ÈÕÆÚ,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH
2015/7/16,9.9866,0,5.7194,4.7758,8.4259,4.43,6.1224,0.8264,0,10,,,,-2.9728,,4.8817,6.9104,2.1807,2.1803,5.9744,3.3846,1.11,4.2438,,8.9611,,,,14.7704,,6335381459,2341039856,30349086935,8236797512,2448109900,6191240306,22855743529,22536377634,3086490000,4110390240,,,,1514400000,,56.3491,89.9479,18.1195,44.9569,106.6603,232.5352,43.055,45.9517,50.5832,50.6863,,,,42.1723,,12.3955,4.7993,2.0796,5.0452,6.246,4.7557,5.3515,6.2124,3.8104,2.3006,,,,4.421,,2.9903,1.2996,0.5227,2.3251,1.3302,0.5799,1.0992,1.9823,1.5527,0.409,,,,1.1477,
2015/7/17,9.9939,10.0228,9.9942,8.9302,10,9.9813,4.7745,9.9727,0,10.0102,,,,9.9842,,3.0081,7.0664,2.9609,2.5629,2.1484,3.8656,1.1575,5.559,,5.462,,,,17.882,,6968533537,2575677108,32906982644,8972362685,2692920890,6809205652,23946999188,24783857918,3086490000,4521849120,,,,1665600000,,61.9806,98.9631,19.6466,48.9717,117.3263,255.7452,45.1107,50.5343,50.5832,55.7602,,,,46.3829,,13.6343,5.2803,2.2549,5.4958,6.8706,5.2304,5.607,6.832,3.8104,2.5309,,,,4.8624,,3.2892,1.4299,0.5668,2.5327,1.4632,0.6378,1.1517,2.18,1.5527,0.45,,,,1.2623,
2015/7/20,10.0277,8.6957,8.1933,9.9915,10.0219,9.983,6.1392,5.2795,0,10.0279,,,,6.9164,,3.348,8.2395,4.5115,4.0033,0.7176,3.8153,1.7915,6.4224,,6.6433,,,,23.8117,,7667317232,2799649031,35603142987,9868832739,2962802885,7488967532,25417163062,26092322466,3086490000,4975293600,,,,1780800000,,68.1958,107.5686,21.2563,53.8647,129.0846,281.2762,47.8802,53.2022,50.5832,61.3517,,,,49.5909,,15.0015,5.7394,2.4397,6.0449,7.5591,5.7526,5.9513,7.1926,3.8104,2.7847,,,,5.1987,,3.619,1.5542,0.6132,2.7858,1.6098,0.7015,1.2224,2.2951,1.5527,0.4951,,,,1.3496,
2015/7/21,10.0201,4.5714,0.7282,1.8634,10.005,10.0052,-0.9541,4.6018,10.0503,10.0422,,,,10.018,,2.8972,7.9132,3.3817,3.7487,0.8671,4.2326,1.4148,6.7665,0.0171,3.3737,,,,24.0618,,8435593229,2927632986,35862389174,10052724033,3259230650,8238250514,25174661805,27293031111,3396690000,5474922240,,,,1959200000,,75.0291,112.4861,21.4111,54.8684,141.9995,309.4183,47.4234,55.6505,55.6669,67.5128,,,,54.5589,,16.5047,6.0018,2.4574,6.1575,8.3154,6.3281,5.8945,7.5236,4.1933,3.0644,,,,5.7195,,3.9816,1.6253,0.6177,2.8377,1.7709,0.7717,1.2108,2.4007,1.7087,0.5448,,,,1.4848,
2015/7/22,6.6362,-2.8233,-3.3735,-1.5244,10,6.4229,-1.9266,-2.4817,10.0457,4.2178,,,,-0.245,,4.7102,8.0088,2.8506,2.7473,16.7081,15.3731,1.0375,5.7125,0.0246,12.0059,,,,27.6774,,8995392322,2844976681,34652573636,9899481288,3585153715,8767383341,24689659289,26615708286,3737910000,5705843040,,,,1954400000,,80.0081,109.3102,20.6888,54.032,156.1995,329.2919,46.5097,54.2694,61.259,70.3603,,,,54.4252,,17.6,5.8323,2.3745,6.0637,9.147,6.7346,5.7809,7.3369,4.6146,3.1936,,,,5.7055,,4.2459,1.5794,0.5968,2.7944,1.948,0.8212,1.1874,2.3411,1.8804,0.5678,,,,1.4812,
2015/7/23,6.7811,2.2493,1.9451,2.9412,1.0284,6.0352,1.7802,0.2892,10.0415,0.4415,,,,1.0233,,4.8649,6.4643,2.0184,2.0197,12.7215,8.3122,1.0402,4.2054,0.0476,9.4669,,,,19.7606,,9605380299,2908968659,35326613721,10190642503,3622022840,9296516168,25129192819,26692676788,4113252000,5731034400,,,,1974400000,,85.4336,111.7689,21.0912,55.6211,157.8058,349.1655,47.3377,54.4263,67.4103,70.6709,,,,54.9822,,18.7934,5.9635,2.4207,6.242,9.241,7.141,5.8838,7.3581,5.0779,3.2077,,,,5.7639,,4.5338,1.6149,0.6085,2.8766,1.968,0.8708,1.2086,2.3479,2.0692,0.5703,,,,1.4963,
2015/7/24,10.008,3.2997,-3.6204,-3.5338,-3.843,-5.8995,-4.1013,-4.7866,10.0302,-2.5641,,,,-4.8622,,4.3648,9.4842,2.4582,2.2262,11.49,5.9309,0.9472,5.4237,0.1955,7.0496,,,,14.3913,,10566690466,3004956626,34047665866,9830522053,3468647280,8748071924,24098562474,25414999641,4525818000,5584084800,,,,1878400000,,93.9838,115.457,20.3276,53.6556,151.1235,328.5666,45.3962,51.8212,74.1717,68.8589,,,,52.3088,,20.6743,6.1603,2.3331,6.0214,8.8497,6.7197,5.6425,7.0059,5.5873,3.1255,,,,5.4836,,4.9875,1.6682,0.5864,2.775,1.8847,0.8194,1.159,2.2355,2.2768,0.5557,,,,1.4236,
2015/7/27,-9.2802,-9.8492,-9.9492,-8.9634,5.4422,4.6799,-9.9371,-9.9939,10.0069,2.3308,,,,-10.0085,,5.1945,11.6465,2.9087,2.3886,15.3951,10.8215,0.9667,4.713,10.509,12.697,,,,15.3969,,9586076882,2708993729,30660182359,8949376273,3657417200,9157473965,21703862555,22875039047,4978710000,5714240160,,,,1690400000,,85.2619,104.0855,18.3052,48.8462,159.3479,348.909,40.8852,46.6422,81.594,70.4639,,,,47.0735,,18.7557,5.5536,2.101,5.4817,9.3313,7.1358,5.0818,6.3058,6.1464,3.1983,,,,4.9348,,4.5247,1.5039,0.5281,2.5263,1.9873,0.8702,1.0438,2.0121,2.5046,0.5686,,,,1.2811,
2015/7/28,9.9879,6.5945,2.3112,2.7397,8.3871,9.9958,9.986,-5.3836,10.0312,8.0088,,,,-4.8746,,5.5904,11.1735,2.7188,2.2849,18.1563,11.8418,1.1736,5.3168,22.5445,14.3204,,,,14.493,,10543526365,2887638000,31368788603,9194564664,3964168320,10072835133,23871217545,21643543001,5478132000,6171883200,,,,1608000000,,93.7778,110.9494,18.7283,50.1845,172.7126,383.7852,44.968,44.1312,89.7788,76.1072,,,,44.7788,,20.629,5.9198,2.1495,5.6319,10.114,7.849,5.5893,5.9663,6.7629,3.4545,,,,4.6942,,4.9766,1.6031,0.5403,2.5955,2.1539,0.9572,1.1481,1.9037,2.7558,0.6142,,,,1.2186,
2015/7/29,2.8927,4.8015,6.3361,4.0833,-2.0461,-1.3804,10.0317,10.0284,10.0227,0,,,,6.5174,,6.6108,10.3829,2.415,2.0109,16.2461,9.6627,2.3616,3.9125,19.4372,13.4466,,,,12.7553,,10848520354,3026287285,33356342702,9570009388,3883056245,9933792931,26265917464,23814054782,6027186000,6171883200,,,,1712800000,,96.4905,116.2766,19.9149,52.2337,169.1786,378.4876,49.479,48.5568,98.777,76.1072,,,,47.6973,,21.2257,6.204,2.2857,5.8618,9.907,7.7407,6.15,6.5646,7.4408,3.4545,,,,5.0002,,5.1206,1.68,0.5745,2.7014,2.1099,0.9439,1.2633,2.0947,3.032,0.6142,,,,1.2981,
2015/7/30,-10,-7.0485,-6.2176,-6.5653,-6.0008,-4.7045,-3.6353,-5.042,-6.8451,-7.2789,,,,-2.6156,,5.7155,8.6636,1.881,2.739,12.4333,8.9921,3.3158,4.2786,18.9135,11.453,,,,13.4187,,9763668319,2812980693,31282373207,5521985650,3650043375,9466456638,25311068762,22613346137,5614620000,5722637280,,,,1668000000,,86.8415,108.0809,18.6767,54.1477,159.0266,360.6816,47.6803,46.1086,92.0156,70.5674,,,,46.4497,,19.1031,5.7668,2.1436,6.0766,9.3125,7.3765,5.9264,6.2336,6.9314,3.203,,,,4.8694,,4.6085,1.5616,0.5388,2.8004,1.9833,0.8995,1.2173,1.9891,2.8245,0.5695,,,,1.2641,
2015/7/31,-10.004,-3.8863,0.7735,-3.7704,-7.0707,-9.4655,2.2156,0.6127,-8.453,-9.978,,,,-3.693,,4.2031,6.1188,1.3853,2.4294,6.8051,5.4984,2.0052,2.801,10.4871,7.6765,,,,8.9062,,8786915418,2703661064,31524336315,5313787390,3391959500,8570406887,25871852920,22751889442,5140014000,5151633120,,,,1606400000,,78.1539,103.8806,18.8211,52.1061,147.7823,326.5412,48.7367,46.3911,84.2375,63.5262,,,,44.7343,,17.1921,5.5426,2.1602,5.8475,8.6541,6.6783,6.0577,6.2718,6.3455,2.8834,,,,4.6896,,4.1475,1.5009,0.543,2.6948,1.843,0.8144,1.2443,2.0012,2.5857,0.5127,,,,1.2174,
2015/8/3,-6.6344,-3.8462,-3.8377,-8.9938,-10,-5.5881,-8.6702,-7.5778,1.9916,-9.0465,,,,-8.8147,,4.5976,4.826,1.6962,3.4455,8.5892,4.838,1.4163,3.2608,10.0569,6.8039,,,,8.939,,8203952225,2599674100,30314520776,4835877750,3052763550,8091483744,23628716287,21027794979,5242380000,4685592960,,,,1464800000,,72.9688,99.8852,18.0988,47.4198,133.0041,308.2937,44.5111,42.8757,85.9151,57.7793,,,,40.7911,,16.0515,5.3295,2.0773,5.3216,7.7886,6.3051,5.5325,5.7966,6.4719,2.6226,,,,4.2762,,3.8723,1.4432,0.5221,2.4525,1.6587,0.7689,1.1364,1.8496,2.6372,0.4663,,,,1.1101,
2015/8/4,10.0235,6.7692,5.8723,7.4364,7.1981,7.3031,6.8634,6.5886,7.3373,9.8566,,,,7.5915,,3.8256,7.0858,1.9649,2.534,8.4454,6.7085,1.0614,2.9444,12.709,7.9073,,,,8.7459,,9026277789,2775652039,32094677926,5195492925,3272503535,8682413106,25250443448,22413228030,5627028000,5147434560,,,,1576000000,,80.2828,106.6466,19.1616,50.9462,142.5778,330.8087,47.5661,45.7005,92.219,63.4744,,,,43.8877,,17.6604,5.6902,2.1993,5.7174,8.3493,6.7656,5.9122,6.1785,6.9467,2.8811,,,,4.6008,,4.2605,1.5409,0.5528,2.6349,1.7781,0.825,1.2144,1.9714,2.8307,0.5122,,,,1.1944,
2015/8/5,10.0086,0.6724,-2.3694,-3.1876,-3.7855,-0.8007,0.06,-2.6099,-5.4024,-3.8336,,,,-2.6904,,6.1014,6.773,1.5838,2.2131,7.0318,5.6282,1.115,2.2745,10.4268,7.0276,,,,9.7791,,9929677705,2794316366,31334222445,5029880673,3148623275,8612892004,25265599776,21828267408,5323032000,4950102240,,,,1533600000,,88.318,107.3637,18.7076,49.3222,137.1805,328.1599,47.5947,44.5078,87.2369,61.0411,,,,42.707,,19.4279,5.7285,2.1471,5.5351,8.0332,6.7114,5.9158,6.0172,6.5715,2.7706,,,,4.477,,4.6869,1.5513,0.5397,2.5509,1.7108,0.8184,1.2151,1.92,2.6778,0.4926,,,,1.1623,
2015/8/6,9.9922,-0.0954,-1.9305,-2.9163,1.6393,-1.7937,-4.1392,-1.622,-6.0023,-3.5623,,,,-2.0344,,4.5901,4.4108,0.9948,1.4024,4.3335,4.8188,0.698,1.6244,5.7678,3.6241,,,,4.7975,,10921873339,2791650033,30729314675,4883195536,3200240050,8458400668,24219813103,21474212295,5003526000,4773762720,,,,1502400000,,97.1429,107.2613,18.3465,47.8838,139.4294,322.2736,45.6246,43.7859,82.0007,58.8666,,,,41.8381,,21.3692,5.723,2.1057,5.3737,8.1649,6.591,5.6709,5.9196,6.177,2.6719,,,,4.386,,5.1552,1.5498,0.5293,2.4765,1.7389,0.8037,1.1648,1.8889,2.5171,0.475,,,,1.1386,
2015/8/7,0,4.2025,3.7683,4.6512,7.2811,2.7397,2.5031,3.5125,3.9678,3.2542,,,,4.1534,,,5.9072,2.0122,2.3797,5.3822,4.8954,0.8227,2.1624,6.9972,6.0172,,,,6.6323,,10921873339,2908968659,31887280976,5110320910,3433252920,8690137673,24826066247,22228503623,5202054000,4929109440,,,,1564800000,,97.1429,111.7689,19.0378,50.111,149.5814,331.103,46.7667,45.3239,85.2543,60.7822,,,,43.5758,,21.3692,5.9635,2.185,5.6236,8.7594,6.7716,5.8129,6.1275,6.4221,2.7589,,,,4.5681,,5.1552,1.6149,0.5492,2.5917,1.8655,0.8258,1.194,1.9552,2.617,0.4905,,,,1.1859,
2015/8/10,0,3.1164,4.6612,10,10.0086,4.2667,6.7155,5.1939,3.6971,9.6252,,,,6.953,,,7.3648,2.2332,4.2799,7.943,5.7872,1.4384,2.8762,8.9649,7.6072,,,,2.8045,,10921873339,2999623961,33373625781,5621353001,3776873165,9060916880,26493262393,23383031166,5394378000,5403546720,,,,5835171898,,97.1429,115.2521,19.9252,55.1221,164.5524,345.2301,49.9073,47.678,88.4062,66.6326,,,,46.6056,,21.3692,6.1494,2.2869,6.186,9.6361,7.0605,6.2032,6.4458,6.6595,3.0244,,,,4.8857,,5.1552,1.6652,0.5748,2.8508,2.0522,0.861,1.2742,2.0568,2.7137,0.5377,,,,1.2684,
2015/8/11,0,3.9111,-0.5179,-0.6734,5.3495,-4.1773,-2.46,0.1317,-0.6325,-2.0979,,,,0.7648,,,8.0228,2.3627,5.3993,9.0941,5.6901,1.4624,3.4284,9.133,7.8932,,,,2.9799,,10921873339,3116942587,33200794990,5583498772,3978915970,8682413106,25841540263,23413818567,5360256000,5290185600,,,,5879800364,,97.1429,119.7598,19.822,54.7509,173.3551,330.8087,48.6796,47.7408,87.847,65.2347,,,,46.9621,,21.3692,6.3899,2.2751,6.1443,10.1516,6.7656,6.0506,6.4543,6.6174,2.961,,,,4.9231,,5.1552,1.7304,0.5718,2.8316,2.1619,0.825,1.2428,2.0595,2.6965,0.5264,,,,1.2781,
2015/8/12,10.0035,-4.876,-1.1452,0.5085,-5.8562,-6.5836,-0.5865,-2.8271,-4.8611,-2.381,,,,-2.3245,,2.1792,5.0013,1.5321,2.8058,4.6504,6.8004,0.9676,2.2821,5.8473,5.189,,,,2.4213,,12014446741,2964961640,32820567249,5611889443,3745903100,8110795161,25689976977,22751889442,5099688000,5164228800,,,,5743125687,,106.8607,113.9203,19.595,55.0293,163.2031,309.0295,48.3941,46.3911,83.5766,63.6815,,,,45.8705,,23.5069,6.0783,2.249,6.1756,9.5571,6.3202,6.0151,6.2718,6.2957,2.8905,,,,4.8087,,5.6709,1.646,0.5653,2.846,2.0353,0.7707,1.2356,2.0012,2.5655,0.5139,,,,1.2484,
2015/8/13,0.2571,0.7194,0.8425,1.1804,1.5748,-0.2381,0.472,1.6915,1.9465,2.3577,,,,1.6027,,6.4262,4.7702,1.3344,3.2691,6.8989,5.705,0.9813,2.1311,4.1215,5.2715,,,,2.2388,,12045332208,2986292299,33097096515,5678134344,3804893700,8091483744,25811227606,23136731957,5198952000,5285987040,,,,5835171898,,107.1354,114.7399,19.7601,55.6789,165.7732,308.2937,48.6225,47.1758,85.2034,65.1829,,,,46.6056,,23.5673,6.1221,2.2679,6.2485,9.7076,6.3051,6.0435,6.3779,6.4183,2.9586,,,,4.8857,,5.6855,1.6578,0.5701,2.8796,2.0674,0.7689,1.2414,2.0351,2.6154,0.526,,,,1.2684,
2015/8/14,-2.5321,3.2143,-0.8355,1,-0.1163,-1.3842,-1.9965,-0.6653,-0.5967,-2.0651,,,,0.4302,,3.6595,6.8103,1.7001,3.7681,3.6702,4.7794,1.0583,2.2244,5.0935,4.4146,,,,2.6212,,11740338219,3082280266,32820567249,5734915687,3800469405,7979477525,25295912433,22982794951,5167932000,5176824480,,,,5860275410,,104.4226,118.4279,19.595,56.2356,165.5805,304.0262,47.6518,46.8619,84.6951,63.8368,,,,46.8062,,22.9706,6.3188,2.249,6.311,9.6963,6.2178,5.9229,6.3355,6.38,2.8975,,,,4.9068,,5.5415,1.7111,0.5653,2.9084,2.065,0.7582,1.2166,2.0215,2.5998,0.5152,,,,1.2738,
2015/8/17,9.9967,5.3633,0,1.8977,-0.2716,8.0833,1.8574,0.5358,10.024,3.4063,,,,2.9986,,3.8038,8.5984,,5.0326,3.3409,5.8447,0.8961,2.2082,10.1671,5.3179,,,,2.8713,,12913985973,3247592875,32820567249,5843746596,3790146050,8624478855,25765758620,23105944556,5685966000,5353164000,,,,6035999994,,114.8615,124.7796,19.595,57.3028,165.1307,328.6014,48.5368,47.113,93.1849,66.0113,,,,48.2097,,25.2669,6.6577,2.249,6.4307,9.67,6.7204,6.0329,6.3694,7.0195,2.9962,,,,5.0539,,6.0955,1.8029,0.5653,2.9636,2.0594,0.8195,1.2392,2.0324,2.8604,0.5327,,,,1.312,
2015/8/18,-9.9851,-10.0164,0,-9.9595,-10,-9.9866,-4.7059,-9.9933,-9.9836,-9.9608,,,,-9.9815,,4.086,8.3917,,4.8745,4.5539,4.6873,1.7477,4.4213,10.5226,5.3442,,,,3.6885,,11624517717,2922300321,32820567249,5261737825,3411131445,7763189654,24553252332,20796889470,5118300000,4819946880,,,,5433515706,,103.3925,112.2812,19.595,51.5957,148.6176,295.7854,46.2528,42.4048,83.8817,59.4361,,,,43.3976,,22.744,5.9909,2.249,5.7903,8.703,6.0493,5.749,5.7329,6.3187,2.6978,,,,4.5494,,5.4868,1.6223,0.5653,2.6685,1.8534,0.7377,1.1809,1.8293,2.5748,0.4796,,,,1.1811,
2015/8/19,9.9967,1.7336,0,2.7878,3.8046,0.2985,6.7901,0.8142,1.0303,-0.9582,,,,1.4374,,4.7575,6.9024,,3.8249,4.336,4.1706,1.3748,2.6025,6.9088,4.9734,,,,2.311,,12786583421,2972960637,32820567249,5408422963,3540910765,7786363355,26220448478,20966220176,5171034000,4773762720,,,,5511615521,,113.7283,114.2276,19.595,53.0341,154.2719,296.6683,49.3934,42.7501,84.7459,58.8666,,,,44.0214,,25.0176,6.0947,2.249,5.9517,9.0341,6.0673,6.1393,5.7796,6.3838,2.6719,,,,4.6148,,6.0353,1.6504,0.5653,2.7428,1.924,0.7399,1.2611,1.8442,2.6014,0.475,,,,1.198,
2015/8/20,1.2983,2.1525,0,-2.8871,-2.8738,-1.8353,-5.896,-4.6256,-7.8584,-4.6614,,,,-5.668,,4.3191,6.9824,,2.6958,2.4814,3.6661,0.9516,2.0127,4.3474,2.7237,,,,1.5239,,12952592807,3036952615,32820567249,5252274268,3439151980,7643458868,24674502961,19996417040,4764672000,4551239040,,,,5199216261,,115.2049,116.6864,19.595,51.5029,149.8384,291.2235,46.4812,40.7727,78.0862,56.1226,,,,41.5263,,25.3424,6.2259,2.249,5.7798,8.7745,5.956,5.7774,5.5122,5.8821,2.5474,,,,4.3533,,6.1137,1.686,0.5653,2.6637,1.8687,0.7263,1.1867,1.7589,2.3969,0.4529,,,,1.1301,
2015/8/21,1.848,2.4583,0,-8.2883,-8.5763,-10.0051,-9.9877,-2.3865,-9.6354,-8.5793,,,,-5.0966,,4.2822,7.6479,,2.8685,2.542,4.0979,0.9653,1.9482,3.76,3.2031,,,,1.7914,,13191955178,3111609922,32820567249,4816950635,3144198980,6878726753,22128239756,19519212323,4305576000,4160772960,,,,4934234746,,117.3338,119.5549,19.595,47.2342,136.9878,262.0865,41.6846,39.7997,70.5623,51.3076,,,,39.4098,,25.8107,6.379,2.249,5.3008,8.0219,5.3601,5.1812,5.3807,5.3154,2.3288,,,,4.1314,,6.2267,1.7274,0.5653,2.4429,1.7084,0.6536,1.0643,1.7169,2.166,0.414,,,,1.0725,
2015/8/24,-10.0088,-10.0257,0,-10.0196,-9.9906,-9.9944,-10,-10.0158,-10.0144,-9.9899,,,,-10.0057,,2.6849,4.6369,,1.7745,2.7338,3.9945,0.5496,2.7818,2.0751,1.9208,,,,1.2618,,11871601455,2799649031,32820567249,4334309216,2830074035,6191240306,19915415780,17564212350,3874398000,3745115520,,,,4440532343,,105.5901,107.5686,19.595,42.5015,123.3019,235.8925,37.5161,35.8134,63.4959,46.182,,,,35.4666,,23.2274,5.7394,2.249,4.7697,7.2205,4.8244,4.6631,4.8418,4.7831,2.0962,,,,3.718,,5.6035,1.5542,0.5653,2.1981,1.5377,0.5883,0.9578,1.5449,1.9491,0.3727,,,,0.9652,
2015/8/25,-9.9837,-10,0,-10.0437,-10.0052,-9.9813,-9.5129,-9.9912,-10.008,-9.9776,,,,-9.9874,,1.2916,7.2247,,1.8875,8.3328,2.8914,1.4143,2.755,3.59,3.4727,,,,1.345,,10686371651,2519684127,32820567249,3898985583,2546919155,5573274961,18020874705,15809330485,3486648000,3371443680,,,,3997036965,,95.0483,96.8118,19.595,38.2328,110.9652,212.3474,33.9472,32.2352,57.1412,41.5742,,,,31.9244,,20.9084,5.1655,2.249,4.2906,6.4981,4.3428,4.2195,4.358,4.3044,1.887,,,,3.3467,,5.044,1.3988,0.5653,1.9773,1.3839,0.5296,0.8667,1.3906,1.754,0.3355,,,,0.8688,
2015/8/26,-6.0694,-1.5873,0,-6.3107,1.1581,-0.0693,1.9344,0.9737,0.2669,1.9925,,,,-1.6748,,4.8826,6.6958,,2.3737,6.7527,4.1526,0.8139,3.1597,5.1802,4.2176,,,,2.9814,,10037776840,2479689141,32820567249,3652933095,2576414455,5569412677,18369470263,15963267491,3495954000,3438620640,,,,3930094266,,89.2795,95.2751,19.595,35.8201,112.2503,212.2003,34.6039,32.5491,57.2937,42.4026,,,,31.3898,,19.6394,5.0835,2.249,4.0199,6.5733,4.3398,4.3011,4.4005,4.3159,1.9246,,,,3.2906,,4.7379,1.3766,0.5653,1.8526,1.3999,0.5292,0.8835,1.4041,1.7587,0.3422,,,,0.8543,
2015/8/27,7.3077,2.7957,0,5.6995,5.8386,9.9861,6.7657,5.5931,5.5901,6.2271,,,,5.11,,3.8958,4.8469,,2.0454,2.4784,3.1275,0.5285,2.3516,3.7919,3.5063,,,,1.5674,,10771306686,2549013784,32820567249,3861131354,2726840485,6125581488,19612289208,16856102124,3691380000,3652747200,,,,4130922362,,95.8037,97.9387,19.595,37.8616,118.8041,233.3909,36.9451,34.3696,60.4965,45.043,,,,32.9938,,21.0746,5.2256,2.249,4.249,6.9571,4.7732,4.5921,4.6466,4.5571,2.0445,,,,3.4588,,5.0841,1.4151,0.5653,1.9581,1.4816,0.5821,0.9432,1.4826,1.857,0.3635,,,,0.8979,
2015/8/28,7.5269,10.0418,0,9.0686,5.5706,7.1248,4.7141,5.9361,8.3193,7.1264,,,,6.212,,4.3689,6.4661,,2.4336,2.8017,2.6976,0.8402,2.3954,4.6587,3.7658,,,,2.1143,,11582050200,2804981695,32820567249,4211282972,2878741280,6562019514,20536825253,17856692661,3998478000,3913057920,,,,4387536040,,103.0148,107.7735,19.595,41.2951,125.4222,250.0196,38.6867,36.4098,65.5294,48.253,,,,35.0433,,22.6609,5.7504,2.249,4.6343,7.3447,5.1133,4.8086,4.9224,4.9362,2.1902,,,,3.6736,,5.4668,1.5572,0.5653,2.1357,1.5642,0.6235,0.9877,1.5707,2.0115,0.3894,,,,0.9537,
2015/8/31,-10,0.1901,0,-5.3933,7.0697,-0.7652,-6.4945,-0.0862,-7.8355,-6.6524,,,,-5.9758,,2.3976,5.4988,,2.0167,3.3092,2.042,0.5555,1.9356,4.0812,3.0075,,,,1.4514,,10423845180,2810314360,32820567249,3984157598,3082258850,6511809829,19203068336,17841298961,3685176000,3652747200,,,,4125343804,,92.7133,107.9784,19.595,39.068,134.2892,248.1065,36.1742,36.3784,60.3948,45.043,,,,32.9492,,20.3948,5.7613,2.249,4.3843,7.8639,5.0742,4.4963,4.9182,4.5495,2.0445,,,,3.4541,,4.9201,1.5602,0.5653,2.0205,1.6747,0.6188,0.9236,1.5693,1.8539,0.3635,,,,0.8967,
2015/9/1,-10,0.4744,0,-9.9762,-10,-10.0237,-9.9448,0.8628,-10.0168,-9.7701,,,,-9.5335,,1.9866,4.838,,2.4289,1.3955,1.702,0.7958,2.6103,3.5137,2.5533,,,,1.217,,9381460662,2823646022,32820567249,3586688194,2774032965,5859083933,17293370933,17995235966,3316038000,3295869600,,,,3732055449,,83.442,108.4907,19.595,35.1705,120.8602,223.237,32.5768,36.6923,54.3451,40.6423,,,,29.808,,18.3553,5.7886,2.249,3.947,7.0775,4.5656,4.0491,4.9606,4.0938,1.8447,,,,3.1248,,4.4281,1.5676,0.5653,1.819,1.5073,0.5567,0.8317,1.5828,1.6682,0.328,,,,0.8112,
2015/9/2,-3.9095,2.9273,0,-4.6174,-6.9644,-9.1628,5.0833,4.3627,-3.2741,-2.0382,,,,-3.9611,,3.0075,6.5519,,2.2833,5.3869,2.5408,1.4036,3.2524,2.7813,2.2493,,,,1.1979,,9014695739,2906302327,32820567249,3421075942,2580838750,5322226539,18172437991,18780314695,3207468000,3228692640,,,,3584223656,,80.1798,111.6665,19.595,33.5465,112.4431,202.7822,34.2328,38.293,52.5658,39.8139,,,,28.6273,,17.6377,5.9581,2.249,3.7647,6.5846,4.1472,4.255,5.177,3.9597,1.8071,,,,3.001,,4.255,1.6134,0.5653,1.735,1.4023,0.5057,0.874,1.6519,1.6136,0.3213,,,,0.7791,
2015/9/7,3.8972,5.4128,0,3.3195,-0.2286,3.7736,-0.1668,-7.459,3.9652,3.381,,,,3.4241,,2.2371,6.6307,,2.1867,2.3926,2.0107,0.4418,2.9255,2.79,2.1228,,,,0.9386,,9366017928,3063615939,32820567249,3534638629,2574939690,5523065276,18142125334,17379487944,3334650000,3337855200,,,,3706951937,,83.3046,117.7108,19.595,34.6601,112.1861,210.4344,34.1756,35.4368,54.6502,41.16,,,,29.6075,,18.3251,6.2806,2.249,3.8897,6.5696,4.3037,4.2479,4.7909,4.1167,1.8682,,,,3.1038,,4.4208,1.7008,0.5653,1.7926,1.3991,0.5248,0.8725,1.5287,1.6775,0.3322,,,,0.8058,
2015/9/8,0,2.0888,0,6.6934,4.5819,7.6923,5.9315,0.8857,5.4884,5.6604,,,,5.1166,,,7.1878,,1.8173,1.3799,1.6013,0.3863,1.7653,3.0179,2.051,,,,1.2139,,9366017928,3127607917,32820567249,3771227560,2692920890,5947916451,19218224665,17533424949,3517668000,3526790400,,,,3896622917,,83.3046,120.1695,19.595,36.98,117.3263,226.6216,36.2028,35.7506,57.6496,43.4898,,,,31.1224,,18.3251,6.4118,2.249,4.15,6.8706,4.6348,4.4998,4.8333,4.3427,1.974,,,,3.2626,,4.4208,1.7363,0.5653,1.9126,1.4632,0.5652,0.9243,1.5422,1.7696,0.351,,,,0.847,
