ÈÕÆÚ,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH
2017/5/15,6.3775,9.29,6.96,11.58,5.9779,8.8552,4.6224,,8.8136,10.8042,12.6,10.5345,12.09,13.15,4.18,7.92,13.9,6.3,11.3418,11.93,6.2249,11.4859,7.0076,8.6847,2.51,7.18,6.6277,7.3607,4.8812,14.77,22.0704,20.3775,,1.5771
2017/5/16,6.5097,9.39,7.09,11.85,6.2327,8.8355,4.746,,9.1733,10.7848,13.22,10.9005,12.12,13.81,4.2798,8,13.97,6.4,11.6995,11.93,6.3929,11.7726,7.1266,8.8807,2.61,7.33,6.7966,7.4495,4.9501,15,22.6675,20.9686,,1.5761
2017/5/17,6.4767,9.55,7.11,12.35,6.2621,8.7666,4.7114,,9.2017,10.7558,13.25,10.8115,12,14.5,4.2399,8.02,13.99,6.45,11.6767,11.93,6.3737,11.8517,7.1464,8.7631,2.57,7.38,6.7767,7.4495,4.9577,15.11,22.8764,20.8087,,1.6384
2017/5/18,6.4189,9.6,7.14,12.01,6.0367,8.8552,4.6768,,9.0786,10.7558,13.06,10.6631,12.05,14.3,4.2099,7.94,14,6.39,11.6082,11.93,6.4409,11.822,7.0869,8.6258,2.59,7.37,6.8065,7.3508,4.9042,14.93,22.6277,20.4818,,1.6295
2017/5/19,6.4271,9.52,6.97,11.8,6.0759,8.7666,4.6471,,9.0786,10.717,12.77,10.6829,11.97,13.96,4.2997,8.04,13.99,6.78,11.4861,11.93,6.3737,11.7528,7.0671,8.6454,2.68,7.41,6.7766,7.3607,4.9118,14.82,22.7371,20.913,,1.6344
2017/5/22,6.2454,9.56,6.55,11.22,5.7819,8.4715,4.5532,,8.7852,10.8139,12.47,10.2378,11.96,13.26,4.2099,7.77,13.7,6.55,11.3641,11.93,6.129,11.5453,6.8986,8.4298,2.55,7.13,6.6069,7.2521,4.8736,14.13,21.8515,20.0993,,1.5712
2017/5/23,5.9067,9.63,6.06,10.77,5.5173,8.196,4.4889,,8.4349,10.7267,11.9,10.3466,10.76,12.6,4.2,7.42,13.13,6.2,10.9751,11.93,5.649,10.8138,6.6112,7.724,2.42,6.93,6.2576,7.1041,4.7971,13.43,20.8067,18.0894,,1.5099
2017/5/24,5.9975,9.99,6.06,11.03,5.5859,8.3337,4.4938,,8.5485,10.7463,11.93,10.3466,9.68,11.99,4.2,7.42,12.6,6.11,11.0133,11.93,5.7258,10.7051,6.7004,7.7535,2.44,7.14,6.3375,7.0943,4.7512,13.51,20.8962,17.8946,,1.4901
2017/5/25,6.0636,9.8,6.15,11.21,5.6349,8.6584,4.9437,,8.6432,10.7854,11.99,10.6434,8.71,12.59,4.2299,7.42,12.96,6.12,11.1887,11.93,5.7594,10.8929,6.7499,7.8221,2.49,7.19,6.4672,7.1929,4.8506,13.31,21.0057,17.9503,,1.5109
2017/5/26,6.0471,9.7,6.14,11.31,5.5761,8.6781,5.2008,,8.6148,11.0592,12.1,10.6137,8.16,13.22,4.2498,7.42,13.03,6.12,11.2039,11.93,5.721,11.1004,6.7202,7.7437,2.48,7.21,6.4772,7.1239,4.8583,13.3,21.0455,18.0894,,1.5059
2017/5/31,6.0719,9.59,6.07,11.1,5.5173,8.6387,5.0574,,8.6432,11.0103,12.16,10.5148,7.87,12.81,4.2598,7.42,12.75,6.18,11.1353,11.93,5.5482,11.2784,6.7301,7.7437,2.48,7.16,6.4073,7.1337,4.8659,13.2,21.1649,18.0407,,1.4941
2017/6/1,5.9975,9.13,5.88,10.62,5.1547,8.5797,4.5828,,8.3402,10.9223,11.76,10.0499,7.17,12.94,4.19,7.42,12.11,6.1,10.9675,11.93,5.265,10.9719,6.5418,7.3026,2.36,7,6.1578,7.0055,4.7818,12.54,19.4932,16.6636,,1.3706
2017/6/2,6.0554,9.31,5.91,11.68,5.2723,8.6092,4.6372,,8.5106,11.5285,12,10.0993,7.07,13.18,4.16,7.42,12.13,6.13,10.9446,11.93,5.3658,11.0313,6.522,7.4006,2.41,7.24,6.1877,7.0943,4.843,12.32,20.4783,17.227,,1.3508
2017/6/5,6.1049,9.48,5.96,12.85,5.3605,8.7174,4.7559,,8.5488,11.6654,11.99,10.3367,7.23,13.24,4.1301,7.42,12.22,6.2,11.0133,11.93,5.4378,11.0115,6.5517,7.5378,2.45,7.38,6.2077,7.114,4.8506,12.76,20.6077,17.3591,,1.3913
2017/6/6,6.138,9.33,6.07,14.14,5.2723,8.9044,4.6273,,8.673,11.685,11.99,10.2873,7.28,13.06,4.1501,7.42,12.37,6.24,10.8912,11.93,5.4522,11.0609,6.631,7.5966,2.47,7.41,6.2676,7.1732,4.8659,12.89,20.6773,17.5399,,1.3617
2017/6/7,6.2454,9.48,6.25,15.55,5.4585,9.0716,4.8893,,8.95,11.773,12.34,10.6137,7.42,13.71,4.2,7.42,12.7,6.43,11.1506,11.93,5.6154,11.2685,6.74,7.8025,2.52,7.55,6.4472,7.262,4.9348,13.53,21.0853,18.0616,,1.3834
2017/6/8,6.2536,9.46,6.22,16.24,5.3997,8.9634,4.8547,,8.9405,12.1934,12.43,10.6236,7.7,13.65,4.18,7.42,12.72,6.42,11.1887,11.93,5.601,11.2981,6.7202,7.7633,2.51,7.49,6.4073,7.2127,4.9348,13.61,20.9261,17.8738,,1.3755
2017/6/9,6.2702,9.75,6.21,15.98,5.4193,8.9339,5.0475,,8.9405,12.2032,12.44,10.7522,7.65,13.39,4.16,7.42,12.57,6.71,11.1963,11.93,5.6682,11.4662,6.7797,7.724,2.51,7.5,6.567,7.2324,4.9501,13.66,21.3938,17.9572,,1.3785
2017/6/12,6.1215,9.49,6.03,14.54,5.2625,8.8749,4.8943,,8.7972,12.0859,12.06,10.4356,7.39,12.77,4.14,7.42,11.95,6.59,11.0209,11.93,5.601,11.5354,6.5814,7.479,2.41,7.44,6.2875,7.1436,4.8736,13.18,20.6176,17.1227,,1.3212
2017/6/13,6.328,9.63,6.15,14.49,5.3605,9.0716,4.8992,,8.8927,12.2717,12.58,10.7126,7.48,12.9,4.15,8.16,12.15,6.7,11.2573,11.93,5.6298,11.6342,6.7004,7.6456,2.45,7.52,6.3874,7.2225,4.9577,13.43,20.9759,17.5608,,1.3202
2017/6/14,6.4436,9.61,6.19,14.6,5.3213,9.0028,4.9437,,8.9309,12.2521,12.39,10.9797,7.54,12.64,4.14,8.98,11.97,6.81,11.2573,11.93,5.6682,11.4266,6.6905,7.6946,2.45,7.45,6.4872,7.2423,4.9807,13.3,21.5032,17.6373,,1.3142
2017/6/15,6.4354,9.61,6.38,14.12,5.4487,9.0323,5.0377,,9.1124,12.2228,12.92,10.9896,7.78,12.8,4.16,9.39,12.08,6.83,11.3489,11.93,5.6682,11.5255,6.8193,7.8319,2.51,7.61,6.6668,7.3113,4.9654,13.61,21.7719,17.9294,,1.3251
2017/6/16,6.4436,9.71,6.45,14.48,5.5467,9.0323,5.0426,,9.1124,11.9881,13.08,10.9203,7.73,12.83,4.14,9.29,12,6.74,11.3183,11.93,5.6682,11.4859,6.7797,7.8613,2.54,7.55,6.6169,7.2719,4.9424,13.54,21.5231,17.9225,,1.3182
2017/6/19,6.4684,9.75,6.42,14.04,5.4977,9.0421,5.0228,,9.1506,11.7241,13.23,11.0489,7.63,12.75,4.13,9.25,12.1,6.79,11.3336,11.93,5.6682,11.397,6.849,7.9397,2.55,7.66,6.7466,7.3409,4.9883,13.45,21.6226,17.9503,,1.3133
2017/6/20,6.5428,9.75,6.43,14.04,5.4781,9.052,4.8943,,9.2079,11.7241,13.6,11.3358,8.39,12.81,4.15,8.95,12.21,6.76,11.3794,11.93,5.6682,11.6441,6.849,7.9789,2.54,7.58,6.6868,7.262,4.973,13.28,21.6525,17.8181,,1.3142
2017/6/21,6.4932,9.8,6.37,13.86,5.4879,9.0323,4.8149,,9.1315,11.773,13.58,11.3259,8.87,12.84,4.15,9.02,12.18,6.85,11.3336,11.93,5.6682,12.1383,6.9878,7.9495,2.51,7.56,6.6868,7.3015,4.973,13.08,21.6624,17.6164,,1.3014
2017/6/22,6.3775,9.6,6.16,13.1,5.2723,8.8355,4.7156,,8.9787,11.6752,12.84,10.9104,8.4,12.2,4.13,8.52,12.02,6.58,11.1658,11.93,5.6682,11.8121,6.7995,7.7437,2.44,7.39,6.4971,7.2423,4.9424,12.71,21.1351,17.1992,,1.2856
2017/6/23,6.4849,9.82,6.16,12.95,5.2429,8.7765,4.666,,8.95,11.685,13,10.8412,8.34,12.27,4.13,8.63,11.91,6.68,11.1887,11.93,5.6682,11.9505,6.7499,7.6358,2.45,7.43,6.6169,7.2916,4.9271,12.9,20.8166,17.2757,,1.2658
2017/6/26,6.7741,9.81,6.33,13.06,5.2821,8.9339,4.8446,,9.0742,11.5774,13.19,10.9797,8.5,12.46,4.54,8.83,11.92,6.68,11.387,11.93,5.6682,12.0494,6.859,7.7829,2.47,7.54,6.7067,7.4199,4.9807,13.17,21.0555,17.4078,,1.2619
2017/6/27,6.6502,9.78,6.36,13.03,5.2723,8.9437,4.795,,9.0933,11.7241,13.18,10.95,8.36,12.47,4.38,9.21,11.87,6.69,11.2726,11.93,5.6682,12.1186,6.968,7.7927,2.54,7.54,6.8664,7.3705,4.9807,13.27,21.4634,17.4634,,1.2579
2017/6/28,6.6419,9.83,6.35,12.73,5.1939,9.357,4.666,,9.0455,11.6165,12.95,10.7324,8.42,12.25,4.36,9.19,11.68,6.63,11.1582,11.93,5.6682,11.911,6.8689,7.8221,2.52,7.43,6.7367,7.3804,4.9501,13.05,20.9958,17.3174,,1.2075
2017/6/29,6.6419,9.83,6.35,12.87,5.2331,9.3078,4.6163,,9.0837,11.5872,13.07,10.8214,8.32,12.45,4.32,9.41,11.92,6.68,11.0819,11.93,5.6682,12.3558,6.9184,7.7927,2.53,7.46,6.7067,7.41,4.996,13.12,21.0356,17.3454,,1.1808
2017/6/30,6.6832,9.83,6.39,12.34,5.1939,9.8293,4.5965,,9.1315,11.6165,13.2,10.7719,8.31,12.4,4.35,9.37,11.86,6.69,10.9904,11.93,5.6682,12.3064,6.8689,8.0279,2.52,7.5,6.6568,7.35,4.9883,13.3,20.9759,17.3454,,1.1552
2017/7/3,6.6419,9.83,6.39,12.55,5.2429,9.9276,4.666,,9.1793,11.6556,13.2,10.9302,8.31,12.46,4.32,9.31,11.86,6.79,11.0743,11.93,5.6682,12.2471,6.9283,8.0377,2.53,7.58,6.7866,7.41,5.0266,13.72,21.752,17.5134,,1.2016
2017/7/4,6.708,9.83,6.35,12.52,5.2429,9.9867,4.6163,,9.1793,11.6556,13.2,10.9203,8.35,12.43,4.34,10.05,12.13,6.76,11.12,11.93,5.6682,12.2075,6.8887,8.0573,2.5,7.53,6.6768,7.45,5.0036,13.74,21.4933,17.3664,,1.1907
2017/7/5,6.8732,9.83,6.42,12.75,5.3213,10.1146,4.6362,,9.2079,11.8023,13.2,11.0093,8.36,12.43,4.42,10.02,12.2,6.77,11.1582,11.93,5.6682,12.2174,6.968,8.0475,2.51,7.62,6.7766,7.54,5.0266,13.82,21.6027,18.1154,,1.2569
2017/7/6,6.865,9.25,6.41,12.5,5.2624,9.9965,4.5965,,9.2652,11.7045,13.2,10.9896,9.2,12.24,4.44,9.93,12.43,6.79,11.1429,11.93,5.6682,12.2075,6.9482,8.0867,2.49,7.71,6.7367,7.47,5.0113,13.82,21.5231,18.0314,,1.2777
2017/7/7,7.0136,9.54,6.37,12.34,5.2722,10.1441,4.5468,,9.2652,11.9587,13.2,11.0392,9.66,12.11,4.39,9.93,13.05,6.79,11.0895,11.93,5.6682,12.1383,6.968,8.0867,2.49,7.74,6.8165,7.56,5.0419,13.82,22.2097,18.4653,,1.3637
2017/7/10,6.9393,9.27,6.39,12.51,5.3311,9.7505,4.5071,,9.3703,11.7143,13.2,10.9697,9.33,12.11,4.35,9.81,13.68,6.65,10.9141,11.93,5.6682,12.2965,6.9581,8.0475,2.59,7.76,6.9961,7.52,5.0725,13.82,21.8217,17.9964,,1.3538
2017/7/11,6.7163,9.23,6.36,12.5,5.2133,9.5538,4.517,,9.6951,11.4112,13.2,11.0094,9,12.06,4.24,9.67,13.17,6.48,10.815,11.93,5.6682,11.9901,7.0671,8.0083,2.56,7.58,6.7965,7.5,5.0419,13.82,21.3739,17.5904,,1.3419
2017/7/12,6.8071,8.69,6.15,12.31,5.1152,9.7899,4.517,,9.59,11.509,13.2,10.8206,9.34,11.74,4.2,9.59,13.83,6.58,10.5709,11.93,5.6682,11.8714,7.0175,7.9103,2.54,7.5,6.7766,7.41,5.0342,13.82,20.9759,17.5274,,1.3093
2017/7/13,6.741,8.37,6.15,12.09,5.125,9.6915,4.527,,9.6568,11.4796,13.2,10.6815,9.17,11.63,4.29,9.62,14.1,6.5,10.6777,11.93,5.6682,11.9209,7.0869,7.8907,2.56,7.52,6.8664,7.45,5.0725,13.82,21.0356,17.3454,,1.3488
2017/7/14,6.6749,7.66,6.13,12.17,5.0759,9.6915,4.5369,,9.59,11.5187,13.2,10.612,9.1,11.35,4.58,9.75,14.77,6.43,10.937,11.93,5.6682,11.7726,7.0473,7.8515,2.61,7.39,6.6768,7.4,5.0878,13.82,20.737,17.3734,,1.335
2017/7/17,6.2454,6.89,5.83,11.14,4.6733,8.7863,4.4475,,8.8927,11.2352,13.2,9.9164,8.32,10.78,4.5,9.35,14.26,5.99,10.5023,11.93,5.6682,11.1894,6.4327,7.1653,2.48,6.84,6.1279,7.13,4.9424,13.82,20.737,15.7074,,1.2866
2017/7/18,6.3775,6.84,5.91,11.14,4.7126,8.9339,4.3582,,8.9978,11.1374,14.52,10.0754,8.65,10.35,4.64,9.81,14.08,6.04,10.8378,11.93,5.6682,11.1993,6.5616,7.3124,2.49,6.89,6.2676,7.18,5.0036,13.82,22.8068,15.9104,,1.3814
2017/7/19,6.5923,7.12,6.03,11.14,4.7912,9.1799,4.4178,,9.1697,11.0787,15.97,10.2443,9.17,10.44,4.68,10.15,14.18,6.14,11.1963,11.93,5.6682,11.4272,6.8292,7.5182,2.61,7.03,6.4073,7.28,5.1107,13.82,23.2645,16.0154,,1.3963
2017/7/20,6.8484,7.09,6.06,11.14,4.7912,9.2291,4.3681,,9.227,10.9907,17.57,10.5027,9.17,10.96,4.66,10.06,14.24,6.14,11.1277,11.93,5.6682,11.5858,6.8986,7.528,2.64,7.04,6.3874,7.53,5.1107,13.82,23.0257,16.1764,,1.3824
2017/7/21,6.9145,6.95,6.1,11.14,4.801,9.1307,4.3582,,9.2461,10.7267,17.16,10.5225,9.18,10.91,4.61,10.2,14.19,6.09,11.1277,11.93,5.6682,11.3876,6.9581,7.528,2.77,7.05,6.2776,7.58,5.126,13.82,23.0854,16.0644,,1.3745
2017/7/24,7.0632,7.04,6.28,11.14,4.8108,9.2488,4.2887,,9.313,10.7267,16.74,10.5225,9.13,10.8,4.62,10.12,13.96,6.1,11.0743,11.93,5.6682,12.5273,7.0076,7.5182,2.74,7.07,6.4173,7.66,5.2156,13.82,23.165,16.1764,,1.3508
2017/7/25,6.9806,7,6.15,11.14,4.7912,9.0618,4.2689,,9.5613,10.8245,16.22,10.5722,10.04,10.97,4.57,9.97,14,6.09,10.9217,11.93,5.6682,12.7157,6.9283,7.4888,2.78,7.03,6.3874,7.59,5.1161,13.82,22.9063,16.0364,,1.3538
2017/7/26,7.0797,7.02,6.24,11.14,4.7617,8.9733,4.1994,,9.4945,10.8147,15.82,10.6617,9.84,11.05,4.58,10.21,13.93,6.34,10.9599,11.93,5.6682,12.8841,6.9184,7.4006,2.69,7.11,6.3574,7.6,5.126,13.82,23.1351,16.0434,,1.3646
2017/7/27,6.9476,7.01,6.24,11.14,4.909,9.111,4.4277,,9.8574,10.9223,16.32,10.8306,9.62,11.28,4.57,9.3,14.27,6.52,10.9904,11.93,5.6394,12.7355,7.1371,7.5672,2.73,7.22,6.4373,7.61,5.1559,13.82,23.2545,16.4144,,1.3735
2017/7/28,7.6415,7.08,6.19,11.14,4.8795,9.2684,4.4277,,9.8288,10.9223,17.15,10.7213,10.07,11.17,4.65,9.3,14.42,6.44,10.8378,11.93,5.553,12.7057,7.0774,7.8025,2.71,7.15,6.4073,7.79,5.1161,13.82,24.0506,16.2464,,1.4526
2017/7/31,7.8893,7.51,6.17,11.14,4.9286,9.2881,4.3979,,9.8192,11.02,16.89,10.7014,10.27,11.04,4.73,9.3,14.29,6.57,11.9209,11.93,5.3754,12.7157,7.2365,7.7927,2.71,7.17,6.7666,7.79,5.1559,13.82,23.7421,16.3234,,1.4486
2017/8/1,7.5919,7.53,6.16,11.14,4.9581,9.2389,4.388,,9.6473,11.02,16.64,10.7113,9.93,11.25,4.66,9.59,14.06,6.49,11.6844,11.93,5.505,12.5174,7.147,7.8123,2.71,7.17,6.9562,7.68,5.1559,13.82,23.7421,16.3304,,1.4486
2017/8/2,7.6002,7.28,6.15,11.14,4.9188,9.6325,4.2887,,9.4467,10.404,16.35,10.5225,10.05,11.24,4.64,10.55,14.01,6.53,11.5777,11.93,5.4234,12.3589,7.0277,7.7927,2.66,7.13,6.8265,7.71,5.1161,13.82,22.3689,16.3304,,1.42
2017/8/3,7.5011,7.38,6.43,11.14,4.9188,9.721,4.3086,,9.4658,10.4627,16.44,10.5822,10.24,11.29,4.59,10.17,14.01,6.55,11.5624,11.93,5.625,12.3787,7.2067,7.8417,2.65,7.57,6.9063,7.68,5.126,13.82,22.6376,16.8694,,1.4595
2017/8/4,7.2037,7.4,6.29,11.14,4.8795,9.4259,4.2689,,9.4181,10.2965,16.19,10.6318,9.99,11.85,4.6,10.17,13.84,6.44,11.3489,11.93,5.6394,12.3589,7.2067,7.8319,2.64,7.42,6.8664,7.6,5.1061,13.82,21.9709,16.5544,,1.4585
2017/8/7,7.3028,7.42,6.3,11.14,4.9286,9.4652,4.3185,,9.4276,10.7756,15.98,10.6617,10.19,11.99,4.6,10.21,14.37,6.49,11.6997,11.93,5.6586,13.1319,7.4353,8.0769,2.69,7.48,7.1758,7.65,5.136,13.82,22.0406,16.5964,,1.4615
2017/8/8,7.3524,7.44,6.22,11.14,4.9286,9.475,4.3483,,9.3225,10.756,16.33,10.761,10.22,12.59,4.57,10.1,14.67,6.43,11.5853,11.93,5.5818,12.9932,7.3856,7.9691,2.66,7.46,7.0161,7.72,5.1758,13.82,22.3291,16.6034,,1.4595
2017/8/9,7.3606,7.56,6.18,11.14,4.9286,9.3373,4.4475,,9.3798,10.7951,15.97,10.7312,10.34,13.22,4.58,10.12,14.88,6.44,11.8065,11.93,5.6682,12.9238,7.4949,7.9495,2.69,7.39,7.0361,7.65,5.126,13.82,22.1003,16.6104,,1.4546
2017/8/10,7.1871,7.99,6.15,11.14,5.1348,9.2094,4.4178,11.0117,9.0933,10.6387,15.96,10.4927,9.87,13.13,4.56,9.98,15.48,6.4,11.6005,11.93,5.6058,12.9535,7.3458,7.7927,2.7,7.28,6.7965,7.48,5.0862,13.82,21.2644,16.2814,,1.4269
2017/8/11,6.931,8.11,6.04,11.14,5.1446,9.1208,4.3681,12.1143,8.8832,10.5311,15.34,10.2344,9.19,12.53,4.52,10,15.66,6.24,11.2573,11.93,5.4666,13.1815,7.1371,7.675,2.72,7.27,6.6369,7.38,4.9967,13.82,21.3838,15.9874,,1.415
2017/8/14,7.0467,8.27,6.16,11.14,5.3017,9.3176,4.5667,13.3236,9.0551,10.5507,16.05,10.4331,9.22,12.67,4.5,10.27,15.55,6.35,11.2878,11.93,5.5962,13.2905,7.4055,7.8221,2.75,7.6,6.7466,7.51,5.0464,13.82,21.7818,16.3164,,1.4328
2017/8/15,7.1871,8.08,6.19,11.14,5.2232,9.6718,4.5865,14.6538,9.0455,10.4333,16.01,10.4331,9.27,12.8,4.49,10.31,15.87,6.32,11.3717,11.93,5.8986,13.7167,7.3259,7.8025,2.73,7.56,6.6967,7.53,5.0365,13.82,21.8316,17.9474,,1.4427
2017/8/16,7.005,7.93,6.26,11.14,5.4293,9.6718,4.6957,16.1192,9.0933,10.4333,15.97,10.7908,9.06,12.95,4.47,10.34,15.89,6.41,10.7921,11.93,5.9418,13.7365,7.6043,7.9887,2.8,7.59,6.7167,7.55,5.0365,13.82,21.9908,18.5353,,1.4229
2017/8/17,7.0381,7.91,6.3,11.14,5.3999,9.7702,4.6759,17.734,9.2843,10.5311,16.08,10.8008,9.06,13.2,4.48,10.28,15.88,6.49,10.8073,11.93,5.9034,14.0239,7.9025,8.1357,2.89,7.78,6.8065,7.59,5.0464,13.82,22.3888,19.3753,,1.4388
2017/8/18,6.9967,7.72,6.28,11.14,5.3901,9.5823,4.6163,19.5053,9.2079,10.6974,15.91,10.6915,8.91,13.66,4.47,10.31,15.83,6.68,10.9217,11.93,5.9226,13.8851,7.813,8.2044,2.87,7.75,6.8165,7.68,5.0166,13.82,22.0804,18.3603,,1.4348
2017/8/21,7.0878,7.76,6.31,11.14,5.4391,10.1856,4.6858,21.4544,9.3321,10.8538,15.92,10.8107,9.01,13.5,4.52,10.23,15.85,6.64,10.8989,11.93,5.9178,13.9545,7.7534,8.1945,2.87,7.63,6.9063,7.66,5.0564,13.82,22.1202,18.4443,,1.418
2017/8/22,7.0298,7.73,6.26,11.14,5.3311,10.0966,4.656,23.6027,9.3512,10.8929,15.76,10.6716,9.1,13.53,4.46,10.5,15.8,6.69,10.7921,11.93,5.8362,13.7167,7.6341,8.0181,2.9,7.53,6.8564,7.74,5.0365,13.82,22.0306,18.0524,,1.3765
2017/8/23,7.1292,7.63,6.18,11.14,5.2624,10.0867,4.6262,25.9643,9.2366,10.9027,16.21,10.602,8.87,13.08,4.45,10.91,15.73,6.56,10.7387,11.93,5.8026,13.6968,7.5446,8.0377,2.9,7.56,6.7267,7.6,5.0166,13.82,21.8117,17.7234,,1.333
2017/8/24,7.0629,7.77,6.15,11.14,5.3017,9.7801,4.656,28.5608,9.141,10.6094,15.93,10.5524,8.51,13.08,4.37,11.05,15.35,6.78,10.6319,11.93,5.8218,13.7563,7.5546,7.9201,2.89,7.46,6.6269,7.52,4.9767,13.82,21.752,17.7724,,1.3488
2017/8/25,7.1043,7.71,6.23,11.14,5.3115,9.9284,4.7057,31.4204,9.6951,10.668,16.05,10.6219,8.7,13.09,4.46,11.08,15.5,6.82,10.7692,11.93,5.8458,13.8059,7.5844,7.9985,2.9,7.55,6.7466,7.64,5.0265,13.82,21.8416,18.2974,,1.3637
2017/8/28,7.154,7.73,6.3,11.14,5.3606,9.879,4.795,34.5646,9.6568,10.8734,16.19,10.771,8.77,13,4.46,11.17,15.36,6.84,10.8073,11.93,5.9658,13.7266,7.6838,8.1455,2.91,7.68,6.8065,7.64,5.0763,13.82,22.1799,18.5633,,1.4002
2017/8/29,7.2534,7.65,6.58,11.14,5.3017,10.2844,4.7752,38.0218,9.59,10.9125,16.2,10.8107,8.84,13.09,4.44,11.5,15.13,6.8,10.754,11.93,6.0426,13.7563,7.5347,8.371,2.91,7.68,6.7866,7.57,5.0663,13.82,22.1401,18.8853,,1.3913
2017/8/30,7.1623,7.52,6.52,11.14,5.3508,10.3636,4.8645,41.8275,9.59,10.9223,16.21,10.9101,8.9,13.17,4.46,11.59,15.14,6.86,10.7768,11.93,6.0138,13.8059,7.5645,8.371,2.76,7.65,6.9263,7.61,5.0763,13.82,22.1799,18.4443,,1.3953
2017/8/31,7.1043,7.53,6.46,11.14,5.3704,10.68,4.8645,46.0102,9.5804,10.932,16.11,10.8803,8.92,13.07,4.45,11.36,15.31,6.85,10.8226,11.93,6.0186,13.5878,7.6043,8.4298,2.9,7.62,6.8764,7.66,5.0862,13.82,21.752,18.6893,,1.3716
2017/9/1,7.1126,7.76,6.45,11.14,5.3901,10.7591,4.8645,50.6127,9.5804,10.9223,16.49,10.8504,9.27,12.95,4.45,11.46,16,6.83,11.12,11.93,6.0234,13.7761,7.5844,8.322,2.87,7.7,6.9961,7.68,5.1061,13.82,21.7719,18.4933,,1.3666
2017/9/4,7.2203,8.02,6.38,11.14,5.3311,11.0558,4.8347,55.6775,9.5709,10.9711,17.14,11.0194,9.28,12.66,4.44,11.45,15.9,7.33,11.1506,11.93,6.0282,13.6869,7.7434,8.322,2.84,7.81,7.066,7.63,5.0763,13.82,21.7818,18.5283,,1.3567
2017/9/5,7.3031,7.91,6.37,11.14,5.2722,11.0162,4.8049,61.2474,9.4754,10.9614,17.59,11.4168,9.18,12.71,4.41,11.44,15.81,7.11,11.0667,11.93,6.1529,13.7662,7.7136,8.3808,2.83,8.01,6.9562,7.59,5.0763,13.82,21.6425,18.3673,9.8377,1.3449
2017/9/6,7.4438,7.94,6.39,11.14,5.3017,11.1547,4.8347,67.3721,9.4658,10.8929,17.39,11.2777,9.26,12.78,4.4,11.76,15.8,7.04,11.0972,11.93,6.1338,14.1527,7.7534,8.3808,2.87,8.33,7.0061,7.6,5.0464,14.51,21.5828,18.2484,10.82,1.3548
2017/9/7,7.4273,7.8,6.36,11.14,5.233,11.3623,4.8049,69.8263,9.4372,10.8147,17.63,11.1585,9.08,12.68,4.52,11.84,15.66,7.07,11.0819,11.93,6.1529,13.7464,7.7136,8.2044,2.86,8.09,6.8764,7.56,5.0663,14.01,21.5629,19.0463,11.903,1.3824
2017/9/8,7.626,7.77,6.34,11.14,5.2526,11.4118,4.7454,63.4597,9.4849,10.844,17.79,11.5261,9.3,12.79,4.57,12.21,15.42,7.18,11.0514,11.93,6.129,13.35,7.8528,8.224,2.9,8.11,6.8864,7.6,5.0564,13.66,21.5928,20.2223,13.0918,1.422
2017/9/11,7.8578,7.74,6.5,11.14,5.2722,11.4217,4.7851,69.805,9.5518,10.932,17.74,11.4566,9.75,12.78,4.6,12.56,15.56,7.18,10.9904,11.33,6.2489,13.3103,7.8428,8.371,2.88,8.28,6.9462,7.7,5.126,13.81,21.8615,20.0683,14.4015,1.4348
2017/9/12,7.7833,7.69,6.32,11.14,5.233,10.8086,4.6858,69.805,9.4754,10.8147,17.31,11.1982,10.1,12.57,4.69,13.17,15.52,7.19,10.9446,10.76,6.2969,13.1418,7.7136,8.2632,2.82,8.13,6.9163,7.84,5.1061,13.7,21.6226,19.4873,15.8421,1.418
2017/9/13,7.9903,7.89,6.31,11.14,5.1937,10.8976,4.7354,69.805,9.6377,10.8929,17.43,11.2479,10.28,12.59,4.8,13.13,15.73,7.37,10.9751,10.22,6.2921,13.0824,7.644,8.2828,2.81,8.11,7.0361,7.8,5.1061,13.81,21.5231,19.4313,17.4288,1.4536
2017/9/14,7.7916,8.02,6.38,11.14,5.1937,10.9272,4.7553,69.805,9.5995,10.6778,17.49,11.0591,10.03,12.63,5.08,12.91,15.7,7.44,10.876,9.71,6.4217,13.2112,7.654,8.2632,2.82,8.11,6.8764,7.79,5.1061,13.7,21.6525,19.8233,19.1717,1.4447
2017/9/15,7.833,7.87,6.4,11.14,5.1544,11.748,4.7454,69.805,9.5136,10.5898,17.66,11.1684,9.86,12.65,5.11,12.74,15.63,7.36,11.0361,9.22,6.3929,13.2707,7.6142,8.2534,2.82,7.98,6.8065,7.77,5.1061,13.79,21.752,19.4593,21.0909,1.5
2017/9/18,7.982,7.88,6.39,11.14,5.1642,11.6887,4.7454,69.805,9.4276,10.4725,18.23,11.3572,10.13,12.68,5.14,12.4,15.8,7.27,11.0438,8.76,6.3353,13.1517,7.813,8.1553,2.79,8.2,6.8564,7.88,5.126,13.95,22.0903,19.3123,23.2015,1.5069
