ÈÕÆÚ,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH
2014/2/7,4.6319,1.6096,1.76,2.6665,3.123,2.2673,2.0287,1.3067,1.9568,2.2174,2.2261,6.4537,5.701,4.0463,,2.2365,1.4163,3.0594,1.2317,3.34,2.5107,1.2919,1.598,2.3,2.5289,2.3364,1.6462,1.931,1.3437,1.3876,1.6882,2.29,
2014/2/10,4.7333,1.6276,1.78,2.7241,3.1765,2.3042,2.0562,1.3139,1.9967,2.2742,2.2848,6.7672,5.8479,4.1442,,2.2457,1.4695,3.0917,1.2548,3.41,2.5852,1.3179,1.6256,2.34,2.6083,2.3919,1.6849,1.9759,1.3718,1.4135,1.7131,2.34,
2014/2/11,4.7417,1.6366,1.78,2.7241,3.1884,2.3042,2.0631,1.2996,1.9967,2.3169,2.2955,6.7119,5.8325,4.1484,,2.2273,1.4624,3.0997,1.2548,3.44,2.6001,1.3309,1.6439,2.36,2.6599,2.3988,1.6849,1.9859,1.4141,1.4221,1.7214,2.39,
2014/2/12,4.7417,1.6366,1.79,2.7433,3.2717,2.3042,2.0631,1.2925,1.9967,2.3169,2.3168,7.1138,5.9098,4.1739,,2.2457,1.473,3.0997,1.2548,3.44,2.6671,1.3482,1.6347,2.38,2.6639,2.4335,1.6849,1.9809,1.541,1.4221,1.7381,2.38,
2014/2/13,4.7333,1.6186,1.78,2.6953,3.236,2.295,2.0355,1.2925,1.9768,2.5514,2.3008,7.0401,5.8479,4.1484,,2.2457,1.4482,3.0917,1.2548,3.43,2.5554,1.3266,1.6347,2.37,2.6519,2.4058,1.6656,1.9709,1.541,1.4135,1.7214,2.35,
2014/2/14,4.8094,1.6276,1.81,2.7145,3.2419,2.3042,2.0493,1.2996,1.9967,2.6225,2.3329,7.195,5.9485,4.2122,,2.2457,1.4872,3.1078,1.2625,3.47,2.5926,1.3396,1.6347,2.4,2.6519,2.4127,1.6656,1.9809,1.541,1.4307,1.7298,2.37,
2014/2/17,4.8854,1.6456,1.81,2.7529,3.349,2.3134,2.0631,1.3067,2.1964,2.6296,2.429,7.5343,6.0645,4.2761,,2.2457,1.4942,3.1159,1.2779,3.53,2.6448,1.3569,1.6623,2.45,2.771,2.4543,1.6753,1.9959,1.541,1.4307,1.7547,2.42,
2014/2/18,4.7671,1.6636,1.8,3.0118,3.4026,2.295,2.0493,1.2853,2.2863,2.5514,2.4556,7.4863,5.9872,4.3356,,2.2365,1.4695,3.0836,1.2548,3.46,2.7044,1.3352,1.6531,2.43,2.771,2.4196,1.6559,1.9609,1.541,1.4221,1.7298,2.38,
2014/2/19,4.9446,1.6636,1.8,2.8967,3.4026,2.3134,2.0562,1.2925,2.2164,2.523,2.4343,7.2982,6.08,4.3229,,2.2732,1.5226,3.0997,1.2702,3.53,2.7193,1.3482,1.6531,2.42,2.779,2.4335,1.6656,1.9759,1.541,1.4307,1.7381,2.4,
2014/2/20,4.9277,1.6546,1.81,2.7912,3.4085,2.3226,2.0493,1.2996,2.1265,2.6083,2.4556,7.2798,6.1419,4.2888,,2.2548,1.5155,3.1078,1.2779,3.48,2.6746,1.3439,1.6623,2.41,2.6559,2.4335,1.6753,1.9859,1.541,1.4307,1.763,2.45,
2014/2/21,4.8432,1.6366,1.78,2.7241,3.3907,2.2858,2.0149,1.2782,2.1265,2.5301,2.5517,7.1065,5.9949,4.208,,2.2365,1.4836,3.0836,1.2471,3.41,2.6671,1.3309,1.6256,2.36,2.6003,2.378,1.6656,1.9609,1.541,1.4135,1.7214,2.35,
2014/2/24,4.7755,1.6006,1.75,2.6473,3.3312,2.2397,1.9599,1.2425,2.0866,2.5443,2.5411,7.3499,6.2038,4.2973,,2.2182,1.5367,3.019,1.2317,3.34,2.5405,1.3049,1.598,2.32,2.5924,2.3226,1.6268,1.911,1.541,1.3962,1.6965,2.36,
2014/2/25,4.6995,1.5827,1.73,2.5898,3.2003,2.2028,1.9255,1.2139,2.0367,2.8002,2.5304,6.9737,6.0723,4.1654,,2.1724,1.5049,2.9867,1.2163,3.24,2.4511,1.2745,1.598,2.27,2.4376,2.274,1.5978,1.8462,1.541,1.3617,1.6799,2.29,
2014/2/26,4.7586,1.5827,1.73,2.609,3.2182,2.2028,1.9049,1.2211,2.0766,2.8215,2.5517,6.9885,6.0723,4.1612,,2.1907,1.5474,2.9544,1.2163,3.21,2.466,1.2789,1.6072,2.29,2.4693,2.2879,1.5784,1.8512,1.541,1.379,1.6882,2.3,
2014/2/27,4.8178,1.5827,1.72,2.6282,3.2182,2.2213,1.9118,1.2211,2.1465,2.8357,2.493,6.8188,6.1187,4.1144,,2.1998,1.5474,3.0029,1.2086,3.28,2.4511,1.3005,1.5796,2.32,2.7155,2.3364,1.5978,1.8611,1.541,1.3876,1.6882,2.3,
2014/2/28,4.9192,1.5827,1.73,2.6857,3.2182,2.2213,1.9255,1.2353,2.1265,2.8286,2.5624,6.9184,6.0258,4.191,,2.1998,1.5474,2.9706,1.2163,3.32,2.4362,1.3049,1.5796,2.33,2.8862,2.3434,1.6075,1.8711,1.541,1.379,1.6882,2.31,
2014/3/3,4.9108,1.5916,1.74,2.6857,3.2003,2.2305,1.9461,1.2496,2.1365,3.0276,2.5838,6.9442,6.1109,4.3229,,2.1998,1.5332,2.9787,1.2317,3.31,2.4883,1.3136,1.5796,2.34,2.9378,2.3572,1.6365,1.8911,1.541,1.3962,1.7048,2.33,
2014/3/4,4.9784,1.5827,1.79,2.6569,3.1765,2.2213,1.9393,1.2353,2.0966,2.8854,2.5624,7.018,6.1109,4.3484,,2.1907,1.5084,2.9706,1.224,3.28,2.4883,1.3136,1.5705,2.31,2.9656,2.3642,1.6559,1.8761,1.541,1.3876,1.7048,2.37,
2014/3/5,4.9023,1.5827,1.79,2.6282,3.1765,2.2028,1.9461,1.2282,2.0966,3.056,2.5411,7.0806,6.196,4.3058,,2.1998,1.519,2.9544,1.2163,3.26,2.4883,1.3005,1.5705,2.27,2.8544,2.3711,1.6559,1.8661,1.541,1.3704,1.6882,2.33,
2014/3/6,4.9023,1.5827,1.8,2.6378,3.3312,2.212,1.9393,1.2211,2.0966,3.1058,2.5197,7.0401,6.08,4.2888,,2.1907,1.519,2.9544,1.2163,3.25,2.5032,1.2962,1.5705,2.28,2.7671,2.385,1.6462,1.8661,1.541,1.3704,1.6882,2.35,
2014/3/7,4.9023,1.6006,1.82,2.609,3.3252,2.212,1.9461,1.2282,2.0866,3.3829,2.525,6.8262,5.933,4.2548,,2.1815,1.519,2.9383,1.224,3.29,2.5256,1.3005,1.5796,2.25,2.9735,2.4196,1.6268,1.8661,1.541,1.3704,1.6882,2.35,
2014/3/10,4.6995,1.5467,1.86,2.5227,3.2538,2.166,1.9255,1.1996,2.0067,3.2621,2.4877,6.5717,5.6313,4.042,,2.1357,1.4411,2.8737,1.1932,3.14,2.4287,1.2485,1.5337,2.15,2.783,2.3087,1.6075,1.7514,1.541,1.3445,1.6383,2.28,
2014/3/11,4.6826,1.5557,1.86,2.5322,3.3252,2.1383,1.9461,1.2068,2.0267,3.5038,2.3649,6.4758,5.6468,3.9782,,2.1449,1.4234,2.9141,1.2009,3.15,2.4213,1.2615,1.5429,2.16,2.6996,2.3295,1.6268,1.7663,1.541,1.3531,1.6466,2.28,
2014/3/12,4.7502,1.6006,1.87,2.5802,3.23,2.1475,1.9324,1.2282,2.0267,3.4824,2.3435,6.3615,5.5849,3.9782,,2.1449,1.434,2.9141,1.2086,3.16,2.3915,1.2572,1.5521,2.14,2.6837,2.3503,1.6462,1.7763,1.541,1.3617,1.6466,2.3,
2014/3/13,4.8347,1.5827,1.95,2.5898,3.2241,2.166,1.9599,1.2282,2.0367,3.4469,2.3382,6.616,5.6391,4.0037,,2.154,1.473,2.9222,1.2086,3.19,2.3915,1.2702,1.5613,2.16,2.7631,2.3642,1.6656,1.7913,1.541,1.3617,1.6549,2.32,
2014/3/14,4.8178,1.5647,1.94,2.5418,3.1825,2.1475,1.9393,1.2211,2.0067,3.4398,2.3329,6.5643,5.5385,3.9867,,2.1265,1.4553,2.8979,1.2086,3.18,2.384,1.2572,1.5613,2.16,2.7988,2.3919,1.6656,1.7763,1.541,1.3531,1.6383,2.29,
2014/3/17,4.8685,1.5827,1.94,2.5706,3.1765,2.1567,1.953,1.2353,2.0467,3.518,2.3435,6.5902,5.7164,4.0505,,2.1449,1.4553,2.9222,1.2163,3.2,2.4138,1.2702,1.5613,2.17,2.8743,2.4196,1.6656,1.7863,1.541,1.3617,1.6549,2.29,
2014/3/18,4.8094,1.5647,1.89,2.561,3.1527,2.1567,1.953,1.2282,2.0367,3.39,2.3222,6.6787,5.6623,4.0335,,2.1449,1.4376,2.9302,1.2086,3.2,2.4138,1.2659,1.5521,2.16,2.8782,2.4196,1.6462,1.7913,1.541,1.379,1.6549,2.29,
2014/3/19,4.8432,1.6546,1.92,2.5706,3.2182,2.1567,1.9599,1.2496,2.0666,3.3972,2.3435,6.7192,5.6391,4.0888,,2.1357,1.427,2.9141,1.224,3.21,2.4883,1.2789,1.5705,2.14,2.8901,2.4266,1.6849,1.7963,1.541,1.3704,1.6549,2.29,
2014/3/20,4.7417,1.6636,1.92,2.561,3.1646,2.1383,1.953,1.2425,2.0666,3.1982,2.3008,6.4205,5.5462,3.9484,,2.1265,1.4022,2.8899,1.2086,3.15,2.4362,1.2832,1.5429,2.14,2.7234,2.4058,1.6462,1.7713,1.541,1.3617,1.6383,2.25,
2014/3/21,4.8347,1.6726,1.92,2.609,3.2003,2.1752,1.9943,1.2639,2.0866,3.2621,2.3275,6.5754,5.6932,4.0335,,2.1449,1.434,2.9464,1.2317,3.23,2.5032,1.3049,1.5613,2.17,2.7313,2.4543,1.6849,1.8162,1.541,1.3962,1.6799,2.3,
2014/3/24,4.9361,1.8434,1.92,2.6569,3.4977,2.2213,2.0287,1.3067,2.2963,3.4043,2.3542,6.7524,5.701,4.0761,,2.1724,1.4482,3.0513,1.2548,3.27,2.5926,1.3266,1.5888,2.24,2.7155,2.5098,1.7334,1.8512,1.541,1.4221,1.7131,2.33,
2014/3/25,4.8939,1.8524,1.87,2.6473,3.3907,2.2028,2.008,1.2925,2.2264,3.2053,2.3596,6.6234,5.7087,4.0803,,2.154,1.4411,3.0513,1.2548,3.27,2.5628,1.3222,1.5705,2.23,2.6559,2.489,1.714,1.8362,1.541,1.4135,1.7048,2.33,
2014/3/26,4.8939,1.7985,1.84,2.6378,3.349,2.1936,2.0149,1.2853,2.2064,3.2621,2.3222,6.5201,5.6545,4.0846,,2.154,1.4588,3.0352,1.2394,3.28,2.5852,1.3136,1.5796,2.21,2.6599,2.4682,1.714,1.8262,1.541,1.4135,1.6965,2.32,
2014/3/27,4.9953,1.8165,1.81,2.609,3.3431,2.1844,1.9943,1.2853,2.1864,3.1058,2.3756,6.3357,5.5772,4.0037,,2.1357,1.4482,3.0675,1.2394,3.23,2.5405,1.3049,1.5796,2.18,2.6281,2.4404,1.6946,1.8112,1.541,1.4048,1.6882,2.29,
2014/3/28,5.0122,1.7445,1.82,2.609,3.2776,2.1936,2.0355,1.2853,2.1265,2.9423,2.3275,6.1218,5.5153,3.9442,,2.1174,1.4482,3.0755,1.2471,3.21,2.7938,1.2832,1.5705,2.18,2.5805,2.4404,1.7043,1.7813,1.541,1.4221,1.6715,2.29,
2014/3/31,5.0545,1.7355,1.8,2.5994,3.2419,2.1844,1.9874,1.2568,2.1265,2.9565,2.3275,6.1808,5.4998,3.9399,,2.1265,1.4234,3.1078,1.2394,3.24,2.682,1.2875,1.5521,2.14,2.7115,2.4682,1.6753,1.7913,1.541,1.3962,1.6549,2.26,
2014/4/1,5.0714,1.7445,1.81,2.6186,3.2479,2.1936,1.9943,1.2925,2.1265,3.0418,2.3329,6.2324,5.5695,4.0037,,2.1357,1.4305,3.1643,1.2471,3.24,2.8161,1.3049,1.5613,2.2,2.7075,2.4751,1.6946,1.8062,1.541,1.4048,1.6882,2.27,
2014/4/2,5.1474,1.7805,1.83,2.6473,3.3074,2.2213,2.0493,1.2996,2.1665,3.0489,2.3329,6.2546,5.5617,3.9995,,2.154,1.4376,3.2047,1.2625,3.35,2.7938,1.3266,1.5796,2.22,2.6639,2.4266,1.714,1.9609,1.541,1.4221,1.7131,2.31,
2014/4/3,5.0376,1.7085,1.81,2.6186,3.2241,2.1936,2.0149,1.2782,2.1465,3.0276,2.3062,6.2288,5.5462,3.991,,2.1357,1.4163,3.132,1.2394,3.28,2.7267,1.3092,1.5521,2.17,2.6242,2.3988,1.6946,1.8661,1.541,1.4048,1.6799,2.28,
2014/4/4,5.046,1.7265,1.82,2.6282,3.2479,2.2028,2.0218,1.2853,2.1465,3.0418,2.3115,6.2914,5.6081,4.025,,2.1265,1.4411,3.1724,1.2471,3.3,2.7342,1.3136,1.5705,2.18,2.6678,2.4127,1.714,1.8661,1.541,1.4048,1.6965,2.29,
2014/4/8,5.0376,1.7265,1.82,2.6569,3.3133,2.2213,2.0493,1.2925,2.1665,3.1484,2.3275,6.4205,5.6391,4.0676,,2.1357,1.4482,3.2289,1.2548,3.33,2.8087,1.3266,1.5705,2.2,2.7433,2.4335,1.7334,1.8861,1.541,1.4221,1.7048,2.31,
2014/4/9,5.0291,1.7445,1.82,2.6665,3.3252,2.2213,2.0493,1.2996,2.1964,3.1697,2.3435,6.4279,5.6545,4.1101,,2.1357,1.4517,3.1966,1.2625,3.32,2.8012,1.3222,1.5705,2.2,2.7353,2.4266,1.7334,1.8911,1.541,1.4307,1.7048,2.32,
2014/4/10,5.0545,1.7715,1.84,2.7241,3.349,2.2581,2.2556,1.3067,2.2064,3.1342,2.3809,6.4722,5.67,4.1016,,2.1632,1.4588,3.2854,1.2702,3.34,2.7938,1.3266,1.598,2.21,2.7393,2.4474,1.7334,1.8961,1.541,1.4479,1.7214,2.36,
2014/4/11,5.0207,1.8165,1.85,2.7145,3.3847,2.2489,2.2969,1.3282,2.426,3.0844,2.3702,6.4943,5.6004,4.0888,,2.1632,1.4482,3.3258,1.2702,3.32,2.831,1.3309,1.6164,2.22,2.7155,2.4474,1.7527,1.8911,1.541,1.4566,1.7214,2.35,
2014/4/14,5.0122,1.8254,1.83,2.6857,3.3907,2.2581,2.2212,1.3139,2.5658,3.0773,2.3756,6.5312,5.6855,4.1399,,2.1449,1.4376,3.2854,1.2625,3.33,2.8236,1.3396,1.6072,2.2,2.7155,2.4335,1.7527,1.9909,1.541,1.4479,1.7131,2.32,
2014/4/15,4.953,1.7715,1.78,2.6857,3.3252,2.2213,2.1731,1.2925,2.3861,3.0063,2.3809,6.3025,5.6236,4.1059,,2.1174,1.4234,3.2128,1.2394,3.3,2.8012,1.3266,1.5796,2.18,2.6678,2.3988,1.714,1.916,1.541,1.4307,1.6965,2.32,
2014/4/16,4.953,1.7715,1.77,2.6953,3.4264,2.2213,2.1662,1.2925,2.3661,3.0347,2.429,6.2841,5.6777,4.0803,,2.1265,1.4234,3.2208,1.2471,3.29,2.7491,1.3309,1.5888,2.18,2.6678,2.4058,1.7237,1.9709,1.541,1.4307,1.6965,2.31,
2014/4/17,4.9277,1.7535,1.75,2.6761,3.4026,2.2213,2.1249,1.2925,2.3262,3.0347,2.3969,6.3726,5.8557,4.1271,,2.1265,1.4128,3.2208,1.2394,3.27,2.7044,1.3222,1.5796,2.16,2.6639,2.4266,1.7043,1.916,1.541,1.4135,1.6882,2.29,
2014/4/18,4.9361,1.7535,1.79,2.6953,3.4145,2.2213,2.1318,1.2853,2.456,3.0063,2.3969,6.3468,5.817,4.1016,,2.1174,1.4234,3.1885,1.2394,3.25,2.7044,1.3179,1.5888,2.14,2.7194,2.4543,1.7043,1.916,1.541,1.4048,1.6882,2.31,
2014/4/21,4.8854,1.7445,1.77,2.7049,3.3609,2.212,2.0974,1.2782,2.7056,2.9565,2.4023,6.6012,5.5695,4.0037,,2.1174,1.3916,3.1482,1.2317,3.21,2.6224,1.3049,1.5613,2.11,2.7393,2.4127,1.714,1.8861,1.541,1.4048,1.6799,2.28,
2014/4/22,4.8516,1.7355,1.76,2.772,3.3371,2.2028,2.0837,1.2568,2.6756,2.9139,2.3542,6.5533,5.5385,3.9995,,2.1449,1.3845,3.1482,1.224,3.19,2.5926,1.2962,1.5521,2.1,2.6202,2.3642,1.7237,1.8661,1.541,1.3962,1.6799,2.28,
2014/4/23,4.9108,1.7445,1.77,2.8392,3.23,2.2397,2.0699,1.2639,2.9452,2.9352,2.3435,6.5607,5.4689,3.9995,,2.154,1.3809,3.1482,1.2317,3.23,2.6299,1.3092,1.5521,2.12,2.783,2.4127,1.714,1.8711,1.541,1.3962,1.6882,2.31,
2014/4/24,4.8516,1.7085,1.74,2.868,3.2122,2.2397,2.0699,1.2496,2.9352,2.8854,2.3435,6.4058,5.3761,3.974,,2.1449,1.3668,3.1562,1.224,3.18,2.5703,1.3005,1.5245,2.09,2.7512,2.3919,1.6946,1.8661,1.541,1.379,1.6715,2.3,
2014/4/25,4.784,1.6906,1.7,2.8296,3.1884,2.2028,2.0287,1.2211,2.6457,2.7788,2.2955,6.2029,5.2214,3.8846,,2.1357,1.3384,3.1401,1.1932,3.13,2.5181,1.2745,1.5154,2.05,2.5448,2.3434,1.7237,1.8212,1.541,1.3617,1.6549,2.27,
2014/4/28,4.6065,1.6186,1.67,2.8104,3.1587,2.1567,1.953,1.1925,2.4959,2.6936,2.2047,6.0038,5.1904,3.7272,,2.1082,1.3101,3.132,1.1701,3,2.3989,1.2355,1.4694,2.02,2.4177,2.2879,1.6462,1.7464,1.541,1.3359,1.6216,2.23,
2014/4/29,4.6572,1.6366,1.68,2.9063,3.2063,2.166,1.9668,1.1925,2.4959,2.7149,2.2368,6.0075,5.2678,3.757,,2.1632,1.303,3.132,1.1701,3.02,2.4287,1.2442,1.4694,2.01,2.4455,2.3087,1.6462,1.7564,1.541,1.3273,1.6383,2.25,
2014/4/30,4.6572,1.6276,1.69,2.8008,3.23,2.166,1.9668,1.1996,2.6257,2.7504,2.2635,6.037,5.2832,3.7357,,2.1357,1.2924,3.132,1.1778,3.02,2.4511,1.1922,1.396,1.98,2.4892,2.3087,1.6656,1.7713,1.541,1.3359,1.6466,2.28,
2014/5/5,4.6572,1.6186,1.7,2.7433,3.2241,2.1752,1.9737,1.2139,2.5658,2.7646,2.2902,6.1218,5.2755,3.7868,,2.1357,1.2889,3.1562,1.1778,3.04,2.4585,1.1878,1.3684,1.98,2.5011,2.3087,1.7334,1.7663,1.541,1.3445,1.763,2.29,
2014/5/6,4.6741,1.6366,1.71,2.7433,3.2122,2.1844,1.9737,1.2282,2.6457,2.7717,2.2848,6.1329,5.2678,3.8378,,2.1357,1.3809,3.1562,1.1855,3.04,2.5107,1.1965,1.3868,2,2.5011,2.3087,1.743,1.7863,1.541,1.3531,1.7381,2.29,
2014/5/7,4.6319,1.6186,1.69,2.6761,3.1884,2.1936,1.9393,1.2068,2.7056,2.6793,2.2741,5.9743,5.1595,3.7697,,2.1174,1.3172,3.124,1.1778,3,2.4958,1.1705,1.3684,1.97,2.5646,2.2879,1.743,1.7514,1.541,1.3359,1.763,2.25,
2014/5/8,4.6657,1.6276,1.7,2.8296,3.2003,2.212,1.9461,1.2068,2.6756,2.7007,2.2741,5.9817,5.2214,3.7868,,2.1357,1.3066,3.1482,1.1778,3,2.4958,1.1705,1.3868,1.97,2.5606,2.2948,1.7334,1.7314,1.541,1.3359,1.7464,2.27,
2014/5/9,4.6572,1.6276,1.7,2.8775,3.236,2.2673,1.953,1.2068,2.5159,2.7007,2.3008,6.0739,5.523,3.8336,,2.1265,1.3137,3.1401,1.1855,3.02,2.5032,1.1662,1.4143,1.97,2.5686,2.2879,1.7237,1.7514,1.541,1.3273,1.7298,2.26,
2014/5/12,4.8939,1.6816,1.74,2.9351,3.3133,2.4978,2.0149,1.2496,2.5758,2.8215,2.3489,6.2619,5.523,3.8931,,2.1449,1.3809,3.2128,1.2163,3.22,2.5703,1.2138,1.4419,2.16,2.6281,2.378,1.7818,1.8262,1.541,1.3704,1.7381,2.33,
2014/5/13,4.9446,1.6546,1.74,2.8871,3.2895,2.6176,1.9943,1.2425,2.5359,2.8215,2.3702,6.2656,5.523,3.9995,,2.154,1.3491,3.1805,1.2009,3.17,2.5703,1.2052,1.4511,2.09,2.7433,2.3988,1.7527,1.8013,1.541,1.3531,1.7547,2.32,
2014/5/14,4.8854,1.6636,1.74,3.1749,3.2955,2.4885,2.008,1.2425,2.5159,2.7931,2.3596,6.2546,5.523,3.9995,,2.1998,1.3668,3.1643,1.2086,3.14,2.5405,1.2052,1.4511,2.08,2.6956,2.385,1.7915,1.8013,1.541,1.3531,1.7713,2.35,
2014/5/15,4.9023,1.6366,1.7,3.0502,3.2479,2.3779,1.9599,1.2282,2.3961,2.7078,2.3115,6.2324,5.523,4.0037,,2.154,1.3561,3.1159,1.1932,3.19,2.4958,1.1878,1.4235,2.04,2.8822,2.4058,1.7624,1.7963,1.541,1.3531,1.7547,2.31,
2014/5/16,4.9023,1.6636,1.71,3.0694,3.2776,2.3595,1.9668,1.2282,2.4161,2.6936,2.3382,6.2435,5.523,3.9825,,2.1815,1.3277,3.124,1.1932,3.14,2.4734,1.1878,1.4419,2.02,2.8266,2.3919,1.7527,1.7713,1.541,1.3531,1.7464,2.29,
2014/5/19,4.8854,1.6546,1.7,3.1461,3.2836,2.3226,1.953,1.2211,2.4061,2.6936,2.3115,6.3394,5.523,4.1527,,2.1724,1.3171,3.1159,1.1932,3.2,2.4436,1.1748,1.4235,2.01,2.8385,2.4063,1.7818,1.7514,1.541,1.3531,1.763,2.28,
2014/5/20,4.8347,1.6546,1.7,3.1173,3.2836,2.3319,1.9393,1.2211,2.3861,2.6865,2.3435,6.276,5.523,4.0591,,2.1724,1.31,3.1159,1.1855,3.17,2.4287,1.1748,1.4327,2.01,2.8743,2.4063,1.7818,1.7514,1.541,1.3531,1.7464,2.25,
2014/5/21,4.8685,1.6636,1.7,3.1653,3.2895,2.3595,1.9461,1.2282,2.4161,2.7149,2.3275,6.2349,5.523,4.008,,2.1724,1.3313,3.1159,1.1932,3.14,2.4585,1.1792,1.4511,2.02,2.8107,2.3919,1.7818,1.7514,1.541,1.3445,1.7464,2.27,
2014/5/22,4.8009,1.6636,1.7,3.2133,3.3133,2.3226,1.9393,1.2425,2.486,2.6865,2.2955,6.3655,5.523,4.1356,,2.1632,1.3135,3.1159,1.1932,3.11,2.4511,1.1748,1.4419,2.01,2.7194,2.3919,1.7915,1.7414,1.541,1.3445,1.7464,2.26,
2014/5/23,4.8432,1.6726,1.7,3.1845,3.3193,2.3134,1.953,1.2496,2.466,2.6936,2.2902,6.261,5.523,4.0591,,2.1632,1.3135,3.124,1.1932,3.12,2.4511,1.1835,1.4511,2.02,2.6996,2.3919,1.8399,1.7514,1.541,1.3445,1.763,2.28,
2014/5/26,4.8685,1.6636,1.71,3.1845,3.3252,2.3226,1.9599,1.2496,2.4959,2.7362,2.3168,6.3543,5.523,4.0676,,2.154,1.3277,3.1805,1.1932,3.13,2.5256,1.1835,1.4511,2.01,2.7353,2.3919,1.8399,1.7764,1.541,1.3531,1.7797,2.28,
2014/5/27,4.8263,1.6546,1.69,3.1173,3.3133,2.3042,1.9461,1.2425,2.446,2.8997,2.3062,6.2685,5.523,3.9867,,2.154,1.3171,3.1805,1.2009,3.12,2.5256,1.1792,1.4511,2.04,2.6797,2.3847,1.8108,1.8164,1.541,1.3445,1.788,2.26,
2014/5/28,4.877,1.6456,1.7,3.1749,3.3193,2.3134,1.9599,1.2425,2.426,2.8997,2.3115,6.2834,5.523,3.9995,,2.1632,1.3206,3.1885,1.2009,3.13,2.533,1.1835,1.4511,2.04,2.7274,2.3847,1.7915,1.7864,1.541,1.3445,1.7797,2.27,
2014/5/29,4.8009,1.6276,1.69,3.1173,3.2538,2.2766,1.9324,1.2353,2.3761,2.8926,2.2902,6.1864,5.523,3.9442,,2.154,1.3029,3.1966,1.1932,3.11,2.4734,1.1705,1.4511,2.02,2.7433,2.3487,1.8011,1.8414,1.541,1.3359,1.7713,2.26,
2014/5/30,4.877,1.6276,1.7,3.2996,3.2657,2.3411,1.9255,1.2353,2.3961,2.8499,2.3062,6.1416,5.523,3.9314,,2.1449,1.3135,3.1805,1.1855,3.14,2.5032,1.1835,1.4603,2.04,2.8941,2.3559,1.8011,2.0266,1.541,1.3445,1.788,2.27,
2014/6/3,4.8685,1.6276,1.7,3.29,3.2776,2.3319,1.9324,1.2353,2.3861,2.8073,2.3062,6.1566,5.523,3.9399,,2.1265,1.31,3.1724,1.1855,3.11,2.4809,1.1922,1.4603,2.03,2.91,2.3703,1.8011,2.0616,1.4423,1.3445,1.7547,2.28,
2014/6/4,5.0291,1.6366,1.68,3.2804,3.23,2.2858,1.9255,1.2139,2.3362,2.7007,2.3008,6.0931,5.523,3.9144,,2.1265,1.2993,3.1643,1.1778,3.18,2.4511,1.1878,1.4419,2.02,3.0807,2.3487,1.7624,1.9265,1.339,1.3359,1.7464,2.25,
2014/6/5,5.0038,1.6456,1.69,3.3092,3.2776,2.295,1.9324,1.2211,2.3661,2.7078,2.3329,6.2013,5.523,3.9655,,2.1449,1.3171,3.1724,1.1932,3.15,2.4585,1.1922,1.4511,2.02,3.0728,2.3487,1.7624,1.9165,1.3155,1.3359,1.7464,2.25,
2014/6/6,4.9784,1.6366,1.69,3.3859,3.2657,2.2766,1.9393,1.2211,2.3861,2.6722,2.3115,6.1715,5.523,3.9144,,2.1174,1.3029,3.1724,1.1855,3.14,2.4511,1.1878,1.4603,2.01,3.041,2.3126,1.743,1.8765,1.292,1.3359,1.7547,2.24,
2014/6/9,5.0207,1.6276,1.67,3.4531,3.2479,2.2673,1.9393,1.2211,2.3462,2.6936,2.2902,6.0931,5.523,3.8718,,2.1632,1.3064,3.1724,1.1855,3.11,2.4287,1.1618,1.4511,2.03,3.0688,2.3054,1.7527,1.8514,1.2826,1.3359,1.763,2.22,
2014/6/10,5.0376,1.6366,1.69,3.501,3.2895,2.2766,1.953,1.2282,2.3661,2.7291,2.2955,6.1901,5.523,3.9059,,2.1724,1.3064,3.1885,1.1855,3.14,2.4511,1.1705,1.4327,2.03,3.0767,2.3199,1.7624,1.8715,1.2873,1.3445,1.8462,2.24,
2014/6/11,5.0026,1.6366,1.68,3.7504,3.2836,2.2766,1.953,1.2211,2.4061,2.722,2.3008,6.2461,5.523,3.9186,,2.209,1.31,3.1562,1.1855,3.14,2.4585,1.1705,1.4327,2.05,3.2077,2.3054,1.743,1.8564,1.292,1.3445,1.8296,2.26,
2014/6/12,4.9414,1.6366,1.68,3.6545,3.2895,2.2766,1.9737,1.2139,2.4161,2.6865,2.2848,6.2498,5.523,3.9144,,2.1907,1.3135,3.1724,1.1778,3.12,2.4287,1.1662,1.4327,2.04,3.3467,2.2838,1.7334,1.8715,1.292,1.3359,1.8462,2.24,
2014/6/13,4.9676,1.6456,1.7,3.6065,3.3193,2.3042,1.9737,1.2211,2.4061,2.6865,2.3062,6.317,5.523,3.9399,,2.209,1.3171,3.1885,1.1855,3.12,2.466,1.1748,1.4419,2.04,3.2951,2.2982,1.7527,1.8564,1.292,1.3445,1.8296,2.25,
