ÈÕÆÚ,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH
2015/8/26,0,-10.0529,-1.165,-10.0299,0,-6.8293,-10.0196,-3.8462,0,0,0,0,0,-6.7979,3.5314,-9.9042,-9.2958,-6.1818,-9.9256,-10.0179,-10.0396,-9.965,-6.6667,-9.9558,-10.0427,-7.9661,-3.7855,-9.949,-4.4397,-9.4675,0,0,,,0.1853,4.9933,0.0914,,1.3392,1.4362,1.428,,,,,,6.131,10.1735,0.4704,2.2024,1.9502,3.5278,3.1728,4.7689,9.6799,3.2708,6.0006,7.0744,2.141,1.802,8.7044,1.3391,1.4509,,,,6224028442,54146147808,8497879247,16443020249,47052196815,21758540105,28162107232,9044742525,7405732038,52016738466,5138467000,12493603058,5622439007,2940297417,1803000000,16443020249,50689317789,84749278732,23363753743,3728332838,5713172888,4140611330,12479922912,25491864716,9511423976,7200684909,7300737691,5411129481,6298385439,18261318629,18375227244,8386557770,,23.3374,77.678,-8.871,80.9578,56.3596,49.2348,35.7063,121.217,518.4368,1477.0589,160.8148,68.4035,75.9869,16.9541,27.3042,31.3862,523.3708,14.6713,-21.8577,89.6634,532.2693,-5.8107,42.7501,651.4042,-88.4746,12.6485,255.8999,-2.6595,15.4969,106.8104,108.9059,380.371,,1.8857,1.2583,4.1933,1.2251,2.8335,0.8711,0.6933,0.885,1.3791,21.7774,1.9816,5.4031,3.084,1.4597,4.2336,0.4749,5.5313,0.7438,2.6322,1.383,1.7273,1.3418,1.4582,1.5538,39.8539,2.4144,1.011,3.3813,0.7835,1.0115,3.2236,1.9614,,0.8508,0.5512,0.6317,0.455,0.7743,0.2508,0.4475,0.1625,1.354,5.0462,0.2851,4.4775,1.9588,1.1039,1.7946,0.1764,3.5193,0.4525,0.5893,0.5097,0.3954,0.2881,0.4475,0.2662,2.0075,0.6256,0.2719,0.2622,0.1946,0.3939,0.5159,1.5976,
2015/8/27,0,-10,10.0196,-9.9834,0,6.0209,2.6201,3,0,0,0,-10,0,5.3743,3.716,-3.1915,5.2795,4.2636,0.8264,2.9821,3.9648,-3.8835,7.1429,1.4742,4.3943,6.4457,3.9344,3.2578,9.9558,4.5752,0,0,,,0.3545,4.5183,2.0751,,1.0007,1.4096,1.1437,,,,4.4948,,3.2787,7.7146,1.6957,1.6516,1.001,3.2701,2.67,3.9417,6.5601,2.8333,4.8938,6.2372,1.519,1.4491,6.5529,2.8452,1.2377,,,,6224028442,48731533027,9349336696,14801454167,47052196815,23068609273,28899979037,9316084801,7405732038,52016738466,5138467000,11244242752,5622439007,3098317240,1870000000,14801454167,53365461896,88362620073,23556842617,3839515725,5939686350,3979810890,13371345977,25867666161,9929384412,7664817453,7587979830,5587412736,6925437087,19096803795,18375227244,8386557770,,23.3374,69.9102,-9.7599,72.8755,56.3596,52.1992,36.6418,124.8535,518.4368,1477.0589,160.8148,61.5631,75.9869,17.8652,28.3188,30.4048,551.0022,15.2969,-22.0384,92.3372,553.3725,-5.5851,45.8037,661.0072,-92.3624,13.4638,265.9681,-2.7461,17.0397,111.6971,108.9059,380.371,,1.8857,1.1325,4.6135,1.1028,2.8335,0.9235,0.7115,0.9116,1.3791,21.7774,1.9816,4.8627,3.084,1.5382,4.3909,0.4601,5.8233,0.7755,2.6539,1.4242,1.7958,1.2897,1.5624,1.5767,41.6052,2.57,1.0508,3.4914,0.8615,1.0578,3.2236,1.9614,,0.8508,0.496,0.695,0.4096,0.7743,0.2659,0.4592,0.1674,1.354,5.0462,0.2851,4.0297,1.9588,1.1633,1.8612,0.1709,3.7051,0.4718,0.5942,0.5249,0.4111,0.2769,0.4795,0.2701,2.0957,0.666,0.2826,0.2708,0.2139,0.4119,0.5159,1.5976,
2015/8/28,0,7.4074,8.0357,4.2514,0,7.9012,7.4468,7.1197,0,0,0,5.0662,0,9.4718,7.1658,3.663,6.7847,6.3197,10.1093,10.0386,10.0282,10.101,6.6667,9.9274,10.0114,8.8235,6.3091,10.0137,5.835,8.4375,0,0,,,11.8846,4.5687,1.7186,,1.2454,1.5406,1.729,,,,5.8131,,4.7362,8.49,1.122,1.8834,1.143,3.7658,3.2031,4.6129,6.7189,2.7321,5.7759,7.2486,1.9317,1.9077,7.3366,2.7333,1.3551,,,,6224028442,52341276214,10100622681,15430721165,47052196815,24891314204,31052105136,9979365919,7405732038,52016738466,5138467000,11813899265,5622439007,3391782625,2004000000,15430721165,56986127452,93946874873,25938272062,4224949736,6535332863,4381811990,14262769042,28435642705,10923452476,8341124876,8066716728,6146920459,7329537038,20708096615,18375227244,8386557770,,23.3374,75.0888,-10.5441,75.9737,56.3596,56.3235,39.3705,133.7428,518.4368,1477.0589,160.8148,64.682,75.9869,19.5574,30.3481,31.4739,588.3858,16.2636,-24.2663,101.6066,608.866,-6.1492,48.8573,726.6277,-101.6092,14.6518,282.7485,-3.0211,18.034,121.1216,108.9059,380.371,,1.8857,1.2164,4.9842,1.1497,2.8335,0.9965,0.7645,0.9765,1.3791,21.7774,1.9816,5.1091,3.084,1.6838,4.7056,0.4763,6.2184,0.8245,2.9222,1.5672,1.9759,1.42,1.6665,1.7332,45.7705,2.7968,1.1171,3.841,0.9118,1.1471,3.2236,1.9614,,0.8508,0.5328,0.7508,0.427,0.7743,0.2869,0.4934,0.1793,1.354,5.0462,0.2851,4.2339,1.9588,1.2734,1.9946,0.1769,3.9564,0.5016,0.6543,0.5776,0.4523,0.3049,0.5115,0.297,2.3055,0.7247,0.3004,0.2979,0.2264,0.4467,0.5159,1.5976,
2015/8/31,0,-9.9391,0.4959,-7.0922,0,5.2632,1.5842,-4.8338,0,0,0,-10,0,-0.8319,-9.4311,-3.1802,9.3923,-0.1748,-6.9479,-4.9123,-7.7022,-8.0734,-5.7065,9.9119,1.1375,-5.2464,-5.3412,-0.6234,-6.8441,-4.8991,0,0,,,6.8203,4.1448,0.8979,,1.5502,1.4865,1.1179,,,,3.3057,,6.0052,7.2023,0.4011,2.0024,0.9201,2.7835,2.3075,3.6445,4.9563,2.0631,5.7759,6.9983,1.5399,1.2343,7.0999,1.2224,1.0942,,,,6224028442,47138999268,10150708413,14336343778,47052196815,26201383372,31544019672,9496979651,7405732038,52016738466,5138467000,10632509338,5622439007,3363564800,1815000000,14336343778,62338415666,93782632085,24136109239,4017408346,6031969613,4028051022,13448861026,31254153546,11047710984,7903514191,7635853520,6108598012,6827895719,19693578914,18375227244,8386557770,,23.3374,67.6256,-10.5964,70.5855,56.3596,59.2879,39.9941,127.2779,518.4368,1477.0589,160.8148,58.2138,75.9869,19.3947,27.4859,30.4287,643.6486,16.2351,-22.5803,96.6154,561.9701,-5.6527,46.0692,798.6503,-102.765,13.8831,267.6462,-3.0023,16.7997,115.1877,108.9059,380.371,,1.8857,1.0955,5.0089,1.0681,2.8335,1.049,0.7766,0.9293,1.3791,21.7774,1.9816,4.5982,3.084,1.6698,4.2618,0.4605,6.8024,0.823,2.7192,1.4902,1.8237,1.3053,1.5714,1.905,46.2911,2.6501,1.0574,3.8171,0.8494,1.0909,3.2236,1.9614,,0.8508,0.4798,0.7545,0.3967,0.7743,0.302,0.5012,0.1706,1.354,5.0462,0.2851,3.8105,1.9588,1.2628,1.8065,0.171,4.328,0.5008,0.6088,0.5492,0.4175,0.2803,0.4823,0.3264,2.3317,0.6867,0.2844,0.296,0.2109,0.4248,0.5159,1.5976,
2015/9/1,0,-6.0811,-5.0987,-6.2977,0,3.913,2.5341,-0.6349,0,0,0,-9.9848,0,-9.9832,-9.3664,-3.2847,4.2929,3.6778,-7.7333,-8.6716,-10.0139,-4.3912,-5.7637,-9.4188,-10.0204,-7.2148,-1.5674,-10.0376,10,-1.8182,0,0,,,5.7126,4.1005,0.8299,,2.0798,1.69,1.335,,,,2.9422,,4.1847,5.9433,0.6329,3.4364,1.5787,1.8926,2.1298,2.8862,4.4755,1.9755,9.1994,4.6828,1.3489,1.1356,5.2497,3.8298,0.9163,,,,6224028442,44272438502,9633155846,13433482433,47052196815,27226654895,32343380795,9436681368,7405732038,52016738466,5138467000,9570876747,5622439007,3027772676,1645000000,13433482433,65014559773,97231730638,22269583458,3669035297,5427933713,3851170538,12673710534,28310375556,9940680640,7333294207,7516169295,5495438864,7510685291,19335513843,18375227244,8386557770,,23.3374,63.5132,-10.0561,66.1402,56.3596,61.6079,41.0076,126.4698,518.4368,1477.0589,160.8148,52.4013,75.9869,17.4585,24.9115,29.3639,671.2799,16.8322,-20.8341,88.2373,505.6949,-5.4045,43.4139,723.4267,-92.4675,12.8814,263.4511,-2.7009,18.4797,113.0934,108.9059,380.371,,1.8857,1.0289,4.7536,1.0009,2.8335,1.09,0.7962,0.9234,1.3791,21.7774,1.9816,4.1391,3.084,1.5031,3.8626,0.4443,7.0944,0.8533,2.5089,1.361,1.6411,1.248,1.4809,1.7256,41.6525,2.4589,1.0408,3.4339,0.9343,1.071,3.2236,1.9614,,0.8508,0.4506,0.7161,0.3717,0.7743,0.3138,0.5139,0.1695,1.354,5.0462,0.2851,3.43,1.9588,1.1368,1.6373,0.165,4.5138,0.5192,0.5617,0.5016,0.3757,0.2679,0.4545,0.2957,2.0981,0.6372,0.2799,0.2663,0.232,0.4171,0.5159,1.5976,
2015/9/2,0,0,-1.2132,-1.0183,0,-10.0418,9.3156,-2.8754,0,0,0,-10.0101,0,-3.7279,-1.155,-1.5094,4.3584,5.4054,-4.9133,-6.2626,-8.9645,-8.142,-5.5046,-8.4071,-10,5.2441,-2.8662,-10.0418,-9.6475,-4.321,0,0,,,4.2149,3.7832,0.7011,,1.1658,2.0618,1.0454,,,,5.7976,,3.1758,5.8666,0.5046,3.6982,1.6892,1.5893,1.8631,2.5786,3.4179,1.9505,5.3536,4.9645,1.8801,1.4439,6.0169,4.0251,0.8719,,,,6224028442,44272438502,9516289137,13296685259,47052196815,24492597500,35356357333,9165339092,7405732038,52016738466,5138467000,8612818067,5622439007,2914901374,1626000000,13296685259,67848124121,1.02E+11,21175413172,3439257329,4941349238,3537609680,11976075092,25930299735,8946612576,7717861173,7300737691,4943595631,6786092276,18500028677,18375227244,8386557770,,23.3374,63.5132,-9.9341,65.4667,56.3596,55.4213,44.8277,122.8332,518.4368,1477.0589,160.8148,47.1559,75.9869,16.8076,24.6237,28.8609,700.5367,17.7421,-19.8104,82.7113,460.3621,-4.9645,41.0242,662.6077,-83.2208,13.557,255.8999,-2.4297,16.6969,108.2066,108.9059,380.371,,1.8857,1.0289,4.6959,0.9907,2.8335,0.9805,0.8704,0.8968,1.3791,21.7774,1.9816,3.7247,3.084,1.4471,3.818,0.4367,7.4036,0.8994,2.3856,1.2757,1.494,1.1464,1.3993,1.5805,37.4873,2.5878,1.011,3.0891,0.8442,1.0247,3.2236,1.9614,,0.8508,0.4506,0.7074,0.3679,0.7743,0.2823,0.5618,0.1647,1.354,5.0462,0.2851,3.0867,1.9588,1.0944,1.6184,0.1622,4.7106,0.5473,0.5341,0.4702,0.342,0.2461,0.4295,0.2708,1.8883,0.6706,0.2719,0.2396,0.2096,0.3991,0.5159,1.5976,
2015/9/7,0,-3.5971,4.7368,0.6173,0,0.2326,-4.8696,2.3026,0,0,-9.9896,5.5618,0,1.9361,2.9213,-0.7663,-5.8005,-4.3269,2.7356,7.1121,6.7912,2.2727,2.2654,3.1401,1.2626,1.2027,3.9344,1.3953,0,1.9355,0,0,,,2.6263,3.6881,0.4385,,0.6582,0.6678,0.9951,,,0.0832,4.513,,2.2015,4.0611,0.403,1.2941,0.6985,1.342,2.1365,2.4272,2.6587,1.5675,3.5822,3.8422,1.1643,1.4724,4.4855,1.6643,0.7067,,,,6224028442,42679904743,9967060728,13378763563,47052196815,24549557029,33634656454,9376383084,7405732038,52016738466,4625155000,9091847407,5622439007,2971337025,1673500000,13378763563,63912618081,98052944579,21754679794,3683859682,5276924738,3618009900,12247377764,26744536200,9059574856,7810687682,7587979830,5012576035,6786092276,18858093748,18375227244,8386557770,,23.3374,61.2286,-10.4047,65.8708,56.3596,55.5502,42.6448,125.6616,518.4368,1477.0589,144.75,49.7786,75.9869,17.133,25.3431,28.623,659.9023,16.9744,-20.3524,88.5938,491.6261,-5.0773,41.9535,683.4142,-84.2715,13.72,265.9681,-2.4636,16.6969,110.3009,108.9059,380.371,,1.8857,0.9919,4.9183,0.9968,2.8335,0.9828,0.828,0.9175,1.3791,21.7774,1.7836,3.9319,3.084,1.4751,3.9295,0.4331,6.9742,0.8605,2.4509,1.3665,1.5954,1.1725,1.431,1.6302,37.9606,2.6189,1.0508,3.1322,0.8442,1.0446,3.2236,1.9614,,0.8508,0.4344,0.7409,0.3702,0.7743,0.283,0.5345,0.1685,1.354,5.0462,0.2566,3.2584,1.9588,1.1156,1.6657,0.1609,4.4373,0.5236,0.5487,0.5036,0.3652,0.2517,0.4392,0.2793,1.9121,0.6786,0.2826,0.2429,0.2096,0.4068,0.5159,1.5976,
2015/9/8,0,-2.7363,2.6801,2.2495,0,3.7123,0.5484,2.2508,-9.9349,0,-9.9422,3.2396,0,8.1671,8.4553,2.3166,0.7389,1.5075,4.142,4.4266,9.539,4.6667,4.4304,7.9625,4.7382,3.2258,1.8927,6.7278,4.7228,3.481,0,0,,,3.0201,2.4922,0.3347,,0.5517,0.544,0.8538,0.1747,,0.0122,3.4055,,3.2322,6.3928,0.4535,0.9599,0.4556,1.2824,1.5882,3.439,2.4649,1.6282,3.7149,3.3391,0.8493,1.1453,4.1755,1.5347,0.642,,,,6224028442,41512046653,10234184633,13679717345,47052196815,25460909494,33819124405,9587427077,6669983415,52016738466,4165313000,9386385717,5622439007,3214010324,1815000000,13679717345,64384878806,99531129673,22655761205,3846927918,5780287988,3786850362,12789983108,28874077725,9488831520,8062645349,7731600899,5349813566,7106585341,19514546378,18375227244,8386557770,,23.3374,59.5532,-10.6836,67.3526,56.3596,57.6124,42.8787,128.49,466.9309,1477.0589,130.3587,51.3912,75.9869,18.5323,27.4859,29.3121,664.7784,17.2303,-21.1954,92.5155,538.5221,-5.3143,43.8122,737.8312,-88.2644,14.1626,271.0022,-2.6293,17.4854,114.1405,108.9059,380.371,,1.8857,0.9647,5.0501,1.0192,2.8335,1.0193,0.8326,0.9381,1.2421,21.7774,1.6063,4.0593,3.084,1.5956,4.2618,0.4436,7.0257,0.8735,2.5524,1.4269,1.7476,1.2272,1.4944,1.76,39.7592,2.7034,1.0707,3.3429,0.8841,1.0809,3.2236,1.9614,,0.8508,0.4226,0.7607,0.3785,0.7743,0.2935,0.5374,0.1723,1.2195,5.0462,0.2311,3.3639,1.9588,1.2067,1.8065,0.1647,4.4701,0.5315,0.5715,0.5259,0.4,0.2635,0.4587,0.3015,2.0027,0.7005,0.2879,0.2592,0.2195,0.4209,0.5159,1.5976,
2015/9/9,0,6.6496,9.9511,4.6,0,3.132,2.1818,3.4591,-9.9458,0,-7.4454,5.3448,0,4.0386,3.1405,3.0189,1.2225,1.8152,6.25,4.0462,8.2729,4.4586,4.8485,3.9046,4.1667,2.9605,3.7152,6.0172,5.2941,10.0917,0,0,,,3.805,6.8652,0.6624,,0.9594,0.5981,1.5689,1.2023,,8.7562,4.8823,,4.069,8.9875,0.6562,1.0399,0.5571,2.3179,1.8575,3.5279,3.5104,2.7013,5.2792,4.835,1.4415,1.811,6.2496,2.3673,1.4735,,,,6224028442,44272438502,11252594523,14308984343,47052196815,26258342901,34556996210,9919067636,6006603509,52016738466,3855187000,9888071850,5622439007,3343812322,1872000000,14308984343,65171980014,1.01E+11,24071746281,4002583961,6258483075,3955690824,13410103501,30001482061,9884199500,8301342086,8018843038,5671722119,7482816329,21483904270,18375227244,8386557770,,23.3374,63.5132,-11.7467,70.4508,56.3596,59.4168,43.8142,132.9347,420.4911,1477.0589,120.6529,54.138,75.9869,19.2808,28.3491,30.1908,672.9053,17.5431,-22.5201,96.2589,583.0732,-5.5512,45.9365,766.6403,-91.9421,14.5819,281.0704,-2.7875,18.4111,125.6593,108.9059,380.371,,1.8857,1.0289,5.5527,1.0661,2.8335,1.0512,0.8507,0.9706,1.1186,21.7774,1.4867,4.2762,3.084,1.66,4.3956,0.4569,7.1116,0.8894,2.7119,1.4847,1.8922,1.2819,1.5669,1.8287,41.4159,2.7835,1.1104,3.5441,0.9309,1.19,3.2236,1.9614,,0.8508,0.4506,0.8364,0.396,0.7743,0.3026,0.5491,0.1782,1.0982,5.0462,0.2139,3.5437,1.9588,1.2554,1.8632,0.1697,4.5248,0.5411,0.6072,0.5472,0.4331,0.2752,0.4809,0.3133,2.0862,0.7213,0.2986,0.2748,0.2312,0.4634,0.5159,1.5976,
2015/9/10,0,-5.2758,-0.8902,8.6042,0,-1.9523,-4.6263,-3.0395,-10.0402,0,-9.8474,-1.2766,0,-1.519,-3.9263,1.8315,-2.1739,-2.269,-4.5455,-1.6667,10.0536,-3.8618,-2.8902,-3.5491,0,-3.9936,-3.2836,-2.027,-0.7449,-1.1111,0,-9.7506,,,2.4796,5.2894,1.1776,,0.7676,0.4059,0.8159,14.6208,,5.0363,4.0203,,3.5112,7.2692,0.7287,0.5926,0.36,1.6074,1.9819,5.8507,2.1333,1.4795,4.2444,4.6453,0.9405,1.0336,5.3485,1.9432,2.6882,,6.9781,,6224028442,41936722322,11152423059,15540158904,47052196815,25745707140,32958273966,9617576218,5403530868,52016738466,3475550000,9761841146,5622439007,3293020236,1798500000,15540158904,63755197840,99038401309,22977575995,3935874228,6887687138,3802930406,13022528256,28936711299,9884199500,7969818840,7755537744,5556754779,7427078405,21245194222,18375227244,7568820844,,23.3374,60.1624,-11.6421,76.5125,56.3596,58.2568,41.7873,128.8941,378.2731,1477.0589,108.7717,53.4469,75.9869,18.9879,27.236,30.8092,658.2769,17.145,-21.4964,94.6546,641.6932,-5.3368,44.6088,739.4317,-91.9421,13.9995,271.8413,-2.731,18.274,124.2631,108.9059,343.2826,,1.8857,0.9746,5.5033,1.1578,2.8335,1.0307,0.8114,0.9411,1.0063,21.7774,1.3403,4.2217,3.084,1.6348,4.223,0.4662,6.957,0.8692,2.5886,1.4599,2.0824,1.2324,1.5216,1.7638,41.4159,2.6723,1.074,3.4723,0.9239,1.1768,3.2236,1.7702,,0.8508,0.4269,0.829,0.43,0.7743,0.2967,0.5237,0.1728,0.988,5.0462,0.1928,3.4985,1.9588,1.2364,1.7901,0.1732,4.4264,0.5288,0.5796,0.5381,0.4767,0.2646,0.467,0.3022,2.0862,0.6925,0.2888,0.2693,0.2294,0.4583,0.5159,1.4418,
2015/9/11,0,-2.2785,4.491,-4.5775,0,-0.2212,-1.1194,-0.9404,-4.6875,0,1.5385,-0.5305,0,0.6855,5.171,-1.0791,1.4815,-0.8292,-0.5602,-0.565,9.9878,0,-0.5952,0.6494,-1.3714,-0.8319,-1.5432,0.2759,-2.0638,-1.6854,0,-3.2663,,,1.9054,4.3752,1.0436,,0.4235,0.247,0.6621,8.592,,2.9875,2.8066,,2.4024,9.2526,0.4615,0.6468,0.2366,0.9513,1.3321,8.4404,1.4747,1.3426,3.0846,3.3891,0.7367,1.1143,3.9119,1.248,1.1291,,4.4735,,6224028442,40981202066,11653280382,14828813602,47052196815,25688747611,32589338063,9527128793,5150240358,52016738466,3529020000,9710054190,5622439007,3315594496,1891500000,14828813602,64699719289,98217187368,22848850079,3913637651,7575616913,3802930406,12945013206,29124612022,9748644764,7903514191,7635853520,5572083757,7273799113,20887129151,18375227244,7321598053,,23.3374,58.7916,-12.165,73.0102,56.3596,58.128,41.3195,127.6819,360.5416,1477.0589,110.4451,53.1633,75.9869,19.1181,28.6444,30.4568,668.0292,17.0028,-21.376,94.1198,705.7844,-5.3368,44.3433,744.2332,-90.6812,13.8831,267.6462,-2.7386,17.8968,122.1688,108.9059,332.0699,,1.8857,0.9524,5.7504,1.1048,2.8335,1.0284,0.8023,0.9322,0.9591,21.7774,1.3609,4.1993,3.084,1.646,4.4414,0.4609,7.0601,0.862,2.5741,1.4517,2.2904,1.2324,1.5126,1.7752,40.8479,2.6501,1.0574,3.4818,0.9049,1.157,3.2236,1.7123,,0.8508,0.4171,0.8662,0.4103,0.7743,0.2961,0.5178,0.1712,0.9416,5.0462,0.1958,3.4799,1.9588,1.2448,1.8826,0.1712,4.492,0.5245,0.5763,0.5351,0.5243,0.2646,0.4642,0.3042,2.0576,0.6867,0.2844,0.27,0.2247,0.4506,0.5159,1.3947,
2015/9/14,0,-10.1036,-10.0287,-6.4576,0,-8.4257,-5.283,-7.5949,-7.4941,0,-10,-10,0,-9.9574,-9.9921,-5.4545,-8.5158,1.0033,-9.0141,-10.0379,-9.9668,-9.7252,-8.0838,-9.8925,-9.9652,-10.0671,-7.21,-10.0413,-9.7701,-9.4286,0,-9.8701,,,2.7473,3.8211,0.6529,,0.9143,0.5364,1.3663,8.0521,,3.209,2.7707,,3.3657,6.1935,0.6268,0.8086,0.5273,1.5923,3.1049,9.349,2.8284,1.7887,3.6049,3.934,1.0902,1.368,5.9306,1.474,1.3833,,4.3724,,6224028442,36840614293,10484613295,13871233388,47052196815,23524285506,30867637184,8803549391,4764273868,52016738466,3176118000,8739048771,5622439007,2985445938,1702500000,13871233388,59190010834,99202644097,20789235424,3520791447,6820572038,3433089394,11898560043,26243467607,8777169156,7107858400,7085306087,5012576035,6563140579,18917771260,18375227244,6598946817,,23.3374,52.8515,-10.945,68.2955,56.3596,53.2303,39.1366,117.9846,333.5221,1477.0589,99.4006,47.847,75.9869,17.2144,25.7822,28.7906,611.141,17.1734,-19.4491,84.6722,635.4404,-4.8178,40.7587,670.6102,-81.6446,12.4855,248.3488,-2.4636,16.1483,110.65,108.9059,299.2942,,1.8857,0.8562,5.1737,1.0335,2.8335,0.9418,0.7599,0.8614,0.8872,21.7774,1.2248,3.7793,3.084,1.4821,3.9976,0.4357,6.4589,0.8706,2.3421,1.306,2.0622,1.1125,1.3903,1.5996,36.7773,2.3833,0.9812,3.1322,0.8165,1.0479,3.2236,1.5433,,0.8508,0.375,0.7793,0.3838,0.7743,0.2711,0.4905,0.1582,0.8711,5.0462,0.1762,3.1319,1.9588,1.1209,1.6945,0.1618,4.1095,0.5297,0.5244,0.4814,0.472,0.2389,0.4267,0.2741,1.8525,0.6176,0.2639,0.2429,0.2028,0.4081,0.5159,1.2571,
2015/9/15,0,-10.0865,-10.0318,-7.1006,-9.9845,-6.7797,-8.3665,-4.7945,-2.2785,0,-9.9327,-10,0,-6.8998,-9.8385,-0.3846,-8.7766,-6.1258,-6.8111,-9.4737,4.92,-9.3677,-6.5147,-8.3532,-10.0386,-9.3284,-5.0676,-9.9388,-9.1295,-5.6782,0,-10.0865,,,2.82,2.5752,0.3869,0.0654,0.6412,0.6111,0.9425,5.497,,1.9138,3.5833,,3.0274,6.4645,0.3109,0.7452,0.3008,1.2176,2.035,8.7804,2.1523,1.615,3.1614,3.384,0.9816,1.1278,3.9704,1.0761,0.9388,,4.7274,,6224028442,33124702188,9432812917,12886293739,42354260755,21929418692,28285085866,8381461407,4655720792,52016738466,2860645000,7865143894,5622439007,2779455812,1535000000,12886293739,53995142862,93125660932,19373250349,3187242784,7156147538,3111488514,11123409552,24051292508,7896063372,6444811907,6726253414,4514384227,5963957894,17843576046,18375227244,5933346994,,23.3374,47.5207,-9.847,63.4461,50.7324,49.6214,35.8622,112.3278,325.9228,1477.0589,89.5275,43.0623,75.9869,16.0266,23.2456,28.6603,557.5037,16.1214,-18.1244,76.6506,666.7044,-4.3665,38.1034,614.5926,-73.4486,11.3208,235.7636,-2.2187,14.674,104.367,108.9059,269.106,,1.8857,0.7698,4.6547,0.9601,2.5506,0.8779,0.6963,0.8201,0.867,21.7774,1.1032,3.4014,3.084,1.3799,3.6043,0.4337,5.892,0.8173,2.1826,1.1822,2.1636,1.0083,1.2997,1.466,33.0854,2.161,0.9314,2.8209,0.7419,0.9884,3.2236,1.3877,,0.8508,0.3372,0.7012,0.3566,0.697,0.2528,0.4495,0.1506,0.8512,5.0462,0.1587,2.8187,1.9588,1.0435,1.5278,0.1611,3.7488,0.4973,0.4887,0.4357,0.4953,0.2165,0.3989,0.2512,1.6665,0.56,0.2505,0.2188,0.1842,0.3849,0.5159,1.1303,
