ÈÕÆÚ,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH
2014/1/16,1.6706,1.2165,0.188,0.4926,0.1531,1.5179,1.1132,0.4981,0.5362,0,0.2681,-0.4484,-1.252,0,0,5.53,0,-0.1085,0.9646,-0.2252,,,,0.2965,0.6807,3.4936,0.7217,0.4234,15.9953,0.6,1.4427,0.0926,0.139,0.2307,0.4775,1.329,0.2555,0.2206,3.9251,0.5452,0.2582,1.5663,0.2252,,,,4707778130,1312812476,2492443755,1959473040,6571428585,1199214343,3391737958,2433855833,4707778130,,3086899299,2357288352,1662054000,3140740217,1349955907,12666906000,2922108402,969813000,2647519725,2235464478,,,,11.8419,-5.5572,171.2392,172.7517,26.4243,230.9267,29.3336,17.966,8.209,20.4393,-11.0781,136.7213,128.5834,52.815,18.3165,88.5963,35.3369,133.7066,169.0973,-12.2369,,,,0.5994,2.9554,2.2258,0.7741,1.4772,4.9815,1.4901,1.4888,0.4155,0.9341,1.9585,1.7531,1.579,0.5016,0.8808,8.1393,1.2473,29.5355,0.6101,0.7723,,,,0.4127,2.3824,2.5437,0.7386,0.6903,3.9991,1.3594,1.6097,0.2861,0.4034,0.8782,1.3029,1.7646,0.3224,0.8894,14.4107,1.1167,91.985,0.4956,0.3911,,,
2014/1/17,-1.4085,-3.125,-2.6266,-1.4706,-2.4465,-0.4398,-0.9174,-1.8587,-1.0667,-0.2463,-1.6043,-1.8018,-6.0222,-1.487,-0.3738,-1.9214,-0.5128,-0.76,-1.5924,-0.2257,,,,0.2176,0.7619,2.3989,0.5181,0.3534,10.1451,0.3338,0.7676,0.125,0.0776,0.3409,0.2114,1.869,0.2341,0.1439,2.4133,0.4888,0.192,0.6177,0.2003,,,,4641471395,1271787086,2426976189,1930657260,6410659690,1193940753,3360621096,2388616877,4641471395,,3037376850,2314814688,1561962000,3094037760,1344909343,12423524400,2907123230,962442000,2605361767,2230418283,,,,11.6751,-5.3835,166.7413,170.2112,25.7778,229.9112,29.0645,17.632,8.118,20.3804,-10.9004,134.2579,120.8399,52.0296,18.248,86.894,35.1557,132.6904,166.4047,-12.2093,,,,0.591,2.863,2.1673,0.7628,1.4411,4.9596,1.4764,1.4611,0.4109,0.9314,1.9271,1.7215,1.4839,0.4941,0.8775,7.9829,1.2409,29.311,0.6004,0.7705,,,,0.4069,2.3079,2.4769,0.7277,0.6734,3.9816,1.3469,1.5798,0.283,0.4022,0.8641,1.2795,1.6583,0.3176,0.8861,14.1338,1.1109,91.2859,0.4877,0.3903,,,
2014/1/20,1.4286,-0.9926,-3.2755,-0.995,-4.232,9.9823,0,-2.2727,0.2695,-0.4938,-1.087,0,-3.204,-0.3774,-0.7505,1.959,-0.5155,0,-0.3236,0.2262,,,,0.2077,0.5047,1.6163,0.4608,0.6763,26.5378,,1.0667,0.1129,0.1495,0.2016,0.2096,1.6634,0.1731,0.1707,1.8446,0.478,0.2321,0.3873,0.1182,,,,4707778130,1259163889,2347479859,1911446740,6139362179,1313123885,3360621096,2334330130,4707778130,,3004361884,2314814688,1511916000,3082362146,1334816215,12666906000,2892138059,962442000,2596930176,2235464478,,,,11.8419,-5.3301,161.2797,168.5176,24.6869,252.8617,29.0645,17.2313,8.1441,20.2903,-10.7819,134.2579,116.9681,51.8333,18.1111,88.5963,34.9745,132.6904,165.8661,-12.2369,,,,0.5994,2.8346,2.0963,0.7552,1.3801,5.4547,1.4764,1.4279,0.4122,0.9273,1.9062,1.7215,1.4364,0.4923,0.8709,8.1393,1.2345,29.311,0.5984,0.7723,,,,0.4127,2.285,2.3958,0.7205,0.6449,4.379,1.3469,1.5439,0.2839,0.4004,0.8547,1.2795,1.6052,0.3164,0.8794,14.4107,1.1052,91.2859,0.4861,0.3911,,,
2014/1/21,6.338,1.0025,0.5976,1.5075,0.8183,6.0241,0,2.1964,2.6882,0.4963,0.8242,0.4587,1.2195,2.2727,0.9452,4.1048,0.5181,1.0941,0.6494,1.1287,,,,1.2605,0.4381,1.3681,0.5583,0.3354,30.9339,0.7752,0.4831,0.6555,0.085,0.2151,0.2706,0.5946,0.299,0.1863,3.6898,0.471,0.1604,0.5674,0.266,,,,5006158434,1271787086,2361508624,1940262520,6189602459,1392227734,3360621096,2385600946,5006158434,,3029123108,2325433104,1530354000,3152415831,1347432625,13186857600,2907123230,972972000,2613793359,2260695454,,,,12.5924,-5.3835,162.2435,171.058,24.8889,268.0943,29.0645,17.6098,8.3601,20.3838,-10.8708,134.8738,118.3946,53.0113,18.2823,92.233,35.1557,134.1422,166.9432,-12.375,,,,0.6374,2.863,2.1089,0.7665,1.3914,5.7833,1.4764,1.4593,0.4232,0.9316,1.9219,1.7294,1.4539,0.5035,0.8791,8.4734,1.2409,29.6317,0.6023,0.781,,,,0.4389,2.3079,2.4101,0.7313,0.6502,4.6428,1.3469,1.5778,0.2914,0.4023,0.8618,1.2853,1.6248,0.3236,0.8878,15.0022,1.1109,92.2846,0.4893,0.3956,,,
2014/1/22,0,1.737,1.7822,1.9802,2.9221,5.5303,1.6667,1.3906,0.5236,0.7407,2.1798,1.8265,0.8606,2.2222,2.2472,2.9362,2.0619,1.8398,2.2581,1.3393,,,,0.8784,0.7504,1.3879,0.8285,0.5016,27.4451,0.6003,0.9599,0.1378,0.1522,0.3241,0.4585,1.2584,0.6334,0.3583,4.2428,0.9145,0.3146,1.1025,0.4392,,,,5006158434,1293877680,2403594916,1978683560,6370467466,1469222146,3416631448,2418776181,5006158434,,3095153040,2367906768,1543524000,3222469516,1377712010,13574055600,2967063915,990873000,2672814499,2290972625,,,,12.5924,-5.477,165.135,174.4453,25.6162,282.9208,29.5489,17.8547,8.4063,20.5408,-11.1078,137.3372,119.4135,54.1893,18.6931,94.9412,35.8805,136.6101,170.7129,-12.5407,,,,0.6374,2.9127,2.1465,0.7817,1.432,6.1031,1.501,1.4795,0.4255,0.9387,1.9638,1.761,1.4664,0.5146,0.8989,8.7222,1.2665,30.1768,0.6159,0.7914,,,,0.4389,2.348,2.4531,0.7458,0.6692,4.8996,1.3694,1.5997,0.293,0.4054,0.8806,1.3088,1.6388,0.3307,0.9077,15.4427,1.1339,93.9825,0.5003,0.4008,,,
2014/1/23,-1.5453,0.2439,-0.3891,-0.4854,-0.6309,-2.2254,0.9107,-0.1247,-0.7812,-0.9804,-0.2667,-0.4484,0,-0.3623,-0.3663,2.445,-0.5051,0.2125,0.9464,1.3216,,,,0.9544,0.4989,1.0813,0.5798,0.3895,23.3914,0.5778,1.9399,0.1211,0.286,0.6077,0.2675,0.9951,0.2509,0.2319,4.2794,0.4557,0.1444,1.023,0.5107,,,,4928800577,1297033479,2394242406,1969078300,6330275242,1436525889,3447748310,2415760250,4928800577,,3086899299,2357288352,1543524000,3210793902,1372665446,13905939600,2952078744,992979000,2698109274,2321249797,,,,12.3979,-5.4904,164.4924,173.5985,25.4546,276.6246,29.818,17.8324,8.3423,20.3435,-11.0781,136.7213,119.4135,53.993,18.6246,97.2625,35.6993,136.9005,172.3284,-12.7065,,,,0.6275,2.9198,2.1381,0.7779,1.423,5.9673,1.5147,1.4777,0.4223,0.9297,1.9585,1.7531,1.4664,0.5128,0.8956,8.9354,1.2601,30.241,0.6217,0.8019,,,,0.4321,2.3537,2.4435,0.7422,0.665,4.7905,1.3818,1.5977,0.2908,0.4015,0.8782,1.3029,1.6388,0.3295,0.9044,15.8203,1.1281,94.1822,0.505,0.4061,,,
2014/1/24,0.4484,0.7299,4.4922,0.9756,1.2698,-1.2482,0.361,1.3733,0.2625,-0.495,1.0695,0.4505,0.5119,0.7273,0.5515,-1.1933,0.5076,0.4242,0.625,-0.4348,,,,0.616,0.6747,3.7955,0.8033,0.367,15.6957,0.5469,1.641,0.1055,0.1479,0.286,0.3701,1.3556,0.3134,0.1786,3.2543,0.6726,0.2489,0.7333,0.393,,,,4950902822,1306500877,2501796265,1988288820,6410659690,1418595683,3460195054,2448935485,4950902822,,3119914264,2367906768,1551426000,3234145131,1380235292,13739997600,2967063915,997191000,2714972457,2311157406,,,,12.4535,-5.5305,171.8817,175.2921,25.7778,273.1719,29.9257,18.0773,8.3528,20.2153,-11.1966,137.3372,120.0248,54.3857,18.7273,96.1018,35.8805,137.4812,173.4055,-12.6512,,,,0.6304,2.9412,2.2342,0.7855,1.4411,5.8928,1.5201,1.498,0.4228,0.9239,1.9795,1.761,1.4739,0.5165,0.9005,8.8288,1.2665,30.3692,0.6256,0.7984,,,,0.4341,2.3709,2.5533,0.7495,0.6734,4.7307,1.3868,1.6197,0.2911,0.399,0.8876,1.3088,1.6472,0.3319,0.9094,15.6315,1.1339,94.5817,0.5082,0.4044,,,
2014/1/27,-0.6696,-1.2077,-2.9907,-0.4831,-1.4107,-2.6766,1.6187,0.6158,-0.5236,-1.4925,1.5873,1.3453,-1.1885,-1.083,0.1828,-4.5089,2.0202,0.1056,-1.2422,-0.4367,,,,0.3567,0.6821,2.5401,0.5381,0.3661,12.8795,0.8137,1.3871,0.1082,0.2,0.4012,0.5951,0.8665,0.3423,0.3224,2.8179,1.4061,0.2402,0.8074,0.2104,,,,4917749455,1290721881,2426976189,1978683560,6320227186,1380625836,3516205406,2464015137,4917749455,,3169436713,2399762016,1532988000,3199118288,1382758574,13120480800,3027004601,998244000,2681246091,2301065016,,,,12.3701,-5.4637,166.7413,174.4453,25.4142,265.8602,30.4101,18.1886,8.302,19.8966,-11.3744,139.1848,118.5984,53.7966,18.7616,91.7687,36.6054,137.6264,171.2514,-12.596,,,,0.6261,2.9056,2.1673,0.7817,1.4207,5.7351,1.5447,1.5072,0.4202,0.9093,2.0109,1.7847,1.4564,0.5109,0.9022,8.4307,1.292,30.4013,0.6179,0.7949,,,,0.4312,2.3423,2.4769,0.7458,0.6639,4.6041,1.4093,1.6296,0.2894,0.3927,0.9017,1.3264,1.6276,0.3283,0.911,14.9267,1.1568,94.6816,0.5019,0.4026,,,
2014/1/28,0.2247,-0.2445,-1.1561,0,-2.7027,4.2781,1.4159,-0.1224,-0.2632,-1.0101,-0.7812,-0.4425,-0.5155,0.365,-0.9124,-0.1686,-1.4851,0.211,-0.9434,1.0965,,,,0.264,0.452,1.3763,0.4732,0.337,22.1394,0.5957,1.158,0.0751,0.1617,0.1902,0.2987,0.5307,0.1976,0.2397,1.7176,0.5172,0.1672,0.5904,0.3029,,,,4928800577,1287566082,2398918661,1978683560,6149410235,1439690043,3565992385,2460999206,4928800577,,3144675489,2389143600,1525086000,3210793902,1370142164,13098355200,2982049087,1000350000,2655951316,2326295992,,,,12.3979,-5.4503,164.8137,174.4453,24.7273,277.2339,30.8407,18.1663,8.2829,19.7022,-11.2855,138.5689,117.987,53.993,18.5904,91.614,36.0618,137.9167,169.6358,-12.7341,,,,0.6275,2.8985,2.1423,0.7817,1.3823,5.9805,1.5666,1.5054,0.4193,0.9004,1.9952,1.7768,1.4489,0.5128,0.8939,8.4165,1.2729,30.4654,0.612,0.8036,,,,0.4321,2.3365,2.4483,0.7458,0.646,4.8011,1.4292,1.6276,0.2887,0.3888,0.8947,1.3205,1.6192,0.3295,0.9027,14.9016,1.1396,94.8814,0.4972,0.407,,,
2014/1/29,0.4484,0.7353,0,0,-0.6536,10.0366,-0.7853,1.2255,0.2639,-0.7653,-0.7874,0.4444,0,0.7273,0.1842,4.7297,0.5025,0,2.2222,0.6508,,,,0.3484,0.5061,0.9377,0.3618,0.2977,22.9443,0.5598,1.539,0.0707,0.2082,0.2545,0.2128,0.4084,0.2866,0.1865,3.0709,0.367,0.138,0.6675,0.5585,,,,4950902822,1297033479,2398918661,1978683560,6109218012,1584186406,3537987209,2491158510,4950902822,,3119914264,2399762016,1525086000,3234145131,1372665446,13717872000,2997034258,1000350000,2714972457,2341434577,,,,12.4535,-5.4904,164.8137,174.4453,24.5657,305.0589,30.5985,18.389,8.3101,19.5638,-11.1966,139.1848,117.987,54.3857,18.6246,95.9471,36.243,137.9167,173.4055,-12.817,,,,0.6304,2.9198,2.1423,0.7817,1.3733,6.5807,1.5543,1.5238,0.4206,0.8941,1.9795,1.7847,1.4489,0.5165,0.8956,8.8146,1.2793,30.4654,0.6256,0.8089,,,,0.4341,2.3537,2.4483,0.7458,0.6418,5.2829,1.418,1.6476,0.2896,0.3861,0.8876,1.3264,1.6192,0.3319,0.9044,15.6064,1.1453,94.8814,0.5082,0.4097,,,
2014/1/30,1.3393,-1.2165,0,-0.9709,-0.8224,3.7284,-1.4952,-0.6053,-0.5263,0.7712,-2.381,0.4425,0.1727,0.361,0.5515,-2.9032,-0.5,-0.8421,-0.9317,-0.2155,,,,0.3591,0.5646,0.7663,0.3495,0.2129,36.1308,0.3554,1.2709,0.1351,0.0629,0.3007,0.5011,0.3051,0.3116,0.1337,1.8873,0.2994,0.1378,0.5215,0.1777,,,,5017209556,1281254483,2398918661,1959473040,6058977732,1643250613,3485088544,2476078858,5017209556,,3045630591,2410380432,1527720000,3245820745,1380235292,13319611200,2982049087,991926000,2689677682,2336388382,,,,12.6202,-5.4236,164.8137,172.7517,24.3637,316.4326,30.141,18.2777,8.2616,19.7034,-10.93,139.8007,118.1908,54.582,18.7273,93.1615,36.0618,136.7553,171.7899,-12.7893,,,,0.6388,2.8843,2.1423,0.7741,1.362,6.826,1.5311,1.5146,0.4182,0.9005,1.9323,1.7926,1.4514,0.5184,0.9005,8.5587,1.2729,30.2089,0.6198,0.8071,,,,0.4399,2.3251,2.4483,0.7386,0.6365,5.4799,1.3968,1.6376,0.288,0.3888,0.8665,1.3323,1.622,0.3331,0.9094,15.1533,1.1396,94.0824,0.5035,0.4088,,,
2014/2/7,2.6432,1.4778,2.5341,0.9804,0.6633,7.8306,1.7857,1.5834,-0.7937,-1.5306,0.542,0.8811,1.0345,0.3597,0.7313,1.495,0.5025,0.2123,0.3135,0,,,,0.5894,0.6523,1.3213,0.5882,0.1766,26.0444,0.5518,1.2224,0.2201,0.2732,0.1517,0.2537,0.5553,0.2033,0.2055,1.6658,0.5858,0.1397,0.5608,0.1549,,,,5149823024,1300189279,2459709972,1978683560,6099169956,1771926206,3547322268,2515285954,5149823024,,3062138074,2431617264,1543524000,3257496359,1390328421,13518741600,2997034258,994032000,2698109274,2336388382,,,,12.9538,-5.5037,168.9903,174.4453,24.5253,341.211,30.6792,18.5671,8.2073,19.4285,-10.9893,141.0324,119.4135,54.7783,18.8643,94.5543,36.243,137.0457,172.3284,-12.7893,,,,0.6557,2.9269,2.1966,0.7817,1.3711,7.3606,1.5584,1.5386,0.4154,0.8879,1.9428,1.8084,1.4664,0.5202,0.9071,8.6866,1.2793,30.273,0.6217,0.8071,,,,0.4515,2.3595,2.5103,0.7458,0.6407,5.909,1.4217,1.6635,0.2861,0.3834,0.8712,1.344,1.6388,0.3343,0.916,15.3798,1.1453,94.2821,0.505,0.4088,,,
2014/2/10,1.073,2.4272,3.4221,1.9417,3.6244,-2.0833,3.0702,2.7578,1.0667,0.5181,2.4259,2.1834,4.7782,2.1505,1.4519,1.3912,1.5,2.4364,2.1875,1.0799,,,,0.6212,1.0751,3.5015,1.241,0.3764,31.5729,1.1221,2.9584,0.2474,0.2817,0.5582,0.6092,2.2069,0.4824,0.5334,2.5861,1.0608,0.1854,0.9029,0.3647,,,,5205078636,1331747271,2543882557,2017104600,6320227186,1735011077,3656231285,2584652353,5205078636,,3136421747,2484709344,1617276000,3327550044,1410514677,13706809200,3041989772,1018251000,2757130414,2361619358,,,,13.0928,-5.6373,174.7732,177.8326,25.4142,334.1024,31.6211,19.0791,8.2948,19.5292,-11.2559,144.1117,125.1192,55.9564,19.1382,95.8697,36.7866,140.3847,176.0981,-12.9274,,,,0.6627,2.998,2.2717,0.7969,1.4207,7.2072,1.6063,1.581,0.4199,0.8925,1.9899,1.8479,1.5365,0.5314,0.9203,8.8075,1.2984,31.0106,0.6353,0.8158,,,,0.4564,2.4167,2.5962,0.7603,0.6639,5.7859,1.4654,1.7094,0.2891,0.3854,0.8923,1.3734,1.7171,0.3415,0.9293,15.5938,1.1625,96.5792,0.5161,0.4132,,,
2014/2/11,-0.8493,-0.237,-0.9191,0.9524,0.159,2.3708,-0.5957,-0.2334,-0.2639,0.5155,0.5263,1.2821,-0.1629,0.3509,0,-2.6634,0.4926,-0.6205,0.9174,0.4274,,,,0.5001,0.8204,2.1363,1.0838,0.3314,26.8544,1.1053,1.9199,0.1186,0.1843,0.4634,0.7434,1.7099,0.4856,0.4527,2.8421,0.9709,0.15,1.1113,0.4455,,,,5160874147,1328591472,2520501283,2036315120,6330275242,1776145078,3634449482,2578620492,5160874147,,3152929230,2516564592,1614642000,3339225658,1410514677,13341736800,3056974943,1011933000,2782425188,2371711749,,,,12.9816,-5.624,173.1668,179.5262,25.4546,342.0234,31.4327,19.0346,8.2721,19.6278,-11.3151,145.9593,124.9154,56.1527,19.1382,93.3162,36.9678,139.5136,177.7137,-12.9827,,,,0.6571,2.9909,2.2509,0.8045,1.423,7.3781,1.5967,1.5773,0.4187,0.897,2.0004,1.8715,1.534,0.5333,0.9203,8.5729,1.3048,30.8182,0.6412,0.8193,,,,0.4525,2.411,2.5724,0.7676,0.665,5.9231,1.4567,1.7054,0.2883,0.3874,0.897,1.391,1.7143,0.3427,0.9293,15.1784,1.1682,95.98,0.5208,0.415,,,
2014/2/12,-0.4283,0.4751,2.2263,0.9434,1.746,-4.3943,0.6849,2.2222,0.5291,0.2564,1.0471,1.2658,-0.8157,1.049,1.4311,0.9121,0.4902,1.4568,3.9394,-0.4255,,,,0.6505,0.7232,4.012,0.8315,0.3548,16.8285,0.8629,2.1865,0.1292,0.2243,0.6169,0.5607,0.9973,0.4602,0.5827,2.0167,1.1195,0.2555,2.7452,0.3196,,,,5138771902,1334903070,2576616340,2055525640,6440803858,1698095948,3659342971,2635923170,5138771902,,3185944196,2548419840,1601472000,3374252501,1430700934,13463427600,3071960114,1026675000,2892035878,2361619358,,,,12.926,-5.6507,177.0221,181.2199,25.899,326.9938,31.648,19.4576,8.3182,19.6837,-11.4336,147.8069,123.8966,56.7417,19.4121,94.1674,37.1491,141.5461,184.7146,-12.9274,,,,0.6543,3.0051,2.301,0.8121,1.4478,7.0539,1.6076,1.6124,0.421,0.8996,2.0214,1.8952,1.5215,0.5389,0.9335,8.6511,1.3112,31.2672,0.6664,0.8158,,,,0.4505,2.4224,2.6296,0.7748,0.6766,5.6628,1.4666,1.7433,0.2899,0.3885,0.9064,1.4086,1.7003,0.3463,0.9426,15.3169,1.1739,97.3782,0.5413,0.4132,,,
2014/2/13,-2.3656,-2.3641,-2.5408,-0.9346,-1.4041,1.118,0,-3.5469,0,-0.5115,-1.8135,-1.25,-0.3289,-1.3841,-1.2346,-3.862,-1.4634,-0.6154,-2.0408,-1.4957,,,,0.7321,1.2908,3.1343,0.9912,0.3753,25.9699,1.1366,1.8144,0.1692,0.2794,0.5074,0.6006,0.8041,0.4596,0.5075,2.0899,1,0.2483,1.5395,0.3268,,,,5017209556,1303345078,2511148774,2036315120,6350371354,1717080871,3659342971,2542429327,5017209556,,3128168006,2516564592,1596204000,3327550044,1413037959,12943476000,3027004601,1020357000,2833014737,2326295992,,,,12.6202,-5.5171,172.5243,179.5262,25.5354,330.6497,31.648,18.7674,8.3212,19.5899,-11.2262,145.9593,123.489,55.9564,19.1724,90.5307,36.6054,140.675,180.9449,-12.7341,,,,0.6388,2.9341,2.2425,0.8045,1.4275,7.1327,1.6076,1.5552,0.4212,0.8953,1.9847,1.8715,1.5165,0.5314,0.9219,8.317,1.292,31.0748,0.6528,0.8036,,,,0.4399,2.3652,2.5628,0.7676,0.6671,5.7261,1.4666,1.6815,0.29,0.3866,0.89,1.391,1.6947,0.3415,0.931,14.7254,1.1568,96.779,0.5303,0.407,,,
2014/2/14,1.1013,1.2107,3.1657,2.3585,2.8481,2.5184,1.2755,2.3725,0,1.0283,1.3193,0.8439,1.9802,1.7544,1.7857,-1.0256,3.4653,1.7544,1.4881,1.7354,,,,0.4273,0.9029,2.9448,1.4959,0.4218,19.6392,1.0665,1.7365,0.1887,0.1376,0.3729,0.5921,1.6044,0.6527,0.3608,2.1135,2.7024,0.3363,1.3834,0.5975,,,,5072465168,1319124074,2590645104,2084341420,6531236361,1760324309,3706018264,2602747935,5072465168,,3169436713,2537801424,1627812000,3385928115,1438270780,12810722400,3131900800,1038258000,2875172695,2366665553,,,,12.7592,-5.5839,177.9859,183.7604,26.2627,338.9768,32.0517,19.2127,8.3173,19.7821,-11.3744,147.191,125.9343,56.9381,19.5148,89.6022,37.8739,143.143,183.6375,-12.9551,,,,0.6458,2.9696,2.3135,0.8235,1.4682,7.3124,1.6281,1.5921,0.421,0.9041,2.0109,1.8873,1.5465,0.5407,0.9384,8.2317,1.3368,31.6199,0.6625,0.8176,,,,0.4447,2.3938,2.644,0.7857,0.6861,5.8703,1.4853,1.7214,0.2899,0.3904,0.9017,1.4027,1.7283,0.3475,0.9476,14.5743,1.1968,98.4769,0.5382,0.4141,,,
2014/2/17,1.3072,1.1962,0.361,0.9217,0,2.3966,1.2594,2.3175,0,-1.2723,1.3021,3.3473,0.8091,0.3448,0.3509,4.7496,-0.4785,0.5071,1.7595,0,,,,0.4492,1.3113,3.2924,1.3363,0.4825,19.5122,1.476,2.5041,0.1848,0.3043,0.562,1.2709,1.7995,0.6101,0.6326,2.7886,1.5646,0.2669,1.4611,0.5814,,,,5138771902,1334903070,2599997613,2103551940,6531236361,1802513028,3752693557,2663066543,5138771902,,3210705420,2622748752,1640982000,3397603729,1443317344,13419176400,3116915628,1043523000,2925762244,2366665553,,,,12.926,-5.6507,178.6285,185.454,26.2627,347.1009,32.4554,19.6579,8.3156,19.5264,-11.5225,152.1179,126.9532,57.1344,19.5832,93.8579,37.6927,143.8689,186.8687,-12.9551,,,,0.6543,3.0051,2.3218,0.8311,1.4682,7.4876,1.6486,1.629,0.4209,0.8924,2.0371,1.9505,1.559,0.5426,0.9417,8.6226,1.3304,31.7803,0.6742,0.8176,,,,0.4505,2.4224,2.6535,0.7929,0.6861,6.011,1.5041,1.7613,0.2898,0.3854,0.9134,1.4497,1.7422,0.3487,0.9509,15.2665,1.1911,98.9762,0.5477,0.4141,,,
2014/2/18,-1.7204,1.8913,0.3597,-0.4566,-0.3077,-2.2235,-1.4096,0.7928,-0.2632,0.2577,-1.2853,0,-1.4446,-0.6873,0,-1.0717,-1.4423,1.11,-1.1527,1.919,,,,0.5217,2.9841,3.4776,0.8982,0.3451,14.3552,1.1436,2.8084,0.143,0.259,0.4711,,1.0848,0.4979,0.5498,2.4093,1.1543,0.1478,2.2211,1.3223,,,,5050362923,1360149464,2609350123,2093946680,6511140249,1762433745,3699794892,2684178056,5050362923,,3169436713,2622748752,1617276000,3374252501,1443317344,13275360000,3071960114,1055106000,2892035878,2412081310,,,,12.7036,-5.7576,179.271,184.6072,26.1819,339.3831,31.9979,19.8138,8.2972,19.585,-11.3744,152.1179,125.1192,56.7417,19.5832,92.852,37.1491,145.4658,184.7146,-13.2037,,,,0.643,3.0619,2.3302,0.8273,1.4637,7.3211,1.6254,1.6419,0.42,0.8951,2.0109,1.9505,1.5365,0.5389,0.9417,8.5302,1.3112,32.133,0.6664,0.8333,,,,0.4428,2.4683,2.663,0.7893,0.684,5.8774,1.4829,1.7752,0.2892,0.3865,0.9017,1.4497,1.7171,0.3463,0.9509,15.1029,1.1739,100.0749,0.5413,0.422,,,
2014/2/19,0,0,-1.7921,0,0.6173,8.3184,0,-1.573,0.2639,1.2853,0.7812,0,1.4658,0,0.1748,1.9167,1.9512,0,0.5831,1.046,,,,0.4231,1.311,3.183,1.2932,0.3888,37.5126,1.1299,2.0154,0.4019,0.3222,0.7944,,1.1037,0.5933,0.3903,4.0073,1.2472,0.3237,2.0606,0.8725,,,,5050362923,1360149464,2562587576,2093946680,6551332473,1909039544,3699794892,2641955030,5050362923,,3194197937,2622748752,1640982000,3374252501,1445840626,13529804400,3131900800,1055106000,2908899061,2437312286,,,,12.7036,-5.7576,176.0583,184.6072,26.3435,367.6142,31.9979,19.5021,8.3232,19.8465,-11.4632,152.1179,126.9532,56.7417,19.6175,94.6317,37.8739,145.4658,185.7916,-13.3418,,,,0.643,3.0619,2.2884,0.8273,1.4727,7.9301,1.6254,1.6161,0.4213,0.907,2.0266,1.9505,1.559,0.5389,0.9433,8.6937,1.3368,32.133,0.6703,0.842,,,,0.4428,2.4683,2.6153,0.7893,0.6882,6.3663,1.4829,1.7473,0.2901,0.3917,0.9087,1.4497,1.7422,0.3463,0.9526,15.3924,1.1968,100.0749,0.5445,0.4265,,,
2014/2/20,-0.6565,-1.3921,-0.5474,-0.9174,-1.8405,-10,-2.3549,-2.968,-0.2632,0,-1.292,0,-1.1236,-1.3841,-0.6981,-3.4342,-0.9569,-0.7984,-1.7391,-0.4141,,,,0.3769,1.1083,2.2358,1.1614,0.3678,28.8816,1.3142,1.9888,0.2291,0.1943,0.5026,,1.101,0.5282,0.4732,2.5214,1.0231,0.279,1.3455,0.579,,,,5017209556,1341214669,2548558812,2074736160,6430755802,1718135589,3612667678,2563540840,5017209556,,3152929230,2622748752,1622544000,3327550044,1435747498,13065166800,3101930457,1046682000,2858309512,2427219896,,,,12.6202,-5.6774,175.0945,182.9135,25.8586,330.8528,31.2443,18.9233,8.3061,19.8581,-11.3151,152.1179,125.5268,55.9564,19.4805,91.3818,37.5115,144.3044,182.5604,-13.2865,,,,0.6388,3.0193,2.2759,0.8197,1.4456,7.1371,1.5871,1.5681,0.4204,0.9075,2.0004,1.9505,1.5415,0.5314,0.9367,8.3952,1.324,31.8765,0.6587,0.8385,,,,0.4399,2.4339,2.601,0.782,0.6755,5.7296,1.4479,1.6955,0.2895,0.3919,0.897,1.4497,1.7227,0.3415,0.9459,14.8638,1.1854,99.2759,0.535,0.4247,,,
