ÈÕÆÚ,000016.SZ,000801.SZ,000810.SZ,002052.SZ,002420.SZ,002429.SZ,002519.SZ,002848.SZ,200016.SZ,600060.SH,600839.SH,603996.SH,000016.SZ,000801.SZ,000810.SZ,002052.SZ,002420.SZ,002429.SZ,002519.SZ,002848.SZ,200016.SZ,600060.SH,600839.SH,603996.SH,000016.SZ,000801.SZ,000810.SZ,002052.SZ,002420.SZ,002429.SZ,002519.SZ,002848.SZ,200016.SZ,600060.SH,600839.SH,603996.SH,000016.SZ,000801.SZ,000810.SZ,002052.SZ,002420.SZ,002429.SZ,002519.SZ,002848.SZ,200016.SZ,600060.SH,600839.SH,603996.SH,000016.SZ,000801.SZ,000810.SZ,002052.SZ,002420.SZ,002429.SZ,002519.SZ,002848.SZ,200016.SZ,600060.SH,600839.SH,603996.SH,000016.SZ,000801.SZ,000810.SZ,002052.SZ,002420.SZ,002429.SZ,002519.SZ,002848.SZ,200016.SZ,600060.SH,600839.SH,603996.SH
2018/11/8,-1.1019,-1.5982,-1.2327,10.0592,9.8837,1.5385,0,-2.7234,-0.4464,-0.463,0,1.6355,0.4118,0.5791,1.2762,3.1175,1.0289,0.5763,0.8155,15.976,0.1348,0.4221,0.3761,9.9514,5731701737,4408296644,6220504753,2774945960,1480691931,7866404643,2968625807,1001809211,5731701737,11252938509,11305011848,898492500,1.7094,605.0833,72.984,310.4311,-3.1676,14.8664,21.4717,127.4994,0.938,11.6427,31.7341,17.8801,1.0814,1.889,2.558,2.9937,1.2826,1.0881,1.1125,2.954,0.5933,0.818,0.8772,1.7451,0.2768,1.3928,0.949,4.1241,0.266,0.8763,2.4755,1.7721,0.1519,0.3423,0.1457,0.3924
2018/11/9,-0.5571,0.464,-2.9641,-4.0323,10.0529,-1.0101,0,-3.3246,-3.139,-1.8605,-0.4082,-3.2184,0.5275,0.4626,0.8108,3.9976,4.7046,0.3544,0.5469,14.5728,0.1659,0.4587,0.3543,6.242,5699770251,4428752777,6036121617,2663052978,1629544559,7786946010,2968625807,968503217.5,5699770251,11043581514,11258868942,869575500,1.6999,607.8912,70.8207,297.9137,-3.486,14.7162,21.4717,123.2606,0.9107,11.426,31.6046,17.3047,1.0753,1.8978,2.4822,2.873,1.4116,1.0771,1.1125,2.8558,0.5761,0.8028,0.8737,1.6889,0.2753,1.3992,0.9209,3.9578,0.2928,0.8674,2.4755,1.7132,0.1475,0.336,0.1451,0.3797
2018/11/12,3.3613,2.7714,3.2154,2.2409,-3.6058,4.0816,3.9216,1.448,1.3889,4.0284,2.459,2.6128,0.7757,0.7722,0.9768,2.643,7.9527,0.6301,1.4383,11.213,0.16,0.7172,0.5781,6.2832,5891359167,4551489575,6230209129,2722729235,1570786942,8104780542,3085042505,982526793.5,5891359167,11488465129,11535726375,892296000,1.757,624.738,73.0979,304.5896,-3.3603,15.3169,22.3137,125.0454,0.925,11.8863,32.3818,17.7568,1.1115,1.9503,2.562,2.9373,1.3607,1.121,1.1561,2.8972,0.5852,0.8351,0.8951,1.7331,0.2845,1.438,0.9505,4.0465,0.2822,0.9029,2.5725,1.738,0.1498,0.3495,0.1487,0.3897
2018/11/13,6.2331,2.4719,0.9346,2.7397,1.7456,6.8627,4.3127,0.2676,4.1096,2.9613,3.2,3.2407,1.7263,1.3082,1.3689,3.6963,5.9662,1.6625,1.714,12.7351,0.2726,1.0698,0.9839,12.723,6258571256,4663998306,6288435382,2797324556,1598207163,8660990971,3218090160,985156214,6258571256,11828670247,11904869619,921213000,1.8665,640.181,73.781,312.9346,-3.419,16.368,23.276,125.38,0.9648,12.2383,33.418,18.3323,1.1808,1.9986,2.5859,3.0178,1.3844,1.198,1.206,2.9049,0.6104,0.8598,0.9238,1.7892,0.3023,1.4735,0.9594,4.1574,0.2871,0.9648,2.6835,1.7426,0.1562,0.3599,0.1534,0.4023
2018/11/14,-1.0204,0,-1.0802,-0.5333,-4.4118,-0.9174,-0.5168,-1.3345,0.8772,0.885,-1.5504,1.7937,0.8484,0.9949,0.7733,3.3133,4.036,0.8978,1.2132,7.6866,0.1894,0.7452,0.6972,12.6319,6194708284,4663998306,6220504753,2782405492,1527698024,8581532338,3201459203,972009111.5,6194708284,11933348745,11720297997,937737000,1.8475,640.181,72.984,311.2656,-3.2681,16.2179,23.1557,123.7068,0.9705,12.3466,32.8999,18.6611,1.1687,1.9986,2.558,3.0017,1.3233,1.187,1.1997,2.8661,0.6139,0.8674,0.9095,1.8213,0.2992,1.4735,0.949,4.1352,0.2745,0.956,2.6696,1.7194,0.1572,0.363,0.151,0.4095
2018/11/15,1.0309,2.193,3.5881,2.1448,0.5128,0.9259,1.8182,4.5987,2.1739,0.8772,2.3622,0,0.5944,1.1317,1.5799,3.1404,2.2519,0.6468,0.8032,17.2649,0.1422,0.5281,0.6516,8.3279,6258571256,4766278970,6443705392,2842081749,1535532373,8660990971,3259667552,1016709260,6258571256,12038027242,11997155430,937737000,1.8665,654.22,75.6028,317.9415,-3.2849,16.368,23.5767,129.3958,0.9918,12.4549,33.677,18.6611,1.1808,2.0424,2.6498,3.0661,1.3301,1.198,1.2216,2.9979,0.6274,0.875,0.9309,1.8213,0.3023,1.5059,0.9831,4.2239,0.2759,0.9648,2.7182,1.7984,0.1606,0.3662,0.1546,0.4095
2018/11/16,1.5306,-0.2146,1.0542,0.5249,0.5102,0.9174,2.0408,0.1724,0.8511,5.8696,1.1538,-0.5507,1.0303,0.9122,1.5496,2.7775,2.0402,0.6297,1.0772,13.9051,0.1424,1.4916,1.0117,6.9821,6354365714,4756050904,6511636021,2857000813,1543366721,8740449604,3326191380,1018462207,6354365714,12744607102,12135584147,932573250,1.8951,652.8161,76.3998,319.6105,-3.3017,16.5182,24.0579,129.6189,0.9996,13.186,34.0656,18.5583,1.1988,2.038,2.6777,3.0822,1.3369,1.209,1.2465,3.0031,0.6324,0.9264,0.9417,1.8113,0.3069,1.5026,0.9934,4.2461,0.2773,0.9737,2.7736,1.8015,0.1619,0.3877,0.1564,0.4072
2018/11/19,3.5176,1.2903,-1.0432,2.3499,-1.7766,-1.3636,0,-3.5284,0.8439,-0.4107,-1.1407,0.8859,0.9295,0.9011,0.9522,2.8382,1.7536,0.567,0.6904,11.6619,0.0879,0.475,0.7228,6.9184,6577886116,4817419303,6443705392,2924136603,1515946501,8621261654,3326191380,982526793.5,6577886116,12692267853,11997155430,940835250,1.9618,661.2396,75.6028,327.1209,-3.243,16.2929,24.0579,125.0454,1.0063,13.1318,33.677,18.7228,1.241,2.0643,2.6498,3.1546,1.3132,1.1925,1.2465,2.8972,0.6366,0.9226,0.9309,1.8273,0.3177,1.522,0.9831,4.3458,0.2724,0.9604,2.7736,1.738,0.163,0.3861,0.1546,0.4108
2018/11/20,-4.1262,-3.1847,-5.2711,-4.8469,-0.2584,-4.1475,-3,-9.9911,-1.6736,-2.3711,-2.6923,-4.0615,0.9425,1.2058,0.8686,2.7401,1.5222,0.5354,0.9548,16.1153,0.1115,0.5416,0.6453,6.2146,6306468485,4663998306,6104052246,2782405492,1512029326,8263697807,3226405639,884361761.5,6306468485,12391317172,11674155092,902623500,1.8808,640.181,71.6177,311.2656,-3.2346,15.6172,23.3362,112.552,0.9897,12.8205,32.7703,17.9623,1.1898,1.9986,2.5101,3.0017,1.3098,1.143,1.2091,2.6077,0.6261,0.9007,0.9059,1.7531,0.3046,1.4735,0.9313,4.1352,0.2717,0.9206,2.6904,1.5643,0.1603,0.377,0.1504,0.3942
2018/11/21,-0.5063,1.5351,1.1129,1.8767,0.5181,0.4808,-0.5155,0.7929,-0.4255,-1.1616,0,0.2288,0.9254,0.7212,0.5238,1.8417,1.2468,0.3633,0.5907,10.0856,0.035,0.3521,0.457,4.7824,6274536999,4735594771,6171982875,2834622217,1519863675,8303427123,3209774682,891373549.5,6274536999,12247384238,11674155092,904689000,1.8713,650.0083,72.4147,317.107,-3.2514,15.6923,23.2159,113.4444,0.988,12.6715,32.7703,18.0034,1.1838,2.0292,2.5381,3.058,1.3166,1.1485,1.2029,2.6284,0.625,0.8903,0.9059,1.7571,0.303,1.4962,0.9416,4.2128,0.2731,0.925,2.6766,1.5767,0.16,0.3726,0.1504,0.3951
2018/11/22,-0.7634,-0.8639,1.5723,-1.3158,-0.2577,4.3062,0.2591,-1.0816,0.4274,0.4274,0,-0.1142,0.7006,0.5467,0.6462,1.1998,1.0547,1.0311,0.5082,7.7901,0.0276,0.5638,0.3607,2.8855,6226639770,4694682505,6269026631,2797324556,1515946501,8660990971,3218090160,881732341,6226639770,12299723487,11674155092,903656250,1.857,644.3927,73.5533,312.9346,-3.243,16.368,23.276,112.2174,0.9915,12.7257,32.7703,17.9829,1.1747,2.0117,2.578,3.0178,1.3132,1.198,1.206,2.5999,0.6272,0.8941,0.9059,1.7551,0.3007,1.4832,0.9564,4.1574,0.2724,0.9648,2.6835,1.5597,0.1606,0.3742,0.1504,0.3946
2018/11/23,-6.6667,-5.4466,-6.0372,-8,-8.5271,-5.5046,-5.168,-3.6779,-4.2553,-2.234,-4.7431,-7.3143,1.0486,0.8033,0.8147,2.2178,1.501,0.795,0.9862,7.8727,0.0951,0.5471,0.6036,7.2372,5811530452,4438980844,5890555983,2573538592,1386679745,8184239174,3051780591,849302821.5,5811530452,12024942430,11120440226,837560250,1.7332,609.2951,69.1128,287.8998,-2.9665,15.467,22.0731,108.0901,0.9485,12.4414,31.216,16.6676,1.0964,1.9021,2.4223,2.7764,1.2012,1.132,1.1437,2.5043,0.6,0.8741,0.8629,1.6268,0.2807,1.4024,0.8987,3.8248,0.2491,0.9117,2.5448,1.5023,0.1536,0.3658,0.1433,0.3658
2018/11/26,0.8242,0.6912,-1.1532,1.1594,0.8475,1.4563,-0.2725,1.1352,-0.8889,-0.4353,1.2448,-0.9864,0.5069,0.4752,0.4774,0.9849,0.7835,0.3771,0.34,5.2334,0.0359,0.2874,0.6853,3.2582,5859427681,4469665043,5822625354,2603376720,1398431268,8303427123,3043465113,858944030,5859427681,11972603181,11258868942,829298250,1.7475,613.5068,68.3158,291.2378,-2.9916,15.6923,22.013,109.3171,0.9422,12.3872,31.6046,16.5032,1.1055,1.9153,2.3944,2.8086,1.2114,1.1485,1.1405,2.5327,0.5961,0.8703,0.8737,1.6107,0.283,1.4121,0.8883,3.8691,0.2513,0.925,2.5379,1.5194,0.1526,0.3642,0.1451,0.3621
2018/11/27,-0.2725,3.6613,2.1667,2.0057,0.8403,-0.4785,1.0929,10,0.4484,0.3279,0.8197,1.1208,0.5271,0.8023,0.4922,1.0942,0.7701,0.2819,0.3432,18.4061,0.0399,0.2765,0.5046,3.5292,5843461938,4633314106,5948782237,2655593445,1410182791,8263697807,3076727027,944838433,5843461938,12011857618,11351154753,838593000,1.7427,635.9693,69.796,297.0792,-3.0168,15.6172,22.2536,120.2488,0.9472,12.4279,31.8636,16.6881,1.1024,1.9854,2.4463,2.8649,1.2216,1.143,1.153,2.786,0.5992,0.8731,0.8808,1.6288,0.2822,1.4638,0.9076,3.9467,0.2534,0.9206,2.5656,1.6713,0.1534,0.3654,0.1463,0.3662
2018/11/28,3.0055,5.5188,5.7096,5.618,1.9444,1.4423,5.4054,3.7106,1.7857,2.7233,6.5041,1.9704,0.8592,2.3798,1.949,3.7157,0.7804,0.4755,1.8835,27.1266,0.0341,0.5003,2.0639,4.1011,6019085111,4889015768,6288435382,2804784088,1437603012,8382885756,3243036596,979897373,6019085111,12338977923,12089441241,855117000,1.7951,671.0669,73.781,313.769,-3.0754,15.8424,23.4565,124.7107,0.9641,12.7663,33.9361,17.017,1.1356,2.095,2.5859,3.0259,1.2453,1.1595,1.2153,2.8894,0.6099,0.8969,0.9381,1.6609,0.2907,1.5446,0.9594,4.1685,0.2583,0.9338,2.7043,1.7333,0.1561,0.3754,0.1558,0.3734
2018/11/29,-2.3873,-4.6025,-2.3148,-5.3191,-3.5422,-3.7915,-4.359,-2.6834,-0.4386,-4.1357,-4.1985,-3.6232,0.6596,1.5518,1.4513,2.8344,0.7587,0.4748,1.2229,19.0386,0.0506,0.4889,1.1214,3.4889,5875393424,4663998306,6142869748,2655593445,1386679745,8065051225,3101673462,953603168,5875393424,11828670247,11581869281,824134500,1.7523,640.181,72.0732,297.0792,-2.9665,15.2418,22.434,121.3643,0.9578,12.2383,32.5113,16.4004,1.1085,1.9986,2.5261,2.8649,1.2012,1.1155,1.1623,2.8119,0.6059,0.8598,0.8987,1.6007,0.2838,1.4735,0.9372,3.9467,0.2491,0.8984,2.5864,1.6868,0.1551,0.3599,0.1493,0.3599
2018/11/30,-1.087,-1.3158,-1.1058,-0.8427,1.9774,-0.4926,-0.5362,-1.8382,-2.6432,0.6637,-1.992,1.7544,0.5146,1.2053,1.2313,1.5726,1.0344,0.3637,0.9578,13.871,0.0581,0.2465,0.6944,2.8896,5811530452,4602629907,6074939119,2633214849,1414099966,8025321909,3085042505,936073698,5811530452,11907179120,11351154753,838593000,1.7332,631.7576,71.2761,294.5757,-3.0251,15.1667,22.3137,119.1333,0.9332,12.3195,31.8636,16.6881,1.0964,1.9723,2.4982,2.8408,1.2249,1.11,1.1561,2.7602,0.5903,0.8655,0.8808,1.6288,0.2807,1.4542,0.9268,3.9135,0.2541,0.894,2.5725,1.6558,0.1511,0.3622,0.1463,0.3662
2018/12/3,4.1209,2.8889,2.7157,3.1161,2.4931,4.4554,2.965,4.0262,2.7149,4.2857,2.8455,3.8177,0.7677,1.3535,1.1313,2.0659,0.8719,0.5676,1.6045,16.1208,0.0748,0.5829,0.7009,4.4554,6051016597,4735594771,6239913504,2715269703,1449354535,8382885756,3176512768,973762058.5,6051016597,12417486797,11674155092,870608250,1.8046,650.0083,73.2118,303.7551,-3.1006,15.8424,22.9753,123.9299,0.9594,12.8475,32.7703,17.3252,1.1416,2.0292,2.566,2.9293,1.2555,1.1595,1.1904,2.8713,0.6069,0.9026,0.9059,1.6909,0.2922,1.4962,0.952,4.0354,0.2604,0.9338,2.6488,1.7225,0.1554,0.3778,0.1504,0.3802
2018/12/4,0.5277,1.2959,3.1104,6.044,1.3514,0,9.9476,4.4104,0.4405,0.6322,1.9763,1.0676,0.5197,1.218,1.8606,6.9623,0.8799,0.3144,4.3695,22.6238,0.0235,0.3297,0.6262,4.0613,6082948083,4796963170,6434001016,2879379410,1468940408,8382885756,3492500949,1016709260,6082948083,12495995670,11904869619,879903000,1.8142,658.4318,75.4889,322.114,-3.1425,15.8424,25.2608,129.3958,0.9575,12.9288,33.418,17.5102,1.1476,2.0555,2.6458,3.1063,1.2725,1.1595,1.3088,2.9979,0.6057,0.9083,0.9238,1.709,0.2938,1.5155,0.9816,4.2793,0.2639,0.9338,2.9123,1.7984,0.1551,0.3802,0.1534,0.3842
2018/12/5,-1.3123,-1.7058,-2.5641,-2.0725,2.4,-0.9479,1.6667,-1.4655,-1.3158,-0.8377,-1.5504,-1.5258,0.5809,0.8528,1.0784,4.2148,1.2308,0.3474,6.6629,14.4734,0.0445,0.2123,0.4505,2.9756,6003119368,4715138638,6269026631,2819703153,1504194977,8303427123,3550709298,1001809211,6003119368,12391317172,11720297997,866477250,1.7904,647.2005,73.5533,315.438,-3.2179,15.6923,25.6818,127.4994,0.9397,12.8205,32.8999,17.243,1.1326,2.0205,2.578,3.042,1.303,1.1485,1.3306,2.954,0.5944,0.9007,0.9095,1.6829,0.2899,1.4897,0.9564,4.1906,0.2703,0.925,2.9609,1.7721,0.1522,0.377,0.151,0.3784
2018/12/6,-1.5957,2.3861,-3.2508,-0.2646,-2.3437,-2.3923,-1.8735,-6.2117,0.4444,-2.3231,-1.1811,-1.907,0.4046,1.7401,0.9339,3.7612,0.9058,0.3537,3.4617,14.1768,0.033,0.2343,0.465,2.7332,5907324910,4827647369,6065234744,2812243621,1468940408,8104780542,3484185471,939579592,5907324910,12103451304,11581869281,849953250,1.7618,662.6435,71.1623,314.6035,-3.1425,15.3169,25.2007,119.5795,0.9447,12.5226,32.5113,16.9142,1.1145,2.0687,2.4942,3.0339,1.2725,1.121,1.3057,2.7705,0.5976,0.8798,0.8987,1.6508,0.2853,1.5252,0.9253,4.1795,0.2639,0.9029,2.9054,1.662,0.153,0.3682,0.1493,0.3712
2018/12/7,-0.8108,-0.6356,0.64,-1.3263,0.8,0.4902,-2.864,9.9813,0,0.1081,0,0,0.3252,1.2381,0.4417,2.0942,1.0793,0.1992,1.7556,19.7376,0.0322,0.1645,0.2941,2.2201,5859427681,4796963170,6104052246,2774945960,1480691931,8144509858,3384399729,1033362257,5859427681,12116536116,11581869281,849953250,1.7475,658.4318,71.6177,310.4311,-3.1676,15.3919,24.4789,131.5152,0.9463,12.5362,32.5113,16.9142,1.1055,2.0555,2.5101,2.9937,1.2826,1.1265,1.2683,3.0471,0.5986,0.8807,0.8987,1.6508,0.283,1.5155,0.9313,4.1241,0.266,0.9073,2.8222,1.8279,0.1532,0.3686,0.1493,0.3712
2018/12/10,-2.1798,-2.3454,-1.7488,-0.5376,-0.5291,-1.9512,-0.7371,2.799,0.4425,-3.9957,-1.5936,-0.1215,0.3691,0.9523,0.3602,2.0984,0.5374,0.2236,1.4221,38.2524,0.0131,0.4966,0.3348,1.8638,5731701737,4684454439,5997304115,2760026896,1472857582,7985592592,3359453294,1062285882,5731701737,11632398064,11397297659,848920500,1.7094,642.9888,70.3653,308.7621,-3.1508,15.0916,24.2985,135.1963,0.95,12.0353,31.9932,16.8936,1.0814,2.0073,2.4662,2.9776,1.2758,1.1045,1.259,3.1323,0.601,0.8456,0.8844,1.6488,0.2768,1.48,0.915,4.1019,0.2646,0.8896,2.8014,1.879,0.1538,0.3539,0.1469,0.3707
2018/12/11,1.1142,6.1135,1.6181,5.6757,1.0638,1.4925,2.7228,7.5908,-0.4405,0.4499,0,1.4599,0.2384,3.4528,0.368,4.8489,0.525,0.1831,1.7778,34.4324,0.0093,0.3377,0.2825,2.0899,5795564709,4970840300,6094347871,2916677071,1488526280,8104780542,3450923557,1142921444,5795564709,11684737312,11397297659,861313500,1.7285,682.2982,71.5039,326.2864,-3.1844,15.3169,24.9601,145.4587,0.9502,12.0894,31.9932,17.1403,1.0934,2.13,2.5061,3.1466,1.2894,1.121,1.2932,3.3701,0.6011,0.8494,0.8844,1.6729,0.2799,1.5705,0.9298,4.3348,0.2674,0.9029,2.8776,2.0217,0.1539,0.3555,0.1469,0.3761
2018/12/12,-0.8264,-2.8807,-0.9554,-1.7903,2.8947,0,-1.6867,-7.0552,0,0,-0.8097,-0.7194,0.3496,2.5602,0.2882,2.5927,1.346,0.1377,1.0603,23.1015,0.0376,0.3496,0.2619,1.9091,5747667480,4827647369,6036121617,2864460346,1531615198,8104780542,3392715208,1062285882,5747667480,11684737312,11305011848,855117000,1.7142,662.6435,70.8207,320.445,-3.2765,15.3169,24.5391,135.1963,0.9508,12.0894,31.7341,17.017,1.0844,2.0687,2.4822,3.0902,1.3267,1.121,1.2714,3.1323,0.6014,0.8494,0.8772,1.6609,0.2776,1.5252,0.9209,4.2571,0.2752,0.9029,2.8291,1.879,0.154,0.3555,0.1457,0.3734
2018/12/13,1.3889,1.2712,0.4823,0,-2.8133,0.9804,0,1.5677,0.885,1.6797,0.8163,2.1739,0.3579,1.9229,0.392,2.2042,3.3098,0.2459,1.2471,19.1498,0.0549,0.4137,0.3753,4.5511,5827496195,4889015768,6065234744,2864460346,1488526280,8184239174,3392715208,1078938879,5827496195,11881009496,11397297659,873706500,1.738,671.0669,71.1623,320.445,-3.1844,15.467,24.5391,137.3157,0.9553,12.2925,31.9932,17.3869,1.0994,2.095,2.4942,3.0902,1.2894,1.132,1.2714,3.1814,0.6043,0.8636,0.8844,1.697,0.2814,1.5446,0.9253,4.2571,0.2674,0.9117,2.8291,1.9085,0.1547,0.3614,0.1469,0.3815
2018/12/14,-2.7397,-3.5565,-4,2.8646,-6.0526,-1.4563,-4.1667,-5.8489,-0.8772,-2.533,-1.6194,-4.8463,0.4037,1.3462,0.862,5.732,1.4311,0.253,1.3137,15.4622,0.0498,0.3435,0.3951,4.736,5667838765,4715138638,5822625354,2946515199,1398431268,8065051225,3251352074,1015832787,5667838765,11580058815,11212726037,831363750,1.6904,647.2005,68.3158,329.6244,-2.9916,15.2418,23.5166,129.2842,0.9473,11.9811,31.4751,16.5443,1.0693,2.0205,2.3944,3.1788,1.2114,1.1155,1.2184,2.9954,0.5992,0.8418,0.8701,1.6147,0.2737,1.4897,0.8883,4.3791,0.2513,0.8984,2.7112,1.7969,0.1534,0.3523,0.1445,0.363
2018/12/17,0.5634,-1.9523,0.1667,1.7722,-1.4006,-0.4926,-0.2558,4.918,-0.4425,-0.791,-0.4115,-0.6211,0.2392,0.9775,0.2765,4.7736,0.556,0.1628,0.7472,14.1052,0.0415,0.3701,0.3392,2.2623,5699770251,4623086040,5832329730,2998731924,1378845396,8025321909,3243036596,1065791776,5699770251,11488465129,11166583131,826200000,1.6999,634.5654,68.4296,335.4658,-2.9497,15.1667,23.4565,135.6424,0.9449,11.8863,31.3455,16.4415,1.0753,1.981,2.3984,3.2351,1.1944,1.11,1.2153,3.1427,0.5977,0.8351,0.8665,1.6047,0.2753,1.4606,0.8898,4.4567,0.2477,0.894,2.7043,1.8852,0.153,0.3495,0.1439,0.3608
2018/12/18,-2.521,-1.7699,-0.9983,-1.99,-0.2841,-0.9901,-0.7692,-1.5625,-0.4444,1.0251,0,-2.5,0.3725,0.8799,0.3066,2.5929,0.4508,0.2119,0.5373,12.3261,0.015,0.3573,0.3368,2.7005,5556078564,4541261508,5774103476,2939055667,1374928221,7945863276,3218090160,1049138780,5556078564,11606228439,11166583131,805545000,1.657,623.3341,67.7465,328.7899,-2.9413,15.0165,23.276,133.523,0.9398,12.0082,31.3455,16.0305,1.0482,1.946,2.3744,3.1707,1.191,1.0991,1.206,3.0936,0.5945,0.8437,0.8665,1.5646,0.2683,1.4348,0.8809,4.368,0.247,0.8851,2.6835,1.8558,0.1522,0.3531,0.1439,0.3518
2018/12/19,-0.2874,-1.3514,-0.6723,-3.2995,-0.5698,-2,-1.8088,0.2506,0.8929,-1.8038,-1.2397,0.5128,0.2545,0.5793,0.2157,2.5407,0.6198,0.2287,0.531,13.8935,0.0326,0.3282,0.2803,2.2736,5540112821,4479893109,5735285974,2842081749,1367093873,7786946010,3159881811,1051768200,5540112821,11396871444,11028154415,809676000,1.6523,614.9107,67.291,317.9415,-2.9246,14.7162,22.855,133.8577,0.9476,11.7916,30.957,16.1127,1.0452,1.9197,2.3585,3.0661,1.1842,1.0771,1.1842,3.1013,0.5994,0.8284,0.8557,1.5726,0.2676,1.4154,0.875,4.2239,0.2456,0.8674,2.6349,1.8604,0.1534,0.3467,0.1421,0.3536
2018/12/20,-2.0173,1.1416,-0.846,9.9738,2.5788,0.5102,1.0526,-1.5833,0,-1.0333,0,-0.6378,0.5432,0.5881,0.2948,2.9273,0.7794,0.1866,0.6721,13.8697,0.0062,0.3275,0.2717,1.9424,5428352620,4531033442,5686764096,3125543971,1402348442,7826675327,3193143725,1035115204,5428352620,11279108134,11028154415,804512250,1.6189,621.9302,66.7218,349.6522,-3,14.7913,23.0956,131.7383,0.9477,11.6697,30.957,16.0099,1.0241,1.9416,2.3385,3.3719,1.2148,1.0826,1.1966,3.0522,0.5995,0.8199,0.8557,1.5626,0.2622,1.4315,0.8676,4.6452,0.252,0.8719,2.6627,1.831,0.1535,0.3431,0.1421,0.3513
2018/12/21,-2.0588,0.2257,-2.0478,0.9547,-3.0726,-0.5076,-3.3854,-0.8467,-1.7699,-0.348,-1.2552,-0.8986,0.4886,0.5597,0.3557,9.9493,0.6708,0.1434,0.8078,11.3398,0.0679,0.2512,0.2251,2.1226,5316592419,4541261508,5570311589,3155382099,1359259524,7786946010,3085042505,1026350469,5316592419,11239853697,10889725698,797283000,1.5856,623.3341,65.3554,352.9902,-2.9078,14.7162,22.3137,130.6228,0.9295,11.6291,30.5684,15.8661,1.003,1.946,2.2906,3.4041,1.1774,1.0771,1.1561,3.0264,0.588,0.817,0.845,1.5485,0.2568,1.4348,0.8498,4.6895,0.2442,0.8674,2.5725,1.8155,0.1505,0.3419,0.1403,0.3482
2018/12/24,-0.6006,2.027,1.0453,0,0.8646,0.5102,1.8868,5.8924,0.4505,2.0955,0.4237,0.5181,0.8524,0.7396,0.2436,6.1017,0.6656,0.1512,0.6747,22.212,0.0077,0.195,0.2572,0.6774,5284660933,4633314106,5628537842,3155382099,1371011047,7826675327,3143250854,1086827140,5284660933,11475380317,10935868604,2329164000,1.5761,635.9693,66.0386,352.9902,-2.933,14.7913,22.7347,138.3196,0.9355,11.8728,30.6979,15.9483,0.997,1.9854,2.3146,3.4041,1.1876,1.0826,1.1779,3.2047,0.5918,0.8341,0.8486,1.5565,0.2552,1.4638,0.8587,4.6895,0.2463,0.8719,2.6211,1.9225,0.1515,0.3491,0.1409,0.35
2018/12/25,-1.2085,-0.4415,-1.7241,9.9291,-1.4286,-2.0305,-2.381,2.9032,-0.8969,0.114,-1.2658,-1.933,0.7003,1.2627,0.4102,9.0972,0.6452,0.2631,0.923,26.8501,0.0425,0.2317,0.4296,1.0924,5220797961,4612857973,5531494086,3468682450,1351425175,7667758061,3068411548,1118380186,5220797961,11488465129,10797439887,2284141500,1.557,633.1615,64.9,388.0388,-2.8911,14.491,22.1934,142.3353,0.9259,11.8863,30.3093,15.64,0.985,1.9766,2.2747,3.7421,1.1707,1.0606,1.1499,3.2977,0.5857,0.8351,0.8378,1.5265,0.2521,1.4574,0.8439,5.1551,0.2428,0.8542,2.5587,1.9783,0.1499,0.3495,0.1391,0.3432
2018/12/26,-0.3058,-2.439,-1.0526,-4.3011,0,0,-0.813,-4.5455,0,0.3417,0,-0.657,0.3217,0.8635,0.2399,10.8269,0.7912,0.1344,0.5804,18.3158,0.0144,0.1605,0.2277,0.6457,5204832218,4500349242,5473267833,3319491807,1351425175,7667758061,3043465113,1067544723,5204832218,11527719566,10797439887,2269134000,1.5523,617.7185,64.2168,371.349,-2.8911,14.491,22.013,135.8655,0.925,11.9269,30.3093,15.5372,0.982,1.9284,2.2507,3.5811,1.1707,1.0606,1.1405,3.1478,0.5851,0.8379,0.8378,1.5164,0.2514,1.4218,0.835,4.9334,0.2428,0.8542,2.5379,1.8883,0.1498,0.3507,0.1391,0.3409
2018/12/27,-1.5337,-0.6818,-2.4823,-3.3708,-4.6377,-1.5544,-3.5519,-0.3284,0.4525,-1.3621,-1.2821,-1.5873,0.3268,0.7901,0.3128,5.7534,0.7261,0.1949,0.603,15.1372,0.0228,0.2626,0.2739,0.6542,5125003503,4469665043,5337406575,3207598825,1288750384,7548570112,2935363893,1064038829,5125003503,11370701819,10659011171,2233116000,1.5285,613.5068,62.6228,358.8316,-2.757,14.2657,21.2311,135.4194,0.9302,11.7645,29.9207,15.2906,0.9669,1.9153,2.1949,3.4604,1.1164,1.0441,1.1,3.1375,0.5885,0.8265,0.8271,1.4924,0.2475,1.4121,0.8143,4.7671,0.2315,0.8409,2.4477,1.8821,0.1506,0.3459,0.1374,0.3355
2018/12/28,0.9346,-0.9153,1.0909,-3.9535,0,0,-1.1331,-3.7068,0,-0.1151,0,1.3441,0.3483,0.5879,0.2496,4.1054,0.5919,0.2057,0.5851,12.7619,0.0314,0.2035,0.2419,0.5466,5172900732,4428752777,5395632828,3080786778,1288750384,7548570112,2902101979,1024597522,5172900732,11357617007,10659011171,2263131000,1.5428,607.8912,63.306,344.6453,-2.757,14.2657,20.9905,130.3997,0.9262,11.751,29.9207,15.4961,0.9759,1.8978,2.2188,3.3236,1.1164,1.0441,1.0876,3.0212,0.5859,0.8256,0.8271,1.5124,0.2498,1.3992,0.8232,4.5786,0.2315,0.8409,2.42,1.8124,0.15,0.3455,0.1374,0.34
