ÈÕÆÚ,000157.SZ,000425.SZ,000528.SZ,000551.SZ,000584.SZ,000680.SZ,000821.SZ,000852.SZ,000856.SZ,002006.SZ,002009.SZ,002021.SZ,002031.SZ,002073.SZ,002097.SZ,002111.SZ,002192.SZ,002204.SZ,002209.SZ,002278.SZ,002337.SZ,002353.SZ,002366.SZ,002367.SZ,002430.SZ,002459.SZ,002483.SZ,002490.SZ,002509.SZ,002523.SZ,002526.SZ,002529.SZ,002535.SZ,002564.SZ,002595.SZ,002613.SZ,002645.SZ,002651.SZ,002667.SZ,002689.SZ,002690.SZ,002691.SZ,002698.SZ,002722.SZ,002730.SZ,002757.SZ,002774.SZ,002779.SZ,002786.SZ,002796.SZ,002816.SZ,002833.SZ,002837.SZ,002890.SZ,002957.SZ,002960.SZ,300004.SZ,300084.SZ,300097.SZ,300099.SZ,300103.SZ,300151.SZ,300171.SZ,300173.SZ,300195.SZ,300201.SZ,300210.SZ,300216.SZ,300275.SZ,300276.SZ,300281.SZ,300293.SZ,300307.SZ,300362.SZ,300382.SZ,300385.SZ,300411.SZ,300412.SZ,300415.SZ,300442.SZ,300450.SZ,300457.SZ,300461.SZ,300471.SZ,300472.SZ,300480.SZ,300483.SZ,300486.SZ,300499.SZ,300509.SZ,300512.SZ,300521.SZ,300540.SZ,300549.SZ,300551.SZ,300604.SZ,300619.SZ,300669.SZ,300724.SZ,300751.SZ,300756.SZ,300757.SZ,300776.SZ,300786.SZ,600031.SH,600169.SH,600262.SH,600302.SH,600320.SH,600375.SH,600388.SH,600444.SH,600499.SH,600501.SH,600520.SH,600526.SH,600545.SH,600560.SH,600579.SH,600582.SH,600761.SH,600815.SH,600835.SH,600843.SH,600894.SH,600984.SH,601038.SH,601106.SH,601608.SH,601798.SH,603011.SH,603012.SH,603029.SH,603036.SH,603076.SH,603159.SH,603169.SH,603185.SH,603203.SH,603279.SH,603283.SH,603289.SH,603298.SH,603311.SH,603318.SH,603321.SH,603337.SH,603338.SH,603356.SH,603488.SH,603611.SH,603638.SH,603656.SH,603686.SH,603690.SH,603789.SH,603800.SH,603855.SH,603895.SH,603901.SH,603912.SH,603956.SH,603960.SH,603966.SH,688001.SH,688006.SH,688012.SH,688022.SH,900924.SH,900925.SH,900947.SH
2014/2/12,4.3039,2.2822,4.2118,9.7737,7.4891,3.0348,3.8248,10.5537,5.25,7.4968,13.6571,6.12,2.4834,9.9591,5.9118,12.245,10.7143,5.0314,8.2457,9.864,3.9333,51.3661,5.1893,6.378,7.4385,7.12,7.1455,9.05,2.745,1.6536,1.9304,10.6939,6.3126,6.954,9.6774,2.7074,5.7835,7.7728,7.1698,2.8135,15.6991,5.9513,12.6304,14.0557,,,,,,,,,,,,,19.4641,9.3517,15.9395,5.3278,9.3358,3.7276,13.0285,3.6597,17.6974,2.9031,6.9135,5.9126,16.9547,4.1701,4.4405,15.0108,13.0856,7.8487,5.4808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7852,2.9616,13.7192,4.23,2.763,10.5094,12.396,12.1467,11.9582,10.1114,9.78,11.0067,6.0702,10.6119,5.96,4.2208,7.3963,3.71,19.9725,9.77,14.0598,4.2179,9.2005,2.04,2.1176,11.7281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585,1.6236,0.3342
2014/2/13,4.2381,2.2471,4.1226,10.2437,7.3965,3.0248,3.785,10.2825,5.19,7.3178,12.962,6.12,2.3041,9.6905,5.6363,11.8871,10.6009,4.9725,8.4245,9.3862,3.8261,49.9548,4.9406,6.0467,7.2736,7.12,7.1812,8.81,2.921,1.5891,1.8686,10.4066,6.4793,6.7697,9.3329,2.6608,5.539,7.4106,6.9247,2.8027,15.1142,5.8051,12.4375,15.4642,,,,,,,,,,,,,19.0763,8.5747,14.3444,5.1582,8.8044,3.5165,12.2863,3.4518,17.145,2.724,6.8709,5.9126,16.3389,3.8001,4.247,14.0823,12.4068,8.0253,5.6557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7105,2.9017,13.488,4.22,2.747,10.3829,12.3366,12.1467,11.6091,9.7339,9.57,10.8257,6.1358,9.9456,6.01,4.0506,7.2614,3.68,19.6068,10.27,14.0598,4.1794,9.1419,2.02,2.1305,11.8073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.587,1.6127,0.3326
2014/2/14,4.2874,2.2726,4.1569,10.2829,7.6064,3.0447,3.8446,10.3532,5.29,7.4173,13.3242,6.12,2.3546,10.4466,5.7388,12.0095,10.6676,5.2329,8.4841,9.5172,3.943,49.9483,5.1941,6.3624,7.6616,7.12,7.7469,9.04,2.9377,1.7122,1.9201,10.6062,6.8279,7.4472,9.3352,2.7327,5.6782,7.721,7.1056,2.8314,15.382,6.0624,12.7477,17.0087,,,,,,,,,,,,,19.136,8.7057,14.1513,5.2713,8.975,3.5575,12.7335,3.5046,17.0997,2.749,7.1998,5.9126,16.7163,3.8559,4.4044,14.4857,13.293,8.6882,5.8887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7572,3.0912,13.594,4.31,2.7949,10.8305,12.4146,12.1467,11.9056,9.9127,9.88,11.1535,6.1732,10.2102,6.05,4.2302,7.279,3.76,20.5078,10.18,14.3435,4.2564,9.2981,2.06,2.1499,11.9557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.587,1.6455,0.3326
2014/2/17,4.2957,2.295,4.2118,10.4396,7.6743,3.0547,3.8645,10.6834,5.33,7.6261,13.6571,6.12,2.4228,10.8943,5.8861,12.4051,10.8543,5.3164,9.0901,9.864,4.0404,49.6231,5.2706,6.5379,7.8361,7.12,8.5091,9.19,2.9182,1.7093,1.9612,10.7179,6.8203,7.8557,9.6934,2.7666,5.848,7.806,7.3011,2.8817,16.2733,6.191,12.8915,18.7086,,,,,,,,,,,,,19.7375,8.9677,14.5155,5.3165,9.1062,3.6943,12.946,3.5871,18.1365,2.9239,7.2059,5.9126,17.6301,3.9513,4.4929,14.934,13.425,8.6882,6.1235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7478,3.0912,14.0564,4.32,2.9307,11.1809,12.7118,12.1467,12.1829,10.5484,9.98,11.266,6.192,10.5237,6.06,4.3531,7.2144,3.79,20.597,10.18,14.0953,4.3026,9.3665,2.05,2.1757,12.0943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.587,1.659,0.3405
2014/2/18,4.2381,2.2758,4.15,10.2927,7.6682,3.0149,3.8546,10.6303,5.39,7.457,13.8725,6.12,2.3698,10.6655,5.8989,12.3392,10.5076,5.3459,8.9311,10.0875,4.0892,48.4849,5.352,6.4404,7.7586,7.12,8.1876,9.16,2.9517,1.7591,1.9852,10.5343,7.0477,8.1047,9.6934,2.7412,5.7733,7.6545,7.342,2.9141,16.0655,6.0974,12.8801,18.7086,,,,,,,,,,,,,20.1054,9.0039,13.8146,5.3278,8.9684,3.6572,12.705,3.6201,18.5621,2.8781,7.0963,5.9126,18.385,3.9699,4.7553,14.5049,13.1987,8.6882,5.7843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6544,3.0613,13.9601,4.26,2.8668,11.1809,12.396,12.1467,11.8912,10.6775,10.04,11.085,6.0421,10.7883,6.03,4.2775,7.0678,3.7,19.6157,9.86,13.7318,4.2641,9.386,2.06,2.1435,11.8172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.571,1.579,0.3381
2014/2/19,4.2792,2.2758,4.1775,10.1556,7.5632,3.0547,3.8844,10.8426,5.37,7.3675,13.6081,6.12,2.299,10.4964,5.7516,12.0095,10.4542,5.1739,8.8318,10.1723,4.0112,50.4295,5.2993,6.2533,7.7295,7.12,7.6874,9.38,2.988,1.7474,2.0229,10.8536,6.8279,7.8557,10.0196,2.7708,5.7223,7.5991,7.2165,2.9033,16.0091,6.115,12.7288,18.7086,,,,,,,,,,,,,22.0742,9.2026,14.0961,5.1846,9.3096,3.6318,12.2007,3.696,18.1999,3.0156,7.0567,5.9126,18.4843,3.9467,4.6208,14.4729,13.491,8.8182,5.5897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7011,3.1211,13.8541,4.4,2.8908,11.0641,12.3775,12.1467,11.4179,10.459,9.96,10.948,6.2388,10.5335,5.97,4.3484,7.32,3.75,19.7138,9.91,13.4481,4.2718,9.6107,2.06,2.1693,12.0646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.577,1.6026,0.342
2014/2/20,4.3039,2.3045,4.2323,10.1066,7.4829,3.0845,3.8744,11.2081,5.24,7.1587,13.2263,6.12,2.2535,9.8397,5.5082,11.6328,10.3009,5.0167,8.6331,9.9025,3.865,49.9157,5.1846,6.2299,7.6422,7.12,7.5326,9.21,2.8763,1.7239,1.9612,10.4386,6.6233,7.5518,9.8394,2.72,5.539,7.2738,6.9334,2.7919,15.9104,6.2553,12.4148,20.5834,,,,,,,,,,,,,21.5075,8.8819,14.3113,4.9774,9.0209,3.8097,11.9597,3.8115,18.1999,2.8948,6.9653,5.9126,17.3918,3.807,4.4273,13.6788,13.6701,8.4451,6.0922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7198,3.1012,13.806,4.34,2.8508,11.0543,11.9391,12.1467,11.4274,10.1312,9.6,10.948,6.1451,10.22,5.99,4.3862,7.6426,3.75,20.1063,9.62,13.7761,4.2487,9.2688,2.08,2.1757,11.8666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.577,1.6085,0.3389
2014/2/21,4.2216,2.2599,4.15,10.4298,7.3224,2.995,3.8148,10.9192,5.28,7.1985,12.9326,6.12,2.2687,9.9094,5.5595,11.8117,10.1676,5.3557,8.7324,9.6482,3.9138,48.576,5.3759,6.2299,7.6713,7.12,7.5623,8.9,2.8567,1.721,1.9749,10.1513,7.1841,7.6464,9.5793,2.682,5.488,7.466,6.983,2.7703,16.6996,6.1091,11.9533,21.273,,,,,,,,,,,,,21.93,8.5385,14.1402,5.1055,8.7322,3.7569,12.0485,3.7389,18.1999,2.8406,6.8161,5.9126,17.6202,3.7698,4.4372,13.3202,13.0196,8.2851,5.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5983,3.0114,13.7,4.28,2.8029,11.3657,12.2474,12.1467,11.5183,10.3696,9.69,11.0752,5.9297,10.367,5.95,4.1121,7.4608,3.69,19.7406,9.57,13.4481,4.1948,9.1516,2.02,2.1112,11.6984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.567,1.6076,0.3358
2014/2/24,4.1311,2.1961,4.0334,10.7726,7.4027,2.9154,3.8148,11.0784,5.27,7.2283,13.1284,6.12,2.3167,10.0387,5.6171,12.3863,10.2276,5.4442,9.0007,9.9103,3.956,48.602,5.3759,5.8829,7.5646,7.12,7.8422,9.1,2.8595,1.7738,1.9749,10.3029,7.2523,7.7212,9.552,2.7116,5.5729,7.4475,6.9918,2.7919,17.2915,6.039,12.0744,23.4003,,,,,,,,,,,,,21.4677,9.3924,14.3058,5.1582,8.8569,3.7843,12.5305,3.8049,18.1999,2.8781,7.3003,5.9126,17.6699,3.9025,4.6077,13.6404,12.5953,8.3751,6.1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4394,2.9117,13.7771,4.19,2.8109,11.2295,12.4629,12.1467,10.8489,10.2107,10,11.1584,5.8173,10.122,5.91,4.1546,7.191,3.57,17.7692,9.6,12.3578,4.1409,9.2102,1.97,2.0918,11.8666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.562,1.494,0.3319
2014/2/25,4.057,2.1579,3.9442,10.1556,7.0384,2.8756,3.7055,10.8013,5.13,6.95,12.4529,6.12,2.2409,9.4318,5.3417,11.6893,9.4675,5.2083,8.9311,9.2706,3.7027,45.3371,5.1176,5.7426,7.2155,7.83,7.0741,8.62,2.745,1.7034,1.8892,9.9198,6.934,7.1035,8.6212,2.5297,5.2741,7.2073,6.5541,2.641,16.3755,5.8344,12.2181,25.7414,,,,,,,,,,,,,20.8313,9.3924,14.0188,4.8794,8.0237,3.8116,11.5157,3.4914,18.1999,2.6282,7.3095,5.9126,16.0211,3.7279,4.1519,12.5517,11.8128,7.6289,5.6227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3273,2.7821,13.1027,4.12,2.7071,10.6651,11.8648,12.1467,10.2512,9.4459,9.72,10.5518,5.6486,9.3871,5.85,4.0176,6.9505,3.5,17.5997,10.56,11.9677,4.0024,8.7805,1.94,2.0466,11.3124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.581,1.5226,0.3209
2014/2/26,4.0653,2.1706,3.9648,10.3906,7.378,2.8955,3.7353,10.8779,5.16,6.8903,12.1788,6.12,2.2283,9.5611,5.3609,11.3031,9.8542,5.1297,8.8517,9.3708,3.6962,45.2656,5.0937,5.8049,7.2736,8.18,7.3837,8.77,2.7785,1.677,1.9029,9.8001,6.7976,7.1732,8.7261,2.5551,5.3386,7.1703,6.5453,2.6482,15.6462,5.9279,11.7491,28.3155,,,,,,,,,,,,,21.0053,9.3924,12.6721,4.7701,7.9646,3.9015,11.6394,3.4386,18.1999,2.5991,7.5775,5.9126,16.031,3.579,4.1814,12.1931,12.4162,7.3224,5.7539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3833,2.802,13.1412,4.16,2.6831,10.5386,11.6419,12.1467,10.3277,9.3764,10.12,10.3952,5.6112,9.4165,5.84,4.0601,7.0033,3.55,17.2429,11.59,11.879,4.064,8.7121,1.93,2.0595,11.2728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.592,1.542,0.3225
2014/2/27,4.0488,2.1866,3.9305,10.0871,7.2236,2.8955,3.7155,11.4675,5.07,6.761,11.6501,6.12,2.1727,9.8397,5.1944,11.5951,9.8609,5.6407,8.7821,9.2475,3.6344,42.9243,5.0985,5.8322,7.2349,7.81,7.2646,8.66,2.6836,1.6858,1.8858,9.6006,7.0174,6.8444,8.2904,2.5043,5.2537,6.6529,6.3702,2.6374,14.3427,5.8928,11.3481,31.1519,,,,,,,,,,,,,20.3988,9.3924,11.6345,4.5214,7.8268,3.7921,11.1605,3.3561,18.1999,2.4824,7.4892,5.9126,15.8324,3.4045,4.0371,12.5773,12.8687,6.9959,5.3023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3366,2.8519,12.9774,4.11,2.6432,10.9862,11.2445,12.1467,9.9643,9.3466,10.07,10.2778,5.4707,9.1225,5.84,4.0743,6.7569,3.61,17.5016,11.05,11.489,4.0332,8.4875,1.95,2.0595,11.4312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.586,1.6093,0.3225
2014/2/28,4.1146,2.2153,3.9854,9.9597,6.8532,2.9054,3.7353,11.6621,5.17,6.8605,12.0026,6.12,2.198,9.6009,5.3225,12.2356,10.3609,5.6505,9.0901,9.3631,3.7189,45.968,5.108,5.7699,7.2058,7.59,7.4611,8.39,2.7143,1.7122,2.0744,9.6964,6.9188,7.0985,8.498,2.5466,5.3454,6.8155,6.6299,2.6805,15.0614,6.0448,10.9093,34.27,,,,,,,,,,,,,20.7319,9.3924,12.0153,4.6081,8.0171,3.7921,11.1605,3.4023,18.1999,2.5074,7.7815,5.9126,16.5276,3.4347,4.1519,13.1089,12.8404,7.6955,5.4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.374,2.8419,13.0834,4.22,2.6752,11.249,11.6197,12.1467,10.2177,9.5254,10.6,10.4539,5.6955,9.4459,5.93,4.2397,6.8332,3.6,18.0101,10.83,11.684,4.087,8.634,1.95,2.0724,11.4906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.583,1.6422,0.3185
2014/3/3,4.1064,2.2185,3.9923,10.9587,6.9396,2.9154,3.8049,11.7211,5.25,6.9599,12.169,6.12,2.251,9.7502,5.4442,12.9044,10.6209,5.5031,9.11,9.5481,3.8261,46.807,5.1319,5.9687,7.3415,8,7.4075,8.3,2.773,1.7357,2.1601,9.9278,6.8203,7.238,8.7079,2.5678,5.5186,6.9412,6.8313,2.7164,15.5687,6.2085,10.9623,37.6989,,,,,,,,,,,,,20.9606,9.3924,12.1147,4.6835,8.1942,3.6748,11.2746,3.4584,17.231,2.5408,8.2231,5.9126,16.8355,3.5069,4.2306,13.4355,13.6324,7.6955,5.8003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.402,2.9017,13.2664,4.32,2.7311,11.5701,12.7824,12.1467,10.6289,9.7935,10.42,11.2611,6.0889,9.5047,5.95,4.2775,6.9798,3.58,18.349,11.61,11.9677,4.2025,8.9465,1.96,2.1112,11.7281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.597,1.6531,0.3209
2014/3/4,4.1393,2.2089,4.006,10.8118,6.9458,2.9452,3.8248,11.7977,5.29,7.109,11.934,6.12,2.2182,9.4815,5.3673,13.0739,11.521,5.5179,9.0007,9.4633,3.8586,45.7079,5.1032,5.9726,7.2543,8.02,7.2527,8.15,2.8875,1.7005,2.1429,10.5264,7.5024,7.0935,8.8493,2.5593,5.4031,6.8414,6.7146,2.6985,15.6392,6.3137,10.9888,37.6989,,,,,,,,,,,,,21.4677,9.3924,11.7835,4.578,8.109,3.5477,11.1034,3.4188,17.5117,2.5074,8.1257,5.9126,16.8753,3.4836,4.165,13.2562,13.4627,8.465,5.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4394,2.9017,13.1797,4.37,2.7311,12.5529,12.4369,12.1467,10.5572,10.2703,10.22,11.041,6.0515,9.3087,6.02,4.2492,6.8508,3.56,17.7335,11.08,11.817,4.1948,8.8586,1.96,2.1047,11.8172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.591,1.6304,0.3201
2014/3/5,4.1146,2.2089,3.9854,10.6746,6.8594,2.9253,3.8248,11.5442,5.32,7.1687,12.0319,6.12,2.2207,9.7701,5.4058,12.6971,11.7477,5.513,8.9709,9.5866,3.8033,45.6103,5.0745,5.9219,7.3221,7.8,7.2825,8.22,2.8344,1.7357,2.1086,10.4386,7.5024,7.1632,8.7877,2.5551,5.4541,6.6529,6.7525,2.7129,15.0825,6.2377,11.3027,37.6989,,,,,,,,,,,,,20.9805,9.3924,12.0981,4.6722,8.109,3.5536,11.0653,3.4914,16.8417,2.4991,7.9886,5.9126,17.1136,3.6092,4.1617,13.1985,14.7731,8.2785,5.9807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.402,2.9316,13.4784,4.3,2.7231,13.1465,12.2289,12.1467,10.0121,10.0915,10.01,10.8746,6.0983,9.4165,6.03,4.2775,6.7921,3.55,17.2875,10.76,11.5333,4.1794,8.8879,1.98,2.0724,11.6885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.588,1.6422,0.3217
2014/3/6,4.1229,2.1866,3.9717,10.4298,6.847,2.9154,3.8347,11.5265,5.36,7.0891,11.983,6.12,2.2384,9.7502,5.5723,12.3957,11.2877,5.3754,8.9212,9.7947,3.9462,43.8348,4.9789,6.5145,7.2543,8.08,7.2348,8.4,2.8819,1.7503,2.2287,10.5742,7.3659,7.0088,8.7877,2.5339,5.4337,6.5642,6.7029,2.7093,15.2551,6.4599,11.1174,37.6989,,,,,,,,,,,,,21.1296,9.3924,12.1975,4.6043,8.0368,3.5986,10.9385,3.4386,16.5927,2.5408,7.5379,5.9126,17.5308,3.6139,4.1945,12.9296,14.5469,9.108,6.1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4114,2.9217,13.4206,4.36,2.7151,13.672,12.3626,12.1467,10.0217,9.9425,10.19,10.6056,6.1545,9.4165,6.07,4.2633,6.8156,3.52,17.4392,10.41,11.5156,4.1871,8.7317,1.97,2.066,12.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.587,1.6447,0.3193
2014/3/7,4.0982,2.1643,3.9237,10.7432,6.9458,2.8955,3.8446,11.4145,5.38,6.9201,11.8655,6.12,2.1828,9.979,5.4954,12.9044,11.0943,5.4049,8.9113,9.8409,3.917,42.5991,4.9693,6.7133,7.5258,8.06,7.2706,8.4,2.8372,1.8441,2.1669,10.3747,7.0022,6.9739,8.9428,2.4789,5.3963,6.6935,6.627,2.6877,15.7378,6.4307,11.3027,37.6989,,,,,,,,,,,,,22.3178,9.3924,12.5617,4.529,7.8728,3.6162,11.1161,3.4023,16.5972,2.5866,7.5166,5.9126,17.5507,3.4859,4.2142,12.7887,15.2351,9.2546,5.8825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3553,2.9017,13.3917,4.33,2.6831,13.6622,11.9986,12.1467,10.0265,9.9326,10.19,10.405,5.939,9.3185,6.06,4.2019,6.7687,3.45,17.0556,10.64,11.5244,4.1871,8.5656,2,2.0918,12.0151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.573,1.6236,0.317
2014/3/10,3.9665,2.0495,3.7933,10.3319,6.8223,2.786,3.7254,10.4358,5.29,6.7014,11.2585,6.01,2.0716,9.4915,5.1688,12.245,10.8676,5.282,8.7424,9.3092,3.6799,41.2984,4.8498,6.7133,7.4385,7.84,6.824,7.95,2.7059,1.7796,2.0881,9.7602,6.8052,6.6651,8.6736,2.3732,5.1077,6.5974,6.2535,2.5476,15.2587,6.2319,10.8034,33.93,,,,,,,,,,,,,21.3285,9.3924,11.3034,4.3444,7.5054,3.4461,10.6562,3.2142,14.9357,2.5866,7.1572,5.9126,17.1732,3.2346,3.978,11.9049,14.2263,9.3279,5.4585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1684,2.7621,12.9003,4.17,2.6033,13.9152,11.6197,12.1467,9.7731,9.3664,9.89,10.1702,5.7236,8.9658,6.03,4.1593,6.4343,3.3,17.1359,9.77,11.4447,4.0793,8.0968,1.94,2.0272,11.5103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.537,1.5857,0.3052
2014/3/11,3.9747,2.0623,3.8002,9.8031,6.8408,2.7761,3.7254,10.4534,5.82,6.7511,11.3466,5.41,2.0565,9.2627,5.1111,11.84,10.3742,5.3655,8.7126,9.2783,3.6474,41.3634,4.6967,6.7679,7.6713,7.56,6.8597,7.85,2.7031,1.765,2.0469,9.8719,6.6157,6.8594,8.8744,2.3985,5.0329,6.4681,6.2418,2.5619,15.8893,6.4599,10.7845,30.5399,,,,,,,,,,,,,21.0501,9.3924,10.9556,4.4386,7.5513,3.5126,10.4659,3.234,14.8904,2.5241,7.0932,5.9126,16.2098,3.2648,4.0076,12.0586,13.8586,8.9448,5.4763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1777,2.7821,12.8907,4.15,2.6033,14.6159,11.5082,12.1467,9.5388,9.287,10.14,10.0479,5.7142,8.907,6.08,4.2208,6.4871,3.32,16.5739,9.9,11.1698,4.1486,8.0284,1.94,2.0466,12.1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.543,1.558,0.3076
2014/3/12,3.983,2.0941,3.8482,9.7247,6.705,2.8059,3.7353,10.0407,6.16,6.761,11.425,5.58,2.0716,9.0338,5.0599,11.369,10.3342,5.4392,8.643,9.0471,3.602,41.8837,4.7015,6.7484,7.6519,7.88,6.7406,7.85,2.6529,1.7474,2.0264,9.7123,6.6991,6.8743,9.1938,2.4578,5.1348,6.4939,6.2914,2.5368,15.3714,6.5125,11.1174,32.6575,,,,,,,,,,,,,20.886,9.3924,10.8618,4.4348,7.5579,3.5595,10.3232,3.2439,14.7908,2.4824,7.011,5.9126,16.2793,3.3091,4.0535,12.0586,13.2553,8.4317,5.2755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2151,2.802,12.8522,4.14,2.6352,13.1562,11.4488,12.1467,9.7061,9.1281,9.83,10.0039,5.6674,8.8482,6.33,4.2917,6.5106,3.34,16.7969,9.78,11.5865,4.1563,7.921,1.94,2.0337,12.0646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.542,1.5563,0.3076
2014/3/13,4.0076,2.1069,3.8825,9.901,6.7359,2.8258,3.7751,10.3178,5.95,6.761,11.6208,5.79,2.0843,9.1831,5.1688,12.0472,10.3942,5.7832,8.7324,9.0703,3.6182,42.9828,4.778,6.6392,7.5743,7.74,6.7644,7.94,2.6724,1.7445,2.0606,9.864,6.7749,6.8942,9.5793,2.4705,5.196,6.4607,6.3323,2.5763,15.1459,6.378,11.3784,29.3937,,,,,,,,,,,,,22.0891,9.3924,11.3199,4.4951,7.7022,3.5751,10.5135,3.4254,15.3929,2.5116,7.2942,5.9126,16.7064,3.3486,4.0436,12.2636,14.1038,8.3118,5.2496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2525,2.822,12.9292,4.18,2.6512,12.261,11.6791,12.1467,9.8018,9.3267,9.86,10.1457,5.7142,8.907,6.29,4.3342,6.4813,3.37,16.9664,9.81,11.6308,4.1948,7.9601,1.96,2.0724,12.3318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.545,1.5832,0.3123
2014/3/14,4.0653,2.1706,4.1363,9.617,6.8779,2.8955,3.785,10.5949,5.69,6.6716,11.5229,5.92,2.0641,9.1632,5.2072,11.7646,10.2542,5.7586,8.7424,9.024,3.6215,42.469,4.8306,6.6665,7.3706,7.74,6.7525,7.8,2.6976,1.6418,2.0092,9.7921,6.9719,6.7996,9.3877,2.4409,5.2435,6.3757,6.3615,2.5655,14.9275,6.3254,11.6507,27.4315,,,,,,,,,,,,,22.8697,9.3924,11.3144,4.5064,7.7809,3.536,10.615,3.4155,16.1309,2.3741,7.1785,5.9126,16.627,3.3486,4.0141,12.2892,14.1509,8.1486,5.2817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4114,2.8419,13.0159,4.47,2.6592,11.9301,11.3522,12.1467,9.73,9.2373,9.84,9.8914,5.6112,8.8482,6.31,4.3153,6.493,3.44,16.6096,9.77,11.4092,4.241,7.9601,1.96,2.0854,12.1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,1.5462,0.3107
2014/3/17,4.0653,2.1579,4.054,9.8618,6.9952,2.8955,3.8347,10.6185,5.85,6.8207,11.8655,6.17,2.1348,9.4318,5.3097,12.2168,10.7743,6.2008,8.8815,9.3246,3.7319,43.0804,4.8737,6.8264,7.5064,7.38,6.9847,8,2.7255,1.6682,2.0641,10.0954,7.1613,7.0935,9.0843,2.4874,5.3658,6.6492,6.5015,2.6158,15.4665,6.454,11.9533,28.0435,,,,,,,,,,,,,22.8697,9.3924,12.1092,4.6043,8.5616,3.7295,10.8338,3.4815,16.3029,2.4033,7.3369,5.9126,17.2825,3.4743,4.1879,12.7438,14.2357,8.2418,5.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3833,2.8818,13.1412,4.6,2.6512,11.9204,11.5379,12.1467,10.2177,9.436,9.91,9.9501,5.7423,9.1127,6.4,4.2161,6.8273,3.41,18.2688,9.89,11.4092,4.2487,8.1261,1.96,2.0854,12.3714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.542,1.6186,0.3138
