ÈÕÆÚ,000410.SZ,000530.SZ,000570.SZ,000595.SZ,000777.SZ,000811.SZ,000816.SZ,000837.SZ,000880.SZ,002026.SZ,002046.SZ,002122.SZ,002158.SZ,002164.SZ,002248.SZ,002272.SZ,002282.SZ,002347.SZ,002426.SZ,002438.SZ,002444.SZ,002480.SZ,002514.SZ,002520.SZ,002532.SZ,002552.SZ,002559.SZ,002598.SZ,002633.SZ,002639.SZ,002685.SZ,002686.SZ,002747.SZ,002760.SZ,002793.SZ,002795.SZ,002871.SZ,002877.SZ,002884.SZ,002896.SZ,002903.SZ,002931.SZ,002943.SZ,200530.SZ,200570.SZ,300024.SZ,300064.SZ,300080.SZ,300091.SZ,300092.SZ,300095.SZ,300126.SZ,300145.SZ,300154.SZ,300161.SZ,300179.SZ,300193.SZ,300222.SZ,300257.SZ,300260.SZ,300278.SZ,300345.SZ,300391.SZ,300400.SZ,300420.SZ,300421.SZ,300430.SZ,300435.SZ,300441.SZ,300464.SZ,300470.SZ,300488.SZ,300503.SZ,300554.SZ,300606.SZ,300607.SZ,300629.SZ,300700.SZ,300718.SZ,300780.SZ,600172.SH,600218.SH,600243.SH,600421.SH,600481.SH,600592.SH,600841.SH,601002.SH,601100.SH,601177.SH,601369.SH,601882.SH,603088.SH,603090.SH,603131.SH,603187.SH,603269.SH,603277.SH,603308.SH,603315.SH,603331.SH,603339.SH,603486.SH,603617.SH,603666.SH,603667.SH,603699.SH,603757.SH,603915.SH,603985.SH,688003.SH,688028.SH,688333.SH,900920.SH
2014/2/28,7.526,5.3703,8.7922,2.7,9.2958,8.8457,4.1374,8.08,8.6874,6.4478,7.059,4.093,8.9582,3.7623,8,4.51,5.3219,3.6061,3.294,7.0084,10.9101,6.5421,5.0817,9.1627,7.4872,5.9151,4.6826,6.5807,9.29,4.8244,3.0589,5.5394,,,,,,,,,,,,3.3221,4.8747,10.7257,5.3967,8.3595,3.6603,4.4446,4.9651,6.6078,3.6532,5.3831,14.8417,3.5322,6.0861,6.2603,19.3337,7.8724,3.6766,3.5142,,,,,,,,,,,,,,,,,,,3.4405,8.2498,6.495,7.11,5.1046,8.152,11.6123,7.4737,6.9035,7.6183,5.6842,,,,,,,,12.2049,,,,,,,,18.0537,,,,,,,0.7017
2014/3/3,7.456,5.3614,9.2137,2.67,9.5562,8.9606,4.2067,8.43,9.0845,6.5337,7.2109,4.1226,9.3209,3.8606,7.95,4.56,5.4063,3.701,3.3938,7.4316,11.1137,6.5869,5.2701,9.3745,7.6606,6.0146,4.8849,6.7352,9.29,4.8673,3.0834,5.6427,,,,,,,,,,,,3.3517,4.9987,11.0148,5.5644,8.5384,3.677,4.5404,5.0468,6.9345,3.761,5.4881,15.2856,3.5707,6.2194,6.8857,19.2473,7.9861,3.6766,3.5332,,,,,,,,,,,,,,,,,,,3.4788,8.434,6.495,7.46,5.1815,8.1426,12.1392,7.5604,7.0334,7.5392,5.9434,,,,,,,,13.4283,,,,,,,,19.068,,,,,,,0.7083
2014/3/4,7.2761,5.3525,9.2627,2.655,9.6105,9.1138,4.4442,8.27,8.8363,6.5433,7.2556,4.0732,9.4495,3.89,7.78,4.6,5.3803,3.7959,3.3977,7.5743,10.8422,6.6218,5.1536,9.0201,7.5421,6.0891,4.7883,6.6989,9.29,4.831,3.0589,5.5814,,,,,,,,,,,,3.4107,5.0082,10.8918,5.5052,8.8466,3.6665,4.5324,5.1677,6.9889,3.6674,5.3787,15.4512,3.5108,6.185,6.7279,19.2761,7.8526,3.6766,3.4881,,,,,,,,,,,,,,,,,,,3.4952,8.3855,6.495,7.46,5.126,7.9545,11.7099,7.4352,7.0881,7.3416,5.8514,,,,,,,,14.7692,,,,,,,,19.1826,,,,,,,0.7046
2014/3/5,7.1861,5.1876,9.2921,2.635,9.6973,8.7436,4.6026,8.31,8.5186,6.5242,7.2645,4.0831,9.252,3.89,7.83,4.59,5.5945,3.9707,3.3527,7.5202,10.9101,6.6218,5.1313,9.2016,7.6606,6.0991,4.9694,6.9261,9.29,4.7979,3.0974,5.9234,,,,,,,,,,,,3.3685,4.9891,11.0722,5.4658,8.9261,3.6603,4.5204,5.1317,7.0236,3.6674,5.4487,15.385,3.498,6.3226,7.1411,19.2617,7.8872,3.6766,3.4597,,,,,,,,,,,,,,,,,,,3.4897,8.3758,6.495,7.45,5.1217,7.8605,11.4269,7.6856,6.9582,7.3021,5.8431,,,,,,,,13.3598,,,,,,,,18.3977,,,,,,,0.7027
2014/3/6,7.0762,5.0717,8.9392,2.61,9.6756,8.533,4.5729,8.1,8.7172,6.4955,7.1841,4.093,9.0592,3.9293,7.63,4.56,5.7762,3.9707,3.3508,7.6285,10.7355,6.8358,5.3122,9.4609,7.2877,6.0842,4.9483,6.9716,9.29,4.7979,3.1184,5.8975,,,,,,,,,,,,3.2631,4.846,11.103,5.4658,8.8068,3.6477,4.5284,5.1546,7.182,3.6532,5.5581,14.7092,3.468,6.3872,7.7063,19.3337,7.813,3.6766,3.4407,,,,,,,,,,,,,,,,,,,3.5007,8.5018,6.495,7.59,5.2927,7.8417,11.2512,7.6086,7.1086,7.3416,5.7929,,,,,,,,14.7006,,,,,,,,19.4472,,,,,,,0.6999
2014/3/7,7.1662,4.9424,8.8706,2.715,9.719,8.6862,4.5234,7.9,8.3896,6.4955,7.0947,4.0435,8.8709,3.9195,7.63,4.55,5.6984,4.0057,3.2921,8.0025,10.5125,6.7412,5.1462,9.9493,7.1807,6.0245,4.7792,6.8171,9.29,5.0425,3.1745,5.7233,,,,,,,,,,,,3.2378,4.8747,10.9143,5.4263,8.8366,3.6498,4.5404,5.3049,7.4146,3.4973,5.4487,14.4773,3.4894,6.2753,7.4222,19.8614,7.9267,3.6766,3.4526,,,,,,,,,,,,,,,,,,,3.4569,8.3952,6.495,7.67,5.2542,7.7101,11.3098,7.6375,7.0402,7.0946,5.7177,,,,,,,,13.81,,,,,,,,18.6005,,,,,,,0.698
2014/3/10,6.6564,4.7107,8.6452,2.525,9.1981,8.0224,4.3155,7.41,8.1711,6.4764,6.7462,3.9051,8.3521,3.7329,7.25,4.54,5.3674,3.9108,3.2432,7.5202,9.4748,6.6367,4.9652,9.7116,6.9842,5.8406,4.7852,7.1624,9.29,4.9499,3.1184,5.4491,,,,,,,,,,,,3.1366,4.7793,10.5371,5.1599,8.449,3.6268,4.3768,4.988,7.2414,3.4075,5.1861,13.1654,3.3013,5.957,7.0292,19.5256,7.3779,3.6766,3.3365,,,,,,,,,,,,,,,,,,,3.3694,8.0947,6.495,7.42,5.1046,7.4562,10.6658,7.233,6.9445,6.8475,5.5171,,,,,,,,13.9764,,,,,,,,17.8244,,,,,,,0.6763
2014/3/11,6.6564,4.7152,8.4589,2.58,9.4368,7.7799,4.4442,7.41,8.2406,6.4764,6.6748,3.915,8.3383,3.7721,7.33,4.74,5.3414,3.8708,3.3058,7.5793,9.6397,6.8309,4.69,10.6754,6.6286,6.278,4.8637,7.0806,9.29,4.755,3.2586,5.4846,,,,,,,,,,,,3.1493,4.8079,10.4325,5.1797,8.3396,3.6268,4.4007,5.1807,7.083,3.4973,5.2737,12.9865,3.3355,5.8022,6.6849,19.0506,7.368,3.6766,3.3152,,,,,,,,,,,,,,,,,,,3.4241,8.2885,6.495,7.42,5.0918,7.4562,10.5389,7.1366,7.0607,6.8179,5.4084,,,,,,,,14.9649,,,,,,,,18.0537,,,,,,,0.6745
2014/3/12,6.5965,4.7152,8.6354,2.555,9.2958,7.8756,4.4343,7.39,8.5683,6.4478,6.6479,3.9546,8.1638,3.8016,7.52,4.75,5.3933,3.9458,3.2549,7.033,9.5039,6.7861,4.757,10.5026,6.6315,6.3327,4.8607,6.9625,9.29,5.0392,3.2516,5.4814,,,,,,,,,,,,3.1493,4.7697,10.4202,5.2093,8.6875,3.6059,4.4446,5.2167,7.4245,3.4595,5.2212,12.7943,3.3953,5.7764,6.9689,18.9115,7.274,3.6766,3.308,,,,,,,,,,,,,,,,,,,3.4186,8.2885,6.495,7.42,5.0704,7.5126,10.5584,7.1366,6.9309,6.7784,5.4167,,,,,,,,14.4657,,,,,,,,17.5951,,,,,,,0.6622
2014/3/13,6.7364,4.7686,8.7432,2.6,9.7462,8.0543,4.464,7.46,8.5286,6.4287,6.782,3.9645,8.6,3.8409,7.5,4.7,5.4193,3.9408,3.3332,7.407,9.6979,6.9055,4.7917,11.1076,6.8512,6.3227,4.9724,6.9988,9.29,5.1185,3.3181,5.5072,,,,,,,,,,,,3.1872,4.8079,10.7442,5.2191,8.8167,3.6101,4.4925,5.2885,7.5185,3.5058,5.3349,12.9202,3.4381,5.9226,6.9689,19.2857,7.4273,3.6766,3.3246,,,,,,,,,,,,,,,,,,,3.4679,8.6278,6.495,7.46,5.0576,7.5502,10.5194,7.2907,6.9035,6.8673,5.4753,,,,,,,,13.6045,,,,,,,,17.7009,,,,,,,0.6669
2014/3/14,6.6364,4.5592,8.606,2.55,9.795,7.8373,4.3947,7.51,8.4988,6.3809,6.782,3.9348,8.6,3.8311,7.41,4.79,5.3738,4.0756,3.3214,7.3086,9.8142,6.9205,4.6653,11.4534,6.9234,6.3874,5.1022,6.8807,9.29,4.9731,3.2866,5.7169,,,,,,,,,,,,3.124,4.8079,10.658,5.1994,9.0851,3.6143,4.4925,5.3245,7.469,3.5152,5.3262,12.4299,3.4937,5.9613,7.6661,19.0938,7.3877,3.6766,3.391,,,,,,,,,,,,,,,,,,,3.4788,8.6569,6.495,7.36,5.0618,7.4186,10.5096,7.2811,7.0402,6.9068,5.5588,,,,,,,,13.3598,,,,,,,,17.4805,,,,,,,0.6594
2014/3/17,6.7864,4.8043,8.5275,2.59,9.8655,8.4181,4.7511,7.66,8.6775,6.4478,6.9875,3.9842,8.9031,3.9195,7.58,4.81,5.601,4.0956,3.5112,7.5743,9.7851,6.8956,4.8462,11.4275,7.0044,6.4222,5.1958,7.1534,9.29,5.1449,3.3006,5.7749,,,,,,,,,,,,3.2336,4.7983,11.2116,5.3474,9.4926,3.6665,4.5763,5.5891,7.573,3.7922,5.5275,12.96,3.5493,6.1893,7.7149,19.2425,7.6795,3.6766,3.4431,,,,,,,,,,,,,,,,,,,3.5499,8.6085,6.495,7.5,5.297,7.4186,10.7633,7.3004,7.1359,6.9661,5.5923,,,,,,,,13.6534,,,,,,,,17.7627,,,,,,,0.6669
2014/3/18,6.9163,4.7909,8.8902,2.605,9.9578,8.4245,4.7115,7.6,8.5683,6.5433,6.9786,3.9645,8.7699,3.9293,7.6,4.68,5.5556,3.9608,3.5112,7.7958,9.8918,6.8757,4.9379,11.4275,6.8627,6.5514,5.1173,7.8714,9.29,5.0755,3.3076,5.8879,,,,,,,,,,,,3.2631,4.8556,11.1337,5.3079,9.1646,3.9468,4.6361,5.4747,8.2907,3.7515,5.4969,13.0527,3.6776,6.2925,7.4853,19.1802,7.8081,3.6766,3.4621,,,,,,,,,,,,,,,,,,,3.5171,8.6181,6.0169,7.54,5.1944,7.4186,10.9878,7.3293,7.0949,6.9464,5.6424,,,,,,,,13.624,,,,,,,,17.7274,,,,,,,0.6716
2014/3/19,6.9363,4.6394,8.8118,2.63,9.8818,8.233,4.6224,7.43,8.5782,6.6388,7.0232,4.0139,8.4944,4.0276,7.7,4.87,6.1137,4.0157,3.4916,7.8795,9.95,6.7761,4.8809,11.4275,6.6257,6.4619,5.0419,8.5168,9.29,5.1185,3.3987,5.8975,,,,,,,,,,,,3.2168,4.846,11.2178,5.3671,8.9957,3.8276,4.7398,5.7066,8.0977,3.6712,5.545,12.8672,3.6947,6.4087,7.2185,19.1706,7.996,3.6766,3.481,,,,,,,,,,,,,,,,,,,3.4952,8.3952,5.977,7.28,5.096,7.4186,11.017,7.5219,7.0334,6.8772,5.7762,,,,,,,,13.3304,,,,,,,,17.3305,,,,,,,0.6688
2014/3/20,6.5965,4.4344,8.3315,2.56,9.6702,7.6586,4.5036,7.3,8.2605,6.4573,7.0232,3.9546,8.2189,3.89,7.25,4.7,6.0748,4.2355,3.384,7.973,9.5718,6.7064,4.6306,11.4275,6.3886,6.278,4.7007,8.7167,9.29,4.9235,3.2901,5.5814,,,,,,,,,,,,3.1114,4.7602,10.6621,5.1994,8.5285,3.7084,4.6281,5.3604,7.3008,3.6088,5.2518,12.0854,3.5621,6.1291,7.0779,18.4941,7.6696,3.6766,3.3886,,,,,,,,,,,,,,,,,,,3.3803,8.114,5.7977,7.38,4.9635,7.4186,10.6755,7.387,6.8693,6.7685,5.4335,,,,,,,,12.6257,,,,,,,,16.7308,,,,,,,0.6622
2014/3/21,6.7564,4.5101,8.4197,2.605,10.278,7.8501,4.662,7.49,8.3399,6.5146,7.2824,4.004,8.6689,3.9883,7.4,4.79,6.0618,4.4003,3.3938,8.2191,9.727,6.801,4.7396,11.4275,6.5563,6.3874,4.8215,8.4622,9.29,4.864,3.3357,5.7362,,,,,,,,,,,,3.1915,4.7983,10.2316,5.2783,8.5981,3.6749,4.7398,5.4682,7.2265,3.536,5.4575,12.251,3.6904,6.3484,7.4624,18.1727,7.7735,3.6766,3.4455,,,,,,,,,,,,,,,,,,,3.4733,8.2789,5.9272,7.38,5.1003,7.4186,11.0268,7.4641,6.9719,6.9167,5.6257,,,,,,,,13.4674,,,,,,,,17.1012,,,,,,,0.6641
2014/3/24,6.7564,4.5057,8.3707,2.72,10.4245,7.9778,4.6917,7.54,8.1811,6.8203,7.2556,4.0633,8.6046,4.0767,7.37,4.79,6.3084,4.3553,3.5366,8.2437,9.6009,6.9753,4.6256,11.4275,6.5361,6.6061,4.749,8.5168,9.29,4.7418,3.2691,5.7717,,,,,,,,,,,,3.2041,4.7602,9.8584,5.3178,8.5981,3.5766,4.688,5.2363,7.3354,3.4009,5.4356,11.9661,3.7759,6.3183,7.055,17.2084,7.6647,3.6766,3.4621,,,,,,,,,,,,,,,,,,,3.5663,8.3564,5.9471,7.38,5.0875,7.4186,11.2025,7.5604,7.0812,7.0056,5.7093,,,,,,,,13.3304,,,,,,,,16.9954,,,,,,,0.6688
2014/3/25,6.6864,4.5146,8.3315,2.725,10.5819,7.8693,4.5531,7.57,8.3002,6.8203,7.2556,4.0732,8.5403,4.0767,7.49,4.91,6.0553,4.5102,3.5601,7.9189,9.5233,7.0001,4.8958,11.4275,6.4233,6.5613,4.7943,8.1168,9.29,4.8839,3.5949,5.7814,,,,,,,,,,,,3.1619,4.7029,10.1167,5.3277,8.4092,3.5724,4.6122,5.0631,7.38,3.3026,5.5538,12.092,3.7759,6.4732,7.0665,17.194,7.6152,3.6766,3.4621,,,,,,,,,,,,,,,,,,,3.5663,8.3467,5.9571,7.38,5.0747,7.4186,11.2512,7.3774,7.1496,6.9661,5.6424,,,,,,,,13.1249,,,,,,,,16.916,,,,,,,0.6726
2014/3/26,6.7064,4.528,8.3217,2.74,10.4353,8.2713,4.5927,7.53,8.5087,6.8585,7.1573,4.0633,8.5954,4.0668,7.53,4.85,6.0942,4.4103,3.5737,7.9976,9.5718,6.9703,4.9999,11.4275,6.4869,6.447,4.8245,8.1714,9.29,4.8839,3.5494,5.7556,,,,,,,,,,,,3.1662,4.6743,10.1885,5.2685,8.5881,3.6038,4.6441,5.0795,7.5928,3.4292,5.4794,12.145,3.8016,6.4947,7.1325,17.1557,7.6647,3.6766,3.4834,,,,,,,,,,,,,,,,,,,3.5663,8.4146,5.9172,7.38,5.1046,7.4186,10.9487,7.3389,7.006,7.0056,5.609,,,,,,,,13.164,,,,,,,,17.0395,,,,,,,0.6726
2014/3/27,6.7264,4.4879,8.2629,2.69,10.2508,8.1437,4.563,7.77,8.6477,6.8108,6.916,3.9743,8.2648,4.0079,7.39,4.7,6.25,4.1156,3.4662,7.7663,8.9996,6.9255,4.7049,11.4275,6.3308,6.2631,4.6041,7.826,9.29,4.7319,3.602,5.5007,,,,,,,,,,,,3.1071,4.6266,9.5098,5.1007,8.2899,3.6184,4.5044,4.8965,7.5037,3.3555,5.2299,11.8468,3.5664,6.013,6.8886,16.7815,7.274,3.6766,3.3744,,,,,,,,,,,,,,,,,,,3.5663,8.211,5.7877,7.38,5.0276,7.4186,10.978,7.3004,6.9035,7.0254,5.5254,,,,,,,,12.5181,,,,,,,,16.5015,,,,,,,0.6716
2014/3/28,6.4565,4.2561,8.1845,2.66,10.1586,7.3268,4.464,7.77,8.2506,6.4669,6.7552,3.9842,7.8424,3.949,7.2,4.56,5.8671,3.9757,3.3449,7.4415,8.7087,6.9454,4.4223,11.4275,5.9695,6.0394,4.3445,7.3533,9.29,4.4873,3.3672,5.3943,,,,,,,,,,,,2.909,4.5408,9.5119,4.9232,7.7631,3.6226,4.4885,4.7593,7.5037,3.4056,4.9892,11.2041,3.6391,5.8495,6.2,16.5608,6.651,3.6766,3.237,,,,,,,,,,,,,,,,,,,3.5663,8.2304,5.6483,7.38,4.7455,7.4186,11.0463,7.2426,6.7736,6.9266,5.609,,,,,,,,12.6551,,,,,,,,16.6338,,,,,,,0.6688
2014/3/31,6.2866,4.1848,7.8806,2.675,10.2291,7.0715,4.3452,7.6,8.2009,6.6675,6.782,3.9645,7.7919,3.8409,7.28,4.54,5.5945,3.9657,3.3821,7.4956,8.5826,6.6915,4.4669,11.4275,5.9579,6.0941,4.3384,7.4442,9.29,4.3287,3.3251,5.4394,,,,,,,,,,,,2.9301,4.5789,9.3704,4.7752,7.7631,3.7565,4.3289,4.8051,7.5037,3.468,4.9629,11.0981,3.2756,5.557,6.091,16.2681,6.7548,3.6766,3.2417,,,,,,,,,,,,,,,,,,,3.4077,8.2595,5.6582,6.66,4.7711,7.4186,10.2071,7.6375,6.5823,6.7389,5.6508,,,,,,,,12.0287,,,,,,,,16.2898,,,,,,,0.6538
2014/4/1,6.3666,4.3809,7.9982,2.725,10.3105,7.3714,4.4046,7.8,8.4392,6.8394,6.8713,4.0238,8.5725,3.8704,7.34,4.61,5.6529,4.0307,3.4133,7.594,8.8832,6.811,4.8958,11.4275,6.036,6.0991,4.3958,7.5078,9.29,4.4312,3.2831,5.4878,,,,,,,,,,,,2.9511,4.6362,9.844,4.8738,7.8824,3.7941,4.3808,4.9619,7.5037,3.4784,5.0549,11.5023,3.2927,5.6388,6.223,16.7143,6.913,3.6766,3.3554,,,,,,,,,,,,,,,,,,,3.4132,8.3564,5.9073,6.72,4.8652,7.4186,10.2852,7.8879,6.7258,6.8673,5.7344,,,,,,,,12.1657,,,,,,,,16.475,,,,,,,0.6566
2014/4/2,6.3866,4.2829,7.7924,2.7,10.0175,7.1864,4.464,7.73,8.4293,6.8585,6.7909,4.0732,8.6413,3.8311,7.25,4.59,5.6075,3.9907,3.5112,7.3676,9.1645,6.8159,4.7545,11.4275,5.9406,6.0891,4.3143,7.3442,9.29,4.3618,3.1955,5.4297,,,,,,,,,,,,2.9132,4.6648,9.7292,4.8442,7.7134,3.7648,4.3329,4.8606,7.5037,3.3337,4.9367,11.2174,3.2542,5.6001,5.8529,16.3113,6.7498,3.6766,3.3412,,,,,,,,,,,,,,,,,,,3.4077,8.3564,5.8674,6.97,4.8865,7.4186,10.2754,7.8301,6.7326,6.8574,5.726,,,,,,,,12.5083,,,,,,,,16.669,,,,,,,0.6519
2014/4/3,6.4166,4.2829,7.9296,2.745,10.0772,7.2247,4.4442,7.71,8.6278,6.8299,6.8713,4.1127,8.5862,3.8507,7.39,4.59,5.5685,3.9458,3.519,7.3922,9.116,6.9354,4.7768,11.4275,5.9492,6.0941,4.3475,7.4624,9.29,4.3981,3.2411,5.4685,,,,,,,,,,,,2.9006,4.6648,9.7354,4.8837,7.7432,3.7314,4.4286,4.8671,7.5037,3.2978,4.9454,11.3499,3.2799,5.5484,5.8529,16.5032,6.7795,3.6766,3.346,,,,,,,,,,,,,,,,,,,3.4077,8.434,5.8674,6.99,4.8481,7.4186,10.2949,7.7241,6.7531,7.0155,5.5923,,,,,,,,12.4398,,,,,,,,16.5985,,,,,,,0.6444
2014/4/4,6.4465,4.3497,7.9688,2.75,10.1749,7.4034,4.5531,7.84,8.7371,7.0878,6.8892,4.1325,8.5862,3.8802,7.5,4.65,5.6464,3.9857,3.5561,7.471,9.4845,6.8657,4.9082,11.4275,6.0996,6.457,4.3928,7.5442,9.29,4.4609,3.2586,5.6943,,,,,,,,,,,,2.8921,4.6362,9.885,4.8936,8.0017,3.7565,4.4845,4.9161,7.5037,3.2893,5.0373,11.4625,3.3141,5.5742,5.9217,16.5464,6.8735,4.0458,3.3862,,,,,,,,,,,,,,,,,,,3.4186,8.4049,5.8973,7.01,4.8865,7.4186,10.3437,7.57,6.801,7.0452,5.6174,,,,,,,,12.3615,,,,,,,,16.6955,,,,,,,0.6444
2014/4/8,6.5165,4.4344,8.0963,2.775,10.533,7.4799,4.5828,8.22,8.9356,7.2024,7.0054,4.1325,8.6643,3.89,7.51,4.7,5.6724,4.0457,3.5933,7.9976,9.7851,6.9155,4.9751,11.4275,6.2325,6.5017,4.4471,7.4624,9.29,4.484,3.2796,5.7524,,,,,,,,,,,,2.8795,4.6553,10.1557,4.864,8.0514,3.7293,4.5164,4.9423,7.5037,3.3205,5.0942,11.7872,3.3184,5.6431,6.2029,16.9158,6.913,4.4498,3.4715,,,,,,,,,,,,,,,,,,,3.4515,8.5115,5.9571,7.44,5.0148,7.4186,10.4511,7.6086,6.965,7.1242,5.726,,,,,,,,12.841,,,,,,,,16.9248,,,,,,,0.6519
2014/4/9,6.7664,4.5681,8.2531,2.875,10.5276,7.6395,4.6323,8.19,8.8959,7.1164,7.1126,4.1226,8.6,3.9293,7.49,4.72,5.7892,4.0806,3.6363,8.0124,9.8045,6.9304,5.0445,11.4275,6.2788,6.452,4.589,7.5987,9.29,4.5501,3.2761,5.7588,,,,,,,,,,,,2.9764,4.6839,10.4571,4.9232,8.1508,3.7021,4.5603,5.1023,7.5037,3.3687,5.1818,11.8601,3.3697,5.6044,6.3435,17.1557,6.9625,4.8938,3.4976,,,,,,,,,,,,,,,,,,,3.4843,8.5988,5.9671,7.48,5.0319,7.4186,10.4706,7.6664,7.0539,7.1143,5.7344,,,,,,,,12.9683,,,,,,,,16.9513,,,,,,,0.6547
2014/4/10,6.7364,4.5636,8.1649,3.09,10.5439,7.7863,4.6125,8.19,8.8165,7.0878,7.0768,4.1325,8.8158,3.9195,7.56,4.68,5.7633,3.9907,3.6539,7.9287,9.6009,7.0201,5.0644,11.4275,6.2268,6.6856,4.5799,7.5533,9.29,4.56,3.2411,5.7911,,,,,,,,,,,,2.9891,4.6648,10.3628,5.0119,8.0911,3.6958,4.5882,5.1873,7.5037,3.4595,5.173,11.7143,3.374,5.5656,6.2545,17.1748,7.0465,5.3827,3.5332,,,,,,,,,,,,,,,,,,,3.5116,8.5988,5.9969,7.39,5.0704,7.4186,10.4901,7.7723,6.9855,7.1736,5.9099,,,,,,,,12.7432,,,,,,,,16.7661,,,,,,,0.6575
2014/4/11,6.7064,4.528,7.9884,2.96,10.3974,7.6331,4.6125,8.19,8.8661,7.0018,7.0322,4.093,8.701,3.9686,7.46,4.68,5.7568,3.9108,3.7028,7.8303,9.8045,7.045,4.9156,11.4275,6.3077,6.611,4.5498,7.217,9.29,4.4345,3.2305,5.8556,,,,,,,,,,,,2.9975,4.6743,10.3853,4.9429,8.0116,3.6686,4.6361,5.0991,7.5037,3.4557,5.1336,11.4692,3.3483,5.4839,6.0709,17.0837,6.9872,5.5872,3.6327,,,,,,,,,,,,,,,,,,,3.5062,8.8314,5.9471,7.44,5.0191,7.4186,10.5291,7.6278,7.0607,7.1341,5.9183,,,,,,,,12.4202,,,,,,,,16.3956,,,,,,,0.6669
2014/4/14,6.7864,4.5592,8.1551,2.945,10.5384,7.7863,4.6026,8.19,8.747,7.1164,7.1215,4.093,9.0179,3.9981,7.33,4.68,5.906,3.9558,3.7263,7.9582,9.4457,7.03,5.0073,11.4275,6.3597,7.0236,4.5679,7.2988,9.29,4.5072,3.2796,5.9201,,,,,,,,,,,,2.9891,4.6648,10.699,4.9725,8.1607,3.7,4.7079,5.1938,7.5037,3.5067,5.2037,11.5487,3.545,5.5398,6.0393,17.1077,7.1257,5.7169,3.7891,,,,,,,,,,,,,,,,,,,3.5171,8.8605,5.9471,7.43,5.1046,7.4186,10.7243,7.6567,7.0471,7.1143,5.935,,,,,,,,12.4104,,,,,,,,16.5456,,,,,,,0.6632
2014/4/15,6.7164,4.4478,8.1257,2.915,10.3105,7.6204,4.662,8.19,8.4193,6.9445,7.1662,4.1325,8.8893,3.9391,7.3,4.7,5.8866,3.9608,3.7107,7.6777,9.2324,6.9753,4.9478,11.4275,6.3164,7.1181,4.6856,7.2352,9.29,4.5369,3.2551,5.8395,,,,,,,,,,,,2.9301,4.6266,10.7401,4.8837,8.0017,3.6916,4.6241,5.1023,7.5037,3.5124,5.1599,11.3632,3.4467,5.5957,6.0537,16.8822,7.0317,5.4426,3.7678,,,,,,,,,,,,,,,,,,,3.4843,8.9478,5.987,7.49,5.1217,7.4186,10.7731,7.5604,6.8488,7.0155,5.8431,,,,,,,,12.2244,,,,,,,,16.4133,,,,,,,0.6585
2014/4/16,6.7364,4.5458,8.1159,2.925,10.2291,7.7991,4.7511,8.19,8.4193,6.9636,7.2198,4.1721,8.8571,3.9981,7.35,4.75,5.7048,3.9558,3.6637,7.7761,9.3293,6.9055,4.9156,11.4275,6.2383,7.0783,4.5618,7.2988,9.29,4.5799,3.2481,5.8782,,,,,,,,,,,,2.9427,4.6266,10.6683,4.8936,8.0215,3.6875,4.672,5.1219,7.5037,3.4075,5.208,11.2638,3.4381,5.5914,5.8098,16.2537,7.0268,5.3179,3.7464,,,,,,,,,,,,,,,,,,,3.4897,9.0253,6.0169,7.58,5.1174,7.4186,10.9292,7.5604,6.9514,7.0155,5.8263,,,,,,,,12.1559,,,,,,,,16.4574,,,,,,,0.6585
2014/4/17,6.5765,4.5592,8.3707,2.895,10.3105,7.8756,4.6521,7.7,8.5583,7.0309,7.1126,4.1226,8.8939,4.0472,7.24,4.71,5.6464,3.9957,3.6246,8.0419,9.6785,6.8408,4.9255,11.4275,6.3048,6.959,4.589,7.2443,9.29,4.5204,3.1955,6.0459,,,,,,,,,,,,2.9427,4.7029,10.6314,4.9232,8.1408,3.792,4.6441,5.1709,7.9888,3.4131,5.1774,11.1776,3.4595,5.6173,5.8959,16.0091,7.0663,5.3927,3.7915,,,,,,,,,,,,,,,,,,,3.5007,8.9284,6.0866,7.93,5.0918,7.4186,10.5974,7.5123,6.9445,7.0353,5.7762,,,,,,,,12.2146,,,,,,,,16.8984,,,,,,,0.6575
2014/4/18,6.6164,4.6572,8.2433,2.925,10.4136,7.9841,4.7016,8.04,8.7371,6.9636,7.193,4.1127,8.6827,4.0177,7.29,4.69,5.7308,4.1855,3.6676,7.9927,9.7076,6.8757,5.1486,11.4275,6.2875,7.0186,4.6433,7.317,9.29,4.5931,3.227,6.1266,,,,,,,,,,,,2.9722,4.6934,10.7236,4.933,8.1508,3.7272,4.6561,5.1742,7.9096,3.4273,5.1949,11.8932,3.4595,5.6689,6.0824,16.2585,7.0812,5.3129,3.7417,,,,,,,,,,,,,,,,,,,3.5226,8.9478,6.0766,7.76,5.096,7.4186,10.6072,7.4737,7.006,7.0452,5.9016,,,,,,,,12.2832,,,,,,,,16.8366,,,,,,,0.6603
