ÈÕÆÚ,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH
2014/8/8,13.7619,18.5491,,,,,10.8892,3.186,8.7074,7.0178,6.5683,2.9238,13.0615,4.9487,12.8286,11.8221,3.3419,13.6544,,,,,,,,,,,,,,,
2014/8/11,13.9839,18.5737,,,,,10.9587,3.186,8.7653,7.0548,6.5942,2.9841,13.3863,4.9487,12.9726,11.8594,3.3579,13.9415,,,,,,,,,,,,,,,
2014/8/12,14.6985,18.6963,,,,,10.9587,3.186,8.7557,7.0919,6.8207,2.9789,13.3573,4.9487,12.8606,11.9589,3.4305,13.9194,,,,,,,,,,,,,,,
2014/8/13,14.2221,18.5982,,,,,11.0579,3.186,9.0067,7.2501,6.743,2.9369,13.2554,4.9487,12.7645,11.8034,3.3333,13.7262,,,,,,,,,,,,,,,
2014/8/14,13.9189,18.5001,,,,,11.0579,3.186,9.2384,7.1053,6.6298,2.9265,13.2021,4.9487,12.7538,11.7972,3.3099,13.6544,,,,,,,,,,,,,,,
2014/8/15,13.9676,18.8141,,,,,11.0579,3.186,9.2094,7.0851,6.7301,2.9841,13.1633,4.9487,12.8926,11.903,3.3321,13.82,,,,,,,,,,,,,,,
2014/8/18,14.0164,19.0791,,,,,11.0579,3.2202,9.3059,7.2939,6.9113,3.1492,13.3815,4.9487,13.3142,12.1082,3.3801,14.1624,,,,,,,,,,,,,,,
2014/8/19,14.2492,19.6925,,,,,11.0579,3.1517,9.9045,7.341,7.044,3.1754,13.5415,4.9487,13.3889,12.1393,3.4022,14.317,,,,,,,,,,,,,,,
2014/8/20,14.2492,20.3795,,,,,11.0579,3.1444,9.7886,7.4084,6.9178,3.1492,13.4882,4.9487,13.3248,12.133,3.4994,14.3446,,,,,,,,,,,,,,,
2014/8/21,14.5632,20.512,,,,,11.996,3.1664,10.2906,7.3916,6.9857,3.2697,13.9003,4.9487,13.3942,12.2388,3.5154,14.1679,,,,,,,,,,,,,,,
2014/8/22,14.1679,20.6592,,,,,12.1151,3.2911,10.3485,7.4454,7.0828,3.3404,13.876,4.9487,13.3942,12.4937,3.535,14.3943,,,,,,,,,,,,,,,
2014/8/25,13.7132,20.2666,,,,,11.4103,3.4476,10.1361,7.3309,6.8822,3.2697,13.716,4.9487,13.1647,12.3258,3.6297,14.1458,,,,,,,,,,,,,,,
2014/8/26,13.1772,19.2312,,,,,11.1721,3.3522,9.6824,7.1996,6.7107,3.1911,13.2167,4.9487,12.7912,11.99,3.4428,13.544,,,,,,,,,,,,,,,
2014/8/27,13.4533,19.2312,,,,,11.584,3.4329,9.8079,7.9202,6.7786,3.2487,13.2167,4.9487,12.8499,12.0833,3.3776,13.7703,,,,,,,,,,,,,,,
2014/8/28,13.031,19.1871,,,,,11.3657,3.4109,9.721,7.9202,6.9307,3.1701,13.1876,4.9487,12.8019,12.1268,3.3222,13.5992,,,,,,,,,,,,,,,
2014/8/29,13.4696,19.5207,,,,,11.5046,3.3791,9.972,7.9202,6.9242,3.1989,13.3233,4.9487,12.8926,12.388,3.3641,13.7593,,,,,,,,,,,,,,,
2014/9/1,13.8973,19.9231,,,,,11.8421,3.4329,10.3582,7.9202,7.1637,3.2487,13.5269,4.9487,13.3195,12.6306,3.4354,14.1071,,,,,,,,,,,,,,,
2014/9/2,14.9475,21.0027,,,,,11.9116,3.494,10.4933,7.9202,7.1928,3.2644,13.9633,4.9487,13.4369,12.7487,3.5129,14.4881,,,,,,,,,,,,,,,
2014/9/3,14.6119,20.8506,,,,,11.9215,3.4965,10.4933,7.9202,7.2802,3.2802,13.9197,4.9487,13.661,13.0037,3.5424,14.4219,,,,,,,,,,,,,,,
2014/9/4,15.3211,21.0861,,,,,12.4327,3.5283,10.4933,8.7116,7.4581,3.4374,13.9778,4.9487,13.7624,13.041,3.5732,14.8912,,,,,,,,,,,,,,,
2014/9/5,15.2561,20.9782,,,,,12.3732,3.5063,10.4933,9.1494,7.6717,3.4478,14.0651,4.9487,13.693,13.1716,3.5092,14.9298,,,,,,,,,,,,,,,
2014/9/9,15.2128,20.6347,,,,,12.6908,3.4843,10.4933,8.9473,7.6749,3.4609,14.1136,4.9487,13.693,13.0659,3.5707,14.963,,,,,,,,,,,,,,,
2014/9/10,15.1695,20.8555,,,,,13.3559,3.4623,10.4933,8.8732,7.649,3.5238,14.2251,4.9487,13.693,13.2338,3.5732,15.3826,,,,,,,,,,,,,,,
2014/9/11,14.9421,20.566,,,,,13.2914,3.4231,10.4933,8.9911,7.4614,3.4452,14.0506,4.9487,13.693,13.6816,3.5842,15.7139,,,,,,,,,,,,,,,
2014/9/12,15.1099,20.5513,,,,,13.3509,3.4647,10.4933,9.0113,7.6005,3.474,14.4481,4.9487,13.693,14.036,3.6285,15.8574,,,,,,,,,,,,,,,
2014/9/15,15.137,21.6406,,,,,14.6215,3.4647,10.4933,9.2942,7.5843,3.5788,14.8069,4.9487,13.693,14.5087,3.6273,16.0617,,,,,,,,,,,,,,,
2014/9/16,14.352,20.7868,,,,,14.1847,3.4647,10.4933,8.5197,7.2057,3.4138,14.0894,4.9487,13.693,13.7935,3.5461,15.1893,,,,,,,,,,,,,,,
2014/9/17,14.0272,20.7917,,,,,14.2393,3.4647,10.4933,8.5028,7.2705,3.4688,14.133,4.9487,13.693,13.9303,3.4723,15.1452,,,,,,,,,,,,,,,
2014/9/18,13.973,21.1009,,,,,14.3386,3.4647,10.4933,8.587,7.306,3.4845,14.4578,4.9487,13.693,14.2288,3.5363,15.3495,,,,,,,,,,,,,,,
2014/9/19,14.2708,23.2109,,,,,15.1426,3.4647,10.4933,8.8396,7.4355,3.5421,14.5451,4.9487,13.693,14.6641,3.5707,15.5206,,,,,,,,,,,,,,,
2014/9/22,14.1625,23.8292,,,,,14.6413,3.4647,10.4933,8.587,7.3384,3.5002,14.23,4.9487,13.693,14.3097,3.5744,15.0182,,,,,,,,,,,,,,,
2014/9/23,14.9042,26.1945,,,,,14.5818,3.4647,10.4933,8.7015,7.5002,3.6312,14.5209,4.9487,13.693,14.5646,3.5842,15.1949,,,,,,,,,,,,,,,
2014/9/24,15.1857,26.0031,,,,,14.6761,3.4647,10.4933,9.0584,7.7202,3.8146,14.6712,4.9487,13.693,14.8569,3.7085,15.3936,,,,,,,,,,,,,,,
2014/9/25,16.707,27.014,,,,,15.6042,3.4647,10.4933,9.1931,7.8464,3.7989,14.676,4.9487,13.693,15.0621,3.6519,15.228,,,,,,,,,,,,,,,
2014/9/26,16.2414,28.0592,,,,,15.4305,3.4647,10.4933,9.1123,8.487,3.8172,14.5742,4.9487,13.693,16.2562,3.6605,15.6697,,,,,,,,,,,,,,,
2014/9/29,16.3768,27.1318,,,,,16.17,3.4647,10.4933,9.6646,8.6391,3.833,15.0784,4.9487,13.693,16.2189,3.7146,16.3488,,,,,,,,,,,,,,,
2014/9/30,16.0303,26.4448,,,,,16.7755,3.4647,10.4933,9.5198,8.5906,3.9744,15.2481,4.9487,13.693,16.3121,3.845,16.6525,,,,,,,,,,,,,,,
2014/10/8,16.4905,26.646,,,,,17.2669,3.4647,10.4933,9.4019,8.4579,3.9954,16.4166,4.9487,13.693,17.5932,4.0529,16.7519,,,,,,,,,,,,,,,
2014/10/9,16.3497,26.4251,,,,,16.8251,3.4647,10.4933,9.3615,8.3479,3.9168,17.0081,4.9487,13.693,18.5323,3.9791,16.2218,,,,,,,,,,,,,,,
2014/10/10,17.4974,25.5664,,,,,16.7259,3.4647,10.4933,9.0921,8.4838,3.8513,16.5814,4.9487,13.693,18.9987,3.9188,16.3433,,,,,,,,,,,,,,,
2014/10/13,18.7697,25.1934,,,,,16.3735,3.4647,10.4933,8.9271,8.3317,3.736,16.4941,4.9487,13.693,18.3271,4.0824,16.4758,,,,,,,,,,,,,,,
2014/10/14,18.9375,25.7038,,,,,16.0707,3.8119,10.4933,9.1292,8.1797,3.7675,16.0869,4.9487,15.0645,17.7549,4.1919,16.6746,,,,,,,,,,,,,,,
2014/10/15,18.7968,25.1983,,,,,15.8921,3.9537,10.4933,9.0079,8.2185,3.833,16.3535,4.9487,15.5394,17.9104,4.3505,17.0611,,,,,,,,,,,,,,,
2014/10/16,18.7968,25.0266,,,,,15.902,3.7654,10.4933,8.7756,8.0146,3.7203,15.9366,4.9487,15.1499,17.0398,4.5879,17.2543,,,,,,,,,,,,,,,
2014/10/17,18.7968,24.0206,,,,,15.3511,3.8143,10.4933,8.6611,7.9305,3.6391,15.5002,4.9487,14.4401,16.4179,4.7687,18.1598,,,,,,,,,,,,,,,
2014/10/20,18.7968,24.634,,,,,15.4851,3.8046,10.4933,8.8564,8.1635,3.8015,15.5051,4.9487,15.4487,16.5422,4.5879,18.0218,,,,,,,,,,,,,,,
2014/10/21,18.7968,24.0452,,,,,15.232,3.7386,10.4933,8.9339,8.0567,3.6941,15.6408,4.9487,15.5448,17.5559,4.4895,17.9445,,,,,,,,,,,,,,,
2014/10/22,18.7968,26.1994,,,,,15.4851,3.631,10.4933,9.0281,7.9467,3.6627,15.2724,4.9487,14.9417,18.4701,4.3677,17.2488,,,,,,,,,,,,,,,
2014/10/23,18.7968,26.6214,,,,,15.2469,3.5503,10.4933,8.4186,7.5164,3.5657,15.4178,4.9487,14.3494,18.184,4.1808,16.7519,,,,,,,,,,,,,,,
2014/10/24,18.4125,25.1689,,,,,15.495,3.5576,10.4933,8.5298,7.4969,3.6391,15.4178,4.9487,14.5148,18.8432,4.2288,16.5918,,,,,,,,,,,,,,,
2014/10/27,18.1739,25.2818,,,,,16.3685,3.5845,10.4933,8.7284,7.5778,3.8592,15.733,4.9487,14.8884,19.7885,4.3604,16.7795,,,,,,,,,,,,,,,
2014/10/28,19.9894,27.0385,,,,,16.4182,3.7483,10.4933,8.9608,7.8011,3.9509,16.1839,4.9487,15.5021,20.3358,4.5363,17.3703,,,,,,,,,,,,,,,
2014/10/29,21.0229,26.9453,,,,,16.304,3.7777,10.4933,9.8565,7.9176,3.9744,16.2275,4.9487,15.7315,20.3358,4.5941,17.4255,,,,,,,,,,,,,,,
2014/10/30,20.7248,26.7686,,,,,16.3636,3.9122,10.4933,10.136,7.7817,3.964,16.0481,4.9487,15.6568,22.0149,4.476,17.2599,,,,,,,,,,,,,,,
2014/10/31,20.4598,26.9551,,,,,15.1774,3.9146,10.4933,9.9441,7.7008,3.9168,15.6942,4.9487,15.7048,22.0149,4.396,17.8396,,,,,,,,,,,,,,,
2014/11/3,20.2014,27.0091,,,,,14.9888,3.9122,10.4933,9.9609,7.8334,3.9168,15.6748,4.9487,16.5373,22.2636,4.3997,18.2924,,,,,,,,,,,,,,,
2014/11/4,19.5786,27.1858,,,,,14.8895,3.8901,10.4933,10.136,7.8367,3.9299,15.1511,4.9487,17.9514,20.8581,4.3296,17.5746,,,,,,,,,,,,,,,
2014/11/5,19.7045,26.5086,,,,,14.8051,3.9024,10.4933,9.9879,7.8593,4.1395,15.1705,4.9487,17.7487,20.0062,4.3395,17.9721,,,,,,,,,,,,,,,
2014/11/6,19.1943,26.9159,,,,,15.2816,3.9195,10.4933,10.0754,8.0729,4.3176,15.6166,4.9487,18.0262,21.0509,4.5141,18.3144,,,,,,,,,,,,,,,
2014/11/7,19.4461,27.4606,,,,,15.5347,3.9904,10.4933,10.53,7.8723,4.2364,15.2239,4.9487,18.5544,20.286,4.3518,18.6347,,,,,,,,,,,,,,,
2014/11/10,19.7773,28.1181,,,,,14.8895,3.9562,10.4933,11.0621,7.7914,4.2679,15.3693,4.9487,18.5331,19.8383,4.4452,18.6181,,,,,,,,,,,,,,,
2014/11/11,18.9491,27.2446,,,,,14.3535,3.8412,10.4933,10.6277,7.2705,4.1133,14.8554,4.9487,17.3805,19.944,4.5584,17.9114,,,,,,,,,,,,,,,
2014/11/12,19.1347,27.6863,,,,,14.0954,3.8706,10.4933,10.4391,7.306,4.2391,15.1851,4.9487,18.373,20.6902,4.6064,18.4856,,,,,,,,,,,,,,,
2014/11/13,17.9553,24.9186,,,,,13.6735,3.8364,10.4933,9.5972,6.8854,4.1107,14.6178,4.9487,18.6238,18.6193,4.6605,17.7292,,,,,,,,,,,,,,,
2014/11/14,17.9619,24.0452,,,,,14.021,3.8046,10.4933,9.2336,6.9566,3.9168,14.4093,4.9487,18.6825,17.1703,4.6962,16.7464,,,,,,,,,,,,,,,
2014/11/17,18.1541,23.9765,,,,,14.7704,3.9219,10.4933,9.8801,7.0698,3.8985,14.4675,4.9487,17.818,17.842,4.8278,17.0224,,,,,,,,,,,,,,,
2014/11/18,18.2535,23.9765,,,,,14.8151,3.9806,10.4933,9.742,7.1669,3.9168,14.5936,4.9487,17.5032,17.6305,4.8216,17.1439,,,,,,,,,,,,,,,
2014/11/19,17.9818,23.6379,,,,,14.6562,4.0222,10.4933,10.0485,7.2575,3.9509,14.8845,4.9487,17.6526,18.4514,4.7872,17.1991,,,,,,,,,,,,,,,
2014/11/20,17.7499,23.049,,,,,14.5173,4.0686,10.4933,10.0485,7.2866,3.8199,14.7051,4.9487,17.6686,17.985,4.6752,16.8181,,,,,,,,,,,,,,,
2014/11/21,17.7764,23.6918,,,,,14.9739,4.0711,10.4933,10.099,7.3125,3.8251,14.8215,4.9487,17.818,18.1467,4.7343,17.0832,,,,,,,,,,,,,,,
2014/11/24,18.3065,24.0304,,,,,15.2022,4.1102,10.4933,10.0855,7.2349,3.8513,15.0687,4.9487,17.9514,17.4129,4.8585,17.4752,,,,,,,,,,,,,,,
2014/11/25,18.757,24.6733,,,,,15.6538,4.2814,10.4933,10.2674,7.3708,4.205,15.3887,4.9487,17.8501,18.2524,5.016,17.5967,,,,,,,,,,,,,,,
2014/11/26,19.0949,24.7174,,,,,16.3437,4.4207,10.4933,10.7018,7.5552,4.1867,15.4711,4.9487,18.1382,19.2288,4.92,17.8617,,,,,,,,,,,,,,,
2014/11/27,18.9624,24.1286,,,,,15.9715,4.4012,10.4933,10.5469,7.539,4.1605,15.5196,4.9487,17.8927,19.1853,4.92,18.1322,,,,,,,,,,,,,,,
2014/11/28,18.4257,23.6281,,,,,15.3809,4.3327,10.4933,10.7388,7.374,4.2626,15.6166,4.9487,17.1723,19.6268,4.92,17.8617,,,,,,,,,,,,,,,
2014/12/1,17.8294,23.4563,,,,,15.4702,4.1567,10.4933,10.1663,7.1119,4.1343,15.6699,4.9487,16.5426,18.5945,4.92,17.2599,,,,,,,,,,,,,,,
2014/12/2,17.8824,23.5054,,,,,15.4603,4.1689,10.4933,10.0687,7.3416,4.2574,16.2032,4.9487,16.9962,18.439,4.92,18.6347,,,,,,,,,,,,,,,
2014/12/3,18.5649,24.4132,,,,,15.5248,4.1713,10.4933,10.1899,7.4322,4.5613,17.4784,4.9487,17.0016,18.1592,4.92,18.7617,,,,,,,,,,,,,,,
2014/12/4,18.8498,24.6586,,,,,15.2667,4.0833,10.4933,11.1126,7.3934,4.4932,17.5365,4.9487,16.9215,18.0845,4.92,18.4138,,,,,,,,,,,,,,,
2014/12/5,20.738,27.1269,,,,,14.8349,3.9904,10.4933,11.8871,7.1087,4.2469,16.5669,4.9487,16.4306,17.2761,4.92,17.42,,,,,,,,,,,,,,,
2014/12/8,22.8118,27.4802,,,,,15.0384,3.8535,10.4933,13.0758,7.0537,4.2338,15.9075,4.9487,15.945,16.7288,4.92,17.1163,,,,,,,,,,,,,,,
2014/12/9,20.5459,24.7322,,,,,13.8323,3.6945,10.4933,13.0758,6.5068,3.8985,14.3172,4.9487,15.2619,15.5472,4.92,15.4599,,,,,,,,,,,,,,,
2014/12/10,21.3675,25.6155,,,,,14.6413,3.8364,10.4933,13.1297,6.8595,4.0268,14.6906,4.9487,15.7102,16.0883,4.92,16.1004,,,,,,,,,,,,,,,
2014/12/11,21.606,26.3025,,,,,15.1377,3.9268,10.4933,13.3351,6.9275,4.0897,14.9621,4.9487,15.6408,16.0323,4.92,15.9789,,,,,,,,,,,,,,,
2014/12/12,21.2151,26.2043,,,,,16.3735,4.0515,10.4933,12.9445,7.1248,4.0897,15.0784,4.9487,15.7369,16.4427,4.92,16.1169,,,,,,,,,,,,,,,
2014/12/15,21.9638,27.333,,,,,16.3884,4.0955,10.4933,13.0657,7.1507,4.2574,15.253,4.9487,16.4839,17.1455,4.92,16.5421,,,,,,,,,,,,,,,
2014/12/16,23.3353,27.4557,,,,,16.3387,4.0466,10.4933,13.7695,7.1831,4.2469,14.7584,4.9487,16.0357,16.6355,4.92,16.2936,,,,,,,,,,,,,,,
2014/12/17,22.5336,26.9895,,,,,15.8573,3.9122,10.4933,13.3351,7.0601,4.1028,14.4724,4.9487,15.5714,16.3184,4.92,15.9513,,,,,,,,,,,,,,,
2014/12/18,24.0044,27.7255,,,,,15.8772,3.763,10.4933,13.6651,6.9987,4.0688,14.0942,4.9487,15.2032,16.6417,4.92,15.9016,,,,,,,,,,,,,,,
2014/12/19,23.3883,27.6863,,,,,15.8325,3.7386,10.4933,13.3688,6.798,3.8906,13.333,5.4436,15.1979,15.74,4.92,15.2335,,,,,,,,,,,,,,,
2014/12/22,21.7186,26.7441,,,,,14.7356,3.6921,10.4933,12.0319,6.2351,3.5081,12.3827,5.987,14.4508,14.5522,4.92,14.8746,,,,,,,,,,,,,,,
2014/12/23,20.6718,25.7627,,,,,14.3584,3.6628,10.4933,11.8198,6.193,3.4007,12.5088,6.5838,14.1466,14.7201,4.92,15.5537,,,,,,,,,,,,,,,
2014/12/24,21.447,25.5173,,,,,14.7853,3.675,10.4933,12.5303,6.3904,3.4976,12.9209,7.2436,14.8777,15.2114,4.92,16.5421,,,,,,,,,,,,,,,
2014/12/25,23.1829,25.8314,,,,,14.8299,3.6896,10.4933,12.3552,6.3968,3.5631,12.9694,6.904,14.7283,15.3731,4.92,16.0396,,,,,,,,,,,,,,,
2014/12/26,22.6926,25.64,,,,,14.6562,3.6407,10.4933,11.9881,6.4065,3.495,12.853,6.8166,14.771,15.4042,4.92,15.6476,,,,,,,,,,,,,,,
2014/12/29,23.1763,24.3298,,,,,14.2939,3.4231,10.4933,11.611,6.2092,3.3064,12.1403,6.5401,14.0186,13.9925,4.92,14.7918,,,,,,,,,,,,,,,
2014/12/30,22.136,23.6035,,,,,14.0011,3.4598,10.4933,10.7422,6.6007,3.1518,12.0288,6.249,13.5009,14.148,4.92,14.4053,,,,,,,,,,,,,,,
2014/12/31,22.3613,22.1804,,,,,14.0358,3.6676,10.4933,10.4391,7.086,3.3666,12.2373,6.0161,13.4849,14.3034,4.92,14.6814,3.1703,,,,,,,,,,,,,,
2015/1/5,21.6524,20.9291,,,,,13.8721,3.5527,10.4933,10.4761,6.976,3.2671,12.2276,6.2005,14.1253,13.6505,4.92,15.0458,3.4865,,,,,,,,,,,,,,
2015/1/6,22.3944,21.4444,,,,,14.5322,3.5943,10.4933,11.3685,7.1443,3.44,12.7367,6.2975,14.5362,14.3656,4.92,15.355,3.8353,,,,,,,,,,,,,,
2015/1/7,22.0897,20.615,,,,,14.2145,3.5185,10.4933,11.2843,7.1928,3.4478,12.6155,6.1131,14.248,14.1604,4.92,15.3439,4.2189,,,,,,,,,,,,,,
2015/1/8,21.7518,20.7672,,,,,14.2443,3.5332,10.4933,11.3012,7.0763,3.4662,12.5573,5.9579,14.5095,14.4589,4.92,15.2942,4.6411,,,,,,,,,,,,,,
2015/1/9,21.5662,21.1009,,,,,13.9961,3.5698,10.4933,10.7321,7.0051,3.3692,12.4748,5.8997,14.0879,14.49,4.92,15.355,5.1063,,,,,,,,,,,,,,
2015/1/12,20.42,20.2568,,,,,13.4998,3.5063,10.4933,10.4054,6.9339,3.3614,13.7209,5.8172,13.5863,15.1616,4.92,14.6869,5.6163,,,,,,,,,,,,,,
2015/1/13,20.5393,20.3059,,,,,14.2691,3.6236,10.4933,11.0452,7.1248,3.4924,13.6142,6.1762,13.8958,15.3731,4.92,14.9354,6.1773,,,,,,,,,,,,,,
2015/1/14,20.526,21.3757,,,,,14.0755,3.6016,10.4933,11.1631,6.989,3.4531,13.8178,5.9676,13.5703,16.0696,4.92,14.6593,5.7775,,,,,,,,,,,,,,
2015/1/15,20.7712,20.9291,,,,,13.8969,3.5454,10.4933,11.1429,6.9987,3.4531,13.6094,5.8366,13.4529,15.4104,4.92,14.4716,6.3548,,,,,,,,,,,,,,
2015/1/16,20.6254,20.8064,,,,,14.011,3.5063,10.4933,11.584,7.0472,3.4819,13.6482,6.0404,13.7517,15.6778,4.92,14.6924,6.9913,,,,,,,,,,,,,,
2015/1/19,19.9761,21.0371,,,,,14.0805,3.4158,10.4933,12.3552,6.9857,3.4085,13.396,5.7541,15.1285,15.5472,4.92,14.8028,6.873,,,,,,,,,,,,,,
2015/1/20,20.9898,22.3178,,,,,14.82,3.5356,10.4933,12.5101,7.374,3.5264,14.2494,6.0016,15.9503,16.4738,4.92,15.6973,7.1382,,,,,,,,,,,,,,
2015/1/21,21.4072,22.627,,,,,15.0731,3.6896,10.4933,12.5269,7.3481,3.8801,14.1281,6.1811,15.6995,16.7412,4.92,15.7028,7.1912,,,,,,,,,,,,,,
2015/1/22,22.4938,23.2993,,,,,15.0731,3.7899,10.4933,12.8637,7.5681,3.9142,14.2009,6.2878,16.1051,17.0335,4.92,15.885,7.0505,8.1154,,,,,,,,,,,,,
2015/1/23,21.7981,23.6526,,,,,16.5819,3.7263,11.5455,12.2542,7.3384,3.7858,14.2494,6.118,15.5394,17.4004,4.92,15.4599,7.2545,8.9254,11.0619,,,,,,,,,,,,
2015/1/26,21.9571,23.4072,,,,,17.2718,3.7972,11.6614,12.3249,7.4905,3.9299,14.293,6.3266,15.6515,17.6305,4.92,15.6531,7.1239,9.8189,12.17,,,,,,,,,,,,
2015/1/27,21.6524,22.7497,,,,,16.7457,3.7532,11.2559,12.2777,7.2122,3.9247,13.9633,6.6371,15.4861,17.7922,4.92,15.6476,7.0688,10.8008,13.388,,,,,,,,,,,,
2015/1/28,21.3012,21.9351,,,,,16.2395,3.6774,10.8601,12.1228,7.1799,3.8513,13.91,6.4479,15.5714,18.9303,4.92,15.736,7.1606,11.8809,14.7253,,,,,,,,,,,,
2015/1/29,21.1488,22.0921,,,,,15.8077,3.6799,11.0243,11.9848,7.0019,3.8408,13.7403,6.2684,15.7048,18.6629,4.92,16.001,6.8954,13.069,16.1964,,,,,,,,,,,,
2015/1/30,21.0362,21.1009,,,,,15.9963,3.6236,10.6574,11.9679,6.9437,3.812,13.7451,5.8948,15.1018,18.6504,4.92,15.5372,6.5241,14.3749,17.8156,,,,,,,,,,,,
2015/2/2,20.5061,21.5474,,,,,15.7581,3.6041,10.3099,12.6111,6.9566,3.7282,14.0651,5.9142,14.9257,18.2524,4.92,15.5372,6.6098,15.8134,19.5971,,,,,,,,,,,,
2015/2/3,20.6917,21.7437,,,,,15.8871,3.6603,10.4837,12.6246,7.0504,3.9194,14.1863,5.9967,15.2993,18.4328,4.92,15.9347,6.9219,17.3943,21.5554,,,,,,,,,,,,
2015/2/4,20.8706,21.518,,,,,15.8325,3.741,10.8312,12.894,6.8628,3.8932,14.0263,5.8657,15.406,18.4017,4.92,16.1666,7.0382,19.1322,23.7095,,,,,,,,,,,,
2015/2/5,20.2742,21.5916,,,,,15.9566,4.1151,10.6188,12.3922,6.8692,3.9823,14.1572,5.9288,15.3366,18.5945,4.92,15.9182,6.8893,21.0469,26.0786,,,,,,,,,,,,
2015/2/6,19.3202,20.8113,,,,,15.3858,3.9586,10.1458,11.8972,6.6007,3.8906,13.4639,5.6765,14.2213,19.1417,4.92,15.1673,6.4323,19.2206,23.485,,,,,,,,,,,,
2015/2/9,19.1943,20.5316,,,,,16.2494,3.7483,9.7886,11.4325,6.5586,3.7544,13.0227,5.6522,13.9118,18.6753,4.92,14.8139,6.3446,18.165,21.4312,,,,,,,,,,,,
2015/2/10,19.4924,20.6887,,,,,15.9615,4.1224,10.0299,11.3483,6.6427,3.9037,13.1827,5.8851,14.7977,18.1405,4.92,15.0347,6.4344,18.116,22.0283,,,,,,,,,,,,
2015/2/11,19.6846,21.1009,,,,,16.6266,4.2105,10.2423,11.3719,6.7042,3.8854,13.2312,5.9336,14.5148,18.5198,4.8155,15.4544,6.4935,18.224,22.1811,,,,,,,,,,,,
2015/2/12,19.9297,20.7574,,,,,18.0163,4.2691,10.1361,11.7524,6.7592,4.0347,13.7548,5.9773,14.7283,19.0858,5.2976,15.5151,6.5772,18.8131,22.8928,,,,,,,,,,,,
2015/2/13,20.0225,21.4296,,,,,18.1652,4.2667,10.3582,12.0117,7.0213,4.0321,13.8275,6.0452,15.0485,19.7574,5.1992,15.736,6.673,18.9506,23.1411,,,,,,,,,,,,
2015/2/16,20.0291,21.7928,,,,,18.9692,4.3009,10.6092,12.2138,7.1378,4.1395,14.0942,6.249,15.406,21.735,5.0701,16.0065,6.7322,19.5004,23.2988,,,,,,,,,,,,
2015/2/17,20.0622,21.567,,,,,18.9841,4.1591,10.6767,12.1161,7.0957,4.1474,13.9972,6.1325,15.3046,22.3196,4.9114,15.8022,6.6343,18.8524,22.8164,,,,,,,,,,,,
2015/2/25,20.2875,22.3473,,,,,19.7534,4.142,10.5512,12.0353,7.1087,4.1343,13.7645,6.1471,15.47,24.5522,4.8388,16.2108,6.5894,18.1552,22.3005,,,,,,,,,,,,
2015/2/26,20.4929,22.2786,,,,,19.7534,4.1127,10.4837,11.7928,7.1863,4.0897,13.8906,6.1859,15.2726,26.3432,4.7847,16.2053,6.7098,19.9717,23.5233,,,,,,,,,,,,
2015/2/27,22.5402,22.5288,,,,,19.6541,4.23,11.1208,12.1094,7.3805,4.1264,14.2639,6.4042,15.5287,26.2935,4.888,16.2605,6.8444,20.1387,23.2176,,,,,,,,,,,,
2015/3/2,22.9709,22.6172,,,,,21.6196,4.274,11.2366,12.4629,7.8723,4.1919,14.5306,6.5983,17.0816,25.8084,4.9594,16.5531,7.1565,20.2172,25.5388,,,,,,,,,,,,
2015/3/3,22.7522,22.2982,,,,,23.7835,4.1591,10.8119,12.1902,7.937,4.129,14.6906,6.4382,16.532,27.2387,4.7982,16.52,6.926,19.8834,24.789,,,,,,,,,,,,
2015/3/4,23.0504,22.362,,,,,24.9151,4.2202,11.0918,12.2946,7.8982,4.1474,15.0493,7.0835,16.8735,26.8096,4.9274,16.9727,7.0505,20.0748,24.9323,,,,,,,,,,,,
2015/3/5,22.3282,23.5005,,,,,25.4065,4.3718,11.3332,12.4596,8.0794,4.3229,14.9087,7.5104,16.7614,27.3693,4.8843,16.7574,7.1994,19.8588,24.5549,,,,,,,,,,,,
2015/3/6,21.6855,22.5141,,,,,23.3765,4.1787,10.947,11.2136,7.6976,4.1421,14.3512,6.904,16.009,26.3681,4.7097,16.1666,7.0913,19.4857,23.7859,,,,,,,,,,,,
2015/3/9,21.8644,22.2148,,,,,24.8804,4.1689,11.2849,11.2136,7.7979,4.226,14.8166,7.1223,16.1424,28.9178,4.7466,16.3709,6.9974,19.8834,24.1203,,,,,,,,,,,,
2015/3/10,21.9638,22.0528,,,,,27.3669,4.1689,11.6324,11.1867,8.0211,4.2181,15.1657,7.8355,16.7774,28.4763,4.8228,16.6083,7.1831,21.8717,25.0517,,,,,,,,,,,,
2015/3/11,21.6789,21.1058,,,,,28.0419,4.0809,11.4876,11.3315,8.3479,4.1919,15.1851,8.0684,16.6867,29.2101,4.8192,16.3433,7.0586,21.9453,24.6505,,,,,,,,,,,,
