ÈÕÆÚ,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH
2018/10/12,-3.7367,-3.0022,-1.6086,2.735,1.8634,0,0.6006,3.2764,1.9492,0,0.8073,6.1469,0.1809,1.1707,0.4616,0.3637,0.1628,0.5464,0.3897,0.0885,3278840972,719685000,,42206126500,48257749555,29749164938,26804857500,68502734272,21618072128,29749164938,36.0378,19.0174,7.9233,12.4663,11.206,9.1542,24.3473,14.5443,16.3078,10.3826,1.1126,6.1877,0.9135,1.4866,1.3403,0.528,3.6291,1.2228,2.4991,0.5988,2.5822,2.0638,0.2357,0.5783,0.6998,0.5078,2.7999,0.8677,1.7418,0.5759
2018/10/15,-2.7726,-3.7141,-2.089,-3.1614,-2.2358,-0.5525,-0.597,-1.7931,-1.7456,1.0101,0.3452,3.3443,0.1005,0.7533,0.221,0.2021,0.1501,0.3056,0.2083,0.0428,3187930409,692955000,,40871823000,47178816130,29584804910,26644828500,67274409381,21240699298,29584804910,35.0386,18.311,7.7607,12.0722,10.9555,9.1037,24.2019,14.2835,16.0231,10.4926,1.0817,5.9579,0.8947,1.4396,1.3104,0.525,3.6074,1.2008,2.4555,0.6051,2.5107,1.9871,0.2308,0.56,0.6841,0.505,2.7831,0.8521,1.7113,0.582
2018/10/16,-1.5209,-2.3963,-4.8237,-0.3436,-1.0395,-0.5556,-6.9369,0.1404,-6.9374,1.3333,0.3349,3.6747,0.1137,0.5135,0.1712,0.206,0.4471,0.3525,0.5913,0.0617,3139444776,676350000,,40731370000,46688391846,29420444883,24796493550,67368895911,19767148247,29420444883,34.5057,17.8723,7.3818,12.0307,10.8416,9.0531,22.523,14.3035,14.9115,10.6271,1.0653,5.8151,0.8511,1.4346,1.2968,0.5221,3.3572,1.2025,2.2852,0.6129,2.4725,1.9395,0.2196,0.5581,0.677,0.5022,2.5901,0.8533,1.5926,0.5895
2018/10/17,2.5097,2.0359,0.0975,1.8966,0.4202,7.2626,2.7751,0.9818,-0.7273,6.25,0.3342,4.0769,0.1209,0.5992,0.2309,0.9243,0.2651,0.4165,0.2029,0.2495,3218233930,690120000,,41503861500,46884561560,31557125238,25484618250,68030301622,19623387169,31557125238,35.3717,18.2361,7.3872,12.2589,10.8871,9.7106,23.1481,14.4439,14.8031,11.2887,1.092,5.9335,0.8517,1.4618,1.3022,0.56,3.4503,1.2143,2.2685,0.6511,2.5345,1.979,0.2197,0.5687,0.6799,0.5387,2.662,0.8617,1.581,0.6262
2018/10/18,-3.2015,-2.7582,-2.9211,-2.8765,-4.3933,-4.6875,-1.0989,-3.0556,0.0916,-6.5015,0.247,2.6872,0.129,0.5204,0.3048,0.4503,0.207,0.3531,0.3068,0.1623,3115201959,671085000,,40310011000,44824779567,30077884992,25204567500,65951597961,19641357304,30077884992,34.2393,17.7331,7.1876,11.9063,10.4088,9.2554,22.8937,14.0026,14.8166,10.581,1.057,5.7699,0.8287,1.4198,1.245,0.5338,3.4124,1.1772,2.2706,0.6102,2.4534,1.9244,0.2138,0.5523,0.65,0.5134,2.6327,0.8354,1.5825,0.5869
2018/10/19,2.7237,1.6898,1.6048,1.5679,1.7505,1.0929,2.6667,2.2923,5.398,2.3179,0.2952,3.46,0.2158,0.9288,0.4503,0.3749,0.1831,0.5894,0.4108,0.0597,3200051818,682425000,,40942049500,45609458421,30406605047,25876689300,67463382441,20701595255,30406605047,35.1719,18.0328,7.3142,12.0929,10.591,9.3566,23.5042,14.3236,15.6164,10.8438,1.0858,5.8674,0.8433,1.4421,1.2668,0.5396,3.5034,1.2042,2.3932,0.6254,2.5202,1.9569,0.2176,0.561,0.6614,0.519,2.7029,0.8545,1.6679,0.6015
2018/10/22,5.1136,4.1543,4.6397,4.4597,5.5914,3.7838,4.6691,4.4818,7.9861,5.5016,0.6684,6.0889,0.328,1.4647,0.5207,0.5729,0.2472,0.9217,0.4648,0.2025,3363690831,710775000,,42767938500,48159664699,31557125238,27084908250,70486951402,22354847654,31557125238,36.9704,18.7819,7.6351,12.6322,11.1832,9.7106,24.6017,14.9655,16.8636,11.4155,1.1414,6.1111,0.8803,1.5064,1.3376,0.56,3.667,1.2582,2.5843,0.6584,2.6491,2.0382,0.2271,0.586,0.6983,0.5387,2.8291,0.8928,1.8011,0.6332
2018/10/23,-1.982,-3.1339,-1.9811,-3.2841,-2.444,1.0417,-1.1817,-4.2895,-0.4823,0,0.4932,4.3629,0.1468,0.9853,0.278,0.5177,0.1547,0.611,0.2774,0.0438,3297023085,688500000,,41363408500,46982646417,31885845292,26764850250,67463382441,22247026845,31885845292,36.2377,18.1933,7.4963,12.2174,10.9099,9.8117,24.3109,14.3236,16.7822,11.4323,1.1187,5.9196,0.8643,1.4569,1.3049,0.5659,3.6237,1.2042,2.5718,0.6593,2.5966,1.9744,0.223,0.5667,0.6813,0.5443,2.7957,0.8545,1.7924,0.6342
2018/10/24,0.3676,2.9412,1.9249,1.8676,1.6701,-0.5155,-0.5082,2.1008,1.2116,0.9202,0.3101,8.2289,0.1081,1.1057,0.3085,0.3369,0.234,0.5758,0.3451,0.0228,3309144493,708750000,,42135900000,47767325271,31721485265,26628825600,68880680392,22516578867,31721485265,36.3709,18.7284,7.6432,12.4456,11.0921,9.7612,24.1874,14.6245,16.9856,11.5406,1.1229,6.0937,0.8812,1.4841,1.3267,0.563,3.6052,1.2295,2.603,0.6656,2.6061,2.0324,0.2274,0.5773,0.6927,0.5415,2.7815,0.8725,1.8141,0.6402
2018/10/25,-1.4652,-3.5429,0.3777,-0.5,-0.616,-0.5181,-2.0132,-0.1372,-0.2394,-1.8237,0.3089,5.375,0.0823,0.6344,0.2027,0.286,0.2138,0.4017,0.2845,0.0184,3260658860,683640000,,41925220500,47473070701,31557125238,26092728450,68786193862,22462668463,31557125238,35.838,18.0649,7.6766,12.3833,11.0238,9.7106,23.7004,14.6044,16.9449,11.3387,1.1064,5.8778,0.8851,1.4767,1.3186,0.56,3.5327,1.2278,2.5968,0.6539,2.5679,1.9604,0.2283,0.5744,0.6884,0.5387,2.7255,0.8713,1.8098,0.629
2018/10/26,1.3011,4.1469,1.9755,-0.1675,-0.2066,0.5208,-1.5946,-1.0989,0,0.3096,0.3795,6.62,0.1202,0.696,0.3205,0.2662,0.2064,0.6082,0.3208,0.0261,3303083789,711990000,,41854994000,47374985844,31721485265,25676653050,68030301622,22462668463,31721485265,36.3043,18.814,7.8397,12.3626,11.001,9.7612,23.3225,14.4439,16.9449,11.3903,1.1208,6.1216,0.9039,1.4742,1.3158,0.563,3.4763,1.2143,2.5968,0.6569,2.6013,2.0417,0.2332,0.5735,0.687,0.5415,2.682,0.8617,1.8098,0.6318
2018/10/29,-0.5505,1.6496,1.845,-0.5034,1.0352,-0.5181,-0.9972,-0.6944,-3.04,-0.9259,0.2264,7.8359,0.2814,0.5535,0.4753,0.2294,0.1427,0.4247,0.304,0.0238,3284901676,723735000,,41644314500,47865410128,31557125238,25420606650,67557868971,21779803341,31557125238,36.1045,19.1244,7.9689,12.3004,11.1149,9.7106,23.0899,14.3436,16.4298,11.2633,1.1146,6.2225,0.9188,1.4668,1.3295,0.56,3.4417,1.2059,2.5178,0.6496,2.587,2.0754,0.237,0.5706,0.6941,0.5387,2.6553,0.8557,1.7548,0.6248
2018/10/30,1.107,-0.7275,-0.2717,-0.1686,0,0.5208,0.1889,-0.2797,0.9076,1.8692,0.3328,4.8302,0.1658,0.5611,0.2376,0.3817,0.201,0.3804,0.421,0.0369,3321265902,718470000,,41574088000,47865410128,31721485265,25468615350,67368895911,21977474824,31721485265,36.5041,18.9853,7.9668,12.2796,11.1149,9.7612,23.1335,14.3035,16.5789,11.5064,1.127,6.1773,0.9185,1.4643,1.3295,0.563,3.4482,1.2025,2.5407,0.6636,2.6157,2.0603,0.237,0.5696,0.6941,0.5415,2.6603,0.8533,1.7707,0.6383
2018/10/31,1.0949,2.9312,2.4523,2.8716,2.459,0.5181,6.8175,5.1893,1.8806,1.2232,0.4927,6.5282,0.1673,1.0403,0.4601,0.3093,0.4104,0.8885,0.3604,0.0236,3357630127,739530000,,42767938500,49042428410,31885845292,27204930000,70864897523,22390787923,31885845292,36.9038,19.5418,8.1683,12.6322,11.3882,9.8117,24.7107,15.0458,16.8907,11.6592,1.1393,6.3583,0.9417,1.5064,1.3621,0.5659,3.6832,1.2649,2.5885,0.6724,2.6443,2.1207,0.243,0.586,0.7111,0.5443,2.8416,0.8976,1.804,0.6467
2018/11/1,0.5415,3.4502,-1.0638,2.9557,1.8,0.5155,-1.0294,2.8,1.1236,-0.3021,0.6778,12.044,0.1234,1.6371,0.5246,0.3503,0.3146,0.9225,0.5767,0.0283,3375812239,765045000,,44032015500,49925192121,32050205320,26924879250,72849114653,22642369810,32050205320,37.1037,20.216,8.0864,13.0056,11.5932,9.8623,24.4563,15.4671,17.0804,11.628,1.1455,6.5777,0.9323,1.5509,1.3867,0.5688,3.6453,1.3003,2.6175,0.6706,2.6586,2.1939,0.2405,0.6033,0.7239,0.5471,2.8124,0.9227,1.8243,0.645
2018/11/2,2.3339,10.0053,4.0323,6.6986,8.2515,3.0769,6.0921,7.1336,9.8413,1.8182,0.8396,6.0415,0.3897,3.4472,1.5077,0.7391,0.631,1.9391,0.9491,0.0895,3454601394,841590000,,46981528500,54044756108,33036365483,28565176500,78045873805,24870666522,33036365483,37.9696,22.2387,8.3846,13.8768,12.5498,10.1658,25.9462,16.5704,18.7614,11.7886,1.1722,7.2358,0.9667,1.6548,1.5011,0.5863,3.8674,1.3931,2.8751,0.6799,2.7207,2.4134,0.2494,0.6437,0.7837,0.5639,2.9837,0.9886,2.0038,0.6539
2018/11/5,0,0.1925,-0.6891,-0.5979,-1.6334,-0.4975,-2.2129,-2.1792,-2.3844,0.2976,0.7254,21.8033,0.1293,1.2785,0.4603,0.4236,0.2297,0.9232,0.4445,0.103,3454601394,843210000,,46700622500,53161992396,32872005456,27933061950,76345116264,24277652074,32872005456,37.9696,22.2815,8.2904,13.7938,12.3448,10.1152,25.372,16.2093,18.314,11.7563,1.1722,7.2498,0.9558,1.6449,1.4766,0.5834,3.7818,1.3627,2.8066,0.678,2.7207,2.418,0.2466,0.6399,0.7709,0.5611,2.9177,0.967,1.956,0.6521
2018/11/6,-0.5263,-0.6244,-1.301,-0.4511,-1.107,-1,0.6875,-1.3614,1.6284,-1.4837,0.4208,13.6289,0.1249,0.774,0.3908,0.2619,0.277,0.6708,0.4658,0.0239,3436419281,837945000,,46489943000,52573483256,32543285401,28125096750,75305764434,24672995039,32543285401,37.7698,22.1423,8.186,13.7316,12.2082,10.014,25.5465,15.9886,18.6123,11.5985,1.166,7.2045,0.9438,1.6375,1.4602,0.5775,3.8078,1.3442,2.8523,0.6689,2.7064,2.4029,0.2435,0.637,0.7623,0.5555,2.9378,0.9539,1.9879,0.6434
2018/11/7,0,-1.8366,-0.0879,0,0.5597,-0.5051,-1.8492,-1.1292,-0.0728,-0.3012,0.5349,10.3471,0.0659,1.3664,0.3829,0.2635,0.3477,0.9158,0.3537,0.0174,3436419281,822555000,,46489943000,52867737826,32378925374,27605002500,74455385664,24655024904,32378925374,37.7698,21.7357,8.1787,13.7316,12.2765,9.9635,25.0741,15.8081,18.5987,11.5619,1.166,7.0722,0.9429,1.6375,1.4684,0.5746,3.7374,1.329,2.8502,0.6668,2.7064,2.3588,0.2433,0.637,0.7666,0.5527,2.8834,0.9431,1.9864,0.6414
2018/11/8,0.8818,-3.742,0.1759,-0.1511,-1.4842,2.5381,0.7246,-1.0152,-0.5102,-0.6042,0.5964,10.3976,0.0924,0.7373,0.3032,0.62,0.1983,0.4538,0.1693,0.0353,3466722802,791775000,,46419716500,52083058971,33200725511,27805038750,73699493423,24529233961,33200725511,38.1029,20.9223,8.2073,13.7109,12.0943,10.2163,25.2558,15.6476,18.5038,11.5084,1.1763,6.8075,0.9462,1.635,1.4466,0.5892,3.7645,1.3155,2.8357,0.6637,2.7302,2.2705,0.2441,0.636,0.7552,0.5667,2.9043,0.9335,1.9763,0.6384
2018/11/9,-0.8741,-1.8926,0,-1.059,-1.3183,-2.9703,-1.0072,0.2564,-1.5385,-1.5198,0.2939,5.9545,0.0778,0.734,0.3357,0.374,0.1739,0.4914,0.2188,0.0452,3436419281,776790000,,45928131000,51396464974,32214565347,27524988000,73888466483,24151861131,32214565347,37.7698,20.5263,8.2271,13.5657,11.9348,9.9129,25.0014,15.6877,18.2191,11.3607,1.166,6.6787,0.9485,1.6177,1.4275,0.5717,3.7266,1.3189,2.792,0.6552,2.7064,2.2276,0.2447,0.6293,0.7453,0.5499,2.8751,0.9359,1.9459,0.6302
2018/11/12,2.4691,1.7727,1.8437,1.2232,0.9542,2.0408,2.2384,0.7673,3.0506,1.5432,0.5756,6.84,0.0947,0.7644,0.2414,0.345,0.169,0.4628,0.375,0.0668,3521269140,790560000,,46489943000,51886889258,32872005456,28141099650,74455385664,24888636656,32872005456,38.7024,20.8902,8.3941,13.7316,12.0487,10.1152,25.561,15.8081,18.7749,11.5605,1.1948,6.7971,0.9678,1.6375,1.4411,0.5834,3.81,1.329,2.8772,0.6667,2.7732,2.267,0.2497,0.637,0.7524,0.5611,2.9394,0.9431,2.0053,0.6413
2018/11/13,1.7212,4.2008,-0.7759,3.4743,1.8904,4,1.905,3.0457,5.6318,2.4316,0.9717,11.2874,0.1662,1.4435,0.5756,0.8916,0.3237,0.927,0.7028,0.1037,3581876182,823770000,,48105152500,52867737826,34186885674,28677196800,76723062384,26290307169,34186885674,39.3685,21.7678,8.3444,14.2087,12.2765,10.5198,26.048,16.2896,19.8323,11.8676,1.2154,7.0826,0.962,1.6944,1.4684,0.6067,3.8826,1.3695,3.0393,0.6844,2.8209,2.3623,0.2482,0.6591,0.7666,0.5835,2.9954,0.9718,2.1182,0.6583
2018/11/14,0.5076,4.0806,0.6082,2.1898,1.2987,0.9615,0.865,1.4778,1.6405,2.3739,1.155,20.4297,0.2883,2.5567,1.243,1.4642,0.4916,1.4754,0.762,0.282,3600058295,857385000,,49158550000,53554331824,34515605729,28925241750,77856900745,26721590403,34515605729,39.5684,22.656,8.3706,14.5198,12.4359,10.6209,26.2733,16.5303,20.1576,12.1097,1.2216,7.3716,0.9651,1.7315,1.4875,0.6125,3.9161,1.3897,3.0891,0.6984,2.8352,2.4587,0.249,0.6735,0.7766,0.5892,3.0213,0.9862,2.1529,0.6717
2018/11/15,2.0202,1.0864,2.0725,2,1.4652,0,-0.2213,1.335,-1.1432,1.7391,0.895,13.1882,0.2806,1.0191,0.4153,0.7459,0.2906,0.5614,0.4504,0.143,3672786745,866700000,,50141721000,54339010678,34515605729,28861230150,78896252575,26416098112,34515605729,40.3677,22.9022,8.5459,14.8102,12.6181,10.6209,26.2151,16.751,19.9272,12.3186,1.2462,7.4517,0.9853,1.7661,1.5093,0.6125,3.9075,1.4083,3.0538,0.7105,2.8925,2.4854,0.2542,0.687,0.7879,0.5892,3.0147,0.9993,2.1283,0.6833
2018/11/16,0.6601,-2.6636,-0.5922,-0.4202,-0.722,-0.9524,-1.9129,-1.5569,-3.5374,0,0.9589,10.2651,0.2088,1.0573,0.4114,0.548,0.3575,0.5152,0.4703,0.1815,3697029562,843615000,,49931041500,53946671251,34186885674,28309130100,77667927685,25481651104,34186885674,40.6342,22.2922,8.4903,14.748,12.527,10.5198,25.7136,16.4902,19.2223,12.3159,1.2545,7.2532,0.9789,1.7587,1.4984,0.6067,3.8327,1.3864,2.9458,0.7103,2.9116,2.4192,0.2526,0.6841,0.7823,0.5835,2.957,0.9838,2.053,0.6832
2018/11/19,4.2623,-0.3841,-0.4255,1.1252,0,0,-0.3392,0.8516,-2.5388,1.1396,2.0789,6.0411,0.1395,0.7496,0.5109,0.392,0.2142,0.4778,0.6082,0.0606,3854607871,840375000,,50492853500,53946671251,34186885674,28213112700,78329333395,24834726252,34186885674,42.3661,22.2066,8.4392,14.9139,12.527,10.5198,25.6264,16.6306,18.7343,12.4326,1.3079,7.2254,0.973,1.7785,1.4984,0.6067,3.8197,1.3982,2.871,0.717,3.0357,2.4099,0.251,0.6918,0.7823,0.5835,2.947,0.9922,2.0009,0.6897
2018/11/20,-4.0881,0,-2.3077,-1.5299,-4,-1.9231,-1.7584,-3.3776,-2.7496,-2.2535,1.3021,7.6102,0.1671,0.8432,0.5193,0.3277,0.3291,0.5701,0.4941,0.0525,3697029562,840375000,,49720362000,51788804401,33529445565,27717022800,75683710554,24151861131,33529445565,40.6342,22.2066,8.2469,14.6858,12.026,10.3175,25.1758,16.0689,18.2191,12.1585,1.2545,7.2254,0.9508,1.7513,1.4384,0.595,3.7526,1.3509,2.792,0.7012,2.9116,2.4099,0.2453,0.6812,0.751,0.5723,2.8951,0.9586,1.9459,0.6744
2018/11/21,0.3279,2.0723,1.9248,1.6949,1.1364,1.4706,0.5485,1.623,1.1161,4.0346,0.791,14.5058,0.2223,1.0225,0.5394,0.3575,0.3266,0.4998,0.524,0.2011,3709150970,857790000,,50563080000,52377313542,34022525647,27869050350,76912035444,24421413152,34022525647,40.7674,22.6667,8.4266,14.9347,12.1626,10.4692,25.3139,16.3297,18.4225,12.6799,1.2586,7.3751,0.9715,1.7809,1.4548,0.6038,3.7731,1.3729,2.8232,0.7313,2.9211,2.4598,0.2507,0.6928,0.7595,0.5807,2.911,0.9742,1.9676,0.7034
2018/11/22,-0.3268,2.8329,0.2575,0.9722,1.8727,0.4831,1.5791,2.0885,-0.2208,0.831,0.54,16.3719,0.0685,1.0141,0.5899,0.3802,0.3075,0.6647,0.5438,0.1345,3697029562,882090000,,51054665500,53358162110,34186885674,28309130100,78518306455,24367502748,34186885674,40.6342,23.3089,8.4426,15.0799,12.3904,10.5198,25.7136,16.6707,18.3818,12.7746,1.2545,7.584,0.9734,1.7982,1.482,0.6067,3.8327,1.4015,2.817,0.7368,2.9116,2.5295,0.2511,0.6995,0.7737,0.5835,2.957,0.9945,1.9633,0.7086
2018/11/23,-5.4098,-6.9789,-2.4829,-1.3755,-3.125,-3.3654,-3.2787,-2.4067,-2.8761,-3.022,0.8289,11.5006,0.1834,0.8354,0.4387,0.5081,0.2967,0.4092,0.3292,0.0914,3497026323,820530000,,50352400500,51690719544,33036365483,27380961900,76628575854,23666667492,33036365483,38.4359,21.6822,8.2257,14.8724,12.0032,10.1658,24.8706,16.2695,17.8531,12.3734,1.1866,7.0548,0.9484,1.7735,1.4357,0.5863,3.7071,1.3678,2.736,0.7136,2.7541,2.353,0.2447,0.6899,0.7495,0.5639,2.86,0.9706,1.9068,0.6864
2018/11/26,1.5598,1.382,2.0193,0.9763,0.9488,0.4975,-0.2922,0.4932,0.2278,-1.983,0.5059,10.2228,0.2116,1.1325,0.5212,0.2416,0.2692,0.5962,0.4652,0.0712,3551572661,831870000,,50843986000,52181143828,33200725511,27300947400,77006521974,23720577896,33200725511,39.0355,21.9818,8.4114,15.0176,12.1171,10.2163,24.7979,16.3497,17.8938,12.1538,1.2051,7.1523,0.9698,1.7908,1.4493,0.5892,3.6962,1.3745,2.7422,0.701,2.797,2.3855,0.2502,0.6966,0.7567,0.5667,2.8517,0.9754,1.9111,0.6742
2018/11/27,0.6826,-2.3369,-1.3769,-2.9006,-1.8797,-0.495,0.5862,-2.454,0.1515,-0.578,0.506,8.6574,0.0762,0.8505,0.4078,0.1945,0.192,0.5309,0.3837,0.0486,3575815478,812430000,,49369229500,51200295260,33036365483,27460976400,75116791374,23756518166,33036365483,39.3019,21.4681,8.3021,14.582,11.8893,10.1658,24.9432,15.9485,17.9209,12.0853,1.2133,6.9851,0.9572,1.7389,1.4221,0.5863,3.7179,1.3408,2.7463,0.697,2.8161,2.3298,0.247,0.6764,0.7424,0.5639,2.8684,0.9515,1.914,0.6704
2018/11/28,1.8644,0,0.9599,-1.4225,-0.1916,2.4876,0.1748,0.5031,0.4539,2.3256,0.5651,7.2034,0.0764,0.7673,0.3219,0.5984,0.1708,0.4148,0.369,0.0808,3642483224,812430000,,48666964500,51102210403,33858165620,27508985100,75494737494,23864338975,33858165620,40.0347,21.4681,8.3813,14.3746,11.8665,10.4186,24.9868,16.0288,18.0022,12.3729,1.236,6.9851,0.9663,1.7141,1.4194,0.6009,3.7244,1.3476,2.7588,0.7136,2.8686,2.3298,0.2493,0.6668,0.741,0.5779,2.8734,0.9563,1.9227,0.6863
2018/11/29,-1.4975,-0.5982,-1.4693,1.7316,-0.1919,-2.4272,-1.3089,0,-1.1295,0.8523,0.4192,8.2816,0.0975,0.8337,0.34,0.3258,0.2363,0.3782,0.3109,0.0627,3587936886,807570000,,49509682500,51004125546,33036365483,27148919850,75494737494,23594786953,33036365483,39.4351,21.3397,8.2408,14.6235,11.8437,10.1658,24.6598,16.0288,17.7989,12.452,1.2174,6.9433,0.9501,1.7438,1.4166,0.5863,3.6757,1.3476,2.7276,0.7181,2.8257,2.3158,0.2451,0.6784,0.7396,0.5639,2.8358,0.9563,1.901,0.6907
2018/11/30,-0.5068,0.5517,2.3684,0.7092,0.9615,0,1.7978,2.378,1.1424,-0.2817,0.4675,7.5274,0.2595,0.6818,0.2698,0.2311,0.2504,0.3632,0.1857,0.0627,3569754774,812025000,,49860815000,51494549831,33036365483,27637008300,77289981565,23864338975,33036365483,39.2353,21.4574,8.4422,14.7272,11.9576,10.1658,25.1031,16.4099,18.0022,12.4176,1.2113,6.9816,0.9733,1.7562,1.4302,0.5863,3.7417,1.3796,2.7588,0.7162,2.8114,2.3286,0.2511,0.6832,0.7467,0.5639,2.8868,0.979,1.9227,0.6888
2018/12/3,3.9049,7.3815,0.5141,4.507,4,1.99,3.1268,3.7897,2.9367,0.8475,0.9526,21.5737,0.2353,1.4392,0.7639,0.6252,0.524,1.0724,0.7131,0.1049,3709150970,871965000,,52108063000,53554331824,33693805592,28501164900,80219063995,24565174231,33693805592,40.7674,23.0413,8.4935,15.391,12.4359,10.3681,25.8881,17.0318,18.5309,12.5362,1.2586,7.497,0.9792,1.8354,1.4875,0.598,3.8587,1.4319,2.8398,0.723,2.9211,2.5005,0.2526,0.714,0.7766,0.5751,2.977,1.0161,1.9792,0.6954
2018/12/4,-0.1634,2.1366,0.7673,3.2345,2.0147,0.9756,1.2633,4.4759,1.6825,2.8011,0.5133,21.0781,0.0607,1.5657,0.7304,0.4359,0.409,0.9816,0.527,0.1325,3703090266,890595000,,53793499000,54633265249,34022525647,28861230150,83809552137,24978487330,34022525647,40.7008,23.5336,8.5041,15.8888,12.6865,10.4692,26.2151,17.7941,18.8427,12.796,1.2565,7.6572,0.9805,1.8947,1.5174,0.6038,3.9075,1.496,2.8876,0.738,2.9164,2.5539,0.253,0.7371,0.7922,0.5807,3.0147,1.0616,2.0125,0.7098
2018/12/5,-0.6547,-2.4102,-0.0846,-0.9138,-1.2567,0,-2.2734,-1.5784,-1.8705,1.0899,0.4547,11.3102,0.06,0.958,0.4624,0.5527,0.2731,0.5925,0.3621,0.1486,3678847449,869130000,,53301913500,53946671251,34022525647,28205111250,82486740716,24511263826,34022525647,40.4343,22.9664,8.4499,15.7436,12.527,10.4692,25.6191,17.5133,18.4903,12.8486,1.2483,7.4726,0.9742,1.8774,1.4984,0.6038,3.8186,1.4724,2.8336,0.741,2.8973,2.4923,0.2513,0.7303,0.7823,0.5807,2.9461,1.0448,1.9749,0.7127
2018/12/6,-1.6474,-5.5918,-1.4395,-3.5573,-4,-2.4155,-2.9787,-5.1546,-3.8123,-2.4259,0.5303,9.6205,0.0656,0.8704,0.5374,0.3799,0.2652,0.6304,0.2909,0.0608,3618240407,820530000,,51405798000,51788804401,33200725511,27364959000,78234846865,23576816818,33200725511,39.7682,21.6822,8.336,15.1836,12.026,10.2163,24.856,16.6105,17.7854,12.5594,1.2277,7.0548,0.9611,1.8106,1.4384,0.5892,3.7049,1.3965,2.7256,0.7243,2.8495,2.353,0.248,0.7043,0.751,0.5667,2.8584,0.991,1.8996,0.6967
2018/12/7,-0.1675,0.7897,-0.3436,0.6831,0.1894,0.495,-0.0292,0.7246,0.3811,-0.2762,0.3076,4.4674,0.0433,0.4265,0.1372,0.1914,0.1687,0.3117,0.0814,0.0402,3612179703,827010000,,51756930500,51886889258,33365085538,27356957550,78801766045,23666667492,33365085538,39.7016,21.8534,8.3206,15.2873,12.0487,10.2669,24.8488,16.7309,17.8531,12.5366,1.2257,7.1105,0.9593,1.823,1.4411,0.5921,3.7038,1.4066,2.736,0.723,2.8448,2.3716,0.2475,0.7092,0.7524,0.5695,2.8575,0.9981,1.9068,0.6954
2018/12/10,-1.6779,-4.5544,-3.9655,-2.0353,-2.4575,-0.9852,-0.9067,-1.9185,-4.0243,-0.831,0.3524,6.2871,0.0969,0.3877,0.2993,0.2094,0.2675,0.3421,0.3219,0.0436,3551572661,789345000,,50703533000,50611786119,33036365483,27108912600,77289981565,22714250349,33036365483,39.0355,20.8581,7.9873,14.9762,11.7526,10.1658,24.6235,16.4099,17.1347,12.4377,1.2051,6.7866,0.9209,1.7859,1.4057,0.5863,3.6702,1.3796,2.6258,0.7173,2.797,2.2636,0.2376,0.6947,0.7339,0.5639,2.8316,0.979,1.8301,0.6899
2018/12/11,0.8532,1.1801,0.6284,1.385,0.5814,0,0.5903,1.5892,0.3165,-0.838,0.3309,2.9373,0.0341,0.3202,0.2088,0.1755,0.0971,0.2688,0.1917,0.0528,3581876182,798660000,,51405798000,50906040690,33036365483,27268941600,78518306455,22786130888,33036365483,39.3685,21.1043,8.0742,15.1836,11.821,10.1658,24.7688,16.6707,17.1889,12.3879,1.2154,6.8667,0.9309,1.8106,1.4139,0.5863,3.6919,1.4015,2.6342,0.7145,2.8209,2.2903,0.2402,0.7043,0.7382,0.5639,2.8483,0.9945,1.8359,0.6872
2018/12/12,0.1692,-0.7606,0.8029,0.1366,0,0,-2.23,-0.2407,0.7886,0.5634,0.4219,3.5596,0.0419,0.386,0.1967,0.1739,0.3553,0.2908,0.1244,0.0104,3587936886,792585000,,51476024500,50906040690,33036365483,26660831400,78329333395,22965832236,33036365483,39.4351,20.9437,8.1441,15.2043,11.821,10.1658,24.2165,16.6306,17.3245,12.4699,1.2174,6.8145,0.9389,1.8131,1.4139,0.5863,3.6096,1.3982,2.6549,0.7192,2.8257,2.2728,0.2423,0.7053,0.7382,0.5639,2.7848,0.9922,1.8503,0.6917
2018/12/13,4.0541,1.3797,1.1504,2.1828,1.9268,0.4975,1.7707,2.4125,1.3302,0.5602,1.5723,5.1073,0.0451,0.691,0.317,0.3004,0.3483,0.4719,0.2795,0.0555,3733393787,803520000,,52599648500,51886889258,33200725511,27132916950,80219063995,23271324527,33200725511,41.0339,21.2327,8.2047,15.5362,12.0487,10.2163,24.6453,17.0318,17.5549,12.4862,1.2668,6.9085,0.9459,1.8527,1.4411,0.5892,3.6735,1.4319,2.6902,0.7201,2.9402,2.3042,0.2441,0.7207,0.7524,0.5667,2.8341,1.0161,1.875,0.6926
