ÈÕÆÚ,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH
2014/2/11,0.9724,0.7782,-0.469,3.6313,0,0.3466,-0.4905,0.3937,3.9448,0.7712,1.8821,0.2924,6.9588,1.049,1.1429,1.6949,,,,0.3922,0.2488,1.8616,1.9202,1.244,2.1484,0.7742,0.721,0.0924,0.2235,0.4873,0.1726,1.032,0.2271,2.1772,0.3639,1.0459,0.2365,,,,0.175,0.1835,12099456175,3979191970,1503115475,3940020000,7275173621,1423598880,7275173621,6708110733,1.10622E+11,5248803168,2777789167,3764670677,13900583696,5867715847,2678361649,30720000000,,,,8610304000,5248803168,31.148,44.4064,15.2106,11.9647,20.0649,90.28,14.3326,9.7803,22.8178,50.7388,35.6412,14.4793,13.0225,6.6109,22.46,10.8176,,,,16.5995,31.8552,2.5489,1.6722,2.3645,1.7206,2.556,2.2974,1.8258,0.8282,2.4071,1.3933,1.319,0.7577,1.0957,0.9784,1.1317,1.0677,,,,0.8428,0.8747,39.3243,3.1677,2.3724,0.8244,5.6664,8.4056,4.0476,1.5795,4.2582,4.255,2.1876,2.0072,0.8361,1.2896,2.3302,2.6958,,,,1.6228,2.6714
2014/2/12,2.8892,1.9305,1.9793,0.4043,3.0032,1.3817,0.7042,0,-0.759,0.2551,4.4335,1.1662,8.3133,2.4221,0.8475,-0.4167,,,,0,0,2.061,2.0043,1.4831,1.9405,0.9878,0.6549,0.0867,0.3092,0.2809,0.1481,1.7663,0.37,3.9713,0.4674,1.0367,0.3003,,,,0.3168,0.1874,12449039179,4056010348,1532866111,3955950000,7493661263,1443268640,7493661263,6708110733,1.09782E+11,5262192972,2900942382,3808573542,15056174389,6009840452,2701059630,30592000000,,,,8610304000,5262192972,32.048,45.2636,15.5116,12.013,20.6675,91.5273,14.4376,9.7803,22.6446,50.8683,37.2214,14.6481,14.105,6.7711,22.6503,10.7725,,,,16.5995,31.8599,2.6225,1.7045,2.4113,1.7276,2.6327,2.3291,1.8391,0.8282,2.3888,1.3968,1.3774,0.7666,1.1868,1.0021,1.1413,1.0633,,,,0.8428,0.8749,40.4605,3.2289,2.4194,0.8277,5.8366,8.5218,4.0772,1.5795,4.2258,4.2659,2.2845,2.0306,0.9056,1.3209,2.35,2.6846,,,,1.6228,2.6718
2014/2/13,-3.2761,-1.3258,-1.0166,2.1477,-2.5434,0.1704,-0.2098,-1.5686,0,-1.7812,-2.4764,0.2882,-4.7831,-2.027,3.6415,-0.4184,,,,-1.1719,0,1.6729,2.3728,1.3599,3.5149,0.8323,1.1365,0.0796,0.2622,0.351,0.1708,1.2164,0.3299,2.3572,0.3321,2.4866,0.597,,,,0.3369,0.2061,12041192341,4002237483,1517282444,4040910000,7303065660,1445727360,7303065660,6602885467,1.09782E+11,5168464344,2829103007,3819549258,14336023667,5888019362,2799417543,30464000000,,,,8509402000,5168464344,30.998,44.6636,15.3539,12.271,20.1419,91.6833,14.4124,9.6269,22.6446,49.9622,36.2996,14.6903,13.4304,6.6338,23.4751,10.7274,,,,16.405,31.8714,2.5366,1.6819,2.3868,1.7647,2.5658,2.3331,1.8359,0.8152,2.3888,1.3719,1.3433,0.7688,1.13,0.9818,1.1828,1.0588,,,,0.8329,0.8752,39.1349,3.186,2.3948,0.8455,5.6881,8.5363,4.0701,1.5547,4.2258,4.1899,2.228,2.0365,0.8623,1.2941,2.4356,2.6733,,,,1.6038,2.6728
2014/2/14,0,1.5355,0.8403,1.9711,0.7002,2.2109,0,0.3984,0.3824,0.5181,0.9674,0.5747,1.285,0.3448,4.3243,0.4202,,,,0.3953,0,1.0645,1.6642,0.8796,2.3012,0.5591,0.7731,0.0653,0.2536,0.2428,0.1362,0.6845,0.2653,1.3057,0.2478,2.789,0.2473,,,,0.2618,0.1261,12041192341,4063692186,1530032717,4120560000,7354201066,1477690720,7354201066,6629191783,1.10202E+11,5195243952,2856470388,3841500691,14520248270,5908322877,2920473437,30592000000,,,,8543036000,5195243952,30.998,45.3494,15.483,12.5129,20.2829,93.7103,14.4056,9.6652,22.7312,50.2211,36.6508,14.7748,13.603,6.6567,24.4902,10.7725,,,,16.4699,31.8557,2.5366,1.7077,2.4069,1.7995,2.5837,2.3847,1.8351,0.8184,2.3979,1.379,1.3563,0.7732,1.1445,0.9852,1.234,1.0633,,,,0.8362,0.8747,39.1349,3.235,2.4149,0.8621,5.7279,8.725,4.0682,1.5609,4.242,4.2116,2.2495,2.0482,0.8733,1.2986,2.5409,2.6846,,,,1.6102,2.6715
2014/2/17,-0.6452,-0.5671,0.6481,1.6753,-0.2528,-0.3328,-1.6819,0,-0.5714,1.5464,0.479,0,1.0381,1.0309,-0.5181,0,,,,0,0.2481,1.3212,1.5365,1.0654,1.9412,0.6068,0.667,0.1611,0.3181,0.2664,0.2318,1.0976,0.3076,1.2407,0.2959,1.8481,0.2553,,,,0.3482,0.2982,11963507230,4040646672,1539949596,4189590000,7335606373,1472773280,7335606373,6629191783,1.09572E+11,5275582776,2870154078,3841500691,14670977491,5969233422,2905341450,30592000000,,,,8543036000,5275582776,30.7981,45.0922,15.5833,12.7225,20.2316,93.3984,14.1605,9.6652,22.6013,50.9977,36.8264,14.7748,13.7442,6.7253,24.3633,10.7725,,,,16.4699,31.9259,2.5203,1.6981,2.4225,1.8296,2.5772,2.3767,1.8038,0.8184,2.3842,1.4004,1.3628,0.7732,1.1564,0.9953,1.2276,1.0633,,,,0.8362,0.8767,38.8824,3.2166,2.4306,0.8766,5.7135,8.696,3.9989,1.5609,4.2178,4.2768,2.2603,2.0482,0.8824,1.3119,2.5277,2.6846,,,,1.6102,2.6774
2014/2/18,2.5974,1.711,-1.2879,1.1407,1.3942,3.005,1.3542,-1.1905,-1.7241,-1.5228,-0.4768,-1.4286,7.7626,-0.6803,-1.8229,-0.8368,,,,-0.3937,0,2.2462,3.1462,1.2768,2.5467,1.19,1.167,0.1026,0.2927,0.2777,0.188,0.9398,0.2389,2.786,0.3061,1.8991,0.2322,,,,0.3627,0.2583,12274247677,4109783212,1520115838,4237380000,7437877184,1517030240,7437877184,6550272833,1.07683E+11,5195243952,2856470388,3786622110,15809820493,5928626392,2852379497,30336000000,,,,8509402000,5195243952,31.598,45.8637,15.3826,12.8676,20.5137,96.2051,14.3582,9.5502,22.2117,50.2211,36.6508,14.5637,14.8111,6.6796,23.9192,10.6824,,,,16.405,31.9363,2.5857,1.7271,2.3913,1.8505,2.6131,2.4482,1.829,0.8087,2.3431,1.379,1.3563,0.7621,1.2462,0.9886,1.2052,1.0544,,,,0.8329,0.877,39.8924,3.2717,2.3993,0.8866,5.7931,8.9573,4.0548,1.5423,4.145,4.2116,2.2495,2.0189,0.9509,1.303,2.4816,2.6621,,,,1.6038,2.6782
2014/2/19,-1.7405,-0.9346,-0.5592,-1.2531,-1.8125,0,-1.8284,0.4016,0.3899,1.2887,-0.1198,0.2899,-2.9661,0,0.5305,0.4219,,,,0.3953,-0.2475,1.3848,2.244,1.3076,2.9995,0.6713,0.7862,0.1258,0.4451,0.207,0.173,1.0814,0.2174,2.6674,0.434,1.7603,0.2403,,,,0.492,0.1363,12060613619,4071374023,1511615656,4184280000,7303065660,1517030240,7303065660,6576579150,1.08103E+11,5262192972,2853049465,3797597826,15340885139,5928626392,2867511483,30464000000,,,,8543036000,5262192972,31.048,45.4351,15.2966,12.7064,20.1419,96.2051,14.1027,9.5885,22.2983,50.8683,36.6069,14.6059,14.3718,6.6796,24.0461,10.7274,,,,16.4699,31.8729,2.5407,1.711,2.3779,1.8273,2.5658,2.4482,1.7965,0.8119,2.3523,1.3968,1.3547,0.7644,1.2092,0.9886,1.2116,1.0588,,,,0.8362,0.8752,39.198,3.2411,2.3858,0.8755,5.6881,8.9573,3.9826,1.5485,4.1612,4.2659,2.2468,2.0248,0.9227,1.303,2.4948,2.6733,,,,1.6102,2.6729
2014/2/20,-1.2882,-1.5094,1.0309,-4.6954,-1.846,2.4311,0,0.4,0.5825,-1.0178,0.2398,0.8671,-3.821,0.6849,-1.5831,-0.8403,,,,-0.3937,0,1.1382,1.7869,1.8737,2.2265,0.5938,2.6034,0.0412,0.5368,0.4461,0.2178,1.5795,0.5262,1.7101,0.5618,1.1296,0.2759,,,,0.6736,0.2103,11905243396,4009919321,1527199323,3987810000,7168254136,1553911040,7168254136,6602885467,1.08732E+11,5208633756,2859891310,3830524975,14754715947,5969233422,2822115523,30208000000,,,,8509402000,5208633756,30.6481,44.7493,15.4543,12.1098,19.7701,98.5439,14.1109,9.6269,22.4282,50.3505,36.6947,14.7325,13.8226,6.7253,23.6654,10.6373,,,,16.405,31.8954,2.508,1.6851,2.4024,1.7415,2.5184,2.5077,1.7975,0.8152,2.366,1.3826,1.3579,0.771,1.163,0.9953,1.1924,1.0499,,,,0.8329,0.8758,38.6931,3.1922,2.4104,0.8344,5.5831,9.1751,3.985,1.5547,4.1854,4.2225,2.2522,2.0423,0.8874,1.3119,2.4553,2.6509,,,,1.6038,2.6748
2014/2/21,-1.1419,-1.5326,-1.1132,-1.731,-1.9455,-3.481,-0.0716,-2.3904,-2.7027,-1.5424,-2.6316,-2.0057,2.8377,-2.0408,-1.0724,-1.2712,,,,-1.9763,-0.9926,0.7802,1.1806,0.864,1.2647,0.5531,1.3676,0.0249,0.4355,0.2289,0.1924,0.8656,0.2003,1.8378,0.3372,1.1455,0.1776,,,,0.3967,0.0645,11769294450,3948464619,1510198959,3918780000,7028793939,1499819200,7028793939,6445047567,1.05794E+11,5128294932,2784631013,3753694961,15173408227,5847412332,2791851550,29824000000,,,,8341232000,5128294932,30.2981,44.0635,15.2823,11.9002,19.3854,95.1136,14.1078,9.3968,21.822,49.5739,35.729,14.437,14.2149,6.5881,23.4116,10.5021,,,,16.0808,31.5943,2.4794,1.6593,2.3757,1.7114,2.4694,2.4204,1.7971,0.7957,2.302,1.3613,1.3222,0.7555,1.196,0.975,1.1796,1.0366,,,,0.8164,0.8676,38.2512,3.1432,2.3836,0.8199,5.4745,8.8557,3.9841,1.5175,4.0723,4.1574,2.1929,2.0013,0.9126,1.2852,2.429,2.6172,,,,1.5721,2.6495
2014/2/24,0.9901,0.9728,-2.5328,1.084,1.3228,0.6557,0.1434,-2.0408,-3.1746,0.7833,0.2457,-2.6316,-1.8764,0,-2.439,-2.5751,,,,-2.8226,-1.5038,1.1865,1.5612,0.9766,1.08,0.5515,0.8155,0.058,0.3112,0.2041,0.1432,0.6825,0.3193,1.0388,0.3987,1.186,0.3033,,,,0.4752,0.3874,11885822118,3986873808,1471948141,3961260000,7121767404,1509654080,7121767404,6313515984,1.02435E+11,5168464344,2791472858,3654913515,14888697477,5847412332,2723757610,29056000000,,,,8105794000,5168464344,30.5981,44.4921,14.8952,12.0292,19.6419,95.7373,14.1305,9.205,21.1292,49.9622,35.8168,14.0571,13.9481,6.5881,22.8406,10.2316,,,,15.6269,31.1258,2.5039,1.6755,2.3155,1.7299,2.5021,2.4363,1.8,0.7794,2.2289,1.3719,1.3255,0.7356,1.1736,0.975,1.1509,1.0099,,,,0.7934,0.8547,38.63,3.1738,2.3232,0.8288,5.5469,8.9137,3.9905,1.4866,3.943,4.1899,2.1983,1.9487,0.8955,1.2852,2.3697,2.5498,,,,1.5277,2.6103
2014/2/25,-3.268,-1.9268,0.0962,-4.4236,-4.6997,-0.9772,-2.6485,-1.6667,-2.8689,-0.7772,-5.0245,-1.8018,-1.5748,3.4722,-3.3333,-1.7621,,,,-0.8299,-2.799,1.6789,2.8074,1.4794,1.6739,0.8696,0.9847,0.145,0.3388,0.1943,0.1499,0.9845,0.2435,1.745,1.2269,1.1757,0.2224,,,,0.4377,0.4243,11497396558,3910055430,1473364838,3786030000,6787062930,1494901760,6787062930,6208290718,99496392626,5128294932,2651215031,3589059217,14654229800,6050447482,2632965689,28544000000,,,,8038526000,5128294932,29.5981,43.6348,14.9095,11.497,18.7187,94.8017,13.7509,9.0516,20.5231,49.5739,34.0172,13.8038,13.7285,6.8168,22.0793,10.0513,,,,15.4972,30.2521,2.4221,1.6432,2.3177,1.6534,2.3845,2.4125,1.7516,0.7665,2.165,1.3613,1.2589,0.7224,1.1551,1.0089,1.1125,0.9921,,,,0.7868,0.8307,37.3675,3.1127,2.3255,0.7922,5.2862,8.8266,3.8833,1.4618,3.8299,4.1574,2.0879,1.9136,0.8814,1.3298,2.2907,2.5048,,,,1.5151,2.537
2014/2/26,-2.3649,-2.7505,-2.5962,-0.4208,-0.6849,2.7961,-0.5147,-0.8475,-0.4219,-1.3055,1.1613,0,0.6857,0.3356,-0.5747,-1.3453,,,,-0.8368,0.2618,1.0111,1.8793,0.8991,1.333,0.4106,0.8412,0.0503,0.6318,0.1324,0.1005,0.6313,0.145,1.0654,0.6037,0.9796,0.2569,,,,0.3973,0.2102,11225498667,3802509701,1435114020,3770100000,6740576198,1536700000,6740576198,6155678084,99076576623,5061345912,2682003334,3589059217,14754715947,6070750997,2617833703,28160000000,,,,7971258000,5061345912,28.8982,42.4347,14.5224,11.4487,18.5905,97.4525,13.6777,8.9749,20.4365,48.9267,34.4122,13.8038,13.8226,6.8397,21.9524,9.9161,,,,15.3675,30.3353,2.3648,1.598,2.2576,1.6464,2.3681,2.4799,1.7423,0.76,2.1559,1.3435,1.2735,0.7224,1.163,1.0123,1.1061,0.9788,,,,0.7802,0.833,36.4838,3.027,2.2651,0.7888,5.25,9.0734,3.8626,1.4494,3.8138,4.1031,2.1121,1.9136,0.8874,1.3343,2.2776,2.4711,,,,1.5024,2.544
2014/2/27,-2.5952,-2.8283,-0.4936,-2.5352,-2.6207,-2.4,-0.1478,-1.2821,0,-0.2646,-1.2755,-1.5291,-1.1351,-1.6722,-0.8671,0.4545,,,,-1.2658,0,0.9495,1.2275,0.7805,1.5539,0.4865,0.8188,0.0403,0.3453,0.1604,0.083,0.6893,0.3775,1.0205,0.5632,0.7772,0.1804,,,,0.3145,0.1471,10934179497,3694963972,1428030536,3674520000,6563926615,1499819200,6563926615,6076759135,99076576623,5047956108,2647794108,3534180636,14587239035,5969233422,2595135722,28288000000,,,,7870356000,5047956108,28.1482,41.2345,14.4508,11.1584,18.1033,95.1136,13.6642,8.8598,20.4365,48.7973,33.9733,13.5928,13.6657,6.7253,21.762,9.9612,,,,15.173,30.3511,2.3034,1.5528,2.2464,1.6047,2.3061,2.4204,1.7406,0.7502,2.1559,1.3399,1.2572,0.7113,1.1498,0.9953,1.0965,0.9832,,,,0.7703,0.8334,35.537,2.9414,2.2539,0.7688,5.1124,8.8557,3.8588,1.4308,3.8138,4.0922,2.0852,1.8843,0.8774,1.3119,2.2578,2.4824,,,,1.4834,2.5453
2014/2/28,1.7762,1.8711,0.9921,2.0231,3.3286,1.9672,-0.8142,1.7316,0.2119,-0.7958,-0.3876,1.2422,0.2296,2.7211,2.3324,1.3575,,,,0.4274,0.2611,0.5428,0.719,0.6572,0.8456,0.4273,0.6394,0.1355,0.2092,0.1143,0.0883,0.5285,0.1259,0.7378,0.8528,0.8793,0.1344,,,,0.227,0.1458,11128392277,3764100512,1442197505,3748860000,6782414257,1529323840,6782414257,6181984401,99286484624,5007786696,2637531340,3578083501,14620734418,6131661542,2655663669,28672000000,,,,7903990000,5007786696,28.6482,42.006,14.5941,11.3842,18.7059,96.9847,13.5514,9.0132,20.4798,48.409,33.8416,13.7616,13.6971,6.9083,22.2696,10.0964,,,,15.2379,30.4254,2.3443,1.5818,2.2687,1.6371,2.3828,2.468,1.7262,0.7632,2.1604,1.3293,1.2524,0.7202,1.1525,1.0224,1.1221,0.9966,,,,0.7736,0.8355,36.1682,2.9965,2.2763,0.7844,5.2826,9.0299,3.8269,1.4556,3.8218,4.0597,2.0771,1.9077,0.8794,1.3476,2.3105,2.5161,,,,1.4897,2.5515
2014/3/3,1.0471,1.4286,1.7682,1.4164,1.0281,2.5723,-1.4925,1.2766,1.9027,2.4064,8.1712,1.5337,1.0309,-0.6623,1.4245,0.8929,,,,1.2766,0.5208,0.7553,0.919,0.6997,1.145,0.5202,0.9851,0.067,0.2108,0.1661,0.0823,1.5907,0.2127,0.9072,0.6764,0.7906,0.1183,,,,0.2399,0.1611,11244919945,3817873377,1467698051,3801960000,6852144356,1568663360,6852144356,6260903351,1.01176E+11,5128294932,2853049465,3632962082,14771463638,6091054512,2693493636,28928000000,,,,8004892000,5128294932,28.9482,42.6061,14.8522,11.5454,18.8982,99.4795,13.342,9.1283,20.8694,49.5739,36.6069,13.9727,13.8383,6.8626,22.5868,10.1866,,,,15.4324,30.5719,2.3689,1.6044,2.3088,1.6603,2.4073,2.5315,1.6996,0.7729,2.2015,1.3613,1.3547,0.7312,1.1643,1.0156,1.1381,1.0054,,,,0.7835,0.8395,36.547,3.0393,2.3165,0.7955,5.3369,9.2622,3.7678,1.4742,3.8946,4.1574,2.2468,1.937,0.8885,1.3387,2.3434,2.5385,,,,1.5087,2.5638
2014/3/4,1.5544,2.4145,-1.0618,4.4693,1.4247,-2.0376,1.8182,-0.4202,-1.4523,0,9.952,0,4.3084,-0.3333,2.809,0.4425,,,,-0.4202,0,1.0462,1.7541,0.7476,2.6083,0.5877,0.8669,0.1627,0.1911,0.1338,0.0459,3.2245,0.1716,2.2339,0.5087,1.439,0.1432,,,,0.2388,0.0874,11419711446,3910055430,1452114384,3971880000,6949766494,1536700000,6949766494,6234597034,99706300627,5128294932,3136986043,3632962082,15407875904,6070750997,2769153570,29056000000,,,,7971258000,5128294932,29.3981,43.6348,14.6945,12.0614,19.1675,97.4525,13.5969,9.0899,20.5664,49.5739,40.25,13.9727,14.4345,6.8397,23.2213,10.2316,,,,15.3675,30.5949,2.4057,1.6432,2.2843,1.7345,2.4416,2.4799,1.732,0.7697,2.1696,1.3613,1.4895,0.7312,1.2145,1.0123,1.17,1.0099,,,,0.7802,0.8401,37.1151,3.1127,2.2919,0.831,5.4129,9.0734,3.8398,1.468,3.838,4.1574,2.4704,1.937,0.9267,1.3343,2.4092,2.5498,,,,1.5024,2.5657
2014/3/5,-1.8707,-0.3929,-0.7805,1.738,-1.5385,-2.08,-0.8185,0,-1.2632,-2.0888,-3.1625,-1.5106,-3.1522,-1.3378,-2.1858,-0.8811,,,,-0.4219,0,0.7396,1.2386,0.6167,2.3551,0.4367,1.5172,0.0428,0.1596,0.1133,0.0635,5.859,0.1472,1.2952,0.3345,0.7331,0.1037,,,,0.1521,0.0839,11206077389,3894691754,1440780808,4040910000,6842847009,1504736640,6842847009,6234597034,98446852619,5021176500,3037779287,3578083501,14922192859,5989536937,2708625623,28800000000,,,,7937624000,5021176500,28.8482,43.4634,14.5798,12.271,18.8726,95.4254,13.4893,9.0899,20.3066,48.5384,38.9771,13.7616,13.9795,6.7482,22.7137,10.1415,,,,15.3027,30.6054,2.3607,1.6367,2.2665,1.7647,2.4041,2.4283,1.7183,0.7697,2.1422,1.3328,1.4424,0.7202,1.1762,0.9987,1.1445,1.001,,,,0.7769,0.8404,36.4207,3.1004,2.274,0.8455,5.3297,8.8847,3.8094,1.468,3.7895,4.0705,2.3923,1.9077,0.8975,1.3164,2.3566,2.5273,,,,1.496,2.5666
2014/3/6,-0.1733,0.9862,-0.1967,-1.3141,1.1549,-1.1438,0.5251,2.1097,0.8529,0.8,5.1802,1.227,1.2346,0.339,-0.2793,-0.4444,,,,0.4237,0,0.855,1.602,0.6062,2.7627,0.4036,0.6889,0.0364,0.423,0.1437,0.0659,5.608,0.1206,2.0971,0.3433,0.9276,0.1238,,,,0.1976,0.0957,11186656111,3933100943,1437947414,3987810000,6921874454,1487525600,6921874454,6366128617,99286484624,5061345912,3195141727,3621986366,15106417462,6009840452,2701059630,28672000000,,,,7971258000,5061345912,28.7982,43.892,14.5511,12.1098,19.0905,94.334,13.5593,9.2817,20.4798,48.9267,40.9962,13.9305,14.1521,6.7711,22.6503,10.0964,,,,15.3675,30.6014,2.3566,1.6529,2.262,1.7415,2.4318,2.4005,1.7272,0.7859,2.1604,1.3435,1.5171,0.729,1.1907,1.0021,1.1413,0.9966,,,,0.7802,0.8403,36.3576,3.131,2.2696,0.8344,5.3912,8.7831,3.8292,1.499,3.8218,4.1031,2.5162,1.9311,0.9086,1.3209,2.35,2.5161,,,,1.5024,2.5663
2014/3/7,1.3889,1.5625,0.197,-2.7963,0.2015,-0.3306,-0.8209,-1.2397,-1.0571,0.7937,-3.8544,0,-1.3304,-1.0135,-0.5602,0,,,,4.2194,-0.5181,0.8762,1.9489,0.4321,1.5531,0.5099,0.3388,0.0629,0.194,0.1249,0.0685,2.8539,0.1562,0.821,0.2659,0.7531,0.09,,,,0.5766,0.0627,11342026334,3994555646,1440780808,3876300000,6935820474,1482608160,6935820474,6287209667,98236944618,5101515324,3071988513,3621986366,14905445168,5948929907,2685927643,28672000000,,,,8307598000,5101515324,29.1982,44.5778,14.5798,11.7712,19.129,94.0221,13.4368,9.1666,20.2633,49.315,39.4161,13.9305,13.9638,6.7024,22.5234,10.0964,,,,16.016,30.4189,2.3893,1.6787,2.2665,1.6928,2.4367,2.3926,1.7116,0.7762,2.1376,1.3542,1.4586,0.729,1.1749,0.9919,1.1349,0.9966,,,,0.8131,0.8353,36.8626,3.1799,2.274,0.811,5.4021,8.7541,3.7946,1.4804,3.7814,4.1356,2.4192,1.9311,0.8965,1.3075,2.3368,2.5161,,,,1.5658,2.551
2014/3/10,-5.8219,-4.6154,-2.8515,-4.6575,-5.6971,-4.1459,-2.9345,-3.3473,-4.9145,-1.5748,-6.2361,-3.0303,-1.6854,-4.7782,-5.6338,-2.2321,,,,-3.6437,-2.3437,0.9862,1.6772,0.6477,1.2436,0.5082,0.527,0.1073,0.1933,0.1467,0.1678,1.7737,0.1862,1.1634,0.5292,0.7934,0.1745,,,,0.4655,0.1599,10681702884,3810191539,1399696596,3695760000,6540683249,1421140160,6540683249,6076759135,93409060587,5021176500,2880416846,3512229203,14654229800,5664680696,2534607776,28032000000,,,,8004892000,5021176500,27.4983,42.5204,14.164,11.2229,18.0392,90.124,13.0666,8.8598,19.2674,48.5384,36.958,13.5083,13.7285,6.3822,21.2545,9.871,,,,15.4324,29.7599,2.2502,1.6012,2.2018,1.614,2.2979,2.2934,1.6645,0.7502,2.0325,1.3328,1.3677,0.7069,1.1551,0.9446,1.0709,0.9743,,,,0.7835,0.8172,34.7165,3.0332,2.2092,0.7733,5.0943,8.3911,3.69,1.4308,3.5956,4.0705,2.2684,1.8726,0.8814,1.245,2.2052,2.4599,,,,1.5087,2.4957
2014/3/11,-0.7273,-0.4032,-0.7085,-0.1437,0.5686,0.692,0.5426,-0.4329,-1.573,-0.2667,-0.5938,0.9375,-2.4,1.4337,0.2985,0.4566,,,,-0.4202,0.8,0.578,0.8218,0.5552,0.8747,0.3263,0.3674,0.0284,0.1615,0.1147,0.0954,1.3006,0.1668,0.9961,0.4324,0.638,0.0983,,,,0.247,0.0861,10604017772,3794827863,1389779718,3690450000,6577872635,1430975040,6577872635,6050452818,91939704578,5007786696,2863312233,3545156352,14302528285,5745894756,2542173769,28160000000,,,,7971258000,5007786696,27.2983,42.3489,14.0637,11.2068,18.1418,90.7477,13.1403,8.8214,18.9644,48.409,36.7386,13.635,13.399,6.4737,21.3179,9.9161,,,,15.3675,30.0053,2.2339,1.5948,2.1862,1.6116,2.311,2.3093,1.6739,0.747,2.0006,1.3293,1.3596,0.7135,1.1274,0.9581,1.0741,0.9788,,,,0.7802,0.8239,34.464,3.0209,2.1935,0.7722,5.1233,8.4492,3.7109,1.4246,3.539,4.0597,2.2549,1.8902,0.8602,1.2629,2.2117,2.4711,,,,1.5024,2.5163
2014/3/12,-3.663,-2.0243,0.4077,-2.446,-2.4735,0.8591,-1.6962,1.3043,-2.0548,0,-2.6284,-0.3096,-2.2248,5.6537,-0.5952,-0.9091,,,,-2.1097,-0.2646,0.9405,1.0162,0.4768,1.0544,0.4278,0.2373,0.0623,0.1362,0.1396,0.0719,1.4322,0.1571,0.9148,0.8422,0.6173,0.1095,,,,0.3351,0.0404,10215592212,3718009486,1395446506,3600180000,6415169071,1443268640,6415169071,6129371768,90050532566,5007786696,2788051935,3534180636,13984322152,6070750997,2527041782,27904000000,,,,7803088000,5007786696,26.2983,41.4917,14.121,10.9327,17.6931,91.5273,12.9194,8.9365,18.5747,48.409,35.7729,13.5928,13.1009,6.8397,21.191,9.826,,,,15.0433,29.9337,2.152,1.5625,2.1952,1.5722,2.2538,2.3291,1.6457,0.7567,1.9595,1.3293,1.3238,0.7113,1.1023,1.0123,1.0677,0.9699,,,,0.7637,0.822,33.2016,2.9598,2.2025,0.7533,4.9966,8.5218,3.6485,1.4432,3.4663,4.0597,2.1956,1.8843,0.8411,1.3343,2.1986,2.4487,,,,1.4707,2.5103
2014/3/13,0.1901,0.2066,0.203,0.7375,1.087,1.1925,-0.0784,0.8584,1.6317,0.5348,-0.4908,0.6211,0.9581,-1.3378,0.8982,0.9174,,,,0,0.7958,0.5344,0.6113,0.3911,0.6057,0.2615,0.3506,0.0632,0.142,0.1362,0.0567,0.8077,0.1134,0.5747,0.6597,0.5333,0.1043,,,,0.247,0.0365,10235013490,3725691323,1398279900,3626730000,6484899170,1460479680,6484899170,6181984401,91519888576,5034566304,2774368245,3556132068,14118303682,5989536937,2549739762,28160000000,,,,7803088000,5034566304,26.3483,41.5774,14.1497,11.0133,17.8854,92.6188,12.9013,9.0132,18.8778,48.6679,35.5974,13.6772,13.2264,6.7482,21.3814,9.9161,,,,15.0433,30.1606,2.1561,1.5657,2.1996,1.5838,2.2783,2.3569,1.6434,0.7632,1.9914,1.3364,1.3173,0.7158,1.1129,0.9987,1.0773,0.9788,,,,0.7637,0.8282,33.2647,2.9659,2.207,0.7588,5.0509,8.6234,3.6433,1.4556,3.5229,4.0814,2.1849,1.896,0.8492,1.3164,2.2183,2.4711,,,,1.4707,2.5293
