ÈÕÆÚ,002357.SZ,002627.SZ,600561.SH,600611.SH,600650.SH,600662.SH,600834.SH,603032.SH,603069.SH,900903.SH,900914.SH,002357.SZ,002627.SZ,600561.SH,600611.SH,600650.SH,600662.SH,600834.SH,603032.SH,603069.SH,900903.SH,900914.SH,002357.SZ,002627.SZ,600561.SH,600611.SH,600650.SH,600662.SH,600834.SH,603032.SH,603069.SH,900903.SH,900914.SH,002357.SZ,002627.SZ,600561.SH,600611.SH,600650.SH,600662.SH,600834.SH,603032.SH,603069.SH,900903.SH,900914.SH,002357.SZ,002627.SZ,600561.SH,600611.SH,600650.SH,600662.SH,600834.SH,603032.SH,603069.SH,900903.SH,900914.SH,002357.SZ,002627.SZ,600561.SH,600611.SH,600650.SH,600662.SH,600834.SH,603032.SH,603069.SH,900903.SH,900914.SH
2017/6/6,-0.1969,0.4559,0.6579,0.5607,0.8339,0.5305,0,-0.9711,0.1621,0.1462,0.077,0.7197,0.4538,0.6737,0.3809,0.5504,0.3004,,3.8621,1.8583,0.022,0.0424,3176327206,2321457471,2176247520,8410642038,6139604379,7984485408,7041383099,1529972600,976440000,8410642038,6139604379,33.5117,46.2524,-22.2892,22.7591,36.587,43.3193,135.562,120.5465,62.1553,19.6857,20.5386,3.1212,2.5359,1.558,1.3722,2.6648,2.4511,4.9125,14.5191,3.7471,1.1869,1.4959,2.6704,1.2772,0.832,3.9423,3.6801,1.5954,9.3153,23.898,3.5828,3.4099,2.0659
2017/6/7,3.3531,2.2689,1.8519,1.3011,1.972,1.9789,0,1.7869,2.7508,1.0219,2.5404,1.5963,1.0633,1.2539,0.5678,0.7843,0.6048,,6.1703,4.2339,0.063,0.1329,3282831274,2374128088,2216548400,8520074184,6260678002,8142489736,7041383099,1557311400,1003300000,8520074184,6260678002,34.6354,47.3018,-22.702,23.0553,37.3085,44.1765,135.562,122.7006,63.865,19.8646,21.0368,3.2259,2.5934,1.5869,1.39,2.7174,2.4997,4.9125,14.7785,3.8502,1.1977,1.5322,2.7599,1.3062,0.8474,3.9936,3.7527,1.627,9.3153,24.325,3.6813,3.4409,2.116
2017/6/8,-1.145,-0.8874,-0.4278,0,-0.5614,-0.5175,0,-1.0704,-1.1024,0.4405,0.0751,0.8216,0.793,0.7288,0.3599,0.607,0.4802,,3.7555,3.5059,0.0374,0.0504,3245241603,2353059841,2207065840,8410642038,6225527596,8100355249,7041383099,1540641400,992240000,8410642038,6225527596,34.2388,46.882,-22.6049,22.7591,37.0991,43.9479,135.562,121.3871,63.161,19.6558,21.0749,3.1889,2.5704,1.5801,1.3722,2.7021,2.4867,4.9125,14.6203,3.8078,1.1851,1.535,2.7283,1.2946,0.8438,3.9423,3.7316,1.6186,9.3153,24.0646,3.6408,3.4047,2.1198
2017/6/9,1.5444,1.343,0.1074,3.1599,9.9749,6.762,0,-1.926,0.7962,1.0234,4.4261,1.6696,1.4745,0.8337,1.831,1.6245,2.8999,,2.0609,2.6856,0.0826,0.5441,3295361165,2384662212,2209436480,8676405820,6846518115,8648103588,7041383099,1510968800,1000140000,8676405820,6846518115,34.7676,47.5117,-22.6292,23.4783,40.7997,46.9197,135.562,119.0492,63.6639,19.869,22.021,3.2382,2.605,1.5818,1.4155,2.9716,2.6549,4.9125,14.3388,3.8381,1.1979,1.6039,2.7705,1.312,0.8447,4.0668,4.1038,1.7281,9.3153,23.6012,3.6697,3.4416,2.215
2017/6/12,-3.5171,-4.0309,-4.1845,-2.8829,3.3657,-2.5579,0,0.1103,-3.7915,-1.013,-1.2931,1.9371,1.3205,2.348,1.1277,5.8989,1.5288,,3.1555,3.3235,0.0438,0.4041,3179459679,2288538335,2116981520,8426275202,7076948559,8426897528,7041383099,1512635800,962220000,8426275202,7076948559,33.5448,45.5965,-21.6822,22.8014,42.1728,45.7196,135.562,119.1806,61.2501,19.661,21.7289,3.1243,2.4999,1.5156,1.3747,3.0716,2.587,4.9125,14.3546,3.6926,1.1854,1.5826,2.673,1.2591,0.8093,3.9496,4.2419,1.6839,9.3153,23.6272,3.5306,3.4056,2.1856
2017/6/13,1.5764,1.7261,2.1277,0.3711,0.1656,0.375,0,-0.9698,1.8062,-0.4386,0.2911,1.2987,0.9029,1.2046,0.6149,3.9728,0.7555,,2.6586,2.2809,0.0848,0.2069,3229579240,2328041298,2162023680,8457541529,7088665361,8458498394,7041383099,1497966200,979600000,8457541529,7088665361,34.0735,46.3836,-22.1436,22.886,42.2427,45.891,135.562,118.0247,62.3564,19.5765,21.7941,3.1735,2.5431,1.5478,1.3798,3.0767,2.5967,4.9125,14.2154,3.7593,1.1803,1.5874,2.7152,1.2809,0.8266,3.9642,4.249,1.6902,9.3153,23.3981,3.5944,3.391,2.1922
2017/6/14,-0.582,0.3394,0.8772,0,-0.2755,0,0,-0.4229,-0.5645,0.1468,0.2177,1.1622,1.1078,1.019,0.4723,3.2635,0.68,,2.6821,1.8029,0.0351,0.0672,3210784405,2335941891,2180988800,8457541529,7069137358,8458498394,7041383099,1491631600,974070000,8457541529,7069137358,33.8752,46.541,-22.3378,22.886,42.1263,45.891,135.562,117.5256,62.0044,19.6009,21.8367,3.1551,2.5517,1.5614,1.3798,3.0683,2.5967,4.9125,14.1552,3.738,1.1818,1.5905,2.6994,1.2852,0.8338,3.9642,4.2373,1.6902,9.3153,23.2991,3.5741,3.3952,2.1964
2017/6/15,2.3415,1.8602,1.6304,0.5545,3.2044,1.9925,0,0.0447,2.1898,0.7331,0.7241,1.7326,1.4368,1.059,0.7323,3.6205,1.3265,,4.1146,4.9888,0.0611,0.1254,3285963747,2379395150,2216548400,8504441020,7295662201,8627036344,7041383099,1492298400,995400000,8504441020,7295662201,34.6684,47.4067,-22.702,23.013,43.4762,46.8054,135.562,117.5782,63.3622,19.7194,21.9667,3.2289,2.5992,1.5869,1.3875,3.1666,2.6484,4.9125,14.1616,3.8199,1.1889,1.5999,2.7626,1.3091,0.8474,3.9862,4.373,1.7238,9.3153,23.3095,3.6523,3.4157,2.2095
2017/6/16,0.286,0.6087,-0.2139,-0.5515,-2.1413,-0.9768,0,-0.5809,-1.9048,-0.7278,-1.1503,1.3055,1.21,0.8577,0.4741,2.4106,0.6684,,1.4766,3.0423,0.0597,0.1014,3295361165,2393879570,2211807120,8457541529,7139438171,8542767369,7041383099,1483630000,976440000,8457541529,7139438171,34.7676,47.6953,-22.6534,22.886,42.5452,46.3482,135.562,116.8952,62.1553,19.6171,21.7598,3.2382,2.615,1.5835,1.3798,3.0988,2.6225,4.9125,14.0793,3.7471,1.1827,1.5849,2.7705,1.3171,0.8456,3.9642,4.2794,1.707,9.3153,23.1741,3.5828,3.398,2.1887
2017/6/19,1.616,2.8053,1.7149,0.7394,1.0394,1.1097,0,-0.6517,0.5663,0.1466,0.5818,0.9963,1.7339,1.0139,0.5312,1.79,0.7816,,1.6829,2.3496,0.0753,0.0859,3348613199,2461034607,2249737360,8520074184,7213644585,8637569966,7041383099,1473961400,981970000,8520074184,7213644585,35.3294,49.0333,-23.0419,23.0553,42.9874,46.8626,135.562,116.1334,62.5073,19.6392,21.879,3.2905,2.6884,1.6106,1.39,3.131,2.6516,4.9125,13.9876,3.7684,1.1841,1.5936,2.8153,1.354,0.8601,3.9936,4.3239,1.7259,9.3153,23.0231,3.6031,3.4018,2.2007
2017/6/20,-0.5613,-1.1236,0,-0.1835,0.2166,-0.3659,-9.9661,0.9274,0.8045,0.2928,-0.1446,0.9976,1.7013,0.7606,0.4701,1.6842,0.4876,0.3682,1.9634,4.3619,0.0286,0.0727,3329818363,2433382533,2249737360,8504441020,7229266988,8605969100,6339631698,1487630800,989870000,8504441020,7229266988,35.1311,48.4824,-23.0419,23.013,43.0805,46.6911,122.0518,117.2104,63.0101,19.7327,21.8872,3.272,2.6582,1.6106,1.3875,3.1378,2.6419,4.4229,14.1173,3.7987,1.1897,1.5941,2.7994,1.3388,0.8601,3.9862,4.3332,1.7196,8.387,23.2366,3.6321,3.418,2.2015
2017/6/21,1.0348,-0.0541,1.1591,0.7353,1.6207,0.7344,-4.5934,1.8826,0.2394,0,0.6517,1.1207,0.9799,1.9462,0.7183,3.4301,1.0994,3.7807,2.4937,2.832,0.0228,0.1004,3364275562,2432065768,2275814400,8566973675,7346435011,8669170832,6048428736,1515636400,992240000,8566973675,7346435011,35.4946,48.4561,-23.309,23.1822,43.7788,47.034,116.4455,119.417,63.161,19.7608,22.0612,3.3059,2.6567,1.6293,1.3977,3.1886,2.6613,4.2197,14.383,3.8078,1.1914,1.6068,2.8284,1.3381,0.8701,4.0155,4.4035,1.7323,8.0017,23.6741,3.6408,3.4229,2.219
2017/6/22,-2.3277,-1.9491,-3.125,2.0073,-3.6683,-0.243,0.5525,1.0339,-3.2643,0.146,-0.3597,1.0737,0.8817,1.002,3.4131,2.6171,1.9616,2.9232,3.2765,3.2372,0.1818,0.2181,3285963747,2384662212,2204695200,8738938475,7076948559,8648103588,6081845470,1531306200,959850000,8738938475,7076948559,34.6684,47.5117,-22.5806,23.6475,42.1728,46.9197,117.0888,120.6516,61.0992,19.7908,21.9831,3.2289,2.605,1.5784,1.4257,3.0716,2.6549,4.243,14.5318,3.6835,1.1932,1.6011,2.7626,1.312,0.8429,4.0961,4.2419,1.7281,8.0459,23.9188,3.5219,3.4281,2.2112
2017/6/23,0.0953,1.3252,-0.7527,-1.4311,-1.766,-2.0706,-0.0785,-0.6314,1.2407,0,-0.9386,0.9407,1.233,0.8632,1.8948,1.9278,1.0665,1.0021,0.747,2.9465,0.0789,0.1302,3289096220,2416264582,2188100720,8613873166,6951969335,8469032016,6077071651,1521637600,966960000,8613873166,6951969335,34.7015,48.1413,-22.4106,23.3091,41.4281,45.9482,116.9969,119.8898,61.5518,19.8027,21.7899,3.232,2.6395,1.5665,1.4053,3.0174,2.5999,4.2397,14.44,3.7108,1.1939,1.5871,2.7652,1.3294,0.8365,4.0375,4.167,1.6923,8.0396,23.7678,3.548,3.4302,2.1917
2017/6/26,0.1905,0.7629,1.3001,0.726,0.5618,0.8706,0.2357,-0.6354,0.0817,0.8746,1.6764,1.1069,1.1369,0.7449,0.998,1.3436,0.5644,0.9465,1.9754,2.1737,0.0805,0.1715,3295361165,2434699299,2216548400,8676405820,6991025343,8542767369,6091393108,1511969000,967750000,8676405820,6991025343,34.7676,48.5086,-22.702,23.4783,41.6608,46.3482,117.2726,119.128,61.6021,19.9706,22.1493,3.2382,2.6596,1.5869,1.4155,3.0344,2.6225,4.2497,14.3482,3.7138,1.204,1.6132,2.7705,1.3395,0.8474,4.0668,4.1904,1.707,8.0586,23.6168,3.5509,3.4592,2.2279
2017/6/27,0.9506,0.3245,-0.3209,-0.3604,0.4469,-0.1233,-0.7053,0.0441,-0.3265,0,0.6452,1.2732,0.7121,0.7562,0.7989,1.2791,0.5533,0.5878,2.2447,2.1278,0.0497,0.2115,3326685891,2442599891,2209436480,8645139493,7022270149,8532233747,6048428736,1512635800,964590000,8645139493,7022270149,35.0981,48.666,-22.6292,23.3937,41.847,46.2911,116.4455,119.1806,61.401,19.9917,22.3158,3.269,2.6682,1.5818,1.4104,3.0479,2.6193,4.2197,14.3546,3.7017,1.2053,1.6254,2.7968,1.3439,0.8447,4.0522,4.2092,1.7049,8.0017,23.6272,3.5393,3.4629,2.2446
2017/6/28,-1.5066,-1.6173,-2.1459,-0.9042,-1.891,-0.8642,-1.1839,-0.3527,-1.8837,0,-0.2849,1.0062,0.4686,1.0193,0.7107,1.0559,0.379,0.5902,0.7409,2.4663,0.0244,0.0704,3276566329,2403096928,2162023680,8566973675,6889479723,8458498394,5976821451,1507301400,946420000,8566973675,6889479723,34.5693,47.879,-22.1436,23.1822,41.0557,45.891,115.0669,118.7603,60.2443,19.9217,22.1743,3.2197,2.6251,1.5478,1.3977,2.9903,2.5967,4.1698,14.3039,3.6319,1.2011,1.6151,2.7547,1.3222,0.8266,4.0155,4.1296,1.6902,7.907,23.5439,3.4726,3.4508,2.2304
2017/6/29,-0.5736,0.2192,0.8772,0.5474,0.6236,0.1245,0.0799,-0.7963,0.0835,0,-0.2857,0.8215,0.5477,0.804,0.4843,0.7938,0.3553,0.386,1.6995,1.7447,0.0368,0.1295,3257771494,2408363990,2180988800,8613873166,6932441331,8469032016,5981595270,1495299000,947210000,8613873166,6932441331,34.371,47.9839,-22.3378,23.3091,41.3117,45.9482,115.1588,117.8146,60.2946,19.8886,22.0742,3.2012,2.6308,1.5614,1.4053,3.0089,2.5999,4.1731,14.19,3.635,1.1991,1.6078,2.7389,1.3251,0.8338,4.0375,4.1553,1.6923,7.9133,23.3564,3.4755,3.445,2.2203
2017/6/30,0.7692,0.5467,0.8696,0.1815,1.0704,-0.1244,0.2394,0.1115,0.1668,0.1445,0.3582,0.9364,0.4542,0.9605,0.3697,1.0187,0.2821,0.311,1.1713,2.2902,0.0323,0.1718,3282674074,2425199566,2199953920,8629506329,7006647746,8458498394,5995916727,1496966000,948790000,8629506329,7006647746,34.6354,48.2463,-22.532,23.3514,41.7539,45.891,115.4345,117.9459,60.3952,19.8599,22.0894,3.2259,2.6452,1.575,1.4079,3.0411,2.5967,4.1831,14.2059,3.641,1.1974,1.6089,2.7599,1.3323,0.8411,4.0448,4.1998,1.6902,7.9323,23.3824,3.4813,3.4401,2.2219
2017/7/3,1.7176,1.2507,1.4009,0.7246,4.2363,1.4944,0.5573,0.6236,0.2498,0,0.9993,1.3568,0.6488,1.0201,0.5451,2.3777,0.7747,0.5285,1.1824,2.3785,0.0417,0.2109,3339055881,2455531046,2230772240,8692038984,7303473403,8584901857,6029333460,1506301200,951160000,8692038984,7303473403,35.2303,48.8497,-22.8477,23.5206,43.5227,46.5768,116.0778,118.6815,60.5461,19.8681,22.3193,3.2813,2.6783,1.5971,1.4181,3.17,2.6355,4.2064,14.2945,3.6501,1.1979,1.6256,2.8074,1.349,0.8528,4.0742,4.3777,1.7154,7.9765,23.5282,3.49,3.4415,2.245
2017/7/4,-0.8443,-0.3222,-0.3188,-0.5396,-1.2299,-0.8589,-0.1584,0.1771,-0.9967,-0.2886,-0.4947,0.8691,0.4414,0.7818,0.5227,1.3561,0.4501,0.3198,1.084,2.1475,0.0292,0.1112,3310864978,2447618486,2223660320,8645139493,7213644585,8511166503,6019785822,1508968400,941680000,8645139493,7213644585,34.9328,48.6923,-22.7748,23.3937,42.9874,46.1768,115.894,118.8916,59.9426,19.845,22.2473,3.2536,2.6697,1.592,1.4104,3.131,2.6128,4.1998,14.3198,3.6137,1.1965,1.6204,2.7836,1.3446,0.8501,4.0522,4.3239,1.7007,7.9638,23.5699,3.4552,3.4375,2.2377
2017/7/5,0.5676,0.1078,0.9595,0.7233,1.2453,0.2475,0.2385,0,3.4396,-0.4342,0.4972,1.0441,0.6358,0.6931,0.5686,1.4787,0.4559,0.3039,0.9925,8.2682,0.0591,0.1884,3329658913,2450256006,2244996080,8707672147,7303473403,8532233747,6019785822,1508968400,974070000,8707672147,7303473403,35.1311,48.7447,-22.9934,23.5629,43.5227,46.2911,115.894,118.8916,62.0044,19.7684,22.3687,3.272,2.6726,1.6072,1.4206,3.17,2.6193,4.1998,14.3198,3.738,1.1919,1.6292,2.7994,1.3461,0.8583,4.0815,4.3777,1.7049,7.9638,23.5699,3.5741,3.4242,2.25
2017/7/6,0,0.2153,-0.528,-0.3591,0.3743,-0.9877,-0.6344,1.0826,-2.352,-0.1453,0,1.1802,0.6871,0.7197,0.5253,1.3202,0.6883,0.4198,1.971,8.2638,0.0787,0.1269,3329658913,2455531046,2233142880,8676405820,7330812608,8447964772,5981595270,1525305000,951160000,8676405820,7330812608,35.1311,48.8497,-22.872,23.4783,43.6857,45.8339,115.1588,120.1788,60.5461,19.7487,22.3789,3.272,2.6783,1.5988,1.4155,3.1818,2.5934,4.1731,14.4748,3.6501,1.1907,1.63,2.7994,1.349,0.8538,4.0668,4.3941,1.6881,7.9133,23.8251,3.49,3.4208,2.251
2017/7/7,1.7874,2.4705,0.6369,0,-0.54,0.8728,-0.2394,0.2191,-0.0831,0.2911,0.5076,1.6299,1.403,0.6328,0.5133,1.5157,0.6874,0.3939,2.4939,4.4394,0.0364,0.1053,3389173042,2516194004,2247366720,8676405820,7194116582,8521700125,5967273813,1525305000,950370000,8676405820,7194116582,35.759,50.0565,-23.0176,23.4783,42.8711,46.2339,114.8831,120.1788,60.4958,19.7948,21.9077,3.3305,2.7445,1.6089,1.4155,3.1225,2.6161,4.1631,14.4748,3.6471,1.1935,1.5956,2.8495,1.3823,0.8592,4.0668,4.3122,1.7028,7.8944,23.8251,3.4871,3.4288,2.2036
2017/7/10,-1.5712,-0.9958,0.4219,0.3604,-2.2801,0.8653,-0.88,-2.8852,-2.4106,0,-0.7937,2.0513,0.7804,1.1515,0.71,1.3601,1.0615,0.6193,0.9679,5.0501,0.0404,0.131,3335923558,2491137564,2256849280,8707672147,7030081350,8595435479,5914761803,1481296200,927460000,8707672147,7030081350,35.1972,49.558,-23.1148,23.5629,41.8935,46.634,113.8721,116.7113,59.0374,19.8094,21.7498,3.2782,2.7171,1.6157,1.4206,3.0513,2.6387,4.1265,14.0572,3.5592,1.1943,1.5841,2.8047,1.3685,0.8628,4.0815,4.2138,1.7175,7.8249,23.1377,3.4031,3.4313,2.1877
2017/7/11,-1.1268,-0.8999,-2.2059,-0.5386,-3.0556,-0.4902,-1.2107,-1.0128,-1.1073,-0.1451,-0.2182,1.314,0.7951,0.6926,0.7683,1.2412,0.8895,0.5683,1.2001,2.4448,0.1408,0.1052,3298335687,2468718645,2207065840,8660772657,6815273309,8553300991,5843154517,1466293200,917190000,8660772657,6815273309,34.8006,49.112,-22.6049,23.436,40.6135,46.4054,112.4935,115.5292,58.3837,19.7862,21.7085,3.2413,2.6927,1.5801,1.413,2.9581,2.6258,4.0765,13.9148,3.5198,1.1929,1.5811,2.7731,1.3562,0.8438,4.0595,4.0851,1.7091,7.7302,22.9033,3.3654,3.4273,2.1835
2017/7/12,0.9497,-1.1752,-1.2889,-2.7076,-0.9742,-3.4483,-1.1438,-0.6367,-2.4117,-0.5814,-0.1458,1.3966,0.8072,0.9532,1.0632,1.1431,1.2252,0.4944,3.2478,1.93,0.0568,0.1634,3329658913,2439705926,2178618160,8426275202,6748878096,8258359577,5776321051,1456958000,1969154000,8426275202,6748878096,35.1311,48.5349,-22.3135,22.8014,40.2178,44.8052,111.2068,114.7937,56.9757,19.6379,21.6401,3.272,2.661,1.5597,1.3747,2.9293,2.5352,4.0299,13.8262,3.4349,1.184,1.5762,2.7994,1.3403,0.8329,3.9496,4.0453,1.6502,7.6417,22.7575,3.2842,3.4016,2.1767
2017/7/13,-0.5644,0.5405,0.1088,0.3711,-0.1157,-0.2551,0.6612,0.0686,-0.9709,0.5848,-0.219,0.7656,0.5224,0.8995,0.6318,0.6825,0.5304,0.3741,2.6621,0.6945,0.0456,0.0561,3310864978,2452893526,2180988800,8457541529,6741066895,8237292334,5814511603,1457958200,1950036000,8457541529,6741066895,34.9328,48.7972,-22.3378,22.886,40.1713,44.6909,111.942,114.8725,56.4225,19.7335,21.5718,3.2536,2.6754,1.5614,1.3798,2.9259,2.5288,4.0565,13.8357,3.4015,1.1898,1.5712,2.7836,1.3475,0.8338,3.9642,4.0406,1.646,7.6923,22.7731,3.2523,3.4182,2.1698
2017/7/14,-0.7569,-0.4839,-0.9783,-0.5545,-1.4484,-0.3836,-1.4778,-1.4178,-1.3369,-0.2907,0,0.5795,0.3398,0.672,0.4426,0.7863,0.3763,0.5533,2.8855,1.8748,0.018,0.0482,3285806397,2441024686,2159653040,8410642038,6643426876,8205691468,5728582860,1437287400,1923966000,8410642038,6643426876,34.6684,48.5611,-22.1193,22.7591,39.5894,44.5194,110.2877,113.2439,55.6682,19.668,21.5629,3.2289,2.6625,1.5461,1.3722,2.8835,2.5191,3.9966,13.6395,3.3561,1.1858,1.5705,2.7626,1.341,0.8257,3.9423,3.9821,1.6396,7.5786,22.4503,3.2088,3.4068,2.1689
2017/7/17,-4.1945,-8.4279,-4.9396,-3.7175,-7.9365,-6.5469,-8.0833,-0.4407,-10.0271,-1.895,-3.6576,1.7818,1.7574,1.5767,1.1884,1.3464,1.0212,0.9616,3.7487,2.1726,0.1756,0.2648,3147984203,2235298132,2052974240,8097978766,6116170775,7668476750,5265522412,1430952800,1731048000,8097978766,6116170775,33.2143,44.4684,-21.0267,21.9131,36.4474,41.6048,101.3728,112.7448,50.0863,19.235,20.7092,3.0935,2.4381,1.4698,1.3212,2.6546,2.3541,3.6735,13.5794,3.0195,1.1597,1.5083,2.6467,1.228,0.7849,3.7957,3.666,1.5323,6.966,22.3513,2.8871,3.3318,2.083
2017/7/18,-0.8955,1.4159,-0.9238,0.7722,2.0434,0.6868,1.3599,1.0485,-0.7028,0.4458,2.0501,0.7959,1.0338,1.2768,0.3697,0.7514,0.4885,0.3636,0.8752,1.5789,0.0529,0.1321,3119793300,2266948371,2034009120,8160511420,6241149999,7721144860,5337129698,1445955800,1718882000,8160511420,6241149999,32.9168,45.0981,-20.8324,22.0823,37.1922,41.8906,102.7514,113.9268,49.7343,19.3347,21.1491,3.0658,2.4726,1.4562,1.3314,2.7089,2.3703,3.7235,13.7218,2.9983,1.1657,1.5404,2.623,1.2454,0.7776,3.825,3.741,1.5428,7.0607,22.5857,2.8668,3.3491,2.1273
2017/7/19,0.8032,1.0471,1.2821,1.9157,1.5645,1.0914,0.5367,-0.4381,0.7078,0.5917,0.2976,0.6913,0.6019,1.0651,0.5167,0.6828,0.4957,0.4534,1.3383,0.9195,0.0828,0.1184,3144851880,2290686051,2060086160,8316843056,6338790017,7805413835,5365772612,1439621200,1731048000,8316843056,6338790017,33.1812,45.5703,-21.0995,22.5053,37.774,42.3477,103.3028,113.4277,50.0863,19.4031,21.1618,3.0904,2.4985,1.4749,1.3569,2.7513,2.3962,3.7435,13.6617,3.0195,1.1698,1.5413,2.6441,1.2584,0.7876,3.8983,3.7995,1.5597,7.0986,22.4867,2.8871,3.3609,2.1286
2017/7/20,0.0996,0.2879,1.0357,0.9398,1.6636,0.8097,2.0463,-0.3705,-0.1004,0,0.2226,0.6627,0.8912,1.0784,0.5488,1.011,0.5774,0.559,1.5839,1.1676,0.0287,0.0979,3147984203,2297279850,2081421920,8395008875,6444241238,7868615567,5475570450,1434286800,1729310000,8395008875,6444241238,33.2143,45.7015,-21.318,22.7168,38.4024,42.6906,105.4167,113.0074,50.036,19.4068,21.213,3.0935,2.5057,1.4901,1.3696,2.797,2.4156,3.8201,13.6111,3.0165,1.1701,1.545,2.6467,1.262,0.7957,3.9349,3.8627,1.5723,7.2439,22.4034,2.8842,3.3616,2.1337
2017/7/21,0,-0.2296,-1.0251,0,-0.3636,0.6693,-0.6975,0.1395,0.201,0,-0.3701,0.7655,0.5431,0.9179,0.4928,0.7074,0.3367,0.2677,2.1943,0.7865,0.069,0.0667,3147984203,2292004810,2060086160,8395008875,6420807633,7921283676,5437379898,1436287200,1732786000,8395008875,6420807633,33.2143,45.5965,-21.0995,22.7168,38.2628,42.9764,104.6814,113.1651,50.1366,19.3927,21.1191,3.0935,2.4999,1.4749,1.3696,2.7869,2.4317,3.7934,13.63,3.0226,1.1692,1.5382,2.6467,1.2591,0.7876,3.9349,3.8486,1.5828,7.1933,22.4346,2.89,3.3591,2.1243
2017/7/24,0.6965,0.6329,0.5754,2.2346,1.6423,0.5319,0.2634,0.1161,-0.2006,0,0.1486,1.0058,1.2271,0.6442,0.856,0.7104,0.3177,0.265,1.1602,0.9263,0.0521,0.095,3169910461,2306511170,2071939360,8582606838,6526258853,7963418164,5451701355,1437954200,1729310000,8582606838,6526258853,33.4456,45.8851,-21.2209,23.2245,38.8912,43.205,104.9572,113.2964,50.036,19.3913,21.149,3.1151,2.5158,1.4833,1.4002,2.8326,2.4447,3.8034,13.6459,3.0165,1.1691,1.5404,2.6651,1.2671,0.7921,4.0229,3.9119,1.5912,7.2123,22.4607,2.8842,3.3589,2.1273
2017/7/25,-0.2964,1.4866,1.373,-1.0929,-1.3166,-1.1905,-0.7005,0.0927,10.0503,-0.7353,-0.0742,0.6803,1.4419,0.7442,0.527,0.6853,0.341,0.251,1.2389,5.0294,0.0665,0.0511,3160513493,2340798929,2100387040,8488807857,6440335637,7868615567,5413510803,1439287800,1903110000,8488807857,6440335637,33.3465,46.5672,-21.5123,22.9707,38.3791,42.6906,104.2219,113.4015,55.0647,19.2701,21.1568,3.1058,2.5532,1.5037,1.3849,2.7953,2.4156,3.7768,13.6585,3.3197,1.1618,1.5409,2.6572,1.2859,0.803,3.9789,3.8604,1.5723,7.1618,22.4815,3.1741,3.3379,2.128
2017/7/26,-1.0902,1.1831,2.0316,-0.3683,-1.698,-1.3387,-0.5291,-0.2316,4.2922,0.4444,-0.5939,0.7157,1.1665,0.9419,0.3742,0.6232,0.4484,0.2614,0.617,7.4474,0.0257,0.0269,3126057945,2368492888,2143058560,8457541529,6330978816,7763279348,5384867888,1435953800,1984796000,8457541529,6330978816,32.9829,47.1182,-21.9493,22.886,37.7275,42.1191,103.6705,113.1388,57.4282,19.3684,21.0448,3.072,2.5834,1.5343,1.3798,2.7479,2.3832,3.7568,13.6269,3.4622,1.1677,1.5328,2.6283,1.3012,0.8193,3.9642,3.7948,1.5512,7.1239,22.4294,3.3103,3.3549,2.1168
2017/7/27,2.004,2.0601,2.8761,1.4787,4.4417,2.4423,1.1525,3.3434,-1.1384,0.1475,1.5683,1.2187,1.4833,1.4909,0.8872,1.6238,0.8769,0.3945,2.879,3.4553,0.0508,0.2293,3188704397,2417287007,2204695200,8582606838,6612182070,7952884542,5446927536,1483963400,1962202000,8582606838,6612182070,33.6439,48.0889,-22.5806,23.2245,39.4032,43.1478,104.8653,116.9215,56.7745,19.3332,21.3046,3.1335,2.6366,1.5784,1.4002,2.8699,2.4414,3.8001,14.0825,3.4228,1.1656,1.5517,2.6809,1.328,0.8429,4.0229,3.9634,1.5891,7.206,23.1793,3.2726,3.3488,2.1429
2017/7/28,0,-0.8183,1.1828,0.1821,-1.9492,0,-0.4382,2.4938,-2.6572,-0.2946,-0.3676,0.8461,0.4974,1.5784,0.6286,0.9942,0.5167,0.287,1.9814,2.2981,0.0623,0.0837,3188704397,2397505607,2230772240,8598240002,6483297245,7952884542,5423058441,1520970800,1910062000,8598240002,6483297245,33.6439,47.6953,-22.8477,23.2668,38.6352,43.1478,104.4057,119.8373,55.2659,19.2951,21.2471,3.1335,2.615,1.5971,1.4028,2.814,2.4414,3.7834,14.4337,3.3318,1.1633,1.5475,2.6809,1.3171,0.8528,4.0302,3.8861,1.5891,7.1744,23.7574,3.1857,3.3422,2.1371
2017/7/31,0,-0.5501,-0.3188,-0.1818,0.8434,0.2649,0.9683,-0.1534,0.091,0.7386,0.2214,0.6794,0.8174,0.9739,0.6555,0.8577,0.5406,0.3278,1.5022,2.1745,0.0572,0.0952,3188704397,2384318008,2223660320,8582606838,6537975656,7973951786,5475570450,1518637000,1911800000,8582606838,6537975656,33.6439,47.433,-22.7748,23.2245,38.961,43.2621,105.4167,119.6534,55.3162,19.4117,21.2657,3.1335,2.6006,1.592,1.4002,2.8377,2.4479,3.8201,14.4115,3.3348,1.1703,1.5489,2.6809,1.3098,0.8501,4.0229,3.9189,1.5933,7.2439,23.7209,3.1886,3.3624,2.139
