ÈÕÆÚ,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH
2014/8/15,0.2915,2.4715,-0.2421,1.6097,0.1529,0.7481,0.6098,,0.3636,0.6803,0.8621,0.4255,0.7968,6.7797,0.3378,0.641,0.4376,0.4762,-2.1645,0.6897,0.3534,0.4098,1.0929,2.0045,0.982,0.6034,0.5965,0.7294,0.5771,,0.3365,0.1679,0.2438,0.4201,0.579,10.4868,0.4839,0.0888,1.2035,0.071,0.8967,0.2097,0.9983,0.552,1609515532,2690693638,1933305497,5249560810,2795535304,3889909318,5005873348,,1609515532,5175264000,5258850087,6476784000,3064205057,4003142220,6936158832,15107060791,3827149032,24008141397,6478381874,6315200800,3445488000,2972340000,33.8438,252.1472,-5.0934,13.1174,46.8527,30.2548,9.2816,,21.5585,8.6852,13.3272,11.9098,12.0008,14.5854,10.611,6.5056,19.9528,11.7769,13.6963,8.8387,15.7606,10.2825,1.0204,1.8289,1.2382,1.4519,1.8061,1.461,0.8239,,0.65,1.0432,0.7544,0.8697,0.8699,1.7653,0.607,0.7814,1.279,1.6273,0.9882,0.8114,1.1673,1.3112,3.2576,12.1522,0.3456,6.8642,0.7772,8.0551,2.8554,,2.0751,3.1605,1.7237,2.4672,3.0312,11.9605,1.7725,2.5906,0.6197,4.1881,3.0059,1.2515,8.3466,3.7829
2014/8/18,1.4535,2.2263,1.2136,1.7822,0.916,0.7426,1.4141,,1.087,0,0.4274,0.4237,1.581,-0.907,0.6734,0.6369,0.2179,0.158,1.9912,0.3425,0.7042,1.2245,1.8636,2.8774,0.9715,0.9024,0.4791,1.0515,1.1595,,0.4439,0.3819,0.4117,0.5837,1.0155,7.1544,0.3646,0.1162,1.4811,0.0788,0.471,0.2302,1.4478,0.6869,1632909653,2750597763,1956767942,5343117339,2821143261,3918794783,5076663476,,1632909653,5175264000,5281323805,6504228000,3112650987,3966832540,6982866972,15203284108,3835487047,24046068951,6607376203,6336828200,3469752000,3008736000,34.3357,257.7609,-5.1552,13.3512,47.2819,30.4795,9.4128,,21.7906,8.6852,13.3842,11.9602,12.1905,14.4531,10.6825,6.5471,19.9962,11.7955,13.969,8.8689,15.8716,10.4084,1.0352,1.8696,1.2532,1.4778,1.8227,1.4719,0.8356,,0.657,1.0432,0.7576,0.8734,0.8837,1.7493,0.6111,0.7864,1.2818,1.6298,1.0079,0.8142,1.1755,1.3272,3.3049,12.4227,0.3498,6.9865,0.7843,8.1149,2.8958,,2.0974,3.1605,1.7311,2.4777,3.0792,11.852,1.7844,2.6071,0.6211,4.1947,3.0657,1.2558,8.4053,3.8292
2014/8/19,-0.2865,-0.1815,-0.7194,0.3891,1.059,1.9656,0.3984,,-0.3584,0.2252,1.7021,0,0.7782,-1.6018,0.3344,0.9494,-0.4348,-1.4196,5.6399,0,-0.3497,0,0.9524,1.6966,1.045,0.6289,0.8551,2.5622,1.1073,,0.4727,0.3286,0.6753,0.4536,0.7572,5.4615,0.4251,0.1833,1.3573,0.1932,0.8293,0.253,0.893,0.5041,1628230829,2745605753,1942690475,5363907679,2851019210,3995822690,5096889227,,1628230829,5186920000,5371218678,6504228000,3136873952,3903290600,7006221042,15347619084,3818811017,23704720969,6980026488,6336828200,3457620000,3008736000,34.2373,257.2931,-5.1181,13.4031,47.7826,31.0786,9.4503,,21.7196,8.7047,13.612,11.9602,12.2854,14.2216,10.7182,6.6092,19.9093,11.6281,14.7568,8.8689,15.8161,10.4084,1.0323,1.8662,1.2442,1.4836,1.842,1.5008,0.8389,,0.6549,1.0455,0.7705,0.8734,0.8906,1.7213,0.6131,0.7938,1.2763,1.6067,1.0648,0.8142,1.1714,1.3272,3.2955,12.4002,0.3473,7.0137,0.7926,8.2744,2.9073,,2.0906,3.1676,1.7605,2.4777,3.1031,11.6622,1.7904,2.6319,0.6184,4.1351,3.2386,1.2558,8.376,3.8292
2014/8/20,1.4368,0.1818,0.2415,-0.7752,1.7964,0.9639,0.7937,,0.7194,3.3708,1.2552,1.2658,3.0888,-1.8605,1.3333,1.8809,1.5284,-0.32,1.6427,1.3652,10.1754,10.0806,1.8444,1.8916,1.4673,0.4368,1.1413,2.5154,1.0901,,0.6512,0.9082,0.7474,1.2419,1.4537,4.0728,0.9646,0.3404,1.5508,0.1526,1.1057,0.5456,2.5724,6.1955,1651624950,2750597763,1947382964,5322326999,2902235124,4034336644,5137340729,,1651624950,5361760000,5438639833,6586560000,3233765811,3830671240,7099637323,15636289035,3877177124,23628865862,7094688114,6423337800,3809448000,3312036000,34.7293,257.7609,-5.1305,13.2992,48.641,31.3782,9.5253,,21.8869,8.9981,13.7828,12.1116,12.6649,13.957,10.8611,6.7335,20.2136,11.5909,14.9992,8.99,17.4255,11.4577,1.0471,1.8696,1.2472,1.4721,1.8751,1.5152,0.8455,,0.6599,1.0808,0.7802,0.8845,0.9181,1.6893,0.6213,0.8088,1.2958,1.6016,1.0822,0.8253,1.2906,1.461,3.3428,12.4227,0.3481,6.9593,0.8069,8.3542,2.9304,,2.1067,3.2744,1.7826,2.5091,3.199,11.4452,1.8142,2.6814,0.6278,4.1219,3.2918,1.273,9.2282,4.2152
2014/8/21,-0.8499,0,1.2048,1.3672,1.7647,-1.6706,-0.7874,,-0.3571,-1.5217,-1.2397,-1.6667,-1.8727,0.237,-1.3158,0.3077,-1.5054,-0.6421,-0.6061,0,7.6433,-2.1978,1.493,1.7382,1.2709,0.578,1.0627,1.2003,1.0213,,0.4676,0.5167,0.4305,0.7513,1.0182,2.6752,0.8486,0.2136,0.9874,0.0495,0.7073,0.8802,8.0785,4.2876,1637588477,2750597763,1970845409,5395093188,2953451038,3966937225,5096889227,,1637588477,5280168000,5371218678,6476784000,3173208399,3839748660,7006221042,15684400694,3818811017,23477155647,7051690004,6423337800,4100616000,3239244000,34.4341,257.7609,-5.1923,13.4811,49.4993,30.8539,9.4503,,21.8268,8.8612,13.612,11.9098,12.4277,13.9901,10.7182,6.7543,19.9093,11.5165,14.9083,8.99,18.7574,11.2058,1.0382,1.8696,1.2622,1.4922,1.9082,1.4899,0.8389,,0.6581,1.0643,0.7705,0.8697,0.9009,1.6933,0.6131,0.8112,1.2763,1.5913,1.0757,0.8253,1.3892,1.4289,3.3144,12.4227,0.3523,7.0545,0.8211,8.2146,2.9073,,2.1009,3.2245,1.7605,2.4672,3.1391,11.4723,1.7904,2.6896,0.6184,4.0954,3.2719,1.273,9.9336,4.1226
2014/8/22,-0.2857,1.4519,1.4286,0.1927,5.4913,0.9709,1.3889,,-0.3584,0,0.8368,0,0.3817,0.7092,-0.3333,0.6135,0.655,-0.3231,-1.0163,0,-4.7337,-1.4981,0.844,1.91,1.4968,0.4695,1.6103,1.0756,0.972,,0.3546,0.3503,0.2905,0.3501,0.6034,2.6947,0.4031,0.1057,1.2496,0.1034,0.4629,0.3272,3.8295,1.71,1632909653,2790533847,1999000344,5405488358,3115634766,4005451179,5167679355,,1632909653,5280168000,5416166115,6476784000,3185319882,3866980920,6982866972,15780624011,3843825063,23401300540,6980026488,6423337800,3906504000,3190716000,34.3357,261.5033,-5.2665,13.507,52.2175,31.1535,9.5816,,21.745,8.8612,13.7259,11.9098,12.4752,14.0893,10.6825,6.7957,20.0397,11.4793,14.7568,8.99,17.8694,11.038,1.0352,1.8968,1.2803,1.4951,2.0129,1.5044,0.8505,,0.6556,1.0643,0.777,0.8697,0.9043,1.7053,0.6111,0.8162,1.2846,1.5861,1.0648,0.8253,1.3235,1.4075,3.3049,12.6031,0.3573,7.0681,0.8662,8.2944,2.9477,,2.093,3.2245,1.7753,2.4672,3.1511,11.5537,1.7844,2.7061,0.6224,4.0822,3.2386,1.273,9.4634,4.0608
2014/8/25,-1.7192,-1.7889,0.4695,-1.1538,-2.4658,-1.4423,0,,-1.7986,-1.3245,-0.8299,0.4237,-1.1407,-0.939,-1.0033,-1.5244,1.3015,-1.7828,-0.4107,-1.3468,-1.2422,-0.3802,1.0114,1.1036,1.0882,0.3302,0.6407,0.8286,1.1712,,0.6003,0.2948,0.2873,0.6368,0.509,1.6328,0.4249,0.12,1.6711,0.152,0.3387,0.2415,2.2483,1.2371,1604836707,2740613743,2008385322,5343117339,3038810895,3947680248,5167679355,,1604836707,5210232000,5371218678,6504228000,3148985434,3830671240,6912804761,15540065718,3893853154,22984097451,6951361081,6336828200,3857976000,3178584000,33.7454,256.8253,-5.2912,13.3512,50.9299,30.7042,9.5816,,21.3658,8.7438,13.612,11.9602,12.3328,13.957,10.5753,6.6921,20.3005,11.2746,14.6962,8.8689,17.6475,10.996,1.0174,1.8629,1.2863,1.4778,1.9633,1.4827,0.8505,,0.6442,1.0502,0.7705,0.8734,0.894,1.6893,0.605,0.8038,1.3013,1.5579,1.0604,0.8142,1.307,1.4022,3.2481,12.3776,0.359,6.9865,0.8448,8.1747,2.9477,,2.0565,3.1818,1.7605,2.4777,3.1151,11.4452,1.7665,2.6649,0.6305,4.0094,3.2253,1.2558,9.3458,4.0454
2014/8/26,-2.3324,-4.1894,-4.2056,-2.9183,1.4045,-2.9268,-1.5656,,-0.7326,-2.0134,-2.5105,-1.6878,-0.7692,-2.6066,-1.3514,-2.7864,-3.4261,-0.9901,-4.5361,-1.7065,-3.1447,-2.6718,1.3063,1.5879,2.1448,0.5126,1.2101,1.0291,0.9605,,0.591,0.2874,0.4457,0.6235,0.9814,2.4807,0.5159,0.1731,1.3587,0.0899,0.5841,0.2976,2.0026,1.1948,1567406114,2625797502,1923920519,5187189790,3081490823,3832138387,5086776351,,1567406114,5105328000,5236376369,6394452000,3124762470,3730819620,6819388481,15107060791,3760444909,22756532130,6636041609,6228691200,3736656000,3093660000,32.9584,246.0657,-5.0687,12.9616,51.6453,29.8055,9.4316,,21.213,8.5678,13.2703,11.7584,12.238,13.5932,10.4324,6.5056,19.605,11.163,14.0296,8.7176,17.0925,10.7022,0.9937,1.7848,1.2322,1.4347,1.9909,1.4393,0.8372,,0.6396,1.0291,0.7512,0.8587,0.8871,1.6452,0.5968,0.7814,1.2568,1.5424,1.0123,0.8003,1.2659,1.3647,3.1724,11.8591,0.3439,6.7826,0.8567,7.9355,2.9016,,2.0418,3.1178,1.7163,2.4359,3.0912,11.1468,1.7426,2.5906,0.6089,3.9697,3.079,1.2344,9.0519,3.9373
2014/8/27,0.2985,0.5703,1.9512,-0.4008,-0.554,-0.2513,0.5964,,0.738,0,0.4292,0,0,-0.4866,0.3425,0,3.5477,-0.1667,1.2959,0,-0.6494,-0.7843,0.7316,0.789,1.2391,0.3384,0.9194,0.7986,0.8684,,0.1884,0.211,0.2238,0.2816,0.273,1.5304,0.2584,0.062,2.3137,0.1009,0.3892,0.1907,0.9762,0.5568,1572084938,2640773533,1961460431,5166399450,3064418852,3822509899,5117114978,,1572084938,5105328000,5258850087,6394452000,3124762470,3712664780,6842742551,15107060791,3893853154,22718604576,6722037829,6228691200,3712392000,3069396000,33.0567,247.4692,-5.1676,12.9096,51.3591,29.7306,9.4878,,21.3671,8.5678,13.3272,11.7584,12.238,13.527,10.4681,6.5056,20.3005,11.1444,14.2114,8.7176,16.9815,10.6183,0.9967,1.795,1.2562,1.4289,1.9798,1.4357,0.8422,,0.6442,1.0291,0.7544,0.8587,0.8871,1.6372,0.5988,0.7814,1.3013,1.5399,1.0254,0.8003,1.2577,1.354,3.1818,11.9267,0.3506,6.7554,0.852,7.9155,2.9189,,2.0567,3.1178,1.7237,2.4359,3.0912,11.0926,1.7486,2.5906,0.6305,3.9631,3.1189,1.2344,8.9931,3.9064
2014/8/28,-1.7857,-0.5671,-1.6746,-1.006,0.1393,0,-0.9881,,0.3663,-0.2283,-2.1368,-0.8584,-2.3256,1.2225,-1.0239,-0.6369,-2.3555,-1.5025,-0.8529,-0.6944,-2.2876,-0.7905,0.8867,0.8122,1.0736,0.2314,0.5339,0.5282,0.7427,,0.2715,0.1923,0.3279,0.4115,0.5001,1.8799,0.3117,0.0482,1.2619,0.1582,0.2287,0.1902,1.0184,0.5182,1544011993,2625797502,1928613008,5114423601,3068686845,3822509899,5066550600,,1544011993,5093672000,5146481495,6339564000,3052093575,3758051880,6772680341,15010837474,3802134986,22377256595,6664707016,6185436400,3627468000,3045132000,32.4664,246.0657,-5.081,12.7797,51.4307,29.7306,9.3941,,21.4397,8.5482,13.0424,11.6574,11.9534,13.6924,10.3609,6.4642,19.8223,10.9769,14.0902,8.6571,16.593,10.5343,0.9789,1.7848,1.2352,1.4146,1.9826,1.4357,0.8339,,0.6464,1.0267,0.7383,0.8513,0.8665,1.6572,0.5927,0.7764,1.2707,1.5167,1.0167,0.7948,1.2289,1.3433,3.125,11.8591,0.3447,6.6875,0.8531,7.9155,2.89,,2.0637,3.1106,1.6869,2.415,3.0193,11.2282,1.7307,2.5741,0.6157,3.9036,3.0923,1.2258,8.7874,3.8755
2014/8/29,1.2121,2.4715,0.7299,0.813,1.8081,0.5038,0.1996,,0.7299,0.6865,1.31,0.8658,0.7937,0.4831,0.6897,1.6026,1.5351,1.5254,1.0753,1.049,4.6823,1.5936,0.6264,1.4118,0.7422,0.2081,0.6887,0.4618,0.4983,,0.1875,0.1911,0.1971,0.2359,0.4145,1.0724,0.2821,0.056,0.7596,0.0785,0.2006,0.1552,1.6686,0.5632,1562727289,2690693638,1942690475,5156004280,3124170752,3841766876,5076663476,,1562727289,5128640000,5213902650,6394452000,3076316540,3776206720,6819388481,15251395767,3860501093,22718604576,6736370532,6250318600,3797316000,3093660000,32.86,252.1472,-5.1181,12.8836,52.3606,29.8804,9.4128,,21.5989,8.6069,13.2133,11.7584,12.0482,13.7586,10.4324,6.5678,20.1266,11.1444,14.2417,8.7479,17.37,10.7022,0.9907,1.8289,1.2442,1.4261,2.0184,1.4429,0.8356,,0.6512,1.0338,0.748,0.8587,0.8734,1.6652,0.5968,0.7889,1.2902,1.5399,1.0276,0.8031,1.2865,1.3647,3.1629,12.1522,0.3473,6.7419,0.8686,7.9554,2.8958,,2.079,3.132,1.709,2.4359,3.0432,11.2825,1.7426,2.6154,0.6251,3.9631,3.1256,1.2387,9.1989,3.9373
2014/9/1,2.3952,0.5566,1.6908,2.621,0.8197,1.5038,0.7968,,1.4493,1.5909,1.2931,0.8584,1.9685,2.4038,0.6849,0.9464,0.432,0.5008,1.7021,1.3841,0.9585,0,0.9443,1.1161,1.0132,0.3875,0.6922,0.6104,0.6067,,0.3982,0.244,0.2294,0.381,0.5713,2.8339,0.268,0.138,0.98,0.0868,0.2978,0.305,1.1014,0.6678,1600157883,2705669669,1975537898,5291141489,3149778709,3899537806,5117114978,,1600157883,5210232000,5281323805,6449340000,3136873952,3866980920,6866096621,15395730742,3877177124,22832387237,6851032158,6336828200,3833712000,3093660000,33.647,253.5506,-5.2047,13.2213,52.7897,30.3297,9.4878,,21.9232,8.7438,13.3842,11.8593,12.2854,14.0893,10.5038,6.63,20.2136,11.2002,14.4841,8.8689,17.5365,10.7022,1.0145,1.8391,1.2652,1.4634,2.035,1.4646,0.8422,,0.661,1.0502,0.7576,0.866,0.8906,1.7053,0.6009,0.7963,1.2958,1.5476,1.0451,0.8142,1.2988,1.3647,3.2387,12.2198,0.3531,6.9186,0.8757,8.075,2.9189,,2.1102,3.1818,1.7311,2.4568,3.1031,11.5537,1.7546,2.6401,0.6278,3.983,3.1788,1.2558,9.287,3.9373
2014/9/2,1.462,0.9225,2.1378,1.3752,-0.4065,1.4815,1.3834,,0,0.8949,1.2766,1.2766,1.5444,0.2347,1.3605,2.1875,1.7204,1.1628,1.6736,1.3652,0.9494,1.9608,1.0686,1.3593,1.1989,0.4591,0.4044,0.9821,1.2563,,0.5353,0.4285,0.3513,0.5305,0.7408,2.4637,0.5191,0.1646,1.8164,0.1435,0.5133,0.2842,1.5066,1.0344,1623552004,2730629722,2017770300,5363907679,3136974730,3957308737,5187905106,,1623552004,5256856000,5348744960,6531672000,3185319882,3876058340,6959512902,15732512352,3943881246,23097880112,6965693784,6423337800,3870108000,3154320000,34.139,255.8897,-5.3159,13.4031,52.5752,30.779,9.6191,,21.9252,8.8221,13.555,12.0107,12.4752,14.1224,10.6467,6.775,20.5613,11.3304,14.7265,8.99,17.7029,10.9121,1.0293,1.8561,1.2923,1.4836,2.0267,1.4863,0.8539,,0.6611,1.0596,0.7673,0.8771,0.9043,1.7093,0.609,0.8137,1.3181,1.5656,1.0626,0.8253,1.3111,1.3914,3.286,12.3325,0.3607,7.0137,0.8721,8.1947,2.9592,,2.1104,3.2103,1.7532,2.4881,3.1511,11.5808,1.7784,2.6979,0.6386,4.0293,3.232,1.273,9.3752,4.0145
2014/9/3,0.5764,4.3876,3.2558,-0.3876,-1.2245,0.7299,0.3899,,0.3571,0.2217,0.4202,0,0.3802,0.2342,0.6711,0.3058,-0.2114,0,0.823,0.6734,-0.9404,0.7692,1.0106,3.6752,1.7323,0.3727,0.3748,2.4454,1.4293,,0.5655,0.3372,0.4233,1.0016,0.9749,2.6742,0.8572,0.2458,1.3772,0.1833,0.514,0.4054,1.5339,0.8429,1632909653,2850437973,2083465147,5343117339,3098562795,3986194202,5208130857,,1632909653,5268512000,5371218678,6531672000,3197431364,3885135760,7006221042,15780624011,3935543231,23097880112,7023024597,6466592600,3833712000,3178584000,34.3357,267.117,-5.489,13.3512,51.9314,31.0037,9.6566,,22.0076,8.8416,13.612,12.0107,12.5226,14.1554,10.7182,6.7957,20.5179,11.3304,14.8477,9.0506,17.5365,10.996,1.0352,1.9375,1.3343,1.4778,2.0019,1.4972,0.8572,,0.6635,1.062,0.7705,0.8771,0.9078,1.7133,0.6131,0.8162,1.3153,1.5656,1.0713,0.8309,1.2988,1.4022,3.3049,12.8736,0.3724,6.9865,0.8615,8.2545,2.9708,,2.1183,3.2174,1.7605,2.4881,3.163,11.6079,1.7904,2.7061,0.6373,4.0293,3.2586,1.2815,9.287,4.0454
2014/9/4,0.8596,0.1751,0.9009,2.1401,-0.9642,0,1.9417,,0.3559,0.885,3.7657,2.1008,9.8485,0.2336,1.6667,0,1.4831,3.7767,-0.2041,1.0033,0.3165,1.5267,1.1132,2.2232,1.1356,0.8,0.8996,1.4975,1.8598,,0.3992,0.4682,0.9576,1.4813,2.473,2.2036,0.9866,0.2001,1.8252,0.4335,0.4825,0.54,1.407,1.6004,1646946125,2855429983,2102235103,5457464208,3068686845,3986194202,5309259611,,1646946125,5315136000,5573482143,6668892000,3512329908,3894213180,7122991393,15780624011,3993909338,23970213844,7008691894,6531474800,3845844000,3227112000,34.6309,267.5848,-5.5384,13.6369,51.4307,31.0037,9.8441,,22.0748,8.9199,14.1246,12.263,13.7559,14.1885,10.8968,6.7957,20.8222,11.7583,14.8174,9.1414,17.592,11.1639,1.0441,1.9409,1.3464,1.5094,1.9826,1.4972,0.8738,,0.6656,1.0714,0.7996,0.8955,0.9972,1.7173,0.6233,0.8162,1.3348,1.6247,1.0691,0.8392,1.3029,1.4236,3.3334,12.8962,0.3758,7.136,0.8531,8.2545,3.0285,,2.1248,3.2459,1.8268,2.5404,3.4746,11.635,1.8202,2.7061,0.6467,4.1815,3.2519,1.2944,9.3164,4.1071
2014/9/5,0.5682,1.5734,2.2321,10.0952,0,0.9662,0.1905,,0,0.6579,0,0.823,2.7586,1.6317,2.9508,1.5244,0,-0.7911,-1.227,0.6623,0,0.3759,1.1156,2.5424,1.7393,3.5254,0.8007,1.6706,1.1306,,0.5417,0.4738,0.6971,1.038,6.3671,3.1511,2.1575,0.446,1.5171,0.3155,0.7798,0.5947,1.1966,1.0455,1656303774,2900358077,2149159994,6008408214,3068686845,4024708155,5319372487,,1656303774,5350104000,5573482143,6723780000,3609221767,3957755120,7333178024,16021182304,3993909338,23780576076,6922695675,6574729600,3845844000,3239244000,34.8276,271.7951,-5.6621,15.0136,51.4307,31.3033,9.8628,,22.0895,8.9786,14.1246,12.3639,14.1353,14.42,11.2184,6.8993,20.8222,11.6653,14.6356,9.2019,17.592,11.2058,1.0501,1.9714,1.3764,1.6618,1.9826,1.5116,0.8755,,0.666,1.0784,0.7996,0.9029,1.0247,1.7453,0.6417,0.8287,1.3348,1.6119,1.056,0.8448,1.3029,1.4289,3.3523,13.0991,0.3842,7.8564,0.8531,8.3342,3.0342,,2.1262,3.2672,1.8268,2.5613,3.5704,11.8249,1.8739,2.7474,0.6467,4.1484,3.212,1.303,9.3164,4.1226
2014/9/9,0.565,1.5491,3.7118,8.3045,0.1391,-0.2392,-0.5703,,-0.3546,0,0,-0.4082,-1.6779,1.3761,-0.3185,0,1.0438,-0.1595,1.2422,0.3289,0,0.3745,0.9535,3.1296,2.9361,5.6929,0.458,1.0988,1.0024,,0.3591,0.3775,0.4517,1.034,2.1466,3.2453,0.784,0.1063,2.5067,0.1305,0.4143,0.5432,1.0357,1.017,1665661422,2945286171,2228932308,6507376370,3072954838,4015079667,5289033860,,1665661422,5350104000,5573482143,6696336000,3548664355,4012219640,7309823954,16021182304,4035599415,23742648522,7008691894,6596357000,3845844000,3251376000,35.0244,276.0053,-5.8722,16.2604,51.5022,31.2284,9.8066,,21.9449,8.9786,14.1246,12.3135,13.8982,14.6185,11.1826,6.8993,21.0395,11.6467,14.8174,9.2322,17.592,11.2478,1.056,2.002,1.4275,1.7998,1.9854,1.508,0.8705,,0.6616,1.0784,0.7996,0.8992,1.0075,1.7693,0.6397,0.8287,1.3487,1.6093,1.0691,0.8476,1.3029,1.4343,3.3712,13.302,0.3984,8.5089,0.8543,8.3143,3.0169,,2.1123,3.2672,1.8268,2.5509,3.5105,11.9876,1.8679,2.7474,0.6535,4.1418,3.2519,1.3073,9.3164,4.138
2014/9/10,-0.8427,-0.5085,1.2632,-3.0351,1.3889,1.9185,0.5736,,0,0.2179,1.2097,0.8197,-1.0239,-1.3575,-0.3195,0,-0.8264,-0.7987,0,0,2.2082,0.7463,1.0024,2.2999,1.6332,2.7974,0.6209,2.4156,1.1667,,0.3917,0.286,0.5171,1.0911,1.5446,2.9812,0.6374,0.1329,1.8871,0.1227,0.4103,0.4758,2.1332,1.4566,1651624950,2930310140,2257087243,6309868141,3115634766,4092107574,5319372487,,1651624950,5361760000,5640903298,6751224000,3512329908,3957755120,7286469884,16021182304,4002247354,23553010755,7008691894,6596357000,3930768000,3275640000,34.7293,274.6019,-5.9464,15.7669,52.2175,31.8275,9.8628,,21.9106,8.9981,14.2954,12.4144,13.7559,14.42,11.1469,6.8993,20.8656,11.5537,14.8174,9.2322,17.9804,11.3318,1.0471,1.9918,1.4455,1.7452,2.0129,1.5369,0.8755,,0.6606,1.0808,0.8092,0.9066,0.9972,1.7453,0.6377,0.8287,1.3376,1.5964,1.0691,0.8476,1.3317,1.445,3.3428,13.2344,0.4035,8.2506,0.8662,8.4738,3.0342,,2.109,3.2744,1.8489,2.5718,3.4746,11.8249,1.862,2.7474,0.6481,4.1087,3.2519,1.3073,9.5221,4.1689
2014/9/11,3.1161,-0.5111,4.9896,0.4942,-1.7808,-0.2353,1.3308,,0.7117,0,2.7888,1.2195,0.3448,-0.9174,1.2821,2.4024,2.9167,-0.161,6.3395,2.623,3.3951,5.1852,2.8614,1.952,3.5021,1.8655,0.3755,2.7652,2.2,,0.9471,0.6973,1.8922,1.9525,2.0337,2.6934,1.4923,0.3812,3.0739,0.1785,1.5095,1.1445,3.3657,4.1411,1703092016,2915334109,2369706980,6341053651,3060150859,4082479086,5390162615,,1703092016,5361760000,5798219327,6833556000,3524441390,3921445440,7379886164,16406075572,4118979568,23515083201,7453005695,6769376200,4064220000,3445488000,35.8115,273.1985,-6.2431,15.8448,51.2876,31.7526,9.9941,,22.0765,8.9981,14.6941,12.5658,13.8033,14.2877,11.2898,7.065,21.4742,11.5351,15.7568,9.4743,18.5909,11.9193,1.0797,1.9816,1.5177,1.7538,1.9771,1.5333,0.8872,,0.6656,1.0808,0.8318,0.9176,1.0006,1.7293,0.6458,0.8486,1.3766,1.5939,1.1369,0.8698,1.3769,1.5199,3.447,13.1667,0.4236,8.2914,0.8508,8.4539,3.0746,,2.125,3.2744,1.9005,2.6031,3.4865,11.7164,1.8858,2.8134,0.667,4.1021,3.4581,1.3415,9.8454,4.3851
2014/9/12,1.3736,5.6507,4.9505,-0.9836,0.1395,0.7075,0.5629,,0.7067,1.087,2.7132,1.6064,0.3436,1.3889,1.8987,-0.2933,2.6316,0.1613,-0.5769,0.9585,0,0.7042,1.3595,8.1264,2.3366,1.8075,0.4883,1.5796,1.5581,,0.2909,0.5087,1.1699,1.2712,1.4544,2.2771,0.9937,0.1257,3.281,0.1316,0.8556,0.6701,1.7274,2.2218,1726486137,3080070454,2487019207,6278682632,3064418852,4111364551,5420501241,,1726486137,5420040000,5955535355,6943332000,3536552872,3975909960,7520010585,16357963914,4227373767,23553010755,7410007585,6834258400,4064220000,3469752000,36.3034,288.6361,-6.5522,15.6889,51.3591,31.9773,10.0503,,22.2379,9.0959,15.0928,12.7677,13.8507,14.4862,11.5042,7.0443,22.0393,11.5537,15.6659,9.5651,18.5909,12.0033,1.0946,2.0936,1.5928,1.7366,1.9798,1.5442,0.8921,,0.6705,1.0925,0.8544,0.9324,1.004,1.7533,0.6581,0.8461,1.4128,1.5964,1.1303,0.8781,1.3769,1.5306,3.4943,13.9107,0.4446,8.2098,0.852,8.5137,3.0919,,2.1405,3.31,1.9521,2.645,3.4985,11.8791,1.9217,2.8051,0.6845,4.1087,3.4381,1.3544,9.8454,4.4159
