ÈÕÆÚ,000045.SZ,000050.SZ,000100.SZ,000413.SZ,000536.SZ,000541.SZ,000725.SZ,000727.SZ,002005.SZ,002036.SZ,002076.SZ,002106.SZ,002189.SZ,002217.SZ,002273.SZ,002289.SZ,002387.SZ,002449.SZ,002456.SZ,002587.SZ,002745.SZ,002808.SZ,002841.SZ,002845.SZ,002876.SZ,002952.SZ,002955.SZ,002962.SZ,200045.SZ,200413.SZ,200541.SZ,200725.SZ,300032.SZ,300076.SZ,300088.SZ,300102.SZ,300120.SZ,300128.SZ,300162.SZ,300219.SZ,300232.SZ,300241.SZ,300296.SZ,300301.SZ,300303.SZ,300319.SZ,300323.SZ,300331.SZ,300389.SZ,300545.SZ,300566.SZ,300582.SZ,300625.SZ,300632.SZ,300650.SZ,300691.SZ,300701.SZ,300708.SZ,300752.SZ,300790.SZ,600261.SH,600363.SH,600552.SH,600651.SH,600666.SH,600703.SH,600707.SH,603297.SH,603303.SH,603515.SH,603679.SH,603685.SH,603773.SH,688007.SH,688010.SH
2015/5/14,16.07,26.519,5.9246,11.0635,12.615,10.0649,4.2615,6.01,12.3834,6.5347,7.7464,15.7852,37.1673,8.2442,14.4636,21.4722,21.4115,12.844,13.6008,9.8658,26.6911,,,,,,,,10.05,7.5942,6.3511,3.4896,30.1015,12.6861,6.8761,10.6914,12.4445,8.4028,22.9085,12.0585,5.568,6.7639,4.8187,13.5941,7.6638,8.9314,9.2166,34.4629,27.4762,,,,,,,,,,,,7.5792,17.5883,15.731,13.4763,18.35,14.3049,17.95,,,,,,,,
2015/5/15,15.48,26.5582,5.6721,10.7376,13.0636,9.9101,4.0979,5.805,11.9551,6.5347,7.8457,15.7852,34.812,8.0283,13.6865,21.3722,21.8246,12.8727,13.8857,9.8658,26.3583,,,,,,,,10.18,7.7148,6.4294,3.4896,31.7688,12.8104,7.5639,10.83,13.1539,8.3403,22.9085,11.8875,5.568,6.7639,4.8187,13.5941,7.5686,8.9314,9.2166,33.0023,26.6023,,,,,,,,,,,,8.0751,18.7595,15.8851,13.7392,18.9375,13.8221,17.95,,,,,,,,
2015/5/18,15.8,26.8028,5.5278,10.68,13.105,10.3929,4.0498,6,12.8915,6.5347,8.0444,15.7852,35.5871,8.0381,14.2084,21.5789,23.5106,13.3896,15.2351,9.8658,27.9931,,,,,,,,10.45,7.9466,6.7764,3.5466,31.7688,12.9247,7.5639,11.4785,13.7451,9.0075,22.9085,13.0763,5.568,6.7639,4.8187,13.5941,8.1508,8.9314,9.2166,33.8609,29.263,,,,,,,,,,,,8.256,18.7694,17.4661,14.0995,20.8313,13.6161,17.45,,,,,,,,
2015/5/19,16.37,27.3899,5.5909,11.1498,13.1935,10.6591,4.1268,6.295,12.9613,6.5347,8.1089,15.7852,36.4517,8.8429,14.1079,23.3261,25.11,13.4255,15.4448,9.8658,27.6314,,,,,,,,10.95,8.0671,6.8547,3.5752,31.7688,12.8502,7.5639,11.6814,13.7377,9.4328,22.9085,13.6156,5.568,6.7639,4.8187,13.5941,8.3307,8.9314,9.2166,34.2409,28.7046,,,,,,,,,,,,8.3026,20.6493,18.1174,14.45,22.9125,13.881,18.16,,,,,,,,
2015/5/20,17.17,27.4291,5.5819,11.4087,13.9196,10.6096,4.1364,6.335,13.041,6.5347,8.6253,15.7852,37.2865,9.2993,15.2678,25.1932,26.1,13.4399,15.3063,9.8658,28.9238,,,,,,,,11.37,8.2155,6.9051,3.6037,31.7688,12.5022,7.5639,11.3795,13.9077,9.6622,22.9085,14.9259,5.568,6.7639,5.3012,13.5941,8.7594,8.9314,9.2166,37.6655,29.8699,,,,,,,,,,,,8.2385,20.2949,17.9484,14.4987,23.35,14.3461,17.95,,,,,,,,
2015/5/21,17.23,27.7716,5.645,11.6196,13.9196,10.7581,4.1557,6.605,13.2601,6.5347,9.4894,15.7852,41.0132,9.6526,15.4959,25.4066,25.69,13.8132,15.801,9.8658,28.5524,,,,,,,,11.11,8.0486,6.7932,3.5561,31.7688,13.7549,7.5639,12.0724,14.0924,10.2377,22.9085,16.4185,5.568,6.7639,5.831,13.5941,9.6168,9.8238,9.2166,37.7987,32.0936,,,,,,,,,,,,8.6411,21.0922,17.4612,15.9496,25.1875,15.2526,17.88,,,,,,,,
2015/5/22,18.12,28.0358,5.7713,11.7155,13.9196,10.7643,4.4539,6.495,13.2801,6.5347,9.1865,15.7852,39.5324,9.6968,15.2098,25.2065,24.71,13.4973,15.5873,9.8658,29.8496,,,,,,,,11.18,7.7797,6.6757,3.6417,31.7688,14.1675,7.5639,12.4931,13.4495,11.0717,22.9085,15.4956,5.568,6.7639,6.4146,13.5941,9.0876,9.4929,9.2166,35.4794,32.2393,,,,,,,,,,,,8.6877,23.1984,17.2722,16.4754,27.7063,15.1702,18.05,,,,,,,,
2015/5/25,18.71,28.7599,5.9336,12.0031,13.9196,11.7609,4.5404,6.59,13.8978,7.189,9.0276,15.7852,40.1784,9.9127,15.0783,26.0068,24.23,13.684,16.0424,9.8658,31.1034,,,,,,,,11.16,7.8353,6.9219,3.6798,31.7688,15.4997,7.5639,13.0673,13.3978,11.3427,22.9085,14.9563,5.568,6.7639,6.9607,13.5941,8.9606,9.5264,9.2166,35.0255,31.2682,,,,,,,,,,,,9.032,24.3598,17.7744,17.3225,28.1313,16.1415,18.98,,,,,,,,
2015/5/26,18.68,30.4235,6.3394,12.2236,13.9196,12.8132,4.6847,6.855,14.107,7.9117,9.1865,15.7852,40.8442,10.0207,15.9289,26.4069,26.65,14.3588,16.6201,9.8658,31.9618,,,,,,,,11,7.7982,7.1905,3.6798,31.7688,16.7325,7.5639,14.374,14.7353,11.2719,22.9085,15.6779,5.568,6.7639,7.515,14.9525,9.2622,10.1514,9.2166,36.5309,32.8802,,,,,,,,,,,,9.9334,25.3637,18.6892,18.1989,27.6313,17.7545,19.79,,,,,,,,
2015/5/27,18,29.7483,6.15,13.4507,13.9196,13.6922,4.7521,6.8,14.0073,8.7028,9.8568,15.7852,44.9286,10.5506,15.6892,26.1668,26.95,15.1127,16.5647,9.8658,34.6043,,,,,,,,10.87,8.3082,7.2632,3.6512,31.7688,16.8021,7.5639,14.7057,14.4915,12.1684,22.9085,17.2312,5.568,6.7639,7.9724,15.4719,9.1352,11.1676,9.2166,36.3532,35.3467,,,,,,,,,,,,9.7125,27.5487,18.0926,20.0197,29.4,17.7074,19.52,,,,,,,,
2015/5/28,16.78,27.8401,5.8795,12.9043,13.9196,12.3242,4.9637,6.43,13.2502,9.5701,8.8885,15.7852,44.71,9.5692,15.1557,25.3199,25.06,14.4163,17.0237,9.8658,31.1564,,,,,,,,10.41,7.7889,6.8155,3.7653,31.7688,15.1418,7.5639,13.2356,13.4864,10.9508,22.9085,16.3311,5.568,6.7639,7.1752,14.0636,8.7488,10.0812,9.2166,35.1192,33.3075,,,,,,,,,,,,8.9524,26.0822,17.0535,18.0139,26.9375,17.7074,17.95,,,,,,,,
2015/5/29,16.32,27.2823,5.7713,12.3003,13.9196,12.6585,4.8483,6.33,13.7284,10.5286,8.8786,15.7852,49.182,10.001,16.6712,25.2399,24.38,14.9978,18.1476,9.8658,30.139,,,,,,,,10.34,7.7611,7.0338,3.8034,31.7688,16.136,7.5639,13.4138,14.2476,11.0508,22.9085,15.7273,5.568,6.7639,7.1065,13.2845,8.6271,10.8801,9.2166,36.1311,32.1956,,,,,,,,,,,,8.8817,27.0074,17.1927,17.8775,27.9688,17.7074,18.44,,,,,,,,
2015/6/1,17.95,28.711,6.0237,13.0768,13.9196,12.9989,5.185,6.67,15.1032,11.5784,9.2858,15.7852,52.3323,10.9825,18.3376,26.0001,24.93,15.9957,18.7886,9.8658,30.7707,,,,,,,,10.98,8.0764,7.252,3.9555,34.9457,17.6025,7.5639,14.0582,15.6738,12.1559,22.9085,17.0793,5.568,6.7639,7.4169,14.4331,9.0029,11.552,9.2166,39.7442,32.7831,,,,,,,,,,,,9.4473,28.1393,17.4562,19.2505,30.7688,17.7074,19.16,,,,,,,,
2015/6/2,18.97,30.8149,6.0688,13.7575,13.9196,13.426,5.1946,7.17,16.6175,12.7348,10.2144,15.7852,55.254,11.8903,19.5632,26.0601,24.88,16.2614,19.1369,9.8658,30.0136,,,,,,,,11.15,8.2711,7.3751,3.965,36.2283,19.3622,7.5639,15.1686,17.2442,12.5104,22.9085,18.5947,5.568,6.7639,8.0377,15.3621,9.8974,12.0567,9.2166,43.7177,33.5017,,,,,,,,,,,,9.5446,28.2476,19.0174,21.1785,33.8438,17.7074,21.08,,,,,,,,
2015/6/3,18.47,29.8853,6.3123,13.2973,15.3127,13.0299,5.031,7.1,16.6175,14.0052,11.2373,15.7852,55.244,11.6793,19.8145,27.6072,26.56,15.8881,19.4297,9.8658,29.9316,,,,,,,,11.25,8.1227,7.2632,3.927,33.8407,19.6356,7.5639,14.9703,16.5923,12.5312,22.9085,16.7337,5.568,6.7639,7.6979,15.0424,9.7439,11.8093,9.2166,44.2261,31.9965,,,,,,,,,,,,9.5004,27.2732,18.192,23.3012,33.1125,17.7074,23.19,,,,,,,,
2015/6/4,17.99,32.8699,6.4025,12.9234,15.0884,13.1537,4.906,7.05,16.6175,15.4049,11.9176,15.7852,50.5716,11.434,17.9355,26.6403,25.46,15.285,19.4297,9.8658,28.2101,,,,,,,,11.25,8.132,7.2016,3.8699,33.1008,18.8949,7.5639,14.5341,17.2664,12.1768,22.9085,16.3311,5.568,6.7639,7.5444,14.523,9.3575,11.465,9.2166,40.9683,29.7631,,,,,,,,,,,,9.4208,26.0429,18.1473,22.6196,32.3563,17.7074,23.18,,,,,,,,
2015/6/5,18.72,36.1579,6.3484,13.1152,14.811,14.0698,4.9348,7.36,16.6175,16.9424,11.6196,15.7852,48.7126,11.4389,18.2255,26.2735,25.49,15.5793,19.4297,9.8658,28.5187,,,,,,,,11.08,8.0486,7.3863,3.8699,32.2523,18.2686,7.5639,14.9604,17.4812,13.3945,22.9085,15.3247,5.568,6.7639,7.5084,14.7727,9.5957,11.7659,9.2166,40.0897,30.3457,,,,,,,,,,,,9.7301,25.7181,18.8632,22.1425,31.7938,17.7074,23.07,,,,,,,,
2015/6/8,19.75,33.0363,6.2762,12.7221,14.3328,13.7231,5.031,8.095,16.6175,18.6397,11.133,15.7852,50.502,12.2338,17.2976,27.027,25,15.4142,19.4297,9.8658,27.4337,,,,,,,,11.67,7.7889,7.4591,3.8224,35.1332,16.5884,7.5639,14.088,18.4516,13.1276,22.9085,15.6095,5.568,6.7639,7.0445,14.1934,9.0664,11.1676,9.2166,39.2161,28.4182,,,,,,,,,,,,9.6241,24.6354,19.082,20.7403,31.0688,17.7074,22.04,,,,,,,,
2015/6/9,19.43,33.6625,6.4566,12.8371,14.5926,13.8655,5.0599,8.445,16.6175,19.827,11.3316,15.7852,48.7027,12.3173,17.1777,27.2471,23.26,15.0696,19.4297,9.8658,28.6441,,,,,,,,11.38,7.724,7.3024,3.7748,38.6455,16.8618,7.5639,13.9591,17.8516,13.3444,22.9085,15.6817,5.568,6.7639,7.1196,14.3632,8.9764,11.0171,9.2166,41.2151,29.4232,,,,,,,,,,,,9.7036,24.9996,18.6345,22.2106,31.0625,17.7074,21.39,,,,,,,,
2015/6/10,19.27,34.9542,6.655,13.259,14.7047,14.175,5.0503,8.41,16.6175,21.8135,11.8679,15.7852,49.1898,13.3429,18.1675,29.9745,23.99,15.8665,19.4297,9.8658,29.8737,,,,,,,,11.12,7.826,7.3303,3.7843,38.6258,17.8633,8.3203,14.2763,19.5404,13.8824,22.9085,16.5514,5.568,6.7639,7.3549,14.7428,9.1087,11.0472,9.2166,41.9654,30.2486,,,,,,,,,,,,9.7655,26.9582,18.6146,24.0899,31.5563,17.7074,21.7,,,,,,,,
2015/6/11,19.64,34.6607,6.5738,14.0068,15.2183,14.8435,4.9926,8.44,16.6175,22.7345,12.5879,15.7852,49.1898,13.7158,17.8698,29.9745,23.76,15.7732,19.4297,9.8658,29.9605,,,,,,,,11.12,7.9929,7.3863,3.7939,42.0493,17.9381,9.1523,14.5341,20.096,13.9282,22.9085,16.1336,6.1256,6.7639,7.711,15.1723,9.2464,11.7993,9.2166,41.9555,31.3653,,,,,,,,,,,,9.7478,28.5723,18.8831,25.4044,32.3125,17.7074,21.05,,,,,,,,
2015/6/12,21.6,33.8582,6.6099,13.6808,15.0648,15.8017,5.0599,9.07,16.6175,22.9704,12.8412,15.7852,49.3787,13.7011,17.7151,29.9745,23.54,17.3527,21.3727,9.8658,28.9382,,,,,,,,11.85,7.9187,7.6538,3.8414,43.5193,17.8185,9.1003,14.9009,22.1034,14.487,22.9085,15.7766,6.7379,6.7639,8.4821,15.0125,9.1934,12.9792,9.2166,42.2517,31.6567,,,,,,,,,,,,10.2604,28.0605,18.3909,25.6868,32.2688,17.7074,22.57,,,,,,,,
2015/6/15,22.92,33.2711,6.7452,13.1535,15.1061,14.9004,5.1465,8.825,16.1094,20.9306,12.5631,15.7852,44.5173,13.6324,18.5966,29.9745,23.7,18.3865,19.2358,9.8658,30.0907,,,,,,,,12.39,7.7148,7.4383,3.8414,42.3157,17.4398,8.7269,14.4845,24.3107,14.3661,22.9085,14.9335,7.413,7.4383,8.188,14.4132,8.7806,12.8355,9.2166,39.0828,29.8796,,,,,,,,,,,,10.3488,27.6865,17.9882,24.1581,30.0875,17.7074,20.98,,,,,,,,
2015/6/16,23.2,29.944,6.3484,12.492,13.9078,13.8123,4.906,8.3,14.4955,21.6004,11.9126,15.7852,44.9349,12.5675,16.9728,29.9745,22.15,17.8265,17.8468,9.8658,32.4536,,,,,,,,12.15,7.4088,7.0891,3.7083,43.0063,16.1941,8.2281,13.6517,25.6737,13.4487,22.9085,14.322,8.1538,8.1821,7.6751,13.3844,8.1561,12.3609,9.2166,38.1499,28.5978,,,,,,,,,,,,9.6948,25.0094,16.5513,23.8173,27.9188,19.4793,19.91,,,,,,,,
2015/6/17,22.2,30.5801,6.3664,12.7988,14.1498,14.1939,4.9445,8.625,15.3324,21.6841,12.5879,15.7852,46.2273,12.8277,16.9341,29.9745,21.87,19.3773,18.1238,9.8658,31.2288,,,,,,,,11.96,7.4737,7.1708,3.7368,41.9309,17.4049,8.2801,14.3755,27.6662,13.3027,22.9085,15.6741,8.4189,9.0003,8.2338,13.9437,8.3625,13.5976,9.2166,39.4876,31.4576,,,,,,,,,,,,9.7036,25.0193,17.312,23.5446,29.225,19.3969,20.43,,,,,,,,
2015/6/18,21.51,29.259,6.3754,12.2523,13.2821,13.1951,4.9445,8.61,14.1867,20.2152,12.7617,15.7852,43.2449,12.759,15.2446,29.9745,20.68,19.729,16.3114,9.8658,28.104,,,,,,,,12.01,7.4088,7.0222,3.7368,40.155,16.8419,8.4574,13.503,25.1848,12.477,22.9085,14.8879,8.1155,9.9028,7.7927,13.1446,7.8067,13.6377,9.2166,38.0068,29.9816,,,,,,,,,,,,9.2971,23.8382,16.6309,22.7169,28.1375,17.4602,20.24,,,,,,,,
2015/6/19,19.36,26.6365,5.9516,11.0252,12.2667,11.8797,4.9637,7.845,12.8517,18.1906,11.714,15.7852,38.9204,11.4875,13.9571,29.9745,18.61,17.9629,15.9078,9.8658,25.2926,,,,,,,,11.38,7.0564,6.8884,3.7178,36.1395,16.219,7.6206,12.1547,23.6293,11.7598,22.9085,16.3767,7.7356,10.1656,7.0543,11.8262,7.0287,12.909,9.2166,35.0403,27.0927,,,,,,,,,,,,8.3692,21.4563,16.7104,20.4482,25.9063,17.8016,19.7,,,,,,,,
2015/6/23,18.18,27.9673,5.9516,11.2457,12.6091,11.8472,5.0984,8.175,13.6387,16.7978,12.1808,15.7852,37.6479,11.4875,14.2664,29.9745,17.94,19.3485,16.3629,9.8658,25.4373,,,,,,,,10.9,7.2511,6.7324,3.7939,38.6751,16.5379,7.5923,12.0952,23.9996,12.0809,22.9085,18.0136,8.4107,9.4317,7.4006,12.4255,7.2193,11.9664,9.2166,34.058,27.6996,,,,,,,,,,,,8.2543,21.5449,17.3617,20.8766,24.9188,19.5088,19.78,,,,,,,,
2015/6/24,20,28.5251,6.177,11.5525,12.8393,11.8716,5.5216,8.895,13.8878,17.5437,12.871,15.7852,37.9561,11.8999,14.3824,29.9745,18.41,20.0952,15.9474,10.8523,25.7989,,,,,,,,11.64,7.2789,6.7547,3.946,39.1487,16.9565,7.7294,12.3629,23.7626,11.9599,22.9085,18.758,8.9656,10.3739,7.7764,12.5354,7.5686,13.1631,9.2166,33.3867,28.0055,,,,,,,,,,,,8.4487,22.037,18.7041,22.9604,25.7938,19.9503,21.17,,,,,,,,
2015/6/25,20.06,27.0866,5.8163,10.8334,12.0424,11.0433,5.2523,8.875,13.021,17.3382,11.9176,15.7852,36.2859,11.9637,14.394,29.9745,17.01,19.169,14.9858,11.9408,23.5132,,,,,,,,11.37,7.0842,6.6061,3.8034,36.2086,16.5329,7.8735,11.5103,21.3848,11.1759,22.9085,18.1541,8.4982,9.4714,7.2797,11.7163,7.1399,12.7753,9.2166,32.5772,25.6361,,,,,,,,,,,,7.945,20.4623,17.7545,23.272,24.6125,18.1254,19.51,,,,,,,,
2015/6/26,18.05,24.376,5.2392,9.7501,10.8382,9.939,4.7809,7.99,11.716,16.4401,10.7258,15.7852,32.6573,10.7659,12.9558,29.9745,15.31,17.2521,13.486,10.7441,21.16,,,,,,,,10.23,6.3981,5.967,3.5181,32.5877,14.8786,7.0864,10.3603,19.2441,10.0583,22.9085,16.3387,7.6481,8.5242,6.5511,10.5477,6.4253,11.4985,9.2166,29.3195,23.0725,,,,,,,,,,,,7.1496,18.415,15.9795,20.9448,22.275,16.3122,17.56,,,,,,,,
2015/6/29,16.58,21.9394,4.7162,8.7722,9.752,8.9483,4.627,7.19,10.5404,15.3593,9.6532,15.7852,29.3966,10.8002,11.6606,29.9745,14.49,15.5291,12.1366,9.6685,19.0478,,,,,,,,9.22,5.7582,5.5434,3.347,30.7822,13.3888,6.3773,9.3292,17.3182,9.0533,22.9085,14.7056,6.8827,7.6713,5.8976,9.4889,5.912,10.3486,9.2166,26.3876,20.7662,,,,,,,,,,,,6.5309,16.5745,14.3836,18.8513,24.425,16.8574,15.8,,,,,,,,
2015/6/30,17.79,22.9668,5.0949,9.3762,10.3305,9.3137,4.9926,7.6,11.437,16.128,9.5142,15.7852,29.8638,11.0064,12.082,29.9745,15.38,15.7947,13.3515,10.6359,20.6102,,,,,,,,9.6,6.1662,5.9001,3.6132,33.8604,14.7291,6.5002,9.8943,19.0516,9.4245,22.9085,14.4246,7.5716,8.2961,6.0773,9.9084,6.5047,11.3648,9.2166,26.1062,21.7421,,,,,,,,,,,,7.1849,17.1566,14.3836,20.0295,26.5938,18.5461,15.7,,,,,,,,
2015/7/1,16.01,20.6672,4.7252,8.7243,9.3683,8.6885,4.7328,6.99,10.2913,15.2984,8.5608,15.7852,26.8814,10.3093,10.8757,29.9745,14.65,14.2153,13.7314,10.0822,20.2775,,,,,,,,9.03,5.9344,5.7961,3.4611,35.7153,14.1063,5.9991,9.0714,20.5034,8.482,22.9085,12.9813,6.8144,7.6564,5.5219,8.9196,6.7694,11.3614,9.2166,23.7863,19.5669,,,,,,,,,,,,6.9198,15.44,12.9517,18.0236,24.675,17.7047,14.13,,,,,,,,
2015/7/2,14.41,18.6025,4.9416,8.0436,8.4297,7.8359,4.3384,6.29,9.2652,14.0045,8.5608,15.7852,24.1972,10.3093,9.7893,29.9745,13.19,12.7937,13.7314,9.0765,19.6699,,,,,,,,8.15,5.6006,5.5583,3.2519,37.6392,14.0066,5.4366,8.6451,18.4516,7.6355,22.9085,11.6825,6.1338,6.8928,5.0285,8.0306,7.0128,10.7564,9.2166,21.4072,17.6102,,,,,,,,,,,,6.7165,13.9009,11.659,16.2222,22.2063,16.413,12.72,,,,,,,,
2015/7/3,12.97,16.7432,4.7613,8.0052,7.5855,7.2188,3.9056,5.66,8.4184,12.604,8.5608,15.7852,21.7815,10.3093,8.8112,29.9745,11.87,11.5158,13.7314,8.1663,18.7151,,,,,,,,7.34,5.2204,5.2462,2.9761,36.4355,13.6728,5.4366,7.9511,17.2812,7.6355,22.9085,11.6825,6.1338,6.2134,5.0383,8.0306,7.0128,9.8606,9.2166,19.265,16.1682,,,,,,,,,,,,7.07,13.0031,10.4956,14.5961,20.9813,15.2575,11.45,,,,,,,,
2015/7/6,11.67,15.0699,4.9597,8.0532,6.8299,7.3,3.8863,5.095,7.98,11.3406,8.5608,15.7852,19.6043,10.3093,7.9297,29.9745,10.68,10.3671,13.7314,7.3516,18.6331,,,,,,,,6.81,4.933,4.9861,2.9001,32.7949,13.6728,5.4366,7.4852,15.5553,7.6355,22.9085,11.6825,6.1338,5.6828,5.2278,8.0306,7.0128,8.8745,9.2166,17.34,15.4399,,,,,,,,,,,,7.5915,12.056,9.4465,13.1453,18.8813,15.5657,10.31,,,,,,,,
2015/7/7,10.5,15.0699,4.4998,8.0532,6.8299,6.5692,3.5015,4.585,7.98,10.2065,8.5608,15.7852,17.6459,10.3093,7.1371,29.9745,10.68,9.3332,13.7314,6.6196,16.7717,,,,,,,,6.13,4.933,4.4883,2.6148,32.7949,13.6728,5.4366,6.7416,13.9998,7.6355,22.9085,11.6825,6.1338,5.1126,5.0481,8.0306,7.0128,7.9888,9.2166,17.34,13.8959,,,,,,,,,,,,6.8314,10.8524,8.5019,13.1453,16.9938,14.0073,10.31,,,,,,,,
2015/7/8,9.45,15.0699,4.0489,8.0532,6.8299,6.6179,3.5015,4.125,7.98,10.2065,8.5608,15.7852,15.8863,10.3093,6.7079,29.9745,10.68,9.3332,13.7314,6.6196,15.0936,,,,,,,,5.52,4.933,4.0498,2.6148,32.7949,13.6728,5.4366,6.3054,12.5998,7.6355,22.9085,11.6825,6.1338,4.8101,4.6005,8.0306,7.0128,7.1899,9.2166,17.34,14.0901,,,,,,,,,,,,6.3454,9.7671,7.6517,13.1453,16.9938,14.0073,9.28,,,,,,,,
2015/7/9,10.4,15.0699,4.4547,8.0532,6.8299,7.2837,3.5015,4.125,7.98,10.2065,8.5608,15.7852,17.4769,10.3093,7.3807,29.9745,10.68,9.3332,13.7314,6.6196,16.6029,,,,,,,,6.07,4.933,4.4585,2.6148,32.7949,13.6728,5.4366,6.9399,13.859,7.6355,22.9085,11.6825,6.1338,5.2911,4.6005,8.0306,7.0128,7.1899,9.2166,17.34,15.4982,,,,,,,,,,,,6.9817,9.7671,8.4174,13.1453,16.9938,14.0073,10.21,,,,,,,,
2015/7/10,11.44,15.0699,4.8966,8.0532,6.8299,8.0145,3.5015,4.125,7.98,10.2065,8.5608,15.7852,19.2266,10.3093,8.1191,29.9745,10.68,9.3332,13.7314,6.6196,18.2618,,,,,,,,6.68,4.933,4.9044,2.6148,32.7949,13.6728,5.4366,7.6339,15.2442,7.6355,22.9085,11.6825,6.1338,5.8217,4.6005,8.0306,7.0128,7.1899,9.2166,17.34,17.047,,,,,,,,,,,,7.6798,9.7671,9.2576,14.4598,16.9938,14.0073,11.23,,,,,,,,
2015/7/13,12.58,16.5768,5.3204,8.0532,6.8299,8.8184,3.8478,4.125,7.98,10.2065,8.5608,15.7852,21.1452,10.9868,8.931,29.9745,10.68,9.3332,15.1045,6.6196,20.0904,,,,,,,,7.35,4.933,5.3279,2.881,32.7949,13.6728,5.4366,8.3973,16.7701,7.6355,22.9085,11.6825,6.1338,6.4019,5.0612,8.0306,7.0128,7.1899,9.2166,17.34,18.7512,,,,,,,,,,,,8.4487,9.7671,10.1824,15.9106,18.6938,15.4057,12.35,,,,,,,,
2015/7/14,12.2,18.2316,4.9777,8.8585,7.5147,9.0052,4.2326,4.54,7.98,10.2065,8.5608,15.7852,23.2627,9.8871,9.8241,29.9745,10.68,10.2666,14.9934,6.6196,20.2456,,,,,,,,7.42,5.4244,5.1868,3.1663,32.7949,13.6728,5.4366,8.883,15.3331,7.6355,22.9085,11.6825,6.1338,6.8432,5.5676,8.8297,7.0128,7.9085,9.2166,19.0725,19.2416,,,,,,,,,,,,7.8477,9.7671,10.1128,17.4978,20.5625,16.9462,11.47,,,,,,,,
2015/7/15,10.98,16.7147,4.4817,8.3024,7.6505,8.1038,3.8671,4.74,7.98,10.2065,8.5608,15.7852,20.9365,8.9004,8.8421,29.9745,10.68,10.0512,13.4933,7.2816,18.223,,,,,,,,6.77,5.0164,4.6666,2.9191,32.7949,12.7061,5.4366,7.9908,13.7998,7.6355,22.9085,11.6825,5.5215,6.1589,5.5578,7.9507,7.0128,7.3537,9.2166,18.6579,17.3189,,,,,,,,,,,,7.0612,9.7671,9.1035,15.7451,19.5438,15.2516,10.32,,,,,,,,
2015/7/16,10.56,17.3353,4.599,8.4367,7.7272,8.4449,3.9344,4.605,7.98,11.2264,8.5608,15.7852,21.5926,8.0118,9.3254,29.9745,10.68,10.2666,12.9456,7.0015,18.4316,,,,,,,,6.98,5.2204,4.7558,2.9856,32.7949,11.884,5.4366,8.2981,12.6591,7.6355,22.9085,11.6825,6.0463,6.0399,6.0446,8.0306,7.0128,7.581,9.2166,19.1515,17.3675,,,,,,,,,,,,7.2645,10.7438,8.6311,14.9856,20.5875,15.5064,9.78,,,,,,,,
2015/7/17,11.3,19.0688,4.8785,8.9544,8.2939,9.0133,4.1557,4.905,7.98,12.3529,8.5608,15.7852,23.7499,8.6156,10.2571,29.9745,10.68,11.2932,13.7234,7.7017,19.4113,,,,,,,,7.45,5.4615,5.0233,3.1092,32.7949,12.7609,5.4366,8.8434,13.5257,7.6355,22.9085,11.6825,6.6504,6.5605,6.6197,8.7598,7.0128,8.1592,9.2166,21.0666,18.7075,,,,,,,,,,,,7.6887,11.8192,9.188,16.2417,22.0625,16.5078,10.64,,,,,,,,
2015/7/20,11.8,20.4871,4.8875,8.9544,8.4415,8.9077,4.1364,5.1,8.78,13.5859,8.5608,15.7852,24.9528,8.7138,10.6128,29.9745,10.68,12.1189,13.4337,7.6826,19.4113,,,,,,,,7.56,5.4615,5.0084,3.0902,32.7949,12.9802,5.4366,9.0318,13.5998,7.6355,21.3715,12.8496,6.9347,6.5953,6.7569,8.9096,7.1875,8.9748,9.2166,22.113,18.4502,,,,,,,,,,,,7.7063,13.0031,10.1078,16.7383,22.0313,18.1609,10.95,,,,,,,,
2015/7/21,12.37,21.1273,4.8966,9.0502,8.8075,8.9077,4.0979,5.245,9.66,14.0654,8.5608,15.7852,24.6247,8.9298,11.158,29.9745,10.68,12.1978,13.2869,8.4527,19.4113,,,,,,,,7.78,5.5635,4.9936,3.0712,32.7949,13.8273,5.4366,9.1706,14.4738,7.6355,20.2457,14.1345,7.1452,6.7043,6.7112,9.1793,7.0763,9.4227,9.2166,23.885,18.7512,,,,,,,,,,,,7.7682,14.3054,10.5503,17.8581,23.2813,17.8706,11.63,,,,,,,,
2015/7/22,12.46,21.3637,4.8695,8.9544,8.6599,8.7859,4.0498,5.28,10.63,14.4003,8.5608,15.7852,26.2054,9.2195,11.2585,29.9745,10.68,12.0614,14.6164,9.0574,19.4113,,,,,,,,7.65,5.4986,4.9193,3.0237,32.7949,14.0116,5.4366,9.2697,14.3998,7.6355,22.2722,15.5487,7.0003,6.8184,6.6883,9.1293,7.2457,9.3358,9.2166,23.6876,19.4455,,,,,,,,,,,,7.6887,15.7359,11.6043,18.3449,24.2313,18.3624,11.87,,,,,,,,
2015/7/23,13.09,21.8661,5.0408,9.3954,8.9492,9.2163,4.1557,5.54,10.76,14.7047,8.5608,15.7852,27.3884,9.2882,11.3706,29.9745,10.68,13.2676,14.6203,9.0065,19.4113,,,,,,,,7.93,5.6192,5.001,3.0902,32.7949,14.4401,5.9802,9.6464,15.1331,7.6355,24.5043,15.5905,7.5224,7.2647,6.8942,9.4989,7.3992,9.747,9.2166,24.3934,20.6302,,,,,,,,,,,,8.0245,17.3145,12.1811,19.6205,23.9625,18.469,12.41,,,,,,,,
