ÈÕÆÚ,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH
2015/9/9,13.4872,8.1747,13.3007,17.3111,8.8701,8.41,10.6783,14.92,8.552,7.58,14.7351,4.0491,4.9792,7.5537,8.6084,7.6162,22.0251,,,,,13.5935,22.2132,7.1799,,,,5.0304,6.19,24.6183,6.1307,,,,8.5002,,30.006,,,,17.3691
2015/9/10,13.1908,7.8752,12.9455,17.3111,8.5602,8.88,10.468,14.92,8.3309,7.15,14.7351,4.0491,4.8339,7.3635,8.1732,7.6162,22.0251,,,,,13.5839,21.2513,6.9395,,,,4.8466,5.96,23.7998,5.8331,,,,8.1083,,28.9425,,,,16.8469
2015/9/11,13.3983,8.339,13.2711,17.5881,8.6183,8.55,10.5923,14.92,8.5781,7.29,14.7351,4.0491,4.8629,7.4702,8.386,7.7228,22.0251,,,,,13.5599,21.7769,7.065,,,,4.8099,6.15,24.0336,6.4184,,,,8.2567,,29.7784,,,,17.2088
2015/9/14,13.7145,8.339,11.9489,15.8273,7.7565,7.71,9.5311,14.92,7.7196,6.56,14.7351,4.0491,4.3786,6.7232,7.5445,6.9502,22.0251,,,,,12.6527,19.5952,6.3585,,,,4.5464,5.54,22.3247,5.7736,,,,7.431,,26.7997,,,,15.4865
2015/9/15,12.3411,8.339,11.0017,14.294,7.1755,7.38,9.0531,14.92,6.9587,5.9,14.7351,4.0491,3.9814,6.0875,6.79,6.3274,22.0251,,,,,12.4175,17.6317,5.9904,,,,4.0991,5.12,21.695,5.1982,,,,7.0505,,25.3477,,,,14.0162
2015/9/16,13.339,8.339,12.0476,15.7185,7.8824,8.12,9.9613,14.92,7.6481,6.48,14.7351,4.0491,4.3786,6.6814,7.4671,6.9601,22.0251,,,,,13.6607,19.3969,6.5905,,,,4.5096,5.63,23.6739,5.7141,,,,7.7012,,27.5022,,,,15.4178
2015/9/17,12.5485,8.339,11.7812,15.8174,7.7565,8.01,9.9709,14.92,7.557,6.18,14.7351,4.0491,4.3301,6.5005,7.4864,7.2665,22.0251,,,,,13.6079,18.8415,6.4926,,,,4.7425,5.45,23.503,5.6446,,,,7.4805,,27.0352,,,,15.2071
2015/9/18,13.8034,8.339,12.1561,16.134,7.863,8.12,10.4393,14.92,7.7716,6.15,14.7351,4.0491,4.3689,6.635,7.8056,7.5363,22.0251,,,,,13.7471,19.6349,6.633,,,,4.7731,5.61,23.8268,6.2101,,,,7.587,,27.7534,,,,15.6652
2015/9/21,14.6433,8.2327,12.7679,17.1034,8.1632,8.48,10.9938,14.92,8.3114,6.77,14.7351,4.0491,4.5433,6.9042,8.4343,7.9093,22.0251,,,,,14.3519,21.0034,7.048,,,,4.8528,5.83,24.6363,6.3093,,,,7.8838,,29.1034,,,,16.4805
2015/9/22,14.4259,8.1457,12.8468,17.0638,8.1922,8.66,10.8313,14.92,8.7146,7,14.7351,4.0491,4.5917,6.9274,8.3376,7.8493,22.0251,,,,,14.1119,22.1934,7.0395,,,,4.9079,5.88,24.3575,6.2101,,,,7.9256,,29.1112,,,,16.7141
2015/9/23,14.2974,8.3293,12.6396,16.9847,7.9986,8.46,10.707,14.92,8.396,6.75,14.7351,4.0491,4.4464,7.1454,8.3957,7.5862,22.0251,,,,,13.7375,22.709,7.1629,,,,4.7731,5.73,24.6183,6.22,,,,8.0778,,28.9464,,,,16.5721
2015/9/24,14.4555,8.252,12.9257,17.4496,8.1729,8.77,11.2519,14.92,8.6366,6.96,14.7351,4.0491,4.5239,7.1501,8.6084,7.6262,22.0251,,,,,13.9199,22.8578,7.214,,,,4.8221,5.9,24.6093,6.2993,,,,8.0664,,28.6521,,,,17.3874
2015/9/25,13.7342,7.4887,12.1166,16.8264,7.8436,8.31,10.4202,14.92,8.3179,6.52,14.7351,4.0491,4.5433,6.9181,7.9701,7.0867,22.0251,,,,,13.2527,20.9339,6.7565,,,,4.528,5.6,23.5929,5.9125,,,,7.5566,,27.5493,,,,16.2606
2015/9/28,14.0702,7.6529,12.5113,17.2419,8.0179,8.49,10.8886,14.92,8.513,6.73,14.7351,4.0491,4.5626,7.1547,8.3086,7.5463,22.0251,,,,,13.6175,22.3421,7.0863,,,,4.626,5.73,24.0786,6.1505,,,,7.8077,,27.7612,,,,16.8286
2015/9/29,13.2501,7.508,12.2153,16.6187,7.8533,8.22,10.6305,14.92,8.3439,6.5,14.7351,4.0491,4.4076,7.0526,8.0088,7.3764,22.0251,,,,,13.2719,21.5091,6.8905,,,,4.479,5.73,23.422,5.9224,,,,8.036,,27.4787,,,,16.453
2015/9/30,13.3687,7.5853,12.2351,17.2814,7.8727,8.21,10.6687,14.92,8.448,6.55,14.7351,4.0491,4.4367,7.7579,8.1055,7.3797,22.0251,,,,,13.3535,21.8165,6.8969,,,,4.4913,5.73,23.8448,5.9224,,,,7.9218,,28.9699,,,,18.0974
2015/10/8,13.9417,7.9332,12.906,18.241,8.231,8.57,11.3188,14.92,8.9358,6.86,14.7351,4.0491,4.6304,8.1337,8.5988,7.816,22.0251,,,,,14.0015,23.0164,7.2459,,,,4.7057,5.73,24.6003,6.339,,,,8.211,,29.951,,,,19.9067
2015/10/9,14.337,8.1167,13.3599,19.1115,8.4537,8.83,11.4144,13.43,9.0073,7,14.7351,4.0491,4.6886,8.208,8.9953,7.9592,22.0251,,,,,14.3759,24.2758,7.3225,,,,4.767,5.73,25.068,6.3192,,,,8.3556,,30.5986,,,,20.1174
2015/10/12,15.1669,8.5612,14.0308,19.6951,8.8991,9.3,12.0167,12.09,9.4625,7.5,14.7351,4.0491,4.9404,8.208,9.6337,8.4088,22.0251,,,,,15.2447,25.6047,7.7375,,,,4.963,5.73,26.2553,6.6366,,,,8.7323,,32.1801,,,,21.5328
2015/10/13,15.2361,8.7255,14.9781,20.6447,8.9282,10.18,12.2365,11.51,9.5211,7.61,14.7351,4.0491,4.9889,8.3332,9.7401,8.4521,22.0251,,,,,15.1967,25.0989,7.7907,,,,4.9753,5.73,27.0109,6.7259,,,,8.6866,,31.7563,,,,20.8447
2015/10/14,14.9693,8.6385,14.7511,20.2787,8.7345,9.66,11.7203,11.68,9.43,7.33,14.7351,4.0491,4.8823,8.3518,9.3919,8.1324,22.0251,,,,,15.6335,24.9006,7.7992,,,,4.8282,5.73,26.3633,6.7259,,,,8.4621,,31.7563,,,,19.918
2015/10/15,15.5523,8.8898,16.2312,21.5845,9.0541,9.94,12.791,11.77,9.7552,7.7,14.7351,4.4556,5.1051,8.5374,10.3301,8.9449,22.0251,,,,,15.9934,25.7633,8.2333,,,,5.0243,5.73,27.9373,7.0037,,,,8.7894,,31.7563,,,,20.5709
2015/10/16,16.1451,8.9767,17.5632,21.3669,9.1412,10.01,12.6763,11.83,9.7357,7.8,14.7351,4.9012,5.1729,8.9411,10.6977,8.925,22.0251,,,,,15.7871,25.5154,8.2354,,,,5.0795,5.73,27.8204,7.2219,,,,8.8464,,31.7563,,,,21.0764
2015/10/19,16.1945,9.0637,19.3195,21.169,9.0541,10.2,12.3417,11.66,9.9178,7.6,14.7351,5.3923,5.1051,8.9364,10.5816,8.9416,22.0251,,,,,15.3263,26.3484,8.0439,,,,5.1775,5.73,28.3151,7.5791,,,,8.7095,,31.7563,,,,20.2831
2015/10/20,16.7676,9.4309,21.2535,21.5548,9.2574,10.35,12.7145,12.02,10.0739,8.36,14.7351,5.9322,5.2214,9.0432,10.9202,9.1914,22.0251,,,,,16.0174,28.9862,8.2099,,,,5.1775,5.73,28.0812,7.9362,,,,8.9872,,31.7563,,,,20.8447
2015/10/21,15.0879,8.4839,22.9901,19.5863,8.6667,9.32,11.4718,11.39,9.0658,7.75,14.7351,6.1859,4.8339,8.1384,9.8272,8.2722,22.0251,,,,,16.6078,30.563,7.6183,,,,4.7976,5.73,25.5447,7.1426,,,,8.329,,31.7563,,,,18.7595
2015/10/22,15.8586,8.8898,25.2891,20.348,8.9572,9.66,11.8924,12.15,9.417,8.53,14.7351,6.6444,5.0276,8.4492,10.3205,8.7052,22.0251,,,,,18.1678,31.981,8.0503,,,,4.9753,5.73,26.4082,7.4501,,,,8.6067,,31.7563,,,,19.3353
2015/10/23,16.491,9.17,25.3581,22.3857,9.2768,10.12,12.2365,12.09,9.8397,8.92,14.7351,6.4103,5.202,8.6116,10.8331,9.1947,22.0251,,,,,18.019,31.6835,8.3014,,,,5.0978,5.73,27.4246,7.4402,,,,8.8731,,31.7563,,,,19.7635
2015/10/26,16.5503,9.17,23.6215,22.2472,9.4317,10.19,12.3321,12.26,9.9828,9.06,14.7351,6.0623,5.231,8.8436,10.8234,9.641,22.0251,,,,,17.7022,29.7696,8.4908,,,,5.1836,5.73,27.2897,7.5493,,,,9.0709,,31.7563,,,,19.7354
2015/10/27,16.5997,9.0444,24.6576,24.1861,9.5576,10.82,12.4277,12.53,9.9503,8.91,14.7351,6.1436,5.1923,9.7299,10.688,9.5444,22.0251,,,,,17.7454,29.7498,8.7696,,,,5.1714,5.73,28.2162,7.6088,,,,9.0633,,31.7563,,,,19.7776
2015/10/28,15.8882,8.8608,24.3221,23.1573,9.5092,10.56,11.9497,12,9.9568,8.39,14.7351,5.8379,5.2892,9.1731,11.1523,9.3246,22.0251,,,,,16.555,28.2326,8.3716,,,,5.1285,5.73,27.5685,7.2914,,,,9.9689,,32.8394,,,,19.581
2015/10/29,16.0365,9.1603,23.9669,23.1474,9.7029,10.77,12.1218,12.1,10.295,8.42,14.7351,5.8639,5.3279,9.2102,11.0265,9.2946,22.0251,,,,,17.275,28.3119,8.4376,,,,5.153,5.73,27.6405,7.3013,,,,9.8167,,31.4266,,,,20.0303
2015/10/30,16.817,9.4599,24.6674,23.5035,9.8191,11.22,11.9975,12.06,10.5356,8.17,14.7351,5.9257,5.1923,9.6649,10.7074,9.3079,22.0251,,,,,17.2126,28.6491,8.5249,,,,5.1101,5.73,27.3886,7.2815,,,,9.6683,,30.5201,,,,19.5669
2015/11/2,15.8882,9.054,22.2007,25.8579,9.945,11.49,12.0262,11.64,10.6267,7.82,14.7351,5.8184,5.1051,9.7391,10.2624,9.3113,22.0251,,,,,17.0974,29.3829,8.8717,,,,4.963,5.73,30.132,6.9838,,,,9.6683,,31.0773,,,,19.6371
2015/11/3,15.4535,8.9381,19.9806,24.8192,9.6835,11.2,11.8541,11.82,10.4706,7.83,14.7351,5.7891,5.0857,10.2031,10.3205,9.8241,22.0251,,,,,16.9342,30.6225,9.225,,,,4.9814,5.73,31.4452,7.0136,,,,9.8738,,31.2225,,,,20.8588
2015/11/4,16.5503,9.4792,21.9639,25.66,10.1967,11.64,12.6572,12.28,11.1144,8.33,14.7351,6.0818,5.5992,10.7414,11.0265,10.2637,22.0251,,,,,17.7358,31.9414,9.4697,,,,5.1836,5.73,32.7135,7.4997,,,,10.3342,,33.3496,,,,21.6942
2015/11/5,16.6194,9.8947,20.9673,25.2248,9.974,11.63,12.4851,12.38,10.9063,8.25,14.7351,5.8932,5.696,10.3562,11.0169,10.2471,22.0251,,,,,17.491,30.8406,9.4165,,,,5.2143,5.73,31.5172,7.5592,,,,10.064,,36.1594,,,,21.0834
2015/11/6,17.2913,10.1653,21.5791,26.9559,10.5163,11.97,13.0396,12.53,11.1794,8.58,14.7351,6.4818,6.2676,10.514,12.1195,10.9564,22.0251,,,,,17.8894,32.3083,10.0081,,,,5.3368,5.73,33.568,7.708,,,,10.7375,,38.518,,,,22.621
2015/11/9,19.0204,10.0783,21.5889,27.0845,10.4195,11.83,13.2021,12.77,11.0429,8.82,14.7351,6.8786,6.1513,10.7042,12.6805,11.6025,22.0251,,,,,18.4222,34.3709,10.5507,,,,5.2878,5.73,33.1002,7.6683,,,,10.8859,,42.0147,,,,23.1054
2015/11/10,19.386,10.1266,22.1612,26.5701,10.5453,11.77,13.1352,13.15,11.4266,9.06,14.7351,6.6737,6.0932,11.5533,12.5451,11.5225,22.0251,,,,,18.0478,33.9247,10.9593,,,,5.3613,5.73,33.541,7.6783,,,,10.0754,,40.6293,,,,22.7474
2015/11/11,19.3465,10.1653,22.6842,26.4909,10.8939,12.45,13.8235,13.03,12.5712,9,14.7351,6.677,6.0835,12.7087,12.9804,12.1453,22.0251,,,,,19.1038,37.2071,11.9169,,,,5.4961,5.73,33.9637,7.8767,,,,11.0837,,40.8766,,,,24.3832
2015/11/12,19.2576,10.5904,21.7665,26.8866,10.9036,12.31,14.072,13.03,12.9094,9.04,14.7351,6.6282,5.9382,12.4071,13.7832,12.1686,22.0251,,,,,19.555,39.6962,12.5766,,,,5.3981,5.73,33.1632,7.6485,,,,11.7306,,40.1466,,,,26.8194
2015/11/13,20.0184,10.2136,21.7665,25.4523,10.8262,12.25,13.4698,13.46,12.7013,8.65,14.7351,6.4038,5.9091,12.0684,12.8643,11.6757,22.0251,,,,,18.0862,35.7295,11.319,,,,5.2449,5.73,32.2997,7.4303,,,,11.175,,38.0549,,,,25.668
2015/11/16,20.7002,10.4358,23.3354,25.9469,11.3103,13.25,13.9286,13.68,12.7923,9.01,14.7351,6.7322,6.006,12.008,13.3576,12.8446,22.0251,,,,,17.9614,36.0468,11.3147,,,,5.4226,5.73,32.9563,7.5691,,,,11.5251,,38.0667,,,,26.1454
2015/11/17,20.0184,10.059,21.8751,26.0656,11.0102,12.98,13.6323,13.78,13.202,9.1,14.7351,6.5859,5.8898,11.609,12.961,12.4383,22.0251,,,,,17.851,34.6784,10.9806,,,,5.4348,5.73,31.886,7.4799,,,,11.1903,,37.6978,,,,26.4614
2015/11/18,18.8722,9.7304,20.622,25.2347,10.6131,13.45,13.3264,13.85,13.1045,9.65,14.7351,6.3355,5.8316,10.7924,12.9127,12.3218,22.0251,,,,,17.3374,33.0223,10.3209,,,,5.5022,5.73,30.8786,7.2319,,,,10.7489,,35.2019,,,,25.7944
2015/11/19,19.3267,10.0493,21.1153,26.3129,11.1264,13.99,14.0338,14.64,14.4182,10.62,14.7351,6.5078,5.8995,11.3677,14.2088,13.554,22.0251,,,,,17.7262,34.7081,11.0338,,,,5.8025,5.73,31.7331,7.4799,,,,11.2207,,38.7221,,,,26.5316
2015/11/20,19.7121,10.3199,21.0167,27.0845,11.5621,14.54,14.8081,14.84,15.6668,11.68,14.7351,6.5306,5.9673,11.5023,14.9632,14.1367,22.0251,,,,,17.9758,34.718,11.2743,,,,5.8025,5.73,32.6415,7.2715,,,,11.9018,,38.102,,,,28.7431
2015/11/23,20.7397,10.8223,21.0561,26.3525,11.2135,14.5,14.2632,14.74,15.2116,11.21,14.7351,6.5957,6.3451,11.2378,14.0734,13.7871,22.0251,,,,,17.8942,34.3114,10.8678,,,,5.8515,5.73,32.4436,7.0632,,,,11.8675,,36.8384,,,,27.36
2015/11/24,20.463,10.7837,21.6876,26.4613,11.8139,14.53,15.0089,14.92,15.4652,12.33,14.7351,6.8038,6.3547,11.4605,14.644,14.22,22.0251,,,,,18.235,37.7426,11.9552,,,,5.8576,5.73,35.6907,7.0533,,,,12.6399,,37.4623,,,,28.2376
2015/11/25,22.5083,10.8803,23.8583,26.6492,12.1334,14.83,15.0376,14.92,15.3482,13.56,14.7351,7.4835,6.781,11.9245,14.7504,15.1858,22.0251,,,,,19.8526,37.5641,12.117,,,,5.8699,5.73,36.0505,7.1624,,,,12.6285,,38.7966,,,,27.9427
2015/11/26,23.4569,10.9963,25.0523,26.0854,11.8817,15.06,14.5978,15.08,15.3482,13.7,14.7351,7.6754,6.6841,11.7575,14.2668,15.0492,22.0251,,,,,19.1902,36.6914,12.9277,,,,5.9189,5.73,35.3579,7.0235,,,,12.3241,,37.5408,,,,27.2056
2015/11/27,21.1349,9.914,22.546,23.4739,10.923,14.63,13.3359,13.9,13.8133,12.33,14.7351,6.9079,6.316,10.7135,13.0191,13.544,22.0251,,,,,17.275,33.7164,12.2361,,,,5.3674,5.73,33.1992,6.3886,,,,11.5441,,35.1666,,,,24.4885
2015/11/30,23.2494,9.8947,21.9738,23.5233,11.6493,14.36,13.7757,14.58,13.3321,13.51,14.7351,6.7062,6.3838,10.8573,12.99,13.5473,22.0251,,,,,16.795,35.2932,13.1193,,,,5.6309,5.73,36.5182,6.1902,,,,12.2328,,35.7042,,,,26.9388
2015/12/1,22.5775,9.9623,21.5199,22.8309,11.4072,14.45,13.6705,14.6,12.7013,12.89,14.7351,6.5664,6.1998,10.6207,13.1448,13.0777,22.0251,,,,,16.5022,34.6089,12.2553,,,,5.7106,5.73,36.2034,6.2497,,,,11.8752,,34.6956,,,,28.1955
2015/12/2,21.293,9.8174,21.1252,22.178,10.9424,13.6,13.355,16.06,12.3566,12.03,14.7351,6.2509,6.1998,10.115,12.903,12.5449,22.0251,,,,,16.4062,33.0223,11.7084,,,,5.637,5.73,34.8992,6.2696,,,,11.4756,,33.9461,,,,27.6619
2015/12/3,21.8859,9.943,22.2007,22.9793,11.2716,14.18,13.7661,16.28,13.085,12.3,14.7351,6.4395,6.5776,10.4583,13.5801,13.1543,22.0251,,,,,16.9774,36.3245,12.1489,,,,5.7657,5.73,38.3891,6.3886,,,,11.8485,,34.7231,,,,29.1433
2015/12/4,22.0835,9.7884,22.4375,23.1771,10.923,14,13.4411,16.15,13.1175,12.32,14.7351,6.5696,6.4904,10.7274,13.435,13.1976,22.0251,,,,,16.4158,35.5708,11.9723,,,,5.7963,5.73,38.2452,6.3192,,,,11.5936,,33.9422,,,,29.4733
2015/12/7,24.2968,10.03,23.5821,23.1969,11.1651,14.95,13.6227,16.22,13.4427,12.49,14.7351,6.5371,6.6163,11.1125,13.6381,13.4174,22.0251,,,,,16.4446,37.0385,11.9084,,,,6.1088,5.73,39.0007,6.4283,,,,11.7077,,33.8284,,,,28.7501
2015/12/8,22.9727,9.7014,22.546,22.267,10.5841,14.33,13.0874,16.35,12.8768,12.55,14.7351,6.2412,6.6841,10.5326,12.903,13.2975,22.0251,,,,,16.3822,35.908,12.1595,,,,5.9005,5.73,37.9034,6.1208,,,,11.411,,33.9029,,,,27.1705
2015/12/9,23.4767,9.7691,24.8056,21.6636,10.3129,15.04,12.8101,15.88,12.3176,12.14,14.7351,6.1208,6.5097,10.6254,12.5354,14.6263,22.0251,,,,,15.7679,34.8965,11.5318,,,,6.0414,5.73,39.4684,6.0811,,,,11.1827,,32.9768,,,8.1937,26.019
2015/12/10,22.9135,9.8271,24.4701,21.0008,10.4098,14.37,12.9822,15.77,12.2655,11.91,14.7351,6.1533,6.4226,10.4398,12.6128,15.0459,22.0251,,,,,16.2142,34.6982,11.3338,,,,5.8331,5.73,39.6123,6.091,,,,11.2283,,33.3182,,,9.0124,25.9418
2015/12/11,21.9155,10.3102,23.0887,21.723,10.5163,13.75,13.0874,16.12,13.4947,11.15,14.7351,6.2867,6.2966,10.4954,12.5741,16.5512,22.0251,,,,,16.003,33.5677,11.2657,,,,5.7228,5.73,37.7595,5.9918,,,,11.3425,,32.3685,,,9.9157,25.2397
2015/12/14,21.6685,10.3778,22.3783,22.1582,10.8358,14.04,13.5654,15.99,13.9304,11.46,14.7351,6.3615,6.4419,10.5094,13.0771,15.6886,22.0251,,,,,16.0846,34.8073,11.6573,,,,5.7963,5.73,38.578,6.1307,,,,11.5365,,31.7641,,,10.9108,25.8014
2015/12/15,22.0341,10.7064,22.7434,22.3956,10.9714,14,13.7852,16.35,15.3222,11.69,14.7351,6.368,6.471,10.5465,13.435,16.1915,22.0251,,,,,16.7998,34.6089,11.702,,,,5.8454,5.73,38.9108,6.2398,,,,11.7001,,32.2076,,,12.0048,25.9559
2015/12/16,21.8167,10.6194,25.0227,22.178,10.8843,14.19,13.6896,16.73,15.8164,11.77,14.7351,6.6932,6.471,11.0337,13.7348,16.9708,22.0251,,,,,16.7662,36.2353,11.9659,,,,5.7228,5.73,38.8478,6.2001,,,,11.6469,,32.2036,,,13.2045,26.2156
2015/12/17,23.1111,10.7547,27.5289,22.6726,11.1651,14.52,14.1963,17.5,16.974,12.11,14.7351,6.8591,6.6357,11.1125,13.9089,16.8509,22.0251,,,,,17.683,36.9195,12.566,,,,6.0047,5.73,39.2346,6.4482,,,,11.9779,,32.7727,,,14.5243,26.9949
2015/12/18,24.5043,10.5324,26.6902,22.9892,10.9811,14.64,13.9095,17.9,16.2066,11.91,14.7351,6.6184,6.3644,11.5719,13.7155,16.2681,22.0251,,,,,17.995,37.0088,12.1893,,,,5.9618,5.73,38.7309,6.349,,,,11.742,,33.3927,,,15.9781,26.4684
2015/12/21,25.9962,10.5614,28.2492,24.196,11.1845,14.67,14.1867,17.68,15.9465,11.75,14.7351,6.5924,6.3838,11.5951,13.9089,16.4845,22.0251,,,,,18.2398,37.2666,12.4362,,,,6.1701,5.73,38.542,6.4581,,,,11.7648,,32.9257,,,17.5731,26.1735
2015/12/22,25.9172,11.0446,27.8742,24.3444,11.2329,14.9,14.1103,17.65,16.0831,12.07,14.7351,6.5631,6.3741,11.5812,14.1024,16.2548,24.2276,,,,,17.8702,39.4978,12.7192,,,,6.3662,5.73,38.9467,6.5474,,,,11.8904,,33.1808,,,19.3304,26.2648
2015/12/23,26.7274,11.3248,26.9171,23.2958,11.2135,16.39,13.8617,17.9,15.5433,11.63,14.7351,6.6217,6.1998,11.1682,14.1798,16.8842,26.6494,,,,,18.0814,37.9806,12.5447,,,,6.262,5.73,38.1102,6.4184,,,,11.78,,35.9161,,,21.2641,25.4925
2015/12/24,26.184,11.4697,27.1441,23.6321,11.0973,16.83,13.9191,18.14,15.6733,11.19,14.7351,6.4038,6.1319,11.0476,14.1217,16.7177,24.8256,,,,,18.235,38.8532,13.3108,,,,6.4029,5.73,37.8494,6.4581,,,,11.6545,,35.6257,,,23.3884,25.8576
2015/12/25,25.5813,11.7596,27.3611,23.8102,11.3394,17.9,13.9955,19.3,15.5563,11.43,14.7351,6.4233,6.2191,11.1961,15.2147,16.7177,25.9418,,,,,18.4702,38.4367,12.8682,,,,6.4152,5.73,37.5886,6.4482,,,,11.8257,,34.6093,,,25.7245,25.8295
2015/12/28,25.186,10.8996,25.5259,23.3453,11.0779,19,13.5271,18.54,15.4327,11.11,14.7351,6.2867,6.1804,11.2517,14.5957,15.985,24.4169,,,,,18.2878,36.4138,12.002,,,,6.115,5.73,37.4536,6.1505,,,,11.3272,,33.1926,,,28.3004,25.0361
2015/12/29,26.7373,11.0639,25.5752,25.6798,11.3491,18.3,13.6227,18.42,15.2896,11.3,14.7351,6.3615,6.3354,12.0869,14.8471,16.2781,24.0183,,,,,17.995,36.86,12.4383,,,,6.2191,5.73,39.8642,6.2398,,,,11.4947,,33.1887,,,31.1305,25.5276
2015/12/30,28.3577,11.3441,25.9403,25.4028,11.7074,18.45,14.2728,18.8,16.0961,11.86,14.7351,6.4688,6.4226,11.892,15.5532,15.9684,23.5499,,,,,17.9902,37.6038,12.3149,,,,6.2436,5.73,39.3335,6.2894,,,,11.5251,,33.8597,,,34.2428,25.6048
2015/12/31,27.3499,11.0252,24.2728,24.7302,11.2813,18.5,13.7183,18.7,15.4197,11.68,13.2762,6.2607,6.2579,12.0173,15.176,16.2048,22.643,,,,,17.8942,35.6898,11.7275,,,,6.0598,5.73,37.4267,6.1307,,,,11.2283,,33.6674,,,36.1907,25.0572
2016/1/4,24.6129,9.9237,21.8455,23.0683,10.158,16.65,12.3799,16.83,13.8784,10.59,11.9499,5.6362,5.6379,10.8156,13.6574,14.583,20.3807,,,,,16.8142,32.1199,10.555,,,,5.4532,5.73,33.6849,5.5256,,,,10.1059,,30.3003,,,37.1576,22.614
2016/1/5,22.2811,9.4695,20.7206,24.7302,9.7029,15.18,11.8541,15.78,14.0019,10.32,11.2735,5.337,5.4345,9.9804,12.7773,13.1244,18.3476,,,,,16.7038,30.7018,10.5124,,,,5.2633,5.73,31.9129,5.595,,,,9.8319,,28.0085,,,40.8768,21.617
2016/1/6,23.0814,9.5662,21.5889,25.2742,9.9643,15.25,12.0645,16.23,14.0865,10.56,12.3013,5.5809,5.6573,10.1103,13.2996,13.4407,19.2545,,,,,16.9342,31.8224,11.0551,,,,5.392,5.73,32.8664,5.724,,,,10.0602,,28.8326,,,44.9631,22.3261
2016/1/7,20.7693,8.6192,19.4281,23.3848,8.9669,13.73,10.8599,14.61,12.6752,9.5,11.1209,5.0411,5.1051,9.0988,11.9744,12.0953,17.331,,,,,15.3599,28.6391,9.9591,,,,4.8528,5.73,29.5833,5.1784,,,,9.0709,,26.0306,,,46.8263,20.0935
2016/1/8,20.8879,8.5999,20.0004,24.8785,9.025,13,10.7548,15,12.6557,9.37,11.9963,5.0931,5.1826,8.7926,11.6843,11.7656,16.7929,,,,,15.6383,27.7665,10.0655,,,,4.8773,5.73,29.6553,5.2577,,,,9.2688,,26.1718,,,47.4191,20.5779
2016/1/11,18.8031,7.8752,17.9974,22.3956,8.1245,11.7,9.6841,15.05,11.3876,8.43,11.1011,4.5825,4.6789,7.9157,10.5139,10.5901,15.1186,,,,,14.7119,24.9898,9.0654,,,,4.479,5.73,26.813,4.97,,,,8.7018,,24.0527,,,42.6765,18.5349
2016/1/12,17.5877,8.1844,18.0368,20.16,8.2407,11.21,9.7892,14.88,10.7957,8.6,10.9485,4.576,4.7273,7.9806,10.1754,10.0339,15.1983,,,,,14.9279,25.089,9.2484,,,,4.577,5.73,27.8833,5.0692,,,,8.8502,,23.8564,,,38.4067,18.7736
2016/1/13,16.0068,7.9138,16.3298,18.3003,7.8824,11.41,9.4642,13.54,10.1259,8.57,10.7761,4.28,4.4658,7.7022,9.1598,10.0439,13.7233,,,,,14.0639,22.5801,8.3653,,,,4.4239,5.73,27.6225,4.8808,,,,8.523,,23.358,,,34.5675,17.9662
2016/1/14,17.1629,8.252,16.9515,19.2697,8.2213,11.83,10.2003,13.6,10.6397,8.83,11.1011,4.7093,4.6498,8.143,9.6821,10.9164,15.0986,,,,,14.7695,23.9684,8.8292,,,,4.6015,5.73,29.0616,4.9998,,,,8.9111,,24.1272,,,34.8215,18.6823
2016/1/15,16.6985,8.0105,16.5765,19.2796,7.8146,11.4,9.8944,12.85,10.4055,8.15,11.0546,5.0053,4.3786,7.7857,8.8599,10.5435,14.2515,,,,,14.4191,23.2941,8.3567,,,,4.4422,5.73,28.522,4.7121,,,,8.5002,,22.0826,,,31.3422,17.7626
2016/1/18,17.3308,8.1361,17.3461,19.4577,8.047,11.55,10.1907,13.93,10.9583,8.35,11.2072,5.1224,4.4367,7.8971,9.2468,10.6267,15.6667,,,,,14.9567,24.5138,8.7632,,,,4.5158,5.73,29.3315,4.7518,,,,8.6524,,22.9695,,,29.5849,17.9873
2016/1/19,17.8051,8.4356,17.9974,20.1106,8.3666,12.09,10.6401,14.68,11.342,8.69,11.7907,5.246,4.6401,8.2497,9.7885,11.2228,15.9657,,,,,15.2735,25.4658,9.2612,,,,4.6873,5.73,30.0151,4.97,,,,9.0329,,23.5386,,,32.542,18.7244
2016/1/20,18.645,8.8511,17.9579,19.794,8.231,11.98,10.3819,15,11.0624,8.8,11.8836,5.1126,4.6014,8.1291,9.7014,11.2095,15.6667,,,,,15.0287,25.3766,9.2675,,,,4.6383,5.73,29.2325,4.8808,,,,8.8921,,23.4444,,,30.3189,18.5419
