ÈÕÆÚ,000020.SZ,000021.SZ,000049.SZ,002045.SZ,002055.SZ,002139.SZ,002236.SZ,002241.SZ,002351.SZ,002369.SZ,002402.SZ,002415.SZ,002475.SZ,002547.SZ,002600.SZ,002635.SZ,002655.SZ,002660.SZ,002681.SZ,002782.SZ,002850.SZ,002855.SZ,002859.SZ,002861.SZ,002866.SZ,002881.SZ,002885.SZ,002888.SZ,002922.SZ,002925.SZ,002937.SZ,002947.SZ,200020.SZ,300083.SZ,300115.SZ,300131.SZ,300136.SZ,300207.SZ,300227.SZ,300256.SZ,300279.SZ,300322.SZ,300433.SZ,300543.SZ,300602.SZ,300647.SZ,300679.SZ,300686.SZ,300709.SZ,300735.SZ,300787.SZ,600203.SH,600478.SH,600745.SH,601138.SH,601231.SH,603327.SH,603380.SH,603629.SH,603633.SH,603890.SH,688036.SH
2016/2/16,20,8.307,38.9778,12.4876,25.5286,4.8952,12.3728,14.5953,8.4417,7.8761,7.7739,11.4405,7.6016,8.1452,3.9117,15.6967,21.9494,11.152,11.0325,12.7199,,,,,,,,,,,,,8.49,9.1242,15.9504,8.423,17.4105,10.2305,16.3147,7.0962,12.914,14.5035,12.2373,,,,,,,,,10.4944,9.9703,24.2541,,9.6136,,,,,,
2016/2/17,20,8.5978,39.9323,13.3298,25.7565,5.0822,12.4118,14.9114,8.8069,7.8761,7.7541,11.4488,7.6016,8.1452,4.0301,16.0983,21.7498,11.8209,11.6497,12.9451,,,,,,,,,,,,,8.49,10.0374,16.2716,8.8812,17.6903,11.2545,16.6989,7.3615,12.9033,15.2381,12.6803,,,,,,,,,10.5942,10.3502,24.2541,,10.2724,,,,,,
2016/2/18,20,8.6753,39.3479,12.7586,26.3211,4.9717,13.0168,14.5127,8.7215,8.6607,7.6396,11.0234,7.5522,8.1452,3.9906,16.3445,20.8016,11.5214,11.3569,13.4692,,,,,,,,,,,,,8.49,10.2794,15.9564,8.6716,17.5722,10.9551,16.4339,7.2487,12.5918,15.5856,12.7415,,,,,,,,,10.8436,11.0366,24.2541,,10.1578,,,,,,
2016/2/19,22,9.0146,39.2992,12.778,27.7377,5.0539,13.5047,14.6245,8.7642,9.2069,7.691,10.8417,7.547,8.1452,3.9955,16.2668,20.8016,12.1304,11.6074,13.2052,,,,,,,,,,,,,9.34,9.9152,16.4837,8.657,17.5473,11.4622,16.6989,7.5173,12.4715,15.8735,12.6244,,,,,,,,,10.9034,10.8567,24.2541,,10.1196,,,,,,
2016/2/22,24.2,9.0243,39.9712,12.7393,28.3916,5.1615,13.4657,14.8287,8.916,9.7035,8.1845,11.5603,7.7943,8.9597,4.1731,16.6555,20.4622,12.4299,11.8401,14.0555,,,,,,,,,,,,,9.89,10.0773,16.9382,8.7057,17.7525,11.8776,17.1692,7.8588,12.8502,15.8338,12.8135,,,,,,,,,10.9134,10.95,24.2541,,10.3392,,,,,,
2016/2/23,26.62,8.8401,38.8414,12.4876,28.0349,5.1813,13.6569,14.9016,8.769,9.3063,8.2911,11.4034,7.5912,9.8537,4.0498,16.5324,19.8733,12.2003,12.013,14.7505,,,,,,,,,,,,,9.8,9.8553,16.4534,8.8227,17.1804,12.0757,16.7188,8.6447,12.9564,15.1686,12.547,,,,,,,,,10.6939,10.8034,24.2541,,10.1101,,,,,,
2016/2/24,29.28,9.0727,38.6661,12.0132,28.3321,5.1162,13.3134,14.4446,8.8022,9.3261,8.3542,11.9362,7.5574,10.1815,4.1731,16.9276,20.3723,12.2802,11.692,13.9701,,,,,,,,,,,,,9.93,8.8698,16.3685,8.4864,17.2302,11.7376,16.6923,8.5154,12.3228,15.804,12.3543,,,,,,,,,10.674,10.8567,24.2541,,10.0814,,,,,,
2016/2/25,26.35,8.1616,35.2573,10.8129,26.3409,4.6063,12.5172,13.0006,7.92,8.3925,7.8094,11.3579,6.9404,9.1683,3.7538,15.2367,18.3361,12.9291,10.5246,12.5723,,,,,,,,,,,,,8.94,7.984,14.7323,7.6382,15.856,11.0758,15.0231,7.6632,11.0909,14.2752,11.2197,,,,,,,,,9.6265,10.4235,24.2541,,9.0695,,,,,,
2016/2/26,23.72,8.2003,35.228,10.1933,27.0344,4.6743,13.2627,12.7381,7.7541,8.0946,7.8884,11.8081,7.3153,9.4067,3.8328,15.2691,17.298,12.2103,10.2177,11.9278,,,,,,,,,,,,,8.46,7.6123,15.0838,7.18,17.0996,11.3898,14.46,7.8124,10.4395,13.9873,11.2071,,,,,,,,,9.5966,10.5501,24.2541,,8.9644,,,,,,
2016/2/29,21.97,7.5606,32.462,9.1769,24.33,4.3003,12.0606,11.4983,7.0332,7.3,7.3317,11.4571,7.2059,8.5425,3.5368,13.9476,15.5712,10.9922,9.4876,10.7358,,,,,,,,,,,,,7.93,6.8513,14.2838,6.4635,15.7938,10.2498,13.016,7.0299,9.3952,12.5876,11.0234,,,,,,,,,8.8384,10.1569,24.2541,,8.1339,,,,,,
2016/3/1,24.17,7.7932,32.9977,9.5351,24.5677,4.374,12.2401,11.8289,7.294,7.7469,7.383,11.8866,7.4532,9.1783,3.6502,14.3039,15.5712,11.2818,9.9038,11.1279,,,,,,,,,,,,,8.44,6.9187,14.5989,6.6244,16.0425,10.8536,13.2876,7.0962,9.3739,12.3593,11.4557,,,,,,,,,9.0679,10.1169,24.2541,,8.4489,,,,,,
2016/3/2,24.68,8.336,34.6826,10.4934,25.9348,4.6233,12.6499,12.2276,7.6687,8.1244,7.7699,12.2996,7.7266,9.8339,3.8969,15.1849,16.2999,12.0905,10.32,11.6638,,,,,,,,,,,,,8.64,7.3603,15.3504,7.1849,16.9753,11.3946,14.1487,7.4609,9.7704,12.9549,11.9527,,,,,,,,,9.5667,10.8833,24.2541,,8.8403,,,,,,
2016/3/3,24.25,8.336,34.5755,10.3095,28.5302,4.6658,12.4743,12.0818,7.664,7.9456,7.766,12.0683,7.8151,9.6054,3.8969,15.1007,15.6111,12.5597,10.26,11.4269,,,,,,,,,,,,,8.52,7.0659,15.1565,7.0436,17.0374,11.2062,13.9698,7.4444,9.9474,12.9747,11.706,,,,,,,,,9.4669,11.0833,24.2541,,8.9835,,,,,,
2016/3/4,22.7,8.0453,32.9198,10.0869,26.1824,4.3853,12.5875,11.0121,7.332,7.588,7.3435,12.3863,7.8958,8.9597,3.8969,14.1484,14.054,12.1304,9.5652,10.9998,,,,,,,,,,,,,8.35,6.5045,14.4111,7.6041,17.2551,10.53,12.7113,6.9271,9.4624,12.4585,11.2467,,,,,,,,,9.4769,10.3901,24.2541,,8.5826,,,,,,
2016/3/7,23.28,8.685,33.7281,10.2998,27.5099,4.5099,12.8217,11.192,7.5074,7.8363,7.1974,12.345,7.8437,9.2081,3.8969,14.4011,15.4614,12.4399,9.7768,11.2522,,,,,,,,,,,,,8.52,6.8463,14.6777,7.9258,17.8582,10.6507,13.0756,7.063,9.6324,12.7861,11.4827,,,,,,,,,9.7263,10.6767,24.2541,,8.7544,,,,,,
2016/3/8,23,8.5493,34.2054,10.6193,27.5099,4.6318,12.888,11.2018,7.5976,7.9059,7.3356,12.2459,7.6927,9.4266,3.8969,14.6019,15.9505,12.3301,9.8297,11.159,,,,,,,,,,,,,8.47,7.0334,15.2656,7.6675,17.7214,10.815,13.579,6.9171,10.3722,12.7861,11.5133,,,,,,,,,10.0954,10.93,24.2541,,8.7067,,,,,,
2016/3/9,25.3,8.21,33.2022,10.6774,27.0245,4.4901,12.4352,11.2309,7.3984,8.1541,7,12.0022,7.5131,9.0591,3.8969,14.2456,15.9705,11.6811,9.6992,10.9571,,,,,,,,,,,,,8.9,7.0359,14.7989,7.6821,17.224,10.588,13.0889,6.7148,9.9722,12.9251,11.263,,,,,,,,,9.7662,10.6034,24.2541,,8.468,,,,,,
2016/3/10,23.72,7.9483,32.9977,10.6483,25.8853,4.3513,11.9942,11.0802,7.2561,7.7469,7.1659,11.837,7.6303,8.8604,3.8969,13.8051,14.9923,11.2319,9.5264,10.7785,,,,,,,,,,,,,8.52,6.9361,14.5929,7.921,17.2551,10.2885,12.8107,6.4164,9.5793,12.3493,11.1549,,,,,,,,,9.1477,10.2835,24.2541,,8.3248,,,,,,
2016/3/11,22.77,7.8708,33.4165,10.7935,25.9249,4.3031,11.9825,10.769,7.2466,7.6576,7.0158,11.8536,7.4975,8.6915,3.7933,13.9864,15.0522,11.2618,9.5476,10.7863,,,,,,,,,,,,,8.32,6.6617,14.7868,7.6967,17.2986,10.2209,12.6782,6.1876,9.3421,12.2004,11.4448,,,,,,,,,9.1577,10.1636,24.2541,,8.4871,,,,,,
2016/3/14,23.96,8.181,35.3254,11.5196,27.2127,4.5043,12.2947,11.2795,7.5644,8.0449,7.3159,12.1509,7.8437,9.0293,3.9018,14.6407,16.3897,11.8708,9.9744,11.3687,,,,,,,,,,,,,8.55,7.011,15.5868,8.462,18.0074,11.0178,13.4532,6.6419,9.8448,13.074,11.9293,,,,,,,,,9.4569,10.4901,24.2541,,8.7926,,,,,,
2016/3/15,23.41,8.0162,36.2702,11.4905,26.5094,4.5298,12.2635,11.5372,7.4316,7.9555,7.2246,12.2294,7.9218,8.8703,3.8772,14.8351,16.1901,11.8409,9.9391,11.3376,,,,,,,,,,,,,8.45,6.9561,15.4716,7.8562,18.1256,11.1338,13.5128,6.3932,9.8518,12.7861,11.6718,,,,,,,,,9.7363,10.6167,24.2541,,8.6876,,,,,,
2016/3/16,22.88,7.9095,34.8385,11.5099,25.6673,4.476,12.0098,11.4303,7.4363,7.8959,7.0261,12.0642,7.7708,8.7114,3.7588,14.6407,15.7908,11.9407,9.7063,11.7259,,,,,,,,,,,,,8.41,6.6991,15.4171,7.8757,17.4292,10.7425,13.3075,6.4131,10.0996,12.8854,11.5277,,,,,,,,,9.6465,10.93,24.2541,,8.4298,,,,,,
2016/3/17,23.6,8.181,37.2831,12.3811,27.1632,4.9235,12.3845,12.145,7.7541,8.2634,7.3913,12.3905,8.0702,9.2279,3.8722,15.4181,16.9986,12.5298,10.1648,12.3432,,,,,,,,,,,,,8.57,7.1257,16.1625,8.2373,18.6355,11.8052,14.0162,6.7812,10.7368,13.7788,12.1364,,,,,,,,,9.8659,11.4098,24.2541,,8.8212,,,,,,
2016/3/18,24.62,8.4814,38.1402,12.5941,29.8775,5.0709,12.8997,12.4853,8.5318,9.0878,7.7605,12.7581,8.1457,9.4961,3.9955,15.9688,17.827,13.1188,10.715,13.2091,,,,,,,,,,,,,8.81,7.8393,16.8776,9.0581,18.9712,12.0998,15.1622,7.1691,11.4519,14.5532,12.1364,,,,,,,,,10.3547,11.5298,24.2541,,9.2795,,,,,,
2016/3/21,25.75,8.7432,38.5103,12.7393,31.6805,5.1502,13.212,13.1465,8.7405,9.1871,7.9669,13.3817,8.1119,10.0027,4.1731,16.2668,18.416,13.3484,11.0854,13.4265,,,,,,,,,,,,,8.97,7.9965,16.8836,9.9668,19.1018,12.3896,15.5993,7.6897,11.6396,14.712,12.1364,,,,,,,,,10.5742,11.6231,24.2541,,9.7855,,,,,,
2016/3/22,24.86,8.6753,37.7895,12.4682,31.0663,5.2748,13.3173,12.9326,8.6457,9.0282,8.3361,13.1215,8.0182,9.6749,4.1929,16.2668,18.0067,13.029,10.9725,13.0926,,,,,,,,,,,,,8.78,8.0988,16.7139,10.9635,18.9277,12.2689,15.2284,7.5538,11.2997,14.5929,12.1364,,,,,,,,,11.3623,11.6298,24.2541,,9.5945,,,,,,
2016/3/23,25.5,8.8207,37.9941,12.4489,31.6012,5.2295,13.4461,12.8013,8.8164,9.197,8.2567,13.1711,8.0182,9.7047,4.3704,16.1307,17.9967,13.2785,11.3146,13.3411,,,,,,,,,,,,,8.77,8.4706,16.8473,11.6084,18.6852,12.1868,15.5,7.6035,11.4555,14.6524,12.1364,,,,,,,,,11.6316,11.5498,24.2541,,9.6518,,,,,,
2016/3/24,24.4,8.4911,37.0786,12.1584,31.7498,5.153,13.6998,12.5096,8.6883,9.0977,8.1296,12.82,7.9635,9.7544,4.1534,16.0659,18.2163,12.7594,11.6673,12.5063,,,,,,,,,,,,,8.54,8.6801,16.5018,11.6768,18.6417,12.2013,15.1025,7.6864,11.059,14.6226,12.1364,,,,,,,,,11.7414,11.3965,24.2541,,9.4418,,,,,,
2016/3/25,24.19,8.6753,36.913,11.9842,31.1554,5.1643,13.4657,12.6895,9.5562,9.4254,8.4472,12.6548,7.862,9.8835,4.1682,16.3316,18.2363,13.2386,11.8331,12.5219,,,,,,,,,,,,,8.53,8.5529,16.6109,10.8169,18.48,12.5346,15.3542,7.8091,11.0802,14.295,12.1364,,,,,,,,,12.0207,11.5765,24.2541,,9.5182,,,,,,
2016/3/28,23.59,8.6753,37.5071,12.0423,30.7096,5.2125,13.4266,12.4707,9.0203,9.4453,8.0979,12.63,7.6745,9.7345,4.1978,16.5453,17.9169,12.999,11.5157,12.5646,,,,,,,,,,,,,8.43,8.3583,17.6533,10.6117,18.6541,12.3558,14.7382,7.5538,10.8678,13.9774,12.1364,,,,,,,,,11.6915,11.2699,24.2541,,9.4895,,,,,,
2016/3/29,23.13,8.8207,36.2897,11.6164,30.0063,4.9519,13.0558,12.0963,8.6457,8.9388,7.7565,12.3285,7.5704,9.516,4.0399,16.0336,17.1184,12.6995,11.2688,11.9938,,,,,,,,,,,,,8.4,8.483,16.8594,10.8169,18.9277,12.1675,14.3805,7.5604,10.5492,13.9476,12.1364,,,,,,,,,11.6616,11.0166,24.2541,,9.184,,,,,,
2016/3/30,24.34,9.0824,37.8382,12.2165,31.621,5.2607,13.9809,12.7235,9.2574,9.5347,8.3559,12.8448,7.8515,9.8438,4.1633,17.1025,17.7871,13.2885,11.9459,12.6849,,,,,,,,,,,,,8.58,9.3313,17.7321,11.2762,19.2013,12.95,15.1688,8.0843,10.974,14.9701,12.1364,,,,,,,,,11.8611,11.5298,24.2541,,9.5182,,,,,,
2016/3/31,23.9,8.9467,37.2636,12.9038,31.621,5.2862,14.0667,12.4464,10.1822,9.6638,8.2884,12.7292,7.6146,9.9729,4.1139,16.7656,17.837,13.2486,11.8013,13.0227,,,,,,,,,,,,,8.52,9.1791,17.6654,10.9635,18.337,12.7133,15.1688,7.9616,11.4696,14.8311,12.1364,,,,,,,,,11.8311,11.4965,24.2541,,9.4991,,,,,,
2016/4/1,23.35,8.7722,36.8156,12.6715,30.8384,5.1728,13.9379,12.3637,9.7649,9.8327,8.1773,12.597,7.3465,9.7047,4.1534,16.4223,18.1465,13.0389,11.6391,12.6306,,,,,,,,,,,,,8.42,9.4112,17.2654,10.3284,18.2748,12.892,15.0032,7.7428,11.4626,14.4737,12.1364,,,,,,,,,11.7813,11.1832,24.2541,,9.375,,,,,,
2016/4/5,23.99,8.9952,38.744,13.2426,33.0475,5.5128,14.2073,12.6895,10.3482,10.369,8.4234,12.9687,7.5027,9.8935,4.2668,18.0677,19.1945,14.3468,11.9742,13.8925,,,,,,,,,,,,,8.53,9.6407,17.6654,10.7485,18.5111,13.4765,15.7252,8.144,11.8944,15.0694,12.1364,,,,,,,,,12.0207,11.3432,24.2541,,9.9,,,,,,
2016/4/6,25.01,9.1212,38.5882,13.8525,32.3838,5.459,14.5585,13.0493,10.187,10.2101,8.7807,12.9522,7.5417,10.8868,4.2668,18.2685,19.7635,14.2769,12.3092,13.9468,,,,,,,,,,,,,8.63,10.1073,17.823,11.2273,18.3121,13.3557,16.0365,8.3463,12.0431,15.2381,12.1364,,,,,,,,,12.3898,11.5298,24.2541,,9.795,,,,,,
2016/4/7,24,8.7819,42.3574,13.049,32.3838,5.4448,14.2033,12.6068,9.8123,9.8624,8.3559,12.6796,7.5157,10.6384,4.183,18.5212,18.8551,14.0273,11.7908,13.543,,,,,,,,,,,,,8.45,10.3817,17.52,10.7681,17.9266,13.0466,15.4536,7.9616,11.6396,14.6425,12.1364,,,,,,,,,12.0706,11.5898,24.2541,,9.5563,,,,,,
2016/4/8,23.33,8.6268,43.3411,12.6618,31.5121,5.9887,14.0706,12.6409,9.5562,9.5546,8.1892,12.6631,7.284,10.3702,4.2767,19.4541,18.386,14.4766,11.4522,14.2225,,,,,,,,,,,,,8.38,10.4316,17.1503,10.5629,18.1132,12.9693,15.4669,8.0114,12.8042,14.7318,13.3502,,,,,,,,,12.0307,12.1363,24.2541,,9.69,,,,,,
2016/4/11,23.56,8.7819,43.2437,13.4846,32.0866,6.0794,14.3204,12.884,9.8028,9.7631,8.4155,12.8118,7.4975,10.4795,4.4494,21.3975,18.6655,14.5765,11.7625,15.6436,,,,,,,,,,,,,8.4,9.8528,17.5745,10.8072,18.3121,13.3412,15.9305,8.2203,13.7352,14.851,12.8946,,,,,,,,,12.6192,12.0163,24.2541,,9.9859,,,,,,
2016/4/12,23.74,8.7141,41.8607,13.3685,31.5121,5.7961,13.8013,12.7089,9.5799,9.8029,8.2646,12.5557,7.3986,10.5888,4.3162,22,18.2263,14.1771,11.4733,15.1,,,,,,,,,,,,,8.33,9.2365,17.2836,10.5824,18.2251,13.3267,15.5662,8.0081,13.2255,15.2679,12.6335,,,,,,,,,12.5394,11.8697,24.2541,,9.8523,,,,,,
2016/4/13,23.77,8.8401,41.8802,13.5718,31.5715,5.8386,13.8482,13.1271,9.6795,9.8525,8.4234,12.8572,7.4819,10.6583,4.3408,22.1879,18.8651,14.1871,11.7837,16.1017,,,,,,,,,,,,,8.37,9.3563,18.3563,10.6313,18.3619,13.3122,15.9504,8.1308,14.5494,15.5459,12.628,,,,,,,,,12.719,11.9497,24.2541,,9.8905,,,,,,
2016/4/14,23.8,9.0727,42.4938,13.6492,31.8984,5.9151,13.9926,13.3167,9.9167,10.6272,8.6219,12.882,7.5027,10.698,4.3655,22.447,19.2943,14.6364,11.8754,17.0025,,,,,,,,,,,,,8.39,9.4311,18.4835,11.198,18.5111,13.2832,16.4339,8.4425,14.6202,16.1514,12.6371,,,,,,,,,12.7689,12.0296,24.2541,,10.2342,,,,,,
2016/4/15,24.26,9.16,42.0068,13.717,32.4036,5.8641,13.8365,13.4966,10.1965,10.369,8.6457,12.9687,7.4689,10.6086,4.3655,22.285,19.2844,14.3568,12.1082,16.4628,,,,,,,,,,,,,8.43,9.6257,19.2653,10.9342,18.6417,13.0224,17.0897,8.2899,14.6202,16.6577,12.8532,,,,,,,,,13.0881,11.8697,24.2541,,10.1292,,,,,,
2016/4/18,23.6,8.9467,41.3932,13.717,31.6904,5.8046,13.3525,13.691,9.9688,10.806,8.3559,12.7622,7.2866,10.2411,4.2964,22.1943,18.3661,14.3768,12.609,16.7696,,,,,,,,,,,,,8.29,9.4511,18.9562,10.6606,19.1516,12.7906,17.6792,7.9716,14.0007,16.1117,12.5884,,,,,,,,,12.9484,11.7031,24.2541,,9.8905,,,,,,
2016/4/19,24.28,9.0243,41.8023,13.2426,34.8604,5.7649,13.6491,13.5306,10.1206,10.8755,8.217,12.6796,7.1929,10.2312,4.4198,21.8186,18.5058,14.237,12.8665,17.0142,,,,,,,,,,,,,8.41,9.2989,19.338,10.9342,19.2013,12.7761,17.4937,7.8986,13.8698,16.0124,12.3795,,,,,,,,,12.8686,11.7831,24.2541,,9.8905,,,,,,
2016/4/20,25.99,8.5396,38.7148,11.9164,33.8202,5.3088,13.1144,12.9812,9.2527,10.4087,7.6414,12.4772,7.0029,9.7345,4.8637,20.5165,17.1383,13.0589,11.9072,16.094,,,,,,,,,,,,,8.48,8.3683,18.0593,10.0254,19.6179,12.0708,16.1949,7.1923,13.8698,15.0396,11.715,,,,,,,,,12.4197,10.9233,24.2541,,9.1745,,,,,,
2016/4/21,25.67,8.4039,36.9227,11.6551,33.0475,5.1672,13.009,13.1173,8.9207,10.0412,7.4072,12.5763,6.9638,9.367,5.3521,19.8557,16.6692,12.979,11.6391,14.9175,,,,,,,,,,,,,8.47,8.0339,18.0775,9.703,20.3952,12.0757,16.1684,7.0597,13.8698,14.6425,11.7654,,,,,,,,,12.2002,11.0433,24.2541,,9.0504,,,,,,
2016/4/22,23.93,8.4911,37.9454,11.9358,30.9078,5.3117,13.29,13.9925,9.1484,10.0909,7.6017,12.8737,7.2632,9.367,5.2633,20.4582,16.3298,13.3484,11.8225,16.2415,,,,,,,,,,,,,8.33,8.4556,18.2411,9.8593,20.6439,12.3752,16.7979,7.3449,13.8698,14.8907,12.0049,,,,,,,,,12.0805,10.9566,24.2541,,9.0026,,,,,,
2016/4/25,23.65,8.3748,37.0591,11.5776,30.987,5.2522,13.1105,14.0946,9.3333,9.8029,7.5818,12.8902,7.271,9.367,5.4211,20.6914,16.8988,13.1787,11.3852,16.8705,,,,,,,,,,,,,8.3,8.261,17.7927,9.5857,20.1465,12.2302,15.7708,7.1293,13.3317,15.0694,13.2061,,,,,,,,,12.1105,10.71,24.2541,,8.9263,,,,,,
2016/4/26,23.6,8.5299,38.0817,11.8196,30.6601,5.3485,12.9856,14.1189,9.5515,10.22,7.6493,12.7663,7.2684,9.367,5.2287,20.6007,17.1683,13.618,11.5192,18.2683,,,,,,,,,,,,,8.26,8.7774,18.0593,9.8496,19.9164,12.4138,15.8702,7.4775,13.3034,15.3374,13.0567,,,,,,,,,12.32,10.89,24.2541,,8.9644,,,,,,
2016/4/27,23.3,8.7238,38.6856,12.11,30.3233,5.4165,12.9561,14.2745,9.414,10.081,7.5382,12.6631,7.1825,9.367,5.2633,19.9075,17.5775,13.7678,11.3428,17.717,,,,,,,,,,,,,8.24,8.4755,19.1441,9.7616,19.3443,12.4186,15.9232,7.3183,13.6609,15.2381,12.6929,,,,,,,,,12.3499,11.0233,24.2541,,8.8499,,,,,,
2016/4/28,23.56,8.6268,37.7701,11.8487,29.8676,5.3343,13.3389,14.2258,9.2195,10.518,7.4231,12.535,7.2684,9.367,5.0758,19.6549,18.1564,13.608,11.3464,18.4819,,,,,,,,,,,,,8.32,8.745,19.3198,9.7128,19.5744,12.3607,15.6383,7.2587,13.3211,15.3572,13.1125,,,,,,,,,12.0007,10.85,24.2541,,8.8499,,,,,,
2016/4/29,23.3,8.7432,37.0396,11.7906,29.6893,5.3485,13.6138,13.939,9.1199,10.2796,7.2206,12.5846,7.3465,9.367,5.0758,19.616,18.1964,13.4982,11.3287,18.0742,,,,,,,,,,,,,8.31,8.6352,19.1562,9.6444,19.2759,12.0467,15.3269,7.1261,12.96,15.1587,12.7973,,,,,,,,,11.9708,11.1432,24.2541,,8.8021,,,,,,
2016/5/3,23.58,8.9661,38.5103,12.2746,31.0068,5.5553,14.2419,14.3571,9.4329,10.6967,7.5898,12.9604,7.4663,9.367,5.2485,20.7545,18.1165,14.1771,11.7943,19.2157,,,,,,,,,,,,,8.24,8.8747,20.0289,9.9766,20.19,12.5635,15.9564,7.663,13.8839,16.6776,12.9702,,,,,,,,,12.1703,11.3432,24.2541,,9.079,,,,,,
2016/5/4,23.32,8.9564,38.2765,12.0326,31.9975,5.5779,14.1242,14.8287,9.4282,10.6272,7.5223,13.0596,7.3543,9.367,5.3619,21.4742,18.0966,14.0972,11.7096,19.006,,,,,,,,,,,,,8.25,8.9571,20.3743,9.918,19.8977,12.5829,16.1154,7.6829,14.1565,17.1739,13.0513,,,,,,,,,12.2601,11.2166,26.6825,,9.2413,,,,,,
2016/5/5,23.13,8.9176,39.5329,12.1972,32.1163,5.6658,14.134,14.5127,9.7791,10.6073,7.5461,13.2702,7.3647,9.367,5.3422,21.1471,18.1764,14.267,11.9318,19.7981,,,,,,,,,,,,,8.18,9.4735,20.3864,9.9277,19.8666,12.5442,16.0558,8.0011,14.33,17.5511,13.2278,,,,,,,,,12.1803,11.1566,26.7325,,9.2318,,,,,,
2016/5/6,22.5,8.9564,37.0299,11.5002,30.353,5.3598,13.6727,13.9293,9.2954,9.6837,7.2246,12.7828,7.0732,9.367,5.574,19.4001,16.9686,13.4383,11.2264,20.1359,,,,,,,,,,,,,7.86,8.75,19.3925,9.4196,18.8158,12.0322,16.122,7.4376,13.4874,16.0919,13.6528,,,,,,,,,11.9509,10.6767,28.4613,,8.7926,,,,,,
2016/5/9,20.88,8.6947,35.3157,10.7354,28.6293,5.0567,13.2997,13.55,8.7642,9.0083,6.7562,12.5887,7.1721,9.367,5.0166,18.7131,16.22,12.5697,10.5069,19.7981,,,,,,,,,,,,,7.4,8.7275,19.3198,8.9408,19.307,11.5443,14.5118,6.914,13.3635,16.0819,13.9175,,,,,,,,,10.7538,10.2635,25.6132,,8.4298,,,,,,
2016/5/10,21,8.4911,35.0625,10.6967,28.5104,5.0822,13.4273,13.7542,8.7121,8.9984,6.7205,12.7209,7.1669,9.367,4.9377,18.7131,16.4396,12.6396,10.4752,17.8723,,,,,,,,,,,,,7.36,8.3109,19.3259,8.8627,19.2137,11.5685,14.2004,6.8808,13.098,16.0919,12.9918,,,,,,,,,10.2051,10.2435,24.424,,8.3248,,,,,,
2016/5/11,20.9,8.2488,35.1891,10.3579,27.6288,5.1105,13.0347,13.3264,8.6789,8.899,6.6331,12.8778,7.3048,9.367,5.0512,18.7131,15.6611,12.4199,10.447,17.154,,,,,,,,,,,,,7.25,8.1462,19.8228,8.6575,18.9526,11.1772,14.0679,6.6488,12.3122,15.387,13.4997,,,,,,,,,10.0056,10.0969,24.1542,,8.2866,,,,,,
2016/5/12,20.18,8.1034,35.7248,10.5128,27.8269,5.1983,13.2015,13.6862,8.5745,8.76,6.6847,13.233,7.2762,9.367,5.4951,19.1449,14.7627,12.1903,10.3447,17.6665,,,,,,,,,,,,,7,8.2884,19.841,8.5793,19.3568,11.0513,13.995,6.5759,12.7617,15.8834,12.7667,,,,,,,,,10.2051,10.0836,22.6252,,8.363,,,,,,
2016/5/13,20,8.1131,35.7443,10.5225,26.965,5.187,13.1132,13.3313,8.4085,8.5713,6.6411,13.1133,7.1617,9.367,5.4803,19.3019,14.7627,11.9806,10.2883,17.3675,,,,,,,,,,,,,6.9,7.9416,19.7925,8.892,19.2821,11.2547,14.0877,6.4963,12.5706,15.5657,12.7109,,,,,,,,,10.0754,10.1436,23.2547,,8.2771,,,,,,
2016/5/16,20.05,8.181,36.9961,11.384,27.8764,5.4533,13.3389,13.5987,8.7168,8.9487,6.8038,13.613,7.1122,9.367,6.0278,20.1525,14.7627,12.41,10.6233,19.0254,,,,,,,,,,,,,6.92,8.1412,20.2713,8.9897,19.363,11.6761,14.3793,6.6621,12.6839,15.9628,13.0333,,,,,,,,,10.265,10.5834,23.1648,,8.3821,,,,,,
2016/5/17,20.6,8.1519,37.0646,11.5583,27.7377,5.34,13.2015,13.6376,8.7073,8.9388,6.7919,13.5263,7.2632,9.367,5.8552,19.9301,14.7627,12.4898,10.4434,18.9478,,,,,,,,,,,,,7.03,8.2335,20.1743,8.8724,18.8469,11.555,14.6444,6.6819,12.8467,16.0124,13.0639,,,,,,,,,10.1253,10.4635,22.785,,8.3725,,,,,,
2016/5/18,19.79,7.8223,35.2064,10.9,26.6778,5.1417,12.9561,13.2729,8.3516,8.5216,6.6133,13.1528,7.1096,9.367,6.0426,19.6356,14.7627,11.9008,9.9285,19.3322,,,,,,,,,,,,,6.54,7.4601,19.7198,8.4718,18.6666,10.63,14.0679,6.1649,12.206,14.6425,12.1922,,,,,,,,,9.836,9.9769,20.5065,,8.0957,,,,,,
2016/5/19,19.69,7.8708,35.5194,10.9775,26.9353,5.2012,12.8678,13.2146,8.5555,8.5812,6.7879,13.0199,7.0966,9.367,6.2202,20.7414,14.7627,12.0405,10.1472,20.3611,,,,,,,,,,,,,6.49,7.6572,19.641,8.5109,18.5671,10.5816,14.3395,6.2444,12.121,14.9403,12.2841,,,,,,,,,9.9856,10.0569,20.7264,,8.1339,,,,,,
