ÈÕÆÚ,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH
2015/12/24,27.2071,21.4919,26.3127,7.7739,23.843,14.1827,10.4661,20.4748,14.5199,72.6109,,15.6825,26.8681,9.8886,41.0647,20.3943,11.5509,44.6861,,,,,26.28,15.83,9.3985,11.6191,17.477,10.729,9.76,18.7112,,,,0.675
2015/12/25,26.1021,20.7477,25.9715,8.0197,23.334,15.0926,10.6256,20.5479,14.6485,71.9161,,15.9105,26.6447,10.0256,41.0647,20.0758,11.8245,43.3156,,,,,26.77,16.28,9.6367,12.3278,17.6359,10.729,9.67,18.4465,,,,0.688
2015/12/28,24.7325,19.4379,25.1818,7.8625,22.815,15.9728,10.5857,20.2621,15.222,78.9141,,15.3058,27.1951,9.6912,41.0647,19.7134,11.0891,44.2129,,,,,25.43,16.67,9.6268,11.8487,17.0997,10.729,10.44,17.6717,,,,0.635
2015/12/29,25.0435,19.9241,25.3963,8.174,23.0545,16.3091,10.7551,20.282,15.3453,76.1546,,15.9502,26.8954,9.7954,41.0647,20.3833,11.3848,44.0025,,,,,25.67,16.72,9.7062,12.5275,17.5465,10.729,10.01,19.4369,,,,0.636
2015/12/30,25.1957,21.0354,25.835,8.9857,23.324,16.1904,10.7751,20.7672,14.7504,74.8444,,15.7123,27.2496,10.1572,41.0647,21.3498,11.4312,42.6845,,,,,25.89,17.19,9.6069,12.5475,17.9437,10.1906,9.8,19.7557,,,,0.647
2015/12/31,24.2164,21.0156,25.2403,9.0315,22.2561,15.7058,11.0342,20.2488,14.9862,75.2513,,16.2674,26.5956,9.6912,41.0647,19.944,10.8424,40.9196,,,,,25.85,16.47,9.5772,12.1182,17.3678,9.6815,9.62,19.2408,,,,0.641
2016/1/4,21.8014,19.3883,22.7446,8.1283,20.0305,14.1332,9.9278,18.3748,13.4854,68.5908,,14.6417,23.9361,8.721,41.0647,17.9507,9.7577,36.8276,,,,,24.56,14.82,8.6244,10.9104,15.63,8.8005,8.66,17.3187,,,,0.595
2016/1/5,20.5509,21.0354,22.1791,7.4167,18.0444,14.1431,9.1404,19.232,12.3384,68.3823,,13.7049,21.5435,8.0906,41.0647,16.4187,9.7919,33.7545,,,,,23.33,13.89,8.4259,10.2416,14.7661,9.1627,8.03,16.3331,,,,0.598
2016/1/6,21.1596,22.1269,22.8713,7.4367,18.773,14.3805,9.3696,19.6042,12.6922,68.6305,,14.0072,20.6716,8.4086,41.0647,16.6438,10.2585,35.227,,,,,23.33,14.29,8.5549,10.6409,15.0044,9.2704,8.14,16.6322,,,,0.608
2016/1/7,19.0423,19.9142,20.59,6.6936,16.8967,12.9464,8.4327,17.6438,11.4272,61.7714,,12.6045,18.606,7.5754,41.0647,14.98,9.2324,31.7036,,,,,22.16,12.86,7.8999,9.5728,13.505,8.3404,7.33,14.97,,,,0.566
2016/1/8,19.1879,20.7378,20.9117,6.302,16.1881,12.8574,8.323,17.8299,11.4701,60.4512,,12.2229,17.576,7.5315,41.0647,14.936,9.1127,31.3815,,,,,21.16,13.24,8.0984,9.8124,13.2567,8.3796,7.21,14.7444,,,,0.578
2016/1/11,17.2691,18.664,18.8547,5.799,14.5713,11.8189,7.4957,16.0489,11.4969,54.684,,10.9986,17.6033,6.7806,41.0647,13.4424,8.2014,28.2427,,,,,20.1,11.92,7.2945,8.8341,11.936,7.616,6.49,13.2685,,,,0.53
2016/1/12,17.5205,16.7986,19.8686,5.759,14.6511,11.8683,7.416,15.1451,11.5023,55.0315,,11.3802,19.3636,6.8299,41.0647,13.2228,8.0157,28.9592,,,,,19.1,11.49,7.1854,9.1835,11.8764,7.616,6.38,13.6461,,,,0.536
2016/1/13,16.5016,15.1812,20.0441,5.4875,13.184,10.6815,7.1269,13.9688,11.2504,53.6914,,10.6863,18.8186,6.2379,41.0647,12.465,7.6224,26.2937,,,,,18.15,10.47,7.2052,9.1236,11.1118,7.3419,5.98,13.4597,,,,0.527
2016/1/14,17.2162,16.0643,21.4382,5.5475,13.8726,10.8595,7.416,14.7198,11.245,58.1682,,11.747,19.8377,6.5339,41.0647,12.8604,8.3846,28.3479,,,,,17.79,10.78,7.4434,9.7525,11.221,7.6062,6.23,14.4551,,,,0.543
2016/1/15,16.098,14.7943,20.7752,5.9933,12.9644,10.8892,7.0472,14.0353,10.1194,56.9969,,11.7371,19.0311,6.1557,41.0647,12.4705,8.3675,28.4958,,,,,17.03,9.78,7.1258,9.5528,10.367,7.4496,6.18,14.2149,,,,0.531
2016/1/18,16.5413,15.598,21.253,6.3449,14.2619,11.6211,7.2166,14.115,9.6531,59.8755,,12.094,19.9195,6.4681,41.0647,12.9043,8.7194,29.7152,,,,,17.68,9.98,7.1655,9.6626,10.5954,7.6943,6.4,14.46,,,,0.533
2016/1/19,17.5073,16.3521,21.6332,6.9765,14.691,12.4123,7.9343,15.1251,10.5482,60.6497,,12.55,20.8133,7.1149,41.0647,13.3711,8.9466,30.7965,,,,,18.56,10.58,7.4732,10.1318,11.231,8.0859,6.55,14.9406,,,,0.547
2016/1/20,17.0243,15.8956,21.0677,6.9765,14.3018,12.1255,8.0539,14.8859,10.2427,59.8259,,12.3319,19.4617,6.9341,41.0647,13.3711,9.0101,29.8269,,,,,18.73,11.64,7.3938,10.1218,11.1912,8.0859,6.35,14.5483,,,,0.538
2016/1/21,16.2104,14.8339,19.8393,7.2823,13.5632,11.443,7.4857,13.8226,9.8086,56.1333,,11.1126,18.2572,6.4517,41.0647,13.3711,8.111,27.1647,,,,,17.95,10.51,6.8678,9.7026,10.6749,7.6943,6.19,13.2293,,,,0.52
2016/1/22,16.4883,15.1713,20.59,7.2966,14.0423,11.7002,7.7947,14.2679,9.9318,57.1855,,11.3951,18.0065,6.7641,41.0647,13.3711,8.5288,28.3315,,,,,18.2,11.56,6.8777,10.1318,11.1416,7.8803,6.34,13.5823,,,,0.529
2016/1/25,16.6538,15.6377,21.058,7.3481,14.1521,12.3925,7.9442,14.1748,10.0176,58.456,,11.2068,17.8648,6.8189,41.0647,13.3711,8.8488,29.1893,,,,,18.68,12.37,6.967,10.2416,11.2508,8.0957,6.38,13.4597,,,,0.535
2016/1/26,14.993,14.0699,19.3031,6.6135,12.7349,11.5815,7.1468,12.7593,9.3798,54.1976,,10.0866,16.0773,6.1392,41.0647,13.3711,8.0793,26.2707,,,,,18.1,12.52,6.4013,9.2134,10.1287,7.3811,5.76,12.1162,,,,0.502
2016/1/27,15.1121,13.6333,19.1569,6.8422,12.9245,11.5024,7.2066,12.1014,9.2726,51.5969,,9.7545,16.0773,6.0132,41.0647,13.3711,8.1013,27.0201,,,,,17.44,13.29,6.1334,8.8042,10.0294,7.107,5.69,11.6651,,,,0.497
2016/1/28,14.4438,12.532,19.0497,6.5935,12.176,10.8793,6.6784,10.9983,8.6133,49.4231,,8.8227,14.5785,5.5144,41.0647,13.3711,7.3781,26.4778,,,,,16.97,11.96,5.8455,8.0855,9.6421,6.7056,5.37,10.8806,,,,0.479
2016/1/29,15.4892,13.1471,19.8686,6.7564,12.8047,11.4332,7.0571,11.51,8.9617,50.8425,,9.7049,15.4233,5.8542,41.0647,13.3711,7.7739,28.5582,,,,,17.33,12.11,6.0639,8.4648,10.1188,7.058,5.57,11.5278,,,,0.495
2016/2/1,14.9732,12.532,19.8101,6.7793,12.4754,10.8595,7.0571,11.417,8.9081,50.8227,,9.9379,16.0718,5.7884,41.0647,13.3711,7.6444,29.4489,,,,,17.47,11.46,6.0043,8.5047,9.9301,7.1168,6.13,11.2826,,,,0.527
2016/2/2,15.6348,13.2662,20.6583,7.1051,13.0542,11.3738,7.2565,12.56,9.1815,53.6021,,10.3295,17.6796,6.1502,41.0647,13.3711,7.9449,30.0899,,,,,18.04,12.61,6.1433,8.8541,10.6749,7.43,6.52,11.9152,,,,0.537
2016/2/3,15.9193,14.1096,20.7363,7.108,13.1441,11.265,7.2963,12.7261,9.1011,53.6616,,10.6516,17.6578,6.1557,41.0647,13.3711,7.9034,30.08,,,,,18.33,13.26,6.054,8.8741,10.6153,7.5573,6.26,12.2486,,,,0.532
2016/2/4,16.4553,14.2485,21.058,7.0737,13.3936,11.4925,7.5057,13.1116,9.3369,55.0017,,11.2762,17.8103,6.3421,41.0647,13.3711,8.0988,30.3594,,,,,19.25,13.63,6.1334,9.2334,10.8338,7.9488,6.31,12.582,,,,0.534
2016/2/5,16.045,14.1493,20.5608,7.3452,12.9744,11.542,7.3861,12.9388,9.2511,55.23,,10.9044,17.9793,6.1941,41.0647,13.3711,7.8911,29.0578,,,,,20.21,13.04,6.0937,9.3432,10.5657,7.8607,6.11,12.2829,,,,0.528
2016/2/15,15.8333,15.0423,21.253,7.5738,12.8247,11.7002,7.2565,12.7593,9.0796,54.2969,,10.9788,18.7968,6.1666,41.0647,13.3711,7.8618,28.7883,,,,,20.59,13.72,6.183,9.483,11.6182,7.9097,6.11,12.3859,,,,0.528
2016/2/16,16.8192,15.846,21.8671,7.9625,14.1122,12.3826,7.9841,13.2777,9.4441,57.0564,,11.4744,20.0666,6.5778,41.0647,13.3711,8.4531,30.2673,,,,,21.28,14.06,6.7983,9.7824,12.7801,8.1936,6.11,12.8419,,,,0.528
2016/2/17,17.1235,15.8659,21.8866,8.0254,14.1621,12.353,8.5523,13.9489,9.7442,57.0465,,11.4298,19.7832,6.7203,41.0647,13.3711,8.7267,30.9838,,,,,21.55,14.25,6.967,9.7924,14.0611,8.2131,6.11,12.8811,,,,0.528
2016/2/18,17.5205,15.6277,21.7404,8.1769,14.1421,12.1551,8.2931,13.7628,9.5942,57.4138,,11.2266,19.0802,6.5668,41.0647,13.3711,8.6778,31.3092,,,,,21.52,13.91,6.8975,9.8822,14.0611,7.9978,6.11,12.7389,,,,0.528
2016/2/19,17.5999,15.7865,21.5064,8.1769,14.4715,12.3134,8.2832,14.2546,9.8461,57.4932,,11.3307,19.4017,6.9395,41.0647,13.3711,8.7218,32.8671,,,,,22.15,14.39,7.106,9.9521,15.4711,8.0957,6.11,12.6605,,,,0.528
2016/2/22,17.9307,16.0941,22.0231,8.094,14.8008,12.442,8.4227,14.321,9.9426,57.7215,,11.6628,19.9195,7.2355,41.0647,13.3711,8.8391,32.9329,,,,,22.9,14.51,7.1854,10.0619,17.0202,8.1936,6.11,13.1116,,,,0.528
2016/2/23,17.5338,15.6873,21.7404,7.8511,15.1102,12.1453,8.3629,13.8891,9.7978,59.9946,,11.3703,19.1837,6.9779,41.0647,13.3711,8.7682,31.4538,,,,,22.4,14.31,6.9075,9.8822,16.1166,8.0272,6.11,12.8468,,,,0.528
2016/2/24,17.5205,15.6873,21.5552,8.074,14.7709,12.0464,8.4925,14.1482,9.7978,58.9027,,11.524,17.7722,6.945,41.0647,13.3711,8.5557,30.8129,,,,,23.4,14.09,6.9869,10.0819,16.2159,8.0369,6.11,12.9155,,,,0.528
2016/2/25,15.7671,14.576,19.4884,7.7711,13.2938,10.8397,7.6751,12.7328,9.2351,57.4535,,10.4633,15.9955,6.2489,41.0647,13.3711,7.7006,33.8959,,,,,22.23,13.25,6.2922,9.0737,14.5973,7.2342,6.11,12.229,,,,0.528
2016/2/26,15.4032,16.0346,19.4299,7.7596,12.9045,10.6222,8.4426,12.0948,9.1011,59.131,,10.5376,15.069,6.1283,41.0647,13.3711,7.3292,31.1252,,,,,21.12,13.06,6.1135,8.9938,13.9518,6.9503,6.11,12.2045,,,,0.528
2016/2/29,13.9675,15.0026,17.753,7.6024,11.6171,9.8112,9.0706,11.4103,8.1899,56.7983,,9.4819,13.5649,5.5253,41.0647,13.3711,6.5963,28.0126,,,,,20.06,11.75,5.9646,8.1154,12.5616,6.4511,6.11,11.4494,,,,0.528
2016/3/1,14.4108,14.9828,18.3575,7.4338,11.7768,9.9199,9.2101,12.1612,8.3614,56.58,,9.6157,14.5022,5.7281,41.0647,13.3711,6.7551,27.0233,,,,,19.1,12.07,5.9646,8.375,13.3163,6.5294,6.11,11.6896,,,,0.528
2016/3/2,15.3106,16.4811,19.2349,7.9797,12.4954,10.3848,9.7883,12.7394,8.7366,58.6744,,10.2055,14.9982,6.0351,41.0647,13.3711,7.1436,28.3479,,,,,20.06,13.01,6.2525,8.8341,13.9618,6.872,6.11,12.4104,,,,0.528
2016/3/3,16.839,16.8879,19.2544,8.0597,12.4355,10.365,10.6953,12.5733,8.6669,57.0862,,10.1312,14.6112,6.0461,41.0647,13.3711,7.0849,27.2863,,,,,21.06,13.19,6.2028,8.8741,13.6539,7.0189,6.11,12.5624,,,,0.528
2016/3/4,15.615,16.6497,18.8644,7.9368,11.677,9.821,11.4628,12.128,8.2542,54.6443,,9.3481,13.1507,6.0461,41.0647,13.3711,6.4229,24.8804,,,,,20.96,12.32,5.9944,8.4448,12.6907,6.7643,6.11,12.0231,,,,0.528
2016/3/7,16.1509,17.4336,19.5761,7.9454,11.9165,10.009,12.041,12.6131,8.5008,58.188,,9.6355,13.5649,6.0461,41.0647,13.3711,6.5963,26.1918,,,,,20.95,12.52,6.1036,8.7443,13.3362,6.9797,6.11,12.2339,,,,0.528
2016/3/8,17.1963,18.3564,19.4201,7.7682,12.0562,10.2661,11.7021,12.5267,8.6776,64.0048,,10.042,14.9219,6.0461,41.0647,13.3711,6.7234,26.9445,,,,,20.95,12.94,6.5502,8.8741,13.9121,7.0384,6.11,12.3418,,,,0.528
2016/3/9,16.5347,17.255,18.8547,7.7996,11.7867,10.009,12.2503,12.1812,8.6562,62.6449,,9.7148,15.0418,6.0461,41.0647,13.3711,6.5963,25.942,,,,,20.49,12.73,6.1731,8.7143,13.1078,6.9797,6.11,11.9397,,,,0.528
2016/3/10,15.7738,16.868,18.6012,7.7139,11.647,9.9101,12.7985,12.0217,8.5436,63.9254,,9.3679,14.2897,6.0461,41.0647,13.3711,6.4864,25.735,,,,,19.65,12.7,6.0738,8.5047,12.9092,6.9601,6.11,11.6063,,,,0.528
2016/3/11,15.4694,16.7589,18.7962,7.7453,12.2558,10.7408,13.6856,11.829,8.7687,67.757,,9.2886,14.0608,6.0461,41.0647,13.3711,6.567,25.9354,,,,,20.36,12.73,6.0341,8.4748,12.4921,6.8622,6.11,11.5082,,,,0.528
2016/3/14,16.3759,17.761,19.4591,8.2884,13.4834,11.4233,12.8982,12.3473,9.1439,69.6827,,9.8635,15.4669,6.0461,41.0647,13.3711,6.8382,27.4112,,,,,22.4,13.25,6.2326,8.7443,13.1673,7.1657,6.11,12.0672,,,,0.528
2016/3/15,16.0583,17.8107,19.4884,8.2655,14.0922,11.0969,11.6124,12.4337,8.8652,67.5982,,10.7161,15.238,6.0461,41.0647,13.3711,6.7795,27.8713,,,,,24.18,13.16,6.1334,9.0338,13.6341,7.058,6.11,12.4447,,,,0.528
2016/3/16,15.6811,17.1161,19.2056,8.0969,14.2718,11.1365,11.1239,12.0815,9.7496,71.4793,,10.5872,14.9328,6.0461,41.0647,13.3711,6.7991,27.0003,,,,,22.94,12.64,6.044,9.1236,13.3064,6.9308,6.11,12.229,,,,0.528
2016/3/17,16.6802,18.3465,19.9466,8.2455,14.6711,11.3738,11.1538,12.6597,10.0444,71.3702,,11.6479,16.4261,6.0461,41.0647,13.3711,7.1656,29.2419,,,,,23.55,13.68,6.2227,9.473,13.9915,7.0776,6.11,13.4499,,,,0.528
2016/3/18,17.461,18.9815,20.4828,8.5742,16.1382,11.5518,11.2037,13.9289,10.2481,70.6753,,12.8127,18.0665,6.0461,41.0647,13.3711,7.5589,30.2378,,,,,24.71,14.91,6.4708,9.7724,14.4682,7.4692,6.11,14.2198,,,,0.528
2016/3/21,18.255,19.2494,20.902,8.7285,16.8468,11.7496,12.3201,14.3476,10.2963,71.122,,13.1299,18.5897,6.0461,41.0647,13.3711,7.7397,30.619,,,,,25.15,15.23,6.6594,10.3414,14.8654,7.802,6.11,14.4453,,,,0.528
2016/3/22,18.4998,18.6342,20.6095,8.7371,16.6571,11.631,12.9082,14.9723,10.3446,70.4669,,13.3827,18.448,6.0461,41.0647,13.3711,7.8105,31.0266,,,,,25.12,14.94,6.5403,10.2416,14.4583,8.0369,6.11,14.3914,,,,0.528
2016/3/23,18.8835,19.2593,20.8922,8.6571,17.3558,11.7299,13.1574,15.9159,10.3231,69.8415,,13.3678,19.5652,6.0461,41.0647,13.3711,8.1843,31.8417,,,,,25.47,15.35,6.6991,10.2815,14.8058,7.988,6.11,14.2639,,,,0.528
2016/3/24,18.0498,18.6541,20.5803,7.9168,16.707,11.5716,11.8416,15.4042,10.291,66.7544,,13.0754,18.4752,6.0461,41.0647,13.3711,8.4286,32.2098,,,,,25.21,15.11,6.4112,10.1518,14.0908,7.9684,6.11,14.1903,,,,0.528
2016/3/25,18.0962,18.7334,20.707,8.1683,17.9147,11.72,11.8416,15.1584,10.3178,67.4989,,12.9118,18.3117,6.0461,41.0647,13.3711,8.2454,32.9329,,,,,24.93,15.15,6.4311,10.2516,14.359,8.0272,6.11,14.1903,,,,0.528
2016/3/28,17.8977,18.7334,20.3268,8.0626,16.4875,11.631,13.0278,15.4308,10.1891,68.1441,,13.229,17.4834,6.0461,41.0647,13.3711,8.1232,32.4892,,,,,25.71,14.89,6.5204,10.6209,14.1901,7.9097,6.11,14.7591,,,,0.528
2016/3/29,17.9969,18.7334,20.0246,8.1283,15.3198,11.087,12.2603,14.9987,9.889,71.4893,,12.6293,17.9357,6.0461,41.0647,13.3711,7.7763,30.2213,,,,,23.48,15.85,6.4311,10.5111,13.5546,7.616,6.11,13.901,,,,0.528
2016/3/30,18.8107,18.7334,21.5844,8.2912,15.9186,11.5321,13.4863,15.7699,10.2534,72.5613,,13.8932,18.6496,6.0461,41.0647,13.3711,8.5532,33.2451,,,,,24.01,16.26,6.6792,10.8505,14.0114,8.3796,6.11,15.0729,,,,0.528
2016/3/31,18.5659,18.9319,21.6917,8.2484,15.6891,11.6507,14.8319,15.7234,10.3981,72.5216,,13.581,18.23,6.0461,41.0647,13.3711,8.8904,34.471,,,,,24.14,16.1,6.6395,10.8405,14.1604,8.1642,6.11,14.764,,,,0.528
2016/4/1,18.1822,18.406,21.7892,8.3312,15.9984,11.5222,14.0345,15.5704,10.1838,71.1716,,13.6355,17.6578,6.0461,41.0647,13.3711,8.9661,37.1563,,,,,24.37,16.56,6.5403,11.15,13.8128,7.8705,6.11,14.612,,,,0.528
2016/4/5,18.7644,19.2097,22.3253,8.2741,16.4875,11.9573,14.3036,15.9494,10.5214,73.8517,,14.5425,18.1973,6.0461,41.0647,13.3711,9.2715,37.5343,,,,,25.3,16.79,6.7586,11.5492,14.2597,8.0272,6.11,15.426,,,,0.528
2016/4/6,18.5593,19.1204,22.5301,8.0197,16.3378,13.1541,14.5528,16.1223,10.902,71.4694,,14.835,17.903,6.0461,41.0647,13.3711,9.6404,38.632,,,,,26.23,16.55,7.4335,11.6491,14.2994,8.2034,6.11,15.6515,,,,0.528
2016/4/7,18.0631,18.3961,21.8281,7.8911,15.7689,12.9464,13.7454,15.9826,11.99,68.968,,14.3889,17.5597,6.0461,41.0647,13.3711,9.4059,37.2713,,,,,24.96,16.24,7.4335,12.3778,13.8327,7.8803,6.11,15.9507,,,,0.528
2016/4/8,17.6396,17.771,21.8574,7.6167,15.3098,13.1145,13.4065,15.5571,12.3813,67.7669,,14.0568,16.8294,6.0461,41.0647,13.3711,9.142,35.9895,,,,,24.81,15.67,7.4335,12.5175,13.5348,7.8705,6.11,16.2399,,,,0.528
2016/4/11,17.8977,17.9694,22.0914,7.7768,15.6192,13.4508,13.4065,16.1356,12.2795,70.4569,,14.027,17.3308,6.0461,41.0647,13.3711,9.2129,37.5343,,,,,24.88,16.08,7.4335,12.3478,14.0809,8.1348,6.11,16.3331,,,,0.528
2016/4/12,17.7918,18.2075,22.3741,7.7053,15.3797,12.976,12.8583,15.8231,11.3147,69.8614,,13.6008,17.9847,6.0461,41.0647,13.3711,8.8439,35.365,,,,,24.09,15.7,7.4335,12.0084,13.8128,7.9978,6.11,15.6859,,,,0.528
2016/4/13,18.1954,18.6243,22.1206,7.7882,15.7589,12.9365,13.0477,16.089,11.4755,70.4768,,13.6504,18.0556,6.0461,41.0647,13.3711,8.8879,37.7972,,,,,24,15.87,7.4335,11.9585,14.0412,8.0272,6.11,15.6074,,,,0.528
2016/4/14,18.4005,19.0807,22.6666,7.9511,15.9086,13.2233,13.9049,16.8203,11.6845,72.2437,,13.8684,18.2027,6.0461,41.0647,13.3711,9.1298,37.4357,,,,,24.21,16.11,7.2648,12.3179,14.0908,8.125,6.11,16.034,,,,0.528
2016/4/15,18.3079,18.8723,22.4813,7.7911,16.0184,13.0453,14.3834,16.6541,11.7917,71.4396,,13.9874,17.794,6.0461,41.0647,13.3711,9.0736,36.4431,,,,,26.43,16.42,7.0762,12.248,14.1703,8.2131,6.11,15.779,,,,0.528
2016/4/18,17.7786,18.5052,22.2961,7.6282,15.5294,12.7189,13.5959,15.976,11.438,69.9308,,14.2848,16.9765,6.0461,41.0647,13.3711,8.8293,37.3633,,,,,25.47,16.49,7.096,11.9086,13.6341,8.0076,6.11,15.8673,,,,0.528
2016/4/19,17.9109,18.5846,22.7056,7.6224,15.6092,12.9662,14.6226,15.9029,11.4112,70.8738,,14.3492,16.8621,6.0461,41.0647,13.3711,8.7438,36.4825,,,,,26.74,16.29,7.0166,11.7189,13.8327,8.1055,6.11,15.6859,,,,0.528
2016/4/20,16.5545,17.0962,22.3546,7.1166,14.5114,11.9672,13.5361,14.8258,10.3821,71.4694,,13.4323,15.178,6.0461,41.0647,13.3711,8.028,33.8959,,,,,26.98,15.19,6.5105,10.561,12.5616,7.6062,6.11,14.7738,,,,0.528
2016/4/21,16.1641,16.6299,22.9005,7.2823,13.9325,11.7694,12.4397,14.3604,10.1034,70.9334,,12.3914,14.7747,6.0461,41.0647,13.3711,7.6957,31.8384,,,,,25.29,14.49,6.5998,10.7008,12.3531,7.4104,6.11,14.3129,,,,0.528
2016/4/22,16.27,16.9573,22.5496,7.4738,14.0323,11.898,12.7885,14.6929,10.4142,78.0109,,12.9564,15.2053,6.0461,41.0647,13.3711,7.9815,32.6633,,,,,24.9,14.65,6.5502,10.6109,12.4822,7.4594,6.11,14.7689,,,,0.528
2016/4/25,16.098,16.7093,21.6624,7.228,14.4914,11.8288,12.2503,14.6197,11.0092,76.78,,12.8821,15.4124,6.0461,41.0647,13.3711,7.8618,31.651,,,,,24.1,14.39,6.4609,10.8605,12.2637,7.3811,6.11,14.4502,,,,0.528
2016/4/26,16.2766,17.2054,21.8866,7.4424,14.4914,12.0661,12.4596,14.879,10.9824,78.1399,,13.1547,15.5759,6.0461,41.0647,13.3711,8.3138,32.499,,,,,24.94,14.68,6.58,11.2797,12.4524,7.5377,6.11,14.8572,,,,0.528
2016/4/27,16.1774,17.0169,21.7697,7.3595,14.6112,11.7694,12.041,14.9521,10.7948,85.9519,,13.799,15.2598,6.0461,41.0647,13.3711,8.0939,33.1268,,,,,24.67,14.49,6.6693,11.11,12.512,7.5768,6.11,15.2838,,,,0.528
2016/4/28,16.1377,17.4634,21.3992,7.2823,14.681,12.0365,12.4098,14.6663,10.7197,85.5648,,14.3393,15.129,6.0461,41.0647,13.3711,8.3553,34.7668,,,,,24.46,14.39,6.5899,11.2797,12.3531,7.5083,6.11,14.9258,,,,0.528
2016/4/29,16.1244,17.0566,21.2042,7.2023,14.2619,12.1354,12.041,14.7527,10.7412,94.1213,,14.6268,14.9382,6.0461,41.0647,13.3711,8.1833,36.4168,,,,,23.97,14.27,6.58,11.2198,12.3034,7.5377,6.11,14.9455,,,,0.528
2016/5/3,16.8059,17.642,21.8964,7.4309,14.711,12.4519,12.4895,15.3377,11.3093,103.5314,,15.1671,16.1754,6.0461,41.0647,13.3711,8.4168,38.1522,,,,,24.98,14.95,6.8479,11.4794,12.7106,7.8509,6.11,15.6663,,,,0.528
2016/5/4,16.8192,17.6519,21.8476,7.3909,14.9405,12.4716,12.7586,15.1582,11.6577,105.1295,,14.8399,15.9683,6.0461,41.0647,13.3711,8.4721,37.2385,,,,,25.3,15.09,6.8082,11.3197,12.6907,7.9195,6.11,15.5535,,,,0.528
2016/5/5,16.8059,17.8107,22.0426,8.0311,15.1801,12.4024,12.6889,15.504,11.5666,100.8711,,15.1968,16.1045,6.0461,41.0647,13.3711,9.3199,40.6862,,,,,25.38,15,7.1258,11.3796,12.9588,8.0761,6.11,15.8526,,,,0.528
2016/5/6,15.8862,16.868,21.3407,7.8482,14.7409,11.7793,11.8217,15.0851,10.7037,94.5282,,14.5128,15.0963,6.0461,41.0647,13.3711,9.5841,38.4545,,,,,24.02,14.15,6.7785,10.5211,12.2141,7.7433,6.11,15.0533,,,,0.528
2016/5/9,15.2577,15.8063,20.5608,7.4167,13.4734,11.3837,10.7452,14.0147,10.2159,95.094,,14.4137,14.2406,6.0461,41.0647,14.7109,8.6257,40.2064,,,,,22.76,13.88,6.4807,9.473,11.5686,7.5377,6.11,14.514,,,,0.528
2016/5/10,15.3106,15.846,20.3755,7.4081,13.3636,11.3145,10.6654,13.6291,10.1838,85.5846,,13.6404,14.6112,6.0461,41.0647,15.7597,7.999,36.1867,,,,,22.78,13.84,6.3616,9.483,11.7275,7.5083,6.11,14.4012,,,,0.528
2016/5/11,15.218,15.5583,20.3658,7.4081,13.0542,11.0771,10.4661,13.5759,9.8086,84.3637,,13.581,14.4804,6.0461,41.0647,17.3357,7.6672,33.4752,,,,,22.91,13.52,6.2822,9.2234,11.5785,7.2636,6.11,14.1658,,,,0.528
2016/5/12,15.1518,15.2805,20.9215,7.2166,12.7948,11.0375,10.6754,13.7421,9.6317,82.7457,,14.6169,14.3442,6.0461,41.0647,19.0709,7.5137,35.1678,,,,,22.76,13.54,6.1731,9.1236,11.3203,7.107,6.11,14.5532,,,,0.528
2016/5/13,15.205,15.7468,20.6485,7.1394,12.8047,10.9386,10.3465,13.5493,9.6531,80.7207,,15.8957,13.9409,6.0461,41.0647,20.9764,7.3539,36.4989,,,,,22.79,13.38,6.1135,9.1136,11.37,7.0482,6.11,14.4845,,,,0.528
2016/5/16,15.9028,15.9949,20.9605,7.1594,13.2239,11.1167,10.5857,13.782,9.8568,82.4479,,17.1001,14.1698,6.0461,41.0647,23.074,7.5075,39.2762,,,,,22.88,13.65,6.3517,9.5628,11.5984,7.2049,6.11,15.7006,,,,0.528
2016/5/17,16.2417,16.1239,20.707,7.2309,13.1441,11.0178,10.6156,14.0945,9.905,79.7877,,16.3765,14.9437,6.0461,41.0647,21.9099,7.6795,36.9098,,,,,23.05,13.51,6.3318,9.3931,11.6381,7.1755,6.11,15.3672,,,,0.528
2016/5/18,15.5505,15.8758,20.3073,7.1108,12.4854,10.5035,9.8879,13.4164,9.487,76.7403,,16.3071,14.0227,6.0461,41.0647,22.3327,7.0345,34.3034,,,,,22.01,13.19,6.1334,8.8741,11.1714,7.0776,6.11,14.4649,,,,0.528
2016/5/19,15.7831,15.8956,20.2488,7.1594,12.5652,10.5035,9.9777,14.1078,9.771,77.0976,,16.8771,14.0608,6.0461,41.0647,24.5676,7.0836,34.734,,,,,22.06,13.31,6.2425,8.9339,11.4296,7.1265,6.11,14.612,,,,0.528
2016/5/20,15.916,16.868,20.434,7.1994,12.7648,10.6123,10.0474,14.5665,10.3981,76.9884,,16.3517,14.3333,6.0461,41.0647,23.8373,7.2065,34.1654,,,,,22.26,13.44,6.5502,9.1635,11.5487,7.2342,6.11,14.563,,,,0.528
