ÈÕÆÚ,000670.SZ,002049.SZ,002077.SZ,002079.SZ,002119.SZ,002156.SZ,002185.SZ,002371.SZ,300046.SZ,300053.SZ,300077.SZ,300139.SZ,300223.SZ,300327.SZ,300346.SZ,300373.SZ,300458.SZ,300493.SZ,300613.SZ,300623.SZ,300661.SZ,300666.SZ,300671.SZ,300672.SZ,300706.SZ,300782.SZ,600171.SH,600198.SH,600360.SH,600460.SH,600584.SH,600667.SH,603005.SH,603068.SH,603160.SH,603501.SH,603933.SH,603986.SH,688002.SH,688008.SH,688018.SH,688019.SH,688099.SH
2014/6/3,6.1367,23.0439,6.2633,6.6751,3.8547,5.515,3.3964,18.8499,7.2706,4.9507,13.4361,10.704,14.6884,8.1277,7.6393,10.8729,,,,,,,,,,,9.7598,14.94,3.8262,5.5715,8.1194,4.0421,38.6959,,,,,,,,,,
2014/6/4,6.1367,23.1776,6.1744,7.0394,3.8168,5.5913,3.3863,18.1554,7.2199,4.8512,13.5905,10.4894,15.0625,8.2963,7.8497,10.6444,,,,,,,,,,,9.4545,15.16,3.905,5.5122,8.3984,4.0805,38.7255,,,,,,,,,,
2014/6/5,6.1367,23.4847,6.254,7.0394,3.898,5.6752,3.447,18.1851,7.4733,4.9586,13.705,10.5888,15.3535,8.4018,7.9319,10.6289,,,,,,,,,,,9.4643,15.16,3.9488,5.6011,8.4382,4.0901,39.0013,,,,,,,,,,
2014/6/6,6.1367,23.0439,6.2142,6.8917,3.8817,5.6676,3.4065,18.076,7.3656,4.9746,13.5457,10.4576,15.0937,8.4018,7.9513,10.5709,,,,,,,,,,,9.2969,14.78,3.9137,5.5418,8.4183,4.1766,38.6368,,,,,,,,,,
2014/6/9,6.1367,22.1574,6.2142,6.8917,3.8384,5.5379,3.3964,18.0165,7.2453,4.7676,13.5506,10.3742,14.3091,8.2067,7.9658,10.1953,,,,,,,,,,,9.2871,14.74,3.8524,5.443,8.2589,4.1862,38.7452,,,,,,,,,,
2014/6/10,6.1367,23.3163,6.2441,7,3.898,5.6981,3.4977,18.1653,7.4479,4.8552,13.8196,10.6642,14.8287,8.4228,8.0335,10.5089,,,,,,,,,,,9.356,15.08,3.94,5.5517,8.5578,4.2822,39.4939,,,,,,,,,,
2014/6/11,6.1367,23.2321,6.254,6.9212,3.8817,5.7591,3.626,18.0959,7.7266,5.0343,13.8196,10.8669,15.1197,8.5125,8.0407,10.3076,,,,,,,,,,,9.3166,15.09,3.94,5.5418,8.4781,4.2342,39.4939,,,,,,,,,,
2014/6/12,6.1367,23.9799,6.3237,6.8031,3.8655,5.7362,3.7104,17.9867,7.7392,5.0104,13.7349,11.1927,14.8599,8.407,8.0432,10.2146,,,,,,,,,,,9.1984,15.59,3.8612,5.4924,8.3386,4.215,39.4151,,,,,,,,,,
2014/6/13,6.1367,23.9849,6.3636,7.0591,3.9034,5.8201,3.8155,18.2645,7.7646,5.1099,14.3823,11.1212,15.6704,8.66,8.2342,10.3501,,,,,,,,,,,9.3757,15.53,3.94,5.5912,8.5777,4.2438,40.4494,,,,,,,,,,
2014/6/16,6.1367,24.1139,6.4134,7.1181,3.9142,5.7667,3.7816,18.83,7.8026,5.2293,14.2628,11.1967,15.6964,8.718,8.3333,10.7761,,,,,,,,,,,9.4249,15.95,3.9488,5.6011,8.5976,4.359,40.5184,,,,,,,,,,
2014/6/17,6.1367,23.3299,6.5827,7,3.8655,5.6523,3.7138,18.453,7.5873,5.4999,13.7947,10.9622,15.4054,8.5125,7.9754,10.3889,,,,,,,,,,,9.2477,15.57,4.0188,5.5122,8.4582,4.455,39.8485,,,,,,,,,,
2014/6/18,6.1367,23.1216,6.4831,6.8326,3.925,5.5074,3.7036,18.324,7.4036,6.0491,13.461,10.8828,15.5457,8.3016,7.9803,10.2069,,,,,,,,,,,9.0211,15.27,4.0363,5.4035,8.3585,4.4262,38.9619,,,,,,,,,,
2014/6/19,6.1367,21.5338,6.1644,6.5668,3.833,5.3624,3.5645,18.0562,6.9856,5.9337,12.719,10.5172,14.2468,7.8009,7.7578,9.5022,,,,,,,,,,,9.0211,14.19,3.8787,5.2158,8.0597,4.263,37.0507,,,,,,,,,,
2014/6/20,6.1367,21.8811,6.1445,6.6456,3.8655,5.4311,3.6052,18.1058,7.0743,6.0889,12.8933,10.8669,14.6209,7.9221,8.1082,9.5486,,,,,,,,,,,9.0211,14.18,3.8875,5.2356,8.1394,4.3494,37.4645,,,,,,,,,,
2014/6/23,6.1367,22.8338,6.1744,7.0098,3.8655,5.5989,3.6324,18.0562,7.2389,6.1724,13.1473,10.994,16.0809,8.2911,8.1544,9.8313,,,,,,,,,,,8.1427,14.32,4.0976,5.3047,8.3884,4.4454,38.7452,,,,,,,,,,
2014/6/24,6.1367,23.0719,6.1843,7.0098,3.9142,5.7591,3.707,18.6316,7.6316,6.0332,13.3315,11.0059,15.8159,8.2911,8.1885,9.8894,,,,,,,,,,,8.0835,14.65,4.1589,5.4529,8.5379,4.503,38.292,,,,,,,,,,
2014/6/25,6.1367,22.804,6.1544,6.9212,3.9304,6.0795,3.6934,18.6514,8.3979,5.5198,13.3863,11.0099,16.0861,8.328,8.1252,10.3695,,,,,,,,,,,8.0144,14.71,4.0976,5.6307,8.4084,4.4262,38.4693,,,,,,,,,,
2014/6/26,6.1367,23.1414,6.2939,7.1378,3.9738,6.0795,3.7104,18.8598,8.7399,5.5715,13.9441,11.2841,16.7823,8.5757,8.2566,11.4072,,,,,,,,,,,8.0144,14.87,4.1677,5.8777,8.5379,4.4262,41.4543,,,,,,,,,,
2014/6/27,6.1367,23.4887,6.3138,7.0788,4.0117,6.0795,3.7239,19.2467,8.8032,6.1287,13.7797,11.0894,17.0161,8.6811,8.2932,11.2872,,,,,,,,,,,8.0342,14.95,4.1501,5.769,8.478,4.3686,41.6218,,,,,,,,,,
2014/6/30,6.1367,23.5681,6.4432,7.128,4.0495,6.0795,3.7918,19.9015,8.8539,6.7415,13.715,11.2364,17.0577,8.7918,8.5365,11.4034,,,,,,,,,,,8.0539,14.9,4.1414,5.8481,8.8072,4.4454,41.0898,,,,,,,,,,
2014/7/1,6.1367,23.2704,6.4432,7.0492,4.0495,5.8735,3.8223,19.7923,8.6322,6.8132,13.5357,11.1132,16.7979,8.739,8.5292,11.1904,,,,,,,,,,,8.1822,14.8,4.1589,5.7987,8.8171,4.4166,40.5381,,,,,,,,,,
2014/7/2,6.1367,23.4391,6.4432,7.256,4.0495,6.1481,3.9105,19.832,8.7399,6.8808,13.2518,11.3238,17.2343,8.6803,8.5779,10.9232,,,,,,,,,,,8.5178,14.92,4.1151,5.8382,9.266,4.3878,40.8336,,,,,,,,,,
2014/7/3,6.1367,24.878,6.4432,7.1772,4.0766,6.1557,4.0428,19.6931,8.5499,6.6182,13.6154,11.2523,16.9694,8.9503,8.517,11.0897,,,,,,,,,,,8.7645,15.24,4.1939,5.8678,10.0839,4.4646,40.2918,,,,,,,,,,
2014/7/4,6.1367,25.0368,6.513,7.3544,4.0495,6.171,4.036,19.9723,8.5436,6.4351,13.7349,11.1251,17.0473,9.0031,8.2445,11.0742,,,,,,,,,,,8.7053,15.1,4.1326,5.8382,9.9741,4.4262,40.4002,,,,,,,,,,
2014/7/7,6.1367,24.6001,6.5229,7.2954,4.0495,6.0337,3.9681,19.8028,8.3029,6.6858,12.8734,11.1212,16.2627,8.8035,7.9208,10.7877,,,,,,,,,,,8.6165,15.3,4.2465,5.69,10.1138,4.2726,38.8437,,,,,,,,,,
2014/7/8,6.1367,25.5429,6.5428,7.4332,4.1199,6.0795,4.0224,19.8427,8.4549,6.6142,13.1124,11.149,16.7771,8.9385,8.1106,10.9116,,,,,,,,,,,8.5079,15.18,4.2114,5.8184,10.2335,4.1958,38.755,,,,,,,,,,
2014/7/9,6.1367,24.6101,6.4532,7.2264,4.0062,5.9574,3.8833,20.082,8.4169,6.7057,12.3654,10.9384,15.5405,8.5688,8.0376,10.4353,,,,,,,,,,,8.4191,14.59,4.0363,5.6604,9.8744,4.0325,38.4398,,,,,,,,,,
2014/7/10,6.1367,23.975,6.4831,7.1575,4.055,5.904,3.768,19.8826,8.3536,6.447,12.1811,11.1569,15.5093,8.469,8.0547,10.4353,,,,,,,,,,,8.3204,14.16,4.0013,5.6011,9.635,4.0613,38.6368,,,,,,,,,,
2014/7/11,6.1367,23.9948,6.6424,7.1772,4.1037,5.9498,3.802,19.8527,8.2966,6.5823,12.3654,11.464,15.3587,8.516,8.0985,10.3114,,,,,,,,,,,8.7152,14.21,4.1326,5.6505,9.635,4.0613,38.7944,,,,,,,,,,
2014/7/14,6.1367,24.0941,6.7022,7.3544,4.1795,6.0184,3.941,20.0222,8.2016,6.5784,12.4102,11.4719,15.5769,8.557,8.1763,10.4973,,,,,,,,,,,8.6856,14.16,4.1939,5.7394,9.9043,3.9461,38.9422,,,,,,,,,,
2014/7/15,8.75,23.7467,6.6623,7.1969,4.1524,5.965,3.8053,20.4111,8.5119,6.3396,12.1164,11.8707,15.686,9.0383,8.0255,10.1953,,,,,,,,,,,8.5178,13.81,4.1677,5.8283,9.7148,3.9653,38.0753,,,,,,,,,,
2014/7/16,9.63,22.7643,6.5229,6.9311,4.1145,5.7362,3.6697,21.8669,8.0622,6.0889,11.8027,11.8228,15.1976,8.9151,7.8357,9.8971,,,,,,,,,,,8.4684,13.89,4.1501,5.7196,9.3956,4.0037,36.1444,,,,,,,,,,
2014/7/17,9.63,22.6254,6.6225,7.0197,4.1253,5.7286,3.6934,21.5777,8.0179,6.1446,11.8923,11.7909,15.3431,9.3846,7.8357,10.0133,,,,,,,,,,,8.3697,13.89,4.0801,5.6505,9.4754,3.9941,36.6173,,,,,,,,,,
2014/7/18,9.86,23.0521,6.6325,6.9606,4.1957,5.8201,3.7307,21.2885,8.0496,5.8899,11.6732,11.7949,15.3431,9.1733,7.8138,9.9397,,,,,,,,,,,8.3697,13.9,4.0451,5.6307,9.4256,3.9461,36.2823,,,,,,,,,,
2014/7/21,8.88,22.7742,6.5926,6.9015,4.2174,5.8811,3.7613,21.0293,7.8849,6.0292,11.479,11.7271,15.1249,8.6392,7.8405,9.8158,,,,,,,,,,,8.3204,13.83,4.0276,5.5912,9.2061,3.8213,35.4548,,,,,,,,,,
2014/7/22,8.96,22.9429,6.6524,7.0197,4.2282,5.8888,3.802,21.0392,8.0306,6.073,11.7379,11.7391,15.3639,8.7449,7.86,10.0404,,,,,,,,,,,8.3895,13.99,4.1064,5.611,9.5852,3.8501,37.4448,,,,,,,,,,
2014/7/23,8.58,22.5559,6.6225,6.8622,4.1308,5.7057,3.6968,20.6304,7.7266,5.7426,11.5487,11.5437,15.0781,8.5453,7.6824,9.6067,,,,,,,,,,,8.1329,13.76,4.0451,5.5418,9.3657,3.8213,36.3612,,,,,,,,,,
2014/7/24,8.05,22.5857,6.6325,6.7046,4.055,5.6599,3.7545,19.8128,7.7266,5.7546,11.5935,11.5597,14.3559,8.2401,7.5169,9.7964,,,,,,,,,,,8.2612,13.56,4.0451,5.5122,9.1164,3.8117,36.44,,,,,,,,,,
2014/7/25,8.16,22.8635,6.7719,6.7637,4.1253,5.7209,3.7986,20.0421,7.7836,6.1685,11.8873,11.7152,14.439,8.2812,7.5923,9.6609,,,,,,,,,,,8.3796,13.63,4.1501,5.5517,9.256,3.8885,36.5089,,,,,,,,,,
2014/7/28,8.34,23.2208,6.8515,6.9015,4.1578,5.7972,3.8766,20.0421,7.9482,6.2003,12.0815,11.7152,14.756,8.4749,7.6653,9.8584,,,,,,,,,,,8.3895,13.9,4.1852,5.6406,9.5752,3.9653,37.3758,,,,,,,,,,
2014/7/29,8.38,24.0147,6.8018,6.9212,4.1849,5.8964,3.9512,20.082,8.0242,6.3276,12.0268,11.7152,14.9066,8.6568,7.7821,10.0017,,,,,,,,,,,8.429,14.06,4.2027,5.6406,9.5752,4.0709,37.3364,,,,,,,,,,
2014/7/30,9.22,24.1139,6.8416,6.9212,4.1849,5.9193,3.9173,20.5307,8.0369,6.5187,12.1164,11.7152,14.8495,8.5864,7.787,9.9668,,,,,,,,,,,8.3895,14.1,4.264,5.7493,9.5652,4.1862,37.2379,,,,,,,,,,
2014/7/31,9.2,24.2032,6.9213,6.9803,4.3581,5.9269,3.924,20.7601,8.1952,6.6898,12.1214,11.7152,15.1197,8.6216,7.8965,9.99,,,,,,,,,,,8.5573,14.33,4.2552,5.769,9.655,4.1478,37.5236,,,,,,,,,,
2014/8/1,9.03,23.7567,6.7818,6.8031,4.4177,5.9422,3.8393,20.9395,7.9419,6.4709,11.8475,11.7152,14.678,8.4044,7.8478,9.6532,,,,,,,,,,,8.5869,14.09,4.2202,5.69,9.5054,4.1574,36.5483,,,,,,,,,,
2014/8/4,9.3,24.0047,6.9013,6.8523,4.4231,6.0032,3.8596,21.1589,8.0432,6.5306,11.962,12.8875,14.6417,8.516,7.8527,9.7422,,,,,,,,,,,8.6165,14.17,4.2815,5.7888,9.5153,4.1766,36.6862,,,,,,,,,,
2014/8/5,9.41,24.1337,6.971,6.9409,4.3798,6.0032,3.8121,21.478,8.2649,6.4868,12.2907,13.3261,14.9898,8.739,7.8843,9.9552,,,,,,,,,,,8.6362,14.51,4.3077,5.8184,9.5353,4.215,36.903,,,,,,,,,,
2014/8/6,9.22,24.0147,7.0109,7.0689,4.3906,6.0337,3.88,21.7173,8.5119,6.455,12.2758,13.8923,15.1612,8.6979,7.9087,9.99,,,,,,,,,,,8.804,14.85,4.2902,5.8085,10.024,4.2054,37.2182,,,,,,,,,,
2014/8/7,9.11,24.1635,6.9312,6.9311,4.3636,5.8964,3.88,21.2486,8.2902,6.3038,12.3007,14.4905,15.0157,8.8505,7.9087,10.0365,,,,,,,,,,,8.5671,14.58,4.264,5.8283,9.9542,4.1189,37.1985,,,,,,,,,,
2014/8/8,9.56,24.0147,6.9511,6.9902,4.461,5.9193,3.9003,21.2686,8.3092,6.3316,12.4052,14.5543,15.1768,8.8681,7.9963,10.0559,,,,,,,,,,,8.5573,14.55,4.1589,5.8283,9.8844,4.0901,37.4152,,,,,,,,,,
2014/8/11,10.17,24.2032,7.0109,7.0985,4.6667,6.171,4.0733,21.7871,8.4296,6.4431,12.465,15.4594,15.7639,9.3024,8.1423,10.1643,,,,,,,,,,,8.7941,14.64,4.2377,6.0061,10.5028,4.3494,37.8487,,,,,,,,,,
2014/8/12,10.12,24.8681,7.1105,7.1083,4.6342,6.1786,4.1004,22.2856,8.3536,6.5346,12.6144,15.7106,15.6964,9.5665,8.1715,10.5437,,,,,,,,,,,8.9323,14.77,4.299,6.0357,10.6025,4.407,37.8684,,,,,,,,,,
2014/8/13,11.13,24.6498,7.0806,7.256,4.867,6.1557,4.0529,22.166,8.3662,6.4033,12.4351,15.7266,15.5457,9.4667,8.1934,10.3269,,,,,,,,,,,8.9619,14.49,4.4041,6.0456,10.4629,4.4358,37.2773,,,,,,,,,,
2014/8/14,11.47,24.6895,7.1403,7.1969,4.8995,6.1481,4.0529,22.0563,8.4042,6.5624,12.2807,15.5551,15.7639,9.4081,8.1958,10.1682,,,,,,,,,,,9.1198,14.33,4.369,5.9864,10.1736,4.3494,37.9768,,,,,,,,,,
2014/8/15,11.73,25.1856,7.1702,7.3052,5.3164,6.2625,4.1513,22.0663,8.4929,6.7972,12.5397,16.0974,15.8471,9.5548,8.1593,10.2224,,,,,,,,,,,9.7713,14.69,4.5529,6.0259,10.423,4.4838,39.0998,,,,,,,,,,
2014/8/18,11.2,25.7215,7.23,7.3741,5.3489,6.5448,4.1716,22.5549,8.6829,6.8012,12.8435,15.9499,16.1017,9.6193,8.2007,10.4624,,,,,,,,,,,9.7713,15.23,4.5967,6.1148,10.822,4.551,39.7106,,,,,,,,,,
2014/8/19,11.01,27.3192,7.4192,7.5907,5.7982,6.5448,4.1208,23.0135,8.6639,7.4817,13.2469,15.9459,15.9666,9.4609,8.1934,10.5554,,,,,,,,,,,10.0575,15.26,4.7105,6.1345,10.6823,4.5126,40.1342,,,,,,,,,,
2014/8/20,11.18,27.9146,7.3794,7.4627,5.7928,6.6363,4.2496,22.7543,8.6956,7.3823,13.1771,15.8342,15.7951,9.32,8.1982,10.6289,,,,,,,,,,,9.8206,15.28,4.6405,6.1049,10.8718,4.551,39.8879,,,,,,,,,,
2014/8/21,10.89,29.1748,7.6283,7.3741,5.8686,6.6973,4.2225,22.5449,8.6069,7.243,13.8395,15.6508,15.8575,9.3552,8.225,10.5592,,,,,,,,,,,9.6133,15.86,4.5879,6.1345,10.9217,4.5318,39.2673,,,,,,,,,,
2014/8/22,11.03,28.7779,7.8076,7.384,5.6033,6.766,4.3378,23.2529,8.9172,7.227,13.9042,15.6707,16.1328,9.4844,8.2445,10.8225,,,,,,,,,,,9.8107,16.74,4.5967,6.1543,11.0214,4.503,39.5136,,,,,,,,,,
2014/8/25,10.66,28.2619,8.2856,7.2658,5.7387,6.8041,4.2836,22.7643,8.9299,7.0599,13.71,15.914,15.7224,9.2731,8.023,10.6018,,,,,,,,,,,9.6627,16.07,4.5004,6.0061,11.1511,4.3974,39.218,,,,,,,,,,
2014/8/26,10.99,27.6863,7.8872,7.384,5.7441,6.6897,4.1072,22.3754,8.6006,6.8052,13.8345,16.229,15.6444,9.6076,7.787,10.2998,,,,,,,,,,,9.3074,15.94,4.4391,5.8678,10.6723,4.311,39.6909,,,,,,,,,,
2014/8/27,11.21,27.6963,8.0267,7.384,5.9281,6.6287,4.1208,22.3854,9.0376,7.235,14.3923,16.3406,15.8471,9.7426,7.6507,10.3076,,,,,,,,,,,9.5048,16.4,4.4566,5.8777,10.433,4.3398,40.9026,,,,,,,,,,
2014/8/28,11.1,27.0711,7.7976,7.6301,6.0364,6.3998,4.1716,22.505,8.9869,7.1475,14.3226,17.804,16.0393,9.4491,7.5704,10.1565,,,,,,,,,,,9.4159,16.17,4.4829,5.8579,10.433,4.3398,39.819,,,,,,,,,,
2014/8/29,11.7,27.984,7.8773,7.699,5.9173,6.4609,4.1716,22.5349,9.1706,7.3584,14.3823,18.2746,16.7667,9.948,7.6897,10.2804,,,,,,,,,,,9.5936,16.26,4.5354,5.9468,10.433,4.4646,40.2721,,,,,,,,,,
2014/9/1,12.29,29.1054,7.9769,7.7089,6.1609,6.4837,4.2327,22.9338,9.5949,7.3584,14.5068,17.9436,16.8083,10.0595,7.9208,10.5205,,,,,,,,,,,10.0674,16.29,4.6405,5.9468,10.433,4.4934,41.5626,,,,,,,,,,
2014/9/2,12.36,29.9786,8.2258,7.8368,6.1718,6.6287,4.27,23.2229,9.6139,7.3584,14.6263,18.0074,16.8498,10.1534,7.9695,10.8148,,,,,,,,,,,10.0871,16.44,4.6755,6.0654,10.433,4.5414,42.7842,,,,,,,,,,
2014/9/3,12.67,29.6909,8.2258,7.7876,6.253,6.5982,4.2666,23.0833,9.5442,7.3584,14.3475,18.446,16.7563,10.0478,7.9817,10.8922,,,,,,,,,,,10.2648,16.65,4.658,6.0555,10.433,4.5702,42.4099,,,,,,,,,,
2014/9/4,12.56,30.4649,8.3254,7.7778,6.2151,6.6516,4.2429,23.0435,9.6456,7.3584,14.7608,18.4141,16.7563,10.0536,7.8405,11.2059,,,,,,,,,,,10.2055,16.68,4.7981,6.1839,10.433,4.5606,42.6857,,,,,,,,,,
2014/9/5,12.4,30.455,8.5047,7.827,6.1285,6.7812,4.2734,23.8212,9.9306,7.3584,14.7359,18.2825,16.7096,10.1417,7.8624,11.0858,,,,,,,,,,,10.1463,16.37,4.9819,6.2827,11.4802,4.6854,43.6314,,,,,,,,,,
2014/9/9,12.18,30.3061,8.5943,8.0239,6.0418,6.7736,4.3107,23.552,10.3169,7.3584,14.9202,18.8288,16.5329,10.0008,7.9452,11.2098,,,,,,,,,,,10.097,16.19,4.9819,6.263,11.2907,4.8967,43.6708,,,,,,,,,,
2014/9/10,12.73,30.1771,8.6142,7.8664,6.1447,6.7202,4.2055,23.4623,10.2219,7.3584,15.4829,19.0202,16.616,9.9363,8.0279,11.3763,,,,,,,,,,,10.3141,17.81,4.9819,6.2037,11.1611,4.9927,42.6758,,,,,,,,,,
2014/9/11,12.62,30.2366,8.4648,7.7482,6.096,6.6973,4.192,23.1133,10.0446,7.3584,15.2588,18.8567,16.377,9.9245,7.9525,11.3066,,,,,,,,,,,10.3931,17.6,4.8418,6.2234,11.0813,4.9159,42.3212,,,,,,,,,,
2014/9/12,13.37,30.9809,8.5445,7.8565,6.1447,6.9109,4.2327,23.6816,10.2599,7.3584,15.3136,18.6135,16.72,10.0419,7.9817,11.353,,,,,,,,,,,10.6694,18.18,4.9469,6.4309,11.56,4.9351,45.582,,,,,,,,,,
2014/9/15,13.45,30.7527,8.5445,7.8762,6.253,6.9796,4.2869,23.6517,10.8679,7.3584,15.0895,19.1398,16.6316,10.0478,8.135,11.4885,,,,,,,,,,,10.6201,18.37,4.9469,6.4013,11.4603,5.1655,46.0253,,,,,,,,,,
2014/9/16,12.39,29.2542,8.0665,7.5907,6.123,6.4914,4.0699,22.4352,10.0826,7.3584,14.1433,19.4828,16.7459,9.6135,7.8186,10.8496,,,,,,,,,,,10.2055,17.19,4.7805,6.1148,10.9317,4.8871,45.3061,,,,,,,,,,
2014/9/17,12.12,29.5817,8.2059,7.5907,6.0906,6.5371,4.0224,22.156,10.3296,7.3584,14.213,20.2085,16.2264,9.502,7.8113,10.9619,,,,,,,,,,,10.2944,18.66,4.7893,6.1839,11.0613,4.9351,46.0351,,,,,,,,,,
2014/9/18,12.78,29.671,8.2557,7.6793,5.9769,6.6287,4.1004,22.2258,10.1079,7.3584,14.2528,20.0251,16.1536,9.5313,7.8478,10.9464,,,,,,,,,,,10.4523,18.64,4.8506,6.1839,10.9416,4.9735,45.3258,,,,,,,,,,
2014/9/19,13.05,29.929,8.435,7.7482,6.0094,6.705,4.1377,22.5648,10.1839,7.3584,14.3724,20.057,16.2783,9.6956,7.9792,10.9813,,,,,,,,,,,10.5609,18.83,4.8944,6.3025,11.0613,5.1751,47.5522,,,,,,,,,,
2014/9/22,12.44,29.155,8.3055,7.7482,6.1664,6.4532,4.0258,22.8341,10.1902,7.3584,13.9341,19.6143,15.8055,9.4374,7.9452,10.6793,,,,,,,,,,,10.8076,19.21,4.7368,6.1938,10.8718,5.0887,46.9809,,,,,,,,,,
2014/9/23,12.46,29.2245,8.4648,7.8959,6.2151,6.5295,4.0461,24.0107,10.7096,7.3584,14.2578,19.73,15.9562,9.6017,8.006,10.8767,,,,,,,,,,,11.005,19.1,4.8068,6.263,10.9217,5.0311,47.0498,,,,,,,,,,
2014/9/24,12.5,29.7206,8.8433,7.9255,6.0094,6.6592,4.1174,24.3198,11.3239,7.3584,14.6014,19.7539,16.3874,9.7308,8.0912,10.9736,,,,,,,,,,,11.1432,18.8,4.8769,6.342,11.0414,5.0503,46.3701,,,,,,,,,,
2014/9/25,12.63,30.6336,8.7536,7.7778,6.0148,6.6897,4.0767,23.9309,11.3682,7.3584,14.6263,19.5386,16.2679,9.7661,8.0109,10.9271,,,,,,,,,,,10.8175,18.46,4.8593,6.3123,11.3705,5.0695,46.3602,,,,,,,,,,
2014/9/26,12.27,30.445,8.7636,7.6596,5.9931,6.8499,4.1106,24.2001,11.2415,7.3584,14.6662,19.4907,16.1588,9.8424,8.4562,10.8961,,,,,,,,,,,11.2912,18.3,4.9819,6.3321,11.4603,4.9927,45.779,,,,,,,,,,
2014/9/29,12.29,31.4076,9.1122,7.7778,6.0039,6.9185,4.2395,24.7286,11.1719,7.3584,14.9202,19.0043,16.5537,10.0889,8.8553,11.1323,,,,,,,,,,,11.3307,18.54,4.9994,6.5889,11.3705,5.0983,47.2173,,,,,,,,,,
2014/9/30,12.75,33.561,9.1221,7.827,6.1285,7.1169,4.4633,24.9679,11.7989,7.3584,14.7907,19.7579,16.9486,10.1769,8.8139,11.1517,,,,,,,,,,,11.2419,18.34,5.087,6.5494,11.9091,5.2423,47.0498,,,,,,,,,,
2014/10/8,12.75,33.7198,9.1221,8.1519,6.7402,7.1092,4.6159,25.277,11.9509,7.3584,14.9202,19.0601,17.0785,10.2415,9.2471,11.384,,,,,,,,,,,11.5479,18.39,5.1658,6.5988,12.2183,5.5015,47.0597,,,,,,,,,,
2014/10/9,12.4,33.2434,8.9927,8.1027,7.0921,7.1321,4.7007,24.7884,11.8179,7.3584,15.1393,18.8368,16.9901,10.1828,9.2957,11.2911,,,,,,,,,,,11.459,18.74,5.1045,6.8063,11.959,5.4823,46.1533,,,,,,,,,,
2014/10/10,12.68,32.1717,9.0723,8.4374,6.973,6.9643,4.6736,24.7286,12.2232,7.3584,14.7857,20.049,16.7823,10.1534,9.1376,11.1401,,,,,,,,,,,11.2123,18.44,4.9994,6.668,11.7695,5.3671,45.8381,,,,,,,,,,
2014/10/13,12.55,32.0328,9.1022,8.4768,7.3357,6.949,4.7346,24.1702,11.9065,7.3584,14.1931,22.0547,16.2627,10.0947,9.3055,11.5311,,,,,,,,,,,10.699,17.88,5.0695,6.4902,11.3905,5.2423,45.9465,,,,,,,,,,
2014/10/14,12.56,32.5488,9.152,8.2799,7.2004,6.8651,4.5854,23.9309,11.3365,7.3584,14.0287,22.4096,16.2835,10.1769,9.1473,11.4188,,,,,,,,,,,10.5905,17.47,4.9732,6.4506,11.3306,5.2039,45.0697,,,,,,,,,,
2014/10/15,12.22,32.6679,10.0682,8.3094,7.1246,7.0177,5.0433,25.0676,11.3999,7.3584,14.1682,22.8203,16.3718,10.0947,9.2471,11.7983,,,,,,,,,,,10.7583,17.93,5.0082,6.5889,11.6598,5.3575,45.3554,,,,,,,,,,
2014/10/16,11.57,31.4175,9.7893,8.1224,6.9676,6.7431,4.9856,24.948,10.7539,7.3584,13.6951,22.7724,16.3563,10.0654,9.1278,11.8912,,,,,,,,,,,10.4227,17.31,4.8418,6.3815,11.0214,5.2039,45.1485,,,,,,,,,,
2014/10/17,12,31.6855,9.3412,8.211,7.0163,6.6058,5.0229,25.1075,10.5639,7.3584,13.5955,23.1313,15.951,10.4469,8.9721,12.503,,,,,,,,,,,10.3635,16.9,4.7193,6.3123,11.0314,5.0407,43.8284,,,,,,,,,,
2014/10/20,12.29,32.4198,9.3312,8.3488,7.1571,6.7202,5.0874,25.1873,11.3365,7.3584,13.7548,23.4822,16.1069,10.5936,9.0548,12.4643,,,,,,,,,,,10.4622,17.18,4.7543,6.3617,11.1611,5.0503,44.2323,,,,,,,,,,
2014/10/21,12.26,32.6083,9.0723,8.211,6.9784,6.6058,4.9517,25.1075,11.1529,8.0946,13.7997,24.3235,15.951,10.2356,9.3079,12.3056,,,,,,,,,,,10.3635,17.39,4.728,6.2728,11.1012,5.0215,45.2864,,,,,,,,,,
2014/10/22,12.61,32.0328,9.1221,7.9255,6.7889,6.5676,4.8059,24.6089,11.0832,8.6796,13.9441,25.5995,16.0549,9.7074,8.9745,11.6938,,,,,,,,,,,10.1759,17.15,4.7105,6.1839,10.8918,4.8871,47.2665,,,,,,,,,,
2014/10/23,12.4,31.2786,8.8632,7.6104,6.5453,6.4761,4.6939,24.2699,10.6906,8.9343,13.4959,24.6027,15.7795,9.232,9.0256,11.2291,,,,,,,,,,,9.9094,17.25,4.5529,6.2037,10.6524,4.8102,46.1731,,,,,,,,,,
2014/10/24,12.42,31.5565,8.7736,7.6203,6.2963,6.4837,4.6532,24.8981,10.6272,8.2657,13.1971,25.2526,15.1197,9.2379,9.0719,11.3066,,,,,,,,,,,9.8404,17.35,4.5617,6.174,10.4928,4.7718,46.045,,,,,,,,,,
2014/10/27,12.64,31.3381,8.7935,7.7089,6.5291,6.5982,4.8703,24.9081,10.8235,9.0935,13.3913,25.5517,15.208,9.3435,9.3566,11.4692,,,,,,,,,,,10.0378,17.32,4.5879,6.2728,10.6624,4.8582,46.4193,,,,,,,,,,
