ÈÕÆÚ,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH
2014/5/14,9.6095,6.4217,6.6571,2.2712,5.69,7.3086,6.027,3.0204,2.95,5.6215,6.6032,5.7685,4.6708,4.4735,3.0059,4.0952,4.4311,8.3123,2.8571,2.9727,3.1746,8.5384,4.1179,18.2289,,,,,2.456,3.183,12.6989,,,,,1.9772,5.05,,,,
2014/5/15,9.4719,6.2967,6.501,2.2226,5.5,7.0249,5.7642,2.9281,2.94,5.6215,6.4639,5.8748,4.578,4.5872,2.9668,4.0365,4.4494,8.0019,2.7745,2.9054,3.1625,8.3887,4.1148,17.999,,,,,2.33,3.1134,12.6808,,,,,1.9574,4.95,,,,
2014/5/16,9.2459,6.2967,6.4743,2.2166,5.88,7.0738,5.8239,2.9486,2.91,5.6215,6.4639,5.6526,4.6344,4.5463,2.924,3.9876,4.3834,8.1183,2.7844,2.8656,3.1318,8.5035,4.0785,17.6067,,,,,2.321,3.156,12.6763,,,,,1.9673,4.89,,,,
2014/5/19,9.2656,6.2487,6.4208,2.2044,6.03,7.0836,5.9075,2.9229,2.96,5.6215,6.3899,5.4931,4.6476,4.619,2.9351,3.9729,4.3614,8.1377,2.8175,2.9115,3.1256,8.4286,4.1421,17.6067,,,,,2.321,3.1448,12.7487,,,,,1.9475,4.83,,,,
2014/5/20,9.1673,6.2006,6.3985,2.2044,6,7.1227,5.8896,2.9281,3.01,5.6215,6.4184,5.556,4.7073,4.6235,2.9649,4.0072,4.3724,8.1862,2.7943,2.9084,3.141,8.3393,4.1542,18.2923,,,,,2.3165,3.1583,12.8391,,,,,1.9574,4.85,,,,
2014/5/21,9.0985,6.2102,6.5233,2.2105,6.08,7.1618,5.9374,2.9537,3,5.6215,6.3587,5.6242,4.7073,4.6736,2.8757,4.012,4.4018,8.3705,2.8109,2.9115,3.1839,8.5081,4.1148,18.534,,,,,2.33,3.183,12.7848,,,,,1.9574,4.85,,,,
2014/5/22,9.1182,6.2006,6.4966,2.2044,6.24,7.1129,5.9374,2.9486,2.98,5.6215,6.4383,5.5462,4.7338,4.6599,2.863,4.0169,4.3834,8.3899,2.7977,2.9003,3.1533,8.5378,4.0543,18.6331,,,,,2.3345,3.1965,12.8119,,,,,1.9574,4.82,,,,
2014/5/23,9.2656,6.2198,6.5501,2.2166,6.18,7.1031,6.033,2.964,2.99,5.6215,6.5151,5.6827,4.7504,4.6145,2.8885,4.0169,4.4018,8.4287,2.8109,2.9078,3.1839,8.4386,4.1118,19.3107,,,,,2.3705,3.2122,12.8391,,,,,1.9574,4.84,,,,
2014/5/26,9.2066,6.2679,6.559,2.2287,6.28,7.1521,6.2182,3.005,3,5.6215,6.7312,5.9069,4.704,4.6235,2.8859,4.0952,4.4384,8.3705,2.8373,2.9152,3.2115,8.4286,4.1693,19.4573,,,,,2.393,3.2414,13.2685,,,,,1.9574,4.88,,,,
2014/5/27,9.0887,6.2487,6.452,2.2226,6.09,7.1031,6.1345,3.0101,2.97,5.6215,6.734,6.1164,4.6941,4.619,2.863,4.1588,4.4128,8.2541,2.8637,2.9152,3.1901,8.3889,4.1602,19.2631,,,,,2.3615,3.2616,13.6845,,,,,1.9673,4.83,,,,
2014/5/28,9.1968,6.3063,6.5233,2.2348,6.1,7.1716,6.1524,3.0306,2.99,5.6215,6.8307,6.0579,4.7802,4.5826,2.8987,4.198,4.4018,8.3026,2.8703,2.9413,3.2238,8.4088,4.2056,19.3979,,,,,2.3795,3.311,13.7252,,,,,1.9772,4.85,,,,
2014/5/29,9.0199,6.2487,6.4386,2.1983,5.86,7.0738,6.1883,2.9691,3.14,5.6215,6.8137,6.0628,4.7139,4.5144,2.9649,4.1295,4.3321,8.0698,2.8307,3.0418,3.1747,8.2698,4.1633,19.1205,,,,,2.3345,3.2639,13.3861,,,,,1.9673,4.82,,,,
2014/5/30,9.0887,6.1814,6.4431,2.2226,5.88,7.1129,6.1465,2.9794,3.14,5.6215,6.7824,5.863,4.757,4.4917,2.9598,4.198,4.3614,8.1377,2.8505,3.0344,3.2483,8.2599,4.2207,19.1007,,,,,2.339,3.2931,13.359,,,,,1.9574,4.74,,,,
2014/6/3,9.1084,6.2198,6.4208,2.2469,5.89,7.1129,5.9912,2.9896,3.13,5.6215,6.9416,5.8874,4.8101,4.5463,2.9088,4.2714,4.3541,8.128,2.8604,2.9301,3.3281,8.2797,4.1996,19.172,,,,,2.3615,3.2998,13.2007,,,,,1.9574,4.87,,,,
2014/6/4,8.9413,6.2006,6.3004,2.2226,6.12,7.0053,5.8717,2.9229,3.29,5.6215,6.7909,5.707,4.757,4.5372,2.8426,4.1931,4.2624,8.1474,2.8109,2.9487,3.2207,8.2003,4.1451,19.7466,,,,,2.3345,3.3649,13.0651,,,,,1.9475,4.85,,,,
2014/6/5,8.9806,6.2006,6.3717,2.2348,6.12,7.0444,5.9673,3.0204,3.45,5.6215,6.8222,5.7655,4.82,4.5599,2.8732,4.2224,4.2917,8.2153,2.834,2.9487,3.3312,8.2996,4.2449,19.7744,,,,,2.3885,3.3784,13.1917,,,,,1.9673,4.86,,,,
2014/6/6,8.9413,6.2006,6.3093,2.2469,6.1,7.0249,6.033,2.9896,3.38,5.6215,6.7113,5.6437,4.82,4.6326,2.863,4.1637,4.2624,8.1086,2.8174,2.9301,3.3404,8.1705,4.2813,19.7506,,,,,2.4065,3.3762,13.2731,,,,,1.9376,4.89,,,,
2014/6/9,8.8529,6.1621,6.3494,2.2287,5.91,6.9662,6.0867,2.9435,3.46,5.6215,6.7966,5.6437,4.8233,4.6145,2.8502,4.1099,4.277,8.0116,2.824,2.8817,3.3741,7.962,4.3327,19.2354,,,,,2.384,3.3447,12.9295,,,,,1.9475,4.93,,,,
2014/6/10,8.961,6.2006,6.4252,2.253,6.03,7.0347,6.1047,2.9896,3.4,5.6215,6.8819,5.7217,4.8631,4.6645,2.8477,4.198,4.3027,8.0795,2.8605,2.9301,3.4201,8.0018,4.4174,19.5748,,,,,2.402,3.3649,12.9295,,,,,1.9574,4.98,,,,
2014/6/11,8.9708,6.2583,6.4788,2.2836,5.95,7.0934,6.2182,2.9845,3.42,5.6215,6.9246,5.7119,4.8896,4.7016,2.8349,4.242,4.3137,8.128,2.9434,2.9376,3.414,8.0812,4.3811,19.3872,,,,,2.4155,3.3762,12.6582,,,,,1.9673,4.94,,,,
2014/6/12,8.961,6.239,6.3823,2.2652,5.76,7.1325,6.2241,2.9999,3.41,5.6215,6.9359,5.863,4.8499,4.6366,2.8043,4.2029,4.288,8.1183,2.9401,2.9152,3.6134,8.0216,4.3599,19.3991,,,,,2.3885,3.3402,12.1112,,,,,1.9574,4.88,,,,
2014/6/13,9.0298,6.2967,6.419,2.2714,5.85,7.1912,6.242,3.0255,3.39,5.6215,7.2516,5.8386,4.9327,4.6737,2.8426,4.3252,4.3247,8.2056,2.9765,2.945,3.5674,8.0415,4.4144,20.082,,,,,2.4155,3.4031,12.2288,,,,,1.9772,4.94,,,,
2014/6/16,9.1575,6.3448,6.5385,2.2836,5.94,7.1912,6.1405,3.0255,3.36,5.6215,7.3568,5.8386,4.9659,4.7155,3.0542,4.3448,4.3687,8.6324,3.066,3.2391,3.6226,8.2301,4.5929,20.1778,,,,,2.456,3.6278,12.3734,,,,,1.9872,4.95,,,,
2014/6/17,9.0789,6.3155,6.4374,2.2775,5.86,7.1227,6.1164,3.0306,3.26,5.6215,7.1521,5.6583,4.9559,4.7016,3.021,4.3594,4.2844,8.4966,3.0097,3.1461,3.5275,8.0812,4.4041,19.8863,,,,,2.4245,3.5649,12.0479,,,,,1.9772,4.98,,,,
2014/6/18,9.0396,6.2569,6.3133,2.2897,5.74,7.0249,6.0621,3.1076,3.42,5.6215,6.9786,5.4585,4.8697,4.734,2.9955,4.2811,4.189,8.5063,2.95,3.1237,3.4999,8.0117,4.4893,19.7705,,,,,2.375,3.4885,11.3969,,,,,1.9772,5.31,,,,
2014/6/19,8.6269,6.1788,6.1939,2.302,5.56,6.8683,5.8811,2.9588,3.28,5.2519,6.9672,5.1904,4.7338,4.6227,2.8757,4.2078,4.09,8.2832,2.9036,3.0083,3.3373,7.8429,4.2761,18.3649,,,,,2.2805,3.466,11.3879,,,,,1.9672,5.05,,,,
2014/6/20,8.6073,6.1788,6.2123,2.3326,5.67,6.976,5.8691,2.9845,3.44,5.1449,7.0668,5.2343,4.8963,4.6969,2.919,4.3007,4.1707,8.3026,2.887,3.0418,3.3588,7.8528,4.2822,18.8561,,,,,2.276,3.5267,11.406,,,,,1.9572,5.04,,,,
2014/6/23,8.6564,6.2569,6.2031,2.3632,5.72,7.064,5.9173,2.9896,3.5,5.1255,7.2374,5.2733,4.9825,4.7757,2.9624,4.3252,4.1523,8.3123,2.9069,3.0493,3.4078,7.8727,4.2152,20.7409,,,,,2.2985,3.5334,12.2062,,,,,1.9572,5.05,,,,
2014/6/24,8.6957,6.2277,6.2168,2.3877,5.8,7.0738,5.9656,2.9999,3.52,5.1255,7.1663,5.4634,4.9891,4.7757,2.97,4.3741,4.2073,8.3416,2.9135,3.0567,3.5305,7.8231,4.2091,21.3239,,,,,2.33,3.5469,12.3237,,,,,1.9572,5.21,,,,
2014/6/25,8.6859,6.2081,6.1893,2.3693,5.85,7.0444,5.851,2.9742,3.48,5.0768,7.2089,5.4634,5.0057,4.7247,2.9675,4.4377,4.2183,8.205,2.8671,3.0158,3.506,7.7833,4.1178,22.0347,,,,,2.339,3.4728,12.4729,,,,,1.9472,5.11,,,,
2014/6/26,8.8136,6.2667,6.2536,2.3754,5.88,7.1521,5.9897,3.0101,3.48,5.1255,7.1805,5.439,5.1051,4.7665,3.0185,4.4426,4.2257,8.4294,2.9036,3.0828,3.5796,7.8727,4.2091,23.1128,,,,,2.3885,3.5289,12.5904,,,,,1.9672,5.13,,,,
2014/6/27,8.9217,6.2862,6.2812,2.4183,5.9,7.1912,6.1586,3.0409,3.48,5.106,7.1606,5.3951,5.0952,4.7804,3.0134,4.4915,4.266,8.4294,2.9599,3.0753,3.5643,7.9025,4.3919,22.9611,,,,,2.42,3.5783,12.387,,,,,1.9972,5.15,,,,
2014/6/30,9.0494,6.3057,6.3041,2.4183,5.92,7.2108,6.2008,3.0819,3.48,5.1449,7.0668,5.3903,5.0819,4.8963,3.0567,4.4964,4.277,8.4879,2.95,3.1088,3.5766,7.9521,4.4467,22.4899,,,,,2.4964,3.6031,12.378,,,,,2.0171,5.14,,,,
2014/7/1,9.2852,6.335,6.2904,2.4122,6.02,7.2597,6.1827,3.1024,3.48,5.2519,7.0668,5.4195,5.0786,4.938,3.0338,4.516,4.2477,8.5074,2.9997,3.1088,3.5428,7.8925,4.4954,22.5338,,,,,2.4875,3.63,12.4865,,,,,2.0071,5.11,,,,
2014/7/2,9.2754,6.3643,6.3501,2.3999,6,7.3086,6.1405,3.1127,3.48,5.2519,7.1663,5.4292,5.0686,5.1096,3.021,4.5209,4.2624,8.5172,3.0726,3.0939,3.5581,7.972,4.4162,21.9428,,,,,2.5054,3.63,13.0018,,,,,2.0171,5.13,,,,
2014/7/3,9.3147,6.4034,6.3455,2.3816,6.17,7.3477,6.231,3.1383,3.48,5.2616,7.2061,5.5121,5.0819,5.091,3.1103,4.5455,4.3431,8.5465,3.0461,3.1088,3.598,7.9521,4.4102,22.0986,,,,,2.5279,3.5851,12.6537,,,,,2.0571,5.14,,,,
2014/7/4,9.3638,6.3741,6.3041,2.3754,6.13,7.2793,6.2008,3.1691,3.48,5.2714,7.0923,5.4341,5.0985,5.2209,3.1001,4.575,4.3321,8.5074,3.0494,3.0902,3.5888,7.962,4.3919,22.2822,,,,,2.5144,3.5716,12.3373,,,,,2.0471,5.15,,,,
2014/7/7,9.4228,6.4131,6.419,2.3877,6.14,7.3575,6.2189,3.1588,3.48,5.2227,7.4194,5.3903,5.1548,5.1328,3.1306,4.5455,4.3027,8.4294,3.119,3.0902,3.6103,8.1209,4.4528,21.6912,,,,,2.5324,3.3682,12.5678,,,,,2.0571,5.28,,,,
2014/7/8,9.5309,6.4034,6.4696,2.3938,6.16,7.3771,6.4421,3.2358,3.48,5.2908,7.3511,5.3903,5.2211,5.1003,3.1663,4.5504,4.3284,8.4489,3.1224,3.0902,3.69,8.0812,4.4711,22.0746,,,,,2.5864,3.3139,13.4403,,,,,2.0471,5.24,,,,
2014/7/9,9.3835,6.3253,6.3685,2.3632,6.08,7.3282,6.2008,3.1486,3.48,5.1741,7.3085,5.2733,5.072,5.1838,3.1052,4.5504,4.2293,8.4489,3.0229,3.0493,3.5581,7.9223,4.331,21.3758,,,,,2.5234,3.2732,12.7704,,,,,1.9972,5.18,,,,
2014/7/10,9.3835,6.335,6.5247,2.3632,6.22,7.3673,6.1767,3.1588,3.65,5.1644,7.28,5.2099,5.0554,5.1049,3.1001,4.6341,4.2514,8.3611,3.0229,3.0455,3.5643,7.9323,4.3188,21.6034,,,,,2.5189,3.2642,12.6391,,,,,2.0171,5.29,,,,
2014/7/11,9.4719,6.4131,6.5936,2.3754,6.36,7.5239,6.2129,3.2101,3.64,5.2033,7.3824,5.2489,5.1548,5.1745,3.1077,4.8259,4.2807,8.5562,3.0229,3.0716,3.6226,8.0117,4.3249,21.5595,,,,,2.5774,3.2823,12.8383,,,,,2.0271,5.33,,,,
2014/7/14,9.4817,6.6376,6.9796,2.4122,6.62,7.6902,6.3878,3.2665,3.64,5.7285,7.4649,5.3025,5.2742,5.2394,3.2224,4.9637,4.3577,8.6343,3.0229,3.12,3.6502,8.0911,4.4041,22.5538,,,,,2.6044,3.2823,13.128,,,,,2.0471,5.37,,,,
2014/7/15,9.3933,6.6864,7.1266,2.4061,7.28,7.6315,6.424,3.2255,3.62,6.3023,7.2402,5.283,5.2145,5.2069,3.1995,4.8653,4.3357,8.5465,3.0229,3.0902,3.5735,8.111,4.2944,23.3484,,,,,2.5504,3.1783,12.8926,,,,,2.0571,5.29,,,,
2014/7/16,9.3049,6.7645,7.191,2.3938,8.01,7.5141,6.3215,3.2101,3.44,6.0105,6.9729,5.439,5.1913,5.1652,3.1638,4.6636,4.3027,8.6245,3.0229,3.0865,3.5397,7.9819,4.2335,22.9571,,,,,2.5189,3.1511,12.6527,,,,,2.0471,5.33,,,,
2014/7/17,9.2754,6.8036,6.8509,2.3632,8.3,7.5239,6.4964,3.1691,3.39,6.0008,7.0269,5.3269,5.367,5.0586,3.0899,4.698,4.4311,8.5465,3.0229,3.0604,3.5551,7.962,4.203,23.0849,,,,,2.5189,3.2009,12.6934,,,,,2.0271,5.49,,,,
2014/7/18,9.4326,6.6376,6.9658,2.3693,9.13,7.5336,6.4843,3.1793,3.42,5.8938,7.0611,5.3366,5.3272,5.0771,3.0848,4.6488,4.4274,8.5757,3.0229,3.079,3.5183,8.0117,4.1909,22.442,,,,,2.4964,3.1873,12.7206,,,,,2.0371,5.51,,,,
2014/7/21,9.4719,6.5693,6.9061,2.3632,10.04,7.5239,6.3878,3.1537,3.42,6.03,7.0923,5.2684,5.2477,5.1467,3.095,4.6045,4.3431,8.4782,3.0229,3.0716,3.4539,8.0117,4.1604,21.9388,,,,,2.483,3.1466,12.879,,,,,2.0471,5.51,,,,
2014/7/22,9.5309,6.5986,6.9291,2.3938,10.1,7.6804,6.3878,3.2255,3.43,6.2342,7.1151,5.3561,5.2974,5.1606,3.1561,4.6833,4.5301,8.605,3.0229,3.0939,3.4968,8.0315,4.2152,22.0786,,,,,2.5189,3.1873,12.9922,,,,,2.0571,5.51,,,,
2014/7/23,9.4621,6.4912,6.9382,2.3877,9.59,7.5336,6.2732,3.2511,3.6,6.1175,7.0355,5.3366,5.1449,5.1328,3.1052,4.639,4.5338,8.3709,3.0229,3.1423,3.4048,7.8925,4.1482,21.5275,,,,,2.4785,3.0969,13.0012,,,,,2.0471,5.51,,,,
2014/7/24,9.4817,6.6279,7.0899,2.3999,9.02,7.7391,6.2069,3.2204,3.56,6.2634,6.99,5.2928,5.0421,5.0818,3.1026,4.7718,4.5852,8.4489,3.0229,3.1088,3.5459,7.8727,4.1117,21.8031,,,,,2.4785,3.0698,13.3045,,,,,2.0571,5.51,,,,
2014/7/25,9.5407,6.6279,7.0485,2.5469,9.21,7.8467,6.3215,3.2922,3.58,6.1272,7.0895,5.3415,5.1548,5.1559,3.0975,4.8407,4.5742,8.566,3.0229,3.1386,3.4968,7.9124,4.1482,22.0347,,,,,2.4785,3.0652,13.6033,,,,,2.077,5.51,,,,
2014/7/28,9.6881,6.706,7.0669,2.5469,9.17,7.9054,6.418,3.3075,3.58,6.1175,7.2118,5.4341,5.1946,5.1652,3.1332,4.8407,4.6842,8.6733,3.0229,3.1759,3.5275,8.0315,4.2274,23.1128,,,,,2.4785,3.115,13.3226,,,,,2.097,5.51,,,,
2014/7/29,9.8748,6.7255,7.1037,2.5469,10.09,7.8956,6.3938,3.3178,3.6,6.1953,7.2374,5.4487,5.2443,5.2487,3.1587,4.8653,4.6805,8.7026,3.0229,3.1982,3.5367,8.1308,4.2579,23.1248,,,,,2.4785,3.1421,13.7301,,,,,2.107,5.51,,,,
2014/7/30,9.9239,6.706,6.9474,2.5469,9.7,7.8859,6.5084,3.3024,3.64,6.0786,7.2715,5.4877,5.2808,5.2255,3.1561,4.8899,4.7722,8.7611,3.0229,3.1796,3.5397,8.111,4.2883,22.9531,,,,,2.4785,3.1511,14.0424,,,,,2.117,5.51,,,,
2014/7/31,9.9534,6.7352,6.975,2.5469,9.46,7.9543,6.5326,3.3742,3.63,6.1369,7.2232,5.4731,5.2775,5.244,3.1816,4.8407,4.8016,8.7513,3.0229,3.2019,3.5704,8.1904,4.3188,23.0889,,,,,2.4785,3.2054,14.0515,,,,,2.1869,5.51,,,,
2014/8/1,10.0811,6.6571,6.9199,2.5469,9.38,7.8076,6.3818,3.2973,3.65,5.9619,7.0611,5.4,5.2874,5.2533,3.1561,4.7423,4.9446,8.6245,3.0229,3.161,3.5581,8.24,4.3127,22.6217,,,,,2.4785,3.1738,13.7617,,,,,2.1469,5.51,,,,
2014/8/4,10.3857,6.7645,7.1542,2.5469,9.52,7.9446,6.5869,3.3434,3.73,6.2731,7.3454,5.4682,5.3604,5.3275,3.1587,4.8013,4.9776,8.8977,3.0229,3.2317,3.6563,8.7463,4.3919,22.7614,,,,,2.4785,3.2054,13.8297,,,,,2.1969,5.51,,,,
2014/8/5,10.2776,6.8524,7.1864,2.5469,9.54,7.9935,6.7799,3.3742,3.78,6.3412,7.3909,5.5755,5.3305,5.309,3.1663,4.7915,4.996,8.9074,3.0229,3.2801,3.6379,8.8655,4.4162,23.4802,,,,,2.4785,3.2642,14.0515,,,,,2.1969,5.51,,,,
2014/8/6,10.6117,6.8133,7.1818,2.5469,9.25,8.013,6.7497,3.364,3.95,6.3412,7.445,5.5267,5.2874,5.309,3.3448,4.9046,4.9446,8.8587,3.0229,3.2838,3.7238,8.7761,4.4772,23.2965,,,,,2.4785,3.2597,13.9021,,,,,2.2668,5.51,,,,
2014/8/7,10.2187,6.7157,7.0393,2.5469,9.28,7.8663,6.6472,3.3383,3.89,6.6038,7.644,5.4634,5.4068,5.2394,3.2811,4.88,4.8236,8.7611,3.0229,3.2317,3.6532,8.6073,4.4772,23.0489,,,,,2.4785,3.2054,14.2778,,,,,2.2168,5.51,,,,
2014/8/8,10.2483,6.7352,7.0761,2.5469,9.27,7.8956,6.8643,3.3434,3.89,6.4968,7.6497,5.5072,5.4035,5.258,3.2938,4.9538,4.8419,8.8489,3.0229,3.2466,3.6502,8.5974,4.5198,23.5281,,,,,2.4785,3.228,14.8754,,,,,2.2069,5.51,,,,
2014/8/11,11.2741,6.8231,7.1772,2.5469,9.48,8.0326,6.8764,3.3588,3.94,6.4871,7.6782,5.5511,5.42,5.2394,3.383,5.0571,4.9373,8.8587,3.0229,3.2764,3.7023,8.7165,4.7513,23.9594,,,,,2.4785,3.2777,14.8029,,,,,2.2368,5.51,,,,
2014/8/12,11.2741,6.8231,7.2415,2.5469,9.64,8.062,6.8462,3.3896,4.03,6.5843,7.8317,5.5706,5.3769,5.2348,3.383,5.0866,4.8969,8.9172,3.0229,3.2913,3.687,8.7463,4.733,24.0113,,,,,2.4785,3.3184,15.568,,,,,2.2368,5.51,,,,
2014/8/13,11.2741,6.8036,7.1726,2.5469,9.29,8.0424,6.8342,3.3896,4.13,6.4773,7.6668,5.5365,5.3206,5.1374,3.3626,5.0227,4.9703,8.8879,3.0229,3.295,3.687,8.7563,4.8731,23.8795,,,,,2.4785,3.2913,15.5408,,,,,2.2168,5.51,,,,
2014/8/14,11.2741,6.8036,7.0531,2.5469,9.29,7.9837,6.8402,3.3947,4.05,6.3217,7.6014,5.5852,5.3272,5.0678,3.3754,5.0227,4.9043,8.8587,3.0229,3.3099,3.7729,8.7563,4.7756,23.8955,,,,,2.4785,3.3275,15.6268,,,,,2.1969,5.51,,,,
2014/8/15,11.2741,6.8719,7.0715,2.5469,9.41,8.1011,6.8523,3.4357,4.11,6.3995,7.6696,5.6291,5.304,5.1003,3.406,5.0424,4.952,8.9367,3.0229,3.3732,3.8189,8.8158,4.7756,23.9354,,,,,2.4785,3.54,16.41,,,,,2.2168,5.51,,,,
2014/8/18,11.2741,6.9207,7.1312,2.804,9.33,8.2087,6.7919,3.4563,4.1,6.6621,7.59,5.6486,5.5062,5.1652,3.5029,5.0916,5.007,9.044,3.0229,3.3732,3.9906,8.9449,4.7939,24.1191,,,,,2.4785,3.5264,16.4507,,,,,2.2468,5.51,,,,
2014/8/19,11.2741,6.9207,7.2691,3.0856,9.29,8.2674,6.7739,3.5229,4.09,7.0414,7.5928,5.6242,5.4532,5.1559,3.4927,5.1604,4.9887,9.044,3.0229,3.3881,3.9201,9.3519,4.8426,24.7581,,,,,2.4785,3.5535,15.8803,,,,,2.2568,5.51,,,,
2014/8/20,11.2741,6.9695,7.2874,3.0183,9.73,8.1207,6.7739,3.5486,4.11,6.9247,7.6128,5.7168,5.4963,5.1513,3.4646,5.1211,4.974,9.0733,3.0229,3.3881,3.8526,9.1931,4.8914,25.0336,,,,,2.4785,3.5309,15.9401,,,,,2.2668,5.51,,,,
2014/8/21,11.2741,6.9207,7.2369,2.9326,9.61,8.4142,6.9247,3.5332,4.09,7.5472,7.6298,5.6973,5.4698,5.0864,3.3907,5.3769,5.0253,8.966,3.0229,3.3546,3.8526,9.0739,4.8731,24.6742,,,,,2.4785,3.5038,16.4976,,,,,2.3067,5.51,,,,
2014/8/22,11.2741,6.95,7.4023,3.2264,9.72,8.4338,6.8221,3.5383,4.21,7.4791,7.6184,5.7022,5.6421,5.1328,3.4136,5.3867,5.139,9.0635,3.0229,3.3546,3.917,9.0839,4.8365,24.806,,,,,2.4785,3.5309,15.9002,,,,,2.2967,5.51,,,,
2014/8/25,11.2741,7.2038,7.5723,3.1897,9.54,8.3359,6.7135,3.4665,4.23,7.2846,7.4592,5.6047,5.5493,5.0725,3.3677,5.2736,5.0987,8.9757,3.0229,3.3285,3.825,8.935,5.1289,23.632,,,,,2.4785,3.5354,15.5816,,,,,2.2768,5.51,,,,
2014/8/26,11.2741,7.1843,7.4666,3.0611,8.88,8.1305,6.5989,3.3691,4.06,7.0706,7.3653,5.4097,5.4897,4.9612,3.2989,5.2293,4.8969,8.6635,3.0229,3.3359,3.7545,8.9548,4.9096,23.1408,,,,,2.4785,3.5445,15.6414,,,,,2.2268,5.51,,,,
2014/8/27,11.2741,7.3892,7.4758,3.1162,8.59,8.1109,6.617,3.4204,4.09,7.2457,7.3028,5.439,5.5825,4.9705,3.3346,5.2096,4.9006,8.6928,3.0229,3.3843,3.7821,8.9647,4.9523,23.1807,,,,,2.4785,3.775,15.1336,,,,,2.2468,5.51,,,,
2014/8/28,11.2741,7.1257,7.3472,3.2326,8.36,8.0424,6.4723,3.364,4.19,7.0414,7.3312,5.4244,5.5626,4.9473,3.3779,5.1998,4.8603,8.7709,3.0229,3.6859,3.7943,9.1534,5.0437,22.7015,,,,,2.4785,3.6168,14.8051,,,,,2.2168,5.51,,,,
2014/8/29,11.2741,7.1452,7.4483,3.1652,8.5,8.1207,6.611,3.4204,4.4,7.0998,7.3796,5.478,5.5626,4.9519,3.3881,5.1998,4.9373,8.8294,3.0229,3.5556,3.8772,9.1732,4.9767,23.0729,,,,,2.4785,3.5174,14.9644,,,,,2.2468,5.51,,,,
2014/9/1,11.2741,7.2623,7.6734,3.2081,8.7,8.2479,6.6411,3.4716,4.62,7.4207,7.536,5.6242,5.6985,5.0447,3.406,5.2687,5.007,8.8489,3.0229,3.6003,3.9017,9.2824,5.0497,23.3205,,,,,2.4785,3.5942,15.3526,,,,,2.2967,5.51,,,,
2014/9/2,11.2741,7.3014,7.7883,3.2509,8.89,8.3457,6.7437,3.5024,4.85,7.4888,7.6497,5.6729,5.7317,5.1003,3.3983,5.3523,5.051,8.9562,3.0229,3.6264,3.9324,9.3122,5.1046,23.584,,,,,2.4785,3.6439,15.3825,,,,,2.3367,5.51,,,,
2014/9/3,11.2741,7.2623,7.7423,3.2448,8.9,8.3457,6.7437,3.5127,4.79,7.5083,7.5786,5.6729,5.8377,5.1235,3.4162,5.3179,5.084,9.005,3.0229,3.5817,3.9477,9.5505,5.1655,23.62,,,,,2.4785,3.6665,15.502,,,,,2.3367,5.51,,,,
2014/9/4,11.2741,7.3014,7.9905,3.3611,9.2,8.5218,6.8161,3.5281,4.96,7.5083,7.644,5.7168,6.093,5.1235,3.4111,5.4064,5.1097,9.0343,3.0229,3.5668,3.9999,9.6299,5.1777,24.0632,,,,,2.4785,3.6846,15.95,,,,,2.3866,5.51,,,,
2014/9/5,11.2741,7.3111,8.041,3.355,9.14,8.6001,7.0453,3.5332,4.96,7.5083,7.6071,5.7363,6.0134,5.2209,3.3958,5.4212,5.0804,9.0831,3.0229,3.6264,4.052,9.5406,5.1716,23.8835,,,,,2.4785,3.6756,15.8206,,,,,2.3966,5.51,,,,
2014/9/9,11.2741,7.4478,8.2983,3.3795,9.2,8.5903,6.991,3.5127,4.9,7.5083,7.6071,5.7655,6.0201,5.2023,3.355,5.4408,5.0914,9.0831,3.3245,3.7343,4.1409,9.5803,5.1533,23.608,,,,,2.4785,3.7434,15.7609,,,,,2.4465,5.51,,,,
2014/9/10,11.2741,7.4478,8.2524,3.4836,9.3,8.7077,7.0272,3.6152,5.15,7.5083,7.627,5.8679,6.0167,5.2069,3.3652,5.5245,5.106,9.1709,3.5698,3.7232,4.144,9.8682,5.1898,23.7238,,,,,2.4785,3.7389,15.8007,,,,,2.5164,5.51,,,,
2014/9/11,11.2741,7.3404,8.1145,3.6366,9.2,8.5609,6.8945,3.5537,5.41,7.5083,7.6241,5.824,5.9107,5.2255,3.3448,5.6819,5.2197,9.0928,3.6726,3.7157,4.0735,9.7689,5.2142,23.7837,,,,,2.4785,3.775,15.6215,,,,,2.7661,5.51,,,,
2014/9/12,11.2741,7.4478,8.2294,3.5999,9.29,8.7077,6.9729,3.6357,5.68,7.5083,7.7464,5.8727,6.0897,5.2487,3.3652,5.6524,5.4288,9.3757,3.5963,3.7343,4.1563,9.7987,5.2873,23.7797,,,,,2.4785,3.9197,15.6713,,,,,2.9258,5.51,,,,
