ÈÕÆÚ,000012.SZ,002623.SZ,200012.SZ,300093.SZ,600586.SH,600819.SH,600876.SH,601636.SH,601865.SH,900918.SH
2016/3/28,6.8286,34.457,3.8516,24.316,4.2446,6.4197,30.14,3.2019,,0.6319
2016/3/29,6.6211,33.139,3.8272,23.9165,4.1002,6.2629,29.18,3.1509,,0.6251
2016/3/30,6.8481,35.8448,3.8699,24.8652,4.2542,6.4785,30.11,3.2358,,0.6367
2016/3/31,7.0556,38.2711,3.8943,25.6341,4.2735,6.5275,30.4,3.2103,,0.6397
2016/4/1,6.9129,40.0983,3.876,24.9651,4.2735,6.5373,31.08,3.0914,,0.6445
2016/4/5,7.0621,39.0898,3.876,25.9038,4.4467,6.7235,31.99,3.1679,,0.6591
2016/4/6,7.3085,35.5653,3.9371,25.9437,4.7066,6.6843,31.18,3.1254,,0.6552
2016/4/7,7.1982,35.715,3.9371,24.995,4.5333,6.5373,30.27,3.066,,0.6494
2016/4/8,7.0815,34.7365,3.9188,24.4658,4.4756,6.5177,30.4,3.015,,0.6445
2016/4/11,7.2566,35.1259,3.9798,25.1249,4.5622,6.6353,30.57,3.066,,0.6484
2016/4/12,7.1853,34.447,3.9615,25.6941,4.5237,6.7333,30.12,3.0235,,0.6523
2016/4/13,7.315,35.4954,4.0164,27.4915,4.6296,6.7235,30.33,3.083,,0.6542
2016/4/14,7.3474,35.8648,4.0408,27.911,4.697,6.7725,30.51,3.1339,,0.6591
2016/4/15,7.2631,35.4255,4.0164,29.8083,4.697,6.7824,30.64,3.1254,,0.6591
2016/4/18,7.101,34.2173,3.9432,28.8097,4.5237,6.6745,30.93,3.083,,0.6504
2016/4/19,7.1723,34.6467,3.9554,28.5001,4.5333,6.6941,30.44,3.0745,,0.6494
2016/4/20,6.9194,31.9408,3.8699,27.1121,4.2927,6.3903,28.13,2.9216,,0.6397
2016/4/21,6.8805,31.152,3.8699,25.6841,4.2638,6.3511,27.76,2.9046,,0.6377
2016/4/22,6.9907,32.1106,3.8943,27.1321,4.2253,6.4295,28.05,2.9046,,0.6387
2016/4/25,7.0167,32.6997,3.876,26.3531,4.2253,6.4295,27.55,3.0065,,0.6377
2016/4/26,7.2307,32.9293,3.9371,26.483,4.2831,6.5275,27.85,2.9725,,0.6406
2016/4/27,7.2242,32.4301,3.9188,26.3631,4.2638,6.6843,28.65,2.9301,,0.6474
2016/4/28,7.2825,32.45,3.9127,28.0308,4.2253,6.5961,28.09,2.9131,,0.6504
2016/4/29,7.315,32.2703,3.9432,27.5015,4.1965,6.5961,27.74,2.8961,,0.6513
2016/5/3,7.503,32.9393,3.9981,28.7498,4.3312,6.7137,28.44,2.9471,,0.6562
2016/5/4,7.3863,32.7296,3.9676,29.1392,4.3986,6.7333,30.37,2.9725,,0.6572
2016/5/5,7.3409,33.0092,3.9676,29.4189,4.4948,6.7333,29.58,2.9471,,0.6542
2016/5/6,7.0426,31.4716,3.8943,27.7312,4.2831,6.4687,28.07,2.8621,,0.6455
2016/5/9,6.9713,30.1236,3.8272,25.3645,4.1483,6.2041,27,2.7772,,0.628
2016/5/10,7.0037,29.9938,3.8028,25.5043,4.158,6.2727,27.36,2.7942,,0.6358
2016/5/11,6.9972,29.864,3.8089,22.9579,4.1002,6.1551,26.99,2.7687,,0.627
2016/5/12,6.9388,29.6543,3.8272,21.8694,4.0136,6.1257,26.24,2.7178,,0.6231
2016/5/13,6.9194,29.5645,3.815,21.44,3.9944,6.1453,26.11,2.7008,,0.6144
2016/5/16,6.9972,30.0537,3.8272,23.587,4.0713,6.1845,26.61,2.7262,,0.6222
2016/5/17,7.0556,29.9239,3.8333,24.0663,4.0713,6.1355,26.87,2.7093,,0.6231
2016/5/18,6.9259,28.7358,3.7784,22.0092,3.9077,6.0669,25.8,2.6243,,0.6134
2016/5/19,7.0994,28.8755,3.8172,22.4985,3.8981,6.0179,25.93,2.6158,,0.6066
2016/5/20,7.0593,29.3049,3.7784,23.4672,3.9655,6.0571,26.04,2.6328,,0.6076
2016/5/23,7.1127,29.854,3.8237,23.4672,4.0136,6.0767,26.37,2.6413,,0.6163
2016/5/24,6.9726,29.4646,3.8302,23.7668,3.9559,6.0081,25.92,2.5904,,0.6095
2016/5/25,6.9059,29.4047,3.8367,23.0577,3.927,5.9983,25.79,2.5904,,0.6076
2016/5/26,6.9526,29.5245,3.8367,23.1277,3.9174,6.0277,25.63,2.5904,,0.6086
2016/5/27,7.2195,29.4447,3.8756,23.1077,3.9366,6.0669,25.78,2.6498,,0.6086
2016/5/30,7.0994,29.1052,3.8756,22.4686,3.8981,6.0375,25.34,2.6243,,0.6066
2016/5/31,7.3729,30.3932,3.9533,23.8566,4.1483,6.2041,26.35,2.6923,,0.6251
2016/6/1,7.473,32.7496,3.9533,23.9265,4.158,6.1845,26.87,2.7347,,0.6222
2016/6/2,7.9401,33.0491,4.0182,25.3346,4.2927,6.4589,27.82,3.0065,,0.6406
2016/6/3,7.82,32.5998,4.0052,24.8652,4.2638,6.3511,27.25,2.9046,,0.6406
2016/6/6,7.9267,32.7496,4.0117,25.1348,4.2061,6.3315,27.19,2.8621,,0.6426
2016/6/7,7.7199,32.5699,3.9728,24.8353,4.1868,6.2531,26.95,2.8367,,0.6416
2016/6/8,7.6999,32.8594,3.9663,24.1462,4.1868,6.2531,26.64,2.8027,,0.6494
2016/6/13,7.2862,30.4431,3.8626,22.2489,3.927,5.9297,25.6,2.6413,,0.6426
2016/6/14,7.2461,30.513,3.8691,22.3687,3.9944,5.9591,25.97,2.6498,,0.6319
2016/6/15,7.473,31.4316,3.9404,23.1976,4.0906,6.0963,26.38,2.7008,,0.6523
2016/6/16,7.433,31.4416,3.9404,22.6783,4.0617,6.0179,25.83,2.6668,,0.6533
2016/6/17,7.4663,31.5914,3.9793,22.7082,4.1098,6.0277,25.83,2.6838,,0.6552
2016/6/20,7.4196,33.6382,3.9339,22.5884,4.0521,6.0865,25.9,2.6498,,0.6591
2016/6/21,7.2528,33.3883,3.9274,22.3188,4.004,6.0179,25.55,2.6328,,0.6523
2016/6/22,7.4063,33.6882,3.9404,22.908,4.0617,6.0669,25.79,2.6498,,0.6581
2016/6/23,7.4396,33.9681,3.9339,22.6683,4.0232,6.0669,26.06,2.6243,,0.6611
2016/6/24,7.2328,33.0884,3.8756,22.129,3.9847,5.9493,25.59,2.6243,,0.6552
2016/6/27,7.4063,34.6479,3.9274,22.7282,4.0425,6.0571,26.56,2.6498,,0.6581
2016/6/28,7.6331,34.9878,3.9858,23.1776,4.0713,6.1061,27.89,2.6413,,0.6581
2016/6/29,7.5731,34.6879,3.9598,22.9679,4.1291,6.1453,27.19,2.7008,,0.6591
2016/6/30,7.6465,35.7175,3.9598,23.6569,4.1387,6.1061,27.12,2.7008,,0.6581
2016/7/1,7.513,35.5076,3.9598,23.3573,4.0713,6.1257,26.86,2.6838,,0.6542
2016/7/4,7.5531,36.9871,3.9728,23.5171,4.158,6.2237,27.33,2.7262,,0.6601
2016/7/5,7.5464,37.087,3.9728,23.8167,4.158,6.2531,28.42,2.7432,,0.663
2016/7/6,7.7132,39.4762,4.0052,23.8466,4.1772,6.3119,28.16,2.7347,,0.664
2016/7/7,7.6465,39.1663,4.0052,24.0863,4.2446,6.2531,27.96,2.7347,,0.6581
2016/7/8,7.5397,38.5965,4.0052,23.9165,4.1676,6.2825,27.84,2.8197,,0.6562
2016/7/11,7.5798,36.3073,3.9793,23.4971,4.1483,6.2825,27.66,2.7857,,0.6542
2016/7/12,7.8467,37.287,4.0246,24.1362,4.2061,6.3707,27.72,2.8282,,0.6572
2016/7/13,7.8867,36.6372,4.07,26.5529,4.2253,6.4001,27.98,2.8451,,0.6611
2016/7/14,7.7866,36.8871,4.0441,26.7726,4.1965,6.4197,27.62,2.8367,,0.6572
2016/7/15,7.7733,36.4173,4.07,25.6341,4.2157,6.4001,27.61,2.8197,,0.6581
2016/7/18,7.7933,36.6072,4.07,25.6941,4.1772,6.3315,28.12,2.7857,,0.6562
2016/7/19,7.6865,35.7875,4.0506,26.1135,4.2638,6.4197,27.83,2.8112,,0.6572
2016/7/20,7.5798,35.4476,4.0765,25.6441,4.2542,6.4001,27.59,2.7857,,0.6552
2016/7/21,7.5531,35.9374,4.1478,25.714,4.2638,6.4393,27.41,2.7942,,0.6552
2016/7/22,7.6265,36.4373,4.1348,25.2247,4.2157,6.4001,27.09,2.7687,,0.6533
2016/7/25,7.6798,35.5476,4.1413,26.3631,4.3697,6.6255,26.96,2.7857,,0.6679
2016/7/26,7.7132,36.1074,4.1996,25.6441,4.3793,6.6353,27.18,2.8027,,0.6717
2016/7/27,7.3262,33.5882,4.1089,23.1776,4.1676,6.7627,26.14,2.7093,,0.6688
2016/7/28,7.2929,33.5783,4.1154,22.5884,4.1676,7.1744,25.93,2.7008,,0.6766
2016/7/29,7.2328,33.2284,4.1219,22.868,4.1291,6.9588,25.73,2.7178,,0.6727
2016/8/1,7.1127,31.9988,4.1024,23.2175,4.0425,6.9588,26.11,2.6838,,0.6708
2016/8/2,7.2862,32.3387,4.1672,23.8466,4.0617,7.341,26.3,2.7008,,0.6795
2016/8/3,7.3863,32.4486,4.1867,23.7967,4.1002,7.2528,26.62,2.7857,,0.6854
2016/8/4,7.3929,32.6886,4.2191,23.7967,4.1002,7.1352,26.35,2.7687,,0.6844
2016/8/5,7.453,32.4786,4.1996,23.7967,4.1291,7.1352,25.96,2.7687,,0.6844
2016/8/8,7.6265,32.8185,4.2579,23.7967,4.1772,7.3116,26.13,2.8027,,0.6941
2016/8/9,7.7132,33.2684,4.2515,23.7967,4.2542,7.3998,26.3,2.8791,,0.7029
2016/8/10,7.9267,33.4483,4.2904,23.7967,4.4275,7.2724,26.68,3.1679,,0.698
2016/8/11,7.6065,32.4986,4.2255,21.42,4.2638,7.5468,25.93,3.0065,,0.699
2016/8/12,7.9934,33.0484,4.2968,21.6497,4.3216,7.5272,25.99,3.1679,,0.698
2016/8/15,8.1202,34.1181,4.3357,22.139,4.3697,7.5958,26.35,3.2188,,0.7174
2016/8/16,8.5673,34.168,4.3876,22.129,4.3697,7.6546,26.65,3.2698,,0.7165
2016/8/17,8.3271,34.7079,4.42,22.5984,4.8028,7.8311,26.44,3.3462,,0.7223
2016/8/18,8.5406,35.9374,4.4783,22.2888,4.7355,7.7919,26.25,3.3887,,0.7272
2016/8/19,8.6073,35.4476,4.4913,22.0991,4.697,7.8801,26.33,3.3717,,0.7408
2016/8/22,8.307,34.178,4.3876,21.5698,4.7066,8.0271,26.11,3.3887,,0.7369
2016/8/23,8.3671,34.4579,4.394,21.6597,4.7066,8.0075,26.36,3.4651,,0.7184
2016/8/24,8.1069,34.5879,4.3552,21.8295,4.543,7.9095,26.15,3.3717,,0.7058
2016/8/25,7.9868,34.178,4.3292,21.5099,4.5045,7.7625,25.64,3.3462,,0.7116
2016/8/26,7.9401,33.8881,4.3487,21.6697,4.4948,7.7821,25.69,3.2953,,0.7087
2016/8/29,7.9734,33.9581,4.3552,21.5399,4.5526,7.8213,25.64,3.4651,,0.7165
2016/8/30,8.0869,34.7079,4.394,21.5099,4.5045,7.8115,25.47,3.4821,,0.7165
2016/8/31,8.1069,35.1677,4.407,21.5698,4.5141,7.7723,25.58,3.4736,,0.7077
2016/9/1,7.88,34.6479,4.3033,21.6297,4.4082,7.6252,25.42,3.3972,,0.7029
2016/9/2,7.8333,34.8878,4.2968,21.6297,4.3601,7.537,25.3,3.3377,,0.7029
2016/9/5,7.9868,35.1677,4.3292,21.8295,4.4467,7.5566,25.55,3.4057,,0.7067
2016/9/6,8.0468,35.7875,4.4135,21.7696,4.4852,7.635,25.71,3.4566,,0.7135
2016/9/7,8.0535,35.3076,4.4394,21.8694,4.543,7.537,25.61,3.4312,,0.7174
2016/9/8,7.9668,35.4876,4.4265,21.8994,4.5622,7.5076,25.61,3.4057,,0.7145
2016/9/9,7.8266,35.2877,4.394,21.47,4.4756,7.5566,25.61,3.3377,,0.7174
2016/9/12,7.5397,34.0281,4.3292,20.6711,4.3216,7.243,25.61,3.1679,,0.6892
2016/9/13,7.6065,33.9881,4.3228,20.4714,4.3408,7.292,25.61,3.1339,,0.697
2016/9/14,7.5731,34.0281,4.3487,20.4714,4.3216,7.3606,25.61,3.0999,,0.6961
2016/9/19,7.6398,35.5676,4.3552,20.5413,4.3601,7.3704,25.61,3.1339,,0.698
2016/9/20,7.5464,35.9174,4.3228,20.8109,4.3601,7.3312,25.61,3.1764,,0.6941
2016/9/21,7.5931,35.9374,4.3292,20.8808,4.3697,7.341,25.61,3.1509,,0.6951
2016/9/22,7.6532,36.3773,4.3422,20.7909,4.4852,7.488,25.61,3.1509,,0.6999
2016/9/23,7.5664,38.2666,4.3228,20.6212,4.4948,7.4292,25.61,3.1084,,0.6961
2016/9/26,7.3596,37.047,4.232,20.2217,4.466,6.9882,25.61,3.1339,,0.6708
2016/9/27,7.4597,37.5269,4.2579,20.761,4.543,7.1842,25.61,3.1339,,0.6815
2016/9/28,7.4263,37.5169,4.2644,20.5812,4.5045,7.0862,25.61,3.1169,,0.6805
2016/9/29,7.4463,37.187,4.2774,20.6811,4.4467,7.1156,25.61,3.1339,,0.6873
2016/9/30,7.5331,37.9067,4.2968,20.4714,4.4275,7.2332,25.61,3.1509,,0.6863
2016/10/10,7.6465,38.2366,4.3357,21.1304,4.5141,7.4292,25.61,3.0914,,0.697
2016/10/11,7.7399,38.0067,4.3163,21.1105,4.5237,7.439,25.61,3.083,,0.698
2016/10/12,7.6532,38.1666,4.2839,21.3302,4.4948,7.4782,25.61,3.0575,,0.698
2016/10/13,7.5998,37.4869,4.2774,21.2603,4.5333,7.3998,25.61,3.066,,0.6951
2016/10/14,7.6398,37.8867,4.2774,21.3302,4.5622,7.3508,25.61,3.0575,,0.6941
2016/10/17,7.5798,36.8871,4.1543,21.1205,4.4563,7.3214,25.61,3.0405,,0.6474
2016/10/18,7.6798,37.4369,4.2126,21.5399,4.5333,7.5076,25.61,3.083,,0.662
2016/10/19,7.6598,38.0967,4.1802,22.2489,4.4948,7.5272,25.61,3.0575,,0.6533
2016/10/20,7.6665,38.1666,4.1867,22.2089,4.466,7.6252,25.61,3.083,,0.6611
2016/10/21,7.6665,37.4969,4.1737,22.2289,4.4082,7.4586,25.61,3.0999,,0.6572
2016/10/24,7.7733,36.9771,4.232,22.3388,4.4371,7.488,25.61,3.2103,,0.664
2016/10/25,7.8467,37.137,4.2515,22.8281,4.4948,7.5174,25.61,3.2528,,0.663
2016/10/26,7.8934,36.4173,4.2385,23.8466,4.4275,7.4782,25.61,3.2188,,0.6591
2016/10/27,7.8934,36.7571,4.245,23.6869,4.4371,7.5076,25.61,3.2273,,0.6611
2016/10/28,7.7466,39.0064,4.1931,23.5471,4.3986,7.39,25.61,3.1594,,0.6591
2016/10/31,7.7599,42.905,4.1931,23.7668,4.4082,7.3508,25.61,3.2358,,0.6591
2016/11/1,7.9134,47.1935,4.232,25.0649,4.4563,7.5272,25.61,3.2613,,0.663
2016/11/2,7.7132,50.0725,4.1867,25.3645,4.3986,7.586,25.61,3.2103,,0.6669
2016/11/3,7.8467,51.1321,4.2385,25.2347,4.4467,7.5958,25.61,3.2273,,0.6717
2016/11/4,7.7733,52.7915,4.2255,25.744,4.4563,7.586,25.61,3.2273,,0.6727
2016/11/7,7.9134,55.0307,4.245,25.035,4.5045,7.8605,25.61,3.3377,,0.6844
2016/11/8,7.8867,55.3306,4.245,24.8153,4.5141,7.8115,25.61,3.3292,,0.6863
2016/11/9,7.7065,54.8208,4.1996,24.5257,4.4275,7.6644,25.61,3.2443,,0.6805
2016/11/10,7.9134,54.9308,4.2126,24.6655,4.5141,7.7429,25.61,3.3038,,0.6883
2016/11/11,7.9668,57.22,4.2385,24.6855,4.5526,7.7233,25.61,3.3632,,0.6902
2016/11/14,7.9,55.9304,4.232,24.3659,4.5815,7.6742,25.61,3.3377,,0.6854
2016/11/15,8.1336,55.1707,4.2709,25.035,4.6007,7.7429,25.61,3.4142,,0.6912
2016/11/16,8.1603,52.0318,4.1607,26.2433,4.5911,7.8997,25.61,3.618,,0.699
2016/11/17,8.9743,51.7719,4.2191,26.0735,4.6681,7.7429,25.61,3.7539,,0.697
2016/11/18,9.2946,52.9815,4.2191,26.6128,4.5911,7.7037,25.61,3.7199,,0.6931
2016/11/21,10.222,58.2796,4.3033,26.3232,4.5622,7.7429,25.61,3.7114,,0.6941
2016/11/22,9.7349,53.5313,4.2255,26.443,4.6007,7.8115,25.61,3.686,,0.6951
2016/11/23,10.0819,52.0918,4.2515,25.3346,4.5622,7.7037,25.61,3.601,,0.6883
2016/11/24,9.7483,49.0828,4.2709,25.3346,4.5526,7.5566,25.61,3.5925,,0.6863
2016/11/25,9.6415,48.563,4.2839,25.3346,4.5237,7.4684,25.61,3.5586,,0.6854
2016/11/28,9.3012,47.9632,4.245,25.3346,4.5815,7.5174,25.61,3.5671,,0.6873
2016/11/29,9.061,46.7337,4.2579,25.3346,4.5141,7.3508,25.61,3.5586,,0.6795
2016/11/30,9.2478,47.4734,4.3098,25.3346,4.4948,7.3312,25.61,3.5755,,0.6727
2016/12/1,9.2078,46.6737,4.3228,25.3346,4.5141,7.3704,25.61,3.5331,,0.6756
2016/12/2,8.7808,44.8843,4.2644,25.3346,4.4275,7.1646,25.61,3.4481,,0.6737
2016/12/5,8.2003,45.634,4.0894,25.3346,4.4082,7.1842,25.61,3.3462,,0.6708
2016/12/6,8.2136,46.8636,4.0506,25.3346,4.4178,7.2234,25.61,3.3632,,0.6747
2016/12/7,8.267,47.4334,4.0376,25.3346,4.4467,7.3214,25.61,3.4566,,0.6912
2016/12/8,8.2403,46.4438,4.0765,25.3346,4.4371,7.3214,25.61,3.4057,,0.6892
2016/12/9,8.3404,47.8832,4.1024,25.3346,4.4275,7.292,25.61,3.3972,,0.6892
2016/12/12,7.5664,43.0949,3.9274,25.3346,4.2253,7.0078,25.61,3.2698,,0.6717
2016/12/13,7.6665,43.8247,3.9663,25.3346,4.235,7.1744,25.61,3.2953,,0.6805
2016/12/14,7.6131,43.7847,3.9793,25.3346,4.2446,7.39,25.61,3.2613,,0.6883
2016/12/15,7.6932,44.7643,3.9858,25.3346,4.2735,7.5762,25.61,3.2868,,0.6912
2016/12/16,7.7733,45.594,4.0311,25.3346,4.3023,8.3309,25.61,3.3292,,0.7184
2016/12/19,7.6532,45.0842,3.9858,25.3346,4.2831,8.6544,25.61,3.3292,,0.7106
2016/12/20,7.7332,45.734,3.9922,25.3346,4.3023,8.3015,25.61,3.3887,,0.7029
2016/12/21,7.7933,45.1342,3.9858,25.3346,4.3312,8.2917,25.61,3.3972,,0.7087
2016/12/22,7.84,45.9639,3.9793,25.3346,4.3505,8.3211,25.61,3.3972,,0.7116
2016/12/23,7.5798,43.9846,3.9598,25.3346,4.2831,7.9977,25.61,3.3292,,0.7009
2016/12/26,7.6131,43.9746,3.9598,25.3346,4.3505,8.1153,25.61,3.3377,,0.7009
2016/12/27,7.6732,43.1849,3.9663,25.3346,4.3408,8.1839,25.61,3.3377,,0.7077
2016/12/28,7.5331,43.9946,3.9598,25.3346,4.3312,8.0075,25.61,3.3123,,0.7029
2016/12/29,7.5397,43.1849,3.9663,22.9279,4.3505,8.0663,25.61,3.2868,,0.7029
2016/12/30,7.5664,41.4455,3.9533,24.3759,4.4563,7.9291,25.61,3.2953,,0.7029
2017/1/3,7.6065,41.2756,3.9793,23.9365,4.5045,8.0075,25.61,3.3547,,0.7058
2017/1/4,7.6999,41.8853,3.9793,23.5171,4.4756,8.2525,25.61,3.3887,,0.7116
2017/1/5,7.7399,41.4855,3.9533,24.0064,4.5237,8.1937,25.61,3.3887,,0.7116
2017/1/6,7.5931,41.9853,3.8885,23.8766,4.5141,8.2721,25.61,3.3547,,0.7097
2017/1/9,7.6265,42.0853,3.895,23.4871,4.5045,8.3113,25.61,3.4481,,0.7126
2017/1/10,7.86,42.4452,3.9404,23.9265,4.5622,8.1643,25.61,3.4481,,0.7058
2017/1/11,7.9467,41.5355,3.9598,23.9865,4.5141,7.9095,25.61,3.4566,,0.697
2017/1/12,7.8066,40.8957,3.9339,24.296,4.4178,7.8801,25.61,3.3887,,0.6961
2017/1/13,7.9868,39.936,3.9209,24.3659,4.3312,7.7625,25.61,3.3802,,0.6941
2017/1/16,7.6065,36.1074,3.8497,21.9293,4.2927,7.4684,25.61,3.2698,,0.6805
2017/1/17,7.4864,36.6372,3.8302,21.8894,4.2638,7.5174,25.61,3.4821,,0.6844
2017/1/18,7.4263,35.6075,3.8367,21.47,4.2446,7.5566,25.61,3.6095,,0.6854
2017/1/19,7.4063,36.2573,3.8367,21.45,4.235,7.7233,25.61,3.5416,,0.6922
2017/1/20,7.4597,36.7471,3.8691,22.0192,4.2735,7.8311,25.61,3.5755,,0.6951
2017/1/23,7.6331,37.187,3.9145,22.2689,4.4178,7.9487,25.61,3.635,,0.6951
2017/1/24,7.5531,36.7072,3.9209,21.7196,4.3793,7.8997,25.61,3.584,,0.697
2017/1/25,7.5397,37.107,3.9339,21.1804,4.3793,8.0075,25.61,3.5671,,0.697
2017/1/26,7.5864,36.7471,3.9533,21.5598,4.4275,8.0663,25.61,3.5755,,0.699
2017/2/3,7.6065,36.4373,3.8691,21.7596,4.3986,7.9879,25.61,3.618,,0.6912
2017/2/6,7.6265,37.207,3.8756,22.2689,4.4178,8.1153,25.61,3.7199,,0.6999
2017/2/7,7.5798,37.5669,3.8691,22.189,4.4178,8.1153,25.61,3.7199,,0.698
2017/2/8,7.5597,37.6268,3.8821,22.3987,4.4371,8.1545,25.61,3.7454,,0.7048
2017/2/9,7.7666,38.1367,3.9209,22.3587,4.4948,8.1251,25.61,3.8388,,0.7067
2017/2/10,8.1536,38.0367,3.9793,22.6084,4.6585,8.9386,25.61,3.9407,,0.732
2017/2/13,8.1202,38.2766,3.9728,22.169,4.6007,8.8602,25.61,3.8473,,0.7272
2017/2/14,8.267,38.1666,3.9858,21.9892,4.6873,9.311,25.61,3.8983,,0.734
2017/2/15,8.227,37.7568,3.9663,21.9193,4.6007,9.4973,25.61,3.7879,,0.7301
2017/2/16,8.1803,38.9164,3.9793,22.0492,4.7066,9.3404,25.61,3.8133,,0.7252
2017/2/17,7.8934,37.6868,3.9469,21.6198,4.6488,9.0758,25.61,3.8133,,0.7213
2017/2/20,8.0068,37.267,3.9404,21.4001,4.697,9.1934,25.61,3.8643,,0.7301
2017/2/21,8.1002,37.5869,3.9598,21.7696,4.6777,9.1444,25.61,3.9577,,0.7349
2017/2/22,8.1669,38.1367,3.9533,21.7995,4.7547,9.4188,25.61,3.9577,,0.7456
2017/2/23,8.0201,38.0367,3.9145,22.2189,4.8028,9.1836,25.61,3.9322,,0.7398
2017/2/24,8.0602,38.6565,3.9404,22.4686,4.7355,8.968,25.61,3.8558,,0.7349
2017/2/27,7.7332,37.8568,3.8497,22.3088,4.6585,8.9092,25.61,3.8218,,0.7349
2017/2/28,7.7599,37.4969,3.8497,22.4186,4.6873,8.8994,25.61,3.7709,,0.731
2017/3/1,7.7733,37.6868,3.8691,22.7282,4.697,8.9974,25.61,3.7794,,0.731
2017/3/2,7.6932,37.037,3.8885,23.0278,4.6103,8.8896,25.61,3.7284,,0.7262
2017/3/3,7.6932,37.9367,3.8821,22.8181,4.5718,8.6446,25.61,3.6775,,0.7262
2017/3/6,7.7199,38.1067,3.8626,22.8281,4.6007,8.6838,25.61,3.7284,,0.7301
2017/3/7,7.6999,38.7864,3.8432,22.878,4.62,8.6838,25.61,3.7369,,0.7349
2017/3/8,7.7199,38.3866,3.8302,22.5984,4.543,8.5367,25.61,3.7114,,0.7349
2017/3/9,7.5664,37.5968,3.8108,23.0478,4.4948,8.4191,25.61,3.635,,0.7233
2017/3/10,7.513,37.8568,3.8043,23.6369,4.4948,8.4485,28.17,3.6775,,0.7252
2017/3/13,7.5731,37.8668,3.8237,23.6969,4.543,8.5269,28.9,3.7114,,0.7301
2017/3/14,7.6131,38.5765,3.8367,23.6669,4.6007,8.7034,27.62,3.7114,,0.733
2017/3/15,7.5464,38.5165,3.8237,23.9565,4.6007,8.5661,26.55,3.7879,,0.733
2017/3/16,7.6598,38.9364,3.8432,23.9765,4.62,8.6544,27.46,3.8133,,0.7437
2017/3/17,7.5798,38.4066,3.8302,23.9165,4.6681,8.4387,26.64,3.7964,,0.7369
