ÈÕÆÚ,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH
2014/7/2,-0.2008,0.1134,-3.6,0.5249,2.8,3.699,0.495,0.4796,0.5435,2.4826,-0.6969,-0.1086,0.4551,0.8674,0,0.4817,,,-0.4338,-0.3279,-0.8081,4.8048,0.2336,-0.9615,-0.1631,0.5455,0.9901,,,,,-0.9724,1.189,0.5656,3.279,0.7196,1.7529,2.2795,0.9763,1.0652,0.6777,2.965,1.9836,1.5475,0.4479,1.4322,1.3283,0.0393,,,1.0361,0.9048,1.1927,1.939,0.6487,1.2392,0.9936,0.4398,0.9864,,,,,0.1363,1585749655,4918203572,4546041780,1912682850,5542342791,2360917545,3369748381,3451314028,1922576384,1599600000,2125515414,1471197456,2858271000,1436939589,1481790240,4918203572,,,1845688122,5421354591,1790768051,2225905890,1371942000,1680960000,931489355.2,3513264300,1566720000,,,,,931489355.2,140.3191,8.446,23.9849,-38.5804,27.4998,13.0801,16.887,42.1863,24.002,26.3915,37.2245,614.7265,10.1907,26.4611,16.3826,7.9223,,,23.3045,50.7115,155.2572,89.5952,106.5655,120.0303,-26.0703,8.5459,12.0558,,,,,-16.0198,2.6854,1.4094,1.5294,3.0655,3.9341,1.5798,1.0432,1.3656,1.0282,2.4955,1.6264,2.1873,1.17,1.7172,1.8737,1.322,,,2.5863,3.3297,1.5185,1.8718,4.3055,2.6777,3.8631,1.6713,0.9846,,,,,2.3738,1.3864,1.3028,2.2098,9.1184,2.4855,1.5447,0.542,0.8563,0.5899,1.5896,5.1592,2.5043,0.8918,1.1685,1.6331,1.222,,,1.8793,2.3148,1.4182,1.68,0.8155,1.91,0.7423,1.1987,1.4321,,,,,0.4561
2014/7/3,-0.4024,0.2265,0,1.8277,-0.7782,-0.246,0.4926,0.2387,0.5405,3.9729,4.4444,-0.3261,0.3398,1.5971,4.6784,0.0959,,,0.6536,4.9342,1.6293,0.1433,0.2331,3.7217,0.9804,2.7125,-0.6127,,,,,2.1277,0.8542,0.578,1.9755,1.4075,0.9261,1.5737,0.5684,0.7709,0.6105,3.895,4.3829,1.5253,0.5183,2.3286,3.6377,0.0535,,,0.7514,2.7989,1.2548,1.7955,0.8391,3.2525,1.0099,1.3198,1.0478,,,,,0.2868,1579368369,4929343331,4546041780,1947640500,5499211718,2355109630,3386348127,3459551054,1932968689,1663150000,2219982765,1466400073,2867982000,1459888255,1551113760,4929343331,,,1857751443,5688855640,1819945535,2229094867,1375140000,1743520000,940621603.7,3608560800,1557120000,,,,,940621603.7,139.7544,8.4651,23.9849,-39.2855,27.2858,13.0479,16.9702,42.287,24.1318,27.44,38.8789,612.722,10.2253,26.8837,17.149,7.9346,,,23.4568,53.2137,157.7869,89.7235,106.8139,124.4974,-26.3259,8.7777,11.9819,,,,,-16.3692,2.6746,1.4126,1.5294,3.1216,3.9035,1.5759,1.0483,1.3689,1.0338,2.5946,1.6987,2.1802,1.174,1.7446,1.9613,1.3241,,,2.6032,3.494,1.5433,1.8745,4.3156,2.7773,3.901,1.7166,0.9785,,,,,2.4256,1.3808,1.3057,2.2098,9.285,2.4662,1.5409,0.5446,0.8584,0.5931,1.6528,5.3885,2.4962,0.8948,1.1872,1.7095,1.2239,,,1.8916,2.4291,1.4413,1.6824,0.8174,1.9811,0.7495,1.2313,1.4234,,,,,0.466
2014/7/4,0.202,-0.113,0.6224,0,-1.8301,-1.3564,-1.2255,-0.4762,-0.5376,0.1864,1.7917,0.1091,-0.9029,7.497,-0.399,0.3831,,,0.6494,-0.627,-1.2024,-1.1445,-0.4651,-1.7161,0.3236,0.5282,-0.1233,,,,,0.641,0.8182,0.5382,1.6668,0.8552,1.2537,2.2124,0.6722,0.6271,0.4803,2.4742,5.0098,1.2719,0.6098,11.9935,1.4043,0.1007,,,0.9346,1.0864,0.7694,1.4301,0.4913,2.1985,0.9101,0.634,0.7547,,,,,0.2806,1582559012,4923773451,4574336646,1947640500,5398572550,2323166096,3344848763,3443077002,1922576384,1666250000,2259758492,1467999201,2842086000,1569335742,1544924160,4923773451,,,1869814764,5653188833,1798062422,2203583052,1368744000,1713600000,943665686.6,3627620100,1555200000,,,,,943665686.6,140.0368,8.4556,24.1341,-39.2855,26.7864,12.8709,16.7622,42.0856,24.002,27.4912,39.5755,613.3902,10.133,28.8992,17.0806,7.9725,,,23.6092,52.88,155.8896,88.6967,106.317,122.361,-26.4111,8.824,11.9672,,,,,-16.4904,2.68,1.411,1.5389,3.1216,3.832,1.5545,1.0355,1.3624,1.0282,2.5995,1.7291,2.1826,1.1634,1.8754,1.9535,1.3304,,,2.6201,3.4721,1.5247,1.853,4.2955,2.7297,3.9136,1.7257,0.9773,,,,,2.4435,1.3836,1.3043,2.2236,9.285,2.421,1.52,0.538,0.8543,0.5899,1.6559,5.4851,2.4989,0.8867,1.2762,1.7027,1.2297,,,1.9039,2.4138,1.424,1.6631,0.8136,1.9471,0.752,1.2378,1.4216,,,,,0.4695
2014/7/7,-1.6129,-0.3394,-0.6186,4.6154,0.3995,-0.75,0,0,0.5405,2.7907,-0.165,-0.7625,-0.2278,-0.6749,0.1603,0.1908,,,2.1505,0.6309,-1.217,-2.4602,0.2336,-1.746,-1.7742,-0.3503,-0.4938,,,,,-3.8217,1.6254,0.3774,1.335,3.8983,0.5251,1.0167,0.2948,0.5177,0.6526,2.294,2.8762,1.7995,0.5567,5.3758,0.9971,0.0449,,,1.0518,0.6331,0.6948,1.9638,0.4936,1.1577,1.4535,0.5458,0.7534,,,,,0.2775,1557033867,4907063813,4546041780,2037531600,5420138086,2305742350,3344848763,3443077002,1932968689,1712750000,2256029518,1456805307,2835612000,1558744050,1547400000,4907063813,,,1910025835,5688855640,1776179309,2149370444,1371942000,1683680000,926923230.9,3614913900,1547520000,,,,,926923230.9,137.7781,8.4269,23.9849,-41.0987,26.8934,12.7744,16.7622,42.0856,24.1318,28.2584,39.5102,608.7129,10.1099,28.7041,17.1079,7.99,,,24.1169,53.2137,153.9924,86.5145,106.5655,120.2245,-25.9425,8.7931,11.9081,,,,,-15.8643,2.6368,1.4062,1.5294,3.2656,3.8473,1.5429,1.0355,1.3624,1.0338,2.672,1.7263,2.1659,1.1607,1.8628,1.9566,1.3333,,,2.6765,3.494,1.5062,1.8074,4.3055,2.682,3.8442,1.7196,0.9725,,,,,2.3508,1.3613,1.2998,2.2098,9.7136,2.4307,1.5086,0.538,0.8543,0.5931,1.7021,5.476,2.4798,0.8847,1.2676,1.7054,1.2324,,,1.9449,2.4291,1.4066,1.6222,0.8155,1.9131,0.7386,1.2334,1.4146,,,,,0.4517
2014/7/8,0,-0.454,-0.2075,0.2451,0.2653,1.2594,0.4963,0.9569,0.271,1.629,0,1.3172,1.1416,-1.0193,-0.56,0.0952,,,-0.8421,-1.8809,1.848,5.0445,0.4662,2.9079,0.9852,1.2302,0.7444,,,,,2.4834,0.9055,0.4915,1.4745,1.6337,0.5461,0.7914,0.3871,0.6194,0.4188,3.2866,2.3544,1.456,0.6115,4.0064,1.8704,0.0636,,,0.7781,0.8627,0.7512,1.5434,0.8496,1.8667,0.8706,1.0208,0.7288,,,,,0.3985,1557033867,4884784295,4536610158,2042525550,5434515110,2334781926,3361448508,3476025107,1922576384,1740650000,2256029518,1475994839,2867982000,1542856512,1538734560,4884784295,,,1893941406,5581855220,1809003978,2257795659,1378338000,1732640000,936055479.5,3659385600,1559040000,,,,,936055479.5,137.7781,8.3886,23.9351,-41.1994,26.9648,12.9353,16.8454,42.4884,24.002,28.7187,39.5102,616.7311,10.2253,28.4115,17.0121,7.9935,,,23.9138,52.2128,156.8382,90.8788,107.0623,123.7205,-26.1981,8.9013,11.9967,,,,,-16.2499,2.6368,1.3998,1.5262,3.2737,3.8575,1.5623,1.0406,1.3754,1.0282,2.7156,1.7263,2.1945,1.174,1.8438,1.9457,1.3339,,,2.6539,3.4283,1.534,1.8986,4.3256,2.76,3.882,1.7408,0.9797,,,,,2.4079,1.3613,1.2939,2.2052,9.7374,2.4372,1.5276,0.5406,0.8625,0.5899,1.7298,5.476,2.5125,0.8948,1.2547,1.6958,1.233,,,1.9285,2.3834,1.4326,1.704,0.8193,1.9687,0.7459,1.2486,1.4251,,,,,0.4627
2014/7/9,0.8197,-1.1403,-2.4948,-3.423,-2.1164,-2.2388,-1.4815,-2.1845,-1.6216,-3.9181,-3.416,0,-1.0158,-0.4577,-0.2414,-0.666,,,-2.3355,-2.8754,-2.621,-2.6836,-1.3921,-2.6688,-1.4634,-0.8681,-1.1084,,,,,-0.4847,1.9618,0.9164,1.1927,1.8893,0.7781,0.9481,0.4239,0.7524,0.6072,3.4039,2.7514,2.282,0.7152,4.0335,2.3733,0.101,,,0.9929,0.9855,0.8038,1.0069,1.1049,2.4726,0.9101,0.7235,0.7262,,,,,0.3866,1569796440,4829085500,4423430695,1972610250,5319498917,2282510689,3311649271,3319521607,1891399470,1672450000,2178964047,1475994839,2838849000,1535795384,1535020800,4829085500,,,1849709229,5421354591,1761590568,2197205098,1359150000,1686400000,922357106.6,3627620100,1541760000,,,,,922357106.6,138.9074,8.293,23.338,-39.7892,26.3941,12.6457,16.5959,40.5754,23.6128,27.5935,38.1606,616.7311,10.1215,28.2815,16.9711,7.9327,,,23.3553,50.7115,152.7276,88.4399,105.5718,120.4187,-25.8147,8.824,11.8637,,,,,-16.1551,2.6584,1.3839,1.4881,3.1616,3.7759,1.5273,1.0252,1.3135,1.0115,2.6092,1.6673,2.1945,1.1621,1.8353,1.941,1.3238,,,2.592,3.3297,1.4938,1.8476,4.2654,2.6864,3.8252,1.7257,0.9689,,,,,2.3939,1.3724,1.2792,2.1502,9.4041,2.3856,1.4934,0.5326,0.8236,0.5803,1.662,5.2889,2.5125,0.8857,1.2489,1.6917,1.2236,,,1.8834,2.3148,1.3951,1.6583,0.8079,1.9162,0.735,1.2378,1.4093,,,,,0.46
2014/7/10,3.4553,-0.8074,1.0661,0.7595,-1.0811,0,0,0,0.5495,2.7804,2.7382,2.4919,1.4823,0,0.8065,-0.3831,,,0.8696,0.3289,0.8282,3.0479,1.8824,-0.3226,1.1551,2.2767,0.1245,,,,,-0.3247,2.3361,0.7875,0.7444,1.0524,0.5531,0.5052,0.32,0.4744,0.3282,2.4887,2.2219,3.1361,0.6206,1.8227,1.2366,0.0815,,,1.1153,0.6957,0.6126,1.3168,0.5768,1.491,0.8335,2.1702,0.5207,,,,,0.2244,1624037374,4790096344,4470588804,1987592100,5261990821,2282510689,3311649271,3319521607,1901791775,1718950000,2238627637,1512774776,2880930000,1535795384,1547400000,4790096344,,,1865793657,5439187994,1776179309,2264173613,1384734000,1680960000,933011396.6,3710210400,1543680000,,,,,933011396.6,143.7071,8.226,23.5868,-40.0914,26.1088,12.6457,16.5959,40.5754,23.7425,28.3606,39.2055,632.0993,10.2715,28.2815,17.1079,7.8867,,,23.5584,50.8783,153.9924,91.1355,107.5591,120.0303,-26.1129,9.0249,11.8785,,,,,-16.0707,2.7502,1.3727,1.504,3.1856,3.7351,1.5273,1.0252,1.3135,1.0171,2.6817,1.7129,2.2492,1.1793,1.8353,1.9566,1.3161,,,2.6145,3.3406,1.5062,1.904,4.3457,2.6777,3.8694,1.765,0.9701,,,,,2.3814,1.4199,1.2688,2.1731,9.4755,2.3598,1.4934,0.5326,0.8236,0.5835,1.7082,5.4338,2.5751,0.8988,1.2489,1.7054,1.2165,,,1.8998,2.3224,1.4066,1.7088,0.8231,1.91,0.7435,1.2659,1.4111,,,,,0.4576
2014/7/11,0,0.814,0.211,-0.2513,1.2295,2.0356,0.5013,1.9851,1.6393,-1.2624,-0.4997,0.5285,1.236,1.6092,-3.84,1.7308,,,2.5862,0.6557,1.0267,0.2817,0.4619,0.9709,0.6525,-2.7397,0.7463,,,,,0,1.2056,0.5885,0.8444,0.9377,0.4359,0.7196,0.3976,0.5261,0.5702,2.1888,2.3445,1.2548,0.6096,3.3099,5.3382,0.0929,,,1.5963,0.6311,0.7889,0.8419,0.7938,0.9609,0.7572,2.4943,0.5813,,,,,0.4296,1624037374,4829085500,4480020426,1982598150,5326687429,2328974011,3328249017,3385417818,1932968689,1697250000,2227440714,1520770414,2916537000,1560509332,1487979840,4829085500,,,1914046942,5474854801,1794415236,2270551567,1391130000,1697280000,939099562.3,3608560800,1555200000,,,,,939099562.3,143.7071,8.293,23.6365,-39.9906,26.4298,12.9031,16.6791,41.3808,24.1318,28.0026,39.0096,635.4402,10.3984,28.7366,16.451,8.0266,,,24.1677,51.2119,155.5734,91.3922,108.0559,121.1956,-26.2833,8.7777,11.9672,,,,,-16.0775,2.7502,1.3839,1.5072,3.1776,3.781,1.5584,1.0304,1.3396,1.0338,2.6478,1.7044,2.261,1.1939,1.8649,1.8815,1.3394,,,2.6821,3.3626,1.5216,1.9093,4.3658,2.7037,3.8947,1.7166,0.9773,,,,,2.3824,1.4199,1.2792,2.1777,9.4517,2.3888,1.5238,0.5353,0.84,0.5931,1.6867,5.4066,2.5887,0.91,1.269,1.6399,1.2381,,,1.949,2.3377,1.4211,1.7137,0.8269,1.9285,0.7483,1.2313,1.4216,,,,,0.4577
2014/7/14,0,0.692,-0.4211,0.5038,2.1592,0.8728,1.4963,2.1898,4.0323,0.9132,0.1116,2.3134,0.444,0.905,0.9983,-0.4726,,,0.6303,2.9316,1.8293,0.1404,1.3793,1.1218,3.0794,0.8803,1.358,,,,,1.3029,0.7991,0.4971,1.1348,1.0693,0.655,0.766,0.8711,0.8894,1.22,1.7327,1.5922,2.1151,0.7,2.0821,2.5525,0.1205,,,1.0868,1.2062,1.6595,0.8782,0.8352,1.8278,1.336,0.9653,0.9472,,,,,0.362,1624037374,4862504777,4461157182,1992586050,5441703622,2349301715,3378048254,3459551054,2010910975,1712750000,2229926697,1555951223,2929485000,1574631589,1502834880,4862504777,,,1926110263,5635355430,1827239905,2273740544,1410318000,1716320000,968018349.5,3640326300,1576320000,,,,,968018349.5,143.7071,8.3503,23.537,-40.1921,27.0004,13.0157,16.9286,42.287,25.1048,28.2584,39.0531,650.1401,10.4446,28.9967,16.6152,7.9907,,,24.32,52.7132,158.4193,91.5206,109.5463,122.5552,-27.0927,8.8549,12.1297,,,,,-16.2913,2.7502,1.3935,1.5008,3.1936,3.8626,1.572,1.0458,1.3689,1.0754,2.672,1.7063,2.3134,1.1992,1.8817,1.9003,1.3334,,,2.699,3.4611,1.5495,1.912,4.426,2.734,4.0146,1.7317,0.9906,,,,,2.414,1.4199,1.288,2.1686,9.4993,2.4404,1.5371,0.5433,0.8584,0.617,1.7021,5.4126,2.6486,0.914,1.2805,1.6563,1.2325,,,1.9612,2.4062,1.4471,1.7161,0.8383,1.9502,0.7714,1.2421,1.4409,,,,,0.4638
2014/7/15,5.501,-0.6873,0.2114,0,0.1321,-0.618,0.2457,3.3333,-0.7752,-2.4434,-2.8428,-1.5416,2.0994,-0.3363,0,-0.5698,,,-0.8351,10.1266,0.1996,-2.6648,-0.4535,-0.9539,-0.1572,0,2.3143,,,,,0.1608,4.1416,0.9123,1.2074,1.0271,0.515,0.8956,0.9592,2.3074,1.8554,1.9753,2.6156,4.0957,1.484,1.5752,1.6998,0.0787,,,0.6387,3.2395,1.4388,1.6886,0.8453,1.3454,1.1203,0.6878,3.5129,,,,,0.2515,1713375382,4829085500,4470588804,1992586050,5448892134,2334781926,3386348127,3574869423,1995322518,1670900000,2166534132,1531964308,2990988000,1569335742,1502834880,4829085500,,,1910025835,6206024334,1830887091,2213149982,1403922000,1694560000,966496308.1,3640326300,1612800000,,,,,966496308.1,151.6124,8.293,23.5868,-40.1921,27.0361,12.9353,16.9702,43.6966,24.9102,27.5679,37.9429,640.1174,10.6639,28.8992,16.6152,7.9458,,,24.1169,58.0513,158.7355,89.0817,109.0495,121.0014,-27.0501,8.8549,12.4104,,,,,-16.3188,2.9015,1.3839,1.504,3.1936,3.8677,1.5623,1.0483,1.4145,1.0671,2.6067,1.6578,2.2777,1.2243,1.8754,1.9003,1.326,,,2.6765,3.8116,1.5526,1.8611,4.4059,2.6994,4.0083,1.7317,1.0135,,,,,2.4181,1.498,1.2792,2.1731,9.4993,2.4436,1.5276,0.5446,0.887,0.6122,1.6605,5.2588,2.6078,0.9332,1.2762,1.6563,1.2256,,,1.9449,2.6499,1.45,1.6703,0.8345,1.9254,0.7701,1.2421,1.4742,,,,,0.4646
2014/7/16,1.3035,1.0381,-0.6329,-0.7519,1.3193,-0.7463,0,-1.8433,0.5208,-0.3711,-1.4343,-0.6263,-1.6234,2.3622,-2.5535,0.0955,,,-0.2105,5.1724,-1.1952,-3.3141,1.5945,-0.9631,0,0.8726,-0.7143,,,,,0,3.8227,0.9007,0.7508,0.8055,0.9822,0.6284,0.6333,1.034,0.7995,1.311,1.6057,1.8986,0.7737,6.8922,1.2053,0.0843,,,0.6343,9.0272,1.0414,0.9262,1.2539,1.2959,0.7061,0.769,1.308,,,,,0.1629,1735709884,4879214416,4442293938,1977604200,5520777254,2317358181,3386348127,3508973212,2005714823,1664700000,2135459345,1522369542,2942433000,1606406666,1464459360,4879214416,,,1906004727,6527025593,1809003978,2139803513,1426308000,1678240000,966496308.1,3672091800,1601280000,,,,,966496308.1,153.5887,8.379,23.4375,-39.8899,27.3928,12.8387,16.9702,42.8911,25.0399,27.4656,37.3987,636.1083,10.4908,29.5818,16.191,7.9591,,,24.0661,61.0539,156.8382,86.1295,110.7883,119.8361,-27.0501,8.9322,12.3218,,,,,-16.3307,2.9394,1.3983,1.4945,3.1696,3.9188,1.5507,1.0483,1.3884,1.0727,2.5971,1.634,2.2634,1.2045,1.9197,1.8518,1.3282,,,2.6708,4.0088,1.534,1.7994,4.4762,2.6734,4.0083,1.7468,1.0063,,,,,2.4199,1.5175,1.2925,2.1594,9.4279,2.4759,1.5162,0.5446,0.8707,0.6154,1.6543,5.1833,2.5914,0.918,1.3063,1.614,1.2277,,,1.9408,2.7869,1.4326,1.615,0.8478,1.9069,0.7701,1.2529,1.4637,,,,,0.465
2014/7/17,-2.2059,-0.9132,-1.4862,0.5051,-1.8229,0.1253,0.7353,-0.2347,-1.8135,1.7691,0.2328,1.8908,-0.44,2.6374,-0.8453,0,,,-1.4768,-6.0109,0.2016,3.8748,1.3453,0.1621,1.5748,6.7474,-0.3597,,,,,1.7657,1.7525,0.4536,0.8589,1.3838,0.5941,0.5122,0.7173,0.5937,0.6761,1.4783,1.4779,1.2572,0.4519,9.502,0.726,0.041,,,0.6839,4.5956,0.6116,1.2505,3.6804,1.1302,2.3051,4.5113,0.7508,,,,,1.0671,1697422166,4834655380,4376272585,1987592100,5420138086,2320262138,3411247745,3500736186,1969341756,1694150000,2140431311,1551153840,2929485000,1648773435,1452080160,4834655380,,,1877856978,6134690721,1812651164,2222716913,1445496000,1680960000,981716722.4,3919862700,1595520000,,,,,981716722.4,150.2007,8.3025,23.0892,-40.0914,26.8934,12.8548,17.095,42.7904,24.5859,27.9515,37.4857,648.1356,10.4446,30.362,16.0541,7.9623,,,23.7107,57.384,157.1544,89.4668,112.2788,120.0303,-27.4761,9.5349,12.2774,,,,,-16.6269,2.8745,1.3855,1.4723,3.1856,3.8473,1.5526,1.0561,1.3852,1.0532,2.643,1.6378,2.3062,1.1992,1.9703,1.8361,1.3287,,,2.6314,3.7678,1.5371,1.8691,4.5364,2.6777,4.0714,1.8647,1.0027,,,,,2.4638,1.484,1.2806,2.1273,9.4755,2.4307,1.5181,0.5486,0.8686,0.6043,1.6836,5.1954,2.6404,0.914,1.3408,1.6003,1.2282,,,1.9121,2.6194,1.4355,1.6776,0.8592,1.91,0.7823,1.3375,1.4585,,,,,0.4734
2014/7/18,-0.7519,2.4194,0.2155,0.7538,0.2653,0.1252,-0.7299,0.2353,0.5277,0.3728,0.1161,-1.6512,-0.1105,-0.3212,1.1083,0.5725,,,1.0707,-2.3256,-0.2012,-0.5739,-0.2212,-2.1036,0.6202,-0.9724,0.2407,,,,,0.3155,0.9507,1.894,0.5279,0.8354,0.3686,0.4725,0.5407,0.5855,0.3275,1.5007,1.1267,1.1583,0.4375,2.8514,0.9132,0.066,,,0.691,3.3594,0.5016,0.7637,1.5601,1.918,1.157,2.2072,0.5961,,,,,0.1012,1684659594,4951622849,4385704207,2002573950,5434515110,2323166096,3386348127,3508973212,1979734061,1669350000,2142917294,1523968670,2926248000,1643477589,1468173120,4951622849,,,1897962513,5992023495,1809003978,2209961006,1442298000,1645600000,987804888.1,3881744100,1599360000,,,,,987804888.1,149.0714,8.5034,23.1389,-40.3936,26.9648,12.8709,16.9702,42.8911,24.7156,27.5423,37.5293,636.7765,10.4331,30.2645,16.232,8.0082,,,23.9646,56.0495,156.8382,88.9534,112.0303,117.5054,-27.6465,9.4422,12.307,,,,,-16.6804,2.8529,1.419,1.4754,3.2096,3.8575,1.5545,1.0483,1.3884,1.0588,2.6043,1.6397,2.2658,1.1978,1.964,1.8565,1.3364,,,2.6596,3.6802,1.534,1.8584,4.5263,2.6214,4.0966,1.8466,1.0051,,,,,2.4717,1.4729,1.3116,2.1319,9.5469,2.4372,1.52,0.5446,0.8707,0.6074,1.6589,5.2015,2.5941,0.913,1.3365,1.6181,1.2353,,,1.9326,2.5585,1.4326,1.6679,0.8573,1.8698,0.7871,1.3245,1.462,,,,,0.4749
2014/7/21,0.1894,0.3375,-1.0753,-0.7481,2.9101,-0.5,0,0.4695,-0.5249,-0.0929,-0.7541,-2.3085,-1.6593,-1.5038,-0.0843,-0.0949,,,-0.4237,2.381,-1.8145,-2.1645,-0.8869,1.157,0.3082,9.9836,-0.7203,,,,,-1.5723,1.4579,1.1501,0.4442,0.5245,1.3858,0.4513,0.3133,0.448,0.2896,1.0548,1.3687,0.8536,0.3435,3.0876,0.7033,0.0781,,,0.4564,5.0763,0.833,0.8707,1.0613,1.0677,0.898,3.5226,0.5849,,,,,0.0184,1687850237,4968332487,4338546097,1987592100,5592662375,2311550266,3386348127,3525447265,1969341756,1667800000,2126758405,1488787861,2877693000,1618763640,1466935200,4968332487,,,1889920299,6134690721,1776179309,2162126352,1429506000,1664640000,990848970.9,4269283200,1587840000,,,,,990848970.9,149.3537,8.5321,22.8901,-40.0914,27.7495,12.8065,16.9702,43.0925,24.5859,27.5167,37.2463,622.0765,10.2599,29.8094,16.2183,7.9976,,,23.863,57.384,153.9924,87.028,111.0367,118.8649,-27.7317,10.3848,12.2183,,,,,-16.4126,2.8583,1.4238,1.4596,3.1856,3.9698,1.5468,1.0483,1.395,1.0532,2.6019,1.6273,2.2135,1.178,1.9345,1.8549,1.3346,,,2.6483,3.7678,1.5062,1.8181,4.4862,2.6517,4.1093,2.0309,0.9978,,,,,2.432,1.4756,1.3161,2.109,9.4755,2.5081,1.5124,0.5446,0.8747,0.6043,1.6574,5.1622,2.5343,0.8978,1.3164,1.6167,1.2336,,,1.9244,2.6194,1.4066,1.6318,0.8497,1.8914,0.7896,1.4567,1.4514,,,,,0.4673
2014/7/22,-0.7561,0.6726,1.087,-0.2513,0.3856,0.2513,0.9804,1.1682,3.4301,1.3941,-0.5845,0.1074,1.5748,1.8539,0.5063,1.0446,,,1.7021,3.7791,0.8214,0.885,0.8949,2.2876,0.3072,3.125,0.7255,,,,,0.9585,1.8477,0.9555,0.5668,0.695,0.9452,0.5241,0.5859,0.9858,0.8542,1.5158,2.5068,1.226,0.4839,6.1827,0.9202,0.129,,,1.1752,5.5974,0.7318,0.7468,0.9902,1.7379,0.5849,6.1773,0.7107,,,,,0.0533,1675087664,5001751764,4385704207,1982598150,5614227911,2317358181,3419547618,3566632397,2036891737,1691050000,2114328490,1490386988,2923011000,1648773435,1474362720,5001751764,,,1922089156,6366524964,1790768051,2181260213,1442298000,1702720000,993893053.8,4402698300,1599360000,,,,,993893053.8,148.2244,8.5895,23.1389,-39.9906,27.8565,12.8387,17.1366,43.5959,25.4292,27.9003,37.0286,622.7447,10.4215,30.362,16.3004,8.0803,,,24.2692,59.5526,155.2572,87.7981,112.0303,121.5841,-27.8169,10.7094,12.307,,,,,-16.5691,2.8367,1.4334,1.4754,3.1776,3.9851,1.5507,1.0586,1.4113,1.0893,2.6382,1.6178,2.2159,1.1965,1.9703,1.8643,1.3484,,,2.6934,3.9102,1.5185,1.8342,4.5263,2.7124,4.1219,2.0944,1.0051,,,,,2.4552,1.4645,1.3249,2.1319,9.4517,2.5178,1.5162,0.55,0.885,0.625,1.6805,5.1321,2.537,0.912,1.3408,1.6249,1.2464,,,1.9571,2.7184,1.4182,1.6463,0.8573,1.9347,0.792,1.5022,1.462,,,,,0.4717
