ÈÕÆÚ,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH
2015/11/13,64.5196,7.3543,22.1293,14.8133,7.3,42.7114,15.4554,29.3438,21.0207,,,38.0566,15.508,16.1795,19.6984,31.9463,11.088,12.1807,19.8865,18.9423,18.4807,,47.9205,,48.7968,41.1641,1.2027
2015/11/16,64.5196,7.3896,22.3173,14.8529,7.54,42.9643,15.875,28.9406,21.0649,,,38.0566,15.7592,16.4496,19.9745,32.2336,11.2691,12.2638,20.0042,19.3044,18.5461,,47.6063,,48.7968,40.3504,1.2163
2015/11/17,64.5196,7.4682,21.7334,15.1605,8.29,43.4311,15.6224,29.0942,20.6774,,,38.0566,15.5918,16.5268,20.1717,32.1187,10.8306,12.0237,19.6316,19.1772,18.5741,,47.0303,,48.7968,40.0955,1.2212
2015/11/18,64.5196,7.3032,20.8922,14.6744,8.66,47.7683,15.6267,30.256,19.5564,,,38.0566,15.4057,16.3339,19.2252,31.793,11.0975,12.0422,19.2491,20.3415,18.7701,,46.2448,,48.7968,42.2523,1.1881
2015/11/19,64.5196,7.3582,21.1792,14.7637,9.14,47.428,15.9906,30.2464,21.5123,,,38.0566,15.6662,16.6812,19.4125,32.3294,11.2691,12.3838,19.7394,20.0871,18.9288,,47.753,,48.7968,44.8894,1.2056
2015/11/20,64.5196,7.5035,22.2184,14.7438,9,46.6597,16.697,30.5537,23.1482,,,38.0566,15.6383,16.6812,20.9013,32.6072,11.4979,12.4854,19.9355,20.1165,18.8261,,48.2452,,53.6813,45.4187,1.2514
2015/11/23,64.5196,7.81,24.4452,14.7041,9.06,46.3874,16.9967,29.7039,24.4435,,,38.0566,15.4522,17.2022,20.8027,32.1283,11.1261,13.0949,19.4747,19.6566,18.5741,,49.5125,,59.0494,44.1933,1.2339
2015/11/24,64.5196,7.6882,26.8897,14.595,8.88,45.2885,16.9325,31.5907,26.8884,,,38.0566,15.3313,16.9417,20.6055,31.8121,10.8973,13.1319,19.9944,19.4413,18.4807,,54.4663,,64.9592,44.9482,1.2348
2015/11/25,64.5196,7.916,28.4732,15.0514,9.01,46.1929,17.1251,32.5509,28.22,,,38.0566,15.6197,17.453,20.359,31.9942,11.1452,13.1965,20.318,19.8523,18.6861,,53.8641,,71.459,45.0168,1.2669
2015/11/26,64.5196,7.8178,28.5029,14.595,8.79,47.214,16.9111,32.6469,26.3214,,,38.0566,15.5173,18.4854,19.8562,31.5823,10.7734,13.6213,19.8473,19.5196,18.5461,,52.7487,,78.6068,45.7226,1.2504
2015/11/27,64.5196,7.0635,25.6526,13.1861,8.08,43.8103,15.3698,31.2546,26.6075,,,38.0566,14.3452,17.3469,17.8745,31.1703,9.696,12.9195,18.0528,17.9444,17.5754,,50.785,,72.8808,41.1935,1.155
2015/11/30,64.5196,6.985,26.474,13.0174,8.75,43.752,15.4169,30.7265,28.7402,,,38.0566,14.1219,16.5654,17.421,31.5823,9.6388,13.3812,17.6017,17.4062,17.4167,,52.2146,,73.3934,41.1739,1.2124
2015/12/1,64.5196,7.0635,24.4452,13.325,8.95,42.9934,15.3527,29.2958,26.7115,,,38.0566,14.3359,16.5461,17.5196,31.3619,9.7246,13.9815,17.5821,17.5628,17.5007,,50.3242,,69.2247,40.0955,1.2086
2015/12/2,64.5196,6.9928,25.1874,13.3944,8.68,44.7536,14.8561,29.003,27.4008,,,38.0566,14.7917,16.3628,17.352,32.0229,9.8581,14.5725,17.4546,17.7095,18.0607,,47.7687,,70.1822,38.6545,1.2037
2015/12/3,64.5196,7.1146,25.9297,13.7417,8.81,44.8217,15.0701,29.5503,28.3475,,,38.0566,14.9219,16.8356,17.7956,33.3161,9.9344,14.6464,17.9449,17.9248,18.1354,,49.0569,,70.8593,39.9485,1.2261
2015/12/4,64.5196,7.0243,26.4344,13.6822,8.93,43.5672,15.3827,29.2334,30.808,,,38.0566,14.6894,16.5751,17.6379,33.1149,9.839,14.7387,18.1312,17.8661,17.706,,47.355,,70.6078,42.1346,1.2124
2015/12/7,64.5196,7.0793,25.9396,15.0514,8.9,42.7892,15.6481,29.3582,30.3892,,,38.0566,14.8475,16.9417,17.8351,33.0287,9.839,15.182,18.2979,17.9639,17.9394,,46.847,,69.4375,44.0071,1.2358
2015/12/8,64.5196,6.8593,24.841,15.7161,9.03,41.7195,15.3912,28.0908,30.5037,,,38.0566,14.3359,16.44,17.1844,32.1283,9.9058,15.0527,17.8665,17.1812,17.258,,46.847,,66.7582,41.4876,1.2095
2015/12/9,64.5196,6.8043,24.0592,16.9663,8.83,41.4764,15.1729,27.3658,28.8443,,,38.0566,14.1684,16.4111,16.6816,31.8026,9.6197,14.5725,17.9449,17.142,17.37,,45.5326,,67.1935,40.3406,1.264
2015/12/10,64.5196,7.1264,24.1384,16.5694,9.3,41.5153,15.0145,27.5963,27.1537,,,38.0566,14.28,17.2504,17.0562,31.8409,9.6483,14.6094,17.9645,17.5432,17.4074,,46.1139,,65.5879,40.1838,1.3409
2015/12/11,64.5196,6.9614,23.7722,16.8671,9.95,41.6514,14.7704,27.6539,26.2772,,,38.0566,14.2149,18.0319,16.3365,32.0708,9.5244,14.554,18.0136,17.3866,17.3047,,46.5381,,66.6518,39.7328,1.3526
2015/12/14,64.5196,7.5232,24.1483,16.7976,9.82,41.5639,14.8989,27.9419,27.1719,,,38.0566,14.6522,17.6556,16.6816,32.7509,9.6483,14.7941,18.092,17.7878,17.566,,47.6221,,66.9807,40.6249,1.3652
2015/12/15,64.5196,7.6096,25.4249,17.6608,9.92,42.7406,15.3142,27.8843,26.4956,,,38.0566,14.587,18.5529,16.8985,33,9.7151,14.9511,18.2587,18.3064,17.5007,,47.2084,,66.6615,40.5073,1.4032
2015/12/16,64.5196,7.6135,26.3355,17.9188,9.78,42.1571,15.2071,28.7293,26.9196,,,38.0566,14.5777,18.6011,17.49,32.7413,9.7056,15.145,18.2881,18.1009,17.426,,47.7896,,67.2999,40.6053,1.4324
2015/12/17,64.5196,7.9396,26.5235,18.8514,9.84,43.0129,15.4769,29.3822,27.986,,,38.0566,14.8847,18.6976,17.7858,33.1628,10.125,15.4867,18.8765,18.6195,17.7714,,49.0255,,70.7626,42.7718,1.4012
2015/12/18,64.5196,8.7332,26.5136,18.2065,10.38,43.6547,15.1386,30.2272,26.7765,,,38.0566,15.0708,18.4178,18.5154,32.6647,10.1727,15.4775,19.4845,19.0793,17.9581,,47.9048,,68.3445,41.6935,1.4294
2015/12/21,64.5196,9.071,25.9099,17.7402,10.29,43.3824,15.0402,30.2368,26.5138,,,38.0566,15.4522,18.4178,18.5055,33.3735,10.2871,15.7176,19.3864,19.138,18.7141,,47.3916,,67.5127,41.2817,1.4586
2015/12/22,64.5196,9.126,25.8406,18.0577,10.38,45.0259,14.9417,31.005,26.8468,,,38.0566,15.4708,18.3599,18.5449,33.5555,10.802,15.7453,19.71,18.9815,18.6301,,47.5383,,67.2999,41.7621,1.4917
2015/12/23,64.5196,8.7843,28.4237,18.0081,10.15,46.8542,14.9032,30.2368,26.9352,,,38.0566,15.3592,18.9581,18.1013,34.0537,10.4492,15.6068,19.9748,18.8347,18.7421,,46.2239,,66.41,41.0465,1.4586
2015/12/24,64.5196,8.6389,27.3647,17.6608,9.91,48.6241,14.8432,30.2368,27.6192,,,38.0566,15.2382,18.9581,18.683,33.6992,10.2776,15.2651,21.681,19.0304,18.3874,,46.648,,68.3058,40.5171,1.4674
2015/12/25,64.5196,8.8353,27.2658,17.5219,9.99,47.8753,14.9631,30.2368,26.995,,,38.0566,15.4894,18.9581,18.683,33.7471,10.1918,15.2836,21.0927,19.0304,18.5367,,47.1036,,68.7701,41.3504,1.4888
2015/12/28,64.5196,8.8,26.474,17.2639,9.55,49.9856,15.4084,30.2368,24.4487,,,38.0566,15.1359,18.9581,17.7463,34.9062,10.0202,15.6345,19.8767,18.5216,18.0327,,45.9516,,70.0468,41.9386,1.3399
2015/12/29,64.5196,8.9218,26.1375,17.4723,9.45,50.7636,15.3784,30.2368,24.8414,,,38.0566,15.4429,18.9581,17.7858,36.0557,10.125,15.9762,19.8963,18.5608,18.2381,,47.5906,,71.2075,43.0856,1.372
2015/12/30,64.5196,9.8135,28.0377,19.2185,9.56,50.8414,15.7423,29.1902,24.649,,,38.0566,15.8057,18.9581,18.2393,35.8641,10.2013,15.4498,20.5141,19.5588,18.4341,,48.2923,,70.985,42.4581,1.3857
2015/12/31,64.5196,9.4128,26.3157,18.6133,9.55,49.2271,15.3741,27.7643,23.2783,,,38.0566,15.4708,18.9581,18.683,36.3239,9.9725,15.339,19.7688,19.1772,18.5834,,48.1195,,68.6443,41.3994,1.409
2016/1/4,64.5196,8.47,24.1977,16.748,8.61,44.3452,13.8414,25.4598,20.9505,,,38.0566,14.0103,17.0671,16.8492,34.092,8.981,13.806,18.2587,17.5823,17.0994,,43.3123,,61.777,37.2624,1.2679
2016/1/5,64.5196,8.026,24.5738,15.6665,8.88,41.3208,13.0494,26.1416,21.3094,,,38.0566,14.3079,15.3594,15.9914,36.6879,8.6759,13.3443,17.8273,17.5725,17.5287,,42.7467,,58.0338,36.1546,1.2592
2016/1/6,64.5196,8.2539,24.653,16.7381,8.99,42.9643,13.3833,27.7115,22.589,,,38.0566,14.5033,15.7068,16.3562,37.3393,8.8284,13.8245,18.1901,18.0128,17.6687,,43.1395,,61.1386,36.5467,1.2592
2016/1/7,64.5196,7.4289,22.1887,15.0613,8.09,38.6659,12.0433,25.0229,20.347,,,38.0566,13.0893,14.1342,14.7196,33.7759,7.9704,12.4392,16.3858,16.2712,16.8007,,39.2434,,55.0257,32.9979,1.158
2016/1/8,64.5196,7.535,23.5544,14.7835,7.91,40.6984,11.8249,26.3672,20.5603,,,38.0566,13.6009,13.5842,14.3252,34.7433,7.9799,12.7809,16.6113,16.7409,17.034,,38.8769,,55.7028,33.3411,1.1823
2016/1/11,64.5196,6.7807,21.3771,13.3051,7.55,38.9771,10.6433,25.5894,18.5056,,,38.0566,12.3264,12.2239,12.8957,31.2661,7.4841,11.5065,14.9639,15.6548,15.7273,,35.9339,,50.1315,30.0079,1.0655
2016/1/12,64.5196,6.6,21.6641,13.444,7.33,39.0257,10.7032,24.8693,18.7137,,,38.0566,12.4753,11.7608,12.8464,30.7776,7.5795,11.1926,14.9051,16.1343,15.9046,,36.3057,,51.418,29.6256,1.0821
2016/1/13,64.5196,6.3839,21.0703,13.196,6.91,39.0938,10.7032,23.285,17.4002,,,38.0566,12.2427,11.973,12.0577,28.6415,7.2458,10.1583,14.8855,15.6548,15.2793,,35.3264,,48.8741,27.9198,1.0568
2016/1/14,64.5196,6.7689,21.4365,13.7417,6.82,40.2219,11.0457,23.2081,18.4562,,,38.0566,12.6055,12.3975,12.5999,29.4749,7.4555,10.6015,15.4346,16.2419,15.634,,36.6827,,49.851,29.4786,1.0996
2016/1/15,64.5196,6.6785,19.6353,13.6127,6.37,38.5784,10.7417,21.4894,17.2103,,,38.0566,12.2334,11.8283,12.0774,27.6931,7.017,9.8812,14.5226,15.5374,15.1579,,35.4154,,46.8236,27.6845,1.085
2016/1/18,64.5196,6.8828,19.6551,14.1485,6.5,38.909,10.9173,21.9935,17.8319,,,38.0566,12.466,11.9827,12.9055,27.9614,7.0837,10.1952,14.8953,15.3515,15.354,,36.0386,,48.8548,28.4688,1.1132
2016/1/19,64.5196,7.1893,20.2192,14.7835,6.84,40.6109,11.6879,22.9921,18.7943,,,38.0566,12.8939,12.6484,13.3689,29.7526,7.3411,10.7862,15.5425,15.7233,15.8206,,37.4682,,51.6985,29.7138,1.1618
2016/1/20,64.5196,7.0518,19.3285,14.4858,6.9,39.405,11.902,22.2047,20.6748,,,38.0566,12.6799,12.6291,13.1027,28.9863,7.3411,10.5554,15.1698,15.645,15.578,,37.3844,,51.2729,29.4001,1.1531
2016/1/21,64.5196,6.7964,17.8341,13.8905,6.66,36.9446,11.5638,20.4764,19.9725,,,38.0566,12.4008,12.3493,12.245,27.8847,7.3125,10.0197,14.405,15.2635,15.2606,,36.1381,,48.5259,27.812,1.1025
2016/1/22,64.5196,6.9182,17.5669,13.9798,6.71,35.9332,11.8592,20.7164,21.9622,,,38.0566,12.4939,12.2335,12.9351,28.2008,7.3411,10.2414,14.758,15.2243,15.4846,,37.4263,,49.3094,29.0766,1.1278
2016/1/25,64.5196,6.9928,17.844,14.2775,6.78,36.0888,11.9448,20.558,22.1547,,,38.0566,12.6148,12.2239,13.2605,27.5878,7.4937,10.3799,15.2091,15.2341,15.382,,37.442,,49.3287,28.9394,1.1375
2016/1/26,64.5196,6.2935,16.0823,12.8487,6.11,34.0466,10.8616,19.6842,19.9387,,,38.0566,11.7124,10.9986,12.0084,26.5245,6.8072,9.3456,13.9931,14.2655,14.2712,,34.8813,,44.4055,26.3219,1.0636
2016/1/27,64.5196,6.0893,17.6955,11.8367,5.7,32.9477,10.6047,19.3481,18.8151,,,38.0566,11.4519,10.603,12.4224,26.0072,6.6738,9.4749,14.4834,14.6862,14.3086,,34.8865,,44.5023,26.2239,1.0714
2016/1/28,64.5196,5.9518,17.2403,10.656,5.16,33.2589,10.2537,18.2199,17.1661,,,38.0566,10.8938,9.7637,13.6647,23.9956,6.321,9.1701,14.6992,14.9699,14.1872,,33.9963,,41.5716,24.6357,1.1327
2016/1/29,64.5196,6.1482,17.8737,11.0231,5.5,35.3011,10.6647,19.2089,18.4666,,,38.0566,11.2752,10.6127,15.0351,24.7524,6.588,9.6965,15.2777,16.2615,14.5793,,35.1379,,43.7188,25.9592,1.1648
2016/2/1,64.5196,5.9164,16.8048,10.7949,5.8,35.7387,11.5852,19.0937,18.8151,,,38.0566,10.9496,10.2268,14.7886,24.0818,6.4831,9.5026,14.7384,16.2419,14.1966,,34.5985,,43.9219,25.6749,1.1453
2016/2/2,64.5196,6.1285,17.3095,11.3109,6.08,37.2461,11.7564,19.9002,20.0453,,,38.0566,11.3403,10.5548,15.5478,24.9439,6.7596,9.9182,15.4738,16.5941,14.4766,,35.494,,45.6726,26.3611,1.1638
2016/2/3,64.5196,6.0382,17.2898,11.2216,5.96,37.2072,11.9277,20.0587,20.3054,,,38.0566,11.238,10.7863,14.9562,25.1643,6.7405,10.1583,15.2581,17.0833,14.3086,,35.0803,,45.5469,26.116,1.1726
2016/2/4,64.5196,6.2582,17.7846,11.6482,6.12,37.8782,12.039,20.3371,20.3652,,,38.0566,11.4054,11.0758,16.4548,25.7773,7.0647,10.3984,15.8465,17.778,14.5233,,36.3528,,46.6689,28.7237,1.2553
2016/2/5,64.5196,6.2778,17.4283,11.6879,6.13,37.5184,11.7735,20.1739,20.1676,,,38.0566,11.2473,10.8539,15.5971,25.9114,7.0265,10.3522,16.1701,17.4062,14.6446,,35.9705,,47.3169,29.2825,1.2222
2016/2/15,64.5196,6.27,17.6559,12.8587,6.27,37.178,11.735,19.785,19.793,,,38.0566,11.331,10.603,15.1731,25.5187,7.036,10.5738,16.0426,18.8739,14.8779,,35.604,,47.3072,29.2825,1.1901
2016/2/16,64.5196,6.8985,18.893,13.1563,6.49,38.9479,12.1203,21.763,20.7684,,,38.0566,11.7124,11.1819,15.6365,26.6394,7.3125,10.9894,16.5231,18.9423,15.3446,,36.8241,,48.7097,30.0177,1.2095
2016/2/17,64.5196,6.9732,19.1306,13.5135,6.5,38.4908,12.3472,21.9695,20.8334,,,38.0566,11.9822,11.5678,16.445,26.3616,7.3888,11.0633,16.4054,18.2574,15.326,,37.2744,,48.4389,29.753,1.2212
2016/2/18,64.5196,6.8121,20.051,12.9976,6.4,37.8101,12.1631,21.4126,20.9843,10.2346,,38.0566,11.8706,12.0116,16.6816,26.3616,7.4269,10.9247,16.2779,17.915,15.1206,,37.2744,,46.8139,28.7923,1.2377
2016/2/19,64.5196,6.9064,19.7936,13.067,6.43,37.4795,12.4029,21.5038,20.7762,11.2596,,38.0566,11.8334,12.2818,16.2773,26.3616,7.4174,10.8416,15.9347,18.0128,15.1859,,37.5049,,47.3266,28.3218,1.229
2016/2/22,64.5196,6.9535,19.7936,13.1464,6.82,37.3239,12.4757,21.6718,20.9791,12.3874,,38.0566,12.0845,12.2625,16.6027,26.3616,7.5413,10.9155,16.2779,18.3749,15.4473,,38.2537,,49.1063,31.1549,1.2543
2016/2/23,64.5196,6.8435,19.1207,13.1762,6.82,37.4795,12.0304,21.2589,20.3913,13.6258,,38.0566,12.2148,12.0406,16.0506,26.3616,7.3793,10.7678,15.9347,18.8543,15.1953,,37.6148,,48.2454,30.4883,1.2592
2016/2/24,64.5196,6.9535,18.7842,13.6226,7.08,36.3417,11.9362,20.8028,19.7046,14.9899,,38.0566,12.5404,12.0888,17.0365,26.3616,7.4174,10.8601,16.3368,18.3064,15.466,,36.9236,,47.4426,29.9197,1.2699
2016/2/25,64.5196,6.2582,16.9038,12.2634,6.37,33.9299,11.1313,18.724,17.7435,16.4874,,38.0566,11.3496,10.8828,15.3309,26.3616,6.6928,9.7704,14.6992,16.4767,14.4673,,33.3312,,42.9547,26.9297,1.1463
2016/2/26,64.5196,6.2739,16.7355,11.6184,6.41,34.2119,10.883,18.8296,17.8684,18.1372,,38.0566,11.3961,10.8635,14.69,26.3616,6.7214,9.7981,14.5521,15.3907,14.4766,,33.724,,42.326,26.8807,1.1589
2016/2/29,64.5196,5.6768,15.063,10.4675,5.92,30.7888,10.2708,17.1637,16.0815,19.951,,38.0566,10.6705,9.8601,13.221,26.3616,6.2924,8.93,13.493,14.422,14.1406,,31.0166,,39.5404,24.6945,1.0869
2016/3/1,64.5196,5.8889,15.4094,10.785,5.97,31.1681,10.3778,16.9332,16.5185,20.3472,,38.0566,10.9775,10.082,13.5168,26.3616,6.464,9.0408,13.6793,15.5961,14.2712,,31.6869,,40.3722,25.4886,1.1083
2016/3/2,64.5196,6.16,16.7652,11.4696,6.3,32.5976,10.9002,17.783,17.2727,22.382,,38.0566,11.4426,10.6513,14.2562,26.3616,6.8072,9.4379,14.3658,16.056,14.8219,,32.9018,,41.9875,26.6062,1.1648
2016/3/3,64.5196,6.1207,16.7256,11.4498,6.45,32.1114,10.9301,18.1479,16.9268,20.774,,38.0566,11.4333,10.9118,14.4238,26.3616,6.8263,9.4472,14.4148,15.7722,14.9619,,32.6557,,41.4168,25.9494,1.1638
2016/3/4,64.5196,5.9007,15.8943,10.9239,6.3,31.4112,10.4892,17.3413,15.9151,18.8802,,38.0566,11.1356,10.275,13.4084,26.3616,6.607,9.1147,13.846,16.1147,15.1766,,31.6136,,38.9891,25.1063,1.1317
2016/3/7,64.5196,5.995,16.399,11.1819,6.37,31.8488,10.5876,17.759,16.3754,18.7697,,38.0566,11.4612,10.5258,14.7492,26.3616,6.8835,9.4934,14.1991,16.1343,15.1299,,31.8807,,39.9853,26.3709,1.1833
2016/3/8,64.5196,5.9675,16.8444,11.2613,6.33,32.3837,10.5277,17.8022,16.5419,18.3125,,38.0566,11.4333,10.9021,14.6309,26.3616,6.8549,9.7335,14.2187,15.9581,15.0646,,31.9645,,40.0143,26.2925,1.1784
2016/3/9,64.5196,5.9714,16.8444,11.2017,6.11,32.2183,10.2708,18.2007,16.1257,18.0763,,38.0566,11.2287,10.5065,14.6802,26.3616,6.7024,9.4934,13.748,15.5863,15.1019,,31.5298,,39.4533,25.8121,1.158
2016/3/10,64.5196,5.8025,16.5673,10.9735,6.05,31.3723,10.2066,17.9702,16.0529,17.9162,,38.0566,11.0798,10.3232,14.0886,26.3616,6.6261,9.5488,13.6597,15.1656,14.7473,,31.3885,,39.0858,25.3318,1.1044
2016/3/11,64.5196,5.7593,16.4386,11.0727,6.1,30.5359,10.3093,17.8118,16.1674,17.7562,,38.0566,11.1729,10.3039,13.7436,26.3616,6.6261,9.4472,13.5519,15.2048,14.7566,,31.3204,,39.7048,25.1847,1.1103
2016/3/14,64.5196,5.9989,17.6559,11.3406,6.49,31.9363,10.8188,18.5175,17.1765,19.006,,38.0566,11.5729,10.8056,14.2464,26.3616,6.874,9.7519,14.0225,15.7233,15.0553,,32.5719,,40.9235,26.1846,1.1385
2016/3/15,64.5196,5.9282,17.6163,11.2116,6.48,32.2961,10.669,18.5175,16.8306,18.141,,38.0566,11.4426,10.9986,14.3943,26.3616,6.8358,9.7796,13.9539,15.8603,15.1766,,31.7969,,40.2755,25.6945,1.1463
2016/3/16,64.5196,5.9007,17.3689,11.0132,7.03,31.8002,10.5748,18.1239,16.5419,17.5885,,38.0566,11.2659,10.8732,14.0985,26.3616,6.8072,9.5672,14.0225,15.9484,15.3073,,31.3623,,39.6274,25.3612,1.1239
2016/3/17,64.5196,6.1757,18.032,11.4101,7.45,33.6965,11.0971,18.82,18.1935,18.3963,,38.0566,11.5357,11.2012,14.5914,26.3616,6.9884,9.8166,14.3756,16.2028,15.466,,32.4986,,40.9912,26.1258,1.1521
2016/3/18,64.5196,6.5096,19.0118,12.1344,7.45,35.6415,11.3797,19.6746,18.6044,19.1736,,38.0566,11.8613,12.0309,15.252,26.3616,7.1886,10.149,14.8168,16.3397,15.6246,,33.8968,,44.4829,27.6355,1.1949
2016/3/21,64.5196,6.6746,19.9124,12.4717,7.45,36.293,11.6836,20.3899,18.8099,19.589,,38.0566,12.1031,12.1081,15.4886,26.3616,7.5795,10.4445,15.16,16.5452,15.6993,,34.4414,,44.8408,28.4394,1.2339
2016/3/22,64.5196,6.6353,19.8926,12.4816,7.45,35.8554,11.9448,20.7164,18.6512,19.1089,,38.0566,12.0008,11.8958,15.5576,26.3616,7.5223,10.5276,14.9149,16.4865,15.662,,34.8237,,44.6087,27.9786,1.2329
2016/3/23,64.5196,6.71,20.0114,12.5015,7.45,35.5248,11.8506,22.3584,19.0466,19.246,,38.0566,12.0194,12.0116,15.7154,26.3616,7.4651,10.5738,15.0816,16.5256,15.5966,,35.6301,,46.5141,29.1256,1.2514
2016/3/24,64.5196,6.4546,19.6056,12.5213,7.45,37.2947,11.5338,22.4688,18.8567,18.3773,,38.0566,11.8334,11.6643,15.2323,26.3616,7.2553,10.5831,14.9345,15.9581,15.3913,,35.9758,,47.4813,28.0179,1.2397
2016/3/25,58.6187,6.5607,20.1895,12.6701,7.45,37.8198,11.7479,21.4174,18.8567,17.9239,,37.034,11.8706,11.8187,16.0999,26.3616,7.3697,10.7862,15.0326,16.1832,15.466,,38.1332,,44.8118,27.9394,1.2543
2016/3/28,60.5792,6.431,20.0807,12.3923,7.45,36.5459,11.7479,21.6046,18.9607,18.0229,,38.2095,12.0659,11.7994,15.6365,26.3616,7.3697,11.6081,15.4738,16.3593,15.69,,36.7665,,43.6414,28.41,1.2339
2016/3/29,58.9308,6.211,19.9421,11.8863,7.45,34.8149,11.6023,20.8748,19.8086,17.1618,,38.0184,11.6752,11.3845,15.4097,26.3616,7.3697,11.248,14.9051,15.7722,15.6806,,33.4674,,42.6065,28.0277,1.2358
2016/3/30,62.3446,6.4546,20.14,12.4023,7.45,36.3222,12.039,22.4592,21.1845,17.8286,,38.2955,12.0008,11.809,15.9027,26.3616,7.3697,11.5804,15.6111,16.3104,16.1287,,34.1901,,44.1927,29.5668,1.2757
2016/3/31,62.208,6.4428,20.3974,12.3328,7.45,35.9527,11.9105,23.0353,21.2886,17.9772,,38.5345,12.1683,12.9861,15.7154,26.3616,7.3697,12.31,16.2681,16.3397,15.9886,,34.0696,,44.0283,29.4688,1.2747
2016/4/1,60.3646,6.3328,20.1697,12.3229,7.45,36.2833,11.705,23.9379,20.9401,18.1753,,38.4771,12.0008,12.7256,15.9323,26.3616,7.3697,11.802,16.121,16.6235,16.0633,,33.5931,,43.3416,29.2531,1.2747
2016/4/5,61.9252,6.5921,20.6844,12.6999,7.45,36.9057,12.0004,23.9859,21.5747,18.6516,,38.7065,12.3264,13.0439,17.2238,26.3616,7.3697,12.153,16.6996,16.7213,16.1847,,34.719,,44.4926,29.6844,1.3263
2016/4/6,63.6223,6.596,21.3376,12.8884,7.45,36.8376,12.1032,25.0133,21.8478,18.5907,,39.3946,12.559,12.9861,17.6182,26.3616,7.3697,11.8205,16.5917,16.8779,16.0726,,36.756,,44.628,30.2138,1.3312
2016/4/7,64.6171,6.5175,20.8031,12.6106,7.45,37.0224,12.1845,25.1814,22.3446,19.1927,,39.9011,12.4474,12.7449,17.1844,26.3616,7.3697,11.4419,16.5525,16.5746,16.138,,36.9917,,45.9047,30.4197,1.3243
2016/4/8,67.5627,6.4271,20.9813,12.3725,7.45,36.7501,12.6298,25.0709,21.5981,21.1131,,39.9489,12.1962,12.5037,18.0421,26.3616,7.3697,11.405,16.425,16.7996,15.9793,,36.3423,,50.4991,32.3509,1.3496
2016/4/11,69.3183,7.0714,21.3771,13.1662,7.45,39.5606,13.3576,25.5462,21.957,23.224,,41.2678,12.5683,13.0054,18.1506,26.3616,7.3697,11.8852,17.0428,17.7487,16.7353,,37.3006,,53.0913,35.2821,1.3681
2016/4/12,67.1921,7.15,21.3771,12.8388,7.45,38.0143,13.1949,24.1587,20.719,23.0907,,41.5736,12.4567,12.8896,18.0914,26.3616,7.3697,11.9867,16.7584,17.9444,16.614,,38.1909,,50.3056,33.4391,1.3633
2016/4/13,66.0802,7.2757,21.2089,13.2655,7.45,38.1602,13.1221,23.9551,21.0883,23.0792,,40.7422,12.5683,13.3816,18.1111,26.3616,7.3697,12.273,17.2095,17.8954,16.7353,,38.238,,50.3056,33.4195,1.3711
2016/4/14,66.7922,7.2168,21.2683,13.5234,7.45,38.1213,13.2163,23.7999,21.4368,24.771,,41.0671,12.6892,14.057,19.0083,26.3616,7.3697,12.4947,17.5331,18.0324,16.782,,38.0914,,50.5184,33.2234,1.3944
2016/4/15,67.0653,7.1185,21.2782,13.5333,7.45,37.3628,13.0023,23.7805,21.7125,23.365,,41.6788,12.7916,13.9026,19.0182,26.3616,7.3697,12.2915,17.6213,17.5725,16.7727,,37.6934,,49.8897,32.8117,1.3934
2016/4/18,67.5237,6.9457,21.0802,13.067,7.45,36.225,13.2078,23.6156,21.1195,21.7875,,41.0958,12.5683,13.5842,19.6787,26.3616,7.3697,11.9683,17.0624,17.1029,16.362,,36.8293,,48.555,31.8902,1.4119
2016/4/19,68.5868,7.0321,20.9615,13.0472,7.45,36.5362,12.9851,23.635,21.2782,21.94,,41.1914,12.6241,13.7289,19.2548,26.3616,7.3697,11.8113,17.3664,17.4062,16.3993,,37.1331,,51.2922,32.6254,1.3993
2016/4/20,65.3487,6.5607,20.239,12.3229,7.45,34.3189,12.6298,21.2686,19.7878,21.6732,,40.4268,12.466,12.8992,17.7562,26.3616,7.3697,12.1437,16.2779,16.9659,16.2687,,35.4626,,47.4717,30.5079,1.3458
2016/4/21,65.2414,6.7493,19.7936,12.0352,7.45,33.5993,12.343,20.1824,19.3457,20.4768,,40.4555,12.9404,12.7159,18.3182,26.3616,7.3697,12.116,16.4446,16.555,15.9233,,35.3002,,46.4077,30.7824,1.3496
2016/4/22,65.4462,7.1696,20.3776,12.1542,7.45,34.5523,12.7582,21.1037,19.5434,21.9133,,40.6657,12.5869,12.7545,18.19,26.3616,7.3697,11.8759,16.6505,16.6137,15.914,,36.4628,,46.9494,31.1353,1.3477
2016/4/25,65.2609,7.0282,20.2786,12.2336,7.45,35.2039,12.5313,20.7061,19.2989,23.1593,,40.1305,12.2241,12.6773,17.983,26.3616,7.6939,11.4327,16.4446,16.8387,15.858,,35.9024,,46.3497,30.9491,1.3175
