ÈÕÆÚ,000710.SZ,002022.SZ,002030.SZ,002223.SZ,002382.SZ,002432.SZ,002551.SZ,002901.SZ,002932.SZ,002950.SZ,300003.SZ,300030.SZ,300049.SZ,300206.SZ,300238.SZ,300244.SZ,300246.SZ,300273.SZ,300298.SZ,300314.SZ,300318.SZ,300326.SZ,300358.SZ,300396.SZ,300406.SZ,300439.SZ,300453.SZ,300463.SZ,300482.SZ,300529.SZ,300562.SZ,300595.SZ,300633.SZ,300639.SZ,300642.SZ,300653.SZ,300676.SZ,300677.SZ,300685.SZ,300753.SZ,300760.SZ,600055.SH,600529.SH,600587.SH,603301.SH,603309.SH,603367.SH,603387.SH,603658.SH,603880.SH,603976.SH,603987.SH,688016.SH,688029.SH,688068.SH
2014/5/20,8.43,18.899,9.8875,13.9274,6.7233,19.4868,12.0194,,,,10.4791,10.0294,13.4007,4.9435,19.8525,16.365,19.1642,15.0686,12.7258,9.7736,4.2779,7.7497,11.0406,,,,,,,,,,,,,,,,,,,5.8015,5.2858,31.3511,,,,,,,,,,,
2014/5/21,8.43,19.2386,10.2001,13.939,6.9075,19.7366,12.1519,,,,10.4791,10.0493,13.5672,5.0386,20.0958,16.2852,19.3413,15.1736,13.4439,10.04,4.3003,7.952,10.8682,,,,,,,,,,,,,,,,,,,5.8015,5.2477,31.8783,,,,,,,,,,,
2014/5/22,8.43,19.452,10.1148,14.734,7.0304,20.0664,13.2164,,,,10.4791,10.3876,13.7239,5.2084,20.5277,16.8339,19.8726,15.8623,13.7112,10.3118,4.3502,8.2979,10.7174,,,,,,,,,,,,,,,,,,,5.8015,5.2143,33.0265,,,,,,,,,,,
2014/5/23,8.43,20.364,10.7854,14.9835,7.1343,19.8465,13.1542,,,,10.4791,10.8751,14.248,5.4615,20.5575,16.9586,20.1677,16.2008,13.8449,10.3172,4.4774,8.9486,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.2477,34.0712,,,,,,,,,,,
2014/5/26,8.43,21.0625,10.5694,15.0415,7.4698,20.4761,13.1542,,,,10.4791,11.303,14.4978,5.5255,20.9695,17.7766,21.1023,16.5218,13.9786,10.4368,4.6969,9.006,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.3907,34.2881,,,,,,,,,,,
2014/5/27,8.43,20.4998,10.4274,14.8965,7.2525,20.1263,13.6678,,,,10.4791,11.1637,14.297,5.6056,20.6915,17.7167,21.2991,16.37,13.8525,10.2683,4.6819,9.006,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.3764,33.2631,,,,,,,,,,,
2014/5/28,8.43,21.6349,10.4899,15.2447,7.432,20.3462,14.1938,,,,10.4791,11.3328,15.0268,5.9227,21.044,18.3876,21.8598,17.0353,14.2803,10.5455,4.8491,8.9814,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.4288,33.6573,,,,,,,,,,,
2014/5/29,8.2,21.3051,10.1376,15.0241,7.3422,19.5767,14.227,,,,10.4791,11.2134,15.6733,5.8298,20.9646,18.4425,21.3175,16.7494,14.1046,10.2737,4.637,8.7052,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.262,34.9435,,,,,,,,,,,
2014/5/30,8.15,21.276,10.2796,14.8036,7.158,19.8765,14.1566,,,,10.4791,11.2035,15.9182,5.9131,21.039,18.1656,21.14,16.656,13.7876,10.2194,4.6196,8.7818,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.3287,34.7217,,,,,,,,,,,
2014/6/3,8.19,20.917,10.8194,14.4961,7.3091,20.4761,13.8501,,,,10.4791,11.0343,15.9182,5.9964,21.4461,17.9537,21.2091,16.3992,14.0168,10.0563,4.5423,8.8187,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.2763,34.9336,,,,,,,,,,,
2014/6/4,8.15,21.6058,10.7115,14.2639,7.2099,20.4461,13.6264,,,,10.4791,10.8652,15.7174,5.7594,22.2901,17.7368,21.3767,16.1949,13.7647,10.0291,4.5697,8.9267,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.2382,33.9135,,,,,,,,,,,
2014/6/5,8.21,21.732,10.7683,14.5135,7.3233,20.5061,13.6595,,,,10.4791,11.2035,15.7272,5.9067,22.3447,18.1407,22.0373,16.8077,14.1581,10.2574,4.6545,9.0074,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.3144,34.0663,,,,,,,,,,,
2014/6/6,8.25,21.8387,11.1377,14.9603,7.4934,21.1856,13.7424,,,,10.4791,11.6313,15.6733,6.1662,22.4688,18.1535,22.7275,17.2221,14.074,10.2085,4.652,9.0484,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.2239,34.978,,,,,,,,,,,
2014/6/9,8.32,21.47,11.2513,15.0764,7.6257,20.8158,13.7507,,,,10.4791,11.7109,15.6194,6.0957,22.1461,17.3882,21.5542,16.7027,13.6234,10.2628,4.5547,8.7845,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.1381,33.8593,,,,,,,,,,,
2014/6/10,8.49,21.5282,10.8535,15.0706,7.9139,20.8858,13.8625,,,,9.4336,11.7507,15.8349,6.2142,22.2901,17.7156,22.6289,16.9361,13.8334,10.4096,4.7144,8.9622,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.1476,34.2092,,,,,,,,,,,
2014/6/11,8.59,21.7902,10.9672,15.2563,7.9423,21.2456,14.0861,,,,10.3765,11.9994,15.59,6.2238,22.4291,18.3873,22.5697,17.3913,14.1886,10.5455,4.7518,9.4844,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.1571,36.3528,,,,,,,,,,,
2014/6/12,8.58,21.0819,10.6319,14.9023,7.843,21.1356,14.0861,,,,10.2837,11.8999,14.826,6.1854,22.4638,18.7487,22.481,17.3213,14.9563,10.3879,4.6994,9.535,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.1142,36.7471,,,,,,,,,,,
2014/6/13,8.59,21.2663,10.6092,15.0532,8.0801,21.3655,14.0861,,,,10.2055,12.3079,14.6497,6.1758,22.166,19.2163,22.8557,17.9866,15.1282,10.5836,4.7618,9.6758,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.1571,37.4468,,,,,,,,,,,
2014/6/16,8.74,21.111,10.7456,14.8849,8.1939,21.2156,14.0861,,,,10.1127,12.7556,14.0815,6.3712,22.4092,19.11,23.4079,17.9632,14.9563,10.6814,4.9613,9.931,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.1667,36.4662,,,,,,,,,,,
2014/6/17,8.55,21.2372,10.4558,14.6111,7.8241,20.5061,14.0861,,,,9.7365,12.4671,13.915,6.1277,22.2901,18.6339,22.6585,17.4088,15.2962,10.4803,4.9264,9.5496,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.181,35.52,,,,,,,,,,,
2014/6/18,8.44,20.5483,10.3819,14.0751,8.1845,19.8665,14.0861,,,,9.7903,12.0193,13.719,5.9772,22.1411,18.5786,21.9288,17.1462,14.8379,10.252,4.9089,9.1956,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.119,35.8206,,,,,,,,,,,
2014/6/19,8.27,20.2961,10.1716,14.1916,7.7387,19.067,14.0861,,,,9.7365,11.9596,13.4301,5.9772,23.5063,18.23,21.6922,16.7785,14.2497,9.8443,5.1758,8.9733,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.0714,34.431,,,,,,,,,,,
2014/6/20,8.37,20.7812,10.2796,14.3489,7.9331,19.4668,14.0861,,,,9.9173,12.278,13.2684,5.9836,23.4319,18.1577,22.0176,16.8777,14.4865,9.9748,5.3878,9.3575,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.1619,35.6334,,,,,,,,,,,
2014/6/23,8.78,21.567,10.8649,14.413,8.725,19.8765,14.0861,,,,10.0541,12.5964,13.768,6.3519,24.1318,18.6466,24.0586,17.4263,14.5324,10.2574,5.4103,9.8021,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.1571,36.3676,,,,,,,,,,,
2014/6/24,9.66,21.7999,10.9615,14.4421,8.4879,19.6766,14.0861,,,,10.2788,12.6561,14.2921,6.4512,23.9283,18.4086,23.9107,17.4613,14.5362,10.3009,5.3355,9.7746,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.1667,36.7668,,,,,,,,,,,
2014/6/25,9.17,21.7999,10.8251,14.3314,8.3931,21.0057,14.0861,,,,10.2641,12.4671,14.0619,6.4961,24.3999,17.9834,23.7825,17.5606,14.2383,10.1922,5.3355,9.599,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.2048,36.6534,,,,,,,,,,,
2014/6/26,9.22,22.1103,10.9104,14.2673,9.1091,21.0557,14.0861,,,,10.4889,12.5666,13.9346,6.7523,24.2708,18.2725,24.4925,18.0216,14.8073,10.9043,5.3355,9.9338,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.2572,37.437,,,,,,,,,,,
2014/6/27,9.13,21.9842,11.0524,14.1508,9.3178,20.586,14.0861,,,,10.4058,12.3974,13.5084,6.8068,23.7446,18.2342,24.5516,17.794,14.8417,10.9097,5.3355,9.8515,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.2572,37.4271,,,,,,,,,,,
2014/6/30,9.13,22.3626,11.0524,14.1275,9.498,21.6453,14.0861,,,,10.2104,12.3875,14.106,6.8004,25.2488,18.6084,25.5179,17.9166,15.2389,11.0184,5.3355,10.285,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.2477,36.7372,,,,,,,,,,,
2014/7/1,9.13,22.9738,12.1605,14.5528,9.4126,21.8252,14.0861,,,,10.4107,11.7408,13.915,6.5986,25.3183,18.7699,25.232,18.0975,14.9716,10.9858,5.3355,10.1204,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.2906,36.2149,,,,,,,,,,,
2014/7/2,9.13,24.2544,12.1435,14.6285,9.1945,21.4154,14.0861,,,,10.2495,11.6512,13.6701,6.5121,26.0977,18.7274,25.0939,18.6461,15.0327,10.9206,5.3355,10.1149,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.3097,37.3286,,,,,,,,,,,
2014/7/3,9.13,25.0597,13.3595,15.0888,9.3225,21.6053,14.0861,,,,10.1811,12.8153,14.0668,6.983,27.8005,20.6023,25.1531,18.6169,15.0441,11.1543,5.3355,10.1561,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.324,36.9195,,,,,,,,,,,
2014/7/4,9.13,24.2447,13.4959,15.0247,8.9147,21.5254,14.0861,,,,10.0443,12.4969,14.6692,6.999,26.9615,20.2154,24.6502,18.967,14.899,11.2739,5.3355,10.3454,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.3144,35.2391,,,,,,,,,,,
2014/7/7,9.2,24.0604,13.9107,15.2053,8.725,20.9158,14.0861,,,,9.5606,12.0591,14.6692,6.842,27.4034,19.718,24.9362,18.5255,14.2917,11.051,5.3355,9.7335,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.2858,32.5584,,,,,,,,,,,
2014/7/8,9.29,24.3999,13.7971,15.1528,9.1897,21.0457,14.0861,,,,9.6779,12.3676,14.6692,6.8068,27.3934,19.769,24.8277,19.0507,15.7202,11.2196,5.3355,9.9036,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.5242,32.6569,,,,,,,,,,,
2014/7/9,9.35,23.8081,13.172,14.7975,9.1945,20.0863,14.0861,,,,9.4287,11.9397,14.6692,6.5698,27.5324,19.2503,24.0783,19.2334,15.3688,11.3228,5.3355,9.5935,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.4145,31.4792,,,,,,,,,,,
2014/7/10,9.7,23.8275,13.6948,14.7683,9.2277,20.4861,14.0861,,,,9.4922,11.8403,14.6692,6.5698,27.6764,19.5989,25.3404,18.8376,15.1625,11.4642,5.3355,9.6539,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.4431,30.5133,,,,,,,,,,,
2014/7/11,9.78,24.0604,13.7005,15.1703,9.0475,21.4854,14.0861,,,,9.6095,11.9198,14.6692,6.5826,26.1424,19.3779,25.3108,18.1222,14.9334,11.3718,5.3355,9.5277,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.3852,31.085,,,,,,,,,,,
2014/7/14,9.94,24.429,13.3141,15.3218,9.0095,21.4554,14.0861,,,,9.7219,11.7209,14.6692,6.5441,25.8495,19.0037,24.4037,17.1403,15.3153,11.3011,5.3355,9.2615,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.5977,30.8139,,,,,,,,,,,
2014/7/15,9.92,23.6432,13.5324,15.0888,9.1897,21.2456,14.0861,,,,9.6925,11.3428,14.6692,6.3263,24.7623,19.0378,23.3487,16.5847,14.9907,10.888,5.3355,9.0666,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.6218,30.5527,,,,,,,,,,,
2014/7/16,9.58,22.5275,13.4096,14.78,8.7724,20.8858,14.0861,,,,9.6046,10.9348,14.6692,6.0508,24.0574,18.332,23.0726,15.6029,14.4751,10.7086,5.3355,8.7812,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.5542,31.1589,,,,,,,,,,,
2014/7/17,9.73,22.6827,13.0547,15.1762,8.5543,21.2056,14.0861,,,,9.9906,11.0343,14.6692,6.0541,24.3205,18.383,22.8655,15.8008,14.5896,10.8119,5.3355,8.7099,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.4818,31.3412,,,,,,,,,,,
2014/7/18,9.67,22.7991,12.9933,14.9664,8.4832,20.8358,14.0861,,,,9.8489,10.9249,14.6692,5.9515,24.3751,17.9409,22.0866,16.3183,14.4942,10.7249,5.3355,8.6193,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.617,32.0065,,,,,,,,,,,
2014/7/21,9.68,22.9738,13.3141,14.5237,8.6539,19.9864,14.0861,,,,9.5753,10.6463,14.6692,6.1854,24.5886,18.2725,23.112,16.4401,14.3185,10.5836,5.3355,8.6248,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.5107,32.5988,,,,,,,,,,,
2014/7/22,9.73,23.779,13.6757,14.6111,8.725,20.0863,14.0861,,,,9.6925,10.7856,14.6692,6.2719,25.0205,18.3745,24.0882,16.8968,14.3452,10.7901,5.3355,8.784,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.5156,31.3944,,,,,,,,,,,
2014/7/23,10.21,23.6723,13.3072,14.7101,8.5116,19.5867,14.0861,,,,9.1845,10.3677,14.0227,6.0861,23.7297,17.7326,23.5952,15.8769,13.3675,10.5673,5.3355,8.0129,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.5204,29.3409,,,,,,,,,,,
2014/7/24,10.04,22.7603,12.6112,14.4479,8.2888,19.3369,14.0861,,,,8.9255,10.1488,12.9795,6.2238,23.5262,16.7122,22.5697,15.2223,12.7182,10.4042,5.3355,7.6287,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.6991,29.6568,,,,,,,,,,,
2014/7/25,10.19,22.6924,12.6248,14.2673,8.7203,19.3369,14.0861,,,,9.1454,10.2483,12.9991,6.0829,23.8638,17.1204,22.619,15.3974,12.8137,10.4042,5.3355,7.9388,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.7136,29.3014,,,,,,,,,,,
2014/7/28,10.22,22.7021,12.891,14.3664,8.9337,19.6566,14.0861,,,,9.2968,10.7159,13.6211,6.3584,23.9184,17.6348,22.6782,15.9834,13.5012,10.5455,5.3355,8.1501,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.6991,30.259,,,,,,,,,,,
2014/7/29,10.24,23.129,13.1776,14.7217,8.8673,19.8165,14.0861,,,,9.2773,10.8552,13.959,6.5537,25.4027,17.6731,22.9247,16.2726,13.5203,10.7412,5.3355,8.3257,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.844,30.9106,,,,,,,,,,,
2014/7/30,10.39,24.138,13.744,15.3451,8.9289,20.1963,14.0861,,,,9.3652,10.8254,14.1109,6.5986,25.5665,17.5328,23.0726,16.0748,13.8449,10.7032,5.3355,8.5837,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.7039,32.5198,,,,,,,,,,,
2014/7/31,10.32,24.1574,13.8395,15.7704,8.9242,20.1163,14.0861,,,,9.3994,11.1736,13.6897,6.4993,25.6907,17.6008,22.8853,16.1965,13.9786,11.051,5.3355,8.6331,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.7184,33.2405,,,,,,,,,,,
2014/8/1,10.19,24.3902,15.0542,15.9743,9.1518,19.8465,14.0861,,,,9.1747,11.0443,13.4301,6.5121,26.0133,17.5668,22.4613,15.9682,13.7303,11.312,5.3355,8.6166,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.6701,32.4507,,,,,,,,,,,
2014/8/4,10.38,24.6619,14.9178,16.0325,9.3889,20.0863,14.0861,,,,9.1503,11.0642,13.4693,6.4224,25.5169,16.7505,22.4317,15.7399,13.7227,11.3391,5.3355,8.6495,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.7571,32.7568,,,,,,,,,,,
2014/8/5,10.41,24.4776,16.0165,16.2889,9.3035,19.9864,14.0861,,,,9.3213,11.701,13.4839,6.4224,24.8219,16.9376,22.481,16.227,13.9098,11.3935,5.3355,8.5672,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.7715,32.5692,,,,,,,,,,,
2014/8/6,10.57,24.0798,16.2553,16.7316,9.1328,20.0364,14.0861,,,,9.3799,11.5816,14.8309,6.4224,24.8914,17.1799,22.6388,16.4705,13.8831,11.8501,5.3355,8.5672,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.7715,33.9118,,,,,,,,,,,
2014/8/7,10.44,23.9245,16.3986,16.3996,9.1139,19.187,14.0861,,,,9.7854,11.5119,14.8309,6.3519,24.7772,17.1204,22.2444,16.5466,13.6921,11.5022,5.3355,8.5672,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.7136,34.0896,,,,,,,,,,,
2014/8/8,10.44,23.9925,15.7981,17.1511,9.0854,19.7666,14.0861,,,,9.8196,11.5915,14.8309,6.4641,25.0751,17.1289,22.3035,16.3944,13.822,11.5077,5.3355,8.5672,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.7377,33.9908,,,,,,,,,,,
2014/8/11,10.51,24.6134,15.9346,16.8948,9.0949,19.8965,14.0861,,,,10.1225,11.7109,14.8309,6.6082,24.9609,17.2777,22.9641,16.6684,13.8296,12.0349,5.3355,8.5672,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.9261,34.0007,,,,,,,,,,,
2014/8/12,10.53,24.8268,16.7125,16.7491,8.91,20.0863,14.0861,,,,10.0394,11.5617,14.8309,6.7267,24.8715,17.8134,22.7669,16.6989,14.0855,12.4752,5.3355,8.5672,11.0776,,,,,,,,,,,,,,,,,,,5.8015,5.9647,33.6552,,,,,,,,,,,
2014/8/13,10.42,24.8365,16.0847,16.7491,8.9147,20.2262,14.0861,,,,10.1029,11.6512,14.8309,6.7427,24.3354,17.6008,23.0134,16.4096,13.9404,12.5459,5.3355,8.5672,11.0776,,,,,,,,,,,,,,,,,,,5.8015,6.1531,32.8752,,,,,,,,,,,
2014/8/14,10.9,24.2156,15.3067,16.7491,8.6492,20.9358,14.0861,,,,9.8586,12.079,14.8309,6.8388,24.2361,17.5838,23.6445,16.3031,13.99,12.2578,5.3355,8.5672,11.0776,,,,,,,,,,,,,,,,,,,5.8015,6.1048,32.6284,,,,,,,,,,,
2014/8/15,11.03,24.3029,15.5251,16.7491,8.8388,20.8858,14.0861,,,,9.8293,12.4372,14.8309,7.1848,24.0723,17.7453,23.6248,16.4401,14.0664,12.4698,5.3355,8.5672,11.0776,,,,,,,,,,,,,,,,,,,5.8015,6.24,33.438,,,,,,,,,,,
2014/8/18,11.29,24.9238,15.8731,16.7491,9.2229,21.0957,14.0861,,,,10.1518,12.4074,14.8309,7.1463,25.3928,18.5574,24.0488,18.0841,14.6202,12.4807,5.3355,8.5672,11.0776,,,,,,,,,,,,,,,,,,,5.8015,6.3656,35.0965,,,,,,,,,,,
2014/8/19,11.16,24.6231,15.6821,16.7491,9.1992,20.7159,14.0861,,,,10.0052,12.4273,14.8309,7.2072,25.2637,18.366,23.6839,18.1145,14.4407,12.3774,5.3355,8.5672,11.0776,,,,,,,,,,,,,,,,,,,5.8015,6.3076,35.5211,,,,,,,,,,,
2014/8/20,11.15,24.1477,15.6616,16.7491,9.1897,21.0857,14.0861,,,,9.9124,12.288,14.8309,7.1976,24.8219,18.1917,23.4867,17.8938,15.2695,11.8827,5.3355,8.5672,11.0776,,,,,,,,,,,,,,,,,,,5.8015,6.1966,35.1459,,,,,,,,,,,
2014/8/21,11.1,24.3514,15.6343,16.7491,9.0996,20.8258,14.0861,,,,10.0736,12.3775,14.8309,7.1431,24.941,18.1535,23.1515,18.1526,15.1434,11.9914,5.3355,8.5672,11.0776,,,,,,,,,,,,,,,,,,,5.8015,6.2642,34.5733,,,,,,,,,,,
2014/8/22,11.27,25.2246,15.9209,16.7491,9.1091,20.9657,14.0861,,,,10.4253,12.5865,14.8309,7.1944,25.2439,18.8762,23.3191,18.2363,15.09,12.9645,5.3355,8.5672,12.186,,,,,,,,,,,,,,,,,,,5.8015,6.269,34.8793,,,,,,,,,,,
2014/8/25,10.89,25.6321,15.5388,16.0092,9.2609,20.9657,14.0861,,,,10.2641,12.288,14.8309,7.0695,25.497,18.4341,23.3388,18.2972,15.1625,12.8449,5.3355,8.5672,13.4052,,,,,,,,,,,,,,,,,,,5.8015,6.3608,34.6325,,,,,,,,,,,
2014/8/26,10.79,25.1082,14.9587,16.3297,9.4932,20.9657,14.0861,,,,10.484,11.8403,14.8309,6.8869,24.941,17.8516,22.1556,17.4524,14.8952,12.3122,5.3355,8.5672,14.3011,,,,,,,,,,,,,,,,,,,5.8015,6.1096,34.0106,,,,,,,,,,,
2014/8/27,11.19,25.2634,15.1498,16.3646,10.048,20.9657,14.0861,,,,10.5084,11.9397,14.8309,6.8452,25.7403,17.8219,22.2246,17.5513,14.7844,12.4861,5.3355,8.5672,13.7254,,,,,,,,,,,,,,,,,,,5.8015,6.1193,33.7835,,,,,,,,,,,
2014/8/28,11.25,25.0208,14.9246,16.0791,10.1666,20.9657,14.0861,,,,10.2641,11.8104,14.8309,6.9798,25.4673,17.6476,22.0373,17.4752,14.857,12.5242,5.3355,8.5672,12.9926,,,,,,,,,,,,,,,,,,,5.8015,6.1096,33.2208,,,,,,,,,,,
2014/8/29,12.38,24.9432,15.1361,16.1898,10.6455,20.9657,14.0861,,,,10.2104,11.89,14.8309,7.1431,25.6907,17.8516,22.4416,17.7112,15.4261,12.8449,5.3355,8.5672,13.0881,,,,,,,,,,,,,,,,,,,5.8015,6.1917,33.2998,,,,,,,,,,,
2014/9/1,12.98,25.2149,15.7162,16.3996,11.0723,20.9657,14.0861,,,,10.4058,12.1686,14.8309,7.2104,25.5169,18.3235,23.4276,18.1145,16.0372,12.7362,5.3355,8.5672,13.2204,,,,,,,,,,,,,,,,,,,5.8015,6.3221,34.2376,,,,,,,,,,,
2014/9/2,12.85,25.0888,16.0233,16.9763,10.9822,20.9657,14.0861,,,,10.357,12.2979,14.8309,7.2232,25.7651,18.281,23.5163,18.0993,15.9951,13.0297,5.3355,8.5672,13.436,,,,,,,,,,,,,,,,,,,5.8015,6.4332,34.6819,,,,,,,,,,,
2014/9/3,13.16,25.7097,15.8731,17.2967,10.9063,20.9657,14.0861,,,,10.7087,12.4372,14.8309,7.2553,25.9985,18.4638,24.1868,17.9699,16.0028,13.3667,5.3355,8.5672,13.5499,,,,,,,,,,,,,,,,,,,5.8015,6.3753,34.8004,,,,,,,,,,,
2014/9/4,12.9,25.4477,15.9482,16.9821,10.9205,20.9657,14.0861,,,,11.1386,12.4671,14.8309,7.2328,26.8821,18.5999,25.5376,18.5636,16.2014,13.6168,5.3355,8.5672,13.5345,,,,,,,,,,,,,,,,,,,5.8015,6.3318,34.7609,,,,,,,,,,,
2014/9/5,12.7,25.4089,16.3235,17.0695,10.7783,20.9657,14.0861,,,,11.2021,13.074,16.3149,7.015,26.7977,18.4256,25.0939,18.3809,16.3694,13.7037,5.3355,8.5672,13.83,,,,,,,,,,,,,,,,,,,5.8015,6.4477,35.0176,,,,,,,,,,,
2014/9/9,13.2,26.4179,16.3713,16.8948,10.802,20.9657,14.0861,,,,11.036,13.1835,17.4219,7.0342,27.319,18.213,25.0643,17.8482,16.3771,13.5841,5.3355,8.5672,13.907,,,,,,,,,,,,,,,,,,,5.8015,6.4525,34.8497,,,,,,,,,,,
2014/9/10,13.07,26.5731,15.88,16.9472,10.7119,20.9657,14.0861,,,,11.0751,13.2432,18.7737,7.0374,28.2324,18.3788,25.5376,18.0232,16.0181,13.9864,5.3355,8.5672,13.9409,9.0999,,,,,,,,,,,,,,,,,,5.8015,6.5008,34.6918,,,,,,,,,,,
2014/9/11,13.71,26.5537,15.6343,16.9763,10.6123,20.9657,14.0861,,,,11.1923,13.3825,18.7394,7.3578,27.9495,18.4001,24.946,17.9471,16.7514,13.7635,5.3355,8.5672,13.4606,10.0091,,,,,,,,,,,,,,,,,,5.8015,6.5298,35.0077,,,,,,,,,,,
2014/9/12,13.6,27.456,15.7298,16.9297,10.7498,20.9657,14.0861,,,,11.2949,13.7307,18.6121,7.2072,27.6069,18.2598,25.5574,17.8253,17.0684,13.682,5.3355,8.5672,13.5468,11.0102,,,,,,,,,,,,,,,,,,5.8015,6.5878,34.9978,,,,,,,,,,,
2014/9/15,13.6,27.1649,15.5046,17.3783,10.6455,20.9657,14.0861,,,,11.4317,13.7805,17.8774,7.3866,27.3041,18.2215,26.8293,17.6731,16.9347,13.8016,5.3355,8.5672,13.3313,12.1118,,,,,,,,,,,,,,,,,,5.8015,6.5395,34.83,,,,,,,,,,,
2014/9/16,13.6,25.9231,14.9519,16.7083,9.9532,20.9657,15.4958,,,,10.8895,12.885,17.2896,7.1495,26.1672,17.537,26.2377,16.6456,16.0601,13.0351,5.3355,8.5672,12.8356,13.3226,,,,,,,,,,,,,,,,,,5.8015,6.2352,33.3294,,,,,,,,,,,
2014/9/17,13.6,26.1463,15.3136,16.8715,9.7588,20.9657,14.3832,,,,11.1093,13.1934,17.5345,7.2072,26.4701,17.6518,27.0955,16.539,15.9951,12.9373,5.3355,8.5672,12.8725,14.6553,,,,,,,,,,,,,,,,,,6.3838,6.3366,33.6255,,,,,,,,,,,
2014/9/18,13.6,26.3112,15.5661,17.0171,10.1476,20.9657,14.4858,,,,11.2754,13.2631,17.3435,7.4603,26.2814,17.6773,26.9575,16.6684,15.9264,13.2526,5.3355,8.5672,12.8079,16.1206,,,,,,,,,,,,,,,,,,7.0227,6.3898,34.6523,,,,,,,,,,,
2014/9/19,13.6,26.5731,15.45,17.1627,10.3325,23.0643,14.6317,,,,11.6516,13.3725,17.4513,7.6076,26.8623,17.6476,26.6913,16.7445,16.7666,13.171,5.3355,8.5672,13.7007,17.5838,,,,,,,,,,,,,,,,,,7.7267,6.4477,34.9386,,,,,,,,,,,
2014/9/22,13.6,26.1948,15.5592,16.6035,9.9152,25.3727,13.7513,,,,11.891,12.9944,17.1182,7.2905,26.5296,17.7156,26.1785,16.2041,16.209,12.9047,5.3355,8.5672,13.3436,17.0789,,,,,,,,,,,,,,,,,,8.5002,6.4091,34.1488,,,,,,,,,,,
2014/9/23,13.6,26.6119,15.7844,16.586,9.92,24.5033,13.6054,,,,11.7737,13.0939,17.7108,7.22,26.624,17.7368,25.9123,16.4325,16.1556,13.0677,5.3355,8.5672,13.5191,17.5388,,,,,,,,,,,,,,,,,,8.3394,6.4574,33.9612,,,,,,,,,,,
