ÈÕÆÚ,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH
2018/5/30,14.2509,38.08,2.83,5.7786,19.5859,13.6552,11.71,5.42,23.5359,16.2,19.1682,36.3115,16.7409,,9.34,46.6895,5.66,5.12,15.3815,41.4924,85.435,30.3057
2018/5/31,14.4288,37.48,2.83,5.9948,20.5738,14.0023,11.71,5.56,25.2499,16.35,20.1037,37.9451,18.1398,,9.67,48.8581,5.74,5.12,15.3815,42.1964,92.0571,30.6834
2018/6/1,14.383,35.7,2.83,6.0145,19.4961,13.7643,11.71,5.8,24.5765,15.57,19.4867,35.4216,17.7555,,9.21,45.1605,5.59,5.12,15.3815,39.1884,94.3071,30.753
2018/6/4,14.1391,36.09,2.83,5.8671,19.3441,13.4073,11.71,5.68,24.2705,15.08,19.5066,35.3419,17.2405,,8.83,45.1505,5.59,5.12,15.3815,39.3093,85.8111,30.4051
2018/6/5,14.1543,38.13,2.83,5.8867,19.7793,14.0519,11.71,5.75,24.9438,15.57,19.9246,37.208,17.5249,,9.08,47.1092,5.65,5.12,15.3815,39.5013,85.0162,31.2301
2018/6/6,14.1391,38.1,2.83,5.8081,19.9659,14.4684,11.71,5.77,24.7755,15.91,20.0639,40.2428,18.8316,,9.27,47.3191,5.68,5.12,15.3815,40.6604,88.054,31.2301
2018/6/7,14.3627,38.81,2.83,5.7098,19.2059,13.9726,11.71,5.74,23.6737,15.25,19.4369,39.8444,19.2851,,9.01,45.6202,5.6,5.12,15.3815,39.3946,84.4839,30.5542
2018/6/8,14.3322,37.85,2.83,5.7393,19.3026,14.0618,11.71,5.47,24.171,15.6,19.4668,38.3834,19.3696,,9.21,45.8301,5.47,5.12,15.3815,39.0107,84.0793,29.0235
2018/6/11,14.1543,36.76,2.83,5.759,18.5717,13.7247,11.71,5.74,23.7502,15.62,18.5114,36.6236,18.6625,,9,44.2211,5.49,5.12,14.1815,38.1289,76.7403,28.0296
2018/6/12,14.0628,38.38,2.83,5.6902,18.688,13.923,11.71,5.67,23.6201,15.24,19.0189,40.2893,19.0084,,9.35,44.9806,5.53,5.12,13.7154,38.6267,77.9327,28.5067
2018/6/13,14.1543,37.7,2.83,5.5329,18.281,13.6255,11.71,5.56,23.6125,14.68,18.8896,39.3065,17.5941,,9.13,45.2105,5.51,5.12,13.5964,37.752,76.6409,27.9202
2018/6/14,14.1594,37.24,2.83,5.415,18.6216,13.5462,11.71,5.56,23.0462,14.3,18.4318,39.1803,18.0783,,8.22,46.2498,5.52,5.12,13.7352,37.3751,71.1615,28.2979
2018/6/15,14.0171,35.01,2.83,5.2578,18.1481,12.6735,11.71,5.41,22.9162,13.95,17.964,39.1736,17.5633,,7.86,44.6109,5.48,5.12,13.2989,36.0241,71.3531,27.6718
2018/6/19,14.2305,31.51,2.83,4.8941,17.9156,11.6521,11.71,4.87,22.7708,12.56,16.1726,38.317,16.6794,,7.2,43.6815,5.21,5.12,11.97,32.7246,70.2246,25.4055
2018/6/20,13.7528,30.92,2.83,5.0121,18.7545,12.0289,11.71,4.89,24.5383,12.33,16.1029,42.1487,16.4257,,7.57,45.94,5.02,5.12,11.7121,35.9956,71.6796,26.1908
2018/6/21,13.6715,30.17,2.83,4.8253,18.58,11.6521,11.71,4.75,24.676,11.39,16.0531,42.846,16.4334,,7.47,47.14,4.77,5.12,10.7998,36.664,64.8658,25.7236
2018/6/22,13.6207,30.77,2.83,4.904,18.7295,11.9,11.71,4.9,24.8443,12.02,16.073,42.3678,16.4719,,7.53,48.92,4.67,5.12,11.1865,36.5432,63.8083,25.9323
2018/6/25,13.8748,30.76,2.83,4.8548,18.8874,12.06,11.71,4.83,25.4182,11.19,16.9688,44.4929,16.5641,,7.58,48,4.61,5.12,10.7402,36.8703,66.0228,26.479
2018/6/26,13.8341,30.8,2.83,4.8745,18.5634,11.9,11.71,4.95,25.1734,11.95,17.9242,44.1343,16.6025,,7.65,47.68,4.59,5.12,11.1072,37.6525,67.9249,26.3498
2018/6/27,13.7223,30.18,2.83,4.845,17.982,11.77,11.71,4.82,24.3011,12.06,16.9986,40.7674,16.1567,,7.58,46.29,4.59,5.12,11.0477,35.7752,66.2002,26.4194
2018/6/28,13.763,28.89,2.83,4.6386,18.0069,11.61,11.71,4.76,24.1863,11.84,15.9138,39.6983,14.8424,,7.48,46.17,4.54,5.12,10.9386,34.1965,61.2673,26.0715
2018/6/29,13.7731,31.78,2.83,4.7074,18.7711,11.97,10.54,4.89,24.7066,12.45,16.4015,41.0862,15.9953,,7.79,48.67,4.65,5.12,11.127,37.6169,67.3926,26.638
2018/7/2,14.4745,31.26,2.83,4.6386,18.7628,11.94,9.49,4.98,24.7143,11.71,16.501,40.8338,16.3719,,7.62,51.12,4.57,5.12,10.4427,38.5342,68.436,26.1212
2018/7/3,14.0222,31.51,2.83,4.6976,18.7628,12.14,8.54,5.06,23.9415,11.97,16.6702,40.6545,16.6102,,7.73,51.22,4.8,5.12,10.7303,39.7644,68.2514,26.2305
2018/7/4,13.5698,30.94,2.83,4.7074,18.1149,11.84,7.69,4.94,23.0768,11.7,16.0233,39.5123,16.1183,,6.96,50.12,4.81,5.12,10.5221,38.8116,63.8509,25.8528
2018/7/5,13.5698,29.74,2.83,4.5797,18.0236,11.41,6.92,4.67,22.7861,11.11,15.0181,37.1283,15.0115,,6.42,47.93,4.62,5.12,10.4427,37.0054,63.8367,24.8589
2018/7/6,13.5749,29.86,2.83,4.5698,18.3724,11.4,6.23,4.53,23.161,10.82,15.5157,37.9053,15.5956,,6.54,47.94,4.7,5.12,10.0361,37.048,68.0598,23.9714
2018/7/9,13.6664,30.52,2.83,4.7271,19.095,11.54,5.61,4.66,24.3087,11.19,16.1129,41.6971,15.8723,,6.78,52.73,4.78,5.12,10.1155,40.7386,70.0401,24.6096
2018/7/10,13.6461,30.4,2.83,4.8548,19.311,11.66,5.08,4.74,24.4847,11.34,16.2124,42.0292,16.0875,,6.92,53.19,4.82,5.12,10.5717,40.8239,69.7491,25.4173
2018/7/11,13.5698,27.36,2.83,4.8253,19.4023,11.15,4.57,4.63,24.5995,11.01,15.3863,41.8897,15.3727,,6.53,54.16,4.78,5.12,10.6411,40.1484,69.2025,25.168
2018/7/12,13.7884,30.1,2.83,4.9826,19.9007,11.45,4.75,4.69,25.2422,11.06,15.9238,43.862,15.9492,,6.88,55.31,4.83,5.12,10.7799,42.4524,72.872,25.856
2018/7/13,13.6969,30.99,2.66,5.0416,19.8924,11.59,4.6,4.69,25.7396,11.12,16.7299,44.4331,16.2566,,7.03,59.09,4.82,4.86,11.484,43.1421,72.2616,26.1252
2018/7/16,13.6826,30.93,2.46,5.0612,20.0668,11.6,4.68,4.63,27.2852,10.51,16.4711,44.7585,15.5188,,7.04,59.1,4.79,4.62,11.4245,43.135,70.2672,25.9358
2018/7/17,13.5755,30.81,2.51,5.0809,19.7179,11.79,4.68,4.65,26.6501,10.61,16.2721,44.1675,15.5188,,7.08,58.26,4.77,4.39,12.565,42.7084,70.2246,26.0853
2018/7/18,13.4255,30.56,2.49,4.9236,19.2694,11.68,4.69,4.73,26.7113,10.28,15.6152,45.6882,15.2651,,6.88,56.71,4.7,4.17,12.4757,43.1919,67.0448,25.7363
2018/7/19,13.3613,29.3,2.4,4.9433,18.688,11.25,4.5,4.65,26.015,10.51,15.5257,42.4807,14.7424,,6.77,56.37,4.59,3.96,12.5253,41.2364,64.0283,25.1181
2018/7/20,13.3541,30.23,2.42,5.0317,18.5967,11.31,4.48,4.68,25.8314,10.29,15.466,41.3717,14.3504,,6.72,56.15,4.63,3.76,12.7733,41.3359,65.4549,25.507
2018/7/23,13.197,29.77,2.41,4.9924,18.09,11.14,4.13,4.7,25.4412,9.93,14.1224,40.0104,13.1052,,6.69,51.4,4.55,3.78,12.9022,39.7004,62.5449,24.6993
2018/7/24,13.3256,30.4,2.47,5.0907,18.09,11.54,4.24,4.83,25.4029,9.9,14.7195,40.11,13.2128,,6.81,53.49,4.63,3.79,12.7534,40.5537,63.496,25.168
2018/7/25,14.0754,30.28,2.72,5.1005,18.389,11.53,4.28,4.84,26.214,10.12,14.8091,41.7702,13.4511,,6.63,56.25,4.65,3.83,12.6245,41.535,63.1624,25.2577
2018/7/26,14.2111,30.11,2.99,5.189,18.4804,11.42,4.44,5.02,25.9997,9.8,14.9285,40.8471,13.651,,6.83,55.12,4.79,3.83,12.3964,42.1608,61.2673,25.0383
2018/7/27,14.2539,29.41,3.29,5.1398,18.0236,11.4,4.33,4.91,25.7855,9.46,14.9385,40.4752,13.1514,,7.15,55.1,4.77,3.93,12.2377,41.0942,61.4306,25.0483
2018/7/30,14.2539,28.39,3.62,5.1103,16.2212,11.19,4.24,4.75,25.0968,9.16,14.1622,38.835,12.9054,,6.72,53.01,4.73,3.81,11.6824,38.2996,58.485,24.46
2018/7/31,14.2753,28.01,3.26,5.2479,16.271,11.08,4.3,4.84,25.5712,9.15,14.192,39.8576,12.9899,,6.65,55.5,4.75,3.77,11.8609,38.0507,57.612,23.8916
2018/8/1,13.9468,27.49,3.59,5.1398,14.9587,11.07,4.12,5.32,25.3723,8.99,14.0229,38.8416,12.6825,,6.62,54.81,4.69,3.75,11.3849,37.1334,55.1917,23.5426
2018/8/2,14.1397,25.7,3.95,5.1988,14.4936,10.89,3.92,5.85,25.3417,8.87,13.9333,39.1006,12.4058,,6.33,54.49,4.53,3.71,11.5039,37.9725,55.4969,22.5156
2018/8/3,13.7826,25.41,3.56,5.071,13.5384,10.91,3.87,5.79,24.4388,8.71,13.8935,36.524,11.837,,6.03,51.24,4.5,3.67,10.9188,36.3796,53.474,22.2064
2018/8/6,13.6184,22.87,3.92,5.0907,13.2893,10.89,3.56,5.21,23.1381,8.89,13.8835,36.0791,11.1452,,5.9,48.01,4.44,3.49,9.8279,32.7672,50.8053,22.0668
2018/8/7,13.4827,24,3.93,5.189,13.7129,11.05,3.59,5.27,23.8956,9.15,14.0328,37.4869,11.6295,,6.07,49.77,4.46,3.48,9.8675,34.1112,54.3612,22.5156
2018/8/8,13.2327,22.5,3.61,5.189,13.1231,10.81,3.39,5.39,22.9621,8.89,13.794,37.7193,11.4219,,6.04,50.04,4.31,3.47,9.7089,32.6961,51.7777,22.4757
2018/8/9,13.2327,22.49,3.41,5.3364,13.1896,11.01,3.48,5.37,24.1251,9.07,14.1423,39.0674,11.7063,,6.15,52.07,4.35,3.52,10.0361,35.9672,56.5615,22.9144
2018/8/10,13.1256,23.32,3.39,5.3757,13.4554,11.02,3.53,5.23,24.7525,9.28,14.1622,39.6717,11.8754,,6.26,52.48,4.36,3.55,10.4031,35.6401,56.7958,23.6124
2018/8/13,12.8471,23,3.32,5.3266,13.2311,11.18,3.53,5.2,25.0433,9.26,14.192,40.6744,12.0522,,6.21,55.02,4.29,3.58,10.3039,36.2516,57.0371,23.8218
2018/8/14,12.5115,22.64,3.35,5.2676,13.173,11.1,3.53,5.52,24.8673,9.28,14.8489,39.758,11.7448,,6.16,55.59,4.35,3.64,10.3039,36.1876,56.2421,23.7919
2018/8/15,12.49,22.5,3.69,5.1791,12.7328,11.01,3.39,5.35,23.5818,10.21,14.6399,38.1709,11.7909,,6.03,53.88,4.26,3.67,9.8477,35.1921,53.616,23.3432
2018/8/16,12.1544,20.25,3.59,5.0416,12.5417,10.93,3.31,5.19,23.4977,10.3,14.839,37.8521,11.7755,,5.94,53.41,4.12,3.51,10.0857,34.6374,53.5024,22.9643
2018/8/17,11.9259,18.49,3.66,5.0416,11.5035,10.91,3.16,4.87,22.3882,9.9,14.9086,34.0669,11.2836,,5.68,52.35,4.05,3.46,9.7981,31.665,51.0395,22.5255
2018/8/20,11.7973,18.13,3.46,5.0809,11.9603,10.9,3.11,4.76,21.3782,9.65,15.038,31.3841,11.2528,,5.6,49.98,3.96,3.46,9.6692,31.3948,51.799,22.5255
2018/8/21,11.9259,18.45,3.4,5.1988,13.1564,10.99,3.18,4.89,23.0692,9.79,15.466,33.0044,11.6679,,5.76,54.97,4,3.54,9.8775,32.7672,56.2847,22.6552
2018/8/22,11.8116,18.49,3.3,5.2676,12.9238,10.9,3.14,4.93,22.6407,9.71,15.7048,33.4029,11.7909,,5.76,54.47,4,3.72,9.7684,32.4259,58.3785,21.9372
2018/8/23,11.7973,18.48,3.36,5.3266,13.2062,10.71,3.11,4.94,22.9315,9.45,15.6053,35.1095,12.498,,5.76,54.34,4.08,3.7,9.9766,33.3503,62.4597,21.9272
2018/8/24,11.7831,18.4,3.29,5.1398,13.0733,10.78,3.13,4.8,22.8626,9.47,15.5058,35.2556,11.5603,,5.75,54.36,4.07,3.82,9.9469,33.4001,60.955,21.5683
2018/8/27,11.7759,19.62,3.31,5.4838,13.962,11.17,3.16,4.89,24.2781,9.69,15.6053,38.2971,11.7294,,5.89,57.25,4.14,3.87,10.2741,35.2703,63.0985,22.2364
2018/8/28,11.7759,20.18,3.35,5.4641,14.2278,11.17,3.13,5.21,24.8367,9.64,15.8143,37.0154,12.2597,,5.83,56.8,4.15,3.78,10.2047,35.505,62.701,22.2962
2018/8/29,11.7831,20.05,3.06,5.4445,14.3275,11.2,3.05,5.13,24.829,9.57,16.2621,37.1814,11.837,,5.79,56.89,4.17,3.76,10.5617,35.3414,63.7728,22.007
2018/8/30,11.7688,20.19,2.89,5.3855,14.0368,11.12,3.05,4.94,24.3011,9.48,15.8939,37.2279,11.5142,,5.66,55.41,4.08,3.81,10.056,35.3343,62.1048,21.4686
2018/8/31,11.7473,19.77,2.95,5.5329,13.7295,11.16,3,5.1,24.0027,9.47,16.1726,35.8002,11.3835,,5.55,53.99,4.07,3.73,9.8973,34.0614,59.9755,21.0996
2018/9/3,11.6402,19.19,2.92,5.5624,13.2976,10.96,3.05,5.17,24.2246,9.87,16.0233,35.747,11.3912,,5.65,54.38,4.05,3.66,9.818,35.3059,61.8138,21.0896
2018/9/4,11.5474,20.38,2.94,5.4936,13.8125,10.98,3.14,5.17,23.7961,10.29,15.8939,35.2955,11.4527,,5.83,54.12,4.09,3.73,9.9766,35.5903,62.3887,20.98
2018/9/5,11.5117,20.99,2.96,5.4347,13.6215,10.98,3.45,4.98,23.184,10.1,15.5257,34.9302,11.0299,,5.73,51.88,4.14,3.69,9.9865,35.2703,60.6498,19.6438
2018/9/6,11.4617,20.96,2.88,5.4641,13.281,10.97,3.29,5.05,22.9162,9.79,15.7745,34.3658,11.0607,,5.6,51.75,4.13,3.62,9.8973,35.0783,61.8209,19.1652
2018/9/7,11.3903,20.7,2.98,5.356,13.7129,10.93,3.62,5.22,23.4135,10.05,15.6152,35.7271,11.0684,,5.74,52.31,4.14,3.64,9.9965,36.8205,62.4597,19.2848
2018/9/10,11.3903,20.13,2.9,5.3659,13.5052,10.9,3.79,5.17,23.1304,9.87,15.4759,34.3857,10.6302,,5.66,50.6,4.15,3.58,9.7287,36.0312,62.0693,19.0455
2018/9/11,11.3831,20.8,2.87,5.415,13.2893,10.79,3.75,5.11,23.3064,9.86,15.3266,34.6646,10.4688,,5.63,50.93,4.08,3.57,9.7585,36.6569,64.1916,18.0982
2018/9/12,11.376,20.85,2.84,5.3855,13.2062,10.78,3.67,4.98,22.151,10.08,15.3266,32.2474,10.5918,,5.68,48.3,4.07,3.57,9.7386,35.1707,62.0977,17.7592
2018/9/13,11.376,20.7,2.86,5.2774,13.1314,10.82,3.55,5.16,21.8144,10.06,15.247,32.1345,10.6456,,5.73,49.12,4.07,3.55,9.7089,34.6161,60.6001,17.6096
2018/9/14,11.3403,20.3,2.79,5.189,13.0318,10.42,3.38,5.06,21.493,10.2,15.1276,31.5435,10.392,,5.64,48.16,4.05,3.6,9.5105,34.417,58.7831,17.9785
2018/9/17,11.3403,19.76,2.74,5.1988,12.8158,10.5,3.26,5.15,21.5772,10.52,14.9285,31.1716,10.0768,,5.55,48.58,3.9,3.55,9.2626,33.8623,58.556,17.7991
2018/9/18,11.3474,19.99,2.85,5.3069,13.2893,10.47,3.59,5.15,22.2428,11.13,14.9484,32.7454,10.2997,,5.65,50.8,3.97,3.56,9.2923,33.1015,60.8627,18.0583
2018/9/19,11.3546,20.4,2.91,5.3167,13.6215,10.42,3.58,5.23,22.4724,11.75,14.8091,33.0841,10.5457,,5.71,51.29,4,3.55,9.4609,33.8694,62.0693,18.0783
2018/9/20,11.3546,19.51,2.97,5.2971,13.7129,10.33,3.62,5.18,22.1051,11.78,14.7195,32.5927,10.5611,,5.72,51.28,3.99,3.45,9.4312,33.2863,62.0906,17.8689
2018/9/21,11.3689,21.22,3.07,5.3462,14.0036,10.51,3.56,5.22,22.7861,11.54,14.8788,33.7947,10.6763,,5.83,52.2,4,3.45,9.57,34.2534,63.8793,18.2577
2018/9/25,11.3474,20.65,2.96,5.356,13.9537,10.33,3.55,5.21,22.7631,11.75,14.6598,34.2994,10.6072,,5.79,51.55,4.08,3.61,9.4213,34.2677,62.8146,18.856
2018/9/26,11.4474,20.45,2.94,5.3266,14.2776,10.47,3.6,5.16,23.9797,11.46,14.6797,35.1892,10.9223,,5.78,53.08,4.18,3.79,9.4213,34.8508,63.3824,18.856
2018/9/27,11.4331,19.9,2.79,5.2184,14.2527,10.28,3.96,4.97,24.0409,11.44,14.5702,35.415,11.0837,,6.36,53.42,4.23,3.74,9.6295,34.5237,63.6166,18.6068
2018/9/28,11.4617,20.08,2.82,5.2676,14.3109,10.22,4.36,5.05,24.676,11.46,14.5404,35.674,10.9607,,6.43,53.71,4.22,3.93,9.3618,35.4552,65.6892,18.8261
2018/10/8,11.4617,18.07,2.73,5.13,13.7627,9.9,4.43,4.96,23.7425,11.2,14.5304,34.399,10.2229,,6.04,51.88,4.19,3.92,9.0147,34.3459,61.3667,18.2478
2018/10/9,11.4617,18.08,2.72,5.0416,13.8291,9.74,4.75,4.89,23.7961,11.1,14.4508,34.2661,10.1844,,6.02,51.43,4.1,3.94,8.9849,35.1139,60.8627,18.1879
2018/10/10,11.4331,18.02,2.74,5.0612,13.4969,9.74,4.38,5.07,23.0768,10.84,14.4906,32.606,10.1767,,6.05,50.03,4.03,3.88,8.8262,33.457,59.7271,18.3375
2018/10/11,11.4403,16.22,2.47,4.619,12.7909,8.77,3.94,4.62,22.2199,9.76,14.2617,29.3454,9.2544,,5.45,47.68,3.83,3.69,7.9833,30.7548,54.0702,17.3603
2018/10/12,11.3546,14.6,2.72,4.5207,12.9487,8.5,4.11,4.53,23.0386,8.78,14.6797,30.0958,9.4388,,5.14,49.25,3.69,3.55,8.2114,31.2811,55.4543,17.5498
2018/10/15,11.3046,13.21,2.54,4.5698,12.6746,8.47,3.79,4.58,22.2352,9.66,14.7295,30.0227,9.4235,,4.95,47.8,3.73,3.58,8.2411,31.4304,56.6893,17.9785
2018/10/16,11.1403,13.62,2.79,4.4322,12.4421,8.24,3.83,4.53,22.4724,8.69,14.6598,29.2856,8.7624,,4.64,44.67,3.76,3.49,8.0924,29.738,55.8305,17.2207
2018/10/17,10.9975,13.74,2.87,4.501,12.251,8.49,3.95,4.53,22.1893,8.68,14.6598,29.7239,8.7701,,4.66,44.72,3.82,3.55,8.0924,30.3851,56.6041,17.2107
2018/10/18,10.6262,13.56,2.61,4.334,11.6281,8.41,3.58,4.22,20.8273,8.45,14.3214,26.7621,8.5242,,4.49,43.5,3.72,3.45,7.7155,27.6331,54.1554,16.1837
2018/10/19,9.5621,14.11,2.59,4.4617,11.4205,8.64,3.56,4.34,21.8067,8.79,14.3811,28.7145,8.7471,,4.58,44.88,3.73,3.5,7.8444,29.1193,57.3494,16.8518
2018/10/22,9.0837,14.99,2.85,4.6484,12.1929,8.97,3.72,4.74,23.5895,9.08,15.2271,30.6669,9.6233,,4.87,49.37,3.92,3.65,8.2907,30.7833,61.9274,18.0982
2018/10/23,8.3981,14.5,2.86,4.5502,10.9719,8.8,3.93,4.6,22.2505,9.13,15.0579,30.2153,9.6925,,4.74,49,4.03,3.63,8.0825,30.1078,61.6719,17.9486
2018/10/24,7.9268,14.69,2.95,4.6484,10.9636,8.81,3.89,4.65,21.845,9.11,14.8987,28.761,9.5465,,4.9,48.32,4.19,3.65,7.6362,30.058,61.0402,17.9486
2018/10/25,7.1341,14.31,2.91,4.6386,11.1464,8.65,3.61,4.55,21.3094,9.05,14.63,28.3692,9.3927,,4.87,46.81,4.18,3.54,7.6064,29.2971,61.9771,17.6993
2018/10/26,7.8482,14.07,2.9,4.6583,11.1713,8.5,3.65,4.54,21.0416,9.33,14.4508,27.5192,9.2467,,4.91,46.42,4.22,3.58,7.7453,27.8465,58.6696,17.6196
2018/10/29,8.4267,13.98,2.85,4.5502,11.3208,8.49,3.43,4.41,20.0545,9.29,14.5503,26.6957,9.2236,,4.82,45.3,4.22,3.76,7.3883,27.7327,56.2137,17.3603
2018/10/30,8.191,14.09,2.86,4.5797,11.4038,8.4,3.45,4.44,20.4294,9.3,14.4608,27.0676,9.3005,,4.87,46.79,4.21,3.84,7.8444,29.7451,59.1948,17.5797
2018/10/31,8.848,14.47,2.89,4.7074,12.1348,8.45,3.5,4.55,20.6896,9.54,14.7195,28.2961,9.4619,,4.97,47.7,4.16,3.84,8.0428,31.6295,61.8564,17.8788
2018/11/1,9.7335,14.68,2.87,4.7566,12.5085,8.52,3.53,4.53,20.7278,9.84,15.247,28.5153,9.5388,,4.99,47.82,4.17,3.82,8.5188,31.9353,61.4093,18.8959
2018/11/2,10.7047,15.23,2.9,5.0514,13.3474,8.83,3.73,4.64,22.2887,9.84,15.4958,30.2751,9.8693,,5.15,49.92,4.2,3.89,8.9651,33.0801,62.8501,19.7934
2018/11/5,11.3974,14.86,3.05,5.0219,13.4221,8.93,3.84,4.78,21.6154,9.7,15.4759,29.8169,9.8539,,5.15,47.75,4.31,3.91,8.9552,32.497,62.3745,19.933
2018/11/6,10.2834,14.75,2.94,5.1497,13.2477,8.83,3.74,4.84,21.8832,9.66,15.2968,29.684,9.6617,,5.3,47.9,4.25,3.83,8.975,32.1415,66.0724,20.9301
2018/11/7,9.912,14.68,2.89,5.1005,13.256,8.86,3.82,4.68,21.6078,10.19,15.2271,29.6973,9.6925,,5.21,48.32,4.26,3.84,8.7965,31.7219,62.3745,20.4415
2018/11/8,9.7264,14.42,3.18,5.0514,13.364,9.11,4.2,4.72,21.3476,9.81,14.829,30.1555,9.6771,,5.28,47.37,4.33,4.03,8.8064,32.3548,61.9984,20.1723
2018/11/9,9.6193,14.11,3.5,5.0022,13.6547,8.88,4.08,4.85,21.3017,9.75,14.8489,29.8833,9.4081,,5.15,46.65,4.27,4.01,8.7469,32.305,61.4731,20.0028
2018/11/12,9.7692,15.52,3.7,5.1103,13.7295,9.12,4.24,4.96,21.5542,9.72,14.6698,31.2114,9.9923,,5.34,47.75,4.44,4.21,9.1535,33.1157,63.1908,20.5213
2018/11/13,9.7692,16.1,3.59,5.2283,14.2112,9.21,4.26,5.17,21.822,9.8,14.7295,32.8052,10.3151,,5.58,47.76,4.65,4.42,9.4114,34.1325,62.5946,21.4386
2018/11/14,9.7835,15.9,3.45,5.1988,14.0949,9.33,4.08,5.31,21.4318,9.76,14.5205,32.2075,10.4381,,5.75,47.29,4.56,4.24,9.3122,34.3459,61.8067,21.299
2018/11/15,9.7478,16.24,3.49,5.2381,14.1198,9.39,4.13,5.31,21.7072,9.75,14.6797,32.4466,10.5149,,5.77,49.25,4.57,4.18,9.5304,36.2658,61.9984,21.658
2018/11/16,9.5121,16.51,3.58,5.2578,14.1281,9.43,4.25,5.33,21.5159,9.9,14.7991,31.7095,10.4534,,5.87,49.03,4.65,4.29,9.5006,35.633,61.7074,21.299
2018/11/19,10.1191,17.36,3.47,5.2774,13.879,9.53,4.23,5.26,21.7225,9.05,15.2271,31.8356,10.3228,,6.23,48.94,4.79,4.18,9.451,35.4054,58.2153,20.9401
2018/11/20,10.2048,17.72,3.33,5.0907,13.879,9,4.01,5.03,21.1793,8.98,14.7195,30.5938,10.1076,,5.92,48.1,4.96,4.16,9.1733,35.3343,57.2855,20.9401
2018/11/21,10.8833,17.42,3.39,5.1202,13.8624,9.11,4.27,5.12,21.3859,9.09,14.5802,31.2181,10.3689,,6.11,49.15,4.95,4.19,9.3419,35.5547,58.6979,21.6281
2018/11/22,11.2832,18.59,3.43,5.1103,14.0534,9.29,4.28,5.07,21.2941,9.04,14.411,31.6231,10.3766,,5.96,48.72,4.97,4.26,9.4709,36.2161,57.7823,21.6281
2018/11/23,11.0761,18.58,3.23,4.904,13.1231,8.79,4.02,4.79,21.0033,8.57,13.9532,31.2114,9.5388,,5.8,48.28,4.72,4.05,9.1238,34.5094,56.0718,20.97
2018/11/26,10.6976,17.8,3.29,4.8941,13.0152,8.46,4.08,4.83,21.5925,8.52,14.2518,31.145,9.5311,,5.7,47.9,4.54,3.95,8.6081,34.1397,56.306,21.5683
2018/11/27,10.5905,19.07,3.25,4.9433,13.0401,8.47,4.31,4.77,21.8756,8.66,14.2418,30.8794,9.7156,,5.68,47.98,4.73,4.01,8.6081,34.1397,55.6175,21.5882
2018/11/28,10.5762,19.3,3.25,4.9728,13.1231,8.7,4.4,4.79,21.8756,8.58,14.3811,31.7095,9.7924,,5.75,49.03,4.78,4.02,8.6279,35.249,56.9448,21.7178
2018/11/29,10.1049,18.59,3.09,4.845,13.4138,8.39,4.17,4.63,21.4547,8.5,14.1124,31.8024,9.3235,,5.58,48.41,4.65,3.9,8.4395,34.2677,56.6041,20.8902
2018/11/30,10.0406,18.5,3.02,4.8647,13.4388,8.33,4.32,4.66,21.8067,8.61,14.2319,32.2806,9.4081,,5.63,49.25,4.72,3.92,8.6477,34.7014,56.6041,21.7079
2018/12/3,10.062,18.53,3.11,5.0219,13.8042,8.67,4.38,5.13,22.8167,9.12,14.6001,33.3364,9.8001,,5.83,50.71,4.81,4.01,8.9651,36.2374,59.7626,21.9572
2018/12/4,9.8549,18.86,3.2,5.0317,14.0451,8.86,4.33,5.26,23.3446,9.1,15.0181,34.1068,10.0845,,6.16,53.05,4.8,4.02,8.9651,36.1947,60.8202,22.3062
2018/12/5,9.8692,18.65,3.1,5.0612,13.854,8.73,4.15,5.07,23.1993,8.96,14.9683,34.1001,10.0999,,6.11,53.6,4.79,4.04,9.1138,37.4391,60.5433,22.9543
2018/12/6,9.9977,17.58,3.08,4.9924,13.472,8.48,4.07,5.1,22.9544,9.29,14.7792,30.8528,9.8385,,5.85,52.7,4.7,3.96,9.0147,35.9103,56.7745,22.5953
2018/12/7,10.669,18.92,3.03,4.9826,13.4886,8.43,4.01,4.98,22.4953,9.2,14.7295,30.8595,10.1076,,5.85,52.41,4.73,3.94,8.8262,36.3369,56.8525,22.3161
2018/12/10,10.6833,18.91,2.94,4.8548,13.2893,8.27,3.88,5.1,22.3117,9.02,14.6897,30.9458,9.5695,,5.73,52.15,4.66,3.93,8.5585,37.688,56.306,22.3361
2018/12/11,10.569,18.72,3.01,4.8745,13.5052,8.27,3.95,5.12,23.2758,8.7,14.6797,32.5595,9.6541,,5.75,53.15,4.75,3.91,8.6775,37.688,57.0584,21.2492
2018/12/12,11.1118,18.62,3.04,4.8647,13.5218,8.45,4.01,5.07,23.1916,8.94,14.6399,31.8755,9.7002,,5.7,52.27,4.78,3.9,8.6874,36.4792,57.2429,22.3859
2018/12/13,11.2832,19.11,3.03,4.9236,13.6132,8.37,3.97,5.19,23.1457,9,14.63,32.0614,9.7386,,5.77,54.92,4.82,3.88,8.9155,36.6214,57.1577,22.9244
