ÈÕÆÚ,000423.SZ,000538.SZ,000590.SZ,000650.SZ,000790.SZ,000919.SZ,000989.SZ,000999.SZ,002107.SZ,002118.SZ,002198.SZ,002275.SZ,002287.SZ,002317.SZ,002349.SZ,002390.SZ,002412.SZ,002424.SZ,002433.SZ,002566.SZ,002603.SZ,002644.SZ,002728.SZ,002737.SZ,002750.SZ,002817.SZ,002826.SZ,002864.SZ,002873.SZ,002907.SZ,300026.SZ,300039.SZ,300108.SZ,300147.SZ,300181.SZ,300519.SZ,300534.SZ,600085.SH,600129.SH,600211.SH,600222.SH,600252.SH,600285.SH,600329.SH,600332.SH,600351.SH,600422.SH,600436.SH,600479.SH,600518.SH,600535.SH,600538.SH,600557.SH,600566.SH,600572.SH,600594.SH,600671.SH,600750.SH,600771.SH,600976.SH,600993.SH,603139.SH,603567.SH,603858.SH,603896.SH,603963.SH,603998.SH
2014/3/20,30.278,51.0389,13.41,3.732,5.1822,11.7486,10.2,21.0939,5.9042,5.7972,10.8528,13.5941,16.2658,9.2613,5.4506,10.0825,9.7952,7.6044,10.6376,14.1275,16.14,6.0041,,,,,,,,,5.8532,7.4229,5.6706,18.4988,7.2097,,,16.7878,8.0183,21.7845,6.2,3.8845,5.7438,11.1713,24.8816,7.2318,11.5328,20.7978,8.7014,7.6181,26.6634,5.16,19.6896,21.4705,4.8478,18.5636,13.98,8.3388,16.6026,23.0445,12.2541,,,,,,
2014/3/21,30.6082,52.1183,13.37,3.8065,5.335,11.9033,10.417,21.3636,5.7883,5.8122,10.833,14.3154,16.3302,9.2842,5.3955,9.4764,9.6632,7.6849,10.74,14.029,16.2463,6.1194,,,,,,,,,5.7838,7.3507,5.744,18.2939,7.221,,,16.8544,8.1445,21.7651,6.359,3.9627,5.8305,11.7105,25.2114,7.3236,11.7868,20.7439,8.6115,7.834,26.9961,5.25,19.8725,21.3553,4.8478,18.5439,14.12,8.438,16.9101,23.176,12.3853,,,,,,
2014/3/24,30.6706,51.4918,13.44,3.8139,5.335,12.1945,10.4021,21.3636,5.6814,6.0517,10.4704,15.1914,16.2801,9.1427,5.4473,9.3382,9.3542,8.4186,10.5741,14.4364,16.2898,6.1115,,,,,,,,,5.9659,7.4274,5.6576,17.3193,6.9145,,,16.8544,8.0766,21.7168,6.4583,3.9356,5.8429,11.8902,24.9099,7.2869,11.6457,20.7131,8.5217,7.7636,26.4505,5.26,20.5769,20.4076,4.8478,18.598,14.24,8.4849,16.8815,24.0219,12.4874,,,,,,
2014/3/25,30.9294,51.3677,13.48,3.8735,5.3655,11.7577,10.4544,21.4008,5.6858,5.9868,10.2767,14.9337,16.0513,9.129,5.5446,9.4764,9.2952,7.9874,10.8718,14.1932,15.7872,6.0002,,,,,,,,,5.7867,7.2784,5.8088,17.04,6.6477,,,17.1875,8.1057,21.7361,6.5577,3.9176,5.8614,11.9186,24.9288,6.929,11.2506,20.4385,8.6415,7.8058,26.6168,5.17,20.3331,19.9824,4.8478,19.3358,14.08,8.4954,16.9101,23.6929,12.3926,,,,,,
2014/3/26,31.4113,51.926,13.85,3.9033,5.3411,12.4675,10.5068,21.4938,5.8151,6.0716,10.5101,14.8994,16.5161,9.17,5.6159,10.0292,9.3542,8.1708,11.1743,14.2458,15.7002,6.0817,,,,,,,,,5.8228,7.4048,5.7353,16.891,6.8009,,,17.1685,8.2319,22.0261,6.5279,3.9296,5.8924,11.8524,25.1549,6.9381,11.3635,20.554,8.649,7.8575,27.056,5.18,20.7462,19.9736,4.8478,19.3063,14.14,8.9598,16.9244,23.8997,12.5311,,,,,,
2014/3/27,31.679,50.8714,13.61,3.9704,5.1639,12.1035,10.3048,21.1869,5.6814,5.9319,10.7436,14.5988,15.9584,9.1107,5.5154,10.0687,9.0312,7.9359,10.7108,13.7004,16.053,5.9345,,,,,,,,,5.687,7.3597,5.4589,16.8848,6.4149,,,16.902,8.0572,21.4655,6.4981,3.8484,5.8305,11.8807,24.9193,6.9473,11.4435,20.0125,8.4917,7.7213,26.5703,5.21,20.5701,19.7521,4.8478,19.3801,13.95,8.6989,16.7957,22.7061,12.2395,,,,,,
2014/3/28,31.4291,51.6158,13.09,3.9406,5.0111,11.4665,9.7884,20.6289,5.2536,5.8521,10.1227,14.1866,15.608,9.0331,5.5024,9.4962,8.4272,7.7975,9.9935,12.3337,15.4151,5.7596,,,,,,,,,5.2001,7.1114,5.3769,16.0157,6.0346,,,16.7688,7.9504,21.0886,6.4086,3.8484,5.6943,11.5686,24.4671,6.8188,11.3588,19.6045,8.3644,7.5899,26.537,5.08,20.2112,17.7769,4.8478,19.3653,13.77,8.725,16.4024,21.1648,11.7365,,,,,,
2014/3/31,30.4297,52.1121,12.67,3.8586,5.0111,11.3755,9.6986,19.9964,5.0932,5.7773,10.1078,14.2725,15.6295,8.4397,5.4862,9.4962,8.5873,7.6109,10.2326,12.3337,15.2363,5.5071,,,,,,,,,5.1177,7.1475,5.4546,16.1088,6.097,,,16.5118,7.8727,21.1562,6.3788,3.8574,5.7005,11.2848,24.241,6.7821,11.2459,19.2452,8.3719,7.604,25.9448,4.94,20.6514,17.9806,4.8478,20.1425,13.52,8.5789,16.5812,20.8641,11.6345,,,,,,
2014/4/1,30.6795,50.9644,12.76,3.948,5.0966,11.9033,9.8558,20.2754,5.2714,5.7573,10.3164,14.324,15.8225,8.3895,5.5122,9.5751,8.9609,7.7814,10.0081,12.3337,15.8162,5.5767,,,,,,,,,5.1726,7.2649,5.5712,16.7358,6.1935,,,16.6641,8.0086,21.3205,6.4981,3.9296,5.7748,11.597,24.7686,6.9473,11.3259,19.625,8.5666,7.7401,25.7518,5.11,20.5498,19.1587,4.8478,20.1425,13.84,8.6519,16.5955,21.052,11.8313,,,,,,
2014/4/2,30.3494,50.2448,12.53,3.9555,5.0722,11.9215,9.7884,19.9778,5.1957,5.6925,10.0581,14.5988,15.4436,8.4854,5.389,9.3738,8.5677,7.6463,9.6324,12.3337,15.8065,5.5409,,,,,,,,,4.9703,7.1382,5.4373,16.6675,5.9835,,,16.607,8.0183,21.0403,6.5179,3.8965,5.7191,11.947,24.7121,6.9198,11.3071,19.548,8.5366,7.6509,25.306,5.04,20.5024,18.9018,4.8478,20.0245,13.77,8.7459,17.1532,20.8641,11.7001,,,,,,
2014/4/3,30.4743,50.251,12.34,3.9406,5.0722,11.7213,9.8408,20.3405,5.2269,5.7374,10.1478,14.6246,15.3864,8.4169,5.4117,9.279,8.7811,7.7171,9.6372,12.3337,16.6522,5.5687,,,,,,,,,4.9718,7.1437,5.4848,15.724,6.0402,,,16.6546,8.1445,21.5815,6.4583,3.9356,5.7191,11.8902,24.5802,6.929,11.3118,19.8739,8.4917,7.6087,25.3858,4.97,19.3781,19.017,4.8478,19.6064,13.9,8.605,16.8028,20.6949,11.7074,,,,,,
2014/4/4,30.6706,50.555,12.46,3.9704,5.1089,12.2218,9.9156,20.6103,5.2848,5.7723,10.9752,14.5301,15.3721,8.4169,5.4117,9.121,8.7868,7.7557,9.9983,12.3337,17.377,5.6582,,,,,,,,,5.216,7.1933,5.7008,15.8978,6.1424,,,16.7783,8.3193,22.316,6.4881,3.9717,5.7376,11.9659,24.4577,7.0299,11.9655,19.7405,8.5816,7.6322,25.4257,5.02,19.5474,19.3801,4.8478,19.7195,14.09,8.6363,16.7742,21.0238,11.8604,,,,,,
2014/4/8,31.3488,52.199,12.65,4.0002,5.17,12.3401,10.0503,20.6103,5.3516,5.7673,12.0717,14.8994,15.6223,8.4991,5.4214,9.0184,8.7924,7.82,10.0862,12.3337,17.3094,5.9345,,,,,,,,,5.177,7.5348,5.6706,15.3887,6.1424,,,17.0448,8.2901,23.0409,6.5477,4.0619,5.8181,12.401,24.5613,7.0391,12.1537,20.1537,8.6639,7.6697,27.2623,5.04,19.7099,19.5041,5.2174,19.8031,14.17,8.7145,16.7742,21.5219,11.9989,,,,,,
2014/4/9,31.1971,52.5898,12.66,4.0597,5.2555,13.1591,10.0878,20.6103,5.3561,5.9868,12.1615,14.9251,15.751,8.6543,5.5446,9.4863,9.0677,7.82,10.2667,12.3337,17.2031,6.0101,,,,,,,,,5.4659,7.5623,5.8951,15.6805,6.7555,,,17.0353,8.2707,23.0022,6.5577,4.0378,5.849,12.2307,24.599,7.1217,12.2336,20.0767,8.7014,7.9373,27.1026,5.08,19.6151,19.5838,5.1815,20.0982,14.73,8.7354,16.86,21.6441,12.378,,,,,,
2014/4/10,31.1793,52.4844,13,4.0523,5.225,12.8861,10.0952,20.6103,5.3605,5.9768,13.1085,14.7706,15.6223,8.741,5.551,9.3362,9.107,7.82,10.3936,12.3337,17.348,6.1612,,,,,,,,,5.6783,7.4356,5.8865,16.233,6.8293,,,16.9211,8.261,22.5963,6.508,4.0559,5.849,12.2213,24.5896,7.1951,12.116,19.9227,8.6639,7.9326,26.6168,5.06,19.7235,19.4067,5.4578,19.69,14.07,8.7511,16.8314,21.5313,12.2978,,,,,,
2014/4/11,32.0806,54.4448,13.41,4.03,5.2616,12.695,10.1551,20.6103,5.3427,6.0916,12.5103,14.2124,15.6581,8.7958,5.4798,9.1823,9.0452,7.6559,10.2374,12.3337,17.2997,6.0399,,,,,,,,,5.6046,7.4246,5.8604,15.7736,6.7839,,,17.5016,8.1736,22.1517,6.6272,4.0468,5.8429,12.628,24.3446,7.2961,12.149,21.9142,8.6564,7.9654,27.3488,5.1,20.157,19.3447,5.3358,20.4032,13.36,8.8293,16.9029,21.3152,12.276,,,,,,
2014/4/14,32.1073,54.9659,13.15,4.0448,5.3105,12.6586,10.2225,20.6103,5.414,6.7002,12.62,14.3927,15.701,8.8003,5.5575,9.4567,9.3542,7.4113,10.335,12.3337,17.1934,6.0439,,,,,,,,,5.7072,7.6725,6.0605,15.8916,6.8293,,,17.3398,8.4455,22.316,6.657,4.0709,5.8552,12.8361,24.062,7.5347,12.0408,21.655,8.6789,7.8715,27.6416,5.1,20.4956,19.513,5.2533,20.2163,13.44,8.8346,16.9601,21.193,12.3197,,,,,,
2014/4/15,31.6076,53.6507,12.78,3.9704,5.2189,12.5494,10.0429,20.6103,5.3695,7.0844,12.1914,14.4013,16.2158,8.8779,5.8006,9.6245,9.7447,7.4435,10.3789,12.3337,18.0342,5.9922,,,,,,,,,5.7289,7.7275,5.9518,16.2951,6.7782,,,16.9877,8.3872,23.1858,6.6471,4.0168,5.8676,12.7604,23.4496,7.4521,12.0455,21.2033,8.5217,7.6697,27.2756,5.14,20.2112,19.5927,5.1887,19.7687,13.63,8.7145,17.0674,21.2964,12.0135,,,,,,
2014/4/16,31.8307,53.3219,13.09,3.9778,5.2066,12.058,10.0728,20.6103,5.3695,7.1642,12.0817,14.2553,16.1586,8.8095,5.833,9.4369,9.6295,7.3309,10.2374,12.3337,18.155,5.9982,,,,,,,,,5.7881,7.7386,5.8212,16.233,6.6988,,,16.9401,8.426,22.519,6.9452,3.9717,5.8738,12.6942,23.7605,7.553,11.7915,21.3701,8.5366,7.6462,27.6815,5.28,20.2315,19.8761,5.1672,19.6703,14.81,8.7302,16.8028,21.2306,11.9479,,,,,,
2014/4/17,31.4113,53.1048,13.11,4.0002,5.225,11.9033,10.1551,20.6103,5.3784,7.3089,12.1615,14.324,16.0585,8.8003,5.9496,9.4488,9.6211,7.347,10.052,12.3337,18.2372,6.0101,,,,,,,,,5.7867,7.6559,5.7212,16.1088,6.7271,,,16.7878,8.2707,22.316,6.9054,4.0228,5.9357,12.5618,23.5156,7.8651,11.8527,21.0391,8.4842,7.6087,27.3089,5.26,19.9199,20.0976,5.0487,19.5867,14.3,8.7093,16.7027,21.0614,11.9552,,,,,,
2014/4/18,31.1168,53.0427,12.88,4.03,5.1761,11.8578,10.2075,20.6103,5.3962,7.0545,11.8724,14.3584,16.0656,8.6451,5.9918,9.7429,9.725,7.6527,10.1057,12.3337,18.0052,5.9803,,,,,,,,,5.9427,7.6174,5.8256,16.3137,7.0564,,,16.8164,8.3872,22.1324,7.0147,3.9927,5.9666,12.6659,23.7511,8.0119,12.1396,21.0519,8.5142,7.6228,26.8963,5.28,20.008,20.3101,5.1564,19.567,14.4,8.6937,16.7313,22.443,11.9917,,,,,,
2014/4/21,30.7063,53.0427,12.82,3.9555,5.005,11.4574,9.8782,20.6103,5.2313,6.9347,11.0849,13.9977,16.0084,8.6314,5.752,9.8318,9.5677,7.5015,10.1886,12.3337,17.3722,5.9007,,,,,,,,,5.9659,7.4411,5.6994,16.2889,6.8293,,,16.6165,8.2513,21.9101,7.1439,3.9627,5.979,12.4956,23.7134,7.7916,12.1913,21.2546,8.5591,7.5289,26.7433,5.51,19.7709,20.3721,5.1636,19.6703,14.9,8.4328,15.48,21.9261,11.8313,,,,,,
2014/4/22,30.7956,53.0427,12.85,3.9406,4.9928,11.4028,9.9306,20.6103,5.267,7.1692,11.1347,13.8861,15.7367,8.604,5.3274,9.4764,9.1576,7.4725,9.8849,12.3337,16.4686,5.7854,,,,,,,,,5.6422,7.2979,6.0692,15.7798,6.625,,,16.5594,8.0863,22.2097,7.1538,3.9296,5.979,12.4577,23.5909,7.8008,11.9655,21.7371,8.5217,7.543,25.2993,5.91,19.6422,20.071,5.1349,19.4785,14.9,8.4641,15.001,21.6065,11.8677,,,,,,
2014/4/23,30.8848,52.4223,12.86,3.8959,4.9683,11.7668,10.0054,20.6103,5.3294,6.8449,11.0151,14.178,15.9584,8.604,5.2691,9.6659,8.8823,7.3245,9.787,12.3337,16.5555,5.6781,,,,,,,,,5.6567,7.3089,6.0431,15.5812,6.6704,,,16.5594,8.1639,23.6884,6.9651,3.8875,5.9481,12.8361,23.346,7.9293,10.9778,20.8774,8.327,7.5618,24.8668,5.79,19.1342,19.4598,5.2138,18.9866,14.9,8.4014,14.9652,21.6065,11.875,,,,,,
2014/4/24,30.626,53.5018,12.5,3.8884,4.8889,11.1115,9.8782,20.6103,5.3026,6.5506,11.1347,14.032,16.3373,8.6086,5.402,9.5732,8.7783,7.1056,9.3069,12.3337,16.5555,5.6443,,,,,,,,,5.7072,7.1933,5.6777,15.2087,6.5285,,,16.5594,8.0766,25.5344,6.8856,3.8634,5.6696,12.4672,22.63,7.6356,10.7521,20.6875,8.282,7.4209,24.7537,5.63,18.6669,18.8664,5.0882,18.4996,14.9,8.344,15.0868,21.7005,11.7365,,,,,,
2014/4/25,30.1263,53.3777,13.12,3.8065,4.7972,10.2106,9.4217,20.6103,5.1779,6.5356,11.7428,13.8259,15.7439,8.4671,5.0714,9.277,8.6098,6.7581,9.3167,12.3337,15.5842,5.6184,,,,,,,,,5.5338,7.1437,5.1251,15.2025,6.1595,,,16.3405,8.0766,24.22,6.667,3.8424,5.5148,12.2118,21.9422,7.4888,10.6439,19.7456,8.3719,7.1393,24.3012,5.24,18.3689,19.1144,5.0057,18.1553,14.9,8.3545,14.3074,20.8735,11.3064,,,,,,
2014/4/28,28.2434,51.2436,13.06,3.4787,4.5772,9.792,9.3394,20.6103,4.9283,6.5107,11.0749,13.0187,15.2005,8.3439,4.8478,8.3491,8.357,6.5006,8.9249,12.3337,15.1735,5.3679,,,,,,,,,5.2882,6.9344,5.086,15.1032,5.8586,,,16.2263,8.0766,23.3598,6.2795,3.7793,5.4096,11.8713,21.1697,7.1951,9.9666,19.4197,8.1622,7.0126,24.055,4.96,17.7322,18.0958,4.8334,18.0619,14.9,8.1092,13.0705,18.7871,11.2335,,,,,,
2014/4/29,28.9037,51.2808,13.62,3.516,4.5955,10.2561,9.4068,20.6103,5.0397,6.7052,11.3839,13.0989,15.0789,8.2982,4.8673,7.7983,8.4356,6.6293,9.111,12.3337,15.5891,5.4057,,,,,,,,,5.531,6.9895,5.2078,15.3577,6.0459,,,16.1883,8.0766,21.4269,6.3888,3.7883,5.5829,11.9186,21.4429,7.3052,10.1218,19.4608,8.1547,7.036,24.4476,5.05,18.8227,18.6538,4.8729,18.1996,14.9,8.2345,13.4423,18.4393,11.3429,,,,,,
2014/4/30,28.7342,52.7325,13.47,3.516,4.6016,10.3289,9.4517,20.6103,5.4229,6.6903,11.5534,13.3217,15.2076,8.6816,5.1881,7.8575,8.3823,6.8128,9.5029,12.3337,15.2218,5.4196,,,,,,,,,5.7636,7.0335,5.2339,15.7612,6.1311,,,16.1692,8.0766,21.1949,6.6173,3.8003,5.5396,12.0888,22.988,7.4796,10.3523,19.8868,8.2072,7.3036,24.9599,5.06,19.1884,18.6361,5.0165,18.2094,14.9,8.2658,14.7865,19.163,11.4522,,,,,,
2014/5/5,28.7342,53.9733,13.39,3.5085,4.6322,10.429,9.4068,20.6103,5.463,6.7152,11.7627,13.4999,15.4507,8.6771,5.7066,7.8398,8.5059,6.9962,9.7968,12.3337,15.5794,5.523,,,,,,,,,5.8445,7.1382,5.2904,16.084,6.1935,,,16.1883,8.0766,21.7458,6.6173,3.8935,5.5891,12.7699,22.5923,7.6631,10.4934,19.82,8.327,7.4397,24.8002,5.11,19.0326,19.0701,5.0703,18.6865,14.9,8.3232,15.5158,19.1818,11.5178,,,,,,
2014/5/6,29.1447,54.5875,13.89,3.5607,4.6872,10.5473,9.4816,19.0664,5.4809,6.9846,11.982,13.589,15.4793,8.7638,5.7584,7.9562,8.5227,7.096,9.787,12.3337,14.9802,5.6383,,,,,,,,,5.6986,7.2484,5.4819,16.084,6.3071,,,16.1407,8.0766,22.1034,6.6173,3.8755,5.6138,12.7888,22.7901,7.6081,10.4887,19.8534,8.3644,7.5054,24.8468,5.24,19.3916,19.2118,5.0308,18.5833,14.9,8.3545,15.3084,19.2194,11.5105,,,,,,
2014/5/7,28.636,54.0043,13.98,3.4713,4.5711,10.0923,9.2496,18.8245,5.4586,6.8449,11.7627,13.4019,15.0646,8.7501,5.6353,7.6798,8.4244,6.9608,9.7576,12.3337,14.9657,5.525,,,,,,,,,5.5642,7.1217,5.3688,16.0219,6.0459,,,15.8552,8.0766,21.7168,6.6173,3.8033,5.521,12.6659,22.1872,7.3236,10.3805,19.8816,8.2296,7.4162,24.7603,5.11,19.3306,19.079,5.0165,18.7308,14.9,8.391,15.1511,19.1348,11.2918,,,,,,
2014/5/8,28.9037,54.5627,13.55,3.4713,4.5711,10.338,9.287,18.499,5.4675,6.5755,11.4537,13.5979,15.1218,8.7592,5.5737,7.6068,8.3542,6.9705,9.6988,12.3337,14.6903,5.4315,,,,,,,,,5.6913,7.1052,5.2817,15.6122,6.0516,,,15.8552,8.0766,21.6491,6.6173,3.8123,5.5334,12.8077,22.451,7.2502,10.2065,19.838,8.3869,7.5101,24.6805,5.18,19.2358,19.1498,4.916,18.7652,14.9,8.438,15.1654,18.8528,11.2117,,,,,,
2014/5/9,28.9484,54.6557,13.43,3.4638,4.5833,10.1014,9.3319,18.4246,5.4764,6.2862,11.2244,13.7048,14.8501,8.7638,5.5024,7.3363,8.3991,6.8514,9.6596,12.3337,14.207,5.4017,,,,,,,,,5.5093,6.973,5.173,15.0225,5.9494,,,15.8552,8.0766,21.0209,6.6173,3.7913,5.5086,13.0821,22.922,7.3328,10.0983,19.5275,8.5741,7.5477,24.7537,5.35,19.229,18.7512,4.898,18.5439,14.9,8.4328,15.0868,18.3265,11.2335,,,,,,
2014/5/12,29.341,55.7724,13.74,3.5383,4.7239,10.3107,9.5115,18.6199,5.5031,6.5705,11.3141,13.8652,15.1004,8.814,5.6418,7.1863,8.5171,6.919,9.8556,12.3337,14.5115,5.5548,,,,,,,,,5.7217,7.0446,5.4645,15.1404,6.1027,,,16.1121,8.0766,20.847,6.6173,3.8604,5.6386,13.2145,23.2141,7.4888,10.3429,20.1511,8.6265,7.665,25.0531,5.4,19.0394,18.5829,4.9267,18.5488,14.9,8.5162,15.5158,18.6837,11.5032,,,,,,
2014/5/13,28.8234,55.9709,13.44,3.5458,4.7422,10.3562,9.504,18.5548,5.4987,6.8848,11.1646,13.9098,15.0289,8.8916,5.5543,7.1073,8.6126,6.8385,9.7184,12.3337,14.5695,5.5707,,,,,,,,,5.6046,7.006,5.434,15.2398,6.3865,,,16.036,8.3872,20.673,6.6173,3.8604,5.62,12.9402,22.9974,7.5714,10.4322,20.0356,8.5816,7.5664,24.9134,5.53,19.2155,18.5032,4.8047,18.5587,14.9,8.4119,15.4943,18.4393,11.4449,,,,,,
2014/5/14,28.9751,55.7724,12.98,3.5458,4.8094,10.3653,9.5115,18.6106,5.5923,6.7751,11.045,13.7316,15.0146,8.9327,5.5672,7.1389,8.8317,6.7581,9.6596,12.3337,14.6661,5.6284,,,,,,,,,5.8214,7.0005,5.6211,15.3763,6.2957,,,15.9218,8.4843,20.9339,6.6173,3.8544,5.6448,12.8834,23.346,7.5071,10.4557,19.9612,8.5366,7.5477,24.8734,5.47,19.5406,18.5121,4.8155,18.5291,14.9,8.4067,15.9234,18.7213,11.4231,,,,,,
2014/5/15,28.6003,54.6929,12.95,3.4862,4.675,10.1287,9.3544,18.0805,5.766,6.8898,11.0151,13.5355,14.8501,8.5949,5.4765,7.2356,8.6632,6.6293,9.2971,12.3337,14.2747,6.191,,,,,,,,,5.8951,6.973,5.2121,15.4756,6.1595,,,15.7885,8.5328,20.499,6.6173,3.7492,5.5643,12.978,22.7995,7.4429,10.2112,19.6815,8.5067,7.3505,24.6272,5.3,19.5474,18.2729,4.7043,18.2291,14.9,8.2814,15.5801,18.6085,11.2335,,,,,,
2014/5/16,28.3683,54.0105,12.86,3.4713,4.6872,10.0377,9.3693,17.6248,5.6012,6.9297,10.9054,13.2326,14.5856,8.4489,5.1978,7.1567,8.7531,6.565,9.3363,12.3337,14.207,6.1413,,,,,,,,,5.8647,6.7526,5.2252,15.5129,6.0573,,,15.9313,8.2513,19.9095,6.6173,3.7101,5.5705,12.7794,22.2531,7.5897,9.9054,19.7584,8.3944,7.3365,24.6073,5.51,19.3916,17.9629,4.7294,17.7028,14.9,8.3232,15.2941,18.2702,11.0586,,,,,,
2014/5/19,27.4403,53.3467,12.69,3.4638,4.6016,9.8011,9.287,17.2899,5.4541,6.8399,10.5665,13.2949,14.7858,8.9007,5.2497,7.1764,8.9047,6.5006,9.1012,12.3337,14.0862,6.0439,,,,,,,,,5.7517,6.5819,5.1904,14.4017,6.1367,,,15.741,8.3484,19.6292,6.6173,3.641,5.5643,12.9118,21.6125,7.5897,9.5715,19.276,8.2895,7.1252,24.2479,5.64,19.1681,17.8655,4.6289,17.8405,14.9,8.3597,14.9581,17.8754,11.044,,,,,,
2014/5/20,27.3778,53.3653,12.86,3.4713,4.6078,9.9649,9.302,17.1411,5.4675,6.9347,11.0749,13.2147,14.4855,9.0057,5.3566,7.3343,8.8205,6.6133,9.1894,12.3337,14.2119,6.362,,,,,,,,,5.7039,6.626,5.2382,14.5445,6.1992,,,15.6839,8.0183,19.8322,6.6173,3.6199,5.5643,13.0348,21.6219,7.8008,9.4539,19.3555,8.282,7.1205,24.0749,5.75,19.29,17.8301,4.6576,18.0569,14.9,8.3023,15.2655,17.8848,11.0294,,,,,,
2014/5/21,27.6187,54.0353,12.95,3.5085,4.675,10.1014,9.534,17.2992,5.5477,6.8399,11.7428,13.5088,14.0494,9.0194,5.6094,7.3699,8.8205,7.0316,9.3559,12.3337,14.3472,6.2107,,,,,,,,,5.7778,6.67,5.2861,14.4824,6.273,,,15.76,8.0474,20.1898,6.6173,3.656,5.5767,12.9213,21.8103,7.8926,9.6138,19.4684,8.4992,7.144,24.3344,5.73,19.6354,17.8832,4.6863,18.1996,14.9,8.2919,15.5158,18.2514,11.095,,,,,,
2014/5/22,27.4046,54.0663,12.72,3.4862,4.6872,10.6019,9.4741,17.2155,5.5388,6.8549,11.6431,13.5088,13.9493,8.9236,5.4927,7.7667,8.9104,6.9737,9.2873,12.3337,14.6081,6.0077,,,,,,,,,5.7626,6.6535,5.421,14.4824,6.273,,,15.8647,7.9601,20.1994,6.6173,3.6049,5.5396,12.5807,21.6501,7.8467,9.7079,19.4967,8.4468,7.144,24.2945,5.75,19.8522,18.1135,4.6684,18.4406,14.9,8.1979,15.4014,18.5709,11.0731,,,,,,
2014/5/23,27.5473,54.0353,12.69,3.5011,4.7055,10.7566,9.5415,17.2806,5.5833,7.5085,11.7129,13.7138,14.0565,9.2431,5.5899,7.8279,8.9047,7.0059,9.4343,12.3337,14.7289,6.0236,,,,,,,,,5.7691,6.7471,5.4123,14.4266,6.3525,,,15.9694,8.0766,20.1994,6.6173,3.5808,5.6015,12.628,21.7349,8.0027,9.7455,19.6301,8.7463,7.2379,24.4808,5.71,20.2518,18.5209,4.6792,18.3963,14.9,8.2501,16.3881,18.6273,11.1898,,,,,,
2014/5/26,27.8775,54.3455,12.72,3.5383,4.7605,11.239,9.7285,18.2386,5.7037,7.3039,11.7428,13.7761,14.2067,9.2613,5.5997,8.1023,8.7962,7.2504,9.7968,12.3337,14.7966,6.1231,,,,,,,,,5.9734,7.0501,5.5428,15.5191,6.5171,,,16.1787,8.1736,20.6247,6.6173,3.644,5.6572,13.1861,22.5169,8.5166,10.1923,19.9561,8.7987,7.3599,25.3459,5.65,20.9427,18.7512,4.8263,19.3457,14.9,8.318,16.3881,18.9722,11.3866,,,,,,
2014/5/27,27.8329,54.1718,12.81,3.583,4.6811,11.0296,9.766,18.499,5.7304,7.0844,11.673,13.6157,14.2639,9.1781,5.6839,8.1083,8.6478,7.2472,9.64,12.3337,14.4631,5.9917,,,,,,,,,5.8886,7.0115,5.4949,15.724,6.3809,,,16.0931,8.1154,20.9629,6.6173,3.6199,5.6077,13.0726,22.5546,8.4708,10.2582,19.8046,8.7538,7.2754,25.1529,5.73,20.7259,18.2818,4.9267,19.4637,14.9,8.2971,16.3881,18.8189,11.3356,,,,,,
2014/5/28,28.1631,54.2467,12.8,3.583,4.73,11.4847,9.766,18.4804,5.7081,7.0944,11.8425,13.794,14.1566,9.2613,5.658,8.284,8.819,7.45,9.689,12.3337,14.5743,6.0554,,,,,,,,,6.1059,7.1052,5.5515,15.9536,6.4887,,,16.0836,8.2998,22.4513,6.6173,3.6891,5.6572,13.3942,22.7901,8.5625,10.6062,19.9407,8.7613,7.313,25.2793,5.68,21.2949,18.3881,4.9554,19.6851,14.9,8.3232,16.3881,19.0585,11.4085,,,,,,
2014/5/29,28.1095,53.6477,12.61,3.5607,4.7544,11.7122,9.6326,18.1549,5.6235,6.9996,11.8624,13.5266,14.128,9.1504,5.7066,8.2642,8.7791,7.3148,9.5029,12.3337,14.7531,5.9639,,,,,,,,,6.0798,6.8848,5.3601,15.5563,6.5341,,,16.0645,8.2513,22.606,6.6173,3.6229,5.6324,13.3185,22.451,8.7002,10.6015,19.8868,8.604,7.1956,25.1063,5.5,21.3084,18.9638,4.9267,19.6998,14.9,8.2292,16.3881,18.9339,11.4303,,,,,,
2014/5/30,28.1006,53.8442,12.45,3.5756,4.6872,11.5484,9.6797,17.9503,5.6947,7.1293,11.673,13.4197,14.2996,9.1181,5.5867,8.0155,8.6992,7.2826,9.4343,12.3337,14.8352,5.8484,,,,,,,,,6.0798,6.7637,5.3557,15.5191,6.4547,,,16.055,8.6299,23.5724,6.6173,3.6049,5.6386,13.4226,23.6098,8.4341,10.357,19.7969,8.619,7.1722,24.9466,5.61,21.0646,19.1232,4.9985,19.6703,14.9,8.2397,16.3881,18.9531,11.3939,,,,,,
2014/6/3,27.8329,53.0581,12.41,3.5607,4.7361,11.5484,9.5071,17.6434,5.668,7.1044,11.4238,13.589,14.2639,9.3722,5.5802,7.8615,8.722,7.1925,9.4343,12.3337,14.6033,5.8922,,,,,,,,,6.0907,6.7692,5.3818,15.7798,6.4149,,,15.9503,8.5522,23.5821,6.6173,3.5898,5.6262,13.8199,23.7605,8.3239,10.7709,19.7071,8.5441,7.1675,24.9466,5.54,20.8072,19.1321,4.9985,19.4293,14.9,8.1249,16.3881,19.0393,11.27,,,,,,
