ÈÕÆÚ,000004.SZ,000153.SZ,000513.SZ,000566.SZ,000597.SZ,000623.SZ,000739.SZ,000756.SZ,000766.SZ,000788.SZ,000813.SZ,000908.SZ,000915.SZ,000931.SZ,000952.SZ,000963.SZ,002001.SZ,002019.SZ,002020.SZ,002099.SZ,002102.SZ,002262.SZ,002294.SZ,002332.SZ,002365.SZ,002370.SZ,002393.SZ,002399.SZ,002411.SZ,002422.SZ,002435.SZ,002437.SZ,002550.SZ,002626.SZ,002653.SZ,002675.SZ,002755.SZ,002773.SZ,002821.SZ,002898.SZ,002900.SZ,002923.SZ,002940.SZ,300006.SZ,300016.SZ,300086.SZ,300110.SZ,300158.SZ,300194.SZ,300199.SZ,300233.SZ,300254.SZ,300267.SZ,300363.SZ,300401.SZ,300434.SZ,300436.SZ,300452.SZ,300497.SZ,300558.SZ,300573.SZ,300583.SZ,300584.SZ,300630.SZ,300636.SZ,300702.SZ,300705.SZ,300723.SZ,300725.SZ,300765.SZ,600062.SH,600079.SH,600200.SH,600216.SH,600227.SH,600267.SH,600276.SH,600380.SH,600420.SH,600488.SH,600513.SH,600521.SH,600613.SH,600664.SH,600673.SH,600781.SH,600789.SH,600812.SH,600851.SH,603079.SH,603168.SH,603222.SH,603229.SH,603351.SH,603456.SH,603520.SH,603538.SH,603669.SH,603676.SH,603707.SH,603811.SH,688321.SH,900904.SH,900917.SH
2015/4/8,25.27,14.423,21.4369,15.9668,8.9829,28.8526,9.9555,9.3725,8.47,19.2232,7.0837,21.001,30.259,11.3,17.5732,16.5998,9.7176,12.945,12.1816,8.5063,4.4981,12.8954,25.8016,10.5557,11.8345,11.2521,39.2436,21.3648,9.6705,19.1656,5.896,11.3725,8.2191,16.495,25.2929,7.9363,,,,,,,,12.4765,18.5503,16.5142,4.4053,8.703,7.7262,28.2995,18.5867,23.8368,13.5086,34.8358,9.0535,,,,,,,,,,,,,,,,18.1498,16.782,19.9581,13.4195,7.19,21.582,16.7012,15.8248,18.4606,8.9126,13.5324,12.6152,19.9816,6.5801,9.6147,23.189,8.8967,8.5634,11.258,,26.4107,11.8247,,,12.6955,,,,,,,,1.5911,0.6441
2015/4/9,24.61,13.9552,21.546,16.2151,8.8017,29.8625,9.9555,9.1246,8.47,18.606,7.4035,19.7952,29.3991,10.9,18.9631,16.3404,9.4223,12.3709,11.8707,8.0549,4.327,12.81,25.3639,10.8763,11.4885,10.5905,38.2649,20.6972,9.6705,18.8865,5.8113,10.9686,7.9901,16.495,24.521,7.9363,,,,,,,,11.913,17.9526,18.0614,4.4053,8.6075,7.8548,27.0916,18.5867,22.9818,14.8575,36.1179,8.8841,,,,,,,,,,,,,,,,18.1498,16.2325,21.8381,12.9126,7.91,21.5034,16.7317,17.4098,18.1205,8.9997,14.0036,13.0459,19.3905,6.8292,9.6904,22.7625,8.8586,8.2976,12.3809,,25.8804,11.588,,,12.3918,,,,,,,,1.609,0.6704
2015/4/10,24.94,14.6082,23.7022,17.8367,9.3921,30.6618,9.9555,10.0408,8.47,19.4322,7.4968,20.0022,29.8661,11.39,19.1319,17.5206,9.7439,12.926,12.257,8.5435,4.4158,12.9096,26.0485,11.2162,12.076,10.8649,38.9395,21.4244,9.6705,19.1464,5.9918,11.1868,8.5999,16.495,25.1658,7.9363,,,,,,,,13.1043,19.7459,17.5564,4.4053,9.0995,8.1185,27.5317,18.5867,24.0898,14.6252,36.1114,9.0022,,,,,,,,,,,,,,,,18.1498,16.8987,22.501,13.5248,8.7,23.3895,17.3485,17.8567,19.7383,9.1448,14.7621,13.9823,19.842,6.8717,10.3225,23.3278,9.4142,8.4748,12.9569,,27.6466,12.1206,,,12.8355,,,,,,,,1.77,0.7371
2015/4/13,26.84,15.0175,25.6049,19.0881,10.3246,31.8534,9.9555,11.0472,8.47,19.4621,7.6767,20.3261,30.6815,11.8,20.8495,18.1949,10.1077,13.4278,13.053,8.4505,4.4619,13.1229,28.6523,11.447,12.7222,11.257,41.6286,22.9803,9.6705,20.2871,6.1685,11.5419,9.3102,16.495,26.1012,7.9363,,,,,,,,14.3546,21.7231,17.3752,4.4053,9.2094,8.3725,27.8496,18.5867,25.1979,14.4078,35.8418,9.9025,,,,,,,,,,,,,,,,18.1498,17.4288,22.7286,14.3952,9.57,24.1656,18.1483,19.644,21.7106,9.4932,15.7965,13.9386,20.7122,7.1633,10.209,23.5163,9.574,8.9768,14.2556,,28.555,13.3336,,,13.472,,,,,,,,1.9473,0.8113
2015/4/14,26.26,14.9103,24.9022,18.494,10.0026,31.1777,9.9555,12.1511,8.47,19.034,7.6368,20.5601,29.8958,11.58,20.8495,17.7177,9.9021,13.4278,12.8599,8.8925,4.7975,13.1798,28.7421,11.4855,12.794,11.5559,40.935,22.5392,9.6705,19.878,6.0396,11.4083,9.1326,16.495,26.0013,7.9363,,,,,,,,15.5111,22.9843,17.6406,4.4053,9.1091,8.4175,28.1631,18.5867,26.3949,14.0224,33.7903,9.5538,,,,,,,,,,,,,,,,18.1498,17.0446,23.352,14.1847,9.35,24.0575,17.9755,21.6084,20.9868,9.1255,16.3136,13.5952,20.3428,6.9993,9.6374,23.179,9.8556,8.9276,14.2653,,29.886,14.2311,,,13.1524,,,,,,,,1.9335,0.8667
2015/4/15,25.12,14.0234,23.9268,17.5299,9.5263,29.4048,9.9555,11.8658,8.47,18.5363,7.1836,18.6075,28.265,10.85,19.6581,17.5232,9.4328,13.7548,12.8175,8.0549,4.5211,12.5161,27.8386,10.6134,11.8149,11.0707,39.5192,21.9907,9.6705,19.0116,5.8113,10.7568,8.6163,16.495,24.521,7.9363,,,,,,,,15.5111,22.5245,18.1261,4.4053,8.5788,7.8002,25.3517,18.5867,24.4318,13.0194,30.4106,9.0456,,,,,,,,,,,,,,,,18.1498,16.1984,22.0063,13.6013,8.49,23.0752,18.4906,21.8782,20.2289,8.7093,14.6817,12.6402,19.3331,6.6287,8.763,22.2864,9.1402,8.4551,13.2694,,27.2642,12.9638,,,12.4182,,,,,,,,1.9285,0.8827
2015/4/16,25.1,13.8773,24.2252,18.3577,9.5665,30.1895,9.9555,11.4752,8.47,17.8793,7.2369,18.0857,28.6134,10.8,18.5461,18.8693,9.4592,13.884,12.8175,8.1154,4.6462,12.7674,28.0631,11.5176,11.6974,10.9335,40.6119,22.0503,9.6705,19.3004,5.9439,10.7568,9.0018,16.495,24.2213,7.9363,,,,,,,,15.7982,23.4244,17.9448,4.4053,8.7938,7.7873,26.5468,18.5867,24.3634,13.143,29.5953,9.1598,,,,,,,,,,,,,,,,18.1498,16.5194,22.7088,13.8691,8.69,23.4288,18.6736,20.2595,21.0305,8.5448,15.3138,13.358,19.4644,6.7502,8.922,22.4848,9.1326,8.6225,13.8845,,28.6142,13.5999,,,12.6612,,,,,,,,1.9261,0.9221
2015/4/17,25.11,13.8285,23.5033,17.8951,9.6068,29.8335,9.9555,11.1673,8.47,17.9489,7.2969,18.0497,28.7616,10.81,18.3079,18.6696,9.4487,13.5647,12.8175,7.9339,4.7021,12.6868,27.7657,11.2098,11.5146,10.9335,40.1273,21.7284,9.6705,19.4592,5.8518,10.6526,8.7494,16.495,23.7218,7.9363,,,,,,,,14.2178,21.0925,16.5142,4.4053,8.5502,7.7166,26.6447,18.5867,23.7342,12.9008,30.0753,9.217,,,,,,,,,,,,,,,,18.1498,16.2422,21.5907,13.8691,8.53,23.252,18.4669,20.622,20.6419,8.5545,15.2103,13.0959,19.4808,6.6833,8.8538,22.5145,9.0108,8.6126,13.4842,,27.5346,13.2251,,,12.5687,,,,,,,,1.9261,0.8855
2015/4/20,23.74,13.1756,21.931,16.7508,9.1707,27.9734,9.9555,10.3638,8.47,17.6304,7.0637,17.6897,27.3828,11.06,17.3448,18.7552,9.0585,12.9032,12.8175,7.785,4.4422,12.0325,26.6658,10.7416,11.0968,11.0511,38.4834,20.8998,9.6705,18.7806,5.5609,10.1313,8.1537,16.495,22.8408,7.9363,,,,,,,,13.1472,19.7393,15.3619,4.4053,8.2875,7.813,25.1753,18.5867,22.8382,12.4216,29.4638,8.7087,,,,,,,,,,,,,,,,19.9668,15.8289,20.6606,13.2569,8.13,21.8964,18.2229,18.5564,18.7812,8.2255,15.5091,12.815,18.9554,6.3796,8.5397,22.8815,8.8815,8.2484,12.7324,,25.1261,12.2586,,,12.0537,,,,,,,,1.8485,0.8066
2015/4/21,24.46,13.5752,22.4605,17.5396,9.4458,28.9616,9.9555,10.8219,8.47,18.0784,7.3902,18.1666,28.4873,11.61,17.9703,19.4529,9.3801,13.2035,12.8175,8.1201,4.6067,12.6394,29.3313,11.2226,11.6191,11.6735,39.5857,21.7463,10.6386,19.4448,5.7082,10.5353,8.427,16.495,23.6582,7.9363,,,,,,,,13.9522,20.5998,15.9898,4.4053,8.5263,8.2632,26.8015,18.5867,25.0132,13.0738,30.8051,9.1638,,,,,,,,,,,,,,,,19.9869,16.3103,21.3532,13.63,8.79,22.8198,19.1684,18.8515,19.301,8.5352,15.7447,13.5016,19.4808,6.5922,9.081,24.0816,9.1859,8.524,13.4744,,26.0895,12.8208,,,12.5423,,,,,,,,1.8934,0.8488
2015/4/22,24.93,13.9845,23.4327,17.5737,9.6135,30.0805,9.9555,11.265,8.47,18.3272,7.5701,18.5535,29.4881,12.31,18.1589,19.2869,9.7334,13.3024,12.8175,8.2038,4.712,12.8053,29.6623,12.0627,12.0107,11.7372,40.2603,22.0146,11.7054,19.7528,5.8997,10.848,8.5836,16.495,24.2304,7.9363,,,,,,,,14.1937,20.6918,17.0191,4.4053,8.7221,8.321,29.4855,18.5867,26.4701,13.2912,31.4232,9.3588,,15.2567,,,,,,,,,,,,,,20.1405,16.6993,21.6996,13.9073,9.14,22.9082,19.7208,19.2225,19.8306,8.8061,17.3192,14.3068,21.4265,6.7623,9.4519,24.9544,9.2696,8.7504,13.8064,,26.8163,13.0032,,,13.6463,,,,,,,,2.0421,0.8808
2015/4/23,25.67,14.0234,23.1664,17.4033,9.7946,29.3685,9.9555,11.1298,8.47,20.159,7.5435,19.1744,29.6215,12.37,18.0497,18.8045,9.8441,13.751,12.8175,8.5668,5.1266,12.6251,30.3413,12.5052,11.7822,12.1881,40.5739,22.5511,12.8808,19.8924,6.0728,10.7764,8.5088,16.495,23.9488,8.7306,,,,,,,,13.9495,21.4537,17.7506,4.4053,8.8702,8.4014,29.4855,18.5867,27.3593,13.1825,31.7848,9.6523,,16.7814,,,,,,,,,,,,,,19.6662,16.7236,21.4225,14.0221,9.09,23.8218,19.4938,18.6155,19.3836,8.7868,18.095,13.8949,22.625,6.7198,9.2362,27.4241,9.5588,9.4493,14.4313,,26.4001,13.2547,,,15.0117,,,,,,,,2.0315,0.892
2015/4/24,26.24,14.5107,22.4861,17.5786,9.7007,28.6637,9.9555,10.9871,8.47,20.0893,7.5635,18.5625,29.1693,13.02,18.4369,18.265,10.8301,13.865,12.8175,9.1671,5.1299,12.7958,30.0139,12.114,11.5734,12.2126,40.1938,22.8313,14.165,19.4352,6.036,10.7145,8.6139,16.495,23.5129,9.6037,,,,,,,,13.1741,22.9186,16.8378,4.4053,9.0279,8.0638,29.4855,18.5867,27.414,13.2418,31.1602,9.4435,4.1564,18.459,,,,,,,,,,,,,,19.1652,17.5309,21.2246,14.4334,8.85,23.4976,19.304,18.7419,19.4225,8.7287,19.905,13.6452,23.2571,6.659,9.0507,27.3844,10.1829,9.1835,14.5387,,26.2585,12.8997,,,15.0117,,,,,,,,2.0389,0.8967
2015/4/27,25.75,14.3645,22.3963,17.9194,9.647,29.7826,10.9481,10.8444,8.47,19.93,7.6034,18.2656,30.1404,12.88,18.4568,18.3687,11.0094,13.6673,12.8175,9.6696,5.0279,12.81,29.4682,12.0948,11.606,12.0313,40.859,23.487,15.5775,19.4015,5.8408,10.7405,8.8429,16.495,23.6673,10.5653,,,,,,,,13.2599,22.0055,16.799,4.4053,9.0279,8.1603,29.4855,18.5867,27.5029,12.9354,30.5092,9.3253,4.5715,20.3044,,,,,,,,,,,,,,19.0316,18.4159,21.5907,14.223,8.87,23.1538,19.3921,18.6829,18.995,8.8061,20.1923,13.5141,22.9534,6.7441,9.1907,26.8191,10.1144,9.4,14.5485,,26.6114,13.092,,,15.0117,,,,,,,,2.0454,0.9099
2015/4/28,24.29,13.5849,21.3759,17.1598,9.0701,28.5111,11.0722,10.514,8.47,20.2585,7.3236,17.1859,29.6734,12.16,17.2952,17.8266,10.3872,12.869,12.8175,8.832,4.837,12.7674,28.3586,11.4791,10.9271,12.0313,39.3386,22.2351,17.1382,18.7324,5.6345,10.3496,8.4995,16.495,22.7137,11.6222,,,,,,,,12.7314,20.902,15.459,4.4053,9.0279,7.7166,29.4855,18.5867,25.8887,12.4265,28.9575,8.8683,5.0276,22.3373,,,,,,,,,,,,,,19.2454,18.1971,23.1145,13.5343,8.44,22.0634,18.816,17.5616,18.1885,8.5835,18.3421,13.5141,22.3787,6.4585,8.2785,27.3348,9.673,8.9768,13.7283,,25.8445,12.875,,,15.0117,,,,,,,,1.998,0.8733
2015/4/29,24.89,13.6824,21.4818,18.5086,9.1305,28.9398,10.6618,10.6492,8.47,20.149,7.6434,17.4198,30.3924,12.78,16.9775,18.1327,10.4399,13.0857,12.8175,8.8413,4.9851,13.0945,28.495,12.3641,11.1099,12.0313,39.7282,22.7776,18.857,18.9538,5.9402,10.4506,8.5228,16.495,22.9135,12.7841,,,,,,,,13.1419,21.0728,16.3653,4.4053,9.0279,7.8845,29.4855,18.5867,27.0173,12.5451,29.3849,9.1815,5.5301,24.5725,,,,,,,,,,,,,,19.3589,18.9411,22.4021,13.63,8.74,22.2206,19.1989,17.8651,18.4897,8.6513,19.5373,14.5253,22.7235,6.6347,8.305,27.2059,9.8252,9.2622,13.9138,,27.8409,13.2301,,,14.5971,,,,,,,,2.0217,0.8864
2015/4/30,25.33,13.5069,22.6498,20.359,9.1103,28.7727,10.4995,10.9796,8.47,20.597,7.4968,17.1409,28.895,13.12,17.0569,18.0782,10.1816,13.1921,12.8175,9.0275,4.8633,13.4785,28.204,12.1268,11.136,12.0313,40.1083,22.2351,19.0546,18.8624,6.0028,10.62,8.5135,16.495,22.8499,14.0641,,,,,,,,13.1714,22.4259,16.5271,4.4053,9.0279,7.7166,29.4855,18.5867,26.2717,12.9305,29.7925,9.018,6.0845,27.0298,,,,,,,,,,,,,,19.0182,18.4646,21.7985,13.4769,8.67,21.975,19.3209,18.3962,19.4273,8.6416,19.0833,14.0384,22.1817,6.495,8.2974,26.948,9.6501,9.0851,13.3768,,27.0909,13.2498,,,15.3022,,,,,,,,2.0209,0.8817
2015/5/4,25.75,13.5752,22.4605,20.5489,9.0097,29.8262,10.3564,10.7843,8.47,20.1291,7.4968,17.9237,29.4881,13.08,17.593,18.2105,10.2554,12.8081,12.8175,9.1066,4.8041,14.0142,28.5314,11.7549,11.4363,12.0313,40.859,21.8775,19.0546,18.9057,6.0912,10.5972,8.3055,16.495,22.8045,15.3606,,,,,,,,12.5543,22.2026,16.2423,4.4053,9.0279,7.7424,29.4855,18.5867,25.5809,12.8712,29.2928,9.083,6.6935,29.7338,,,,,,,,,,,,,,19.2854,18.2506,21.1454,13.4674,9.08,22.1321,18.9176,17.2496,19.1747,8.8255,18.8018,14.9061,22.3049,6.5375,8.4488,26.462,9.4066,9.1048,13.1815,,26.7994,13.2251,,,15.2098,,,,,,,,2.0062,0.878
2015/5/5,24.86,13.0294,21.7225,18.6839,8.8688,28.8308,10.0509,10.4088,8.47,18.2675,7.4968,17.4108,29.7253,13.25,16.213,17.6892,10.1183,12.0174,12.8175,9.2462,4.6034,14.0474,27.0125,11.3765,11.2209,12.0313,39.2436,21.2396,19.0546,18.3426,6.4447,10.2421,8.0345,16.495,22.3232,14.1134,,,,,,,,12.3101,20.9874,16.6177,4.4053,9.0279,7.9168,29.4855,18.5867,24.6165,12.2832,28.7734,8.9038,7.3625,32.7091,,,,,,,,,,,,,,18.5373,17.6573,20.7101,12.8935,9.5,21.8866,19.2904,16.6932,19.0096,8.3707,18.8592,14.6751,21.7384,6.258,8.2103,25.2619,9.3077,8.839,12.7128,,25.9881,13.5111,,,15.3709,,,,,,,,1.9915,0.8545
2015/5/6,25.28,12.6786,22.1236,18.7959,8.5334,28.3294,9.7836,9.8756,8.47,17.9191,7.4968,16.9429,30.2442,12.7,16.6101,17.4428,9.6754,11.7056,12.8175,8.9623,4.4092,14.0711,27.249,11.3444,11.0512,12.0313,38.4739,20.6077,19.0546,18.1404,6.2606,10.2291,8.0369,16.495,22.4776,13.6867,,,,,,,,12.3423,22.0384,18.2815,4.4053,9.0279,7.9587,29.4855,18.5867,24.6097,12.1844,30.1344,8.825,8.0999,35.9805,,,,,,,,,,,,,,18.2367,17.4968,19.7107,12.7213,9.44,22.1911,19.5311,16.904,19.6557,8.0513,18.0835,13.9823,20.9996,6.3066,8.252,26.0058,9.3,8.4157,12.6054,,26.0473,13.9549,,,15.3788,,,,,,,,1.9792,0.8573
2015/5/7,24.5,11.9964,22.9642,18.869,8.52,28.1623,9.6787,9.3049,8.47,16.9136,7.4968,17.4558,30.385,13.64,16.481,17.0355,9.533,11.5307,12.8175,8.4318,4.2743,13.4643,28.1039,10.6967,10.6921,12.0313,36.9631,20.6554,19.0546,18.2704,5.9439,10.2486,7.9364,16.495,22.7319,12.7677,,,,,,,,12.8253,23.812,18.4498,4.4053,9.0279,7.5551,29.4855,18.5867,24.2472,11.715,32.8237,8.4881,8.911,39.5776,,,,,,,,,,,,,,17.8025,17.5066,18.3155,12.5778,8.5,20.58,19.1345,17.1063,19.7723,7.6739,16.2734,13.408,19.8667,6.0818,8.5975,25.004,8.6455,8.2878,11.7657,,25.7684,12.5594,,,15.2071,,,,,,,,1.9277,0.8282
2015/5/8,25.85,12.4447,24.2124,20.1837,8.8286,28.1405,10.0223,9.8005,8.47,17.7996,7.4968,17.9957,31.5814,13.42,16.7193,17.5248,9.939,12.0174,12.8175,8.7948,4.4487,13.7345,29.3682,11.2867,11.1687,12.0313,37.9893,21.329,20.961,18.6603,6.1722,10.9088,8.2915,16.495,23.0679,14.0444,,,,,,,,13.2546,26.1964,19.5244,4.4053,9.0279,7.7908,29.4855,18.5867,26.1144,12.1054,34.77,8.7842,9.8012,43.5348,,,,,,,,,,,,,,18.083,17.9685,18.9389,12.8456,8.66,21.0417,19.2159,17.4098,20.9285,7.9642,17.2962,13.6015,20.4906,6.2398,8.3507,25.8471,9.3381,8.652,12.1661,,27.5431,12.9736,,,15.3154,,,,,,,,1.9588,0.8413
2015/5/11,28.12,12.971,24.7065,21.8198,8.9963,29.0415,10.3086,10.6642,8.47,18.8549,7.4968,18.2566,32.6217,14.31,17.2654,17.8773,10.1236,12.3937,12.8175,9.2694,4.6527,14.1991,30.1049,11.7677,11.7365,12.0313,39.5287,22.0742,21.5241,19.1945,6.5663,11.2094,8.5228,16.495,23.5856,14.6713,,,,,,,,13.9522,27.6547,20.23,4.4053,9.0279,8.2493,29.4855,18.5867,27.5303,12.9354,34.7897,9.6646,10.7816,47.8868,,,,,,,,,,,,,,18.8045,18.3673,20.1263,13.2091,9.41,21.6901,19.6903,19.155,21.4532,8.2642,17.7329,14.1133,21.2705,6.4221,8.7751,27.1166,9.7338,8.8784,12.996,,28.9945,13.881,,,16.805,,,,,,,,2.0307,0.8761
2015/5/12,28.95,13.0976,24.6744,22.8327,9.0768,29.2522,10.3754,10.6642,8.47,18.9644,7.4968,18.0857,32.3542,14.41,17.047,17.6958,10.1605,12.5458,12.8175,9.2881,4.6988,15.6214,30.2868,11.7356,11.9193,12.0313,40.2033,22.3246,21.445,18.9827,6.6289,11.1473,9.0438,16.495,24.7389,16.0827,,,,,,,,13.818,29.7042,22.2563,4.4053,9.0279,8.1363,29.4855,18.5867,28.0843,13.9088,33.8034,10.1147,11.8603,52.678,,,,,,,,,,,,,,18.9448,18.5278,20.5419,13.2091,9.32,21.8767,20.0496,19.3068,21.3949,8.3319,17.3479,14.3817,21.525,6.4464,8.9133,27.5729,10.708,8.8685,13.0839,,30.2177,14.7636,,,18.1704,,,,,,,,2.043,0.8789
2015/5/13,28.4,13.2536,25.0017,23.1784,9.0768,29.9207,10.7095,10.499,8.47,18.9544,7.4968,18.8055,34.8287,15.85,17.1959,18.5665,10.2712,12.8309,12.8175,10.2187,4.758,15.6593,31.46,11.9921,12.4154,12.0313,40.5074,22.6226,22.0673,19.3918,6.7909,11.5166,8.9948,16.495,25.4746,16.9853,,,,,,,,13.8261,31.3924,23.2402,4.4053,9.0279,8.9499,29.4855,18.5867,30.8955,13.9483,32.8106,9.7317,13.0456,57.9478,,,,,,,,,,,,,,19.0784,19.5101,21.6105,13.5248,9.61,21.916,19.731,18.5733,22.5657,8.2836,17.6123,14.1383,21.5332,6.6651,9.5056,27.682,10.396,8.839,13.328,,31.1684,15.7646,,,18.4715,,,,,,,,2.0372,0.8827
2015/5/14,29.45,13.2536,24.7226,23.2709,8.956,29.136,10.4995,10.2962,8.47,18.3571,7.4968,18.4546,38.3138,16.24,17.0072,18.3771,10.0814,12.8309,12.8175,10.4933,4.7712,15.6451,31.0053,11.7356,12.4089,12.0313,41.125,22.7657,23.4107,19.1223,7.1481,11.2421,9.205,16.495,24.8661,17.7467,,,,,,,,14.0944,28.2525,22.7224,4.4053,9.0279,8.937,29.4855,18.5867,30.6492,13.5283,33.3498,10.7069,14.3509,63.7406,,,,,,,,,,,,,,18.8112,19.194,21.7292,14.0221,10.57,21.9455,19.5717,19.2562,23.4401,8.7287,17.1698,13.9698,22.1489,6.6773,9.2983,28.5052,10.8602,8.6618,13.494,,30.5959,17.3426,,,18.4504,,,,,,,,2.0503,0.892
2015/5/15,31.79,12.9125,23.683,23.3732,8.7347,28.1115,10.2704,11.325,8.47,18.0983,7.4968,17.8607,40.87,15.79,16.5803,17.8931,9.8388,12.8309,12.8175,10.2234,4.5902,15.8822,29.8684,11.5164,12.5721,12.0313,40.878,21.949,22.4427,18.8191,7.6563,10.9447,9.5788,16.495,24.5664,17.7467,6.2533,,,,,,,13.5765,29.2312,24.03,4.4053,9.0279,8.9176,32.4341,20.4459,33.7135,13.2764,32.3635,11.7768,15.7874,70.1156,6.9676,,,,,,,,,,,,,18.25,18.6639,21.7985,13.9552,10.01,21.3463,18.999,18.548,25.1793,8.7868,17.4399,13.6951,22.0832,6.5314,8.9923,28.9515,11.5375,8.3961,13.0546,,31.6818,17.096,,,17.9327,,,,,,,,2.1533,0.9446
2015/5/18,32.15,13.4972,24.3824,24.201,9.0097,27.6392,10.3086,11.4828,8.47,19.1834,7.4968,17.9147,40.3944,15.05,18.2384,17.8431,10.3872,12.8309,12.8175,10.3723,4.5869,16.214,31.3236,12.1225,13.2052,12.0313,42.4572,24.1427,21.9488,19.0838,7.4648,11.095,10.2447,16.495,24.4483,17.7467,6.8792,,,,,,,14.9342,32.1543,26.4317,4.4053,9.0279,9.7668,35.6765,22.4919,35.8817,14.1756,34.9081,12.9533,17.3659,77.1272,7.663,,,,,,,,,,,,,18.6442,19.1794,21.1257,14.1273,10.02,21.7883,18.9176,18.8431,24.8246,8.7868,18.4742,13.6951,22.1407,6.9324,9.0022,28.7035,11.3929,8.524,12.5859,,31.9015,18.8071,,,18.1361,,,,,,,,2.2571,0.9643
2015/5/19,34.2,13.8383,24.3857,24.0695,9.211,28.9616,10.595,11.5879,8.47,19.4223,7.4968,18.1576,40.7809,15.3,19.3106,18.6376,10.7299,12.8309,12.8175,11.0191,4.7877,16.214,32.9153,13.3348,13.6556,12.0313,45.0796,25.2217,22.6798,19.7095,7.6048,11.3532,10.3475,16.495,24.8933,19.5208,7.5688,,,,,,,15.9055,34.2892,26.7554,4.4053,9.0279,9.7184,34.403,24.7392,35.2661,14.8673,34.6319,13.4823,19.1027,84.8394,8.4297,,,,,,,,,,,,,19.379,19.7776,21.4225,14.1752,10.13,22.2402,19.2159,19.0117,24.8392,9.29,18.6926,14.3817,22.1817,7.0236,9.0219,28.525,11.3777,8.7898,13.1132,,31.8403,19.0438,,,17.8825,,,,,,,,2.2595,0.9766
2015/5/20,33.6,13.848,25.6659,24.274,9.1372,28.8235,10.6809,11.5428,8.47,20.2884,7.4968,19.1654,42.3562,16.06,18.8738,18.3877,10.5823,12.8309,12.8175,10.9065,4.8107,16.0481,32.0239,14.1537,13.969,12.0313,44.6011,25.1203,23.4107,20.0223,7.7889,11.3271,10.6886,16.495,25.3565,21.4725,8.328,,,,,,,15.4815,37.7181,26.5742,4.4053,9.0279,10.1704,34.7753,27.2131,36.935,14.7735,36.164,12.9967,21.0144,93.3214,9.2739,,,,,,,,,,,,,19.1318,20.3514,21.7688,14.1847,10.3,22.6233,19.5073,20.9171,25.053,9.1545,20.1004,14.4816,22.7235,6.896,9.1009,28.773,11.6441,8.9276,13.2108,,33.7332,18.955,,,18.2628,,,,,,,,2.3085,0.9981
2015/5/21,34.45,14.5984,28.2328,25.2722,9.4927,29.5646,10.9291,11.8282,8.47,20.9156,7.4968,20.5151,42.542,16.42,19.251,19.361,10.5823,12.8309,12.8175,11.4274,5.1167,15.9154,33.9885,15.5723,14.2888,12.0313,45.1753,25.627,23.065,21.9235,8.5365,12.0428,11.518,16.495,27.8903,21.8378,9.1626,,,,,,,15.6023,39.1173,27.8365,4.4053,9.0279,11.0873,35.4218,29.9329,36.3194,15.0946,38.5837,13.1191,23.1172,102.652,10.2023,,,,,,,,,,,,,21.0423,21.5039,23.9457,15.6003,10.39,24.2638,20.2055,23.008,24.8538,9.2803,20.6463,15.9298,23.2079,7.0418,9.5154,29.2094,12.0931,9.2032,13.9529,,37.1072,19.3051,,,20.0904,,,,,,,,2.4515,1.0329
2015/5/22,34.5,15.0467,30.2575,24.3081,9.7275,30.4438,11.0722,11.8958,8.47,20.6269,7.4968,20.0292,41.2787,16.39,21.1771,19.3241,10.7826,13.367,12.8175,11.5494,5.1167,15.6167,33.4701,15.7077,14.0799,12.0313,45.4433,25.6628,23.0749,21.6492,8.6249,11.8957,11.6348,16.495,27.7995,20.9624,10.0782,,,,,,,15.664,36.7854,27.5128,4.4053,9.0279,10.6579,36.2153,32.9277,39.9103,15.7864,36.6571,12.6414,25.4302,112.9152,11.2212,,,,,,,,,,,,,21.0423,21.7081,26.3403,15.4282,10.42,24.1459,20.2834,22.2745,26.7144,9.29,20.0487,15.9298,23.1915,7.1998,9.9399,29.1598,11.9409,9.3213,15.3491,,36.8283,19.6503,,,20.3281,,,,,,,,2.4041,1.093
2015/5/25,34.94,16.5475,29.6927,24.2984,10.0898,31.6863,11.5686,12.2413,8.47,20.6269,7.4968,21.7208,41.2936,16.79,21.8423,19.674,11.0779,13.5343,12.8175,12.7039,5.2911,15.7162,33.9703,15.727,14.1452,12.0313,46.7067,26.9743,22.7489,22.2027,8.6175,12.1114,12.7655,16.495,28.7168,20.3633,11.0866,,,,,,,16.0987,35.3124,26.1857,4.4053,9.0279,10.8742,36.1271,36.2214,41.7229,15.6184,35.296,12.9493,27.9727,124.2048,12.3437,,,,,,,,,,,,,21.196,22.6807,28.9723,15.629,11.17,24.421,20.4393,20.7569,27.9387,9.6395,19.8303,15.9298,25.055,7.619,10.1373,31.2426,12.2301,9.9316,15.3784,,37.1748,21.6178,,,19.5992,,,,,,,,2.4916,1.0845
