ÈÕÆÚ,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH
2015/7/13,19.57,16.41,6.29,118.6081,17.5436,21.0766,8.7651,24.3419,42.803,10.0368,8.42,,9.0858,9.7183,16.2118,22.2246,7.1983,17.1434,16.8686,24.7587,14.7741,13.426,22.0839,,,8.7342,13.2166,27.3599,9.7106,79.34,15.6408,8.9821,11.2398,
2015/7/14,19.57,16.41,6.29,116.6343,19.2963,23.1843,7.8886,23.6279,44.4201,11.0424,8.42,,9.9948,10.6901,16.2118,23.0465,7.395,15.4312,17.2844,24.7587,14.7981,13.426,24.292,,,9.6036,14.5368,26.2982,10.6817,79.34,15.6408,9.8823,11.2398,
2015/7/15,19.57,16.41,6.29,112.7038,17.3671,20.8659,7.0992,22.6925,39.9781,12.1486,9.26,,10.6117,11.4116,16.2118,20.7451,6.6575,13.8892,15.5576,24.7587,13.6792,13.426,21.8633,,,9.653,13.0856,23.6674,9.6294,79.34,15.6408,8.893,11.2398,
2015/7/16,19.57,16.41,6.29,115.8653,17.8324,21.1934,7.1076,23.4951,35.9853,13.3649,10.19,,11.6729,12.1233,16.2118,21.6328,6.7952,12.5008,16.4765,24.7587,14.0901,13.426,21.3276,,,10.0878,13.4787,24.4566,9.8112,79.34,15.6408,8.715,11.2398,
2015/7/17,19.57,16.41,6.29,122.1029,18.9715,22.8568,7.4503,24.1454,37.9518,14.7009,11.21,,12.2487,13.0559,16.2118,23.4081,7.2918,13.752,17.6845,24.7587,14.8041,13.426,22.7965,,,10.9473,14.4203,25.6969,10.6662,79.34,15.6408,9.3184,11.2398,
2015/7/20,19.57,16.41,6.29,121.5218,18.7308,23.0237,7.4644,23.2488,38.9799,16.171,12.33,,11.9731,13.1639,16.2118,23.6251,7.3655,13.7081,17.9815,24.7587,14.6631,13.426,22.2802,,,11.0956,14.9979,25.4526,10.6198,79.34,15.6408,9.4569,11.2398,
2015/7/21,19.57,16.41,6.29,125.6745,19.1118,23.4283,7.4587,24.5965,42.6533,17.7895,13.08,,11.8621,12.8645,16.2118,23.9341,7.5425,13.9386,18.0805,24.7587,14.7291,13.426,23.2207,,,11.1647,15.5221,25.8848,11.1344,79.34,15.6408,9.8526,11.2398,
2015/7/22,19.57,16.41,6.29,124.3501,19.7736,23.2614,7.7846,23.9351,41.6451,19.5709,12.91,,12.0801,13.0755,16.2118,23.658,7.6212,14.0264,17.934,24.7587,14.9931,13.426,25.5428,,,11.0363,17.0753,25.5371,11.3742,79.34,15.6408,10.1592,11.2398,
2015/7/23,19.57,16.41,6.29,129.8785,20.1868,24.2825,7.9672,24.2146,43.6715,21.5294,13.26,,12.2857,13.8854,16.2118,25.4596,8.0539,13.8837,19.0945,24.7587,15.569,13.426,28.0975,,,11.6982,17.6092,26.3076,12.5116,79.34,15.6408,10.7627,11.2398,
2015/7/24,19.57,16.41,6.29,128.3233,19.4046,23.4155,7.838,23.5504,42.3239,23.6843,12.92,,11.8744,13.8657,16.2118,24.7232,7.8621,13.0167,18.7737,24.7587,15.2091,13.426,27.6321,,,11.6291,16.9491,25.6311,12.1635,79.34,15.6408,10.3076,11.2398,
2015/7/27,19.57,16.41,6.29,115.4893,17.4634,21.0714,7.0542,21.5856,38.0915,21.3139,11.63,,10.6858,12.4816,16.2118,22.2509,7.0754,11.7161,20.1955,24.7587,14.1381,13.426,24.8689,,,11.2438,15.2552,23.0661,10.9487,79.34,15.6408,9.2788,11.2398,
2015/7/28,19.57,16.41,6.29,115.3526,17.4393,20.8915,6.7171,23.0523,34.2784,19.183,10.93,,9.7151,12.2558,16.2118,20.6728,6.4559,10.5472,20.5956,24.7587,14.1861,13.426,25.4264,,,10.7893,14.1874,23.799,9.8693,79.34,15.6408,8.4281,11.2398,
2015/7/29,19.57,16.41,6.29,119.0695,18.4902,21.8485,7.3885,23.5117,33.8891,19.7864,12.02,,10.3814,13.0853,16.2118,22.5796,6.9722,10.6844,20.5956,24.7587,14.7861,13.426,27.1207,,,11.4216,14.7844,24.9264,10.3722,79.34,15.6408,9.1404,11.2398,
2015/7/30,19.57,16.41,6.29,121.4449,17.5275,21.1613,7.1385,23.3014,32.3918,17.8087,11.74,,9.7356,12.57,16.2118,21.6591,6.7853,9.6253,18.6588,24.7587,14.2491,13.426,25.3416,,,11.1351,14.134,23.799,9.7609,79.34,15.6408,8.7941,11.2398,
2015/7/31,19.57,16.41,6.92,124.3245,17.8444,21.4952,7.4335,23.6694,31.3436,16.2093,11.36,,9.5135,12.5012,16.2118,21.304,6.4952,9.0107,17.031,24.7587,14.3991,13.426,24.8326,,,11.0758,14.1097,24.2781,9.1922,79.34,15.6408,8.5073,11.2398,
2015/8/3,19.57,16.41,7.61,128.067,18.5142,21.5787,6.8491,24.7681,32.282,16.0417,10.39,,8.5716,11.3135,16.2118,19.3314,5.9691,9.1918,15.4467,24.7587,13.7302,13.426,25.2083,,,10.6312,12.8574,25.0486,8.3256,79.34,15.6408,7.9632,11.2398,
2015/8/4,19.57,16.41,7.3,132.0317,19.2643,22.6127,7.5346,25.6398,35.3365,17.6459,11.43,,9.3984,12.1724,16.2118,21.258,6.5641,10.0918,16.9913,24.7587,14.1441,13.426,26.5899,,,11.4216,14.1437,25.8284,8.3256,79.34,15.6408,8.7546,11.2398,
2015/8/5,19.57,16.41,7.9,127.8278,19.3124,22.0283,7.5346,24.9064,38.8701,16.6163,11.99,,9.4354,12.1331,16.2118,21.304,6.569,9.5814,16.7854,24.7587,13.9791,13.426,25.9063,,,12.1429,14.4495,25.1143,8.3256,79.34,15.6408,8.7348,11.2398,
2015/8/6,19.57,16.41,7.45,125.6062,19.2201,21.6365,7.5346,23.9379,35.7757,15.9938,12.13,,9.3778,12.0742,16.2118,21.2843,6.6722,9.3619,16.3061,24.7587,14.0091,13.426,24.4326,,,12.0935,14.9106,25.1895,8.3256,79.34,15.6408,8.9326,11.2398,
2015/8/7,19.57,16.41,7.56,127.3236,19.537,22.1246,7.5346,24.6269,36.9036,17.2341,12.55,,10.2621,12.7319,16.2118,23.4147,7.0459,10.0424,17.6171,24.7587,14.3991,13.426,25.184,,,12.3405,15.1532,25.6499,8.3256,79.34,15.6408,9.3976,11.2398,
2015/8/10,19.57,16.41,7.68,131.0662,20.1868,23.0366,7.5346,24.8732,38.5806,18.0098,13.29,,10.7145,13.4485,16.2118,24.3287,7.454,11.0466,18.936,24.7587,14.9421,13.426,26.4323,,,12.7653,16.3618,26.674,8.3256,79.34,15.6408,9.9713,11.2398,
2015/8/11,19.57,16.41,7.47,128.0328,19.6132,22.7347,7.5346,24.1371,37.7921,17.7656,13.12,,10.5953,13.3356,16.2118,23.9407,7.4098,10.9753,18.6944,24.7587,14.7741,13.426,26.059,,,12.5183,17.9975,26.2042,8.3256,79.34,15.6408,10.9704,11.2398,
2015/8/12,19.57,16.41,6.99,126.1103,19.0637,22.3173,7.5346,23.3567,36.4944,16.6163,13.08,,10.6282,12.9823,16.2118,23.6251,7.3163,11.0082,18.4053,24.7587,14.0991,13.426,27.8503,,,11.9354,18.3809,25.1033,8.3256,79.34,15.6408,10.5648,11.2398,
2015/8/13,19.57,16.41,7.16,123.7691,19.4327,22.51,7.5346,23.4978,36.9136,17.6794,13.34,,11.0642,13.2522,16.2118,24.1314,7.631,11.0521,19.1618,24.7587,14.5671,14.769,27.3655,,,12.2318,18.3179,25.4829,8.3256,79.34,15.6408,10.9209,11.2398,
2015/8/14,19.57,16.41,7.09,126.4606,20.6761,22.5292,7.5346,23.412,37.6224,18.5701,13.85,,10.9037,13.8265,16.2118,23.8026,7.6359,10.8491,19.146,24.7587,14.3151,13.8069,26.8468,,,12.6171,18.8518,25.3405,8.3256,79.34,15.6408,11.2573,12.3649,
2015/8/17,19.57,18.05,7,131.2285,20.9328,24.7834,7.5346,22.6925,39.2295,18.5557,14.02,,10.5994,13.6792,16.2118,23.8487,7.7736,10.5472,19.5579,24.7587,14.4471,15.1892,25.1355,,,12.9036,19.3662,25.369,8.3256,79.34,15.6408,11.653,13.6014,
2015/8/18,19.57,19.86,7,119.8129,19.7857,24.9825,7.5346,23.8272,38.7703,16.7025,12.62,,9.5382,12.354,16.2118,21.4618,6.9967,9.4936,17.6013,24.7587,13.3852,14.9922,22.622,,,11.6093,17.4296,23.8125,8.3256,79.34,15.6408,10.4857,14.1194,
2015/8/19,19.57,21.85,7.11,125.1277,20.0504,27.4551,7.5346,24.0098,38.2313,17.4543,13.38,,9.7891,12.8694,16.2118,21.6196,7.159,9.7735,17.8112,24.7587,13.8742,15.731,22.9007,,,12.1132,17.5947,24.0118,8.3256,79.34,15.6408,11.5343,14.849,
2015/8/20,19.57,22.01,6.56,115.2501,18.807,24.7128,7.5346,23.3152,38.2812,16.4152,13.12,,9.4272,12.7516,16.2118,20.3966,7.0951,9.5814,17.5855,24.7587,13.4482,15.071,21.7397,,,11.5303,15.8425,23.1197,8.3256,79.34,15.6408,11.3067,13.8242,
2015/8/21,19.57,19.81,5.97,104.8085,17.3471,22.2402,7.5346,22.972,34.9372,15.0361,12.58,,8.7238,12.1233,16.2118,19.0684,6.451,9.0272,16.0725,24.7587,12.6652,13.5639,20.7193,,,10.9177,14.6387,22.7401,8.3256,79.34,15.6408,10.6835,12.9441,
2015/8/24,19.57,17.83,5.37,94.3242,15.6144,20.0181,7.5346,21.3365,31.4435,13.5325,11.32,,7.8518,10.911,16.2118,17.1616,5.8069,8.1272,14.4644,24.7587,11.3993,12.2079,18.6468,,,9.8309,13.1729,20.4623,8.3256,79.34,15.6408,9.6152,11.652,
2015/8/25,19.57,16.05,4.83,84.891,14.0662,18.0144,7.5346,20.0607,28.2991,12.1917,10.19,,7.0663,9.8214,16.2118,15.4651,5.2267,7.315,13.0188,24.7587,10.3914,10.9864,17.5004,,,8.8527,11.8576,18.678,8.3256,79.34,15.6408,8.6556,10.5937,
2015/8/26,19.57,14.45,4.47,88.0098,14.1985,16.4474,7.5346,20.5893,25.4742,12.2348,10.02,,6.8277,9.0066,16.2118,16.4054,4.9661,6.9693,12.8049,24.7587,10.5234,9.8865,18.5184,,,7.9833,12.1342,19.3423,8.3256,79.34,15.6408,7.9236,11.2565,
2015/8/27,19.57,13.05,4.59,88.2661,14.9726,18.0915,7.5346,21.1179,23.937,13.4607,10.5,,7.3007,9.3747,16.2118,18.0492,5.3594,6.8595,14.0842,24.7587,10.7123,10.3921,18.7802,,,8.3982,13.3477,20.8704,8.3256,79.34,15.6408,8.2303,11.7299,
2015/8/28,19.57,14.36,4.92,91.0175,15.9031,18.9456,7.5346,21.7516,26.0532,14.2939,11.21,,7.9177,10.1355,16.2118,19.0684,5.8413,7.5455,15.0031,24.7587,11.4473,10.8025,19.6867,,,9.0306,14.4786,21.4018,8.3256,79.34,15.6408,8.9029,12.4596,
2015/8/31,19.57,12.92,4.93,85.3438,15.7106,17.9887,7.5346,21.2037,23.4478,13.159,10.37,,7.3953,9.679,16.2118,18.2794,5.4086,7.6882,13.8782,22.2815,10.9973,9.7518,17.8179,,,8.6354,13.4011,21.4113,8.3256,79.34,15.6408,8.893,11.6909,
2015/9/1,19.57,11.64,4.44,76.8077,15.0889,16.8905,7.5346,20.8522,21.1021,11.9714,9.59,,6.9305,8.7121,16.2118,16.4514,4.8677,6.9199,12.492,20.0537,10.1994,8.7767,16.6472,,,7.7758,12.1051,21.5442,8.3256,79.34,15.6408,8.7051,11.5071,
2015/9/2,19.57,11.3,4.28,77.8758,15.125,16.7171,7.5346,21.4195,18.9958,11.5883,9.17,,6.7413,8.4176,16.2118,16.0306,4.7006,6.4864,11.6603,18.049,10.0794,8.7964,16.9186,,,7.4201,11.2412,22.0757,8.3256,79.34,15.6408,7.8346,11.3902,
2015/9/7,19.57,11.7,4.35,79.6787,14.9606,17.3015,7.5346,20.8661,20.024,12.1486,9.65,,6.9963,8.8643,16.2118,16.721,4.912,6.8156,12.6742,16.2674,10.3734,8.8653,17.5949,,,7.7066,11.9983,20.6711,8.3256,79.34,15.6408,7.6367,11.6965,
2015/9/8,19.57,12.52,4.54,82.5241,15.7106,18.374,7.5346,21.0321,22.0304,12.8956,10.3,,7.6051,9.6103,16.2118,18.3912,5.3742,7.2492,13.5059,16.438,10.8893,9.1641,19.151,,,8.2698,13.1292,22.1326,8.3256,79.34,15.6408,8.3984,12.2424,
2015/9/9,19.57,13.19,4.69,84.6944,16.0154,18.6566,7.5346,21.1954,24.2364,13.5947,10.52,,7.6051,10.2336,16.2118,19.0684,5.6151,7.6498,13.9337,17.0286,11.0663,9.3578,19.391,,,8.6156,13.1729,22.4174,8.3256,79.34,15.6408,9.2393,12.6601,
2015/9/10,19.57,12.73,4.5,83.6691,15.7146,17.9566,7.5346,23.3152,23.907,14.1215,10.11,,7.6051,9.9539,16.2118,18.5818,5.4823,7.6827,13.9812,17.4683,10.6074,9.1772,18.7123,,,8.3785,13.3525,22.4743,8.3256,79.34,15.6408,9.1997,12.3482,
2015/9/11,19.57,13.5,4.95,82.2079,15.5502,18.1749,7.5346,23.9102,24.2464,15.5341,10.18,,7.6051,9.9441,16.2118,18.8054,5.5512,7.6059,14.108,17.8751,10.6523,9.8306,19.1874,,,8.5662,13.2263,22.6357,8.3256,79.34,15.6408,8.9821,12.3593,
2015/9/14,19.57,12.15,4.68,75.1928,14.5314,16.4152,7.5346,22.734,21.8208,15.5341,9.16,,7.6051,9.3256,16.2118,16.9249,4.9956,6.9144,12.698,16.3199,9.5874,8.931,17.2677,,,7.7066,12.4837,22.5977,8.3256,79.34,15.6408,8.0819,12.053,
2015/9/15,19.57,10.94,4.21,70.6727,14.0381,16.0556,7.5346,21.9177,19.9641,16.9515,8.45,,7.6051,9.2471,16.2118,16.767,4.5432,6.6016,11.9256,16.3691,8.9785,8.2677,16.8847,,,6.9755,11.3237,21.5632,8.3256,79.34,15.6408,7.2707,10.9279,
2015/9/16,19.57,11.77,4.57,77.7391,15.0007,17.4557,7.5346,24.1094,21.9605,17.8805,9.28,,8.1603,10.1698,16.2118,18.4438,4.9956,7.2601,13.1178,17.757,9.8394,9.0919,18.5426,,,7.677,12.4206,22.8824,8.3256,79.34,15.6408,8.0028,11.8859,
2015/9/17,19.57,11.25,4.47,76.0387,14.3991,16.8006,7.5346,24.4803,22.1701,18.8382,8.96,,7.8107,9.9686,16.2118,18.3517,4.9415,7.1339,13.3079,17.337,9.5034,8.9638,17.8882,,,7.5288,12.3284,22.0472,8.3256,79.34,15.6408,7.5477,11.6464,
2015/9/18,19.57,11.61,4.92,83.6434,14.2827,17.1923,7.5346,25.0503,23.2382,18.7712,8.97,,7.9794,10.4103,16.2118,18.9369,5.2119,7.2272,13.5139,16.917,9.5964,8.9901,17.9391,,,7.7165,12.3235,22.0567,8.3256,79.34,15.6408,7.795,11.6854,
2015/9/21,19.57,12.72,5.02,84.9679,14.76,17.7125,7.5346,24.5577,25.564,18.1487,9.32,,8.7156,10.8521,16.2118,20.0613,5.5315,7.787,14.8645,18.6101,10.1034,9.4563,19.294,,,8.1413,12.7652,22.5407,8.3256,79.34,15.6408,8.0621,12.2535,
2015/9/22,19.57,12.93,4.96,84.0792,14.8162,17.6226,7.5346,24.6242,25.564,19.3937,9.31,,8.5963,10.8963,16.2118,19.5944,5.4922,7.6772,15.2883,18.3804,10.1364,9.522,19.2092,,,8.1413,12.8817,23.0817,8.3256,79.34,15.6408,8.1412,12.6322,
2015/9/23,19.57,13.7,4.76,84.6773,14.4191,17.1538,7.5346,23.5172,26.143,20.3035,9.1,,9.02,10.7785,16.2118,19.601,5.4823,7.6168,15.2843,19.0628,9.8994,9.5351,19.1001,,,7.9635,12.4643,22.6072,8.3256,79.34,15.6408,7.8346,12.7102,
2015/9/24,19.57,14.78,4.84,85.8736,14.5274,17.4043,7.5346,24.2976,26.4125,19.5374,9.32,,8.9089,11.3282,16.2118,19.7391,5.6544,7.7431,15.4942,19.5681,10.0974,10.0999,19.168,,,8.25,12.6196,22.313,8.3256,79.34,15.6408,8.6161,12.5487,
2015/9/25,19.57,14.48,4.57,82.0285,14.2787,16.8391,7.5346,23.0523,24.456,20.4472,9.15,,8.3166,10.7981,16.2118,18.9632,5.3004,7.6607,14.6387,19.4238,9.5694,9.6402,17.8761,,,7.9635,12.3624,21.4683,8.3256,79.34,15.6408,8.1808,11.8803,
2015/9/28,19.57,14.59,4.66,84.5919,14.4231,17.0125,7.5346,23.2903,26.0532,18.9292,9.17,,8.9665,11.1564,16.2118,20.8569,5.5708,7.9241,15.6249,20.4081,10.5264,10.3461,18.6929,,,8.418,12.4255,21.5062,8.3256,79.34,15.6408,9.0019,12.0975,
2015/9/29,19.57,14.79,4.57,84.9251,14.0461,16.6079,7.5346,22.2276,26.8617,19.3889,8.99,,9.2009,10.7637,16.2118,20.4887,5.5217,7.7376,15.3081,19.7781,10.5294,9.9817,18.2518,,,8.2994,11.8964,20.8039,8.3256,79.34,15.6408,9.0612,12.7715,
2015/9/30,19.57,14.11,4.6,82.9684,14.0822,16.4923,7.5346,22.9693,26.2728,18.1966,9.02,,8.9706,10.749,16.2118,19.989,5.5069,7.6388,15.3992,19.3778,10.7423,9.9324,18.1984,,,8.2698,12.0226,20.8039,8.3256,79.34,15.6408,9.3283,12.4819,
2015/10/8,19.57,14.36,4.82,86.2154,14.8001,17.1667,7.5346,23.4674,27.1811,18.3163,9.5,,9.2462,11.2889,16.2118,20.87,5.8019,8.4016,16.2269,20.3228,11.3843,10.3691,19.0928,,,8.8824,12.6924,22.8824,8.3256,79.34,15.6408,9.8823,13.089,
2015/10/9,19.57,14.4,4.88,89.2914,15.133,17.3529,7.5346,23.2737,27.5305,18.9388,9.6,,9.2544,11.338,16.2118,20.8963,5.9249,8.9558,16.5596,20.7362,11.3843,11.4067,19.2771,,,8.9021,12.7943,23.6702,8.3256,79.34,15.6408,9.6449,13.334,
2015/10/12,19.57,15.61,5.28,90.5817,15.6865,18.2263,7.5346,23.7165,29.3872,20.1551,10.08,,9.6287,12.2804,16.2118,20.5479,6.1953,9.768,17.3359,22.147,11.6783,11.9124,20.3605,,,9.3072,13.3283,23.6607,8.3256,71.41,15.6408,9.9317,13.3285,
2015/10/13,19.57,15.74,5.24,93.4783,15.5823,18.3034,7.5346,23.8604,29.9462,19.8726,10.15,,9.7932,12.4178,16.2118,21.4092,6.3625,9.9216,17.2686,24.2797,11.6843,11.7482,20.409,,,9.3863,13.3865,23.7556,8.3256,64.27,15.6408,9.9614,13.5512,
2015/10/14,19.57,15.38,5.38,90.5646,15.4178,18.2071,7.5346,23.3401,28.7483,20.112,10.27,,9.7151,12.4423,16.2118,20.9752,6.2051,9.6857,17.1498,24.2797,11.3903,11.4231,20.2514,,,9.0899,13.702,23.5183,8.3256,57.84,15.6408,9.4866,13.4176,
2015/10/15,19.57,15.93,5.92,92.4957,15.9593,18.8364,7.5346,23.7165,29.8563,19.9827,10.87,,9.966,13.1786,16.2118,21.8037,6.451,10.2674,17.9617,26.3139,12.1253,12.4771,21.1362,,,9.4653,14.1048,23.9074,8.3256,53.95,15.6408,9.7833,13.6626,
2015/10/16,19.57,15.8,5.99,92.3675,16.22,18.7658,7.5346,23.8825,29.5469,19.9923,11.31,,10.1922,13.5222,16.2118,21.6065,6.628,10.0972,17.9974,26.3796,11.9033,12.3458,20.9592,,,9.6827,14.1048,23.7556,8.3256,53.65,15.6408,10.1197,13.6014,
2015/10/19,19.57,17.38,6.25,95.6999,15.9232,18.5025,7.5346,23.3954,28.8881,20.3993,11.24,,10.0811,14.0081,16.2118,21.4684,6.628,9.6308,17.3874,25.2115,11.5973,12.0864,20.4211,,,9.8902,13.7505,24.7711,8.3256,53.6,15.6408,9.7537,13.3619,
2015/10/20,19.57,18.78,6.18,96.1272,16.4887,18.7273,7.5346,23.3014,31.7729,20.0833,11.65,,10.2169,15.4069,16.2118,21.692,6.628,9.9765,17.7478,25.2312,11.8223,12.3425,20.7823,,,9.8803,13.9592,24.4769,8.3256,54.22,15.6408,10.1098,13.6292,
2015/10/21,19.57,17.55,5.56,92.7093,15.5422,17.8538,7.5346,23.5781,28.5986,18.0768,10.51,,9.4601,14.0866,16.2118,19.6668,6.628,9.2741,16.4369,23.6235,11.0063,11.1079,19.7546,,,8.9515,13.4933,22.9204,8.3256,54.31,15.6408,9.1008,13.3062,
2015/10/22,19.57,19.31,5.84,99.8868,16.0435,18.6759,7.5346,23.4729,29.8164,17.7895,11.21,,10.1099,14.813,16.2118,20.7057,6.628,9.6198,18.0053,25.6643,11.5853,11.8073,21.1362,,,9.4357,14.1582,24.0023,8.3256,58.14,15.6408,9.3877,13.568,
2015/10/23,19.57,21.24,6.15,104.6718,16.3965,19.5236,7.5346,23.6168,32.801,17.8135,11.65,,10.7557,16.2953,16.2118,21.3698,6.628,10.0972,19.8074,25.9071,12.2932,12.1882,21.7955,,,10.3842,14.5805,24.7996,8.3256,58.14,15.6408,10.3274,14.3644,
2015/10/26,19.57,20.15,6.24,105.099,16.1277,19.3438,7.5346,23.246,31.8427,17.9571,11.89,,10.5912,16.0253,16.2118,21.738,6.628,10.4375,19.3598,25.3821,11.9843,12.4443,21.5822,,,10.6707,14.4155,24.401,8.3256,56.6,15.6408,10.367,14.4424,
2015/10/27,19.57,20.42,6.24,108.5767,16.3042,19.4979,7.5346,23.1907,31.5133,17.7081,12.75,,11.1053,15.8339,16.2118,21.6328,6.628,10.9094,19.8352,25.3821,12.1073,12.4443,23.1965,,,10.5917,14.2019,24.1542,8.3256,56.53,15.6408,10.3472,14.5092,
2015/10/28,19.57,20,6.15,104.3727,16.3002,18.9585,7.5346,22.7036,29.8863,17.1526,11.96,,10.694,15.6032,16.2118,21.1725,6.628,10.9753,18.0725,25.3821,11.7353,12.4443,22.0984,,,10.0581,13.6243,23.6417,8.3256,54.84,15.6408,10.179,14.1528,
2015/10/29,19.57,20.19,6.16,103.8173,16.3844,19.2603,7.5346,22.9693,29.7765,16.9946,11.93,,10.6611,15.6523,16.2118,21.1791,6.628,10.9643,18.2606,25.3821,11.9843,12.4443,22.4208,,,10.1372,13.8427,23.9169,8.3256,54.15,15.6408,10.179,14.3032,
2015/10/30,19.57,20.16,6.16,106.5516,16.3243,18.8878,8.2864,22.604,29.9362,16.6834,11.86,,10.6858,16.0008,16.2118,21.1265,6.628,10.8271,18.0032,25.3821,11.7863,12.4443,22.542,,,10.1866,13.7651,23.6417,8.3256,54.74,15.6408,10.0306,14.2085,
2015/11/2,19.57,19.99,6.13,103.0483,15.6825,18.3098,9.1142,22.5597,28.2392,16.6834,11.27,,10.3526,14.8228,16.2118,20.252,6.628,9.9326,16.8842,25.3821,12.0053,12.4443,23.4146,,,9.8111,13.2846,23.3854,8.3256,53.04,15.6408,9.7141,13.8687,
2015/11/3,19.57,20.02,6.17,99.4767,15.498,18.419,10.0264,22.0284,27.3708,16.6834,11.31,,10.2744,14.9946,16.2118,20.0218,6.628,9.532,17.2209,24.2928,11.9633,12.9204,24.9416,,,10.1075,13.4447,23.338,8.3256,51.86,15.6408,9.8427,13.49,
2015/11/4,19.57,21.25,6.44,104.4496,16.1438,19.1897,11.0316,23.5227,28.908,16.6834,11.95,,10.842,16.045,16.2118,21.2974,7.2918,10.2399,18.3399,25.5331,12.7792,13.9153,25.6761,,,10.5324,14.3427,24.325,8.3256,54.81,15.6408,10.3571,13.9745,
2015/11/5,19.57,20.7,6.26,100.5704,16.3443,19.2218,12.1381,23.0025,29.2474,16.6834,11.98,,10.6117,16.1971,16.2118,21.3172,7.0853,10.0698,17.9537,25.7102,12.8392,13.5705,25.2567,,,10.4336,14.4009,24.6667,8.3256,53.87,15.6408,10.2186,13.6181,
2015/11/6,19.57,21.28,6.28,101.835,16.6652,19.9732,13.1602,23.008,30.7447,16.6834,12.15,,11.4713,16.7567,16.2118,21.9484,7.2672,10.421,18.7459,26.2483,13.2052,14.0006,27.0286,,,10.5917,14.6387,24.9609,8.3256,54.61,15.6408,10.4659,13.7462,
2015/11/9,19.57,23.41,6.28,102.1255,17.323,20.1979,12.6618,22.7534,31.2438,18.3498,12.5,,12.6189,18.0524,16.2118,23.0267,7.2278,11.0192,19.6074,28.0004,13.2502,15.2352,29.4985,,,10.6015,15.0076,25.2741,8.3256,57.05,15.6408,10.5747,13.7796,
2015/11/10,19.57,23.34,6.3,102.5356,17.1746,20.0567,13.2869,22.6649,32.9508,20.1838,12.35,,13.3058,17.9199,14.5936,23.0399,7.3458,11.1179,19.4688,27.7051,13.1992,15.2352,29.7215,,,10.6608,14.9397,25.1128,8.3256,56.39,15.6408,10.9111,14.0024,
2015/11/11,19.57,24.97,6.69,104.612,17.4473,20.9622,13.1602,22.6704,32.9508,20.2796,12.56,,14.5973,17.9543,13.9543,23.3752,7.5474,11.4582,19.9342,28.276,13.5832,16.2465,31.9951,,,11.0659,15.2843,25.1412,8.3256,59.07,15.6408,11.2474,14.37,
2015/11/12,20.55,26.44,6.6,104.8683,17.3551,21.4246,12.9744,22.5984,32.3119,21.4528,12.63,,14.6343,17.4242,13.7346,23.6185,7.4196,11.1509,20.0332,27.4689,13.8652,17.2381,32.3975,,,11.145,15.095,25.2551,8.3256,58.27,15.6408,11.3166,14.8936,
2015/11/13,21.58,25.29,6.88,104.1591,16.8617,20.7246,13.4305,22.1999,33.2502,20.361,12.28,,13.2482,17.0266,14.7035,22.5994,7.5229,10.5363,20.7957,26.1433,13.6192,17.202,29.1568,,,11.4315,15.0756,24.4579,8.3256,61.84,15.6408,10.7825,14.1862,
2015/11/16,22.66,27.2,7.07,102.3647,17.0061,20.8594,13.9373,22.9029,33.7892,22.0274,12.58,,13.2482,17.915,14.3439,23.3424,7.7097,10.7009,20.974,26.7536,13.4992,17.4056,29.4985,,,12.5776,15.4687,24.8375,8.3256,61.92,15.6408,11.0396,14.3143,
2015/11/17,23.79,28.1,6.84,99.7245,16.8056,20.3585,13.4558,22.6372,32.821,21.515,12.58,,13.2482,17.223,14.6635,22.8624,7.6212,10.5143,20.0926,26.898,13.1902,16.2892,28.4805,,,13.8324,15.425,24.5718,8.3256,59.43,15.6408,11.2968,14.4814,
2015/11/18,24.98,27.98,6.74,97.7506,16.5248,19.8126,12.6872,22.7534,32.3419,21.2852,12.58,,13.2482,16.8205,14.1441,21.9615,7.0066,10.218,19.3598,26.4189,12.7822,15.9247,27.1958,,,13.7039,15.095,23.9834,8.3256,56.54,15.6408,11.5343,14.2196,
2015/11/19,24.62,29.01,6.86,99.6732,16.8657,20.2622,13.3122,22.8862,32.4417,22.0274,12.84,,13.2482,17.1984,14.274,22.5862,7.3508,10.4814,20.3006,27.2983,13.3282,17.1495,29.9154,,,14.3066,15.2891,24.4769,8.3256,57.53,15.6408,11.9992,14.4034,
2015/11/20,24.69,28.11,6.83,99.8184,16.8377,20.1723,13.3545,22.9803,33.3101,22.2908,14,,13.2482,17.007,14.8134,22.9018,7.4639,10.5637,21.7365,26.793,13.5112,16.831,32.8435,,,14.4054,15.2989,24.6667,8.3256,57.92,15.6408,11.8904,14.4535,
2015/11/23,25.19,27.17,6.65,98.3744,17.327,21.8998,13.6417,25.2773,34.1686,21.9077,14.92,,13.2482,16.8843,16.0819,22.481,7.4983,10.5637,20.7957,26.3796,13.3192,16.8605,32.2375,,,13.783,15.129,24.344,8.3256,54.98,15.6408,11.5639,14.3087,
