ÈÕÆÚ,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH
2018/6/21,0.4016,0.0977,-5.2009,0.9811,-2.6172,-10.0044,-3.794,0,-5.5243,-1.2987,-4.7478,-3.0912,0.4077,-1.5361,0.4321,-2.514,-3.1553,-3.071,-2.7941,-2.0446,-0.9972,-5.3608,-0.2145,1.2136,0,0.2125,-0.0386,-0.3956,-4.2279,-3.4237,0.1378,0,0.2058,,0.1393,0.4459,0.2737,0.8989,1.4344,4.2573,0.7503,,1.5342,1.6854,2.5589,2.5955,1.7097,1.7184,1.1797,0.2352,0.6258,1.3549,5.6586,0.3241,1.2343,0.3581,2.2113,2.244,,0.8549,0.6391,1.0442,0.467,3.7798,0.2714,,0.8253,,7958660220,6368800621,4128438129,36395568466,25684518112,23058704635,2512404197,97166188674,3456224927,9153184055,2589935991,1159650000,11290933463,39555882328,28235649169,4886375322,1775255797,3078690009,2123701749,10470099789,9823582549,3026119757,2357836800,14593013866,1256280511,2878940073,17362470504,81739827939,4063800000,7794461903,22226683626,1841567100,48030339113,,378.6344,-172.0736,566.4513,55.0158,36.2597,52.1914,15.0758,116.2967,17.1383,39.2037,411.7461,29.9749,61.9151,168.4482,-59.8789,18.9806,82.0323,23.9773,38.3394,39.0078,60.5193,46.4289,23.7866,179.7351,35.2913,65.839,14.7147,34.1778,25.3304,-422.4739,15.3694,44.9041,59.7494,,14.7275,259.1938,6.5674,8.2284,6.3777,6.5208,2.9541,7.8002,2.3292,5.7562,4.3965,3.8554,10.2491,24.7882,10.6244,2.2596,2.5199,1.9927,2.1382,5.7342,14.0565,1.9261,2.8895,36.0311,3.0708,3.1519,5.7113,4.2164,2.4867,5.168,1.1089,2.9156,11.0391,,11.9311,94.7764,11.9303,8.8775,12.5678,22.4206,3.8748,50.4237,5.7266,14.2916,10.5366,7.4409,15.6864,54.2363,48.1294,3.5971,5.1619,3.3247,4.8636,9.5238,29.2105,2.4906,8.9314,33.2333,6.6979,4.6487,9.8361,5.7619,14.4068,8.9546,1.5878,3.9385,19.6374,
2018/6/22,-0.1667,-0.0976,0.9975,-0.3363,0.25,-5.4353,1.6901,0,3.4688,-1.7982,1.8692,2.0489,1.3921,-0.0439,-0.8126,1.3372,1.2531,1.5905,-6.5053,0.0623,1.4979,-1.1983,2.1139,-2.2503,0,0.2121,1.6178,2.5467,2.4952,1.5263,1.0323,0,1.6845,,0.1654,0.9208,0.2034,0.5799,0.8585,3.9464,0.4882,,1.2565,1.5317,1.869,1.5477,0.8958,1.1327,0.9252,0.1495,0.4014,1.2936,2.9838,0.3876,0.7431,0.243,1.788,1.7842,,0.5991,0.1981,0.9375,0.303,2.5276,0.1264,,0.4472,,7945395786,6362587156,4169619557,36273161845,25748729407,21805390881,2554867366,97166188674,3576113800,8988587324,2638346009,1183410000,11448115832,39538498947,28006200777,4951713674,1797502111,3115268504,1985548685,10476623216,9970733321,2989859062,2407680000,14264623113,1256280511,2885045990,17509894021,83821519819,4165200000,7913432025,22456140099,1841567100,48839395770,,378.0033,-171.9058,572.1017,54.8308,36.3503,49.3546,15.3306,116.2967,17.7328,38.4987,419.4423,30.5891,62.777,168.3741,-59.3923,19.2344,83.0602,24.2621,35.8453,39.0321,61.4258,45.8726,24.2894,175.6905,35.2913,65.9787,14.8396,35.0482,25.9625,-428.9223,15.528,44.9041,60.7558,,14.7029,258.941,6.6329,8.2007,6.3936,6.1664,3.004,7.8002,2.41,5.6527,4.4787,3.9344,10.3917,24.7773,10.5381,2.2899,2.5514,2.0164,1.9991,5.7378,14.267,1.903,2.9506,35.2203,3.0708,3.1586,5.7598,4.3238,2.5488,5.2469,1.1203,2.9156,11.2251,,11.9112,94.6839,12.0493,8.8476,12.5992,21.2019,3.9402,50.4237,5.9253,14.0346,10.7335,7.5934,15.9047,54.2125,47.7383,3.6452,5.2266,3.3642,4.5473,9.5297,29.648,2.4607,9.1202,32.4855,6.6979,4.6586,9.9197,5.9086,14.7663,9.0913,1.6041,3.9385,19.9682,
2018/6/25,-2.1703,0.5371,-0.2469,1.1952,0.4052,-4.8114,-1.385,0,0,-7.1907,-1.0703,-0.5704,-0.1716,-0.4177,-1.253,-0.6598,0.2475,9.9804,-0.3236,-0.9651,4.3003,-3.0871,-1.0175,-0.9914,0,1.7989,-0.4478,0.843,0.3745,-2.1823,-0.9537,0,-1.5758,,0.1723,0.3509,0.2145,0.6995,0.8721,2.4287,0.5531,,0.9028,4.0095,1.8985,0.8788,0.9404,1.1249,0.999,0.1541,0.2615,2.9586,0.9501,0.3058,1.0394,0.2824,1.4157,1.3065,,0.6968,0.3182,0.7673,0.2642,2.68,0.0974,,0.5556,,7772958148,6396761209,4159324200,36706685292,25853072762,20756236834,2519481392,97166188674,3576113800,8342244064,2610106832,1176660000,11428468036,39373356833,27655279707,4919044498,1801951373,3426185713,1979122961,10375510103,10399500225,2897559113,2383180800,14123199359,1256280511,2936946289,17431491510,84528149173,4180800000,7740733460,22241980725,1841567100,48069805291,,369.7996,-172.8291,570.6891,55.4861,36.4976,46.9799,15.1182,116.2967,17.7328,35.7304,414.9529,30.4146,62.6692,167.6709,-58.6481,19.1075,83.2658,26.6836,35.7293,38.6554,64.0673,44.4564,24.0423,173.9487,35.2913,67.1656,14.7732,35.3437,26.0597,-419.5617,15.3799,44.9041,59.7985,,14.3838,260.3318,6.6165,8.2987,6.4195,5.8697,2.9624,7.8002,2.41,5.2463,4.4308,3.9119,10.3739,24.6738,10.4061,2.2747,2.5578,2.2176,1.9927,5.6824,14.8806,1.8443,2.9206,34.8711,3.0708,3.2154,5.734,4.3602,2.5583,5.1324,1.1096,2.9156,11.0482,,11.6527,95.1925,12.0195,8.9533,12.6503,20.1818,3.8857,50.4237,5.9253,13.0254,10.6186,7.5501,15.8774,53.9861,47.1401,3.6212,5.2395,3.6999,4.5325,9.4378,30.9229,2.3848,9.0274,32.1634,6.6979,4.7424,9.8752,5.9585,14.8216,8.8928,1.5888,3.9385,19.6535,
2018/6/26,0,-0.9228,1.9802,-1.6905,0,2.5956,0,0,1.9157,2.1174,0,0.872,3.8395,-2.0088,-1.8058,1.0436,1.9753,-0.3559,0.3247,0.4087,1.049,0,1.3825,-2.7325,0,1.7672,-0.4998,-1.7397,1.6791,-9.0233,-0.3439,0,-1.7241,,0.1377,0.7097,0.1544,1.0245,0.6413,1.616,0.547,,0.7463,2.5529,1.7774,1.4978,1.7347,1.3151,0.9723,0.1795,0.3266,4.1541,0.9288,0.2232,0.7498,0.2769,1.3338,1.4759,,1.1722,0.2693,0.9315,0.2307,6.4111,0.1111,,0.6475,,7772958148,6337733300,4241687055,36086151731,25853072762,21294991615,2519481392,97166188674,3644621727,8518884458,2610106832,1186920000,11867268814,38582413020,27155892031,4970381774,1837545474,3413992882,1985548685,10417912376,10508594762,2897559113,2416128000,13737280299,1256280511,2988846587,17344377609,83057596193,4251000000,7042263708,22165495234,1841567100,47241015545,,369.7996,-171.2343,581.9898,54.5481,36.4976,48.1994,15.1182,116.2967,18.0725,36.4869,414.9529,30.6798,65.0755,164.3027,-57.589,19.3069,84.9106,26.5886,35.8453,38.8134,64.7394,44.4564,24.3746,169.1955,35.2913,68.3525,14.6993,34.7288,26.4973,-381.7034,15.3271,44.9041,58.7675,,14.3838,257.9295,6.7476,8.1585,6.4195,6.022,2.9624,7.8002,2.4562,5.3573,4.4308,3.946,10.7722,24.1781,10.2181,2.2985,2.6083,2.2097,1.9991,5.7056,15.0367,1.8443,2.961,33.9182,3.0708,3.2723,5.7054,4.2844,2.6013,4.6693,1.1058,2.9156,10.8577,,11.6527,94.3141,12.2575,8.802,12.6503,20.7056,3.8857,50.4237,6.0388,13.3012,10.6186,7.6159,16.487,52.9016,46.2889,3.659,5.343,3.6868,4.5473,9.4763,31.2473,2.3848,9.1522,31.2845,6.6979,4.8262,9.8259,5.8548,15.0705,8.0904,1.5834,3.9385,19.3147,
2018/6/27,1.7065,0,-0.2427,-1.7243,-1.4416,-4.1012,-0.7022,0,-1.9737,0.8483,-0.9274,-0.091,-1.5453,-3.672,-6.3121,-0.939,-0.4843,-4.2857,0.1618,-1.9724,-6.084,-0.6826,2.4126,-3.8388,0,0,-1.7579,-5.7944,-0.5505,-2.7248,-0.069,0,-4.1771,,0.1098,0.3741,0.1527,0.8002,1.2759,2.2757,0.5483,,0.6875,1.7238,1.6167,1.3776,1.5697,1.2114,3.0665,0.1409,0.2301,2.3703,0.8315,0.3025,1.3081,0.2095,1.8161,2.1058,,0.3426,0.387,1.4483,0.2146,2.8214,0.1123,,1.1592,,7905602485,6337733300,4231391698,35463918077,25243065457,20421641759,2501788404,97166188674,3572688403,8637156437,2585901823,1185840000,11683889384,37165667509,25441777574,4923711523,1828647257,3267678901,1988761547,10212424436,9869250030,2877780553,3089368608,13209937486,1256280511,2988846587,17039478957,78244877352,4227600000,6850376414,22150198136,1832525036,45267706625,,376.1102,-171.2343,580.5772,53.6075,35.6365,46.2226,15.0121,116.2967,17.7159,36.7964,411.1048,30.6519,64.0699,158.2695,-53.9539,19.1256,84.4994,25.4491,35.9033,38.0478,60.8006,44.153,24.9627,162.7005,35.2913,68.3525,14.4409,32.7165,26.3514,-371.3028,15.3165,44.6836,56.3127,,14.6293,257.9295,6.7312,8.0178,6.2681,5.7751,2.9416,7.8002,2.4077,5.4028,4.3897,3.9425,10.6057,23.2903,9.5732,2.2769,2.5957,2.115,2.0024,5.5931,14.1218,1.8317,3.0324,32.6162,3.0708,3.2723,5.6051,4.0361,2.587,4.5421,1.1051,2.9013,10.4042,,11.8516,94.3141,12.2278,8.6502,12.3518,19.8565,3.8584,50.4237,5.9196,13.414,10.5201,7.609,16.2323,50.959,43.3671,3.6246,5.3171,3.5288,4.5546,9.2894,29.3462,2.3685,9.373,30.0836,6.6979,4.8262,9.6532,5.5155,14.9875,7.87,1.5823,3.9191,18.5079,
2018/6/28,-1.0067,3.6765,-1.4599,-0.767,-1.6216,0.2777,2.1216,0,-0.767,-1.4019,-6.8643,-0.6831,-1.3453,0.5613,0.6897,-1.0427,0.2433,-2.4254,1.2924,-3.8326,-3.856,-1.7182,-4.1652,2.5222,0,0,-3.4254,-3.4415,-0.1845,0.2801,4.7652,0,-0.1744,,0.1004,0.4933,0.2136,0.6215,0.7974,1.2283,1.07,,0.699,1.2372,2.0007,1.0552,1.0046,1.3513,1.1206,0.1906,0.4036,1.416,0.9202,0.7699,1.1972,0.17,1.6581,2.2929,,1.1355,0.4497,0.9095,0.2298,2.3425,0.3614,,0.8395,,7826015883,6570738201,4169619557,35191903365,24833718450,20478352789,2554867366,97066735052,3545285233,8516074805,2408398421,1177740000,11526707016,37374268075,25617238109,4872374246,1833096521,3188425495,2014464443,9821018837,9488687690,2828334152,2960688864,13543122264,1256280511,2988846587,16455815823,75552046572,4219800000,6869565143,23205697909,1832525036,45188774268,,372.3238,-177.5296,572.1017,53.1963,35.0586,46.351,15.3306,116.1777,17.58,36.2806,382.8854,30.4425,63.2079,159.1578,-54.326,18.9262,85.2784,24.8319,36.3674,36.5896,58.4561,43.3943,23.9229,166.8041,35.2913,68.3525,13.9463,31.5905,26.3028,-372.3428,16.0463,44.6836,56.2145,,14.482,267.4122,6.6329,7.9563,6.1664,5.7911,3.004,7.7922,2.3893,5.327,4.0884,3.9155,10.4631,23.421,9.6392,2.2532,2.6196,2.0637,2.0282,5.3787,13.5773,1.8002,2.9061,33.4389,3.0708,3.2723,5.4131,3.8972,2.5822,4.5548,1.1577,2.9013,10.386,,11.7323,97.7815,12.0493,8.5839,12.1515,19.9116,3.9402,50.372,5.8742,13.226,9.798,7.557,16.0139,51.2451,43.6662,3.5868,5.3661,3.4432,4.6135,8.9334,28.2146,2.3278,8.9826,30.8424,6.6979,4.8262,9.3225,5.3257,14.9599,7.892,1.6577,3.9191,18.4756,
2018/6/29,1.5932,2.6005,1.9753,10,3.9431,5.2063,1.385,0,2.8986,5.6398,3.3501,3.072,4.7727,6.3721,5.2687,3.6398,2.6699,3.4417,3.3493,2.9226,6.6043,1.5152,3.3764,9.823,0,0.4086,2.4352,4.6259,2.2181,7.5978,0.0659,0,4.6725,,0.1219,0.5313,0.2624,2.1594,0.7608,1.669,0.8461,,0.9567,2.3277,2.3107,1.537,1.4647,1.8834,1.4347,0.1738,0.3539,2.2716,0.9886,0.3212,1.139,0.4864,1.4538,2.9757,,0.4332,0.376,0.8948,0.3251,3.9791,0.151,,0.4917,,7950701560,6741608462,4251982412,38711093702,25812940703,21544520145,2590253341,97066735052,3648047123,8996365280,2489081786,1213920000,12076845305,39755791204,26966934532,5049721201,1882038418,3298160980,2081934544,10108049610,10115347010,2871187699,3035576256,14873464362,1256280511,3001058422,16856539766,79046997159,4313400000,7391498584,23220995007,1832525036,47300214812,,378.2558,-182.1462,583.4024,58.516,36.441,48.7642,15.5429,116.1777,18.0895,38.3267,395.7124,31.3777,66.2247,169.2995,-57.1883,19.6151,87.5553,25.6865,37.5854,37.6589,62.3167,44.0518,24.528,183.1893,35.2913,68.6318,14.2859,33.0519,26.8862,-400.6326,16.0569,44.6836,58.8411,,14.7127,274.3662,6.7639,8.7519,6.4096,6.0926,3.0456,7.7922,2.4585,5.6275,4.2253,4.0358,10.9624,24.9134,10.147,2.3352,2.6895,2.1347,2.0962,5.5359,14.474,1.8275,2.9796,36.7236,3.0708,3.2856,5.5449,4.0775,2.6395,4.9009,1.1585,2.9013,10.8713,,11.9192,100.3243,12.2873,9.4422,12.6307,20.9483,3.9948,50.372,6.0445,13.9719,10.1263,7.7892,16.7782,54.5104,45.9668,3.7174,5.5094,3.5617,4.768,9.1945,30.078,2.3631,9.2098,33.872,6.6979,4.8459,9.5495,5.5721,15.2917,8.4916,1.6588,3.9191,19.3389,
2018/7/2,-0.5005,0.6912,0.4843,1.0101,-0.5597,-2.0532,-1.2295,0,-4.7887,3.8134,3.4036,-1.0009,-0.4881,3.4106,-2.4525,-1.1091,-2.6005,-2.5878,-2.3148,2.0006,1.0785,-3.3295,-2.8492,6.8493,0,-1.7294,-1.0853,-2.102,-2.3508,3.3749,-1.2516,0,2.9203,,0.0703,0.2337,0.4569,2.9891,0.8736,1.8074,0.6209,,1.2053,3.2199,3.6083,1.4767,1.7889,2.4247,1.3419,0.2017,0.4752,2.2018,0.8947,0.546,1.2968,0.4715,1.2302,5.7784,,0.4925,0.3646,0.7619,0.3556,4.3387,0.1175,,1.134,,7910908259,6788209442,4272573126,39089201270,25665515037,21096656318,2559194034,97064939212,4064007923,10230688317,2573591968,1201770000,12017901917,41111694883,26838751900,4993716900,1833096521,3405383862,1878278872,10310275836,10235742756,2877786396,3449145600,15892194864,1256280511,2949158124,16673600575,77385463273,4212000000,7640952067,22930350142,1832525036,48681531056,,376.3626,-183.4053,586.2276,59.107,36.237,47.7629,15.3518,116.1777,17.2233,39.7883,409.1807,31.0637,65.9015,175.0736,-55.7858,19.3975,85.2784,25.0218,36.7154,38.4123,62.9888,42.5851,23.8292,195.7365,35.2913,67.4449,14.1309,32.3571,26.2542,-414.1534,15.8559,44.6836,60.5594,,14.6391,276.2627,6.7967,8.8403,6.3737,5.9675,3.0082,7.7922,2.3408,5.8421,4.3691,3.9954,10.9089,25.7631,9.8982,2.3093,2.6196,2.0795,2.0476,5.6467,14.6301,1.7666,2.8947,39.2389,3.0708,3.2288,5.4847,3.9918,2.5774,5.0663,1.144,2.9013,11.1888,,11.8595,101.0178,12.3468,9.5376,12.56,20.5182,3.9457,50.372,5.755,14.5047,10.4709,7.7112,16.6963,56.3696,44.8395,3.6761,5.3661,3.4695,4.6576,9.3784,30.4024,2.2844,8.9474,36.192,6.6979,4.7621,9.4459,5.455,14.9322,8.7782,1.638,3.9191,19.9036,
2018/7/3,0.6036,0.2288,0.9639,-2.2609,2.0013,-1.6662,2.3513,0,3.7475,-1.7718,1.4107,2.0445,-1.9074,-0.6342,-0.2052,2.3364,2.6699,2.8463,1.5798,-0.348,7.3945,-2.019,1.8598,1.0558,0,1.7598,-0.0522,-3.0849,0.9259,2.4108,0.467,0,-2.5942,,0.2547,0.2957,0.264,2.3377,1.0722,2.12,0.6964,,0.9596,2.583,2.4745,1.7245,1.9723,1.8956,1.3103,0.2843,0.553,2.1071,0.7916,0.5015,1.8201,0.6032,1.0796,4.1348,,1.5037,0.5082,1.4773,0.3743,3.4943,0.1337,,0.8884,,7958660220,6803743102,4313754554,38205445415,26179146358,20745139873,2619368720,97064939212,4216308023,10049418558,2609896557,1226340000,11788677630,40850944175,26783669802,5110392528,1882038418,3502311296,1907951524,10274396990,10992628945,2819683820,3513292800,16059985760,1256280511,3001058422,16664889185,74998201943,4251000000,7825163870,23037429829,1832525036,47418613348,,378.6344,-183.825,591.878,57.7707,36.9622,46.9671,15.7128,116.1777,17.8687,39.0833,414.9529,31.6988,64.6445,173.9632,-55.6713,19.8508,87.5553,25.734,37.2954,38.2787,67.6465,41.7253,24.2724,197.8031,35.2913,68.6318,14.1235,31.359,26.4973,-424.138,15.93,44.6836,58.9884,,14.7275,276.8949,6.8622,8.6404,6.5013,5.8681,3.0789,7.7922,2.4285,5.7386,4.4308,4.0771,10.7009,25.5997,9.8779,2.3632,2.6895,2.1387,2.08,5.627,15.7119,1.731,2.9485,39.6532,3.0708,3.2856,5.4818,3.8687,2.6013,5.1884,1.1493,2.9013,10.8985,,11.9311,101.2489,12.4658,9.322,12.8113,20.1763,4.0385,50.372,5.9707,14.2477,10.6186,7.8689,16.3779,56.012,44.7475,3.762,5.5094,3.5683,4.7312,9.3458,32.6505,2.2383,9.1138,36.5742,6.6979,4.8459,9.441,5.2867,15.0705,8.9898,1.6457,3.9191,19.3873,
2018/7/4,-0.6667,-0.8219,-1.1933,-0.3559,6.0699,-0.9839,-2.4324,0,-3.2319,-3.7396,-3.7094,-3.0603,-2.2222,-0.0213,-2.6735,-1.1872,-0.4728,-1.2915,-2.4883,1.9048,-4.159,-6.303,-2.177,0,0,0.9156,0.5227,-0.7385,-0.9174,-2.256,-1.0753,0,-1.4149,,0.136,0.2003,0.1569,1.014,2.4426,1.1499,0.4035,,0.7206,2.2289,1.8584,1.6574,1.1467,1.4622,0.656,0.1718,0.4601,1.2986,0.7049,1.092,1.339,0.5769,0.7804,3.5158,,0.6766,0.5315,0.7235,0.3387,2.2154,0.1161,,0.364,,7905602485,6747821926,4262277769,38069482976,27768193255,20541033550,2555654346,97064939212,4080039512,9673615401,2513084320,1188810000,11526707016,40842252485,26067602538,5049721201,1873139891,3457078494,1860475280,10470099789,10535449368,2641958295,3436809600,16059985760,1256280511,3028535050,16752003085,74444357315,4212000000,7648627559,22517328492,1832525036,46747688315,,376.1102,-182.3141,584.815,57.5651,39.2058,46.505,15.3306,116.1777,17.2912,37.6218,399.5605,30.7287,63.2079,173.9262,-54.1829,19.6151,87.1413,25.4016,36.3674,39.0078,64.8331,39.0954,23.744,197.8031,35.2913,69.2601,14.1973,31.1274,26.2542,-414.5694,15.5703,44.6836,58.1538,,14.6293,274.619,6.7803,8.6097,6.8959,5.8104,3.004,7.7922,2.35,5.524,4.2664,3.9523,10.4631,25.5943,9.6138,2.3352,2.6768,2.1111,2.0282,5.7342,15.0584,1.6219,2.8843,39.6532,3.0708,3.3157,5.5105,3.8401,2.5774,5.0714,1.1234,2.9013,10.7443,,11.8516,100.4167,12.317,9.2888,13.589,19.9778,3.9402,50.372,5.7777,13.7149,10.2247,7.628,16.0139,56.0001,43.5511,3.7174,5.4834,3.5222,4.6135,9.5238,31.2926,2.0972,8.9154,36.5742,6.6979,4.8903,9.4903,5.2476,14.9322,8.787,1.6085,3.9191,19.113,
2018/7/5,-0.7047,-4.3278,-3.1401,-2.2589,-1.474,-2.7877,-1.5235,0,-5.5992,-3.0165,-3.6918,-1.9759,-4.5455,-5.2777,-1.3207,-1.756,-2.6128,-3.1776,-2.0734,-1.1215,-2.5554,-0.9056,-1.6511,-3.4328,0,-0.7056,-3.4321,1.0518,-3.5185,-5.8705,-1.7663,0,-1.7307,,0.0939,0.2412,0.2291,1.1847,1.1154,1.1552,0.3442,,1.2231,1.5526,1.5984,1.5865,1.6916,1.4716,0.8479,0.1207,0.3942,1.0866,0.3959,0.3725,1.0504,0.6407,0.5474,2.3861,,0.5983,0.4421,0.9073,0.3099,3.0026,0.1166,,0.4749,,7849891864,6455789117,4128438129,37209520548,27358893296,19968401922,2516717784,97064939212,3851589363,9381815302,2420305926,1165320000,11002765788,38686713303,25723339430,4961047724,1824197994,3347227401,1821900833,10352678109,10266221395,2618033705,3380064000,15508672816,1256280511,3007164339,16177051341,75227379031,4063800000,7199611290,22119603939,1832525036,45938631658,,373.4597,-174.4239,566.4513,56.2647,38.6279,45.2086,15.097,116.1777,16.323,36.4869,384.8095,30.1215,60.3349,164.7468,-53.4674,19.2706,84.8645,24.5945,35.6133,38.5703,63.1764,38.7413,23.3519,191.0129,35.2913,68.7714,13.71,31.4548,25.3304,-390.2319,15.2953,44.6836,57.1473,,14.5262,262.7341,6.5674,8.4152,6.7942,5.6484,2.9582,7.7922,2.2184,5.3573,4.1089,3.8742,9.9875,24.2435,9.4868,2.2942,2.6069,2.044,1.9862,5.6699,14.6736,1.6072,2.8367,38.2919,3.0708,3.2923,5.3214,3.8805,2.4867,4.7736,1.1035,2.9013,10.5584,,11.7681,96.0709,11.9303,9.079,13.3887,19.4209,3.8802,50.372,5.4542,13.3012,9.8472,7.4773,15.286,53.0446,42.976,3.6521,5.3401,3.4103,4.5178,9.417,30.4929,2.0782,8.7682,35.3186,6.6979,4.8558,9.1646,5.3028,14.4068,8.2712,1.5801,3.9191,18.7822,
2018/7/6,-0.2366,-1.5881,-0.9975,-0.9911,-1.8774,1.8171,0.9845,0,4.5786,2.7333,-0.8333,1.0426,0.7143,3.3476,1.4989,2.3518,-0.4878,0.7722,0.491,1.1027,-3.241,1.5666,-8.7591,-0.1546,0,1.3198,-1.5078,1.1678,-0.1919,9.968,0.5533,0,0.6014,,0.1695,0.3238,0.2661,1.3545,1.0631,1.538,0.4253,,1.7425,1.6645,2.5306,1.3539,1.116,1.8325,0.9589,0.1792,0.3997,1.2735,0.8976,0.4206,1.7506,0.7774,3.3397,3.2004,,0.6831,0.4165,0.8431,0.3762,5.8927,0.3585,,0.6863,,7831321656,6353266960,4087256701,36840722432,26845261976,20331257607,2541495596,97064939212,4027936847,9638245692,2400136710,1177470000,11081356972,39981775150,26108914111,5077723352,1815299467,3373074717,1821900833,10466838076,9933496258,2659047287,3084000000,15484702688,1256280511,3046852803,15933132420,76105891200,4056000000,7917269771,22241980725,1832525036,46214894906,,372.5762,-171.6539,560.8009,55.7071,37.9027,46.0301,15.2456,116.1777,17.0704,37.4842,381.6027,30.4356,60.7658,170.2618,-54.2688,19.7239,84.4505,24.7844,35.6133,38.9956,61.1288,39.3482,21.3065,190.7176,35.2913,69.6791,13.5033,31.8221,25.2818,-429.1303,15.3799,44.6836,57.491,,14.4918,258.5617,6.5019,8.3318,6.6667,5.751,2.9874,7.7922,2.32,5.5038,4.0747,3.9146,10.0588,25.055,9.629,2.3481,2.5942,2.0598,1.9862,5.7324,14.1981,1.6324,2.5882,38.2327,3.0708,3.3358,5.2411,3.9258,2.482,5.2495,1.1096,2.9013,10.6219,,11.7402,94.5452,11.8113,8.989,13.1373,19.7738,3.9184,50.372,5.7039,13.6647,9.7652,7.5553,15.3952,54.8203,43.6201,3.738,5.314,3.4366,4.5178,9.5208,29.5047,2.1107,8.0001,35.264,6.6979,4.9199,9.0264,5.3648,14.3792,9.0957,1.5888,3.9191,18.8951,
