ÈÕÆÚ,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH
2014/12/26,1.8754,0,0,-0.8729,-1.2987,2.1484,-2.0588,-1.6393,,,,0.0572,0.0633,0,1.7618,-0.1295,0,-1.8166,-0.365,-0.9169,1.9448,,-0.5458,,,,0.2203,0.6524,1.8334,,1.6884,0.8202,1.5371,0.5517,3.6796,,,,0.12,2.4404,,5.1856,0.5373,1.7189,0.9123,1.4986,1.2494,1.4857,,8.3555,,,,0.3581,11023953235,7117679862,4351753591,2787206392,3185611930,5116794976,4833902659,2734200000,,,,11023953235,13983288948,2991162332,2310400000,8562523258,5028459930,6581735576,3045128637,26094875595,31247694043,,1107000000,,,,2310400000,32.9268,60.8887,59.8352,52.9925,437.7143,48.2143,50.5445,45.3911,,,,19.2271,33.0173,27.9268,137.8926,35.883,168.2065,1018.5207,88.8653,63.1545,19.4812,,37.0439,,,,53.1701,7.6347,4.6813,8.1765,2.9221,1.3102,5.2884,4.4469,10.4396,,,,4.4582,4.6567,5.5233,9.2831,7.0073,6.18,3.031,5.755,5.9188,1.6836,,11.0478,,,,3.5795,0.8084,0.8916,0.3584,1.692,0.9268,1.7707,1.2245,3.0825,,,,0.4721,1.0795,2.2881,4.0828,1.4647,0.3472,2.0717,2.2583,0.9027,0.5586,,1.2171,,,,1.5743
2014/12/29,-2.4545,0.4107,0,-1.5656,0.188,-3.0593,-1.5015,-3.4762,,,,-1.5429,-1.2018,0,0.9695,0.8431,-1.5172,-2.1145,-2.5641,-5.988,0.5538,,-2.0732,,,,-0.6593,0.9682,2.1284,,2.0528,0.9036,2.8626,2.1909,4.5539,,,,0.2108,1.8854,,7.5328,1.1795,1.6907,0.6672,1.472,1.8017,1.5946,,11.3638,,,,0.5159,10753369533,7146910580,4351753591,2743571067,3191599923,4960258228,4761321538,2639154000,,,,10753369533,13815241832,2991162332,2332800000,8634710549,4952166055,6442562313,2967048415,24532308194,31420758194,,1084050000,,,,2332800000,32.1186,61.1387,59.8352,52.1629,438.5371,46.7393,49.7856,43.8132,,,,18.9336,32.6205,27.9268,139.2295,36.1855,165.6544,996.9837,86.5867,59.3728,19.5891,,36.2759,,,,52.8359,7.4473,4.7005,8.1765,2.8764,1.3127,5.1266,4.3801,10.0767,,,,4.3901,4.6007,5.5233,9.3731,7.0664,6.0862,2.9669,5.6074,5.5644,1.6929,,10.8188,,,,3.557,0.7886,0.8953,0.3584,1.6655,0.9285,1.7166,1.2061,2.9754,,,,0.4649,1.0665,2.2881,4.1224,1.477,0.342,2.0279,2.2004,0.8486,0.5617,,1.1918,,,,1.5644
2014/12/30,1.2364,1.5337,0,0.0994,-2.439,-1.7751,-2.2561,-0.5673,,,,1.8572,5.3137,0,0.0686,-2.8296,-1.4006,6.3906,-3.6842,-2.0266,0.6732,,7.9286,,,,-1.3274,0.8695,3.5314,,1.5328,0.5694,1.5315,0.5193,2.888,,,,0.2254,4.868,,4.5096,1.107,1.2585,1.6076,1.9721,0.8633,2.3553,,22.7994,,,,0.4775,10886328766,7256525773,4351753591,2746298275,3113756022,4872206306,4653901479,2624181000,,,,10886328766,14549342391,2991162332,2334400000,8390384334,4882807987,6854283217,2857736105,24035127657,31632281046,,1170000000,,,,2334400000,32.5157,62.0764,59.8352,52.2148,427.841,45.9096,48.6623,43.5647,,,,19.2989,34.3538,27.9268,139.325,35.1616,163.3343,1060.6973,83.3966,58.1695,19.7209,,39.1521,,,,52.1507,7.5394,4.7726,8.1765,2.8792,1.2807,5.0356,4.2813,10.0195,,,,4.4748,4.8452,5.5233,9.3795,6.8665,6.001,3.1565,5.4008,5.4516,1.7043,,11.6765,,,,3.5109,0.7983,0.909,0.3584,1.6672,0.9059,1.6861,1.1789,2.9585,,,,0.4738,1.1232,2.2881,4.1252,1.4352,0.3372,2.1575,2.1194,0.8314,0.5655,,1.2863,,,,1.5441
2014/12/31,2.2713,-1.6113,0,0.7944,2.3077,7.2289,0.8422,1.9846,,,,2.735,-0.2432,0,2.3304,2.548,2.1307,0,0.6245,6.7967,0.304,,-1.1538,,,,2.13,0.8826,2.3418,,1.7083,0.9689,3.2766,0.4547,3.4807,,,,0.3365,2.636,,7.1455,1.5172,1.4353,,0.9332,1.4911,1.2749,,9.781,,,,0.5727,11133586287,7139602901,4351753591,2768115937,3185611930,5221127034,4693095284,2676261000,,,,11133586287,14513964051,2991162332,2388800000,8604169772,4986845089,6854283217,2875583013,25668720849,31728427797,,1156500000,,,,2388800000,33.2542,61.0762,59.8352,52.6296,437.7143,49.2284,49.0722,44.4293,,,,19.8192,34.2703,27.9268,142.5718,36.0575,166.8144,1060.6973,83.9175,62.1231,19.7809,,38.7003,,,,53.232,7.7106,4.6957,8.1765,2.9021,1.3102,5.3996,4.3173,10.2184,,,,4.5954,4.8334,5.5233,9.5981,7.0414,6.1288,3.1565,5.4346,5.8222,1.7095,,11.5418,,,,3.5836,0.8165,0.8943,0.3584,1.6804,0.9268,1.808,1.1888,3.0172,,,,0.4866,1.1204,2.2881,4.2213,1.4718,0.3444,2.1575,2.1326,0.8879,0.5672,,1.2715,,,,1.5761
2015/1/5,1.2361,0.8188,0,-0.0985,3.1955,0.3745,-1.6084,-2.2136,,,,-0.1387,3.2907,0,-1.4066,1.3875,0.2782,0,2.2498,-2.2136,4.7273,,-2.8016,,,,-0.1098,1.1227,2.7037,,1.6327,0.7535,3.1051,1.238,3.8241,,,,0.2436,4.438,,3.1214,1.4019,2.4951,,1.3653,1.3004,3.0207,,6.84,,,,0.5059,11271210756,7198064337,4351753591,2765388729,3287407800,5240681817,4617610918,2617020000,,,,11271210756,14991571643,2991162332,2355200000,8723556445,5000716703,6854283217,2940278053,25100514522,33228317111,,1124100000,,,,2355200000,26.8543,302.9388,67.7372,86.6968,-9.0944,28.2031,38.297,35.1959,,,,15.8032,31.1937,79.2168,98.416,31.1691,50.2051,171.9977,79.4137,51.7795,17.9321,,33.1012,,,,37.2641,3.6776,5.0123,7.2863,2.7963,1.59,4.997,3.8552,5.0242,,,,2.1642,3.449,6.621,8.7598,6.066,3.0218,3.2752,4.5659,3.7219,1.6701,,4.8635,,,,3.3168,0.7315,0.7353,0.315,1.6279,1.1074,1.1543,0.8902,2.3629,,,,0.4305,0.9611,2.642,4.0518,1.3038,0.2931,3.942,2.0783,0.7069,0.5029,,0.9938,,,,1.5342
2015/1/6,2.5248,1.7259,0,1.6765,0.9107,1.7164,1.3518,4.1791,,,,2.8603,3.5988,0,4.9592,2.4825,1.5257,0,2.5797,4.0181,3.588,,1.281,,,,3.7363,1.7026,3.3207,,2.7403,0.7958,2.8859,0.8209,5.4887,,,,0.4431,5.8701,,9.315,2.3045,2.5992,,1.6349,1.4648,2.7655,,12.3609,,,,1.7527,11555790166,7322294889,4351753591,2811751262,3317347762,5330633819,4680030682,2726388000,,,,11555790166,15531091330,2991162332,2472000000,8940118317,5077010578,6854283217,3016127411,26109080753,34420536822,,1138500000,,,,2472000000,27.5324,308.1672,67.7372,88.1502,-9.1773,28.6872,38.8147,36.6668,,,,16.2593,32.3163,79.2168,103.2967,31.9429,50.971,171.9977,81.4623,53.8601,18.5755,,33.5253,,,,38.6615,3.7705,5.0988,7.2863,2.8432,1.6044,5.0828,3.9073,5.2342,,,,2.2267,3.5731,6.621,9.1942,6.2165,3.0679,3.2752,4.6837,3.8715,1.73,,4.9258,,,,3.4412,0.75,0.748,0.315,1.6552,1.1174,1.1741,0.9023,2.4617,,,,0.4429,0.9957,2.642,4.2528,1.3362,0.2976,3.942,2.1319,0.7354,0.5209,,1.0066,,,,1.5917
2015/1/7,-0.1817,-1.0978,0,-0.9699,3.6101,-1.3206,-1.2097,-2.1251,,,,0.162,0,0,-1.5534,-0.1553,-0.9563,0,-1.5533,-1.0337,-1.7877,,-3.3004,,,,-0.4237,0.9055,1.9844,,1.8299,1.9086,1.9986,0.6148,3.0548,,,,0.1817,,,3.2701,1.5376,1.053,,1.1573,0.7595,2.0521,,7.2346,,,,0.8143,11534796603,7241910414,4351753591,2784479184,3437107609,5260236600,4623417408,2668449000,,,,11534796603,15531091330,2991162332,2433600000,8926236146,5028459930,6854283217,2969279279,25839182748,33805197616,,1100925000,,,,2433600000,27.4823,304.7841,67.7372,87.2953,-9.5086,28.3083,38.3451,35.8876,,,,16.2912,32.3163,79.2168,101.6921,31.8933,50.4836,171.9977,80.197,53.3033,18.2434,,32.4188,,,,38.5058,3.7636,5.0428,7.2863,2.8156,1.6624,5.0157,3.8601,5.123,,,,2.231,3.5731,6.621,9.0514,6.2069,3.0386,3.2752,4.6109,3.8315,1.699,,4.7632,,,,3.4273,0.7486,0.7397,0.315,1.6391,1.1578,1.1586,0.8913,2.4094,,,,0.4438,0.9957,2.642,4.1867,1.3341,0.2947,3.942,2.0988,0.7278,0.5116,,0.9733,,,,1.5853
2015/1/8,-0.91,1.11,0,1.1753,-1.0453,1.1152,1.4129,-0.7319,,,,-0.5391,0,0,-0.7232,2.5505,-1.3793,0,0,-3.7933,-1.7634,,-3.74,,,,-0.6383,1.0015,2.9042,,2.8926,0.6977,2.3177,1.0358,3.2154,,,,0.183,,,3.4001,1.7118,1.6512,,1.4946,0.9953,1.2916,,13.9141,,,,0.5473,11429828788,7322294889,4351753591,2817205678,3401179655,5318900949,4688740417,2648919000,,,,11429828788,15531091330,2991162332,2416000000,9153903755,4959101862,6854283217,2969279279,24859026833,33209087761,,1059750000,,,,2416000000,27.2322,308.1672,67.7372,88.3212,-9.4092,28.624,38.8869,35.6249,,,,16.2118,32.3163,79.2168,100.9566,32.7068,49.7873,171.9977,80.197,51.2814,17.9217,,31.2063,,,,38.2807,3.7294,5.0988,7.2863,2.8487,1.645,5.0716,3.9146,5.0855,,,,2.2202,3.5731,6.621,8.9859,6.3652,2.9967,3.2752,4.6109,3.6861,1.6691,,4.5851,,,,3.4073,0.7418,0.748,0.315,1.6584,1.1457,1.1715,0.9039,2.3917,,,,0.4416,0.9957,2.642,4.1564,1.3681,0.2907,3.942,2.0988,0.7001,0.5026,,0.9369,,,,1.576
2015/1/9,1.8367,0.3992,0,-1.7425,0.3521,-2.6103,-1.517,0.0737,,,,2.1951,0,0,-1.3907,1.0616,-0.6993,0,-3.3058,-2.9714,-1.795,,-0.8917,,,,-0.4283,1.9057,3.7091,,2.2315,0.7858,1.9396,0.691,2.6649,,,,0.8066,,,3.417,2.471,1.2363,,2.2223,1.3058,1.5134,,4.8878,,,,0.447,11639764419,7351525607,4351753591,2768115937,3413155640,5180061990,4617610918,2650872000,,,,11639764419,15531091330,2991162332,2382400000,9251078954,4924422828,6854283217,2871121286,24120358607,32612977905,,1050300000,,,,2382400000,27.7324,309.3974,67.7372,86.7823,-9.4423,27.8769,38.297,35.6512,,,,16.5658,32.3163,79.2168,99.5526,33.054,49.4391,171.9977,77.5458,49.7576,17.6,,30.9281,,,,38.113,3.7979,5.1191,7.2863,2.7991,1.6508,4.9392,3.8552,5.0892,,,,2.2686,3.5731,6.621,8.861,6.4328,2.9757,3.2752,4.4585,3.5766,1.6391,,4.5442,,,,3.3924,0.7554,0.7509,0.315,1.6295,1.1497,1.141,0.8902,2.3935,,,,0.4512,0.9957,2.642,4.0986,1.3827,0.2886,3.942,2.0294,0.6793,0.4936,,0.9286,,,,1.5691
2015/1/12,0.9018,-4.3738,0,-1.3793,0.5263,-2.0385,-2.5464,-2.7996,,,,1.0077,0,0,0.5373,1.7407,-3.3803,0,-3.7296,1.5312,-0.1179,,-1.8638,,,,-0.7527,1.1371,2.201,,1.4514,0.8198,0.9056,0.5416,3.3208,,,,0.5945,,,2.9564,1.7463,1.6567,,1.3576,0.6995,1.142,,5.2377,,,,0.3407,11744732234,7029987708,4351753591,2729935028,3431119617,5074466163,4500029502,2576658000,,,,11744732234,15531091330,2991162332,2395200000,9412112141,4757963465,6854283217,2764039839,24489692720,32574519205,,1030725000,,,,2395200000,27.9825,295.8651,67.7372,85.5853,-9.492,27.3086,37.3218,34.6531,,,,16.7188,32.3163,79.2168,100.0875,33.6293,47.7679,171.9977,74.6537,50.5195,17.5793,,30.3516,,,,37.7872,3.8321,4.8952,7.2863,2.7605,1.6595,4.8385,3.757,4.9467,,,,2.2896,3.5731,6.621,8.9086,6.5447,2.8752,3.2752,4.2922,3.6314,1.6372,,4.4595,,,,3.3634,0.7622,0.7181,0.315,1.607,1.1558,1.1177,0.8676,2.3265,,,,0.4554,0.9957,2.642,4.1207,1.4067,0.2789,3.942,1.9537,0.6897,0.493,,0.9113,,,,1.5557
2015/1/13,-1.0924,3.9501,0,0.8991,5.2356,3.7765,2.0645,0.859,,,,0.4463,0,0,3.2732,1.2389,1.4577,0,0.8071,3.4803,2.4793,,2.554,,,,1.8418,0.8773,2.6141,,1.006,2.4965,1.4031,0.6092,2.5981,,,,0.3572,,,6.645,0.9454,0.8494,,2.0996,1.0113,0.9869,,4.6544,,,,0.6312,11616438238,7307679530,4351753591,2754479898,3610759387,5266103035,4592933337,2598792000,,,,11616438238,15531091330,2991162332,2473600000,9528722380,4827321533,6854283217,2786348474,25342002211,33382151912,,1057050000,,,,2473600000,27.6769,307.5521,67.7372,86.3548,-9.989,28.3399,38.0923,34.9507,,,,16.7832,32.3163,79.2168,103.3635,34.046,48.4643,171.9977,75.2562,52.2777,18.0151,,31.1268,,,,38.4593,3.7903,5.0886,7.2863,2.7853,1.7464,5.0213,3.8346,4.9892,,,,2.2984,3.5731,6.621,9.2002,6.6258,2.9171,3.2752,4.3269,3.7577,1.6778,,4.5734,,,,3.4232,0.7539,0.7465,0.315,1.6215,1.2163,1.1599,0.8855,2.3465,,,,0.4572,0.9957,2.642,4.2555,1.4242,0.2829,3.942,1.9695,0.7137,0.5052,,0.9346,,,,1.5834
2015/1/14,-4.1165,2,0,-0.396,-1.99,2.3023,0.4109,-1.0521,,,,-1.908,0,0,-0.7762,-5.0408,1.0057,0,0.4804,-1.4013,-1.5553,,-1.7029,,,,-0.3191,1.1354,4.9411,,1.2074,1.0927,1.6329,0.9586,2.5308,,,,0.1991,,,3.3389,1.5102,0.9061,,1.4003,0.7316,0.9086,,4.2647,,,,0.3448,11138251523,7453833121,4351753591,2743571067,3538903479,5387342689,4611804428,2571450000,,,,11138251523,15531091330,2991162332,2454400000,9048399253,4875872180,6854283217,2799733655,24986873256,32862959458,,1039050000,,,,2454400000,26.5375,313.7032,67.7372,86.0128,-9.7902,28.9924,38.2488,34.583,,,,16.4651,32.3163,79.2168,102.5612,32.3298,48.9517,171.9977,75.6177,51.5451,17.7349,,30.5968,,,,38.3428,3.6342,5.1904,7.2863,2.7742,1.7116,5.1369,3.8504,4.9367,,,,2.2548,3.5731,6.621,9.1288,6.2918,2.9464,3.2752,4.3477,3.7051,1.6517,,4.4955,,,,3.4128,0.7229,0.7614,0.315,1.615,1.1921,1.1866,0.8891,2.3218,,,,0.4485,0.9957,2.642,4.2225,1.3524,0.2858,3.942,1.979,0.7037,0.4973,,0.9186,,,,1.5786
2015/1/15,1.0471,-1.1765,0,0.0994,-1.3536,-1.4519,-0.8499,1.1899,,,,-1.6254,0,0,0.0652,-0.9512,1.4225,0,0.3984,0.7391,0,,-0.0866,,,,0.8538,0.5564,2.1124,,1.2257,0.8423,1.067,0.7049,3.5917,,,,0.4243,,,2.4548,0.9359,1.1483,,1.0178,0.577,0.7945,,5.8292,,,,0.5418,11254882429,7366140966,4351753591,2746298275,3490999540,5309123557,4572610623,2602047000,,,,11254882429,15531091330,2991162332,2456000000,8962329791,4945230248,6854283217,2810887972,25171540313,32862959458,,1038150000,,,,2456000000,26.8154,310.0125,67.7372,86.0983,-9.6577,28.5714,37.9238,34.9945,,,,16.1929,32.3163,79.2168,102.6281,32.0223,49.648,171.9977,75.919,51.926,17.7349,,30.5703,,,,38.6626,3.6723,5.1293,7.2863,2.777,1.6884,5.0623,3.8176,4.9955,,,,2.2176,3.5731,6.621,9.1347,6.232,2.9883,3.2752,4.365,3.7325,1.6517,,4.4916,,,,3.4413,0.7304,0.7524,0.315,1.6166,1.1759,1.1694,0.8816,2.3494,,,,0.4411,0.9957,2.642,4.2253,1.3395,0.2898,3.942,1.9869,0.7089,0.4973,,0.9178,,,,1.5918
2015/1/16,0.0207,0.1984,0,0.1986,2.5729,-0.442,0,10.0075,,,,0.4063,0,0,0.1303,-1.7038,-0.2805,0,0,1.6366,0.9362,,2.2974,,,,0,0.6088,2.1158,,1.5952,1.238,1.3562,0.8132,12.1707,,,,0.2244,,,4.828,2.378,1.0695,,1.4348,1.0824,0.8316,,6.1686,,,,0.4557,11257215047,7380756325,4351753591,2751752690,3580819425,5285657818,4572610623,2862447000,,,,11257215047,15531091330,2991162332,2459200000,8809625907,4931358635,6854283217,2810887972,25583489900,33170629061,,1062000000,,,,2459200000,26.821,310.6276,67.7372,86.2693,-9.9061,28.4451,37.9238,38.4966,,,,16.262,32.3163,79.2168,102.7618,31.4767,49.5088,171.9977,75.919,52.7759,17.901,,31.2726,,,,38.6595,3.673,5.1395,7.2863,2.7825,1.7319,5.0399,3.8176,5.4954,,,,2.227,3.5731,6.621,9.1466,6.1258,2.9799,3.2752,4.365,3.7936,1.6672,,4.5948,,,,3.441,0.7306,0.7539,0.315,1.6199,1.2062,1.1642,0.8816,2.5845,,,,0.443,0.9957,2.642,4.2308,1.3167,0.289,3.942,1.9869,0.7205,0.502,,0.9389,,,,1.5916
2015/1/19,-0.9117,-0.5941,0,-0.892,-1.3378,6.5483,6.9206,3.4796,,,,0.0809,0,0,1.1061,-1.3237,-1.4065,0,1.5873,-0.2221,-7.0145,,0.2754,,,,0.1058,1.2328,4.9054,,2.6385,1.2615,7.741,4.3429,14.8797,,,,0.3201,,,8.785,3.3021,1.6386,,2.4969,1.8321,1.8784,,10.7255,,,,0.9357,11154579850,7336910248,4351753591,2727207820,3532915487,5631777475,4889064311,2962050000,,,,11154579850,15531091330,2991162332,2486400000,8693015668,4862000567,6854283217,2855505242,25526669267,30843877689,,1064925000,,,,2486400000,26.5765,308.7823,67.7372,85.4998,-9.7736,30.3078,40.5483,39.8361,,,,16.2882,32.3163,79.2168,103.8984,31.06,48.8124,171.9977,77.124,52.6586,16.6453,,31.3587,,,,38.7269,3.6396,5.109,7.2863,2.7577,1.7087,5.3699,4.0818,5.6866,,,,2.2306,3.5731,6.621,9.2478,6.0447,2.938,3.2752,4.4343,3.7851,1.5502,,4.6075,,,,3.447,0.7239,0.7495,0.315,1.6054,1.19,1.2405,0.9426,2.6745,,,,0.4437,0.9957,2.642,4.2776,1.2993,0.285,3.942,2.0184,0.7189,0.4668,,0.9415,,,,1.5944
2015/1/20,2.5094,2.6892,0,6.7,4.2373,10,7.69,3.5165,,,,1.8598,0,0,2.8958,0.8943,3.5663,0,2.3437,7.6795,3.2419,,5.2187,,,,1.4799,0.7888,4.3721,,6.4319,1.8659,5.7927,4.3546,11.6248,,,,0.1256,,,6.2265,3.0466,2.2377,,3.1103,2.3925,1.3721,,13.629,,,,1.4084,11434494024,7534217595,4351753591,2909930744,3682615295,6194955223,5265034517,3066210000,,,,11434494024,15531091330,2991162332,2558400000,8770755827,5035395737,6854283217,2922431146,27486981098,31843803898,,1120500000,,,,2558400000,27.2434,317.0862,67.7372,91.2282,-10.1878,33.3386,43.6665,41.237,,,,16.5865,32.3163,79.2168,106.9071,31.3378,50.5532,171.9977,78.9316,56.7025,17.1849,,32.9952,,,,39.2975,3.7309,5.2463,7.2863,2.9425,1.7811,5.9069,4.3957,5.8866,,,,2.2715,3.5731,6.621,9.5156,6.0988,3.0428,3.2752,4.5382,4.0758,1.6005,,4.8479,,,,3.4978,0.7421,0.7696,0.315,1.713,1.2405,1.3645,1.015,2.7685,,,,0.4518,0.9957,2.642,4.4014,1.3109,0.2951,3.942,2.0657,0.7742,0.4819,,0.9907,,,,1.6179
2015/1/21,2.2032,1.0669,0,0.7498,1.3008,-0.3788,-0.4687,-1.1465,,,,0.3969,0,0,-0.3752,5.0016,0.9642,0,1.374,0.9302,2.657,,3.7751,,,,0.3125,1.8522,4.7006,,4.8442,1.3985,5.6035,2.7032,9.0064,,,,0.3754,,,4.8859,4.321,2.1618,,2.5897,1.8769,1.3603,,22.8533,,,,0.6836,11686416781,7614602070,4351753591,2931748407,3730519234,6171489483,5240356936,3031056000,,,,11686416781,15531091330,2991162332,2548800000,9209432440,5083946384,6854283217,2962586688,27742673945,32689895306,,1162800000,,,,2548800000,27.8436,320.4693,67.7372,91.9122,-10.3203,33.2123,43.4618,40.7642,,,,16.6641,32.3163,79.2168,106.5059,32.9052,51.0407,171.9977,80.0162,57.23,17.6415,,34.2408,,,,39.4474,3.8131,5.3023,7.2863,2.9645,1.8043,5.8845,4.3751,5.8191,,,,2.2821,3.5731,6.621,9.4799,6.4038,3.0721,3.2752,4.6006,4.1137,1.643,,5.031,,,,3.5111,0.7584,0.7778,0.315,1.7258,1.2566,1.3593,1.0103,2.7368,,,,0.4539,0.9957,2.642,4.3849,1.3764,0.298,3.942,2.0941,0.7814,0.4947,,1.0281,,,,1.6241
2015/1/22,2.1956,0.3839,0,-0.2791,-1.6051,2.5982,-0.0554,0.5155,,,,1.0543,0,0,1.946,3.1052,0.6821,0,0,-0.1536,0.7647,,0.0193,,,,1.0384,1.7205,3.7541,,3.1394,1.2789,3.4461,1.9231,6.2283,,,,0.3065,,,8.259,2.9281,1.9483,,1.6938,0.9924,1.056,,9.0189,,,,1.1872,11943004774,7643832788,4351753591,2923566783,3670639311,6331838703,5237453691,3046680000,,,,11943004774,15531091330,2991162332,2598400000,9495405169,5118625418,6854283217,2962586688,27700058471,32939876858,,1163025000,,,,2598400000,28.4549,321.6995,67.7372,91.6557,-10.1546,34.0752,43.4377,40.9743,,,,16.8355,32.3163,79.2168,108.5785,33.9269,51.3888,171.9977,80.0162,57.1421,17.7764,,34.2475,,,,39.8433,3.8968,5.3227,7.2863,2.9563,1.7753,6.0374,4.3727,5.8491,,,,2.3056,3.5731,6.621,9.6643,6.6027,3.0931,3.2752,4.6006,4.1074,1.6556,,5.0319,,,,3.5464,0.7751,0.7808,0.315,1.721,1.2364,1.3946,1.0097,2.7509,,,,0.4586,0.9957,2.642,4.4702,1.4192,0.3,3.942,2.0941,0.7802,0.4985,,1.0283,,,,1.6404
2015/1/23,-0.2148,1.912,0,-0.8396,0.9788,-3.181,0.6929,-3.8889,,,,-0.8868,0,0,0.1232,-2.4269,-1.4905,0,1.9578,-4,-0.0584,,-2.1087,,,,0.1028,1.4089,7.1323,,3.1575,1.2735,2.7497,1.7952,6.6384,,,,0.1884,,,4.6404,1.619,2.3994,,3.0891,1.1385,1.114,,8.2726,,,,0.5873,11917345975,7789986379,4351753591,2899021913,3706567265,6130424439,5273744252,2928198000,,,,11917345975,15531091330,2991162332,2601600000,9264961126,5042331544,6854283217,3020589138,26592056132,32920647508,,1138500000,,,,2601600000,28.3938,327.8506,67.7372,90.8862,-10.254,32.9913,43.7387,39.3809,,,,16.7097,32.3163,79.2168,108.7122,33.1036,50.6229,171.9977,81.5828,54.8564,17.7661,,33.5253,,,,39.9461,3.8884,5.4244,7.2863,2.9314,1.7927,5.8454,4.403,5.6216,,,,2.2883,3.5731,6.621,9.6762,6.4424,3.047,3.2752,4.6906,3.9431,1.6546,,4.9258,,,,3.5555,0.7734,0.7957,0.315,1.7066,1.2485,1.3503,1.0167,2.6439,,,,0.4552,0.9957,2.642,4.4757,1.3847,0.2955,3.942,2.1351,0.749,0.4982,,1.0066,,,,1.6446
2015/1/26,0.2936,0,0,1.8815,2.4233,-0.6699,5.973,1.1783,,,,-0.0526,0,0,3.321,0.5993,7.0151,0,2.9542,1.5491,3.1542,,0.1779,,,,4.7228,1.1737,4.951,,3.8119,1.6054,3.0006,2.6683,3.6397,,,,0.2473,,,7.7219,1.519,5.5325,,2.735,0.8008,1.9052,,5.4747,,,,2.6415,11952335247,7789986379,4351753591,2953566069,3796387150,6089359395,5588746317,2962701000,,,,11952335247,15531091330,2991162332,2688000000,9320489811,5396057690,6854283217,3109823677,27004005719,33959032418,,1140525000,,,,2688000000,28.4772,327.8506,67.7372,92.5962,-10.5025,32.7703,46.3513,39.8449,,,,16.7133,32.3163,79.2168,112.3226,33.302,54.1741,171.9977,83.9929,55.7062,18.3264,,33.5849,,,,41.8614,3.8999,5.4244,7.2863,2.9866,1.8361,5.8062,4.666,5.6879,,,,2.2888,3.5731,6.621,9.9976,6.481,3.2607,3.2752,4.8292,4.0042,1.7068,,4.9346,,,,3.726,0.7757,0.7957,0.315,1.7387,1.2788,1.3412,1.0775,2.6751,,,,0.4553,0.9957,2.642,4.6244,1.393,0.3163,3.942,2.1982,0.7606,0.5139,,1.0084,,,,1.7235
