ÈÕÆÚ,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH
2014/7/10,2.284,0,-2.3669,0,-1.0086,2.5253,0,0,2.3749,-1.1483,-1.3387,-2.3392,,,-0.2667,0.2169,-8.2119,0.2874,,,,,10.0244,0.6666,8.3669,,3.316,2.7346,,,0.5479,3.0691,2.3759,1.7252,,,1.7029,0.3003,6.5911,0.362,,,,,3337200000,17779746164,2613881982,4747836187,1539567000,1096694528,13258437497,3124062185,12631809303,1093732157,1303989761,3889120048,,,897289542.6,6667708800,2362507561,2028792048,,,,,36.3128,1371.2717,194.6416,39.5641,-247.0996,87.7495,79.7326,2065.6826,70.5809,-9.3323,55.9264,75.8505,,,672.1978,66.3995,-40.4285,102.8024,,,,,4.1897,14.1659,42.2112,3.7583,4.4161,4.1488,16.8599,3.7646,9.4684,2.539,3.4366,9.5893,,,2.0604,12.8367,6.9431,1.2758,,,,,4.5761,86.4308,15.02,1.3485,2.0028,6.9555,23.9776,6.3336,7.947,5.975,8.6554,21.2001,,,1.7018,14.4006,8.9423,1.9454,,,,
2014/7/11,-2.6214,-0.8586,4.4444,0,0.8734,1.7734,0,0,-1.2013,0.3872,0.1357,1.1377,,,2.0053,0.0721,0.1443,3.1519,,,,,6.4991,0.941,14.9826,,2.8552,4.4983,,,0.252,2.2292,2.0008,1.4356,,,2.0592,0.33,4.4712,1.4493,,,,,3249720000,17627091778,2730054514,4747836187,1553013000,1116143298,13258437497,3124062185,12480060144,1097967325,1305759083,3933367522,,,915283316.9,6672518400,2365916663,2092736783,,,,,35.3609,1359.4982,203.2923,39.5641,-249.2577,89.3056,79.7326,2065.6826,69.733,-9.3684,56.0023,76.7135,,,685.6777,66.4474,-40.4868,106.0426,,,,,4.0799,14.0443,44.0873,3.7583,4.4547,4.2224,16.8599,3.7646,9.3546,2.5488,3.4412,9.6985,,,2.1017,12.846,6.9531,1.316,,,,,4.4562,85.6888,15.6876,1.3485,2.0203,7.0788,23.9776,6.3336,7.8515,5.9981,8.6672,21.4413,,,1.7359,14.411,8.9552,2.0067,,,,
2014/7/14,9.671,-2.0886,-2.1277,9.9407,0.1443,-0.9681,0,0,5.2411,2.9894,2.3035,-6.1575,,,0.6553,0.1201,9.9424,0,,,,,7.6648,1.2813,6.9727,14.3682,2.7888,4.8682,,,1.089,2.8982,1.6093,4.7567,,,1.7521,0.4581,7.7157,1.0916,,,,,3564000000,17258925317,2671968248,5219802099,1555254000,1105338426,13258437497,3124062185,13134151346,1130789877,1335837544,3691170824,,,921281241.6,6680534400,2601144689,2092736783,,,,,38.7806,1331.1032,198.967,43.497,-249.6174,88.4411,79.7326,2065.6826,73.3878,-9.6485,57.2923,71.9899,,,690.171,66.5273,-44.5122,106.0426,,,,,4.4744,13.751,43.1493,4.1319,4.4611,4.1815,16.8599,3.7646,9.8449,2.625,3.5205,9.1013,,,2.1155,12.8614,7.6444,1.316,,,,,4.8871,83.899,15.3538,1.4826,2.0232,7.0103,23.9776,6.3336,8.263,6.1774,8.8668,20.1211,,,1.7473,14.4283,9.8456,2.0067,,,,
2014/7/15,-10,-0.6243,-2.9644,-2.4291,-1.8732,-2.0528,0,0,-0.1992,-2.1536,-1.0596,-1.5142,,,-1.1719,-2.5198,9.9607,0.5556,,,,,9.7821,1.1163,8.6345,6.4056,2.6801,3.1298,,,0.5832,2.7053,1.5395,1.587,,,1.6339,0.3966,12.1664,0.9763,,,,,3207600000,17151169280,2592759703,5093005287,1526121000,1082648194,13258437497,3124062185,13107987698,1106437661,1321682974,3635279278,,,910484977.1,6512198400,2860236427,2104363098,,,,,34.9026,1322.7924,193.0687,42.4404,-244.9416,86.6256,79.7326,2065.6826,73.2416,-9.4407,56.6852,70.8998,,,682.0831,64.8509,-48.9459,106.6317,,,,,4.027,13.6651,41.8701,4.0315,4.3776,4.0957,16.8599,3.7646,9.8253,2.5685,3.4832,8.9635,,,2.0907,12.5373,8.4059,1.3233,,,,,4.3984,83.3752,14.8986,1.4466,1.9853,6.8664,23.9776,6.3336,8.2466,6.0444,8.7729,19.8164,,,1.7268,14.0648,10.8263,2.0178,,,,
2014/7/16,0,-0.1571,-3.4623,-2.4896,-1.909,-1.7964,0,0,-2.5948,-2.5837,-2.5435,-4.0679,,,4.6113,0.1231,0,3.0387,,,,,,0.7958,6.3449,3.7272,1.9637,2.6246,,,0.5574,2.4376,1.5565,2.2643,,,3.5599,0.1634,,3.4095,,,,,3207600000,17124230270,2502990019,4966208475,1496988000,1063199424,13258437497,3124062185,12767860273,1077850276,1288065870,3487399564,,,952470450.3,6520214400,2860236427,2168307833,,,,,34.9026,1320.7147,186.3841,41.3838,-240.2657,85.0694,79.7326,2065.6826,71.3411,-9.1967,55.2434,68.0157,,,713.5362,64.9307,-48.9459,109.8719,,,,,4.027,13.6437,40.4205,3.9311,4.294,4.0221,16.8599,3.7646,9.5703,2.5021,3.3946,8.5988,,,2.1871,12.5528,8.4059,1.3635,,,,,4.3984,83.2442,14.3828,1.4106,1.9474,6.7431,23.9776,6.3336,8.0326,5.8882,8.5497,19.0103,,,1.8064,14.0821,10.8263,2.0792,,,,
2014/7/17,0,-0.6817,0.211,0.7092,0.5988,0.813,0,0,-1.1475,1.8664,-2.0604,1.7696,,,-1.7632,0.0984,0,-0.2681,,,,,,0.6984,3.8766,2.8028,0.9988,2.1264,,,0.3601,2.3101,2.4464,1.169,,,2.7094,0.262,,2.1784,,,,,3207600000,17007494563,2508270589,5001429811,1505952000,1071843322,13258437497,3124062185,12621343843,1097967325,1261526051,3549113146,,,935676261,6526627200,2860236427,2162494676,,,,,34.9026,1311.7114,186.7773,41.6773,-241.7044,85.7611,79.7326,2065.6826,70.5225,-9.3684,54.1052,69.2193,,,700.955,64.9946,-48.9459,109.5773,,,,,4.027,13.5507,40.5057,3.959,4.3197,4.0548,16.8599,3.7646,9.4605,2.5488,3.3246,8.751,,,2.1485,12.5651,8.4059,1.3598,,,,,4.3984,82.6768,14.4131,1.4206,1.959,6.7979,23.9776,6.3336,7.9404,5.9981,8.3736,19.3467,,,1.7746,14.0959,10.8263,2.0736,,,,
2014/7/18,0,-4.963,-0.6316,-1.2676,-0.1488,-1.8145,0,0,-0.2488,-1.8322,-0.4208,1.8701,,,0,-1.3265,10.0119,-1.8817,,,,,,1.4367,3.0525,1.4635,0.9669,2.3528,,,0.4021,1.4082,0.8693,1.3288,,,2.3577,0.1806,12.9259,1.1382,,,,,3207600000,16163405604,2492428880,4938031405,1503711000,1052394552,13258437497,3124062185,12589947466,1077850276,1256218088,3615484356,,,935676261,6440054400,3146600980,2121802571,,,,,34.9026,1246.6107,185.5977,41.149,-241.3448,84.2049,79.7326,2065.6826,70.347,-9.1967,53.8775,70.5138,,,700.955,64.1325,-53.8463,107.5154,,,,,4.027,12.8781,40.2499,3.9088,4.3133,3.9812,16.8599,3.7646,9.437,2.5021,3.3107,8.9147,,,2.1485,12.3984,9.2474,1.3343,,,,,4.3984,78.5735,14.3221,1.4026,1.9561,6.6745,23.9776,6.3336,7.9207,5.8882,8.3383,19.7085,,,1.7746,13.9089,11.9102,2.0346,,,,
2014/7/21,0,3.8889,3.178,-1.9971,1.7884,-1.54,0,0,0.7066,-1.1788,0.5634,0.7407,,,-0.641,0.1743,1.3001,0.5479,,,,,,1.3447,6.4612,2.1065,1.0372,1.7543,,,0.4958,2.9905,0.6963,0.7068,,,0.9056,0.2164,9.6652,0.62,,,,,3207600000,16791982489,2571637424,4839411663,1530603000,1036187244,13258437497,3124062185,12678903869,1065144772,1263295373,3642265722,,,929678336.3,6451276800,3187510202,2133428887,,,,,34.9026,1295.09,191.4959,40.3272,-245.6609,82.9081,79.7326,2065.6826,70.8441,-9.0883,54.1811,71.0361,,,696.4617,64.2442,-54.5464,108.1045,,,,,4.027,13.3789,41.529,3.8307,4.3904,3.9199,16.8599,3.7646,9.5037,2.4726,3.3293,8.9807,,,2.1348,12.42,9.3677,1.3416,,,,,4.3984,81.6291,14.7773,1.3745,1.9911,6.5717,23.9776,6.3336,7.9766,5.8188,8.3853,19.8545,,,1.7632,13.9332,12.0651,2.0457,,,,
2014/7/22,0,0,-0.616,1.6012,0.2928,1.2513,0,0,0.454,2.2863,0.4202,-0.8951,,,1.1613,1.839,-1.6043,1.9074,,,,,,0.7762,4.2072,1.8164,1.4387,1.6054,,,0.4016,2.1217,0.9464,1.0163,,,1.4194,0.2926,5.4781,1.0082,,,,,3207600000,16791982489,2555795715,4916898603,1535085000,1049153091,13258437497,3124062185,12736463895,1089496989,1268603336,3609662320,,,940474600.8,6569913600,3136373674,2174120991,,,,,34.9026,1295.09,190.3162,40.9729,-246.3803,83.9456,79.7326,2065.6826,71.1657,-9.2961,54.4087,70.4002,,,704.5496,65.4257,-53.6713,110.1664,,,,,4.027,13.3789,41.2732,3.8921,4.4033,3.969,16.8599,3.7646,9.5468,2.5292,3.3433,8.9003,,,2.1596,12.6484,9.2174,1.3672,,,,,4.3984,81.6291,14.6862,1.3966,1.9969,6.654,23.9776,6.3336,8.0128,5.9518,8.4205,19.6768,,,1.7837,14.1894,11.8715,2.0847,,,,
2014/7/23,0,-0.0535,-2.8926,0.8596,-1.3139,-1.5448,0,0,-3.8209,-3.6929,-3.7657,-6.871,,,-0.8929,-0.4392,1.087,-1.6043,,,,,,0.5755,4.4587,3.233,1.1971,1.9586,,,0.8981,2.0288,1.8721,3.2692,,,1.617,0.4371,8.0803,0.8563,,,,,3207600000,16783002819,2481867740,4959164207,1514916000,1032945782,13258437497,3124062185,12249820040,1049262892,1220831663,3361643586,,,932077506.2,6541056000,3170464693,2139242045,,,,,34.9026,1294.3974,184.8112,41.3251,-243.1432,82.6488,79.7326,2065.6826,68.4466,-8.9528,52.3599,65.563,,,698.259,65.1383,-54.2547,108.3991,,,,,4.027,13.3718,40.0793,3.9255,4.3454,3.9076,16.8599,3.7646,9.182,2.4358,3.2174,8.2888,,,2.1403,12.5929,9.3176,1.3452,,,,,4.3984,81.5855,14.2614,1.4086,1.9707,6.5512,23.9776,6.3336,7.7067,5.732,8.1035,18.3248,,,1.7678,14.1271,12.0005,2.0513,,,,
2014/7/24,0,-3.1033,-2.3404,0.2841,-2.071,-0.6276,0,0,-2.6057,9.9899,-1.8841,1.1431,,,2.4453,-3.2108,0.1075,0.8152,,,,,,0.8817,4.262,1.9271,1.4227,1.6987,,,1.1647,8.0463,2.1603,1.3959,,,2.9473,0.681,5.4262,1.0365,,,,,3207600000,16262181972,2423781474,4973252742,1483542000,1026462859,13258437497,3124062185,11930623534,1154083302,1197830486,3400069024,,,954869620.2,6331036800,3173873794,2156681518,,,,,34.9026,1254.2288,180.4859,41.4425,-238.1077,82.1301,79.7326,2065.6826,66.663,-9.8472,51.3734,66.3125,,,715.3335,63.0468,-54.313,109.2827,,,,,4.027,12.9568,39.1413,3.9367,4.2554,3.8831,16.8599,3.7646,8.9428,2.6791,3.1568,8.3835,,,2.1926,12.1886,9.3276,1.3562,,,,,4.3984,79.0537,13.9277,1.4126,1.9299,6.5101,23.9776,6.3336,7.5059,6.3046,7.9508,18.5342,,,1.811,13.6735,12.0134,2.068,,,,
2014/7/25,0,0.2761,1.0893,0.2833,0.7553,1.0526,0,0,3.0263,0.9174,2.2157,2.363,,,-0.8794,-4.077,-0.1074,0.5391,,,,,,0.9141,2.5372,1.3107,0.8338,1.3442,,,0.6288,11.3535,0.7915,0.9148,,,2.0528,1.2164,6.126,0.8493,,,,,3207600000,16307080320,2450184322,4987341277,1494747000,1037267731,13258437497,3124062185,12291681877,1164671222,1224370305,3480413121,,,946472525.6,6072921600,3170464693,2168307833,,,,,34.9026,1257.6916,182.4519,41.5599,-239.906,82.9946,79.7326,2065.6826,68.6805,-9.9375,52.5116,67.8794,,,709.0429,60.4764,-54.2547,109.8719,,,,,4.027,12.9926,39.5677,3.9478,4.2876,3.924,16.8599,3.7646,9.2134,2.7037,3.2267,8.5816,,,2.1733,11.6916,9.3176,1.3635,,,,,4.3984,79.2719,14.0794,1.4166,1.9445,6.5786,23.9776,6.3336,7.733,6.3625,8.1269,18.9722,,,1.7951,13.116,12.0005,2.0792,,,,
2014/7/28,0,3.9097,1.2931,1.6949,1.0495,0.8333,0,0,-0.3406,-1.8182,2.0231,4.3827,,,2.9151,4.4087,-2.7957,1.3405,,,,,,1.4369,3.9609,3.1652,1.6267,1.8863,,,0.6577,7.4402,2.4586,1.4852,,,3.7761,1.2023,5.9688,1.6365,,,,,3207600000,16944636875,2481867740,5071872485,1510434000,1045911629,13258437497,3124062185,12249820040,1143495382,1249140803,3632950464,,,974062979.4,6340656000,3081828045,2197373622,,,,,34.9026,1306.8635,184.8112,42.2643,-242.4238,83.6862,79.7326,2065.6826,68.4466,-9.7569,53.574,70.8544,,,729.7121,63.1426,-52.7379,111.3447,,,,,4.027,13.5006,40.0793,4.0148,4.3326,3.9567,16.8599,3.7646,9.182,2.6545,3.292,8.9577,,,2.2367,12.2071,9.0571,1.3818,,,,,4.3984,82.3712,14.2614,1.4406,1.9649,6.6334,23.9776,6.3336,7.7067,6.2468,8.2914,19.8037,,,1.8474,13.6943,11.665,2.107,,,,
2014/7/29,0,-0.424,2.9787,-0.1389,2.0772,3.5124,0,0,0.5553,-0.0926,1.983,-0.5128,,,-0.2463,1.0872,3.9823,-0.5291,,,,,,0.9378,5.3458,2.542,1.8533,4.953,,,0.4813,5.5172,2.0961,0.9654,,,2.3782,1.0116,4.814,1.1445,,,,,3207600000,16872799517,2555795715,5064828217,1541808000,1082648194,13258437497,3124062185,12317845525,1142436590,1273911300,3614319949,,,971663809.5,6409593600,3204555711,2185747306,,,,,34.9026,1301.323,190.3162,42.2056,-247.4593,86.6256,79.7326,2065.6826,68.8267,-9.7478,54.6364,70.491,,,727.9148,63.8291,-54.8381,110.7556,,,,,4.027,13.4433,41.2732,4.0092,4.4226,4.0957,16.8599,3.7646,9.233,2.6521,3.3573,8.9118,,,2.2312,12.3398,9.4178,1.3745,,,,,4.3984,82.022,14.6862,1.4386,2.0057,6.8664,23.9776,6.3336,7.7495,6.241,8.4558,19.7021,,,1.8428,13.8432,12.1296,2.0959,,,,
2014/7/30,0,2.9271,-0.2066,-0.5563,0.8721,0.998,0,0,0.7222,1.2048,1.8056,-1.1276,,,0.8642,0.8504,-0.1064,-0.266,,,,,,1.5383,4.6855,3.0498,3.4066,3.6383,,,0.3557,4.7939,5.6697,1.3509,,,3.0976,0.5525,6.589,1.0291,,,,,3207600000,17366681355,2550515146,5036651148,1555254000,1093453067,13258437497,3124062185,12406801929,1156200886,1296912476,3573565697,,,980060904.2,6464102400,3201146609,2179934149,,,,,34.9026,1339.4139,189.923,41.9708,-249.6174,87.4901,79.7326,2065.6826,69.3237,-9.8653,55.6229,69.6962,,,734.2054,64.3719,-54.7797,110.461,,,,,4.027,13.8368,41.1879,3.9869,4.4611,4.1365,16.8599,3.7646,9.2997,2.684,3.4179,8.8113,,,2.2505,12.4447,9.4077,1.3708,,,,,4.3984,84.4229,14.6559,1.4306,2.0232,6.9349,23.9776,6.3336,7.8054,6.3162,8.6085,19.48,,,1.8588,13.9609,12.1167,2.0903,,,,
2014/7/31,0,-0.5171,-0.4141,0.8392,3.0259,-0.1976,0,0,0.3374,-1.6484,0.1364,1.0427,,,0.612,-0.3968,-0.852,1.6,,,,,,1.0071,3.5754,2.7029,3.6272,2.3704,,,0.2678,3.4989,2.0137,0.8125,,,2.2659,0.4199,7.3842,1.3109,,,,,3207600000,17276884657,2539954006,5078916752,1602315000,1091292092,13258437497,3124062185,12448663766,1137142629,1298681798,3610826727,,,986058828.9,6438451200,3173873794,2214813095,,,,,34.9026,1332.4883,189.1366,42.323,-257.1707,87.3172,79.7326,2065.6826,69.5576,-9.7027,55.6988,70.4229,,,738.6987,64.1165,-54.313,112.2284,,,,,4.027,13.7653,41.0174,4.0203,4.5961,4.1284,16.8599,3.7646,9.3311,2.6398,3.4226,8.9032,,,2.2642,12.3953,9.3276,1.3927,,,,,4.3984,83.9863,14.5952,1.4426,2.0844,6.9212,23.9776,6.3336,7.8318,6.2121,8.6202,19.6831,,,1.8701,13.9055,12.0134,2.1238,,,,
2014/8/1,0,-1.8711,-2.079,1.5257,1.5385,1.6832,0,0,2.1017,1.0242,2.1798,-0.7739,,,-1.7032,0.2988,0.9667,-2.3622,,,,,,0.8813,3.9495,5.7408,5.0207,5.3473,,,0.8349,7.4904,7.2801,1.3118,,,2.7548,0.669,9.2541,1.0965,,,,,3207600000,16953616545,2487148310,5156403693,1626966000,1109660375,13258437497,3124062185,12710300247,1148789342,1326990938,3582880954,,,969264639.6,6457689600,3204555711,2162494676,,,,,34.9026,1307.5561,185.2044,42.9687,-261.1271,88.7869,79.7326,2065.6826,71.0195,-9.802,56.9129,69.8779,,,726.1175,64.3081,-54.8381,109.5773,,,,,4.027,13.5077,40.1646,4.0817,4.6668,4.1979,16.8599,3.7646,9.5272,2.6668,3.4972,8.8343,,,2.2257,12.4324,9.4178,1.3598,,,,,4.3984,82.4149,14.2918,1.4646,2.1165,7.0377,23.9776,6.3336,7.9964,6.2757,8.8081,19.5308,,,1.8383,13.947,12.1296,2.0736,,,,
2014/8/4,0,-0.4767,2.5478,-0.1366,2.8926,5.8423,0,0,0.494,1.659,0,-0.8775,,,1.4851,0.2979,4.4681,1.3441,,,,,,0.9788,3.4776,3.4312,4.4439,9.6381,,,0.5911,3.8874,3.4657,1.1149,,,2.0186,0.4273,7.3356,1.0142,,,,,3207600000,16872799517,2550515146,5149359426,1674027000,1174489608,13258437497,3124062185,12773093002,1167847598,1326990938,3551441960,,,983659659,6476928000,3347737987,2191560464,,,,,34.9026,1301.323,189.923,42.91,-268.6804,93.9741,79.7326,2065.6826,71.3704,-9.9646,56.9129,69.2647,,,736.9014,64.4997,-57.2883,111.0501,,,,,4.027,13.4433,41.1879,4.0761,4.8018,4.4431,16.8599,3.7646,9.5743,2.7111,3.4972,8.7567,,,2.2587,12.4694,9.8386,1.3781,,,,,4.3984,82.022,14.6559,1.4626,2.1777,7.4489,23.9776,6.3336,8.0359,6.3798,8.8081,19.3594,,,1.8656,13.9886,12.6715,2.1015,,,,
2014/8/5,0,-0.958,1.6563,0,3.079,-0.644,0,0,0.9832,3.1732,0.8,-1.0164,,,1.7073,3.9851,4.4807,1.3263,,,,,,0.888,5.6729,2.9782,12.9647,4.4734,,,0.6444,5.4719,3.7127,1.7566,,,3.1944,1.0048,15.1544,1.431,,,,,3207600000,16711165461,2592759703,5149359426,1725570000,1166926198,13258437497,3124062185,12898678513,1204905319,1337606865,3515345337,,,1000453848,6735043200,3497738467,2220626253,,,,,34.9026,1288.8569,193.0687,42.91,-276.953,93.3689,79.7326,2065.6826,72.0721,-10.2808,57.3682,68.5607,,,749.4826,67.0701,-59.8552,112.5229,,,,,4.027,13.3146,41.8701,4.0761,4.9497,4.4145,16.8599,3.7646,9.6684,2.7971,3.5251,8.6677,,,2.2973,12.9663,10.2794,1.3964,,,,,4.3984,81.2363,14.8986,1.4626,2.2447,7.4009,23.9776,6.3336,8.1149,6.5823,8.8786,19.1626,,,1.8974,14.5461,13.2393,2.1293,,,,
2014/8/6,0,-0.3761,-1.4257,-0.5472,-0.3896,1.6667,0,0,-0.0406,-0.703,-0.3968,0.3975,,,-0.1199,-0.4285,-0.2924,0.7853,,,,,,0.6672,3.394,2.4177,4.9167,5.1966,,,0.5441,3.0656,2.2471,1.3685,,,1.8405,0.4949,9.6281,1.1029,,,,,3207600000,16648307772,2555795715,5121182356,1718847000,1186374968,13258437497,3124062185,12893445784,1196434983,1332298901,3529318223,,,999254263.4,6706185600,3487511162,2238065726,,,,,34.9026,1284.009,190.3162,42.6752,-275.874,94.9251,79.7326,2065.6826,72.0429,-10.2086,57.1405,68.8332,,,748.584,66.7827,-59.6802,113.4066,,,,,4.027,13.2645,41.2732,4.0538,4.9304,4.4881,16.8599,3.7646,9.6645,2.7774,3.5112,8.7022,,,2.2945,12.9108,10.2493,1.4074,,,,,4.3984,80.9307,14.6862,1.4546,2.236,7.5243,23.9776,6.3336,8.1116,6.536,8.8433,19.2388,,,1.8952,14.4837,13.2006,2.146,,,,
2014/8/7,0,-1.1327,-1.2397,-1.5131,-1.5645,2.5501,0,0,-0.6899,-0.4425,-2.5232,-1.5836,,,-3.0012,2.7492,-2.0528,1.039,,,,,,0.9976,3.1386,2.2891,3.0672,10.8882,,,0.5151,3.4178,2.6468,1.0444,,,2.2916,1.3508,6.1144,3.509,,,,,3207600000,16459734707,2524112297,5043695415,1691955000,1216628610,13258437497,3124062185,12804489380,1191141023,1298681798,3473426678,,,969264639.6,6890553600,3415920024,2261318357,,,,,34.9026,1269.4652,187.9569,42.0295,-271.5578,97.3457,79.7326,2065.6826,71.5458,-10.1634,55.6988,67.7432,,,726.1175,68.6187,-58.4551,114.5849,,,,,4.027,13.1142,40.7616,3.9925,4.8532,4.6025,16.8599,3.7646,9.5978,2.7651,3.4226,8.5644,,,2.2257,13.2657,10.0389,1.422,,,,,4.3984,80.014,14.5042,1.4326,2.201,7.7161,23.9776,6.3336,8.0556,6.5071,8.6202,18.9341,,,1.8383,14.8819,12.9296,2.1683,,,,
2014/8/8,0,0.6001,-0.4184,0,1.0596,1.6874,0,0,0.9808,1.3333,2.861,0.5699,,,0.6188,1.3727,1.996,-1.7995,,,,,,0.7882,2.6157,2.0176,2.2995,6.5593,,,0.3621,5.7291,2.3021,1.3493,,,1.2945,0.9729,4.9348,1.6809,,,,,3207600000,16558511074,2513551158,5043695415,1709883000,1237157867,13258437497,3124062185,12930074891,1207022903,1335837544,3493221600,,,975262564.4,6985142400,3484102060,2220626253,,,,,34.9026,1277.0834,187.1705,42.0295,-274.4353,98.9883,79.7326,2065.6826,72.2475,-10.2989,57.2923,68.1292,,,730.6108,69.5607,-59.6218,112.5229,,,,,4.027,13.1929,40.591,3.9925,4.9047,4.6802,16.8599,3.7646,9.6919,2.802,3.5205,8.6132,,,2.2394,13.4478,10.2393,1.3964,,,,,4.3984,80.4942,14.4435,1.4326,2.2243,7.8463,23.9776,6.3336,8.1346,6.5938,8.8668,19.042,,,1.8497,15.0862,13.1877,2.1293,,,,
2014/8/11,0,0.7592,1.2605,1.676,0.3932,-0.0873,0,0,4.8159,0.1754,1.8543,3.1667,,,0.738,0.2754,-0.0978,1.0471,,,,,,0.8239,2.783,2.321,1.9006,5.0093,,,1.1484,4.4899,3.0372,2.2261,,,1.5131,0.5249,2.9036,1.3687,,,,,3207600000,16684226451,2545234576,5128226624,1716606000,1236077380,13258437497,3124062185,13552769716,1209140487,1360608041,3603840284,,,982460074.1,7004380800,3480692958,2243878884,,,,,34.9026,1286.7792,189.5298,42.7339,-275.5143,98.9019,79.7326,2065.6826,75.7269,-10.317,58.3547,70.2867,,,736.0027,69.7522,-59.5635,113.7012,,,,,4.027,13.2931,41.1027,4.0594,4.9239,4.6761,16.8599,3.7646,10.1587,2.8069,3.5858,8.8859,,,2.256,13.4849,10.2293,1.411,,,,,4.3984,81.1053,14.6256,1.4566,2.2331,7.8395,23.9776,6.3336,8.5264,6.6054,9.0312,19.645,,,1.8633,15.1278,13.1748,2.1516,,,,
2014/8/12,0,-0.4306,9.9585,0.8242,-0.7833,-1.3986,0,0,-0.0386,-0.1751,0,-0.4523,,,-0.6105,5.951,-0.9794,0,,,,,,1.0979,7.2473,2.6174,2.1054,3.2651,,,0.7294,2.7242,2.6951,1.5383,,,1.2588,1.0028,4.4181,1.099,,,,,3207600000,16612389093,2798701920,5170492228,1703160000,1218789584,13258437497,3124062185,13547536986,1207022903,1360608041,3587538583,,,976462149.3,7421212800,3446601940,2243878884,,,,,34.9026,1281.2387,208.4041,43.0861,-273.3562,97.5186,79.7326,2065.6826,75.6976,-10.2989,58.3547,69.9687,,,731.5094,73.9032,-58.9801,113.7012,,,,,4.027,13.2359,45.1959,4.0928,4.8854,4.6107,16.8599,3.7646,10.1548,2.802,3.5858,8.8457,,,2.2422,14.2874,10.1291,1.411,,,,,4.3984,80.7561,16.082,1.4686,2.2156,7.7298,23.9776,6.3336,8.5231,6.5938,9.0312,19.5562,,,1.8519,16.028,13.0457,2.1516,,,,
2014/8/13,0,-1.3514,10,-1.3624,-1.0526,7.0035,0,10.0629,0.5407,-2.193,1.4304,-2.5316,,,1.5971,-1.4474,0.8902,1.0363,,,,,,1.3233,26.7511,2.3648,2.6144,8.8492,,13.7335,0.5402,3.9142,3.9605,2.2545,,,2.7238,0.6913,10.2609,1.6553,,,,,3207600000,16387897349,3078572112,5100049554,1685232000,1304148075,13258437497,3438433222,13620795201,1180553102,1380070575,3496714822,,,992056753.7,7313798400,3477283856,2267131515,,,,,34.9026,1263.9247,229.2446,42.4991,-270.4788,104.3484,79.7326,2273.5501,76.107,-10.0731,59.1894,68.1974,,,743.192,72.8335,-59.5051,114.8794,,,,,4.027,13.057,49.7154,4.0371,4.834,4.9336,16.8599,4.1434,10.2097,2.7406,3.6371,8.6218,,,2.278,14.0806,10.2193,1.4256,,,,,4.3984,79.6648,17.6902,1.4486,2.1923,8.2712,23.9776,6.971,8.5692,6.4492,9.1604,19.0611,,,1.8815,15.796,13.1619,2.1739,,,,
