ÈÕÆÚ,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH
2014/6/25,6.36,4.16,13.4353,11.5796,9.7935,3.1329,8.7843,7.6864,46.7488,10.26,7.0058,2.4714,15.3076,,3.4895,,,,,,,25.4639,15.9083,21.1744,12.7189,7.29,11.1152,2.9961,22.9657,
2014/6/26,6.34,4.17,13.6151,11.6292,10.0672,3.1442,8.8978,7.8348,51.4237,10.45,7.0455,2.5061,15.5242,,3.5488,,,,,,,25.6093,15.9481,21.0859,12.7089,7.37,11.1251,2.9961,23.0634,
2014/6/27,6.5,4.23,13.3854,11.8078,9.9988,3.1778,8.8633,7.9381,53.3749,10.7,7.5119,2.5472,16.7714,,3.5636,,,,,,,25.4639,16.2364,21.3612,12.9282,7.47,11.1251,2.9961,23.7866,
2014/6/30,6.69,4.17,13.8149,12.2643,10.292,3.3213,9.4259,7.8887,58.436,10.98,7.4027,2.5504,16.8534,,3.5883,,,,,,,26.9863,16.9921,22.2852,13.7455,8.02,11.8352,2.9961,25.1841,
2014/7/1,6.58,4.19,13.8349,12.1253,10.2432,3.3527,9.3272,7.8932,58.5053,10.93,7.4126,2.582,16.4103,,3.6279,,,,,,,26.3269,16.7137,22.0985,13.4664,7.95,11.6182,2.9961,24.5097,
2014/7/2,7.24,4.18,15.2234,12.6512,10.4386,3.4469,9.2778,7.9831,56.5046,12.02,7.3829,2.5978,16.2397,,3.618,,,,,,,27.5002,17.1611,22.7079,14.8121,8.29,12.0028,2.9961,24.6466,
2014/7/3,7.22,4.22,15.4331,12.5619,10.3311,3.4245,9.2285,7.9831,53.9889,11.97,7.5218,2.5346,16.4103,,3.6229,,,,,,,27.1511,16.8032,22.4032,14.9217,8.14,12.1804,2.9961,24.3045,
2014/7/4,7.07,4.33,14.8837,12.6711,10.2334,3.4155,9.115,7.8213,59.3868,11.83,7.3829,2.6136,16.5088,,3.618,,,,,,,27.8881,16.833,21.892,15.47,8.14,12.1015,2.9961,24.4218,
2014/7/7,7.08,4.6,14.9836,13.1176,10.292,3.4738,9.2235,8.0865,65.3295,12.4,7.4027,2.6199,16.2233,,3.6674,,,,,,,28.1111,17.5588,22.2262,17.015,8.32,12.3086,2.9961,24.5488,
2014/7/8,6.94,4.54,15.563,12.8795,10.0965,3.4402,9.5147,7.9022,67.7461,12.32,7.5119,2.6136,17.0438,,3.6575,,,,,,,27.7233,17.3003,21.7544,16.7757,8.23,12.1902,2.9961,23.8452,
2014/7/9,7.15,4.31,15.0236,12.7207,10.1356,3.5122,9.3864,8.2708,64.032,11.9,7.4622,2.5567,16.3381,,3.5587,,,,,,,27.539,17.3301,21.9608,15.8986,8.33,12.2987,2.9961,23.5716,
2014/7/10,7.14,4.33,14.9337,12.6612,10.3116,3.546,9.7269,8.0865,64.9531,11.75,7.6409,2.6642,16.0329,,3.5784,,,,,,,27.0057,17.2207,21.9313,15.6295,8.08,12.1804,2.9961,23.0829,
2014/7/11,7.47,4.29,15.2733,13.1275,10.8491,3.627,9.8651,8.1854,71.0938,11.97,7.75,2.6515,15.7835,,3.5982,,,,,,,27.5487,17.7988,22.0788,15.9584,8.16,13.4033,2.9961,23.4836,
2014/7/14,7.48,4.36,15.9526,13.1374,10.6146,3.5933,10.0477,8.2708,67.1222,12.11,7.9683,2.6515,16.7123,,3.6526,,,,,,,27.5487,17.6692,22.0002,16.1876,8.21,13.3935,2.9961,23.4152,
2014/7/15,7.82,4.45,15.2733,13.0977,10.8589,3.6023,9.7861,8.3607,68.4196,11.99,8.2561,2.6515,16.6368,,3.6872,,,,,,,27.4711,18.0977,22.1083,16.0082,8.5,13.3935,2.9961,23.5325,
2014/7/16,7.45,4.43,14.2944,12.3238,10.3995,3.4244,9.342,8.0101,65.8643,11.45,7.8492,2.6515,16.9191,,3.6872,,,,,,,26.3075,17.0513,20.6829,14.9516,8.19,12.851,2.9961,22.6041,
2014/7/17,7.26,4.35,14.5241,12.3833,10.4386,3.4582,9.337,8.0011,59.2779,11.64,8.0874,2.6515,16.2069,,3.6625,,,,,,,26.3075,16.8022,20.5059,15.1012,8.2,13.0088,2.9961,22.5357,
2014/7/18,7.18,4.36,14.3543,12.3734,10.3018,3.5055,9.4999,8.0011,55.1378,11.68,8.0676,2.6515,16.4366,,3.6575,,,,,,,26.2881,16.7025,20.4076,15.1211,8.3,12.7228,2.9961,22.7409,
2014/7/21,7.31,4.42,14.4143,12.4528,10.077,3.501,9.87,8.1359,60.6546,11.75,7.8492,2.6515,16.2758,,3.6526,,,,,,,26.133,16.8321,20.791,15.6494,8.22,13.3343,2.9961,22.7898,
2014/7/22,7.26,4.4,14.634,12.4627,10.3604,3.51,9.8651,8.2528,58.0101,11.9,8.0279,2.6515,17.5919,,3.6872,,,,,,,26.2978,16.852,20.791,15.4401,8.34,13.2751,2.9961,22.9559,
2014/7/23,7.44,4.56,14.9037,12.5421,10.1845,3.4177,9.7516,8.091,57.8913,11.74,7.7401,2.6515,16.8501,,3.6031,,,,,,,26.4627,16.6527,20.5649,15.7291,8.52,13.0779,2.9961,22.5748,
2014/7/24,7.15,4.45,14.7938,12.165,10.0184,3.3186,9.7713,7.8078,53.6621,11.25,7.5119,2.6515,16.5416,,3.5241,,,,,,,26.2687,16.6926,20.4076,15.0713,8.24,12.7524,2.9961,22.4575,
2014/7/25,7.14,4.64,15.1534,12.2841,10.2529,3.3816,9.4802,7.7988,54.3356,11.28,7.6012,2.6515,16.7254,,3.5933,,,,,,,26.4045,16.8221,20.5551,15.1311,8.21,12.8116,2.9961,22.5845,
2014/7/28,7.33,4.67,15.4831,12.6909,10.5461,3.4762,9.6183,8.1045,58.2478,11.63,7.6905,2.6515,16.7287,,3.6822,,,,,,,27.1608,17.3702,21.2432,15.9883,8.39,13.1469,2.9961,23.1514,
2014/7/29,7.49,4.71,15.5031,12.8795,11.1912,3.4965,9.7368,8.2573,58.436,11.79,7.8691,2.6515,17.0339,,3.7119,,,,,,,27.4711,17.5695,21.43,16.0979,8.85,14.4586,2.9961,23.7475,
2014/7/30,7.62,4.73,15.0136,13.3557,11.3378,3.5415,9.4802,8.518,57.713,12.34,7.8592,2.6515,16.8009,,3.7465,,,,,,,27.413,17.8087,21.4793,16.8356,8.89,14.3008,2.9961,23.7768,
2014/7/31,7.63,4.83,15.1335,13.2565,11.5626,3.5573,9.2532,9.2956,61.0607,12.63,7.9187,2.6515,16.7681,,3.87,,,,,,,27.539,17.8486,21.7748,16.9452,8.92,14.4586,2.9961,24.1677,
2014/8/1,7.4,4.67,14.4942,13.5145,11.8656,3.5032,9.2729,9.2507,58.2874,12.2,7.8592,2.6515,16.4103,,3.8849,,,,,,,27.5099,17.5994,21.499,16.1478,8.65,14.1036,2.9961,23.5911,
2014/8/4,7.68,4.74,14.674,13.6633,12.0513,3.6225,9.337,9.5159,57.6536,12.43,7.9981,2.6515,16.2692,,3.9392,,,,,,,27.5681,17.8087,21.962,16.3372,8.81,14.2712,2.9961,23.8159,
2014/8/5,7.81,4.91,14.4242,13.4748,11.8363,3.5798,9.4111,9.5159,57.4456,12.3,7.9187,2.6515,16.7385,,4.0183,,,,,,,27.4517,17.6493,21.9029,16.2674,8.74,14.36,2.9961,23.6888,
2014/8/6,7.93,4.91,14.7139,13.7526,11.895,3.6406,9.6134,9.4664,58.1389,12.25,8.008,2.6515,16.6926,,4.0084,,,,,,,27.9463,18.2173,22.2872,16.4867,8.94,14.3797,2.9961,24.1775,
2014/8/7,7.79,4.78,14.5641,13.6336,11.5822,3.6135,9.5295,9.6912,57.7724,12.03,7.8691,2.6515,17.4934,,3.9541,,,,,,,28.179,17.9283,21.9128,16.1378,8.68,14.0543,2.9961,23.855,
2014/8/8,7.85,4.92,14.7739,13.8816,11.7679,3.6631,9.7713,9.6327,56.4551,12.14,7.8294,2.6515,18.3632,,3.9986,,,,,,,29.3329,18.4366,22.0507,16.2076,8.71,14.4784,2.9961,24.1286,
2014/8/11,7.95,4.93,14.9137,13.9114,12.3641,3.6923,9.8454,9.5833,56.7523,12.35,7.9683,2.6515,18.5043,,4.0727,,,,,,,29.4396,18.4166,22.1,16.4169,8.77,14.6657,2.9961,24.2752,
2014/8/12,7.88,5,15.0236,13.8419,12.3641,3.6878,9.6825,9.6103,57.505,12.27,8.1172,2.6515,18.245,,4.0974,,,,,,,29.0905,18.4266,22.3759,16.9352,9.05,14.8038,2.9961,24.2166,
2014/8/13,7.79,5.1,15.2733,13.574,12.4814,3.6406,9.5394,9.6822,57.2871,12.09,8.0378,2.6515,18.0448,,4.1567,,,,,,,29.1196,18.2273,21.9423,16.5365,8.92,14.6066,2.9961,23.8159,
2014/8/14,7.63,5.11,14.9936,13.4946,12.1002,3.5798,9.4752,9.1428,54.9695,12.15,8.0874,2.6515,17.5689,,4.1172,,,,,,,28.8675,17.9582,21.6172,16.3073,8.81,14.3008,2.9961,24.2361,
2014/8/15,7.8,5.35,14.8038,13.584,11.9829,3.591,9.5493,9.2776,54.6525,12.23,8.266,2.6515,17.7232,,4.1518,,,,,,,29.1402,18.0678,21.6862,16.3471,8.84,14.4389,2.9961,24.6759,
2014/8/18,7.91,5.36,15.1035,13.8915,12.0416,3.6248,9.3815,9.5743,54.811,12.4,8.3057,2.6515,17.6969,,4.221,,,,,,,29.3058,18.1077,21.8832,16.4568,8.86,14.6756,2.9961,25.3991,
2014/8/19,8.16,5.31,14.9437,13.8915,11.9536,3.7711,9.4802,9.5024,58.1884,12.61,8.2759,2.6515,17.4672,,4.216,,,,,,,29.3642,18.3768,21.8537,16.5864,8.96,15.3561,2.9961,25.2231,
2014/8/20,8.05,5.18,15.7228,13.6336,11.8168,3.7419,9.5739,9.5923,62.378,12.53,8.4347,2.6515,17.5427,,4.2061,,,,,,,29.7538,18.1476,22.169,16.8057,9.09,15.2871,2.9961,25.0961,
2014/8/21,8.18,5.07,15.7228,13.7725,11.895,3.8927,9.4308,9.7271,62.061,12.66,8.3454,2.6515,16.8862,,4.2061,,,,,,,29.4518,18.2472,22.5237,16.6761,8.92,15.9873,2.9961,24.7541,
2014/8/22,8.2,5.2,15.8227,13.961,12.198,3.895,9.416,9.9474,60.3476,12.85,8.395,2.6515,16.9355,,4.3099,,,,,,,29.1304,18.1575,22.2084,16.4269,8.93,17.3878,2.9961,24.7834,
2014/8/25,8.02,5.06,15.603,13.6336,11.9047,3.8454,9.4654,10.0912,58.2181,12.64,8.2065,2.6515,16.9322,,4.2457,,,,,,,28.9844,17.6094,21.7354,16.1976,8.67,17.0624,2.9961,24.5977,
2014/8/26,7.71,4.78,15.1235,13.3557,11.6799,3.7734,9.3173,9.844,56.3363,12.02,7.9187,2.6515,16.9322,,4.1023,,,,,,,28.7798,17.3503,21.5482,15.6893,8.4,17.5654,2.9961,25.2036,
2014/8/27,7.82,4.72,16.1324,14.6953,12.198,4.0368,9.5591,10.316,56.6928,12.1,8.3851,2.6515,16.9322,,4.216,,,,,,,29.6661,18.4366,22.031,17.2542,8.56,17.2892,2.9961,27.7249,
2014/8/28,7.72,4.62,15.4931,15.3005,11.7679,3.9017,9.3025,10.2755,55.7222,11.92,8.3256,2.6515,16.9322,,4.221,,,,,,,28.7409,17.9482,21.6369,16.6163,8.44,16.4607,2.9961,27.2461,
2014/8/29,7.86,4.77,15.6429,16.2333,12.5791,4.0706,9.4604,10.4373,59.8721,12.39,8.4942,2.6515,16.9322,,4.3,,,,,,,29.2863,18.3269,23.8045,17.2841,8.61,16.944,2.9961,28.067,
2014/9/1,8.11,4.91,16.5919,16.6103,13.4881,4.2439,9.7417,10.8014,60.0999,12.78,8.6332,2.6515,16.7796,,4.3692,,,,,,,30.3771,18.7654,24.9672,19.0085,8.71,18.2656,2.9961,28.2624,
2014/9/2,8.6,5.09,17.2312,17.2751,13.9377,4.4691,9.9441,11.669,60.0702,13.06,8.653,2.6515,17.3704,,4.3791,,,,,,,31.7795,20.639,26.3564,20.8625,9.08,18.1867,2.9961,29.2397,
2014/9/3,8.68,5.2,17.2012,17.037,13.8595,4.4736,10.1069,11.66,60.615,12.98,8.653,2.6515,17.6707,,4.3692,,,,,,,32.0815,22.2235,26.12,21.2612,9.2,17.9993,2.9961,29.0052,
2014/9/4,9.55,5.4,17.7007,16.9378,14.2114,4.5141,10.0181,11.4173,60.6348,13.14,8.7523,2.6515,17.5329,,4.4681,,,,,,,33.0749,24.4459,25.9229,20.8227,9.37,18.4629,2.9961,29.269,
2014/9/5,9.69,5.4,17.6707,16.5706,14.0648,4.4758,9.8454,11.1745,62.2096,13.11,8.9507,2.6515,17.3802,,4.4632,,,,,,,32.6074,25.273,25.6175,20.5735,9.77,18.0881,2.9961,29.2006,
2014/9/9,9.57,5.4,19.209,16.2829,14.1528,4.5074,10.0033,11.1476,60.2683,13.5,9.1789,2.6515,17.2818,,4.4483,,,,,,,33.3963,24.8943,25.8145,20.7828,9.75,19.8929,2.9961,29.2983,
2014/9/10,10.19,5.4,19.1391,16.273,14.9933,4.5456,10.0724,11.3768,59.3175,13.75,10.1018,2.6515,17.4886,,4.4335,17.298,,,,,,33.8443,25.0339,25.8342,21.4606,9.81,20.4255,2.9961,29.4645,
2014/9/11,9.99,5.4,19.199,16.65,15.5798,4.8158,10.5313,11.1296,59.0303,13.3,10.1514,2.6515,17.3852,,4.394,19.0263,,,,,,32.8996,25.4524,25.6076,21.341,9.6,22.2205,2.9961,28.8977,
2014/9/12,10.35,5.4,20.3178,16.6302,15.57,4.9149,11.3555,11.3633,59.991,13.58,10.0125,2.6515,17.8529,,4.6213,20.9294,,,,,,33.1918,26.3194,26.652,21.7497,10.56,22.0529,2.9961,29.3179,
2014/9/15,10.37,5.4,20.3677,16.4714,15.7948,5.0049,11.3505,11.7858,59.6245,13.87,10.2209,2.6515,17.5772,,4.5669,23.0223,,,,,,34.3118,26.4889,26.6717,21.5702,11.62,23.6605,2.9961,29.2299,
2014/9/16,9.65,5.4,19.3289,15.4196,14.5633,4.6785,10.9557,11.1161,59.7038,13.16,9.824,2.6515,16.814,,4.4978,25.3251,,,,,,32.0523,26.0902,24.8292,20.2445,12.09,22.3192,2.9961,27.5588,
2014/9/17,9.49,5.4,18.9093,15.5188,14.4264,4.5817,10.8817,10.8913,56.4551,13.32,9.9331,2.6515,17.0307,,4.5571,27.8576,,,,,,31.9743,25.4524,24.4745,20.3542,11.7,22.477,2.9961,28.1061,
2014/9/18,9.5,5.4,18.5697,15.3799,14.6415,4.6785,10.936,10.8509,55.6727,13.37,10.1713,2.6515,16.9913,,4.6213,30.6448,,,,,,32.2373,24.8744,24.3267,20.1648,12.02,21.826,3.2927,27.7836,
2014/9/19,9.77,5.4,19.9382,15.6776,15.5407,4.8473,11.844,11.2375,56.2669,13.43,10.1713,2.6515,16.814,,4.646,33.7118,,,,,,32.7632,25.6218,25.0953,20.6731,12.38,24.0057,3.619,28.2527,
2014/9/22,9.63,5.4,20.3278,15.4891,15.2181,4.683,11.543,10.8104,55.0685,13.11,9.7843,2.6515,16.0804,,4.5768,37.0835,,,,,,31.8867,24.5057,24.307,21.2712,11.88,23.8676,3.9849,27.2949,
2014/9/23,10.59,5.4,20.4876,16.4615,15.4331,4.7888,11.7947,11.0082,56.0391,13.56,9.8041,2.6515,16.2183,,4.8042,40.7899,,,,,,32.6756,24.984,25.0066,23.3943,11.99,26.2543,3.9849,28.1647,
2014/9/24,11.65,5.4,21.2967,16.65,15.4331,4.9261,12.0908,11.4397,56.3858,14.01,10.3697,2.6515,16.7451,,4.9475,44.8708,,,,,,35.3344,27.4854,26.248,25.2783,12.69,26.3826,4.3804,29.2983,
2014/9/25,11.75,5.4,21.7362,17.6621,15.4331,5.0139,11.9822,11.7858,56.9305,13.7,10.598,2.6515,16.8091,,5.4418,49.3564,,,,,,35.3539,28.3823,26.5535,25.2783,13.58,26.5305,4.8155,29.6306,
2014/9/26,11.45,5.4,22.0759,17.2851,15.4331,4.9531,11.7996,11.687,55.5637,13.48,10.6079,2.6515,16.5678,,5.4467,54.2916,,,,,,34.5358,27.2462,26.2185,25.2783,13.32,25.6626,5.3,29.4645,
2014/9/29,11.35,5.4,21.6463,17.3148,15.4331,5.0162,11.8046,11.8443,55.435,13.81,10.5682,2.6515,17.5181,,5.9113,55.0508,,,,,,34.6332,27.3957,26.6717,25.2783,13.18,25.4555,5.834,29.3277,
2014/9/30,11.23,5.4,21.7562,17.037,15.4331,4.9869,11.6812,11.5701,55.9104,13.91,10.8262,2.6515,17.5279,,5.7334,52.5033,,,,,,34.2826,26.9871,26.3663,25.2783,12.91,25.7415,6.4174,29.0442,
2014/10/8,11.52,5.4,20.9771,17.6323,15.4331,4.9869,12.2388,12.2263,56.6532,14.34,10.8857,2.6515,17.331,,5.6345,53.1077,,,,,,35.2468,27.2263,28.7999,24.9294,13.36,26.0867,7.0601,29.2788,
2014/10/9,11.25,5.4,20.6974,17.1858,15.4331,4.9869,11.8144,11.9656,56.5443,14.47,10.6873,2.6515,17.331,,5.679,51.2745,,,,,,36.9998,27.0768,28.4945,25.5873,13.08,25.1596,7.7622,29.0736,
2014/10/10,11.49,5.4,20.8972,17.543,15.4331,4.9869,11.7256,11.7409,56.7523,14.38,10.33,2.6515,17.331,,5.5703,50.79,,,,,,36.396,27.2961,30.7508,24.9294,12.74,25.1399,8.5433,29.0736,
2014/10/13,11.74,5.4,20.7274,19.091,15.4331,4.9869,11.77,12.0286,55.5439,14.23,10.6079,2.6515,17.331,,5.5357,49.6511,,,,,,37.0193,27.8342,30.7114,25.2882,12.46,26.6094,9.3937,30.1192,
2014/10/14,11.38,5.4,20.8372,18.3865,15.4331,4.9869,11.5973,11.9701,60.5357,14.57,10.5781,2.6515,17.331,,5.511,49.8759,,,,,,38.7822,26.7679,29.3714,24.8496,12.56,25.7316,10.3331,30.1583,
2014/10/15,11.06,5.4,20.6075,18.0292,15.4331,4.9869,11.7305,11.5296,59.2284,14.52,11.0743,2.6515,17.331,,5.8273,51.2745,,,,,,39.873,26.0005,28.9576,24.0921,12.3,24.0254,11.3713,29.3081,
2014/10/16,10.99,5.4,19.7784,17.3942,15.4331,4.9869,11.8687,10.7655,55.6132,14.05,10.6774,2.6515,17.331,,5.5456,49.4613,,,,,,37.8959,25.1335,28.1497,23.2847,11.72,23.1673,12.5084,28.624,
2014/10/17,11.22,5.4,19.8084,17.543,16.9774,4.9869,12.0118,11.2375,54.5238,14.1,10.6178,2.6515,17.331,,5.4813,50.1756,,,,,,37.5842,25.3827,28.6916,24.2117,11.79,24.0944,11.2625,28.3113,
2014/10/20,11.54,5.4,20.3278,17.5728,16.5181,4.9869,12.7077,12.3612,54.9695,14.85,11.2132,2.6515,17.331,,5.6345,50.2106,,,,,,37.4966,25.5521,28.4354,24.3712,12.02,23.7492,12.0734,28.2918,
2014/10/21,11.26,5.4,20.0381,16.9775,15.6384,4.9869,12.451,11.8668,54.8704,14.95,11.2628,2.6515,17.331,,5.7087,51.6791,,,,,,37.1459,24.4459,28.4649,23.6236,11.69,22.8813,12.0833,27.8129,
2014/10/22,11.07,5.4,20.2978,17.3247,15.5504,4.9869,12.303,11.5027,54.5238,14.66,11.2628,2.6515,17.331,,5.9311,50.5053,,,,,,37.3602,25.6617,28.3763,25.2683,11.69,23.0687,11.5493,28.712,
2014/10/23,10.12,5.4,20.3578,17.5331,14.964,4.9869,12.7323,11.5341,53.3253,15.1,11.2628,2.6515,17.331,,5.8767,51.0847,,,,,,36.7077,25.8809,27.6964,26.3448,11.31,23.0194,11.668,28.5556,
2014/10/24,10.18,5.4,19.6286,17.0668,14.7099,4.9869,12.4658,11.3184,52.8103,14.6,11.2628,2.6515,17.331,,6.03,47.8379,,,,,,36.6979,24.984,26.9575,25.0091,11.01,21.6485,10.6989,28.3797,
2014/10/27,10.23,5.4,19.5986,17.1561,14.9054,4.9869,12.7916,11.615,51.8991,14.8,11.0048,2.6515,17.331,,5.8817,43.9068,,,,,,37.2141,25.6717,27.1644,24.9992,11.16,22.0923,10.778,28.9465,
2014/10/28,10.69,5.4,20.9471,17.9796,15.697,4.9869,13.3492,12.06,54.2266,15.16,11.9574,2.6515,17.331,,6.109,44.9807,,,,,,38.6068,26.9572,28.5438,27.1024,11.79,23.7295,11.2428,30.217,
2014/10/29,10.8,5.4,21.1369,17.8109,15.9023,4.9869,13.5367,12.9995,54.395,16.05,12.1956,2.6515,17.331,,6.0893,46.6891,,,,,,39.834,28.0036,28.5635,26.8731,12.5,23.7788,12.37,30.002,
2014/10/30,10.99,5.4,21.2368,17.295,15.8437,4.9869,13.3048,12.9411,53.8305,16.13,12.1162,2.6515,17.331,,6.5885,46.3244,,,,,,38.2562,28.3026,27.5191,26.295,12.3,23.7098,12.3008,29.1713,
2014/10/31,10.76,5.4,20.8772,17.0965,15.6189,4.9869,13.5269,12.8512,53.88,16.67,11.9773,2.917,17.331,,6.6725,46.5542,,,,,,37.8764,27.8741,27.1348,26.3049,12.58,22.9405,11.9053,29.142,
2014/11/3,10.6,5.4,20.6774,17.1858,15.7655,4.9869,13.9266,12.7882,54.3257,17.33,12.3048,3.2077,17.331,,6.6577,46.704,,,,,,37.9251,27.6847,27.3713,26.4445,13.41,22.763,11.7866,29.1908,
2014/11/4,10.31,5.4,20.7673,16.8782,15.4331,4.9869,14.6471,12.8556,53.1173,17.99,11.9971,3.5301,17.331,,6.6329,46.5042,,,,,,37.6816,28.0435,26.583,25.5673,13.37,22.763,11.8657,28.3699,
2014/11/5,10.32,5.4,20.7473,16.9278,15.4625,4.9869,14.3806,12.4691,54.3752,17.03,11.7689,3.884,17.331,,6.5539,45.2804,,,,,,37.3602,27.4057,26.8294,25.7268,14.19,22.4671,11.7965,28.4383,
2014/11/6,10.51,5.4,20.7274,17.0171,16,4.9869,14.6076,12.4017,54.2266,18.48,11.9872,4.2728,17.331,,6.5638,48.1276,,,,,,36.5518,27.1665,26.7308,25.4377,14.13,22.6446,11.7372,28.624,
2014/11/7,10.18,5.4,20.5675,16.8584,16.3617,4.9869,13.4726,12.2938,54.3653,17.39,11.6597,4.6994,17.331,,6.8208,47.2036,,,,,,35.9967,26.9273,26.6816,25.1586,13.98,22.6643,12.4491,28.3504,
2014/11/10,10.12,5.4,20.2279,16.9675,16.1857,4.9869,12.9988,11.9522,53.9889,17.55,11.7094,5.1703,17.4787,,6.7713,49.2815,,,,,,34.8572,26.5785,26.5929,24.9792,13.34,22.7334,11.6482,28.2038,
2014/11/11,9.5,5.4,19.0192,16.015,15.2963,4.9869,12.2684,11.5206,53.1768,16.16,11.233,5.6886,16.3955,,6.4105,46.4093,,,,,,33.2697,25.0837,25.4204,23.6435,12.01,22.9208,10.9659,26.5522,
2014/11/12,9.62,5.4,19.6985,16.1737,15.6189,4.9869,12.5794,11.7004,52.949,16.29,11.1934,6.2574,16.6811,,6.5489,51.0498,,,,,,35.9577,25.7215,25.6569,23.9426,12.05,24.4791,11.0153,26.9724,
2014/11/13,9.13,5.4,19.1191,15.3005,14.661,4.9869,11.9526,11.1116,51.1365,14.89,10.856,6.2574,15.8933,,6.6675,49.3714,,,,,,34.565,24.7947,24.5632,23.1053,11.58,22.9208,10.5803,26.3763,
2014/11/14,9.22,5.4,19.199,15.2906,14.4069,4.9869,12.303,11.1655,51.8496,14.69,10.8857,6.2574,15.8982,,6.6478,44.8159,,,,,,35.3052,25.0339,24.7307,22.6966,11.76,23.3547,10.5704,26.4545,
2014/11/17,9.35,5.4,19.0592,15.6478,14.5144,4.9869,12.5596,11.4128,53.771,15.02,11.1338,6.229,16.2626,,6.9394,44.6061,,,,,,35.6753,25.2332,25.2332,23.7033,12.21,24.272,10.9758,27.1777,
2014/11/18,9.49,5.4,18.8194,15.5883,14.5535,4.9869,12.9593,11.3768,53.771,15.67,10.8957,6.0994,15.8539,,6.8405,45.1056,,,,,,34.8961,25.3627,25.4795,23.514,12.05,24.0944,10.7187,26.8552,
2014/11/19,9.49,5.4,18.9793,15.8562,14.9444,4.9869,12.9643,11.7049,53.771,15.49,11.2926,6.1816,16.0312,,6.9147,44.9358,,,,,,34.6819,25.6019,25.4007,23.8529,11.77,23.1082,10.9066,27.0115,
2014/11/20,9.36,5.4,18.9893,15.6776,14.661,4.9869,12.7866,11.615,53.771,15.28,11.2926,6.3048,15.7111,,6.7269,45.0257,,,,,,34.6527,25.1534,24.9081,23.4841,11.77,23.1082,10.8967,26.6793,
2014/11/21,9.6,5.4,19.3788,15.8463,14.5633,4.9869,13.1271,11.5746,53.771,15.17,11.888,6.2669,15.5979,,6.8702,44.9558,,,,,,34.9059,25.4524,25.381,23.3345,11.77,23.1082,11.0351,26.6793,
2014/11/24,9.77,5.4,19.4088,16.0745,14.6806,4.9869,12.7126,11.6645,53.771,15.42,11.8582,6.2132,15.5437,,7.0778,44.691,,,,,,34.3994,26.0304,25.7948,23.7233,11.77,23.1082,11.1439,27.2363,
2014/11/25,10,5.4,19.7185,16.1539,14.8369,4.9869,12.7274,11.7409,53.771,15.59,11.8086,6.3839,15.7358,,7.0481,44.1266,,,,,,34.6332,26.2995,26.0313,24.0123,11.77,23.1082,11.4504,27.3927,
2014/11/26,10.1,5.4,19.8883,16.9278,15.1693,5.0297,12.8508,11.8398,53.771,15.35,11.7987,6.1468,15.9967,,7.5622,45.0557,,,,,,35.5487,27.6249,26.5338,26.4146,11.77,23.1082,11.1834,28.5361,
2014/11/27,10.04,5.4,19.8783,16.7195,15.052,4.9486,12.831,11.9117,53.771,15.52,11.7788,6.0994,16.2724,,8.0465,45.6501,,,,,,36.5324,27.595,26.5338,26.4146,11.77,23.1082,11.0648,27.9888,
2014/11/28,9.98,5.4,19.3788,16.4416,14.7881,4.9576,12.6632,11.3723,53.771,15.58,12.017,5.8466,15.6816,,8.1602,44.9408,,,,,,35.7824,26.748,25.8441,26.0258,11.77,23.1082,11.0351,27.1679,
2014/12/1,9.52,5.4,19.1591,15.8761,14.5144,4.7235,11.8292,10.9048,53.771,14.9,11.1239,5.6886,15.0169,,8.1602,45.5552,,,,,,35.1688,26.2497,24.9179,26.604,11.77,23.1082,10.956,26.689,
2014/12/2,9.57,5.4,19.9882,15.9356,14.6317,4.7257,11.844,11.0621,53.771,15.36,11.1537,6.2543,15.2385,,8.1602,46.9288,,,,,,35.8798,26.5885,25.3022,26.3348,11.77,23.1082,11.0055,26.9236,
2014/12/3,9.67,5.4,20.8572,16.6302,15.2474,4.8788,12.2191,11.3948,53.771,15.23,11.2628,6.2543,15.337,,8.1602,46.5092,,,,,,36.6492,27.4954,27.7555,28.9464,11.77,23.1082,11.134,28.0865,
2014/12/4,9.7,5.4,20.9171,16.7393,15.5895,4.9486,12.1549,11.6015,53.771,15.11,11.1338,6.3522,16.2183,,8.1602,46.1096,,,,,,37.2628,27.615,27.7063,28.8866,11.77,23.1082,11.0351,28.6338,
2014/12/5,10.43,5.4,21.2668,18.4162,17.1534,5.4439,12.989,12.4376,53.771,15.75,10.4491,6.4471,15.9229,,8.1602,50.7201,,,,,,40.8664,30.3755,29.6966,31.7772,11.77,23.1082,11.3614,31.4972,
2014/12/8,10.95,5.4,21.4266,19.9641,18.8736,5.9888,13.8131,13.44,53.771,16.62,10.34,6.2385,15.4403,,8.1602,50.9998,,,,,,44.6745,33.415,31.2336,34.9569,12.95,25.416,11.6284,33.2758,
