ÈÕÆÚ,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH
2014/3/24,1.5464,0.2941,0.4177,-0.5789,6.7033,0.2554,1.5131,,,3.6478,2.1961,0.6413,1.3427,1.0278,17.3566,0.5756,1.0944,,,0.1227,9391565539,4060220369,5587291867,2033969642,1922571261,4804200000,1218456413,,,4804200000,30.8194,15.5165,284.2089,-19.1658,468.8412,10.9933,17.8622,,,7.0912,1.1446,1.3479,3.3138,2.4787,3.6794,1.2204,2.7584,,,0.7872,1.0846,2.4799,7.9592,1.8361,5.159,0.5824,4.2566,,,0.3757
2014/3/25,-0.5076,-0.2933,-0.416,0.4367,-7.2091,-1.1465,0.6775,,,2.1845,1.1152,0.5057,1.0349,1.197,12.8437,0.6352,0.8512,,,0.1738,9343892618,4048313564,5564050220,2042851605,1783971891,4749120000,1226711538,,,4749120000,30.663,15.471,283.0266,-19.2495,435.0422,10.8672,17.9832,,,7.243,1.1388,1.3439,3.3,2.4896,3.4141,1.2064,2.7771,,,0.8041,1.0791,2.4727,7.9261,1.8442,4.7871,0.5757,4.2855,,,0.3837
2014/3/26,-0.5102,2.2059,1.5038,-0.2899,-0.111,-0.7732,9.825,,,1.4252,0.6077,1.1632,1.2389,1.1325,9.0807,0.4748,11.2581,,,0.2117,9296219696,4137614599,5647720148,2036930296,1781991900,4712400000,1347236359,,,4712400000,30.5065,15.8122,287.2827,-19.1937,434.5593,10.7832,19.75,,,7.3479,1.133,1.3736,3.3496,2.4824,3.4104,1.197,3.05,,,0.8157,1.0736,2.5272,8.0453,1.8388,4.7818,0.5713,4.7065,,,0.3893
2014/3/27,-1.0256,-3.1655,-2.7984,0,-1.8889,1.4286,-3.799,,,0.2342,0.8694,0.5041,1.0198,,12.9474,0.5537,5.4292,,,0.1682,9200873853,4006639748,5489676951,2036930296,1748332053,4779720000,1296054586,,,4779720000,30.1936,15.3117,279.2435,-19.1937,426.351,10.9372,18.9997,,,7.3681,1.1213,1.3301,3.2559,2.4824,3.3459,1.2141,2.9341,,,0.8179,1.0626,2.4472,7.8202,1.8388,4.6915,0.5794,4.5277,,,0.3903
2014/3/28,0,0.1486,-4.0644,0,-9.7395,-0.8963,-1.4013,,,0,1.0681,0.4028,1.7905,,11.139,0.5509,2.9916,,,0.1293,9200873853,4012593150,5266557142,2036930296,1578052827,4736880000,1277893311,,,4736880000,30.1936,15.3345,267.894,-19.1937,384.8264,10.8392,18.7335,,,7.3711,1.1213,1.3321,3.1235,2.4824,3.0201,1.2033,2.893,,,0.8183,1.0626,2.4508,7.5023,1.8388,4.2345,0.5742,4.4643,,,0.3905
2014/3/31,0,1.1869,0.7061,0,1.8821,-1.8088,-2.7132,,,0.9346,0.8218,0.342,0.6163,,6.1823,0.5413,2.545,,,0.1241,9200873853,4060220369,5303743777,2036930296,1607752692,4651200000,1243221787,,,4651200000,30.1936,15.5165,269.7856,-19.1937,392.0691,10.6431,18.2252,,,7.4438,1.1213,1.3479,3.1456,2.4824,3.0769,1.1815,2.8145,,,0.8263,1.0626,2.4799,7.5553,1.8388,4.3142,0.5638,4.3432,,,0.3944
2014/4/1,0.5181,2.6393,0.0876,0,1.1084,0.1316,0.5312,,,0.5787,0.675,0.7007,0.7791,,5.7346,0.5581,1.5922,,,0.1087,9248546775,4167381610,5308392106,2036930296,1625572611,4657320000,1249825887,,,4657320000,30.3501,15.926,270.0221,-19.1937,396.4147,10.6572,18.322,,,7.4847,1.1271,1.3835,3.1483,2.4824,3.111,1.1831,2.8295,,,0.8309,1.0681,2.5454,7.5619,1.8388,4.362,0.5646,4.3662,,,0.3965
2014/4/2,1.5464,-0.4286,0.4378,0,1.9488,0.7884,0.3963,,,0.1151,1.5242,0.6071,0.6616,,9.1716,0.4443,2.2804,,,0.1264,9391565539,4149521403,5331633753,2036930296,1657252467,4694040000,1254778962,,,4694040000,30.8194,15.8577,271.2043,-19.1937,404.1402,10.7412,18.3946,,,7.4921,1.1446,1.3775,3.1621,2.4824,3.1716,1.1924,2.8407,,,0.8317,1.0846,2.5345,7.595,1.8388,4.4471,0.569,4.3835,,,0.3969
2014/4/3,-1.0152,-0.7174,-0.5231,0,-4.54,-1.5645,-1.4474,,,0.8046,0.9086,0.4145,1.007,,6.7425,0.5192,1.7742,,,0.1142,9296219696,4119754392,5303743777,2036930296,1582012809,4620600000,1236617688,,,4620600000,30.5065,15.744,269.7856,-19.1937,385.7921,10.5731,18.1284,,,7.5557,1.133,1.3677,3.1456,2.4824,3.0276,1.1737,2.7996,,,0.8388,1.0736,2.5163,7.5553,1.8388,4.2452,0.5601,4.3201,,,0.4003
2014/4/4,1.0256,1.3006,2.6293,0,2.5031,1.0596,0.6676,,,0,1.254,0.395,1.2905,,7.9566,0.2999,1.3982,,,0.1019,9391565539,4173335012,5443193657,2036930296,1621612629,4669560000,1244872812,,,4669560000,30.8194,15.9488,276.879,-19.1937,395.449,10.6852,18.2494,,,7.5602,1.1446,1.3854,3.2283,2.4824,3.1034,1.1862,2.8182,,,0.8393,1.0846,2.549,7.754,1.8388,4.3514,0.5661,4.3489,,,0.4005
2014/4/8,1.0152,1.5692,0.7686,0,-3.1746,2.228,1.3263,,,0.6842,1.4124,0.7302,0.944,,5.9036,0.6215,2.0053,,,0.1412,9486911382,4238822438,5485028621,2036930296,1570132863,4773600000,1261383062,,,4773600000,31.1323,16.199,279.007,-19.1937,382.8951,10.9232,18.4914,,,7.6082,1.1562,1.4072,3.2531,2.4824,3.0049,1.2126,2.8556,,,0.8446,1.0956,2.589,7.8136,1.8388,4.2133,0.5787,4.4066,,,0.4031
2014/4/9,0,-0.7022,-0.4237,0,1.261,0.3846,-0.5236,,,0.906,0.951,0.5241,0.9126,,6.0428,0.4831,1.5711,,,0.1081,9486911382,4209055426,5461786975,2036930296,1589932773,4791960000,1254778962,,,4791960000,31.1323,16.0853,277.8248,-19.1937,387.7235,10.9652,18.3946,,,7.6725,1.1562,1.3973,3.2393,2.4824,3.0428,1.2173,2.8407,,,0.8517,1.0956,2.5708,7.7804,1.8388,4.2664,0.5809,4.3835,,,0.4065
2014/4/10,2.0101,-0.4243,1.8723,0,1.4944,0.2554,-0.2632,,,0.1122,2.3904,0.5108,1.512,,6.4197,0.6226,1.8555,,,0.1715,9677603069,4191195219,5564050220,2036930296,1613692665,4804200000,1251476912,,,4804200000,31.7581,16.017,283.0266,-19.1937,393.5176,10.9933,18.3462,,,7.6836,1.1794,1.3914,3.3,2.4824,3.0883,1.2204,2.8332,,,0.853,1.1176,2.5599,7.9261,1.8388,4.3302,0.5824,4.372,,,0.4071
2014/4/11,-0.9852,-1.2784,-1.6708,0,1.7178,4.4586,1.3193,,,0.3363,1.4575,0.5824,0.8734,,7.2293,1.3962,1.8213,,,0.1539,9582257226,4137614599,5471083633,2036930296,1641412539,5018400000,1267987162,,,5018400000,31.4452,15.8122,278.2977,-19.1937,400.2774,11.4834,18.5883,,,7.7076,1.1678,1.3736,3.2448,2.4824,3.1413,1.2748,2.8706,,,0.8556,1.1066,2.5272,7.7937,1.8388,4.4045,0.6084,4.4297,,,0.4083
2014/4/14,-0.4975,1.0072,0.1699,0,6.152,0,-0.1302,,,-1.7877,0.7269,0.51,0.9982,,11.3466,1.6359,2.3363,,,0.1895,9534584304,4179288415,5480380292,2036930296,1742392080,5018400000,1266336137,,,5018400000,31.2887,15.9715,278.7706,-19.1937,424.9025,11.4834,18.5641,,,7.5742,1.162,1.3874,3.2503,2.4824,3.3346,1.2748,2.8668,,,0.8408,1.1011,2.5527,7.8069,1.8388,4.6755,0.6084,4.4239,,,0.4013
2014/4/15,-1.5,-2.1368,0.4241,0,0.3409,-0.6098,-1.9557,,,0,0.8644,0.4369,3.5147,,11.0333,0.5683,1.5747,,,0.0463,9391565539,4089987380,5503621939,2036930296,1748332053,4987800000,1241570762,,,4987800000,30.8194,15.6302,279.9528,-19.1937,426.351,11.4134,18.201,,,7.5792,1.1446,1.3578,3.2641,2.4824,3.3459,1.267,2.8108,,,0.8414,1.0846,2.4981,7.84,1.8388,4.6915,0.6046,4.3374,,,0.4015
2014/4/16,0.5076,0.4367,-3.0405,0,-1.5855,0.1227,-0.266,,,-0.1138,0.6316,0.3501,1.8883,,6.091,0.3875,1.0673,,,0.0711,9439238461,4107847587,5336282082,2036930296,1720612179,4993920000,1238268713,,,4993920000,30.9758,15.6985,271.4407,-19.1937,419.5912,11.4274,18.1526,,,7.5728,1.1504,1.3637,3.1649,2.4824,3.2929,1.2686,2.8033,,,0.8407,1.0901,2.509,7.6017,1.8388,4.6171,0.6054,4.3259,,,0.4012
2014/4/17,-0.5051,-0.5797,0.3484,0,-6.099,-1.1029,0,,,0.5695,0.4634,0.2189,0.857,,6.0616,0.4377,0.7646,,,0.0142,9391565539,4084033978,5354875400,2036930296,1615672656,4938840000,1238268713,,,4938840000,30.8194,15.6075,272.3865,-19.1937,394.0005,11.3013,18.1526,,,7.6142,1.1446,1.3558,3.1759,2.4824,3.0921,1.2546,2.8033,,,0.8453,1.0846,2.4945,7.6281,1.8388,4.3355,0.5987,4.3259,,,0.4034
2014/4/18,0,-0.1458,0.3472,0,-1.9608,0.4957,0.1333,,,-0.2265,0.6496,0.2329,0.5632,,4.1519,0.3166,0.7422,,,0.0123,9391565539,4078080576,5373468717,2036930296,1583992800,4963320000,1239919737,,,4963320000,30.8194,15.5847,273.3323,-19.1937,386.275,11.3574,18.1768,,,7.5983,1.1446,1.3538,3.1869,2.4824,3.0314,1.2608,2.807,,,0.8435,1.0846,2.4908,7.6546,1.8388,4.2505,0.6017,4.3316,,,0.4025
2014/4/21,-1.5228,-1.6058,-0.4325,0,-4,-3.8224,-3.1957,,,-1.4756,0.7305,0.3813,0.8506,,3.0605,0.7635,1.0734,,,0.0425,9248546775,4012593150,5350227070,2036930296,1520633088,4773600000,1200295139,,,4773600000,30.3501,15.3345,272.1501,-19.1937,370.824,10.9232,17.5959,,,7.4868,1.1271,1.3321,3.1732,2.4824,2.9102,1.2126,2.7173,,,0.8311,1.0681,2.4508,7.6215,1.8388,4.0804,0.5787,4.1932,,,0.3966
2014/4/22,-1.0309,2.819,-0.0869,0,1.3021,-0.5128,1.1004,,,-0.6912,0.9743,0.6144,0.8877,,2.8601,0.4782,0.9777,,,0.0699,9153200932,4125707794,5345578741,2036930296,1540432998,4749120000,1213503338,,,4749120000,30.0372,15.7667,271.9136,-19.1937,375.6524,10.8672,17.7895,,,7.4373,1.1155,1.3696,3.1704,2.4824,2.9481,1.2064,2.7472,,,0.8256,1.0571,2.5199,7.6149,1.8388,4.1336,0.5757,4.2393,,,0.394
2014/4/23,0.5208,3.8961,-0.2609,0,-2.0566,-1.1598,0,,,0.464,0.7463,1.9523,0.5605,,1.8869,0.2721,0.6782,,,0.0222,9200873853,4286449656,5331633753,2036930296,1508753142,4694040000,1201946164,,,4694040000,30.1936,16.381,271.2043,-19.1937,367.9269,10.7412,17.6201,,,7.4705,1.1213,1.423,3.1621,2.4824,2.8874,1.1924,2.7211,,,0.8293,1.0626,2.6181,7.595,1.8388,4.0486,0.569,4.199,,,0.3958
2014/4/24,0.5181,-3.0556,-3.313,0,-3.937,0.3911,-2.1978,,,-0.2309,0.8893,1.5398,0.9084,,2.8547,0.2351,0.8003,,,0.0197,9248546775,4155474805,5154997238,2036930296,1449353412,4712400000,1175529764,,,4712400000,30.3501,15.8805,262.2193,-19.1937,353.4416,10.7832,17.2329,,,7.452,1.1271,1.3795,3.0574,2.4824,2.7738,1.197,2.6613,,,0.8273,1.0681,2.5381,7.3434,1.8388,3.8892,0.5713,4.1067,,,0.3948
2014/4/25,0.5155,-4.1547,-0.8115,0,-4.7814,-1.8182,-1.5449,,,-0.463,1.4291,0.6036,0.9757,,2.6573,0.3535,0.9445,,,0.0555,9296219696,3982826139,5113162274,2036930296,1380053727,4626720000,1157368490,,,4626720000,30.5065,15.2207,260.0913,-19.1937,336.5421,10.5871,16.9666,,,7.4159,1.133,1.3222,3.0326,2.4824,2.6411,1.1753,2.6201,,,0.8232,1.0736,2.4327,7.2838,1.8388,3.7032,0.5609,4.0432,,,0.3929
2014/4/28,-2.5641,-5.0822,-4,0,-1.7217,-3.0423,-2.9957,,,-3.4884,1.0931,0.4706,1.0449,,2.0745,0.3616,1.0153,,,0.0736,9057855089,3780410461,4908635783,2036930296,1356293835,4485960000,1122696966,,,4485960000,29.7243,14.4472,249.6876,-19.1937,330.7479,10.265,16.4584,,,7.156,1.1039,1.255,2.9113,2.4824,2.5957,1.1395,2.5417,,,0.7944,1.0461,2.309,6.9925,1.8388,3.6395,0.5438,3.9221,,,0.3791
2014/4/29,1.0526,1.7323,0,0,2.0438,1.2278,0.7353,,,0.241,1.0137,0.2921,,,1.68,0.2489,0.9008,,,0.0816,9153200932,3845897886,4908635783,2036930296,1384013709,4541040000,1130952091,,,4541040000,30.0372,14.6974,249.6876,-19.1937,337.5077,10.3911,16.5794,,,7.1722,1.1155,1.2767,2.9113,2.4824,2.6487,1.1535,2.5603,,,0.7962,1.0571,2.349,6.9925,1.8388,3.7138,0.5505,3.951,,,0.38
2014/4/30,0,0.3096,0,0,1.5737,-0.1348,1.0219,,,-0.3606,0.4025,0.2137,,,1.7421,0.21,0.7533,,,0.1116,9153200932,3857804690,4908635783,2036930296,1405793610,4534920000,1142509265,,,4534920000,30.0372,14.7429,249.6876,-19.1937,342.819,10.3771,16.7488,,,7.1491,1.1155,1.2807,2.9113,2.4824,2.6904,1.152,2.5865,,,0.7936,1.0571,2.3563,6.9925,1.8388,3.7723,0.5497,3.9913,,,0.3787
2014/5/5,0,1.2346,0,0,1.4085,1.2146,0.578,,,-3.2569,0.536,0.3339,,,2.1093,0.2528,0.791,,,0.1914,9153200932,3905431909,4908635783,2036930296,1425593520,4590000000,1149113365,,,4590000000,30.0372,14.9249,249.6876,-19.1937,347.6475,10.5031,16.8456,,,6.914,1.1155,1.2965,2.9113,2.4824,2.7283,1.166,2.6015,,,0.7675,1.0571,2.3854,6.9925,1.8388,3.8254,0.5564,4.0144,,,0.3663
2014/5/6,2.0833,-0.3049,0,0,-0.2778,0,0.2874,,,0,1.41,0.2635,,,1.6329,,0.9206,,,,9343892618,3893525104,4908635783,2036930296,1421633538,4590000000,1152415415,,,4590000000,30.663,14.8794,249.6876,-19.1937,346.6818,10.5031,16.894,,,6.9146,1.1388,1.2925,2.9113,2.4824,2.7207,1.166,2.6089,,,0.7676,1.0791,2.3781,6.9925,1.8388,3.8148,0.5564,4.0259,,,0.3663
2014/5/7,-2.0408,-0.9174,0,0,-2.507,0,-2.2923,,,0,0.9279,0.2626,,,1.857,,0.6255,,,,9153200932,3857804690,4908635783,2036930296,1385993700,4590000000,1125999016,,,4590000000,30.0372,14.7429,249.6876,-19.1937,337.9906,10.5031,16.5068,,,6.912,1.1155,1.2807,2.9113,2.4824,2.6525,1.166,2.5491,,,0.7673,1.0571,2.3563,6.9925,1.8388,3.7192,0.5564,3.9336,,,0.3662
2014/5/8,0,0.463,0,0,10,0,0.1466,,,0,0.5599,0.2318,,,4.2214,,0.578,,,,9153200932,3875664897,4908635783,2036930296,1524593070,4590000000,1127650041,,,4590000000,30.0372,14.8112,249.6876,-19.1937,371.7896,10.5031,16.531,,,6.9137,1.1155,1.2866,2.9113,2.4824,2.9177,1.166,2.5529,,,0.7675,1.0571,2.3672,6.9925,1.8388,4.0911,0.5564,3.9394,,,0.3663
2014/5/9,3.125,1.2289,0,0,1.2987,0,0.8785,,,0,1.9536,0.3507,,,8.4517,,0.6653,,,,9439238461,3923292116,4908635783,2036930296,1544392980,4590000000,1137556191,,,4590000000,30.9758,14.9932,249.6876,-19.1937,376.6181,10.5031,16.6762,,,6.9164,1.1504,1.3024,2.9113,2.4824,2.9556,1.166,2.5753,,,0.7678,1.0901,2.3963,6.9925,1.8388,4.1442,0.5564,3.974,,,0.3664
2014/5/12,9.596,8.0425,0,0,1.2821,0,5.8055,,,0,6.7058,1.5618,,,5.3779,,2.4293,,,,10345023970,4238822438,4908635783,2036930296,1564192890,4590000000,1203597189,,,4590000000,33.9483,16.199,249.6876,-19.1937,381.4465,10.5031,17.6443,,,6.9213,1.2608,1.4072,2.9113,2.4824,2.9935,1.166,2.7248,,,0.7683,1.1947,2.589,6.9925,1.8388,4.1973,0.5564,4.2047,,,0.3667
2014/5/13,-3.6866,-2.1067,0,0,0.7595,0,-2.1948,,,0,4.6708,1.1463,,,5.6062,,1.4694,,,,9963640598,4149521403,4908635783,2036930296,1576072836,4516560000,1177180789,,,4516560000,32.6967,15.8577,249.6876,-19.1937,384.3436,10.3351,17.2571,,,6.7499,1.2143,1.3775,2.9113,2.4824,3.0163,1.1473,2.665,,,0.7493,1.1507,2.5345,6.9925,1.8388,4.2292,0.5475,4.1125,,,0.3576
2014/5/14,5.7416,1.7217,0,0,-2.6382,0,-0.7013,,,0,5.966,0.7215,,,3.1397,,0.6979,,,,10535715656,4220962231,4908635783,2036930296,1534493025,4516560000,1168925665,,,4516560000,34.5741,16.1308,249.6876,-19.1937,374.2039,10.3351,17.1361,,,6.7518,1.284,1.4012,2.9113,2.4824,2.9367,1.1473,2.6463,,,0.7495,1.2167,2.5781,6.9925,1.8388,4.1176,0.5475,4.0836,,,0.3577
2014/5/15,-2.7149,-1.9746,0,0,-6.4516,0,-0.8475,,,0,2.7457,0.6722,,,4.3656,,1.1368,,,,10249678127,4137614599,4908635783,2036930296,1435493475,4516560000,1159019515,,,4516560000,33.6354,15.8122,249.6876,-19.1937,350.0617,10.3351,16.9908,,,6.7503,1.2492,1.3736,2.9113,2.4824,2.7472,1.1473,2.6239,,,0.7494,1.1837,2.5272,6.9925,1.8388,3.852,0.5475,4.049,,,0.3576
2014/5/16,-1.3953,-0.8633,0,0,6.069,0,0,,,0,1.8442,0.3999,,,5.0343,,0.5347,,,,10106659362,4101894185,4908635783,2036930296,1522613079,4516560000,1159019515,,,4516560000,33.1661,15.6757,249.6876,-19.1937,371.3068,10.3351,16.9908,,,6.749,1.2317,1.3617,2.9113,2.4824,2.914,1.1473,2.6239,,,0.7492,1.1672,2.5054,6.9925,1.8388,4.0858,0.5475,4.049,,,0.3575
2014/5/19,3.7736,1.7417,0,0,-3.9012,0,0.5698,,,0,2.4731,0.6399,,,2.6703,,0.6619,,,,10488042734,4173335012,4908635783,2036930296,1463213349,4516560000,1165623615,,,4516560000,34.4176,15.9488,249.6876,-19.1937,356.8215,10.3351,17.0876,,,6.7499,1.2782,1.3854,2.9113,2.4824,2.8003,1.1473,2.6388,,,0.7493,1.2112,2.549,6.9925,1.8388,3.9264,0.5475,4.0721,,,0.3576
2014/5/20,-2.2727,-1.8545,0,0,0.2706,0,-0.8499,,,0,2.0809,0.3131,,,1.7482,,0.6818,,,,10249678127,4095940782,4908635783,2036930296,1467173331,4516560000,1155717465,,,4516560000,33.6354,15.653,249.6876,-19.1937,357.7872,10.3351,16.9424,,,6.7488,1.2492,1.3597,2.9113,2.4824,2.8079,1.1473,2.6164,,,0.7492,1.1837,2.5018,6.9925,1.8388,3.937,0.5475,4.0375,,,0.3575
2014/5/21,0.9302,1.7442,0,0,1.4845,0,0.7143,,,0,1.2368,0.3656,,,2.7086,,0.4492,,,,10345023970,4167381610,4908635783,2036930296,1488953232,4516560000,1163972590,,,4516560000,33.9483,15.926,249.6876,-19.1937,363.0985,10.3351,17.0634,,,6.7509,1.2608,1.3835,2.9113,2.4824,2.8495,1.1473,2.6351,,,0.7494,1.1947,2.5454,6.9925,1.8388,3.9954,0.5475,4.0663,,,0.3576
2014/5/22,-3.2258,-1.5714,0,0,5.4521,0,-0.8511,,,0,1.8693,0.4049,,,7.4108,,0.53,,,,10011313519,4101894185,4908635783,2036930296,1570132863,4516560000,1154066440,,,4516560000,32.8532,15.6757,249.6876,-19.1937,382.8951,10.3351,16.9182,,,6.7523,1.2201,1.3617,2.9113,2.4824,3.0049,1.1473,2.6127,,,0.7496,1.1562,2.5054,6.9925,1.8388,4.2133,0.5475,4.0317,,,0.3577
2014/5/23,-0.4762,1.016,0,0,-1.0088,0,1.1445,,,0,1.2837,0.2419,,,5.5901,,0.3892,,,,9963640598,4143568001,4908635783,2036930296,1554292935,4516560000,1167274640,,,4516560000,32.6967,15.835,249.6876,-19.1937,379.0323,10.3351,17.1118,,,6.7548,1.2143,1.3756,2.9113,2.4824,2.9746,1.1473,2.6426,,,0.7499,1.1507,2.5308,6.9925,1.8388,4.1708,0.5475,4.0778,,,0.3579
2014/5/26,0,0,0,0,1.2739,0,0.1414,,,0,0.9455,0.272,,,3.941,,0.5646,,,,9963640598,4143568001,4899339124,2036930296,1574092845,4516560000,1168925665,,,4516560000,32.6967,15.835,249.2148,-19.1937,383.8607,10.3351,17.1361,,,6.7568,1.2143,1.3756,2.9057,2.4824,3.0125,1.1473,2.6463,,,0.7501,1.1507,2.5308,6.9792,1.8388,4.2239,0.5475,4.0836,,,0.358
2014/5/27,-0.9569,2.1552,0,0,-0.1258,0,-0.7062,,,0,0.7579,0.8884,,,3.777,,0.2545,,,,9868294755,4232869035,4899339124,2036930296,1572112854,4516560000,1160670540,,,4516560000,32.3838,16.1763,249.2148,-19.1937,383.3779,10.3351,17.015,,,6.7555,1.2027,1.4052,2.9057,2.4824,3.0087,1.1473,2.6276,,,0.7499,1.1397,2.5854,6.9792,1.8388,4.2186,0.5475,4.0548,,,0.3579
2014/5/28,0.4831,-1.2658,0,0,0.3778,0,0.7112,,,0,0.9095,0.8073,,,3.1606,,0.4167,,,,9915967676,4179288415,4899339124,2036930296,1578052827,4516560000,1168925665,,,4516560000,32.5403,15.9715,249.2148,-19.1937,384.8264,10.3351,17.1361,,,6.7563,1.2085,1.3874,2.9057,2.4824,3.0201,1.1473,2.6463,,,0.75,1.1452,2.5527,6.9792,1.8388,4.2345,0.5475,4.0836,,,0.3579
2014/5/29,-1.4423,-1.9943,0,0,-3.5132,0,-1.4124,,,0,0.8631,0.5061,,,3.9146,,0.4127,,,,9772948912,4095940782,4899339124,2036930296,1522613079,4516560000,1152415415,,,4516560000,32.071,15.653,249.2148,-19.1937,371.3068,10.3351,16.894,,,6.7575,1.1911,1.3597,2.9057,2.4824,2.914,1.1473,2.6089,,,0.7501,1.1286,2.5018,6.9792,1.8388,4.0858,0.5475,4.0259,,,0.358
2014/5/30,1.9512,-0.1453,0,0,-2.8609,0,0.1433,,,0,1.4327,0.354,,,2.7276,,0.3263,,,,9963640598,4089987380,4899339124,2036930296,1479053277,4516560000,1154066440,,,4516560000,32.6967,15.6302,249.2148,-19.1937,360.6842,10.3351,16.9182,,,6.7564,1.2143,1.3578,2.9057,2.4824,2.8306,1.1473,2.6127,,,0.75,1.1507,2.4981,6.9792,1.8388,3.9689,0.5475,4.0317,,,0.3579
2014/6/3,0,0.4367,0,0,1.2048,0,1.5737,,,0,1.4748,0.4478,,,1.6714,,0.7247,,,,9963640598,4107847587,4899339124,2036930296,1496873196,4516560000,1172227715,,,4516560000,32.6967,15.6985,249.2148,-19.1937,365.0298,10.3351,17.1845,,,6.758,1.2143,1.3637,2.9057,2.4824,2.8647,1.1473,2.6538,,,0.7502,1.1507,2.509,6.9792,1.8388,4.0167,0.5475,4.0951,,,0.358
2014/6/4,-2.8708,-2.7536,0,0,-1.3228,0,-1.1268,,,0,1.1733,0.4296,,,1.5121,,0.3384,,,,9677603069,3994732943,4899339124,2036930296,1477073286,4516560000,1159019515,,,4516560000,31.7581,15.2662,249.2148,-19.1937,360.2014,10.3351,16.9908,,,6.7561,1.1794,1.3261,2.9057,2.4824,2.8268,1.1473,2.6239,,,0.75,1.1176,2.4399,6.9792,1.8388,3.9636,0.5475,4.049,,,0.3579
2014/6/5,0.4926,1.0432,0,0,0.8043,0,0.5698,,,0,0.6806,0.209,,,1.4508,,0.3227,,,,9725275990,4036406759,4900385894,2036930296,1488953232,4516560000,1165623615,,,4516560000,31.9145,15.4255,249.2148,-19.1937,363.0985,10.3351,17.0876,,,6.7578,1.1852,1.34,2.9057,2.4824,2.8495,1.1473,2.6388,,,0.7502,1.1231,2.4654,6.9792,1.8388,3.9954,0.5475,4.0721,,,0.358
2014/6/6,0,-1.1799,0,0,3.0585,0,0,,,0,0.7817,0.2323,,,3.1198,,0.3423,,,,9725275990,3988779541,5016775204,2036930296,1534493025,4516560000,1165623615,,,4516560000,31.9145,15.2435,249.2148,-19.1937,374.2039,10.3351,17.0876,,,6.7485,1.1852,1.3242,2.9057,2.4824,2.9367,1.1473,2.6388,,,0.7492,1.1231,2.4363,6.9792,1.8388,4.1176,0.5475,4.0721,,,0.3575
2014/6/9,-0.9804,-0.8955,0,0,-3.3548,0,-0.9915,,,0,0.7431,0.1984,,,2.1555,,0.3038,,,,9629930147,3953059127,5016775204,2036930296,1483013259,4516560000,1154066440,,,4516560000,31.6016,15.107,249.2148,-19.1937,361.6499,10.3351,16.9182,,,6.7334,1.1736,1.3123,2.9057,2.4824,2.8382,1.1473,2.6127,,,0.7475,1.1121,2.4145,6.9792,1.8388,3.9795,0.5475,4.0317,,,0.3567
2014/6/10,0.495,0.9036,0,0,1.4686,0,0.4292,,,0,0.6975,0.1862,,,1.576,,0.3692,,,,9677603069,3988779541,5016775204,2036930296,1504793160,4516560000,1159019515,,,4516560000,31.7581,15.2435,249.2148,-19.1937,366.9612,10.3351,16.9908,,,6.7296,1.1794,1.3242,2.9057,2.4824,2.8799,1.1473,2.6239,,,0.7471,1.1176,2.4363,6.9792,1.8388,4.0379,0.5475,4.049,,,0.3565
2014/6/11,0,0.4478,0,0,1.9737,0,-0.8547,,,0,0.9794,0.2395,,,3.2588,,0.5739,,,,9677603069,4006639748,5016775204,2036930296,1534493025,4516560000,1149113365,,,4516560000,31.7581,15.3117,249.2148,-19.1937,374.2039,10.3351,16.8456,,,6.7357,1.1794,1.3301,2.9057,2.4824,2.9367,1.1473,2.6015,,,0.7477,1.1176,2.4472,6.9792,1.8388,4.1176,0.5475,4.0144,,,0.3568
2014/6/12,0,0.4458,0,0,4.129,0,0.7184,,,0,1.0328,0.2726,,,7.0101,,0.7204,,,,9677603069,4024499955,5016775204,2036930296,1597852737,4516560000,1157368490,,,4516560000,31.7581,15.38,249.2148,-19.1937,389.6549,10.3351,16.9666,,,6.7368,1.1794,1.336,2.9057,2.4824,3.058,1.1473,2.6201,,,0.7479,1.1176,2.4581,6.9792,1.8388,4.2877,0.5475,4.0432,,,0.3569
2014/6/13,0.4926,1.1834,0,0,-0.8674,0,0.1427,,,0,1.1317,0.3862,,,4.1265,,0.8325,,,,9725275990,4072127173,5016775204,2036930296,1583992800,4516560000,1159019515,,,4516560000,31.9145,15.562,249.2148,-19.1937,386.275,10.3351,16.9908,,,6.7353,1.1852,1.3518,2.9057,2.4824,3.0314,1.1473,2.6239,,,0.7477,1.1231,2.4872,6.9792,1.8388,4.2505,0.5475,4.049,,,0.3568
