ÈÕÆÚ,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH
2015/11/13,0,0,-1.8661,,,0.0403,12409510076,7378628370,1.44758E+12,209.2979,-191.3029,15.267,3.3074,6.2655,1.3913,12.8085,7.8835,0.7167
2015/11/16,0,0,0.4474,,,0.0327,12409510076,7378628370,1.45406E+12,209.2979,-191.3029,15.3353,3.3074,6.2655,1.3975,12.8085,7.8835,0.7199
2015/11/17,0,0,0.6682,,,0.052,12409510076,7379994692,1.46378E+12,209.2979,-191.3029,15.4377,3.3074,6.2655,1.4069,12.8085,7.8835,0.7247
2015/11/18,0,0,0.1106,,,0.0549,12409510076,7379994692,1.46539E+12,209.2979,-263.0639,15.4548,3.3074,8.6158,1.4084,12.8085,10.8408,0.7255
2015/11/19,0,0,-0.1105,,,0.0476,12409510076,7379994692,1.46378E+12,209.2979,-263.0639,15.4377,3.3074,8.6158,1.4069,12.8085,10.8408,0.7247
2015/11/20,0,0,-0.5531,,,0.0309,12409510076,7379994692,1.45568E+12,209.2979,-263.0639,15.3524,3.3074,8.6158,1.3991,12.8085,10.8408,0.7207
2015/11/23,0,0,-0.7786,,,0.037,12409510076,7379994692,1.44434E+12,209.2979,-263.0639,15.2328,3.3074,8.6158,1.3882,12.8085,10.8408,0.7151
2015/11/24,0,0,-0.1121,,,0.0286,12409510076,7379994692,1.44273E+12,209.2979,-263.0639,15.2157,3.3074,8.6158,1.3867,12.8085,10.8408,0.7143
2015/11/25,0,0,0.7856,,,0.0372,12409510076,7379994692,1.45406E+12,209.2979,-263.0639,15.3353,3.3074,8.6158,1.3975,12.8085,10.8408,0.7199
2015/11/26,0,0,-0.1114,,,0.037,12409510076,7379994692,1.45244E+12,209.2979,-263.0639,15.3182,3.3074,8.6158,1.396,12.8085,10.8408,0.7191
2015/11/27,0,0,-5.6856,,,0.0593,12409510076,7379994692,1.36986E+12,209.2979,-263.0639,14.4473,3.3074,8.6158,1.3166,12.8085,10.8408,0.6782
2015/11/30,0,0,-0.7092,,,0.0377,12409510076,7379994692,1.36015E+12,209.2979,-263.0639,14.3448,3.3074,8.6158,1.3073,12.8085,10.8408,0.6734
2015/12/1,0,0,0.119,,,0.0251,12409510076,7379994692,1.36176E+12,209.2979,-263.0639,14.3619,3.3074,8.6158,1.3088,12.8085,10.8408,0.6742
2015/12/2,0,0,2.7348,,,0.0468,12409510076,7379994692,1.39901E+12,209.2979,-263.0639,14.7547,3.3074,8.6158,1.3446,12.8085,10.8408,0.6927
2015/12/3,0,0,2.0833,,,0.0531,12409510076,7379994692,1.42815E+12,209.2979,-263.0639,15.062,3.3074,8.6158,1.3726,12.8085,10.8408,0.7071
2015/12/4,0,0,-2.7211,,,0.0453,12409510076,7379994692,1.38929E+12,209.2979,-263.0639,14.6522,3.3074,8.6158,1.3353,12.8085,10.8408,0.6878
2015/12/7,0,0,-0.3497,,,0.0201,12409510076,7379994692,1.38443E+12,209.2979,-263.0639,14.601,3.3074,8.6158,1.3306,12.8085,10.8408,0.6854
2015/12/8,0,0,-1.9883,,,0.0309,12409510076,7379994692,1.35691E+12,209.2979,-263.0639,14.3107,3.3074,8.6158,1.3042,12.8085,10.8408,0.6718
2015/12/9,0,0,-0.358,,,0.0252,12409510076,7379994692,1.35205E+12,209.2979,-263.0639,14.2594,3.3074,8.6158,1.2995,12.8085,10.8408,0.6694
2015/12/10,0,0,-0.2395,,,0.0214,12409510076,7379994692,1.34881E+12,209.2979,-263.0639,14.2253,3.3074,8.6158,1.2964,12.8085,10.8408,0.6678
2015/12/11,0,0,-0.3601,,,0.0209,12409510076,7379994692,1.34395E+12,209.2979,-263.0639,14.174,3.3074,8.6158,1.2917,12.8085,10.8408,0.6654
2015/12/14,0,0,1.5663,,,0.0286,12409510076,7379994692,1.365E+12,209.2979,-263.0639,14.396,3.3074,8.6158,1.312,12.8085,10.8408,0.6758
2015/12/15,0,0,-0.7117,,,0.0192,12409510076,7379994692,1.35529E+12,209.2979,-263.0639,14.2936,3.3074,8.6158,1.3026,12.8085,10.8408,0.671
2015/12/16,0,0,1.0753,,,0.0428,12409510076,7379994692,1.36986E+12,209.2979,-263.0639,14.4473,3.3074,8.6158,1.3166,12.8085,10.8408,0.6782
2015/12/17,0,10,0.2364,,0.1487,0.0464,12409510076,8117994161,1.3731E+12,209.2979,-289.3703,14.4814,3.3074,9.4774,1.3197,12.8085,11.9249,0.6798
2015/12/18,0,10.0154,0,,0.0293,0.0362,12409510076,8931044424,1.3731E+12,209.2979,-318.3519,14.4814,3.3074,10.4266,1.3197,12.8085,13.1192,0.6798
2015/12/21,0,10.014,0.5896,,0.5946,0.0455,12409510076,9825399713,1.3812E+12,209.2979,-350.2317,14.5668,3.3074,11.4708,1.3275,12.8085,14.433,0.6838
2015/12/22,0,9.9936,-0.1172,,16.4858,0.0315,12409510076,10807314261,1.37958E+12,209.2979,-385.2326,14.5497,3.3074,12.6171,1.326,12.8085,15.8753,0.683
2015/12/23,0,-1.0417,0.2347,,9.2881,0.0531,12409510076,10694738071,1.38281E+12,209.2979,-381.2198,14.5839,3.3074,12.4857,1.3291,12.8085,15.71,0.6846
2015/12/24,0,0.7602,-0.7026,,6.6524,0.036,12409510076,10776043097,1.3731E+12,209.2979,-384.1179,14.4814,3.3074,12.5806,1.3197,12.8085,15.8294,0.6798
2015/12/25,0,-1.8572,0,,4.7547,0.0198,12409510076,10575907648,1.3731E+12,209.2979,-376.984,14.4814,3.3074,12.3469,1.3197,12.8085,15.5354,0.6798
2015/12/28,0,1.4193,-1.2972,,6.9816,0.0343,12409510076,10726009235,1.35529E+12,209.2979,-382.3344,14.2936,3.3074,12.5222,1.3026,12.8085,15.7559,0.671
2015/12/29,0,3.5569,0.5974,,5.6637,0.0198,12409510076,11107517435,1.36338E+12,209.2979,-395.9335,14.379,3.3074,12.9676,1.3104,12.8085,16.3163,0.675
2015/12/30,0,-2.9842,-0.1188,,5.288,0.0177,12409510076,10776043097,1.36176E+12,209.2979,-384.1179,14.3619,3.3074,12.5806,1.3088,12.8085,15.8294,0.6742
2015/12/31,0,-1.1608,-0.7134,,4.5576,0.0167,12409510076,10648986538,1.35205E+12,209.2979,-379.6592,14.2594,3.3074,12.4346,1.2995,12.8085,15.6457,0.6694
2016/1/4,0,-9.1016,-2.6347,,2.8383,0.0295,12409510076,9679759930,1.31643E+12,274.183,437.8394,41.7345,3.3903,3.8623,1.261,14.0947,30.9437,0.8624
2016/1/5,0,0.9044,-0.738,,4.6076,0.0392,12409510076,9767302978,1.30671E+12,274.183,441.7991,41.4265,3.3903,3.8972,1.2517,14.0947,31.2236,0.856
2016/1/6,0,2.4328,2.974,,3.0081,0.0464,12409510076,10004919824,1.34557E+12,274.183,452.5471,42.6585,3.3903,3.992,1.2889,14.0947,31.9832,0.8815
2016/1/7,0,-10,-5.7762,,0.9136,0.0129,12409510076,9004427842,1.26785E+12,274.183,407.2924,40.1945,3.3903,3.5928,1.2145,14.0947,28.7849,0.8306
2016/1/8,0,7.1528,2.0434,,5.6547,0.0462,12409510076,9648494555,1.29376E+12,274.183,436.4252,41.0158,3.3903,3.8498,1.2393,14.0947,30.8438,0.8475
2016/1/11,0,-4.2126,-3.6295,,4.3423,0.0346,12409510076,9242044687,1.2468E+12,274.183,418.0404,39.5272,3.3903,3.6876,1.1943,14.0947,29.5445,0.8168
2016/1/12,0,0.9472,0.7792,,2.5816,0.0291,12409510076,9329587736,1.25652E+12,274.183,422.0002,39.8352,3.3903,3.7225,1.2036,14.0947,29.8243,0.8231
2016/1/13,0,-9.9866,-1.933,,4.8287,0.0268,12409510076,8397879577,1.23223E+12,274.183,379.8568,39.0651,3.3903,3.3508,1.1804,14.0947,26.8459,0.8072
2016/1/14,0,-7.5949,0.2628,,6.3347,0.0293,12409510076,7760065938,1.23547E+12,274.183,351.0069,39.1678,3.3903,3.0963,1.1835,14.0947,24.807,0.8093
2016/1/15,0,-9.9919,-3.8008,,5.6009,0.0323,12409510076,6984684652,1.18851E+12,274.183,315.9345,37.6791,3.3903,2.7869,1.1385,14.0947,22.3283,0.7786
2016/1/18,0,0,-0.9537,,,0.0237,12409510076,6984684652,1.17717E+12,274.183,315.9345,37.3198,3.3903,2.7869,1.1276,14.0947,22.3283,0.7711
2016/1/19,0,10.0269,2.0633,,0.2268,0.0265,12409510076,7685029040,1.20146E+12,274.183,347.6128,38.0898,3.3903,3.0664,1.1509,14.0947,24.5671,0.7871
2016/1/20,0,10.0081,0.5391,,0.3416,0.0289,12409510076,8454157251,1.20794E+12,274.183,382.4023,38.2951,3.3903,3.3732,1.1571,14.0947,27.0258,0.7913
2016/1/21,0,-5.0296,-2.681,,6.9022,0.0207,12409510076,8028948159,1.17555E+12,274.183,363.1691,37.2685,3.3903,3.2036,1.1261,14.0947,25.6665,0.7701
2016/1/22,0,-2.3364,0.9642,,4.156,0.0177,12409510076,7841355912,1.18689E+12,274.183,354.6838,37.6278,3.3903,3.1287,1.1369,14.0947,25.0668,0.7775
2016/1/25,0,5.9011,1.3643,,5.6017,0.0216,12409510076,8304083454,1.20308E+12,274.183,375.6141,38.1411,3.3903,3.3134,1.1524,14.0947,26.546,0.7881
2016/1/26,0,-10.0151,-4.7106,,3.8861,0.0297,12409510076,7472424494,1.14641E+12,274.183,337.9961,36.3444,3.3903,2.9815,1.0982,14.0947,23.8874,0.751
2016/1/27,0,-1.2552,2.8249,,4.0258,0.0459,12409510076,7378628370,1.17879E+12,274.183,333.7535,37.3711,3.3903,2.9441,1.1292,14.0947,23.5876,0.7722
2016/1/28,0,-3.0508,2.1978,,3.2788,0.0701,12409510076,7153517674,1.2047E+12,274.183,323.5712,38.1925,3.3903,2.8543,1.154,14.0947,22.868,0.7892
2016/1/29,0,3.6713,0.2688,,3.0195,0.0465,12409510076,7416146820,1.20794E+12,274.183,335.4506,38.2951,3.3903,2.9591,1.1571,14.0947,23.7075,0.7913
2016/2/1,0,-0.1686,-2.815,,2.3163,0.0295,12409510076,7403640670,1.17394E+12,274.183,334.8849,37.2171,3.3903,2.9541,1.1245,14.0947,23.6676,0.769
2016/2/2,0,1.8581,0.9655,,1.9385,0.0266,12409510076,7541208317,1.18527E+12,274.183,341.1074,37.5765,3.3903,3.009,1.1354,14.0947,24.1073,0.7765
2016/2/3,0,-1.9071,-1.3661,,2.1533,0.0231,12409510076,7397387595,1.16908E+12,274.183,334.602,37.0631,3.3903,2.9516,1.1199,14.0947,23.6476,0.7658
2016/2/4,0,2.0287,0.554,,2.6175,0.0228,12409510076,7547461392,1.17555E+12,274.183,341.3903,37.2685,3.3903,3.0115,1.1261,14.0947,24.1273,0.7701
2016/2/5,0,0,-0.4132,,1.7044,0.0166,12409510076,7547461392,1.1707E+12,274.183,341.3903,37.1145,3.3903,3.0115,1.1214,14.0947,24.1273,0.7669
2016/2/15,0,-2.1541,-0.6916,,1.8773,0.0133,12409510076,7384881445,1.1626E+12,274.183,334.0364,36.8578,3.3903,2.9466,1.1137,14.0947,23.6076,0.7616
2016/2/16,0,3.895,2.3677,,2.7111,0.0277,12409510076,7672522890,1.19013E+12,274.183,347.0471,37.7305,3.3903,3.0614,1.14,14.0947,24.5271,0.7796
2016/2/17,0,0.163,2.3129,,2.1069,0.0467,12409510076,7685029040,1.21765E+12,274.183,347.6128,38.6031,3.3903,3.0664,1.1664,14.0947,24.5671,0.7977
2016/2/18,0,1.7087,-1.1968,,2.8378,0.0409,12409510076,7816343613,1.20308E+12,274.183,353.5525,38.1411,3.3903,3.1188,1.1524,14.0947,24.9869,0.7881
2016/2/19,0,3.12,-0.1346,,3.4384,0.0186,12409510076,8060213533,1.20146E+12,274.183,364.5833,38.0898,3.3903,3.2161,1.1509,14.0947,25.7665,0.7871
2016/2/22,0,1.6292,1.4825,,2.7354,0.0265,12409510076,8191528106,1.21927E+12,274.183,370.523,38.6545,3.3903,3.2685,1.168,14.0947,26.1862,0.7987
2016/2/23,0,0.9924,-0.664,,2.8509,0.0246,12409510076,8272818079,1.21118E+12,274.183,374.1999,38.3978,3.3903,3.3009,1.1602,14.0947,26.4461,0.7934
2016/2/24,0,-1.0582,0.6684,,2.1847,0.0223,12409510076,8185275031,1.21927E+12,274.183,370.2401,38.6545,3.3903,3.266,1.168,14.0947,26.1662,0.7987
2016/2/25,0,-5.9587,-5.9761,,3.7898,0.0428,12409510076,7697535190,1.14641E+12,274.183,348.1785,36.3444,3.3903,3.0713,1.0982,14.0947,24.6071,0.751
2016/2/26,0,-1.0561,2.5424,,2.3799,0.0396,12409510076,7616245216,1.17555E+12,274.183,344.5015,37.2685,3.3903,3.0389,1.1261,14.0947,24.3472,0.7701
2016/2/29,0,-6.1576,0.2755,,2.3644,0.0404,12409510076,7147264599,1.17879E+12,274.183,323.2884,37.3711,3.3903,2.8518,1.1292,14.0947,22.848,0.7722
2016/3/1,0,3.937,0.5495,,1.8745,0.021,12409510076,7428652969,1.18527E+12,274.183,336.0163,37.5765,3.3903,2.9641,1.1354,14.0947,23.7475,0.7765
2016/3/2,0,5.1347,3.0055,,2.6772,0.0439,12409510076,7810090538,1.22089E+12,274.183,353.2696,38.7058,3.3903,3.1163,1.1695,14.0947,24.9669,0.7998
2016/3/3,0,1.9215,0.5305,,2.649,0.0332,12409510076,7960164335,1.22737E+12,274.183,360.0578,38.9111,3.3903,3.1761,1.1757,14.0947,25.4466,0.804
2016/3/4,0,1.8853,3.1662,,4.3727,0.0849,12409510076,8110238132,1.26623E+12,274.183,366.846,40.1432,3.3903,3.236,1.2129,14.0947,25.9264,0.8295
2016/3/7,0,2.0817,-0.5115,,2.7828,0.0309,12409510076,8279071154,1.25975E+12,274.183,374.4828,39.9378,3.3903,3.3034,1.2067,14.0947,26.4661,0.8252
2016/3/8,0,7.4773,0.5141,,5.0508,0.0332,12409510076,8898125568,1.26623E+12,274.183,402.4841,40.1432,3.3903,3.5504,1.2129,14.0947,28.445,0.8295
2016/3/9,0,-2.8812,-0.2558,,2.3692,0.0451,12409510076,8641749498,1.26299E+12,274.183,390.8876,40.0405,3.3903,3.4481,1.2098,14.0947,27.6255,0.8274
2016/3/10,0,-4.9204,-1.4103,,2.1373,0.0201,12409510076,8216540405,1.24518E+12,274.183,371.6543,39.4758,3.3903,3.2784,1.1928,14.0947,26.2662,0.8157
2016/3/11,0,1.9787,0,,1.9965,0.0183,12409510076,8379120353,1.24518E+12,274.183,379.0082,39.4758,3.3903,3.3433,1.1928,14.0947,26.7859,0.8157
2016/3/14,0,3.7313,0.7802,,3.0303,0.0247,12409510076,8691774097,1.2549E+12,274.183,393.1503,39.7838,3.3903,3.4681,1.2021,14.0947,27.7854,0.8221
2016/3/15,0,-0.9353,0.5161,,1.5551,0.0245,12409510076,8610484124,1.26137E+12,274.183,389.4734,39.9892,3.3903,3.4356,1.2083,14.0947,27.5255,0.8263
2016/3/16,0,-2.9775,1.2837,,1.555,0.0509,12409510076,8354108053,1.27757E+12,274.183,377.8769,40.5025,3.3903,3.3333,1.2238,14.0947,26.706,0.8369
2016/3/17,0,4.1916,-0.1267,,2.5,0.0231,12409510076,8704280247,1.27595E+12,274.183,393.716,40.4512,3.3903,3.473,1.2222,14.0947,27.8254,0.8359
2016/3/18,0,6.681,0,,4.3624,0.0447,12409510076,9285816212,1.27595E+12,274.183,420.0203,40.4512,3.3903,3.7051,1.2222,14.0947,29.6844,0.8359
2016/3/21,0,1.2121,-0.3807,,3.2495,0.0546,12409510076,9398371560,1.27109E+12,274.183,425.1115,40.2972,3.3903,3.75,1.2176,14.0947,30.0442,0.8327
2016/3/22,0,3.1271,-0.7643,,3.3415,0.0296,12409510076,9692266080,1.26137E+12,274.183,438.405,39.9892,3.3903,3.8673,1.2083,14.0947,30.9837,0.8263
2016/3/23,0,2.4516,-0.1284,,3.351,0.0193,12409510076,9929882925,1.25975E+12,274.183,449.153,39.9378,3.3903,3.9621,1.2067,14.0947,31.7433,0.8252
2016/3/24,0,-5.3526,-1.928,,4.365,0.026,12409510076,9398371560,1.23547E+12,274.183,425.1115,39.1678,3.3903,3.75,1.1835,14.0947,30.0442,0.8093
2016/3/25,0,5.0566,0,,3.2703,0.0208,12409510076,9873605251,1.23547E+12,274.183,446.6075,39.1678,3.3903,3.9396,1.1835,14.0947,31.5634,0.8093
2016/3/28,0,-1.2666,-0.5242,,4.5871,0.024,12409510076,9748543754,1.22899E+12,274.183,440.9506,38.9625,3.3903,3.8897,1.1773,14.0947,31.1636,0.8051
2016/3/29,0,-3.2713,-1.4493,,2.7247,0.0288,12409510076,9429636934,1.21118E+12,274.183,426.5257,38.3978,3.3903,3.7625,1.1602,14.0947,30.1442,0.7934
2016/3/30,0,2.1883,2.5401,,1.8638,0.0493,12409510076,9635988405,1.24194E+12,274.183,435.8595,39.3731,3.3903,3.8448,1.1897,14.0947,30.8038,0.8136
2016/3/31,0,1.0383,-0.7823,,2.4678,0.0288,12409510076,9736037604,1.23223E+12,274.183,440.3849,39.0651,3.3903,3.8847,1.1804,14.0947,31.1236,0.8072
2016/4/1,0,-1.7983,0.657,,1.5574,0.0355,12409510076,9560951507,1.24032E+12,274.183,432.4654,39.3218,3.3903,3.8149,1.1881,14.0947,30.5639,0.8125
2016/4/5,10.0637,2.0929,0,0.7537,2.7178,0.0305,13658365230,9761049903,1.24032E+12,301.776,441.5163,39.3218,3.7315,3.8947,1.1881,15.5131,31.2036,0.8125
2016/4/6,1.3889,3.2031,0.5222,7.9437,3.4493,0.0519,13848064747,10073703648,1.2468E+12,305.9673,455.6584,39.5272,3.7833,4.0195,1.1943,15.7286,32.2031,0.8168
2016/4/7,8.105,-0.6207,-1.1688,7.3024,2.2684,0.0299,14970453556,10011172899,1.23223E+12,330.766,452.83,39.0651,4.0899,3.9945,1.1804,17.0034,32.0032,0.8072
2016/4/8,-5.8078,-0.0625,-1.1827,4.4046,2.7346,0.0238,14100997436,10004919824,1.21765E+12,311.5557,452.5471,38.6031,3.8524,3.992,1.1664,16.0159,31.9832,0.7977
2016/4/11,0,5.125,1.5957,3.45,3.1444,0.0318,14100997436,10517671965,1.23708E+12,311.5557,475.7402,39.2191,3.8524,4.1966,1.185,16.0159,33.6223,0.8104
2016/4/12,-1.2332,-0.2973,0.1309,2.4489,2.3249,0.0223,13927106212,10486406591,1.2387E+12,307.7137,474.326,39.2705,3.8049,4.1841,1.1866,15.8184,33.5224,0.8115
2016/4/13,3.7457,0.7752,1.8301,6.2868,3.3589,0.053,14448779884,10567696564,1.26137E+12,319.2399,478.0029,39.9892,3.9474,4.2166,1.2083,16.4109,33.7822,0.8263
2016/4/14,0.6565,2.3077,-0.2567,1.9809,5.8852,0.0249,14543629643,10811566485,1.25813E+12,321.3355,489.0338,39.8865,3.9733,4.3139,1.2052,16.5186,34.5618,0.8242
2016/4/15,-0.4348,-10.0058,-0.2574,1.993,9.2739,0.015,14480396470,9729784529,1.2549E+12,319.9384,440.1021,39.7838,3.956,3.8822,1.2021,16.4468,31.1036,0.8221
2016/4/18,-4.5852,-0.3213,-2.0645,2.4944,6.3783,0.0212,13816448161,9698519154,1.22899E+12,305.2687,438.6879,38.9625,3.7747,3.8698,1.1773,15.6927,31.0037,0.8051
2016/4/19,0.1144,-0.5803,0.7905,1.4063,4.4561,0.017,13832256454,9642241480,1.2387E+12,305.618,436.1423,39.2705,3.779,3.8473,1.1866,15.7106,30.8238,0.8115
2016/4/20,-8.1143,-1.5564,-0.7843,2.5203,4.5537,0.0393,12709867644,9492167683,1.22899E+12,280.8193,429.3541,38.9625,3.4723,3.7874,1.1773,14.4358,30.344,0.8051
2016/4/21,4.1045,0,-0.2635,2.5623,2.7901,0.0223,13231541316,9492167683,1.22575E+12,292.3455,429.3541,38.8598,3.6149,3.7874,1.1742,15.0283,30.344,0.803
2016/4/22,-1.9116,-0.2635,0.1321,1.2259,1.3266,0.0155,12978608627,9467155383,1.22737E+12,286.757,428.2227,38.9111,3.5458,3.7774,1.1757,14.7411,30.2641,0.804
2016/4/25,-1.218,-0.7266,-0.2639,0.9034,1.7104,0.0126,12820525696,9398371560,1.22413E+12,283.2642,425.1115,38.8085,3.5026,3.75,1.1726,14.5615,30.0442,0.8019
2016/4/26,0.1233,2.7279,-0.2646,1.006,3.069,0.0112,12836333989,9654747630,1.22089E+12,283.6135,436.708,38.7058,3.5069,3.8523,1.1695,14.5795,30.8638,0.7998
2016/4/27,2.5862,1.3601,-0.1326,1.4651,2.6742,0.0128,13168308144,9786062203,1.21927E+12,290.9484,442.6477,38.6545,3.5976,3.9047,1.168,14.9565,31.2836,0.7987
2016/4/28,-0.2401,-1.3419,0,1.2787,1.941,0.0137,13136691558,9654747630,1.21927E+12,290.2498,436.708,38.6545,3.5889,3.8523,1.168,14.9206,30.8638,0.7987
2016/4/29,1.6847,0,-1.4608,1.4049,1.3307,0.0231,13358007661,9654747630,1.20146E+12,295.1397,436.708,38.0898,3.6494,3.8523,1.1509,15.172,30.8638,0.7871
2016/5/3,1.0651,0.2591,1.2129,1.2982,2.2329,0.0181,13500282299,9679759930,1.21603E+12,298.2832,437.8394,38.5518,3.6883,3.8623,1.1649,15.3336,30.9437,0.7966
2016/5/4,-2.3419,-1.8088,-0.6658,1.6545,2.319,0.0132,13184116437,9504673833,1.20794E+12,291.2976,429.9198,38.2951,3.6019,3.7924,1.1571,14.9745,30.384,0.7913
2016/5/5,-0.2398,0,0,0.7412,1.6572,0.011,13152499851,9504673833,1.20794E+12,290.5991,429.9198,38.2951,3.5933,3.7924,1.1571,14.9386,30.384,0.7913
2016/5/6,-4.3269,-1.4474,-1.6086,1.5099,2.2849,0.0202,12583401300,9367106185,1.18851E+12,278.0251,423.6973,37.6791,3.4378,3.7375,1.1385,14.2922,29.9443,0.7786
2016/5/9,-5.5276,-3.0708,-1.9074,1.4243,1.6647,0.0215,11887836404,9079464740,1.16584E+12,262.6569,410.6865,36.9605,3.2478,3.6227,1.1168,13.5022,29.0247,0.7637
2016/5/10,-1.4628,-1.5152,-0.1389,1.0556,1.5327,0.0085,11713945180,8943552890,1.16422E+12,258.8148,404.464,36.9091,3.2002,3.5679,1.1152,13.3047,28.585,0.7627
2016/5/11,1.6194,4.7552,0.4172,0.9298,2.756,0.0092,11903644697,9368840719,1.16908E+12,263.0061,525.2255,37.0631,3.2521,4.6331,1.1199,13.5201,37.1196,0.7658
2016/5/12,3.7185,0,-0.277,1.3814,,0.0106,12346276903,9368840719,1.16584E+12,272.7859,525.2255,36.9605,3.373,4.6331,1.1168,14.0229,37.1196,0.7637
2016/5/13,-0.6402,0,-0.1389,0.6407,,0.013,12267235438,9368840719,1.16422E+12,271.0395,525.2255,36.9091,3.3514,4.6331,1.1152,13.9331,37.1196,0.7627
2016/5/16,1.2887,0,0.1391,0.8926,,0.0082,12425318369,9368840719,1.16584E+12,274.5323,525.2255,36.9605,3.3946,4.6331,1.1168,14.1126,37.1196,0.7637
2016/5/17,4.5802,0,0.5556,2.1181,,0.011,12994416920,9368840719,1.17232E+12,287.1063,525.2255,37.1658,3.5501,4.6331,1.123,14.759,37.1196,0.768
2016/5/18,-2.1898,0,-0.5525,1.1894,,0.0178,12709867644,9368840719,1.16584E+12,280.8193,525.2255,36.9605,3.4723,4.6331,1.1168,14.4358,37.1196,0.7637
2016/5/19,-1.3682,0,-0.2778,0.8087,,0.0105,12535976420,9368840719,1.1626E+12,276.9773,525.2255,36.8578,3.4248,4.6331,1.1137,14.2383,37.1196,0.7616
2016/5/20,-0.1261,0,0.4178,0.6934,,0.0054,12520168127,9368840719,1.16746E+12,276.628,525.2255,37.0118,3.4205,4.6331,1.1183,14.2204,37.1196,0.7648
2016/5/23,0.7576,0,-0.1387,0.7161,,0.0065,12615017886,9368840719,1.16584E+12,278.7236,525.2255,36.9605,3.4464,4.6331,1.1168,14.3281,37.1196,0.7637
2016/5/24,-2.5063,0,0.2778,0.5945,,0.0092,12298852024,9368840719,1.16908E+12,271.7381,525.2255,37.0631,3.36,4.6331,1.1199,13.969,37.1196,0.7658
2016/5/25,0.3856,0,-0.4155,0.5604,,0.0069,12346276903,9368840719,1.16422E+12,272.7859,525.2255,36.9091,3.373,4.6331,1.1152,14.0229,37.1196,0.7627
2016/5/26,4.6095,-1.3351,0.4172,1.6191,2.3075,0.0088,12915375455,9243756064,1.16908E+12,285.3599,518.2132,37.0631,3.5285,4.5713,1.1199,14.6692,36.624,0.7658
2016/5/27,-1.1016,1.6915,-0.277,0.8211,2.0361,0.0056,12773100817,9400111883,1.16584E+12,282.2164,526.9786,36.9605,3.4896,4.6486,1.1168,14.5076,37.2435,0.7637
2016/5/30,-0.495,-0.3992,0.4167,0.6151,1.3974,0.0083,12709867644,9362586487,1.1707E+12,280.8193,524.8749,37.1145,3.4723,4.63,1.1214,14.4358,37.0949,0.7669
2016/5/31,3.1095,1.8036,1.9364,1.3823,2.5529,0.0244,13105074972,9531450772,1.19337E+12,289.5512,534.3416,37.8331,3.5803,4.7135,1.1431,14.8847,37.7639,0.7818
2016/6/1,-0.6031,-1.7717,-0.6784,1.1839,2.5699,0.014,13026033506,9362586487,1.18527E+12,287.8049,524.8749,37.5765,3.5587,4.63,1.1354,14.7949,37.0949,0.7765
2016/6/2,-0.4854,-0.9352,0.1366,0.9029,1.7549,0.0072,12962800334,9275027228,1.18689E+12,286.4077,519.9662,37.6278,3.5414,4.5867,1.1369,14.7231,36.7479,0.7775
2016/6/3,-0.4878,-0.7417,0.4093,0.8258,2.1825,0.0152,12899567161,9206230667,1.19175E+12,285.0106,516.1095,37.7818,3.5242,4.5527,1.1416,14.6513,36.4754,0.7807
2016/6/6,0.8578,0.2717,-0.2717,0.9416,2.139,0.0065,13010225213,9231247598,1.18851E+12,287.4556,517.5119,37.6791,3.5544,4.5651,1.1385,14.777,36.5745,0.7786
2016/6/7,0.243,-1.4905,-0.1362,0.9248,1.4449,0.0049,13041841799,9093654477,1.18689E+12,288.1541,509.7983,37.6278,3.563,4.497,1.1369,14.8129,36.0293,0.7775
2016/6/8,4.3636,0.4127,-0.1368,3.6594,1.3253,0.0081,13610940350,9131179873,1.18203E+12,300.7281,511.902,37.4738,3.7185,4.5156,1.1323,15.4593,36.178,0.7743
2016/6/13,-6.5041,-4.5205,-1.5068,1.8173,2.792,0.015,12725675937,8718400509,1.16422E+12,281.1686,488.7613,36.9091,3.4767,4.3115,1.1152,14.4538,34.5426,0.7627
2016/6/14,-2.8571,0.6456,0,0.841,1.3925,0.0078,12362085196,8774688604,1.16422E+12,273.1352,491.9168,36.9091,3.3773,4.3393,1.1152,14.0408,34.7656,0.7627
2016/6/15,2.3018,5.4882,0.4172,1.0975,2.907,0.0096,12646634472,9256264529,1.16908E+12,279.4222,518.9144,37.0631,3.4551,4.5774,1.1199,14.364,36.6736,0.7658
2016/6/16,-1.5,0.3378,-0.6925,0.6384,2.6391,0.0116,12456934955,9287535693,1.16098E+12,275.2309,520.6675,36.8065,3.4032,4.5929,1.1121,14.1485,36.7975,0.7605
2016/6/17,-1.0152,2.6263,0.4184,0.7849,2.9546,0.0115,12330468610,9531450772,1.16584E+12,272.4366,534.3416,36.9605,3.3687,4.7135,1.1168,14.0049,37.7639,0.7637
2016/6/20,0.2564,5.7087,0.1389,0.7232,6.9126,0.0062,12362085196,10075569025,1.16746E+12,273.1352,564.8453,37.0118,3.3773,4.9826,1.1183,14.0408,39.9197,0.7648
2016/6/21,-0.6394,-1.1173,-0.2774,0.5606,7.184,0.008,12283043731,9962992834,1.16422E+12,271.3888,558.5342,36.9091,3.3557,4.9269,1.1152,13.951,39.4737,0.7627
