ÈÕÆÚ,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH
2017/9/26,10.7605,15.4415,8.0429,12.8524,,,,,12.342,8.9498,6.2682,24.2462,8.7698,7.8165,9.5457,,7.2937,9.2468,16.2048,6.7398,9.1565,3.504,5.7835,5.5676,,3.7498,,,6.4666,3.8149,10.0257,5.8477,9.381
2017/9/27,10.6436,15.2305,8.1244,12.9005,,,,,12.3324,8.8827,6.2371,23.9538,8.8077,7.7887,9.5187,,7.2207,8.7816,16.0479,6.7216,9.1258,3.4766,5.7383,5.5217,,3.7316,,,6.384,3.7695,9.965,5.8293,9.381
2017/9/28,10.5949,15.0579,7.9451,12.6504,,,,,12.3228,8.8731,6.2215,23.7652,8.6656,7.6498,9.4445,,7.1842,8.4873,16.0109,6.7034,9.1002,3.4949,5.7292,5.5492,,3.7224,,,6.4024,3.7604,9.9044,5.8109,9.2408
2017/9/29,10.8189,15.1346,8.0266,12.9679,,,,,12.3516,8.8827,6.2448,24.0953,8.7035,7.6869,9.3972,,7.2207,8.3829,15.9648,6.7761,9.1463,3.4766,5.7202,5.5034,,3.7041,,,6.3932,3.7423,9.9111,5.8017,9.232
2017/10/9,11.0039,15.4319,8.1325,13.2372,,,,,12.5147,9.0168,6.3227,24.5951,8.855,7.7795,9.4377,,7.312,8.2405,16.1217,6.8215,9.2436,3.4493,5.7202,5.5951,,3.7498,,,6.4391,3.7423,10.0526,5.8661,9.4512
2017/10/10,11.1694,15.6333,8.2548,13.2372,,,,,12.5723,9.0264,6.3539,24.6328,8.8834,7.7702,9.4242,,7.3576,8.0886,16.4357,6.8488,9.2487,3.4402,5.7745,5.6318,,3.7498,,,6.4849,3.7604,10.0998,5.8938,9.4687
2017/10/11,11.2279,15.6237,8.2385,13.218,,,,,12.5339,9.0168,6.3772,24.5574,8.8456,7.7795,9.4107,,7.3302,8.0696,16.3433,6.8397,9.2129,3.4949,5.7745,5.6868,,3.759,,,6.5125,3.7877,10.0863,5.8938,9.4336
2017/10/12,11.2473,15.5374,8.1733,13.0256,,,,,12.5243,8.9881,6.3539,24.8686,8.7603,7.761,9.3568,,7.3485,8.0411,16.3987,6.8124,9.1821,3.4584,5.7202,5.696,,3.7498,,,6.4849,3.7786,10.0459,5.8753,9.3547
2017/10/13,11.0623,15.5374,8.1977,13.141,,,,,12.4188,8.9594,6.3616,24.7083,8.7698,7.7795,9.404,,7.3485,8.0696,16.4357,6.8215,9.1617,3.422,5.7111,5.6318,,3.7498,,,6.4482,3.7604,10.0122,5.8385,9.3898
2017/10/16,11.2863,15.9786,8.1651,13.4585,,,,,12.5147,8.9689,6.3539,25.3401,8.6846,7.6961,9.4107,,7.3759,8.0126,16.6573,6.7943,9.1309,3.4584,5.7473,5.696,,3.7773,,,6.54,3.7695,9.992,5.8661,9.3986
2017/10/17,11.2084,16.0553,8.0918,13.2853,,,,,12.4668,8.9402,6.3383,25.491,8.5993,7.761,9.377,,7.3211,7.9842,16.528,6.8033,9.1617,3.422,5.7021,5.6409,,3.759,,,6.4941,3.7604,10.0122,5.8477,9.2846
2017/10/18,11.3837,16.18,8.1081,13.0544,,,,,12.5435,8.9785,6.3305,25.5665,8.5899,7.7332,9.2893,,7.3302,7.9747,16.6203,6.767,9.0746,3.4766,5.7473,5.7602,,3.7773,,,6.6409,3.7877,9.965,5.8845,9.2057
2017/10/19,11.3253,15.9498,7.8555,12.7947,,,,,12.6011,8.9785,6.2838,25.557,8.3152,7.6128,9.0195,,7.2389,7.7183,16.648,6.6943,8.9414,3.504,5.7835,5.8152,,3.7864,,,6.6867,3.8059,9.8235,5.8845,8.8199
2017/10/20,11.1792,15.7484,7.8881,13.0352,,,,,12.4859,8.9689,6.2838,25.2458,8.3626,7.6406,9.0262,,7.2481,7.7183,16.5095,6.7307,8.9773,3.4858,5.7564,5.7235,,3.759,,,6.6042,3.7877,9.8505,5.8845,8.8988
2017/10/23,10.8968,15.5278,8.0103,12.9101,,,,,12.3228,8.9498,6.2682,24.9912,8.3626,7.6313,8.925,,7.2024,7.6899,16.2972,6.7125,8.9466,3.4402,5.7202,5.6776,,3.7133,,,6.5308,3.7332,9.8774,5.8477,8.855
2017/10/24,11.0915,15.7484,7.9451,12.862,,,,,12.342,8.9977,6.3071,25.1044,8.2773,7.622,8.7496,,7.2389,7.5475,16.408,6.7125,8.8851,3.4584,5.7473,5.7143,,3.7224,,,6.5675,3.7423,9.8572,5.8845,8.7849
2017/10/25,10.9747,15.7772,7.9696,12.8717,,,,,12.3804,9.0264,6.3071,25.2741,8.4762,7.6498,8.8036,,7.2298,7.6709,16.3526,6.7307,8.9056,3.4311,5.7202,5.6501,,3.7224,,,6.5125,3.6969,9.9246,5.8661,8.8813
2017/10/26,10.887,15.758,7.9614,12.9101,,,,,12.3036,8.9689,6.3227,25.0384,8.4667,7.6683,8.7631,,7.1476,7.6614,16.1587,6.7125,8.9619,3.3674,5.6568,5.5492,,3.7133,,,6.4207,3.6333,9.9381,5.8109,8.8813
2017/10/27,11.2571,16.5924,7.9696,12.939,,,,,12.3324,9.036,6.3694,26.5001,8.5141,7.7054,8.8306,,7.2754,7.7468,16.3433,6.7307,9.0387,3.3856,5.684,5.6776,,3.7224,,,6.5491,3.6605,10.0189,5.8293,9.0566
2017/10/30,11.2571,16.6308,7.5458,12.0636,,,,,12.1884,8.9498,6.3616,26.2078,8.1258,7.5294,8.6552,,7.3211,7.5475,16.3064,6.7216,8.9927,3.4038,5.6659,5.7327,,3.7041,,,6.65,3.6787,9.8976,5.728,8.6972
2017/10/31,11.2376,16.4486,7.448,11.9962,,,,,12.1021,8.7102,6.4551,25.557,8.1826,7.5202,8.6754,,7.2754,7.6044,16.1033,6.6671,9.0234,3.4038,5.6297,5.5951,,3.695,,,6.5675,3.5788,9.9718,5.728,8.6972
2017/11/1,11.1013,16.1608,7.4317,12.1886,,,,,12.0349,8.6527,6.4161,25.3684,8.1921,7.5109,8.7429,,7.2298,7.5949,15.9278,6.6762,8.9363,3.3947,5.5844,5.5859,,3.6858,,,6.4758,3.5515,10.0189,5.6727,8.6446
2017/11/2,11.2376,16.4198,7.4154,12.0443,,,,,12.0253,8.624,6.4006,25.4722,8.1542,7.4183,8.8171,,7.1842,7.5569,15.9278,6.6853,8.9312,3.3856,5.5935,5.5859,,3.6858,,,6.4849,3.5334,9.9515,5.6359,8.6007
2017/11/3,11.0915,16.1416,7.1873,11.6788,,,,,12.0733,8.6431,6.4239,25.5193,7.9459,7.3257,8.7226,,7.2115,7.3481,15.9094,6.7034,8.7776,3.3856,5.6116,5.5951,,3.6858,,,6.4482,3.5243,9.7966,5.6451,8.4254
2017/11/6,10.9844,16.0361,7.0976,11.7076,,,,,11.9677,8.5665,6.4317,25.0949,7.9364,7.3349,8.7226,,7.029,7.3006,15.5585,6.6308,8.7622,3.3492,5.5754,5.5492,,3.6584,,,6.3749,3.5152,9.7225,5.6175,8.3903
2017/11/7,11.6077,16.4869,7.3095,11.7557,,,,,12.0349,8.6431,6.5096,25.491,8.05,7.409,8.8373,,7.0929,7.4335,15.7709,6.6398,8.8851,3.3765,5.6206,5.5676,,3.7041,,,6.4207,3.5515,9.8707,5.682,8.6358
2017/11/8,11.8122,16.3622,7.2688,12.0347,,,,,12.0733,8.6815,6.5407,25.5476,8.069,7.409,8.8171,,7.1111,7.4335,15.8263,6.6671,8.9056,3.3765,5.6297,5.54,,3.7041,,,6.4299,3.5879,9.9044,5.7004,8.6095
2017/11/9,12.0069,16.3239,7.2199,11.8904,,,,,12.0445,8.6623,6.5174,25.5287,8.05,7.3998,8.8238,,7.1294,7.4145,15.7432,6.6398,8.8595,3.3492,5.5844,5.4483,,3.6767,,,6.3657,3.5606,9.9111,5.6912,8.5394
2017/11/10,11.9777,16.2088,7.1058,11.7172,,,,,12.1213,8.5952,6.5485,25.5287,7.9364,7.3627,8.7294,,7.0929,7.3671,15.6508,6.6126,8.7981,3.3037,5.5301,5.3383,,3.6584,,,6.2373,3.5152,9.8101,5.6359,8.4692
2017/11/13,12.562,16.6116,7.3666,12.0732,,,,,12.2844,8.6719,6.5797,26.0946,8.3247,7.5016,8.8711,,7.2481,7.6329,15.8078,6.6762,8.9875,3.3128,5.5482,5.4667,,3.7133,,,6.274,3.5334,10.1469,5.6912,9.3197
2017/11/14,12.6107,16.5636,7.1873,11.7365,,,,,12.0925,8.6431,6.5719,26.4247,8.1637,7.3998,8.7429,,7.2754,7.5475,15.6416,6.658,8.8339,3.2855,5.503,5.4208,,3.6858,,,6.274,3.5243,10.0324,5.6083,9.1619
2017/11/15,12.562,16.861,7.1791,11.6114,,,,,12.0925,8.6336,6.5096,26.2926,8.1731,7.3535,8.7159,,7.2572,7.6519,15.6416,6.6489,8.7673,3.2855,5.4939,5.4208,,3.6767,,,6.274,3.5152,10.0728,5.6083,9.0566
2017/11/16,12.7567,16.7267,6.9184,10.8899,,,,,11.8909,8.5569,6.4473,26.5001,7.9269,7.196,8.3111,,7.1842,7.424,15.5585,6.5944,7.8916,3.2491,5.4758,5.3658,,3.6675,,,6.2189,3.4879,9.837,5.5346,8.6358
2017/11/17,12.8346,17.1679,6.7717,10.4666,,,,,12.2652,8.7485,6.6497,27.7072,7.8417,7.196,8.2774,,7.4215,7.2626,16.0294,6.767,7.7226,3.331,5.6297,5.5309,,3.7407,,,6.4116,3.5606,9.864,5.6451,8.8988
2017/11/20,13.8766,17.8201,6.5517,10.1588,,,,,12.3324,8.739,6.6887,28.7917,7.6807,7.2145,8.2302,,7.5858,7.1013,16.2141,6.7488,7.7277,3.3401,5.6206,5.6043,,3.759,,,6.5308,3.5788,9.9785,5.774,8.3728
2017/11/21,14.0714,17.8872,6.5924,10.1396,,,,,12.4188,8.854,6.7276,28.6314,7.6807,7.3349,8.2774,,7.6223,7.1202,16.3803,6.8033,8.0145,3.331,5.6478,5.6134,,3.759,,,6.5308,3.5606,10.1065,5.8201,8.1975
2017/11/22,14.7043,17.8009,6.6087,10.1684,,,,,12.6971,9.0073,7.0624,29.1407,7.6996,7.3905,8.2909,,7.6406,7.1202,16.6203,6.8851,8.0145,3.4584,5.7654,5.7143,,3.8687,,,6.7601,3.6605,10.12,5.9858,8.2501
2017/11/23,13.974,17.283,6.3235,9.6393,,,,,12.5339,8.921,7.0624,28.2919,7.4628,7.2238,8.0211,,7.5584,6.8924,16.4449,6.8669,7.825,3.4493,5.7564,5.6134,,3.823,,,6.7234,3.6333,9.8976,5.8201,7.7766
2017/11/24,14.1785,18.0598,6.3724,9.5142,,,,,12.5627,8.9881,7.0858,28.3768,7.3871,7.2053,8.0143,,7.5037,6.8544,16.4911,6.876,7.7943,3.4584,5.7654,5.5676,,3.823,,,6.6959,3.6333,9.8976,5.8293,7.461
2017/11/27,13.565,17.4556,6.2909,9.3315,,,,,12.5723,8.9881,7.0936,28.1788,7.2356,7.159,7.8389,,7.5037,6.731,16.4726,6.8851,7.7277,3.4584,5.7745,5.485,,3.823,,,6.595,3.5879,9.7629,5.8385,7.1717
2017/11/28,13.341,17.1775,6.3398,9.3796,,,,,12.4188,8.8923,6.8833,27.528,7.3018,7.196,7.9738,,7.4489,6.769,16.2695,6.8215,7.7431,3.4129,5.7292,5.43,,3.7864,,,6.5125,3.5606,9.7898,5.7832,7.2681
2017/11/29,13.4579,17.7242,6.6169,10.3223,,,,,12.4188,8.854,6.8911,27.877,7.5197,7.2516,8.0818,,7.4489,6.9114,16.1587,6.7398,7.7841,3.4129,5.7021,5.43,,3.7773,,,6.5491,3.5697,9.6955,5.7372,7.5574
2017/11/30,13.0294,17.6282,6.9184,11.3517,,,,,12.39,8.8827,6.8911,27.3394,7.7754,7.2423,8.1222,,7.4489,7.0728,16.1494,6.7398,7.738,3.4038,5.7111,5.43,,3.823,,,6.5491,3.5697,9.6955,5.8569,7.7415
2017/12/1,12.6594,16.8993,6.7065,11.0342,,,,,12.39,8.9019,6.8756,26.9811,7.6617,7.1868,8.0683,,7.3667,6.9683,16.1125,6.7125,7.7687,3.4038,5.7202,5.4025,,3.823,,,6.4024,3.5606,9.6686,5.8845,7.5311
2017/12/4,12.9515,16.861,6.6413,11.2074,,,,,12.3996,8.921,6.8833,27.0848,7.5954,7.2516,7.9738,,7.3759,6.8354,16.1402,6.7216,7.7636,3.4038,5.7292,5.4025,,3.823,,,6.4207,3.5606,9.5473,5.9306,7.3996
2017/12/5,12.9515,17.024,6.5191,11.2362,,,,,12.6395,9.0935,7.0313,27.811,7.4439,7.1775,7.9536,,7.4671,6.7785,16.4357,6.8033,7.7585,3.4675,5.856,5.5034,,3.887,,,6.5583,3.6151,9.5405,5.9951,7.3295
2017/12/6,12.7373,17.0912,6.4865,10.9476,,,,,12.438,8.9977,6.9067,27.2828,7.5007,7.2145,7.9064,,7.4489,6.8639,16.2141,6.7488,7.7277,3.4584,5.8197,5.4758,,3.8504,,,6.5491,3.5969,9.5338,5.8938,7.3909
2017/12/7,12.4938,16.4965,6.4294,11.1497,,,,,12.438,8.9881,6.9067,26.6416,7.4534,7.2608,7.9199,,7.4032,6.8164,16.0479,6.7034,7.5536,3.4402,5.8197,5.4116,,3.8413,,,6.4574,3.5788,9.5203,5.8938,7.312
2017/12/8,12.747,16.5445,6.5109,11.1881,,,,,12.4092,8.8827,6.8678,26.8962,7.5291,7.3164,7.9536,,7.3667,6.9399,15.9371,6.7034,7.5844,3.4038,5.7564,5.3933,,3.8139,,,6.4116,3.5606,9.6079,5.8477,7.3646
2017/12/11,13.1463,16.6691,6.5517,11.0823,,,,,12.4476,8.8731,6.8133,27.2828,7.5954,7.4276,7.9603,,7.2754,6.9778,15.9925,6.6762,7.6253,3.3947,5.7292,5.4025,,3.8139,,,6.4207,3.5697,9.7023,5.8569,7.4084
2017/12/12,12.6788,16.4581,6.3479,10.3031,,,,,12.2364,8.8348,6.6653,26.7359,7.4155,7.3442,7.8457,,7.175,6.7975,15.8447,6.6398,7.5536,3.3674,5.7021,5.3566,,3.7681,,,6.3565,3.5243,9.5069,5.7464,7.1717
2017/12/13,12.7859,16.4965,6.405,10.1877,,,,,12.2268,8.8252,6.6965,26.9716,7.4534,7.3164,7.8254,,7.1842,6.8259,15.9555,6.6217,7.5844,3.3765,5.7111,5.4116,,3.7956,,,6.4482,3.5424,9.5271,5.7648,7.233
2017/12/14,12.6594,16.4869,6.4213,10.3512,,,,,12.1788,8.739,6.6264,26.9999,7.4723,7.2516,7.8187,,7.1294,6.8259,15.8817,6.5944,7.5536,3.3765,5.684,5.4025,,3.7681,,,6.4024,3.5334,9.453,5.6912,7.2243
2017/12/15,12.3867,16.4102,6.3887,10.4282,,,,,12.1117,8.6719,6.5719,26.4624,7.406,7.159,7.731,,7.0837,6.7785,15.7155,6.5127,7.4102,3.3401,5.5935,5.3658,,3.7133,,,6.3932,3.5061,9.2239,5.6359,7.1629
2017/12/18,12.4159,16.5732,6.3561,10.0049,,,,,12.1404,8.7102,6.5874,26.717,7.3397,7.1127,7.6972,,7.0746,6.731,15.7524,6.5036,7.3641,3.3401,5.5844,5.43,,3.7041,,,6.5033,3.5061,9.1498,5.6451,7.0752
2017/12/19,12.932,16.9473,6.7309,11.0054,,,,,12.2364,8.7485,6.6731,27.6884,7.5765,7.159,7.7242,,7.1659,6.8829,15.8724,6.5218,7.4205,3.3765,5.6478,5.485,,3.7407,,,6.65,3.5334,9.271,5.7004,7.3646
2017/12/20,12.9125,16.9281,6.5517,11.015,,,,,12.2172,8.739,6.6887,27.7921,7.3966,7.0571,7.5758,,7.175,6.731,15.8263,6.5308,7.359,3.3765,5.6568,5.4758,,3.7316,,,6.6684,3.5424,9.1295,5.7004,7.1454
2017/12/21,13.1852,17.0624,6.5843,11.2459,,,,,12.1884,8.7102,6.6809,27.9524,7.3966,7.0478,7.5623,,7.1568,6.7595,15.8078,6.6308,7.3641,3.3674,5.6297,5.4667,,3.7316,,,6.6409,3.5424,9.143,5.6912,7.1717
2017/12/22,13.1657,17.0816,6.4783,11.0246,,,,,12.1117,8.6815,6.5952,27.6223,7.3397,6.9737,7.4814,,7.102,6.75,15.7339,6.5672,7.3232,3.3401,5.6206,5.43,,3.7133,,,6.6317,3.5424,9.1295,5.7004,7.1454
2017/12/25,12.9028,17.1487,6.5028,11.1593,,,,,12.0829,8.6048,6.6108,27.6223,7.3113,6.8626,7.5488,,7.102,6.7215,15.7155,6.5308,7.2464,3.3492,5.6116,5.5034,,3.7133,,,6.7876,3.5606,9.0891,5.6727,7.1015
2017/12/26,13.3021,17.4077,6.5924,11.4286,,,,,12.1309,8.6815,6.6497,28.0184,7.3966,6.8904,7.8389,,7.1659,6.788,15.8447,6.5672,7.3232,3.422,5.6387,5.5767,,3.7407,,,6.916,3.5879,9.1498,5.7372,7.1804
2017/12/27,12.9418,17.1871,6.5191,11.1881,,,,,12.1117,8.6336,6.5874,27.1225,7.3208,6.7978,7.8726,,7.0929,6.7025,15.7432,6.4218,7.2822,3.4129,5.6297,5.5492,,3.7224,,,6.8794,3.5606,9.042,5.7096,7.1366
2017/12/28,12.8639,17.1007,6.7065,11.3709,,,,,12.0349,8.5856,6.5329,26.9999,7.4534,6.7793,7.8929,,7.0564,6.7785,15.6416,6.4037,7.2873,3.4402,5.5754,5.6318,,3.7041,,,6.9252,3.5697,8.9881,5.6912,7.2243
2017/12/29,12.9515,17.0816,6.7472,11.2747,,,,,12.0829,8.624,6.5329,27.3677,7.4534,6.807,7.7782,,7.0655,6.769,15.6878,6.4945,7.2617,3.4858,5.6206,5.6868,,3.7041,,,7.0445,3.606,9.0015,5.7096,7.2155
2018/1/2,13.341,17.7433,6.7146,11.1689,,,,,12.2076,8.7294,6.6342,27.9336,7.5007,6.8904,7.8591,,7.1203,6.8259,15.9186,6.5218,7.3693,3.504,5.684,5.6685,,3.7316,,,7.1454,3.6151,9.1902,5.8201,7.2681
2018/1/3,12.9807,17.6282,6.7635,11.3421,,,,,12.15,8.7485,6.6809,28.2636,7.6428,6.9552,7.9064,,7.1568,6.9588,15.8817,6.5944,7.4563,3.5313,5.7021,5.6501,,3.759,,,7.1087,3.6333,9.2374,5.8661,7.4435
2018/1/4,12.9028,17.6378,6.8858,11.7846,,,,,12.15,8.7677,6.6497,27.9618,7.8701,7.0201,8.0548,,7.1659,7.5949,15.8724,6.6308,7.569,3.5222,5.693,5.5676,,3.7498,,,6.9803,3.6333,9.3991,5.8845,7.6539
2018/1/5,12.9515,17.4268,6.7717,11.5633,,,,,12.1788,8.7773,6.6965,28.3862,7.7375,7.0108,8.0143,,7.1476,7.3766,15.8817,6.6217,7.61,3.5222,5.684,5.5767,,3.7681,,,7.0445,3.6151,9.3923,5.9306,7.5487
2018/1/8,12.6204,17.0336,6.7472,11.5441,,,,,12.1692,8.806,6.7899,27.7921,7.7659,7.0293,8.0143,,7.2024,7.443,15.9001,6.5672,7.5844,3.5131,5.7111,5.5676,,3.7773,,,6.9619,3.6424,9.4664,6.0227,7.5662
2018/1/9,12.7373,16.9856,6.7472,11.6595,,,,,12.1884,8.806,6.7588,28.075,7.728,7.0201,7.9941,,7.3667,7.5285,15.8632,6.5763,7.5587,3.4858,5.684,5.5859,,3.7498,,,6.9344,3.5969,9.4664,5.9674,7.5048
2018/1/10,13.117,17.2926,6.7309,11.8134,,,,,12.4955,8.9594,6.8678,28.7917,7.7564,7.0571,7.9873,,7.4124,7.443,16.7865,6.6308,7.5844,3.5586,5.7202,5.6501,,3.7773,,,7.1362,3.6605,9.5338,6.0779,7.575
2018/1/11,13.0489,17.5323,6.6739,11.6403,,,,,12.4188,8.9019,6.8522,29.1595,7.6901,7.0756,7.9131,,7.5493,7.2626,16.648,6.6308,7.5792,3.6314,5.7473,5.696,,3.7956,,,7.2187,3.715,9.4664,6.1884,7.5224
2018/1/12,13.1949,17.7529,6.625,11.3228,,,,,12.39,8.9689,6.8522,29.7159,7.6049,7.0478,7.8726,,7.6223,7.2057,16.5557,6.6217,7.569,3.6496,5.7654,5.7327,,3.8047,,,7.2371,3.715,9.4799,6.3082,7.4172
2018/1/15,13.8279,18.3859,6.4539,10.6013,,,,,12.4955,9.0073,6.9067,30.1215,7.4913,7.0664,7.8861,,7.7045,7.1772,16.6203,6.6762,7.6509,3.7497,5.865,5.8978,,3.8504,,,7.4022,3.7968,9.6484,6.4187,7.4259
2018/1/16,13.8279,18.712,6.5028,10.6206,,,,,12.3804,9.0264,6.9145,30.0743,7.5765,7.1497,8.0683,,7.7775,7.2721,16.5095,6.6762,7.8302,3.777,5.9012,6.0445,,3.8504,,,7.5489,3.8331,9.8707,6.4463,7.4785
2018/1/17,13.8571,18.9902,6.7798,11.6788,,,,,12.5723,9.1223,6.9301,29.8857,7.8227,7.2886,8.2572,,8.2066,7.4905,16.9343,6.7398,7.9172,3.8407,5.9284,6.1638,,3.9053,,,7.6957,3.8513,9.9111,6.3634,7.6539
2018/1/18,14.3343,19.182,7.1139,12.8428,,,,,12.7067,9.2468,7.0157,30.4798,8.1826,7.3812,8.3921,,8.2522,7.7658,16.9712,6.8033,7.9736,3.9772,6.0008,6.5398,,3.9602,,,8.2369,3.9603,9.992,6.6305,7.987
2018/1/19,14.4122,19.1628,7.8229,14.1319,,,,,12.7067,9.4193,7.0936,30.6119,8.9971,7.5757,8.7024,,8.453,8.1361,16.8512,6.9214,8.2245,4.0682,6.1094,6.5307,,4.0608,,,8.3378,3.9966,10.3019,6.6305,8.4605
2018/1/22,14.0616,18.9998,7.4317,13.9876,,,,,12.2556,9.266,6.9612,31.1966,8.4478,7.4183,8.5,,8.4804,7.8038,16.528,6.8215,8.0555,3.9681,6.037,6.5765,,4.0974,,,8.3103,3.9966,10.0998,6.5568,8.1361
2018/1/23,14.2661,19.815,7.6599,14.2088,,,,,12.3804,9.5726,7.1948,32.1113,8.7509,7.585,8.7226,,8.5534,8.193,16.8789,6.9487,8.1886,4.0773,6.3175,6.87,,4.3901,,,8.9982,4.2509,10.3019,6.7962,8.9514
2018/1/24,14.2564,19.3738,7.5051,12.7851,,,,,13.0234,9.6493,7.2649,31.9227,8.6467,7.5757,8.7226,,8.5169,8.1645,17.2482,7.0123,8.2245,4.1228,6.3719,6.7875,,4.3901,,,8.8698,4.26,10.3625,6.8147,8.8901
2018/1/25,13.8279,19.1532,7.2688,11.5056,,,,,13.1002,9.563,7.2337,31.5078,8.4573,7.4831,8.5203,,8.5717,7.8702,17.1559,6.9214,8.0606,4.1319,6.3266,6.7416,,4.3718,,,8.7505,4.2055,10.5647,6.6857,8.4955
2018/1/26,13.6818,18.9806,7.391,10.9669,,,,,12.8698,9.6397,7.2571,31.5644,8.5236,7.5572,8.5945,,9.0555,7.9177,17.2575,6.9941,8.2143,4.0773,6.3538,6.76,,4.3992,,,8.8331,4.2237,10.5714,6.787,8.478
2018/1/29,13.38,18.7024,7.1302,9.9856,,,,,12.9178,9.5247,7.1637,31.1023,8.4289,7.5479,8.6214,,8.8638,7.8038,17.4883,6.9123,8.3935,4.1046,6.2632,6.815,,4.3443,,,8.7322,4.1783,11.4271,6.7041,8.2325
2018/1/30,13.2923,18.4339,7.3095,10.1877,,,,,12.5819,9.3426,7.0157,30.7156,8.2679,7.4739,8.4461,,8.8912,7.8133,17.0913,6.7852,8.1784,4.0227,6.1003,6.6774,,4.2071,,,8.6038,4.0693,11.4608,6.5844,8.3027
2018/1/31,13.6818,19.2299,7.3747,10.0722,,,,,12.6395,9.4385,7.0546,32.0076,8.3341,7.4831,8.4461,,9.302,8.0316,17.2482,6.8215,8.1733,4.0591,6.1365,6.8609,,4.2712,9.4251,,8.723,4.1238,11.6831,6.6489,8.2325
2018/2/1,13.6624,19.3259,6.6413,9.4277,,,,,12.7643,9.5726,7.1792,32.4886,7.6428,7.2886,8.1964,,9.1468,7.443,17.4329,6.9123,8.1067,4.1046,6.227,7.0443,,4.326,10.3704,,8.8331,4.2055,11.198,6.7962,7.5662
2018/2/2,13.6818,19.2587,6.5843,9.1775,,,,,12.6107,9.4672,7.1403,32.5357,7.6617,7.3998,8.3246,,9.1377,7.4051,17.3221,6.876,8.2962,4.1046,6.1908,6.9709,,4.2803,11.4094,,8.7597,4.1601,11.3058,6.8331,7.5136
2018/2/5,14.1687,20.7357,6.7635,9.5046,,,,,12.9466,9.9655,7.3583,32.9035,7.8701,7.6961,8.7361,,9.375,7.6139,17.9223,7.0849,8.5062,4.3231,6.4986,7.1085,,4.5638,12.5512,,8.9799,4.3236,11.7909,7.4961,7.8117
2018/2/6,13.6332,20.5919,6.6006,9.2064,,,,,12.937,9.6972,7.0936,32.6489,7.5765,7.4553,8.4123,,9.0007,7.4335,17.6822,6.9578,8.1323,4.2867,6.4986,6.9434,,4.4998,13.8054,,8.6221,4.3236,11.2856,7.3764,7.8994
2018/2/7,12.5815,19.345,6.6902,9.5623,,,,,12.9082,9.5822,7.0079,30.5458,7.8038,7.5294,8.5,,8.5808,7.5285,17.5714,6.8578,8.2245,4.0591,6.4895,6.5398,,4.3443,15.1906,,8.1085,4.1692,10.9689,7.137,7.9958
2018/2/8,12.2114,19.1724,6.5761,9.3988,,,,,12.5723,9.2564,6.7821,29.499,7.6617,7.2701,8.2302,,8.4439,7.3956,16.9435,6.658,8.1272,3.9226,6.227,6.2555,,4.1431,13.7586,,7.7874,4.0148,10.8813,6.6765,7.6889
2018/2/9,11.3837,18.0694,6.1279,8.6484,,,,,12.2652,8.8348,6.4551,28.9615,7.2356,6.8997,7.6703,,7.9601,6.8639,16.4264,6.549,7.6612,3.7861,6.0641,6.1271,,4.0242,12.5793,,7.6682,3.8967,10.2143,6.3542,7.2243
2018/2/12,11.4129,18.4723,6.1931,8.8601,,,,,11.9869,8.7869,6.4784,28.3391,7.3397,6.9182,7.7242,,8.1061,6.9209,16.2787,6.5763,7.7482,3.7224,5.9103,6.0629,,3.9236,13.1128,,7.604,3.824,10.1469,6.1792,7.2944
2018/2/13,11.6271,19.2299,6.1931,8.7158,,,,,12.0061,8.9019,6.5329,29.1501,7.2924,6.9645,7.8591,,8.2705,6.8734,16.4357,6.6489,7.8763,3.777,5.9374,6.2371,,3.9511,12.0552,,7.7232,3.8876,10.2211,6.2713,7.312
2018/2/14,11.6856,19.0957,6.185,8.6292,,,,,11.9581,8.9019,6.5563,29.5839,7.245,6.8811,7.8996,,8.2248,6.8164,16.3618,6.6489,7.9326,3.7861,5.9284,6.3105,,3.9511,11.4468,,7.7783,3.8876,10.12,6.2069,7.2593
2018/2/22,12.1335,19.8342,6.2991,8.8312,,,,,12.1213,9.0456,6.6575,29.7065,7.3966,6.9645,7.9873,,8.4713,6.9399,16.7496,6.7579,8.0965,3.9226,6.0098,6.4206,,4.0334,11.7369,,8.0534,3.9693,10.3289,6.5476,7.4259
2018/2/23,12.2796,19.8342,6.3479,8.937,,,,,12.2076,9.1702,6.8444,29.9706,7.425,7.0015,8.0143,,8.6173,6.9588,16.7681,6.7761,8.1477,3.9499,6.046,6.4298,,4.0974,11.6808,,8.0718,3.9875,10.3962,6.5752,7.461
2018/2/26,12.299,20.1315,6.4946,9.2449,,,,,12.2172,9.1414,6.8288,29.7159,7.586,7.0571,8.1222,,8.6721,7.1013,16.8512,6.8033,8.163,3.9317,6.0641,6.4389,,4.0882,12.4015,,8.0259,3.9966,10.5242,6.5752,7.6363
