ÈÕÆÚ,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH
2014/6/4,4.69,7.1232,3.9787,3.9,4.2665,3.0659,2.3811,3.4154,2.6501,4.5508,15.1071,8.0342,7.0441,3.8117,9.8385,7.6492,,,4.4256,2.886,4.2792,2.2745,4.16,5.5402,5.674,3.2947,3.4963,,,,,0.5593
2014/6/5,4.65,7.1395,3.9974,3.97,4.2665,3.0981,2.3932,3.4154,2.6721,4.6232,15.2899,8.2213,7.0595,3.848,9.9104,7.7078,,,4.4456,2.8959,4.3256,2.2902,4.21,5.55,5.8335,3.3009,3.532,,,,,0.5652
2014/6/6,4.56,7.1801,3.9694,3.89,4.2665,3.1021,2.3811,3.4154,2.6574,4.6329,15.1168,8.1622,6.9136,3.8299,10.0899,7.6785,,,4.4456,2.886,4.2792,2.3372,4.2,5.5695,5.8335,3.2885,3.4963,,,,,0.5662
2014/6/9,4.54,7.2208,3.9694,3.82,4.2665,3.0659,2.3751,3.3571,2.6353,4.6426,15.4726,8.0441,6.7292,3.7526,10.036,7.5026,,,4.4456,2.8564,4.2699,2.4666,4.19,5.55,5.9731,3.2823,3.4874,,,,,0.5712
2014/6/10,4.55,7.2858,4.0072,3.74,4.3926,3.0901,2.3872,3.3988,2.6648,4.6812,15.5206,8.1819,6.7983,3.7844,10.1707,7.6125,,,4.4756,2.8663,4.3163,2.498,4.23,5.5305,6.023,3.3009,3.532,,,,,0.5861
2014/6/11,4.9,7.2696,4.0072,3.83,4.3432,3.0699,2.3872,3.4071,2.6648,4.773,15.7418,8.4477,6.7369,3.7981,10.1797,7.5026,,,4.5155,2.8663,4.3441,2.4313,4.24,5.3842,5.9831,3.3319,3.5365,,,,,0.5851
2014/6/12,4.76,7.1801,3.9977,3.68,4.3761,3.0699,2.369,3.3571,2.6795,4.7778,15.6649,8.4773,6.7522,3.7663,10.2335,7.422,,,4.3857,2.8959,4.3441,2.4274,4.22,5.4329,5.8634,3.3071,3.5231,,,,,0.5842
2014/6/13,4.82,7.3102,4.0261,3.7,4.3377,3.1021,2.4174,3.4154,2.7163,4.8068,15.6937,8.5363,6.9289,3.8162,10.3592,7.4513,,,4.4056,2.9355,4.3906,2.4235,4.24,5.4622,5.9133,3.3443,3.5632,,,,,0.5871
2014/6/16,4.81,7.3021,4.0355,3.74,4.3432,3.1424,2.4113,3.4488,2.709,4.7875,16.0015,8.5856,6.9136,3.8344,10.5657,7.5246,,,4.4956,2.9355,4.4184,2.5333,4.26,5.4037,5.9632,3.3381,3.5677,,,,,0.5871
2014/6/17,4.73,7.1801,4.0072,3.7,4.3487,3.1505,2.4234,3.3988,2.6942,4.7585,15.9149,8.497,6.7906,3.789,10.4669,7.466,,,4.4956,2.9355,4.4091,2.5176,4.2,5.7256,5.9233,3.3505,3.5142,,,,,0.5851
2014/6/18,4.75,7.0581,4.0261,3.7,4.25,3.1102,2.3811,3.3655,2.6574,4.6281,15.386,8.3493,6.6831,3.6572,10.3412,7.4513,,,4.5055,2.8959,4.3441,2.4784,4.16,5.6573,5.8235,3.3876,3.4874,,,,,0.5832
2014/6/19,4.7,7.0094,3.9127,3.54,4.069,3.0055,2.3449,3.2988,2.6059,4.6329,15.0783,8.2213,6.5141,3.53,10.045,7.466,,,4.3757,2.9355,4.2977,2.3568,4.08,5.667,5.6341,3.3195,3.4874,,,,,0.5871
2014/6/20,4.77,7.0256,3.9127,3.57,4.0416,3.0377,2.3509,3.3071,2.6059,4.6522,15.0975,8.3296,6.5986,3.58,10.1617,7.6052,,,4.3457,2.9058,4.3534,2.3843,4.11,5.7646,5.7338,3.3443,3.4963,,,,,0.5941
2014/6/23,4.8,7.0175,3.9505,3.56,4.0581,3.0296,2.3388,3.3238,2.6133,4.715,15.2706,8.6545,6.5679,3.5982,10.5298,7.6052,,,4.4256,2.8762,4.372,2.4392,4.15,5.7841,5.8335,3.4062,3.4829,,,,,0.5991
2014/6/24,4.81,7.05,4.045,3.57,3.9265,3.0296,2.3449,3.3405,2.6427,4.7682,15.4533,8.7923,6.5832,3.5982,10.6734,7.488,,,4.4956,2.8959,4.5391,2.4509,4.15,5.7451,5.8834,3.4,3.5097,,,,,0.5981
2014/6/25,4.82,7.0338,4.1111,3.64,3.9594,2.9974,2.3328,3.2905,2.6353,4.7682,15.6072,8.6151,6.4219,3.5664,10.7003,7.4,,,4.5255,2.8663,4.5108,2.4235,4.16,5.6865,5.8335,3.3938,3.4874,,,,,0.6041
2014/6/26,4.84,7.0907,4.5175,3.7,3.9977,3.082,2.3569,3.3488,2.6721,4.831,15.7995,8.753,6.5295,3.6118,10.7273,7.5026,,,4.5455,2.886,4.5108,2.4235,4.18,5.9109,5.9532,3.4186,3.5588,,,,,0.6001
2014/6/27,4.92,7.0825,4.5648,3.68,3.9594,3.0901,2.3872,3.3655,2.6869,4.8455,16.213,8.9105,6.614,3.6481,10.7811,7.4733,,,4.5655,2.9355,4.7089,2.5058,4.23,6.106,5.9831,3.4062,3.5989,,,,,0.607
2014/6/30,4.86,7.1476,4.8767,3.64,3.9758,3.1223,2.4959,3.4071,2.6869,4.8551,16.5207,8.8219,6.6985,3.6618,10.7991,7.6345,,,4.5755,2.9355,4.7561,2.6274,4.22,6.0279,6.013,3.4062,3.6078,,,,,0.607
2014/7/1,4.98,7.172,4.7254,3.81,4.1129,3.1585,2.4416,3.4737,2.709,4.8648,16.5592,9.068,6.7522,3.6663,10.7452,7.6052,,,4.6054,3.0145,4.6712,2.6117,4.28,6.0864,6.1127,3.4062,3.6034,,,,,0.614
2014/7/2,4.97,7.1801,4.5553,3.83,4.2281,3.2754,2.4536,3.4904,2.7237,4.9856,16.4438,9.0582,6.783,3.6981,10.7452,7.6418,,,4.5855,3.0047,4.6334,2.7372,4.29,6.0279,6.1028,3.4248,3.639,,,,,0.608
2014/7/3,4.95,7.1964,4.5553,3.9,4.1952,3.2673,2.4657,3.4987,2.7384,5.1836,17.1746,9.0286,6.806,3.7572,11.2479,7.6492,,,4.6154,3.1529,4.7089,2.7411,4.3,6.2523,6.1626,3.5177,3.6167,,,,,0.621
2014/7/4,4.96,7.1882,4.5837,3.9,4.1184,3.223,2.4355,3.4821,2.7237,5.1933,17.4824,9.0385,6.7446,4.0389,11.203,7.6785,,,4.6454,3.1331,4.6523,2.7098,4.28,6.145,6.1825,3.5363,3.6123,,,,,0.625
2014/7/7,4.88,7.1639,4.5553,4.08,4.1348,3.1988,2.4355,3.4821,2.7384,5.3382,17.4535,8.9696,6.7292,4.0116,11.221,7.6931,,,4.7453,3.1529,4.5957,2.6431,4.29,6.0377,6.0728,3.5239,3.5944,,,,,0.6011
2014/7/8,4.88,7.1313,4.5459,4.09,4.1458,3.2391,2.4476,3.5154,2.7458,5.4252,17.4535,9.0877,6.806,3.9707,11.1581,7.7004,,,4.7053,3.0936,4.6806,2.7764,4.31,6.2132,6.1327,3.5672,3.6212,,,,,0.616
2014/7/9,4.92,7.05,4.4325,3.95,4.0581,3.1666,2.4113,3.4386,2.7013,5.2126,16.8573,9.0877,6.7369,3.9525,11.1312,7.6492,,,4.5955,3.0047,4.5579,2.7019,4.25,6.0474,6.0429,3.5363,3.5811,,,,,0.613
2014/7/10,5.09,6.9931,4.4797,3.98,4.0142,3.1666,2.4113,3.4386,2.7161,5.3575,17.3189,9.3142,6.8367,3.9525,11.221,7.6198,,,4.6354,3.0145,4.5957,2.7843,4.33,6.0279,6.1127,3.6168,3.5855,,,,,0.611
2014/7/11,5.09,7.05,4.4892,3.97,4.0635,3.2311,2.4234,3.5069,2.7607,5.2899,17.2323,9.3634,6.9212,4.0161,10.7901,7.7517,,,4.7553,3.0343,4.6429,2.7921,4.35,6.0864,6.1526,3.5177,3.6123,,,,,0.611
2014/7/14,5.09,7.0988,4.4703,3.99,4.1513,3.2593,2.4597,3.5837,2.872,5.3382,17.2516,9.58,6.952,4.0525,10.8978,7.7151,,,4.7853,3.1233,4.7278,2.796,4.41,6.1547,6.3421,3.5486,3.6613,,,,,0.619
2014/7/15,5.37,7.05,4.4797,3.99,4.1568,3.2391,2.4657,3.7031,2.8497,5.2078,16.7611,9.4323,7.0979,4.0389,10.8978,7.6711,,,4.7453,3.4395,4.7372,2.7215,4.39,6.096,6.3321,3.5486,3.7461,,,,,0.62
2014/7/16,5.44,7.1232,4.4514,3.96,4.2116,3.2149,2.4657,3.6349,2.8646,5.1885,16.5207,9.3732,6.9827,4.1343,10.6195,7.6785,,,4.7353,3.6174,4.6806,2.6313,4.46,6.0373,6.3321,3.5796,3.7193,,,,,0.62
2014/7/17,5.32,7.0581,4.3852,3.98,4.1348,3.219,2.4839,3.6263,2.8126,5.2802,16.5592,9.5505,6.952,4.2433,10.5298,7.6785,,,4.6654,3.4,4.6901,2.7333,4.52,6.0471,6.4318,3.8211,3.7059,,,,,0.6309
2014/7/18,5.28,7.2289,4.3947,4.01,4.1458,3.223,2.4657,3.6349,2.8275,5.2999,16.5784,9.3928,6.9443,4.2297,10.6465,7.7224,,,4.7153,3.3209,4.6806,2.7176,4.51,5.9199,6.4717,3.784,3.7148,,,,,0.6329
2014/7/21,5.29,7.2533,4.3474,3.98,4.2665,3.2069,2.4657,3.6519,2.8126,5.295,16.4534,9.1759,6.8291,4.1661,10.6375,7.7151,,,4.6954,3.4,4.5957,2.6588,4.47,5.9884,6.4917,4.1618,3.6881,,,,,0.623
2014/7/22,5.25,7.3021,4.3947,3.97,4.2829,3.2149,2.4899,3.6946,2.9091,5.3688,16.3573,9.1858,6.9366,4.2433,10.6913,7.7957,,,4.7753,3.5285,4.6334,2.6823,4.51,6.1254,6.5116,4.2918,3.7148,,,,,0.6289
2014/7/23,5.29,7.2533,4.338,4.03,4.2226,3.2552,2.4899,3.6434,2.872,5.3393,16.0111,8.9788,6.8367,4.2388,10.44,7.9202,,,4.8852,3.3901,4.6523,2.5882,4.41,6.008,6.5116,4.298,3.6881,,,,,0.623
2014/7/24,5.2,7.2696,4.3852,4.08,4.2281,3.2351,2.502,3.6519,2.9239,5.2753,16.0784,9.0182,6.8828,4.2297,10.3143,7.9422,,,4.8852,3.3506,4.7278,2.5098,4.42,5.9395,6.3122,4.2918,3.7193,,,,,0.619
2014/7/25,5.19,7.3184,4.4608,4.13,4.2829,3.2875,2.5141,3.686,2.961,5.3098,16.1361,9.1661,6.9443,4.2751,10.44,7.9935,,,4.8852,3.3308,4.7372,2.5607,4.45,5.9982,6.4119,4.267,3.755,,,,,0.621
2014/7/28,5.23,7.4403,4.5553,4.22,4.3268,3.3237,2.5322,3.7287,3.0056,5.4082,16.3765,9.3829,7.0825,4.1297,10.6465,8.0155,,,5.055,3.3901,4.775,2.5725,4.52,6.0667,6.4817,4.4466,3.8085,,,,,0.6379
2014/7/29,5.33,7.3997,4.5459,4.3,4.3706,3.3278,2.5322,3.7287,2.9833,5.4672,16.6842,9.5505,7.0902,4.0934,10.7721,7.9715,,,5.075,3.4,4.8033,2.6235,4.58,6.1939,6.5515,4.5272,3.7951,,,,,0.6329
2014/7/30,5.34,7.3184,4.5175,4.26,4.3432,3.2955,2.5201,3.7372,2.9833,5.4623,16.5977,9.6786,7.1286,3.9889,10.7721,7.9422,,,5.2648,3.3506,4.7844,2.6313,4.57,6.1939,6.6612,4.5024,3.7996,,,,,0.6429
2014/7/31,5.32,7.3753,4.5459,4.28,4.3377,3.3197,2.5443,3.7884,2.9833,5.4672,16.3957,9.8954,7.1517,3.9934,10.9247,7.9422,,,5.1849,3.4395,4.841,2.7176,4.63,6.2428,6.711,4.459,3.8263,,,,,0.6677
2014/8/1,5.42,7.2696,4.4797,4.25,4.2829,3.2955,2.5624,3.7031,2.9313,5.5755,16.3669,9.8067,7.1824,3.9662,10.7721,7.9789,,,5.1949,3.3506,4.7656,2.6705,4.59,6.1254,6.741,4.7687,3.7684,,,,,0.6677
2014/8/4,5.37,7.3997,4.5648,4.34,4.4145,3.3237,2.5866,3.7799,2.9536,5.5361,16.3669,9.8363,7.3514,4.0025,10.9068,8.0228,,,5.2548,3.3901,4.841,2.6823,4.63,6.1547,6.9304,4.8802,3.8442,,,,,0.6896
2014/8/5,5.39,7.4403,4.5459,4.33,4.4803,3.3962,2.5866,3.8226,3.0056,5.482,16.3669,9.8757,7.2823,4.0479,11.221,7.9862,,,5.3247,3.4,4.8788,2.6901,4.69,6.2624,6.9304,4.8863,3.8709,,,,,0.6797
2014/8/6,5.39,7.4241,4.5742,4.43,4.4858,3.3842,2.5926,3.814,3.0056,5.4328,16.3669,9.8757,7.2746,4.0252,11.221,7.9129,,,5.2848,3.4692,4.926,2.7098,4.8,6.3504,7.1598,5.1279,3.8486,,,,,0.6916
2014/8/7,5.39,7.4566,4.5081,4.37,4.431,3.3358,2.5443,3.7372,2.9388,5.3245,17.1362,9.8166,7.144,3.9616,11.0684,7.8983,,,5.3647,3.3703,4.8694,2.7058,4.72,6.7223,7.1099,5.0164,3.7907,,,,,0.6886
2014/8/8,5.39,7.4078,4.5175,4.45,4.4365,3.3479,2.5564,3.7543,2.9685,5.3639,16.7515,9.7082,7.1747,3.9798,11.1851,7.8763,,,5.3247,3.3407,4.8788,2.8196,4.76,6.5363,7.419,4.8678,3.813,,,,,0.7046
2014/8/11,5.39,7.4891,4.6026,4.62,4.4968,3.3801,2.5806,3.814,2.9981,5.4869,16.9919,10.132,7.2823,4.0434,11.221,7.9056,,,5.3247,3.3802,4.9448,2.9646,4.78,6.5559,7.3991,5.0536,3.8576,,,,,0.7175
2014/8/12,5.39,7.4891,4.6215,4.74,4.59,3.4164,2.6108,3.8055,3.0056,5.5017,17.4535,10.0827,7.3745,4.057,11.212,7.9129,,,5.3247,3.4198,4.9543,3.0588,4.74,6.4776,7.4091,4.9111,3.8486,,,,,0.7215
2014/8/13,5.39,7.546,4.7822,4.78,4.62,3.4124,2.5987,3.8908,2.9907,5.5066,17.3573,10.2404,7.3514,4.0252,11.194,7.9349,,,5.5445,3.3802,4.9637,3.0156,4.76,6.4874,7.2994,4.812,3.8442,,,,,0.7185
2014/8/14,5.39,7.5135,4.6215,4.75,4.53,3.4083,2.5806,3.8396,2.9759,5.6592,16.8765,10.0531,7.3437,3.9707,11.1581,7.9715,,,5.3047,3.3506,4.9637,2.9254,4.67,6.3602,7.3393,4.812,3.8353,,,,,0.6886
2014/8/15,5.39,7.4891,4.7065,4.82,4.52,3.4325,2.5987,3.8652,3.0056,5.7035,17.2035,10.1517,7.4666,3.998,11.3107,7.9495,,,5.3347,3.3703,5.0958,2.9607,4.78,6.5755,7.4091,4.8492,3.862,,,,,0.7066
2014/8/18,5.39,7.5379,4.7065,4.83,4.62,3.509,2.6168,3.9335,3.0575,6.1414,17.3766,10.2207,7.6433,4.107,11.8493,7.9862,,,5.3447,3.4,5.2751,2.9215,4.8,6.6538,7.4689,4.8987,3.9111,,,,,0.7105
2014/8/19,5.39,7.5623,4.82,4.81,4.79,3.501,2.6229,3.9506,3.0946,6.0971,17.5593,10.1813,7.6356,4.0843,11.7955,7.9422,,,5.4246,3.4395,5.2751,2.9333,4.92,6.6635,7.7681,4.9297,3.92,,,,,0.7275
2014/8/20,5.39,7.5135,4.7349,4.67,4.78,3.4808,2.647,3.9335,3.0798,6.2841,17.3862,10.1615,7.6356,4.0752,12.379,7.9935,,,5.5345,3.4395,5.228,2.9803,4.91,6.9179,7.798,4.9173,3.9111,,,,,0.7255
2014/8/21,5.39,7.4159,4.716,4.87,4.78,3.4567,2.6229,3.9079,3.0352,6.2792,17.2227,10.5952,7.7432,4.0389,12.361,7.9495,,,5.4746,3.4494,5.2374,3.0117,5,6.9179,7.8877,5.3261,3.8888,,,,,0.7265
2014/8/22,5.39,7.4403,4.7443,4.86,4.64,3.4808,2.641,3.9591,3.0798,6.3038,17.4824,10.8909,7.6049,4.1161,12.2802,7.9935,,,5.4846,3.5186,5.228,3.047,5,6.9082,7.8179,5.1712,3.92,,,,,0.7265
2014/8/25,5.39,7.5135,4.6687,4.85,4.64,3.4244,2.641,3.8994,3.0723,6.0971,17.6843,10.6938,7.6356,4.1752,12.3161,7.9715,,,5.5945,3.4395,5.2563,2.9921,4.97,7.1919,7.798,5.3199,3.9378,,,,,0.7265
2014/8/26,5.39,7.2614,4.8294,4.76,4.64,3.3519,2.5806,3.7628,2.9907,5.9446,17.3189,10.4966,7.5665,4.0389,12.4239,7.9056,,,5.4546,3.2913,5.077,2.9333,5.02,7.3778,7.4589,5.3261,3.8576,,,,,0.7155
2014/8/27,5.39,7.2533,4.7727,4.77,4.64,3.3761,2.5866,3.7799,2.9981,6.0036,16.8477,11.1471,7.9045,4.0161,11.8493,7.8616,,,5.3947,3.2913,5.228,2.949,4.99,7.2898,7.6484,5.1341,3.8531,,,,,0.7155
2014/8/28,5.39,7.1639,4.6876,4.7,4.64,3.3721,2.5685,3.7714,2.9759,6.1513,16.8477,10.8416,7.9813,4.0661,11.4903,7.869,,,5.2348,3.232,5.2374,2.9019,4.92,7.0354,7.6384,5.1341,3.7907,,,,,0.7225
2014/8/29,5.39,7.2289,4.7065,4.88,4.64,3.4164,2.5866,3.814,3.0427,6.2103,16.8765,10.9402,7.9813,4.157,11.6788,7.825,,,5.3547,3.2616,5.445,2.9372,5.05,7.1919,7.8079,5.1093,3.8219,,,,,0.7275
2014/9/1,5.39,7.3102,4.7349,4.94,4.64,3.4768,2.6531,3.9079,3.0798,6.2448,17.29,11.0486,7.8814,4.1752,11.8045,7.8763,,,5.4047,3.3209,5.4639,3.0274,5.09,7.3485,7.9874,5.2455,3.9111,,,,,0.7304
2014/9/2,5.39,7.3671,4.7727,4.99,4.64,3.5131,2.6712,3.9335,3.102,6.3284,17.367,11.0979,7.9736,4.2524,11.9301,7.9789,,,5.5145,3.3506,5.5299,3.0588,5.23,7.4855,8.147,5.2579,3.9601,,,,,0.7454
2014/9/3,5.39,7.3753,4.7727,5,4.64,3.509,2.6833,3.9762,3.1688,6.4859,17.4343,11.2851,7.9429,4.2342,12.0827,7.9789,,,6.064,3.4099,5.5205,3.0666,5.4,7.5931,8.0772,5.2022,3.9735,,,,,0.7434
2014/9/4,5.39,7.6517,4.82,5.06,4.64,3.5856,2.7014,3.9932,3.1688,6.7319,17.7035,11.3541,7.9506,4.2706,12.0648,8.0228,,,6.014,3.4395,5.5394,3.098,5.5,7.6225,8.1669,5.1279,4.0047,,,,,0.7464
2014/9/5,5.39,7.6517,4.8483,5.19,4.64,3.5856,2.7135,3.9847,3.2579,6.7516,17.7324,11.4133,8.1119,4.3205,12.1994,8.0301,,,5.9641,3.4297,5.5299,3.0823,5.73,7.6029,8.1869,5.1712,4.0092,,,,,0.7444
2014/9/9,5.39,7.6924,4.905,5.41,4.64,3.5775,2.7437,4.07,3.2579,6.7319,17.5785,11.7779,8.2809,4.2842,12.3161,8.1327,,,6.074,3.4494,5.5582,3.2392,6.16,8.0236,8.1071,5.2084,4.0627,,,,,0.7424
2014/9/10,5.39,7.6436,4.8767,5.42,4.64,3.6501,2.7679,4.1127,3.3172,6.9583,17.7997,11.7582,8.4576,4.2478,12.37,8.0594,,,6.3237,3.4395,5.7281,3.2744,6.1,8.1704,8.2268,5.1774,4.0716,,,,,0.7484
2014/9/11,5.39,7.6924,4.82,5.63,4.64,3.6057,2.8283,4.1127,3.2727,6.8402,18.7036,11.5217,8.327,4.2615,12.3072,8.0228,,,6.2338,3.4593,5.7375,3.2313,6.46,8.6988,8.2268,5.0412,4.0493,,,,,0.7513
2014/9/12,5.39,7.7656,4.8672,5.67,4.64,3.6662,2.8525,4.1724,3.384,6.8796,18.5401,11.8469,8.4115,4.3932,12.4687,8.0594,,,6.3437,3.5384,5.9074,3.2431,6.34,9.5207,8.5359,5.0474,4.0761,,,,,0.7623
2014/9/15,5.39,7.7493,5.0562,5.63,4.64,3.7105,2.925,4.2151,3.4879,6.9288,18.7325,11.9455,8.496,4.4841,12.4598,8.0228,,,6.4636,3.6669,6.0961,3.2627,6.2,9.2174,8.6555,5.0474,4.1251,,,,,0.7872
2014/9/16,5.39,7.5216,4.8672,5.24,4.64,3.5977,2.8162,4.0615,3.3321,6.4711,17.8574,11.295,8.0658,4.2342,11.9391,7.9349,,,6.5036,3.568,5.7847,3.0901,5.88,8.5814,8.2367,4.8368,4.0092,,,,,0.7613
2014/9/17,5.39,7.5948,4.905,5.33,4.64,3.6057,2.9009,4.2577,3.4063,6.5548,17.742,11.2358,8.0044,4.2842,12.0468,7.9056,,,6.7633,3.7756,5.9168,3.0901,5.9,9.0119,8.157,4.8925,4.0716,,,,,0.7593
2014/9/18,5.39,7.6192,4.9523,5.41,4.64,3.5977,2.9129,4.2748,3.436,6.6384,18.4536,11.3837,8.012,4.3069,12.0827,7.9129,,,7.1729,3.9831,5.9735,3.098,5.95,8.9728,8.1769,4.9111,4.0984,,,,,0.7563
2014/9/19,5.39,7.6843,5.0373,5.52,4.64,3.6541,2.9432,4.2663,3.4211,6.7467,18.6363,11.9948,8.1196,4.316,12.1905,7.8323,,,7.1629,3.8843,5.964,3.3254,5.96,9.2761,8.3464,4.9916,4.1028,,,,,0.7702
2014/9/22,5.93,7.603,4.9806,5.43,4.64,3.5896,2.8827,4.2577,3.3247,6.7418,18.2997,11.8075,7.9122,4.2751,11.9122,7.7884,,,7.2528,3.7953,5.8036,3.2744,6.08,9.0021,8.147,4.8244,4.0181,,,,,0.7683
2014/9/23,6.52,7.8713,5.0751,5.44,4.64,3.6299,2.9069,4.3345,3.3766,6.7172,18.8671,12.1229,8.0351,4.4023,12.002,7.9129,,,7.5126,3.7953,5.8508,3.3215,6.17,8.9728,8.2866,4.843,4.0627,,,,,0.7702
2014/9/24,7.17,7.9038,5.3114,5.48,4.64,3.7306,2.9311,4.454,3.436,6.8402,19.1844,12.8325,8.1964,4.584,12.0827,7.9056,,,7.3527,3.8151,5.9735,3.3293,6.21,8.9924,8.3265,4.9173,4.1296,,,,,0.7802
2014/9/25,7.17,7.7575,5.2263,5.4,4.64,3.7105,2.9129,4.4113,3.4211,6.8894,19.0979,13.2366,8.3116,4.4795,11.984,7.9129,,,7.4027,3.7756,5.8696,3.3058,6.18,9.3544,8.4063,4.8616,4.1073,,,,,0.7842
2014/9/26,7.17,7.8876,5.3114,5.43,4.64,3.7145,2.9069,4.582,3.4731,6.9534,19.1075,13.552,8.3577,4.6022,11.975,7.9129,,,7.2928,3.7064,5.9263,3.4117,6.12,9.6186,8.5259,4.8058,4.1697,,,,,0.7872
2014/9/29,7.17,7.912,5.3587,5.43,4.64,3.8273,3.0096,4.6417,3.5102,6.8107,19.4248,14.0251,8.4576,4.6386,12.4418,7.9056,,,7.1429,3.736,6.1622,3.6156,6.14,9.4033,8.9547,4.9173,4.2009,,,,,0.827
2014/9/30,7.17,7.8794,5.3492,5.58,4.64,3.8877,3.0096,4.6502,3.5992,6.9189,19.3287,15.0501,8.4419,4.6749,12.4777,7.8983,,,7.1629,3.7756,6.1339,3.6117,6.3,9.4914,8.9048,4.8925,4.1876,,,,,0.8359
2014/10/8,7.17,7.977,5.3492,5.93,4.64,4.0046,3.0338,4.6417,3.6215,6.9386,19.2517,14.646,8.528,4.6704,12.5226,7.8103,,,7.2129,3.8645,6.1905,3.5686,6.25,9.374,8.9846,5.1093,4.2009,,,,,0.8459
2014/10/9,7.17,7.9445,5.3114,5.82,4.64,3.9603,3.0459,4.6161,3.6289,7.2191,19.7133,14.6362,8.6688,4.7294,12.4777,7.781,,,7.4726,3.8645,6.3132,3.4941,6.41,9.237,8.9547,5.1093,4.1965,,,,,0.83
2014/10/10,7.17,7.7818,5.3492,5.56,4.64,3.8797,3.0036,4.5564,3.577,7.1945,19.6556,14.6854,8.5045,4.5931,12.4777,7.8177,,,7.5625,3.8052,6.1999,3.5333,6.36,9.1978,8.9348,5.1403,4.1385,,,,,0.8359
2014/10/13,7.17,7.7656,5.2925,5.43,4.64,3.9482,2.9673,4.6246,3.5992,7.1158,19.5114,14.646,8.4341,4.5477,12.3251,7.7004,,,7.4426,3.7756,6.1433,3.4744,6.23,8.8749,8.6655,5.0969,4.1296,,,,,0.816
2014/10/14,7.17,7.7331,5.302,5.49,4.64,3.8877,2.9673,4.6417,3.5696,7.0666,20.0499,14.5277,8.7784,4.7203,12.2802,7.7224,,,7.7024,3.825,6.0489,3.498,6.13,9.0902,8.7652,5.004,4.1073,,,,,0.814
2014/10/15,7.01,7.7818,5.2452,6.04,4.64,3.9321,3.0459,4.5734,3.577,7.0518,20.1557,14.9811,8.7001,5.1928,12.388,7.6931,,,7.9621,3.9535,6.2188,3.596,6.1,9.0413,8.8949,4.9049,4.1474,,,,,0.8081
2014/10/16,6.47,7.6843,5.1035,6.64,4.64,3.9039,3.0761,4.5905,3.5473,7.0469,19.8287,14.922,8.5358,5.7107,12.1187,7.7444,,,8.132,3.9535,6.0584,3.4705,6.31,8.7771,8.865,4.8678,4.1474,,,,,0.7961
2014/10/17,6.3,7.603,4.9712,6.48,4.64,3.8354,2.9915,4.3857,3.4434,6.8648,20.2903,14.4883,8.2698,5.37,11.9571,7.7224,,,8.052,3.8349,6.3604,3.3097,5.89,8.3368,8.6057,4.7439,4.0761,,,,,0.7643
2014/10/20,6.52,7.6517,5.0468,6.22,4.64,3.8877,3.0036,4.4113,3.4879,6.9288,20.8096,14.4883,8.3402,5.3836,12.0558,7.6931,,,7.8123,3.8645,6.3037,3.2705,6.05,8.415,8.486,5.1527,4.1251,,,,,0.7493
2014/10/21,6.79,7.5786,5.0184,5.66,4.64,3.8757,2.9975,4.3686,3.5918,7.1699,20.7327,14.2813,8.2933,5.111,12.0109,7.5759,,,7.8322,3.8547,6.1433,3.1646,6.21,8.3759,8.496,5.0412,4.1073,,,,,0.7454
2014/10/22,7.02,7.5054,4.9145,5.67,4.64,3.8434,2.9069,4.2492,3.577,6.9386,20.2711,14.1532,8.0664,5.0565,11.6878,7.5466,,,7.7124,3.8547,5.8791,3.1333,6.01,8.2683,8.1869,5.035,4.0493,,,,,0.7404
2014/10/23,7.05,7.4159,4.8483,5.45,4.64,3.6903,2.7981,4.1383,3.4211,6.5597,20.0787,14.6362,7.9881,4.9339,11.4454,7.444,,,7.1729,3.8349,5.8036,2.9646,5.94,7.8769,7.9176,5.2146,3.9824,,,,,0.7374
2014/10/24,7.7,7.4322,4.8578,5.37,4.64,3.6944,2.8283,4.1639,3.3766,6.6188,19.9537,13.5027,8.0038,4.9475,11.4723,7.4733,,,7.083,3.736,5.7942,3.0039,5.88,7.8867,7.9376,5.2641,4.0315,,,,,0.7364
2014/10/27,7.48,7.4159,4.82,5.3,4.64,3.7427,2.8465,4.198,3.4286,6.7516,20.4057,13.5619,7.9647,5.0747,11.6249,7.5026,,,7.1629,3.7163,5.8791,3.0196,5.88,7.7301,8.0672,5.1898,4.027,,,,,0.7493
2014/10/28,7.7,7.546,4.9523,5.42,4.64,3.8757,2.9129,4.2919,3.5176,7.2388,21.0596,13.8575,8.1916,5.1746,11.8583,7.5905,,,7.4326,3.7953,6.0678,3.1019,6,8.1117,8.2966,5.357,4.1563,,,,,0.7702
2014/10/29,7.66,7.6111,5.0468,5.5,4.64,3.92,2.9613,4.3089,3.5621,7.416,20.9538,13.8477,8.2855,5.1837,12.0289,7.5612,,,7.5026,3.8843,6.1811,3.1686,6.04,8.4346,8.506,5.3384,4.1697,,,,,0.7752
