ÈÕÆÚ,002029.SZ,002154.SZ,002269.SZ,002291.SZ,002293.SZ,002327.SZ,002397.SZ,002485.SZ,002486.SZ,002494.SZ,002503.SZ,002563.SZ,002569.SZ,002612.SZ,002634.SZ,002656.SZ,002687.SZ,002761.SZ,002762.SZ,002763.SZ,002776.SZ,002780.SZ,002832.SZ,002875.SZ,300005.SZ,300526.SZ,300591.SZ,600107.SH,600137.SH,600146.SH,600398.SH,600400.SH,600630.SH,600824.SH,601566.SH,601718.SH,603001.SH,603116.SH,603157.SH,603196.SH,603365.SH,603518.SH,603555.SH,603557.SH,603558.SH,603587.SH,603608.SH,603665.SH,603808.SH,603839.SH,603877.SH,603908.SH,603958.SH
2014/1/2,7.3324,2.8522,4.6635,5.6888,8.1187,5.2523,3.0718,3.8397,3.7494,7.1714,1.495,5.6923,9.6,12.5372,3.266,5.5587,4.7233,,,,,,,,8.5037,,,6.34,10.2753,9.45,5.7445,1.4385,9.2812,4.4379,9.3506,2.5505,12.7208,,,,,,,,,,,,,,,,
2014/1/3,7.2198,2.776,4.5903,5.6391,8.0253,5.2352,2.9893,3.8864,3.5614,6.7603,1.4711,5.5605,9.5,12.1149,3.313,5.4406,4.6342,,,,,,,,8.493,,,6.21,10.1271,9.45,5.6789,1.4083,9.0752,4.1843,9.1667,2.5134,12.5333,,,,,,,,,,,,,,,,
2014/1/6,6.9104,2.6903,4.3937,5.4009,7.6063,5.16,2.8469,3.7697,3.3438,6.3568,1.4098,5.7093,9.17,11.6169,3.1205,5.3416,4.4463,,,,,,,,8.3651,,,5.99,9.7615,9.45,5.5642,1.3569,8.4963,4.0892,8.8356,2.4392,12.2521,,,,,,,,,,,,,,,,
2014/1/7,6.9479,2.695,4.0892,5.5001,7.6707,5.078,2.9975,3.8689,3.3685,6.3301,1.4187,5.6986,9.37,11.6703,3.4316,5.3644,4.4314,,,,,,,,8.4237,,,6.06,9.8801,9.45,5.6953,1.3992,8.408,4.0892,8.9239,2.4485,12.3288,,,,,,,,,,,,,,,,
2014/1/8,6.7229,2.7093,4.0584,5.4803,7.7062,5.1498,2.981,3.8864,3.2894,6.273,1.4008,5.6689,9.56,11.5502,3.3443,5.3758,4.4661,,,,,,,,8.2531,,,5.99,9.7813,9.45,5.6953,1.3841,8.0646,4.0496,8.9975,2.4114,12.397,,,,,,,,,,,,,,,,
2014/1/9,6.5166,2.6569,4.0353,5.3314,7.4774,4.8661,2.8882,3.7814,3.2053,6.0675,1.3709,5.637,9.3,11.3368,3.1764,5.3835,4.3721,,,,,,,,8.0185,,,5.95,9.8307,9.45,5.7937,1.3629,7.9763,4.0179,8.7768,2.3836,12.2948,,,,,,,,,,,,,,,,
2014/1/10,6.376,2.5808,4.0391,5.1924,7.3162,4.6987,2.8098,3.6355,3.2004,5.9685,1.3201,5.6094,9.11,10.8878,2.9839,5.3263,4.1693,,,,,,,,7.6986,,,5.84,9.8208,9.45,5.638,1.3327,8.5356,3.9307,8.5193,2.3465,11.7069,,,,,,,,,,,,,,,,
2014/1/13,6.301,2.5712,3.885,5.1725,7.3452,4.5791,2.8387,3.653,3.1509,6.0294,1.2961,5.5032,9,10.8033,2.9884,5.3492,4.2237,,,,,,,,8.3544,,,5.85,9.8603,9.45,5.6052,1.3327,8.4767,3.8673,8.5119,2.3465,11.5364,,,,,,,,,,,,,,,,
2014/1/14,6.3478,2.6141,3.9158,5.2817,7.4677,4.6133,2.8841,3.6997,3.1855,6.2007,1.3275,5.5244,9.3,11.0568,3.06,5.4025,4.3672,,,,,,,,9.1595,,,5.92,10.0974,9.45,5.7199,1.3629,8.6239,3.9228,8.7106,2.3836,11.6216,,,,,,,,,,,,,,,,
2014/1/15,6.4416,2.6236,3.9659,5.2917,7.2969,4.6543,2.8841,3.6939,3.1657,6.2045,1.341,5.5775,9.54,11.159,3.1003,5.513,4.4364,,,,,,,,9.3834,,,5.93,10.3247,9.45,5.6462,1.369,8.8495,3.899,8.7694,2.3743,11.562,,,,,,,,,,,,,,,,
2014/1/16,6.526,2.6188,4.1779,5.2817,7.3227,4.6919,2.8861,3.688,3.2201,6.2159,1.3634,5.569,9.49,11.0079,3.069,5.6311,4.4067,,,,,,,,9.2288,,,5.9,10.2259,9.45,5.8428,1.375,9.0163,3.9782,8.8871,2.3836,11.6302,,,,,,,,,,,,,,,,
2014/1/17,6.3291,2.5712,4.3243,5.2023,6.9456,4.6133,2.8655,3.618,3.1756,6.2236,1.3455,5.5244,9.55,10.7589,3.0734,5.6768,4.3919,,,,,,,,9.2341,,,5.76,10.3543,9.45,5.81,1.3478,9.1046,3.8673,8.7841,2.3372,11.4257,,,,,,,,,,,,,,,,
2014/1/20,6.5541,2.576,4.1933,5.2519,6.7941,4.5176,2.8077,3.5946,3.1113,5.9419,1.3156,5.518,9.59,10.6344,2.9817,5.5397,4.4661,,,,,,,,8.9089,,,5.72,10.3247,8.63,5.933,1.3448,9.242,3.8831,8.7915,2.3372,11.1786,,,,,,,,,,,,,,,,
2014/1/21,6.5635,2.6046,4.2549,5.3512,6.7973,4.5825,2.8572,3.653,3.2548,6.1056,1.353,5.5499,9.74,10.8478,3.0645,5.6806,4.5353,,,,,,,,9.2768,,,5.91,10.3642,8.58,5.8428,1.3569,9.2321,3.8752,8.9165,2.365,11.2979,,,,,,,,,,,,,,,,
2014/1/22,6.7698,2.6569,4.2896,5.4207,6.9617,4.7636,2.9088,3.723,3.3685,6.2426,1.3844,5.6583,9.87,11.1146,3.1496,5.6463,4.654,,,,,,,,9.7513,,,6,10.5815,8.54,5.9494,1.3932,9.3204,4.0258,9.0784,2.4207,11.5705,,,,,,,,,,,,,,,,
2014/1/23,6.6385,2.676,4.332,5.4009,7.0584,4.767,2.9418,3.7347,3.3883,6.254,1.3739,5.6965,9.81,11.2124,3.1719,5.7149,4.6837,,,,,,,,9.5913,,,5.96,10.5717,8.34,6.0559,1.3962,9.3008,3.9941,8.9828,2.4299,11.562,,,,,,,,,,,,,,,,
2014/1/24,6.601,2.695,4.2048,5.4306,7.0068,4.8456,3.0243,3.7522,3.3933,6.3378,1.4053,5.7008,9.92,11.2968,3.201,5.7035,4.7233,,,,,,,,9.7086,,,5.99,10.9669,8.36,6.6623,1.4113,8.9967,4.0416,9.0195,2.4299,11.758,,,,,,13.8849,,,,,,,,,,
2014/1/27,6.4979,2.6617,4.0815,5.3612,6.8038,4.7534,2.9563,3.7172,3.6554,6.5014,1.4217,5.7773,10.04,11.0612,3.2436,5.6159,4.6738,,,,,,,,9.8632,,,5.95,11.0064,8.03,6.7442,1.4415,9.6638,4.1129,9.0269,2.4299,11.6472,,,,,,12.52,,,,,,,,,,
2014/1/28,6.526,2.6617,4.1547,5.3512,6.8972,4.7807,3.1048,3.6822,3.5763,6.3987,1.4711,5.7581,9.87,11.2524,3.1854,5.5359,4.654,,,,,,,,10.8495,,,5.9,11.0163,7.23,6.9983,1.4294,9.6933,4.1526,8.9975,2.4485,11.7921,,,,,,12.0196,,,,,,,,,,
2014/1/29,6.4604,2.6617,4.0622,5.4108,6.981,4.767,3.0718,3.7055,3.7741,6.4558,1.4621,5.8431,9.99,11.2702,3.1988,5.5816,4.743,,,,,,,,10.631,,,5.89,11.2237,7.31,7.2031,1.4234,10.1053,4.1367,9.0048,2.4392,11.7665,,,,,,11.5192,,,,,,,,,,
2014/1/30,6.3666,2.6284,3.9813,5.4009,6.894,4.767,3.1461,3.7114,3.9126,6.353,1.4501,5.7985,9.88,11.1234,3.1831,5.6578,4.6441,,,,,,,,10.4284,,,5.85,11.2435,7.06,7.2031,1.4385,10.7332,4.1129,8.762,2.4392,11.7921,,,,,,10.9095,,,,,,,,,,
2014/2/7,6.4135,2.6617,4.0738,5.4902,6.9294,4.8046,3.177,3.758,4.3034,6.4519,1.4606,5.7985,10.05,11.0923,3.21,5.7606,4.6787,,,,,,,,10.5457,,,5.91,11.2435,7.4,7.1294,1.4325,10.7234,4.1526,8.8209,2.4485,11.8943,,,,,,11.0642,,,,,,,,,,
2014/2/10,6.6573,2.7522,4.2318,5.5895,7.2034,4.9413,3.2306,3.8397,4.4023,6.6423,1.4935,5.8601,10.12,11.5325,3.3085,5.9169,4.8321,,,,,,,,10.8069,,,6.06,11.451,7.8,7.195,1.4959,10.6253,4.3348,9.1078,2.4949,12.1073,,,,,,11.3281,,,,,,,,,,
2014/2/11,6.6948,2.8284,4.3359,5.6094,7.1583,4.9857,3.1749,3.8281,4.803,6.6613,1.4666,5.8113,10.5,11.4747,3.3801,5.8673,4.9112,,,,,,,,10.4497,,,6.1,11.4707,7.71,6.9901,1.4929,10.4781,4.4379,9.1593,2.4856,12.2095,,,,,,11.3463,,,,,,,,,,
2014/2/12,6.7979,2.8379,4.3282,5.6987,7.3291,5.1703,3.2079,3.8923,4.7387,6.7831,1.6131,5.6901,10.64,11.6658,3.4361,6.1912,4.9656,,,,,,,,10.2418,,,6.17,11.8264,7.91,7.2113,1.5473,10.1249,4.4458,9.2697,2.5041,12.4566,,,,,,12.329,,,,,,,,,,
2014/2/13,6.6854,2.7998,4.4901,5.6292,7.1454,5.0848,3.1791,3.8456,4.2638,6.5471,1.5712,5.8644,10.52,11.3368,3.3443,6.1645,4.654,,,,,,,,9.3834,,,6.14,11.4115,7.96,7.1868,1.4929,9.9385,4.636,9.071,2.4763,12.3288,,,,,,11.8194,,,,,,,,,,
2014/2/14,6.9667,2.8664,4.7174,5.8079,7.284,5.1634,3.1914,3.9856,4.6892,6.7755,1.7282,6.1618,10.72,11.6881,3.4249,6.2369,5.1189,,,,,,,,9.522,,,6.31,11.6091,7.97,7.6129,1.508,10.017,4.636,9.3432,2.4949,12.6015,,,,,,12.4018,,,,,,,,,,
2014/2/17,7.0323,2.895,4.7174,5.8774,7.3968,5.1839,3.2863,4.0907,4.7041,6.8326,1.9016,6.2638,10.62,11.8792,3.5234,6.3207,5.4107,,,,,,,,10.4763,,,6.31,11.7869,8.07,7.6211,1.514,10.0563,4.6994,9.3874,2.5505,12.6696,,,,,,12.7202,,,,,,,,,,
2014/2/18,7.3136,2.9712,4.6327,5.9866,7.3323,5.1088,3.342,4.0556,5.0206,6.7983,2.0915,6.3297,10.34,11.7414,3.5211,6.2521,5.3415,,,,,,,,10.5776,,,6.28,12.2612,7.96,7.8423,1.5503,10.4487,4.6994,9.483,2.5227,12.5333,,,,,,13.9941,,,,,,,,,,
2014/2/19,7.3136,3.0236,4.7945,5.8774,7.3871,5.1566,3.2905,4.0673,4.8475,6.7603,2.1528,6.3956,11.37,11.7459,3.5659,6.3055,5.2129,,,,,,,,10.7802,,,6.35,12.1624,7.92,7.8669,1.6077,10.0661,4.85,9.461,2.5412,12.5844,,,,,,14.2306,,,,,,,,,,
2014/2/20,7.1073,2.9664,4.8061,6.4632,7.1422,5.348,3.1729,3.9681,4.6645,6.5852,2.1259,6.3,10.99,11.4391,3.4697,6.1035,5.0843,,,,,,,,10.1458,,,6.2,11.7672,8.05,7.8915,1.5503,9.7914,4.9371,9.2917,2.5412,12.6782,,,,,,13.7393,,,,,,,,,,
2014/2/21,6.9854,2.895,4.6057,6.3142,7.1551,5.1942,3.1646,3.9448,4.7684,6.8516,2.0257,6.3424,10.4,11.2879,3.4159,5.9816,4.9755,,,,,,,,11.1161,,,6.11,11.5103,7.83,7.7112,1.502,9.8502,4.9767,9.1667,2.4949,12.4481,,,,,,13.0023,,,,,,,,,,
2014/2/24,7.0511,3.0141,4.4746,6.4135,6.9166,5.0678,3.1543,3.9973,4.6299,6.8668,2.0541,6.3616,10.49,11.1812,3.5749,5.9816,5.0991,,,,,,,,12.2304,,,5.97,11.5004,7.56,7.7112,1.4748,10.3015,5.2224,9.2917,2.5505,12.0817,,,,,,13.439,,,,,,,,,,
2014/2/25,6.6854,2.8617,4.3937,5.9568,6.7393,4.8456,3.012,3.8923,4.4666,6.2997,1.8523,6.1618,9.85,10.7322,3.3197,5.6997,4.6688,,,,,,,,12.1877,,,5.78,10.9273,7.37,7.8423,1.4234,9.6148,4.9292,8.8798,2.467,11.7324,,,,,,12.2653,,,,,,,,,,
2014/2/26,6.6198,2.8712,4.3667,6.1256,6.8038,4.7158,3.0285,3.9448,4.4963,6.353,1.8867,6.1151,10.05,10.71,3.2794,5.7606,4.748,,,,,,,,13.4087,,,5.77,11.036,7.7,7.49,1.4355,9.7325,5.2937,8.9239,2.4299,12.6356,,,,,,11.9377,,,,,,,,,,
2014/2/27,6.6291,2.8807,4.2819,5.9668,6.5427,4.6577,2.9294,3.8923,4.2094,6.1284,1.8089,6.2001,9.72,10.2254,3.2704,5.6387,4.6293,,,,,,,,13.0621,,,5.53,10.8384,8.05,7.0229,1.3992,9.6442,5.1352,8.7694,2.4114,12.4737,,,,,,11.7284,,,,,,,,,,
2014/2/28,6.7135,2.9902,4.1702,5.9469,6.6297,4.6816,2.9851,4.009,4.2045,6.3225,1.8687,6.1385,10,10.2032,3.1809,5.6578,4.7282,,,,,,,,12.6356,,,5.7,11.0261,8.03,7.4162,1.4173,9.4578,4.8262,8.9239,2.4114,12.3629,,,,,,12.4109,,,,,,,,,,
2014/3/3,6.9104,3.1664,4.3552,6.1852,6.7909,4.8251,3.0532,4.044,4.2787,6.4215,1.8986,6.1045,10.22,10.4166,3.201,5.7721,4.8518,,,,,,,,12.6516,,,5.73,11.2534,8.08,7.7686,1.4476,10.2525,5.3096,9.0343,2.4949,12.414,,,,,,13.4026,,,,,,,,,,
2014/3/4,6.9948,3.2855,4.4785,6.1455,6.7683,4.7739,3.0615,4.009,4.2292,6.3682,1.9196,6.2936,10.27,10.2921,3.1339,5.6768,4.837,,,,,,,,12.3157,,,5.68,11.2534,8.36,7.6784,1.4385,10.1446,5.3888,8.8945,2.4578,12.7804,,,,,,13.5482,,,,,,,,,,
2014/3/5,7.698,3.214,4.6172,6.0859,6.9294,4.849,3.0408,4.0556,4.3529,6.3872,1.8702,6.2702,10.24,10.341,3.2033,5.7568,4.837,,,,,,,,12.7849,,,5.75,11.3028,8.3,7.7686,1.5836,9.968,5.2779,9.152,2.4392,13.019,,,,,,12.9113,,,,,,,,,,
2014/3/6,7.8574,3.1998,4.6905,5.9866,7.0584,4.7944,2.9996,4.1023,4.4271,6.3872,1.8343,6.1618,10.06,10.3988,3.1943,5.7759,4.8964,,,,,,,,12.465,,,5.73,11.3028,8.15,7.703,1.647,10.0661,5.2937,9.1078,2.4392,13.0105,,,,,,13.8121,,,,,,,,,,
2014/3/7,7.8293,3.1379,4.5286,5.8675,6.9069,4.726,3.0223,4.0323,4.3529,6.2654,1.794,6.0471,10.16,10.3188,3.2301,5.734,4.8172,,,,,,,,11.8359,,,5.64,11.2139,8.17,7.6129,1.6349,9.7423,5.1273,8.9975,2.4763,12.8571,,,,,,13.2843,,,,,,,,,,
2014/3/10,7.3605,2.9522,4.1547,5.7086,6.6168,4.603,2.8758,3.8923,4.0017,6.2236,1.6789,5.9494,9.88,9.8342,3.1316,5.5092,4.5452,,,,,,,,10.9029,,,5.43,10.7297,8,7.5309,1.5443,9.1733,5.0164,8.5413,2.3557,12.2436,,,,,,12.5655,,,,,,,,,,
2014/3/11,7.6887,2.9902,4.0314,6.0462,6.6748,4.6577,2.8717,3.9448,4.0561,6.3758,1.6893,5.8028,10,9.7808,3.1921,5.5244,4.56,,,,,,,,11.5373,,,5.5,10.7495,8.35,7.6293,1.5926,9.291,5.056,8.762,2.3557,12.2181,,,,,,12.8658,,,,,,,,,,
2014/3/12,7.8012,2.9855,4.3089,6.0462,6.7651,4.8149,2.9129,4.0556,3.9176,6.2045,1.7118,5.8325,9.95,9.7452,3.257,5.4787,4.6144,,,,,,,,12.1024,,,5.57,10.71,8.25,7.6866,1.502,8.9869,5.1115,8.7547,2.3557,12.2266,,,,,,12.42,,,,,,,,,,
2014/3/13,7.6324,2.9998,4.1547,6.0958,6.865,4.8866,2.9253,4.0732,4.0759,6.2121,1.7088,5.943,9.99,10.0387,3.2771,5.5168,4.7183,,,,,,,,12.2144,,,5.73,10.7989,8.47,7.6948,1.4868,8.9574,4.8896,8.8283,2.365,13.4535,,,,,,12.3563,,,,,,,,,,
2014/3/14,7.7355,2.9188,4.0276,6.2249,6.8166,4.8661,2.9212,4.1315,3.967,6.6232,1.6759,6.028,9.91,10.0342,3.3309,5.5892,4.7134,,,,,,,,11.4627,,,5.66,11.0261,8.54,7.9734,1.4566,8.9673,4.6677,8.7032,2.3465,13.2064,,,,,,12.2562,,,,,,,,,,
2014/3/17,8.12,2.976,4.1046,6.3043,6.865,5.0507,2.9501,4.1373,4.1253,6.6613,1.7207,5.9897,10.13,10.301,3.3958,5.6387,4.8172,,,,,,,,12.0758,,,5.73,11.1447,8.75,7.9898,1.4899,9.0752,4.7945,8.9092,2.3743,13.2916,,,,,,12.4109,,,,,,,,,,
2014/3/18,8.0075,3.0569,4.1239,6.1852,7.0197,5.0165,2.9315,4.1315,4.16,6.5471,1.7431,6.5847,10.25,10.3677,3.4294,5.6311,4.8172,,,,,,,,11.9158,,,5.85,11.1842,8.54,7.8997,1.4989,9.0948,4.842,9.049,2.3743,13.0701,,,,,,12.4018,,,,,,,,,,
2014/3/19,7.7918,3.0569,4.1817,6.2547,6.9166,4.914,2.9047,4.2891,4.1501,6.7146,1.7387,6.5655,10.61,10.5144,3.3779,5.5701,4.9013,,,,,,,,11.7292,,,5.76,11.0953,8.97,7.8259,1.502,10.0072,4.945,9.0858,2.3836,13.0701,,,,,,12.0105,,,,,,,,,,
2014/3/20,7.4636,2.9712,4.0044,6.0363,6.6716,4.7431,2.9088,4.1957,3.9918,6.4672,1.6325,6.4976,10.39,10.092,3.2212,5.5663,4.837,,,,,,,,10.9455,,,5.58,10.9175,9.23,7.8423,1.4566,10.0367,4.8024,8.9018,2.3465,12.61,,,,,,11.6102,,,,,,,,,,
2014/3/21,7.5855,3.0283,4.0353,6.1455,6.9133,4.8285,2.9604,4.3416,4.0808,6.5281,1.6863,6.5655,10.96,10.3276,3.2839,5.8559,4.9656,,,,,,,,11.0895,,,5.76,11.0854,9.27,7.5473,1.4778,10.7921,5.0164,9.071,2.3836,12.9423,,,,,,11.9559,,,,,,,,,,
2014/3/24,7.5386,3.0474,3.9736,6.1753,6.9681,4.9242,2.9728,4.3299,4.0957,6.8554,1.6834,6.7738,11.68,10.3276,3.2906,6.0464,4.9607,,,,,,,,10.6416,,,5.8,11.3127,9.05,7.4572,1.4929,10.3408,5.0877,9.1005,2.4207,12.9338,,,,,,11.7921,,,,,,,,,,
2014/3/25,7.5668,3.0379,4.0931,6.0958,6.9681,4.8969,2.9851,4.2716,4.1055,6.7907,1.7088,6.7568,12.56,10.2032,3.201,5.8864,4.9062,,,,,,,,10.519,,,5.97,11.2633,8.74,7.6375,1.4959,10.1838,5.2303,9.049,2.4485,12.7634,,,,,,11.6465,,,,,,,,,,
2014/3/26,7.7449,3.0379,4.0507,6.2348,7.2517,5.0131,3.0078,4.2424,4.3479,6.7831,1.7132,6.7462,12.65,10.3188,3.21,5.8102,4.9755,,,,,,,,11.0202,,,5.96,11.2633,8.88,7.6047,1.4899,9.9484,5.262,9.0858,2.4207,12.7548,,,,,,11.6829,,,,,,,,,,
2014/3/27,7.548,2.9902,3.9119,6.0065,7.0874,4.8866,2.9129,4.2307,4.2737,6.7527,1.6669,6.5932,12.19,10.0387,3.3018,5.8407,4.8222,,,,,,,,10.4444,,,5.95,11.1743,8.65,7.4736,1.4476,9.5559,5.3017,8.8283,2.4114,12.6356,,,,,,11.228,,,,,,,,,,
2014/3/28,7.3136,2.9331,3.831,5.8576,6.9842,4.7773,2.8676,4.009,4.0412,6.2388,1.6116,6.4742,11,9.8475,3.1361,5.814,4.8815,,,,,,,,10.2151,,,5.82,10.8681,7.99,7.5555,1.4234,9.3401,5.3809,8.9018,2.4114,12.5248,,,,,,11.2553,,,,,,,,,,
2014/3/31,7.2292,2.8903,3.7963,5.8774,7.0906,4.7773,2.8345,3.9448,4.1402,6.2159,1.6191,6.4338,10.88,9.474,3.1921,5.5778,4.7974,,,,,,,,10.0818,,,5.81,10.71,7.87,7.5064,1.4264,9.0359,4.9609,8.865,2.4207,12.5078,,,,,,10.9277,,,,,,,,,,
2014/4/1,7.3699,2.9331,3.8503,5.9767,7.1422,4.9311,2.8964,3.9973,4.3182,6.2959,1.6669,6.8609,10.77,9.5496,3.2413,5.5663,4.8716,,,,,,,,10.3057,,,5.86,11.0163,8.31,7.5309,1.4385,9.1635,5.0005,8.9018,2.4207,12.593,,,,,,11.1097,,,,,,,,,,
2014/4/2,7.248,2.976,3.7115,5.8476,7.0906,4.9106,2.8655,3.9973,4.2292,6.2692,1.6819,6.8014,11.85,9.4251,3.3286,5.5435,4.9359,,,,,,,,9.8099,,,5.81,10.957,8.28,7.744,1.4355,9.0457,4.8658,8.946,2.4207,12.4396,,,,,,11.3918,,,,,,,,,,
2014/4/3,7.2386,2.9617,3.6614,5.9568,7.2002,4.9721,2.8882,3.9798,4.1946,6.2236,1.6699,6.778,11.85,9.3985,3.3107,5.5587,4.9656,,,,,,,,9.7299,,,5.95,10.957,8.3,7.7686,1.4143,9.0654,4.9054,8.8503,2.4299,12.5078,,,,,,11.3736,,,,,,,,,,
2014/4/4,7.4636,2.9664,3.6884,6.0164,7.3162,5.0404,2.9129,4.0148,4.2342,6.2845,1.7013,7.0542,13.04,9.5363,3.3756,5.6387,4.9705,,,,,,,,9.8632,,,5.94,11.3127,8.31,7.7768,1.4294,9.3401,5.0005,8.9239,2.4485,12.61,,,,,,11.3827,,,,,,,,,,
2014/4/8,7.4824,2.9902,3.7578,6.0263,7.255,5.0438,2.948,4.0148,4.2787,6.3416,1.7147,7.0712,14.34,9.6563,3.3913,5.6387,5.0052,,,,,,,,9.8419,,,5.98,11.5893,8.84,8.0718,1.4385,9.3989,5.1115,9.0637,2.4578,12.8656,,,,,,11.5101,,,,,,,,,,
2014/4/9,7.6418,3.0093,3.777,6.0164,7.2389,5.0097,2.9645,4.0498,4.3479,6.3492,1.7342,7.0734,13.19,9.7052,3.3935,5.7797,5.1535,,,,,,,,10.3964,,,6.06,11.5201,9.03,8.0964,1.4506,9.5167,5.1669,9.071,2.4578,12.7548,,,,,,11.5374,,,,,,,,,,
2014/4/10,7.7168,2.9998,3.8194,5.9866,7.1776,4.9857,2.9563,4.044,4.2935,6.3606,1.7342,7.0734,12.71,9.7452,3.3913,5.7759,5.0892,,,,,,,,10.8602,,,6.07,11.7375,9.05,8.375,1.4536,9.5363,5.1907,9.071,2.4763,12.806,,,,,,11.4191,,,,,,,,,,
2014/4/11,7.6699,2.9522,3.9505,5.8973,7.1196,5.1327,2.9604,3.9798,4.1995,6.2959,1.6893,6.8779,12.39,9.8297,3.3533,5.5244,5.0497,,,,,,,,10.6629,,,5.96,12.1525,9.09,7.9325,1.4415,9.2812,5.27,9.1814,2.4763,12.8997,,,,,,11.0915,,,,,,,,,,
2014/4/14,7.7731,2.995,3.8927,6.0065,7.1293,5.119,3.08,4.0498,4.2539,6.3796,1.7506,6.8439,12.53,9.8297,3.4562,5.5168,5.1189,,,,,,,,10.9828,,,6.02,12.6564,9.09,7.998,1.4476,9.2125,5.2541,9.1078,2.467,12.8656,,,,,,11.1279,,,,,,,,,,
2014/4/15,7.6324,3.0045,3.858,5.9568,6.9262,5.0643,3.0594,4.044,4.1748,6.3073,1.7132,6.8545,12.33,9.763,3.4182,5.7949,5.0596,,,,,,,,10.6416,,,5.99,12.1426,9.09,7.703,1.4506,9.654,5.1432,9.0784,2.4299,12.5759,,,,,,11.0642,,,,,,,,,,
2014/4/16,7.7824,3.0569,3.8695,6.1554,6.9585,5.0575,3.1626,4.0206,4.2787,6.3416,1.788,6.8184,12.36,9.8475,3.3398,5.833,5.0497,,,,,,,,10.3324,,,6.01,12.0537,9.09,7.6539,1.4476,9.6638,5.1194,9.1299,2.4485,12.823,,,,,,11.1006,,,,,,,,,,
2014/4/17,7.7262,3.0283,3.8541,6.1058,6.807,5.0507,3.1605,4.0323,4.2193,6.3301,1.7641,6.7037,12.21,10.0387,3.4003,5.8292,5.0546,,,,,,,,10.3377,,,5.95,12.1624,9.09,7.6457,1.4597,9.497,5.1669,9.152,2.4392,12.8315,,,,,,11.1916,,,,,,,,,,
2014/4/18,7.6418,3.0712,3.8426,6.2249,6.865,5.0199,3.1997,4.0498,4.249,6.372,1.7476,6.6795,12.39,9.4696,3.4383,5.8026,5.1041,,,,,,,,10.3697,,,5.99,12.0636,9.09,7.5719,1.4959,9.4186,5.1669,9.0122,2.4299,12.9423,,,,,,11.1825,,,,,,,,,,
2014/4/21,7.6699,3.0617,3.7269,6.0462,6.6652,4.8661,3.1419,3.9506,4.1451,6.3378,1.6684,6.662,11.91,9.3496,3.5547,5.8102,4.931,,,,,,,,10.4923,,,5.92,11.6387,9.09,7.6375,1.4476,9.1438,5.0639,8.8283,2.3928,12.8912,,,,,,11.0733,,,,,,,,,,
2014/4/22,7.5011,3.0045,3.6922,6.3738,6.5266,4.7705,3.1997,3.9331,3.9027,6.6042,1.5623,6.5742,11.44,9.1628,3.5704,5.7911,4.931,,,,,,,,9.8846,,,5.8,11.5103,9.09,7.449,1.4294,9.3303,4.9926,8.843,2.3743,13.1809,,,,,,10.8731,,,,,,,,,,
2014/4/23,7.5199,2.995,3.6922,6.3341,6.5943,4.7499,3.1749,3.9331,3.753,6.4976,1.5353,6.6027,11.5,9.1584,3.6622,5.7606,4.9607,,,,,,,,9.6766,,,5.78,11.5004,9.09,7.1704,1.4294,9.3106,4.8579,8.843,2.3743,13.249,,,,,,10.7276,,,,,,,,,,
2014/4/24,7.2667,2.8998,3.673,6.1355,6.5652,4.7465,3.2492,3.8923,3.7131,6.2616,1.5234,6.4074,11.16,9.0561,3.5659,5.6349,4.9804,,,,,,,,9.2714,,,5.77,11.7573,9.09,7.195,1.3932,8.9574,4.7707,8.8135,2.3557,12.9764,,,,,,10.6275,,,,,,,,,,
2014/4/25,7.0323,2.7712,3.6499,5.9866,6.5749,4.6782,3.1027,3.8106,3.6532,6.1665,1.4427,6.2582,10.92,8.945,3.21,5.574,5.0843,,,,,,,,9.2768,,,5.58,11.4707,9.09,7.4572,1.3569,8.771,4.6518,8.5046,2.3372,11.9369,,,,,,10.3545,,,,,,,,,,
2014/4/28,6.8073,2.8093,3.4687,5.7881,6.4202,4.6098,2.9109,3.6763,3.3238,5.9114,1.4202,6.2582,10.8,8.5804,3.0712,5.4559,5.0843,,,,,,,,9.0582,,,5.43,11.0064,9.09,7.2195,1.2995,7.9665,4.422,8.3133,2.2723,11.562,,,,,,9.6448,,,,,,,,,,
2014/4/29,7.0792,2.8236,3.4302,5.9171,6.5072,4.6748,2.9666,3.7172,3.4037,5.9571,1.4442,6.2889,11.3,8.5804,3.1093,5.4901,5.2079,,,,,,,,8.685,,,5.5,11.3522,9.09,7.3916,1.3297,8.1824,4.533,8.3795,2.2815,11.7409,,,,,,9.8814,,,,,,,,,,
2014/4/30,7.3042,2.8807,3.3762,5.9171,6.5298,4.724,2.9851,3.7405,3.3438,6.0447,1.4651,6.3372,11.33,8.5804,3.1048,5.5321,5.3662,,,,,,,,9.0635,,,5.5,11.8067,9.09,7.3834,1.3357,8.3197,4.7073,8.4457,2.2908,11.8006,,,,,,9.845,,,,,,,,,,
2014/5/5,7.3136,2.8855,3.407,5.9568,6.7038,4.724,2.9872,3.8106,3.3637,6.0827,1.4681,6.3438,11.33,8.5804,3.1697,5.574,5.381,,,,,,,,9.0848,,,5.56,11.9252,9.09,7.449,1.3448,8.3688,4.7628,8.5193,2.3094,11.8176,,,,,,10.0997,,,,,,,,,,
