ÈÕÆÚ,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH
2018/10/10,-2.0668,0,-3.7508,0.7722,0.5291,1.1538,0.4975,1.3725,3.5437,0,2.3029,-2.5135,-3.236,1.1088,2.2409,1.7969,1.2366,0.6055,1.6874,4.2868,,-0.1322,0.2227,2.1723,0.5469,1.8346,0.7566,-0.5128,0.6111,,0.6815,0.1609,0.8,0.273,0.3647,0.4842,1.8936,0.3732,1.2184,3.6281,0.4818,0.751,2.2154,16.1026,0.8124,1.1279,0.2276,1.7954,2.0703,8.5298,,0.5026,0.3137,0.1761,0.6528,1.7772,0.3229,0.2576,0.2812,,3658989882,5224878776,7219531978,14950528907,42083146299,24794872834,6658733222,33521078674,6455022743,2862680486,6321192362,5404432025,4290558947,1552321500,7068845836,1756915058,2840867593,693845800,1244737068,842940000,,22258640796,6454030608,23995193840,4248764953,12445619136,6216245568,4601895109,44895096978,,53.446,40.5883,153.8091,68.6943,89.2729,49.1739,222.3981,41.0539,-61.9273,-54.3925,58.5259,50.4952,19.1703,53.2494,26.8344,38.7949,64.7942,41.1688,40.2885,37.7554,,48.8797,210.3629,44.2357,90.6424,71.3262,37.784,97.0178,54.02,,2.9131,3.594,5.9369,2.9136,2.6779,3.3369,2.1904,6.9298,4.0163,2.2229,1.8286,1.7138,2.5434,8.1172,1.753,2.2217,4.7894,3.5731,4.2466,3.525,,3.0833,1.3154,3.3794,2.4382,7.0675,1.6604,2.321,2.0106,,3.0618,3.0212,11.8295,5.855,1.3541,3.084,17.9395,5.3261,3.4534,6.2299,7.5529,8.067,2.0277,20.2429,5.8687,7.679,9.1291,11.226,21.8179,7.7083,,1.8475,2.551,3.4166,1.881,2.5906,1.0978,2.6633,2.2992,
2018/10/11,-9.7403,-9.9424,-9.9937,-8.8889,-6.0526,-6.5906,-10,-4.7619,-7.0588,-10,-9.9567,-9.3923,-10.0326,-10.0019,-0.137,-9.9735,-9.2171,-8.5125,-9.4034,-7.4738,,-5.1907,-10,-3.9589,-10.0233,-3.7694,-10.0125,-9.622,-4.9458,,1.3276,0.5548,1.3251,0.8641,0.7939,0.8125,3.5754,0.7409,1.2116,5.1322,1.0075,1.2585,3.1892,14.62,2.158,1.9615,0.8514,3.0268,3.9414,8.8707,,0.7932,1.2553,0.3314,1.9708,2.4491,1.4592,0.8634,0.5087,,3302594764,4705402356,6498032553,13621593004,39536008497,23160736729,5992859900,31924836833,5999374079,2576412438,5691809573,4896833437,3860103196,1397060000,7059162485,1581688755,2579021941,634782400,1127689489,779940000,,21103266433,5808627547,23045237485,3822898070,11976493803,5593843008,4159101078,42674688711,,48.2402,36.5529,138.4379,62.5882,83.8696,45.9331,200.1583,39.099,-57.556,-48.9532,52.6987,45.7526,17.247,47.9235,26.7976,34.9257,58.822,37.6644,36.5,34.9336,,46.3425,189.3266,42.4844,81.557,68.6376,34.0008,87.6828,51.3483,,2.6293,3.2367,5.3436,2.6546,2.5158,3.117,1.9713,6.5998,3.7328,2.0006,1.6466,1.5528,2.2882,7.3053,1.7506,2.0001,4.3479,3.2689,3.8472,3.2615,,2.9233,1.1839,3.2456,2.1938,6.8011,1.4941,2.0977,1.9112,,2.7636,2.7208,10.6473,5.3346,1.2721,2.8807,16.1456,5.0725,3.2096,5.6069,6.8009,7.3093,1.8242,18.2182,5.8607,6.9132,8.2877,10.2704,19.7663,7.1322,,1.7516,2.2959,3.2813,1.6924,2.493,0.9879,2.4071,2.1855,
2018/10/12,-2.6978,-3.84,1.1173,0.6728,4.902,4.0706,-4.0704,1.8137,-2.1864,-2.0062,-3.5577,-2.6423,-0.7253,-5.1261,1.5089,-3.4314,0.1223,0.282,0.8286,2.1002,,4.3855,-0.3704,1.2214,-1.468,2.3618,1.1127,-3.2319,3.9708,,0.8751,0.7464,1.5106,0.5884,0.8346,0.739,3.8165,0.6062,1.2038,3.735,1.1799,0.7023,2.2629,20.2386,1.4894,1.5783,0.9035,2.919,3.5379,6.351,,0.7953,0.8818,0.3694,1.6684,1.9852,1.0291,0.8153,0.4013,,3213495984,4524714906,6570636269,13713243756,41474048129,24103507559,5748926108,32503865736,5868202494,2524725151,5489312501,4767445562,3832106074,1325446000,7165679340,1527415121,2582176708,636572200,1137033624,796320000,,22028744877,5787114112,23326706035,3766776077,12259348783,5656083264,4024681461,44369210809,,46.9388,35.1493,139.9847,63.0093,87.9808,47.8028,192.011,39.8081,-56.2976,-47.9711,50.8238,44.5437,17.122,45.4669,27.202,33.7272,58.894,37.7706,36.8025,35.6673,,48.3748,188.6254,43.0033,80.3597,70.2587,34.3791,84.8489,53.3873,,2.5584,3.1124,5.4033,2.6725,2.6391,3.2439,1.8911,6.7195,3.6512,1.9605,1.588,1.5118,2.2716,6.9308,1.777,1.9315,4.3532,3.2782,3.8791,3.33,,3.0515,1.1795,3.2853,2.1616,6.9617,1.5107,2.0299,1.9871,,2.689,2.6164,10.7663,5.3705,1.3345,2.998,15.4884,5.1645,3.1394,5.4945,6.5589,7.1162,1.811,17.2843,5.9491,6.676,8.2978,10.2994,19.93,7.282,,1.8284,2.2874,3.3214,1.6676,2.5518,0.9989,2.3293,2.2723,
2018/10/15,-0.1848,-0.3328,-1.3812,-1.7544,0.6676,2.3468,-0.2294,-0.0481,-2.5294,-0.4724,-1.6949,-0.2088,1.2785,1.8601,-0.1351,-4.5685,-0.4276,3.0928,0.9948,-3.481,,0.4549,-1.1152,0.1508,-1.5776,-0.9004,-3.1637,-3.1434,0.439,,0.5055,0.3869,0.5518,0.4502,0.5374,0.7209,2.2613,0.4623,0.5098,2.6747,0.4017,0.6219,1.6825,18.8382,1.2195,1.0031,0.4539,3.2688,2.755,6.1198,,0.9085,0.371,0.3275,0.7223,1.652,0.6734,0.3718,0.2485,,3207556066,4509657618,6479881624,13472660532,41750910934,24669170057,5735740498,32488216306,5719771490,2512797316,6671096351,4757492648,3881101037,1350100000,7155995990,1457634735,2571135024,656260000,1148344944,768600000,,22128955919,5722573806,23361889604,3707352791,12148966352,5477142528,3898168881,44563983464,,46.852,35.0323,138.0512,61.9039,88.5681,48.9246,191.5707,39.789,-54.8736,-47.7445,49.9624,44.4507,17.3409,46.3126,27.1652,32.1864,58.6422,38.9387,37.1686,34.4257,,48.5949,186.5218,43.0682,79.092,69.6261,33.2915,82.1817,53.6216,,2.5537,3.102,5.3287,2.6256,2.6567,3.32,1.8868,6.7163,3.5589,1.9512,1.5611,1.5086,2.3007,7.0598,1.7746,1.8432,4.3346,3.3796,3.9177,3.2141,,3.0653,1.1663,3.2902,2.1275,6.899,1.4629,1.9661,1.9958,,2.6841,2.6077,10.6176,5.2763,1.3434,3.0684,15.4529,5.162,3.06,5.4685,6.4477,7.1013,1.8341,17.6058,5.9411,6.371,8.2623,10.6179,20.1283,7.0285,,1.8367,2.2619,3.3264,1.6413,2.5289,0.9673,2.256,2.2823,
2018/10/16,-1.2963,-0.3339,1.3305,-0.4252,-1.2599,-2.8025,-1.7241,-5.395,-5.4315,0.7911,0.6085,2.3013,-0.9919,-1.5652,-4.3302,-1.383,-5.5215,10,1.7131,3.6885,,-3.1167,-1.6291,-4.2169,0.6233,-0.4827,-2.1307,-0.2028,-2.1416,,0.4434,0.3131,1.0834,0.4293,0.6015,0.6949,2.1592,1.0608,0.7001,4.4825,0.6103,1.075,1.5075,22.3767,2.9461,1.0273,0.964,3.5499,4.038,14.6538,,0.9451,0.5159,0.3598,1.1561,1.9924,0.5283,0.3271,0.3606,,3165976635,4494600331,6566098537,13415378812,41224871605,23977804781,5636848420,30735480166,5409101946,2532677041,6711691258,4866974697,3842604995,1328968000,6846128775,1437475957,2429170513,721886000,1168016806,796950000,,21439268161,5629348919,22376749680,3730461847,12090325685,5360442048,3890261845,43609597455,,46.2447,34.9153,139.888,61.6407,87.4522,47.5535,188.2677,37.6424,-51.8931,-48.1222,50.2664,45.4736,17.1689,45.5877,25.9889,31.7413,55.4042,42.8326,37.8053,35.6955,,47.0803,183.4832,41.2521,79.585,69.29,32.5822,82.015,52.4732,,2.5206,3.0917,5.3996,2.6144,2.6233,3.227,1.8542,6.354,3.3656,1.9667,1.5706,1.5433,2.2779,6.9493,1.6977,1.8178,4.0953,3.7175,3.9848,3.3327,,2.9698,1.1473,3.1515,2.1408,6.8657,1.4318,1.9621,1.9531,,2.6493,2.5989,10.7588,5.2538,1.3265,2.9824,15.1864,4.8835,2.8938,5.5118,6.487,7.2647,1.816,17.3303,5.6838,6.2829,7.8061,11.6797,20.4731,7.2877,,1.7795,2.225,3.1862,1.6515,2.5167,0.9466,2.2515,2.2334,
2018/10/17,0.9381,1.8425,-7.0491,1.8787,-0.6716,-1.9659,3.2749,-4.0479,0.3191,-1.8838,0.8065,1.0225,-0.1821,1.5901,-10.0424,1.1866,5.4545,0.9917,-2.5263,-1.3439,,-2.1721,0.6369,-0.7862,0.4425,-1.1983,1.4514,1.8293,-1.4739,,0.3533,0.2866,2.3638,0.506,0.5412,0.6088,2.6484,1.0423,0.5132,3.7523,0.5258,0.6397,1.483,22.0217,1.2047,1.1723,1.0942,11.3473,3.2224,11.921,,0.8789,0.3961,0.2563,1.075,1.6258,0.5124,0.2966,0.2731,,3195676228,4577415412,6103249849,13667418380,40948008800,23506419366,5821446965,29491350496,5426361365,2484965700,6765817800,4916739264,3835605714,1350100000,6158610893,1454533385,2561670723,729045200,1138509013,786240000,,20973581555,5665204645,22200831837,3746968315,11945448744,5438242368,3961425171,42966847693,,46.6785,35.5587,130.0272,62.7987,86.8649,46.6186,194.4332,36.1187,-52.0587,-47.2157,50.6718,45.9386,17.1376,46.3126,23.379,32.1179,58.4263,43.2574,36.8502,35.2158,,46.0577,184.6519,40.9278,79.9371,68.4597,33.0551,83.5153,51.6999,,2.5442,3.1487,5.0189,2.6635,2.6056,3.1635,1.9149,6.0968,3.3763,1.9296,1.5832,1.5591,2.2737,7.0598,1.5272,1.8393,4.3187,3.7544,3.8842,3.2879,,2.9053,1.1547,3.1267,2.1502,6.7834,1.4525,1.998,1.9243,,2.6741,2.6468,10.0004,5.3525,1.3176,2.9237,15.6838,4.6859,2.9031,5.4079,6.5393,7.339,1.8126,17.6058,5.113,6.3574,8.2319,11.7955,19.9559,7.1898,,1.7408,2.2392,3.1611,1.6588,2.4865,0.9604,2.2926,2.2005,
2018/10/18,-0.7435,-4.4408,-9.9628,-3.5205,-3.2454,-2.6738,-3.5108,1.4327,-4.5802,-7.04,-4.1,-4.4534,-7.3905,-10,-10.0629,-2.9851,-4.3719,-9.1653,-6.0475,-9.9359,,-1.321,-2.4051,-3.2488,-3.9648,-2.2524,-3.4335,-4.1916,-0.9066,,0.343,0.3409,1.6352,0.4036,0.5058,0.3733,2.1177,0.662,0.4626,2.9978,0.4404,0.6268,2.0775,21.8881,2.477,1.009,0.8087,6.2186,2.8759,9.1607,,0.5475,0.37,0.1777,0.6725,1.4082,0.5731,0.3316,0.2303,,3171916554,4374142030,5495193731,13186251932,39619067338,22877905480,5617070005,29913885101,5177825730,2310024115,6488419270,4697775167,3552134854,1215090000,5538876463,1411114478,2449676498,662226000,1069657496,708120000,,20696527499,5528952888,21479568679,3598410100,11676391567,5251521600,3795377410,42577302383,,46.3314,33.9796,117.0728,60.5879,84.0458,45.3721,187.6071,36.6361,-49.6743,-43.8917,48.5942,43.8927,15.871,41.6814,21.0264,31.1592,55.8719,39.2927,34.6217,31.7168,,45.4493,180.2109,39.5981,76.7678,66.9177,31.9201,80.0147,51.2311,,2.5253,3.0088,4.5189,2.5698,2.5211,3.079,1.8477,6.1841,3.2217,1.7938,1.5183,1.4897,2.1057,6.3538,1.3736,1.7844,4.1299,3.4103,3.6493,2.9612,,2.8669,1.1269,3.0251,2.065,6.6307,1.4027,1.9143,1.9068,,2.6543,2.5293,9.0041,5.1641,1.2748,2.8456,15.1331,4.753,2.7701,5.0272,6.2712,7.0122,1.6787,15.8452,4.5985,6.1676,7.872,10.7144,18.7491,6.4754,,1.7178,2.1853,3.0584,1.5931,2.4305,0.9274,2.1966,2.1805,
2018/10/19,2.2472,0.5164,-5.45,2.4327,-0.1398,4.9451,3.2864,3.1127,2.9333,2.0654,2.9197,2.9661,10.0493,2.2947,-6.4685,3.1868,5.7308,3.1532,2.5747,0.6228,,2.7343,1.6861,7.1253,1.2844,-0.709,2.0741,1.4583,1.3266,,0.4289,0.6275,2.8254,0.4676,1.0995,0.7837,2.8359,0.8447,0.399,2.5564,0.5039,0.7664,3.5582,15.7403,3.0054,1.6137,0.8482,5.0218,2.8068,5.8665,,0.849,0.4784,0.3841,1.6031,3.5,0.5683,0.7123,0.4655,,3243195577,4396727962,5195703403,13507029564,39563694777,24009230476,5801668550,30845026175,5329708618,2357735456,6677862169,4837115956,3909098159,1242972500,5180592496,1456084060,2590063625,683107000,1097198103,712530000,,21262425146,5622177774,23010053917,3644628212,11593604744,5360442048,3850726663,43142143083,,47.3726,34.155,110.6923,62.0618,83.9283,47.6158,193.7726,37.7765,-51.1314,-44.7982,50.013,45.1946,17.466,42.6378,19.6663,32.1522,59.0739,40.5317,35.5131,31.9143,,46.692,183.2495,42.4196,77.7538,66.4433,32.5822,81.1816,51.9108,,2.5821,3.0244,4.2726,2.6323,2.5176,3.2312,1.9084,6.3766,3.3162,1.8308,1.5626,1.5339,2.3173,6.4996,1.2847,1.8413,4.3665,3.5178,3.7432,2.9796,,2.9453,1.1459,3.2407,2.0915,6.5836,1.4318,1.9422,1.9321,,2.7139,2.5424,8.5134,5.2897,1.273,2.9863,15.6305,4.9009,2.8514,5.131,6.4543,7.2202,1.8474,16.2088,4.3011,6.3642,8.3232,11.0523,19.2318,6.5157,,1.7648,2.2222,3.2763,1.6135,2.4133,0.9466,2.2286,2.2094,
2018/10/22,4.2125,5.8219,10.0437,5.0891,5.3884,7.0681,4.2045,4.5662,5.0518,5.059,4.9645,10.0823,3.581,6.3518,7.1028,4.3663,2.3752,10.0437,6.6786,5.305,,5.4893,5.2296,2.9817,4.2572,5.0878,5.0798,4.9281,4.4244,,0.8186,0.8735,2.0823,0.7459,0.9785,1.0679,4.1419,0.849,0.712,3.7617,0.8127,0.5493,3.7554,27.5163,3.5452,2.3613,1.3564,11.922,4.1046,7.638,,0.8834,0.8113,0.4884,2.0998,2.4651,0.7317,0.6808,0.4927,,3379813706,4652701850,5717542610,14194410204,41695538373,25706217970,6045602341,32253474859,5598955556,2477013810,7009387241,5324808717,4049083769,1321924000,5548559814,1519661745,2651581579,751716000,1170475789,750330000,,22429589044,5916194724,23696133506,3799789014,12183460861,5632743168,4040495534,45050915102,,49.3681,36.1435,121.8099,65.2201,88.4507,50.9813,201.9199,39.5015,-53.7145,-47.0646,52.496,49.7513,18.0914,45.3461,21.0632,33.556,60.477,44.6025,37.8849,33.6074,,49.2551,192.8327,43.6844,81.064,69.8237,34.2373,85.1823,54.2075,,2.6908,3.2004,4.7018,2.7662,2.6532,3.4596,1.9887,6.6678,3.4837,1.9234,1.6402,1.6885,2.4003,6.9124,1.376,1.9217,4.4703,3.8711,3.9932,3.1377,,3.107,1.2058,3.3373,2.1805,6.9186,1.5045,2.0379,2.0176,,2.8282,2.6904,9.3684,5.5589,1.3416,3.1974,16.2877,5.1247,2.9954,5.3906,6.7747,7.9481,1.9135,17.2384,4.6065,6.6421,8.5209,12.1623,20.5162,6.8614,,1.8617,2.3384,3.374,1.6822,2.5361,0.9947,2.3384,2.3072,
2018/10/23,-1.7575,-1.9417,1.5873,-1.6949,-0.2656,0.2445,-3.3806,-1.8438,-1.6646,-1.4446,-1.0618,4.486,2.1608,-0.9769,0.8726,-2.2449,-1.9631,-0.0794,-1.8067,-2.183,,0.8673,-1.697,-0.297,-2.2589,-1.2174,-1.5193,-2.7397,-0.3891,,0.5388,0.5644,1.571,0.5239,0.8328,0.8444,2.9658,0.4624,0.4247,3.1756,0.4712,2.9204,4.2601,24.459,1.7741,1.5592,0.6529,10.096,2.691,6.2995,,1.0196,0.584,0.3239,1.1267,1.794,0.5862,0.5627,0.3228,,3320414520,4562358125,5808297254,13953826980,41584793251,25769069359,5841225381,31658796526,5505754693,2441230304,6934963245,5563678641,4136574776,1309010000,5596976566,1485546890,2599527926,751119400,1149328537,733950000,,22624116360,5815798692,23625766369,3713955379,12035134469,5547162816,3929797026,44875619712,,48.5005,35.4417,123.7434,64.1147,88.2157,51.106,195.0938,38.7732,-52.8204,-46.3847,51.9386,51.9831,18.4823,44.9031,21.247,32.8027,59.2897,44.5671,37.2004,32.8737,,49.6822,189.5604,43.5547,79.2328,68.9737,33.7171,82.8485,53.9966,,2.6435,3.1383,4.7764,2.7193,2.6462,3.4681,1.9215,6.5448,3.4257,1.8956,1.6228,1.7643,2.4521,6.8449,1.388,1.8785,4.3825,3.8681,3.9211,3.0692,,3.1339,1.1853,3.3274,2.1313,6.8344,1.4816,1.9821,2.0098,,2.7785,2.6381,9.5171,5.4647,1.338,3.2052,15.737,5.0302,2.9455,5.3128,6.7028,8.3047,1.9549,17.07,4.6467,6.493,8.3536,12.1527,20.1455,6.7116,,1.8778,2.2987,3.364,1.6442,2.5052,0.9796,2.2743,2.2982,
2018/10/24,-0.5367,0.495,2.7344,-0.0821,-0.1332,0.2439,-0.7901,0.5685,-0.0627,3.4202,0.5854,0.1789,-2.5381,0.6726,0,0,-1.0316,-0.0794,0.8986,0,,-0.6774,0.2466,0.5212,-0.8889,-1.2611,0,1.2072,-1.0417,,0.3333,0.4075,1.1209,0.3329,0.4194,0.3569,1.8134,0.3774,0.2747,4.3899,0.3565,1.5129,2.4104,17.7137,0.9872,0.8321,0.4645,5.0148,2.3654,4.2109,,0.5523,0.5025,0.191,0.9679,1.2133,0.4601,0.4497,0.2359,,3302594764,4584944056,5967117882,13942370636,41529420690,25831920747,5795075744,31838764969,5502302809,2524725151,6975558152,5573631554,4031585568,1317815000,5596976566,1485546890,2572712407,750522800,1159656265,733950000,,22470852414,5830140983,23748908859,3680942442,11883358626,5547162816,3977239244,44408165340,,48.2402,35.6171,127.127,64.0621,88.0983,51.2306,193.5524,38.9936,-52.7872,-47.9711,52.2426,52.0761,18.0132,45.2051,21.247,32.8027,58.6781,44.5317,37.5347,32.8737,,49.3457,190.0278,43.7817,78.5285,68.1038,33.7171,83.8487,53.4341,,2.6293,3.1538,4.907,2.7171,2.6426,3.4765,1.9063,6.582,3.4236,1.9605,1.6323,1.7674,2.3899,6.8909,1.388,1.8785,4.3373,3.865,3.9563,3.0692,,3.1127,1.1883,3.3447,2.1123,6.7482,1.4816,2.006,1.9888,,2.7636,2.6512,9.7774,5.4602,1.3363,3.213,15.6127,5.0588,2.9437,5.4945,6.742,8.3195,1.9053,17.1848,4.6467,6.493,8.2674,12.143,20.3266,6.7116,,1.8651,2.3044,3.3815,1.6296,2.4736,0.9796,2.3018,2.2743,
2018/10/25,-0.5396,-0.9852,-1.5209,-1.479,-1.2667,-0.365,-4.6644,-0.6636,-2.133,-2.2047,-1.8429,-0.3571,-3.4722,-3.0512,-3.1142,-2.8184,-1.5941,2.6232,-3.1807,-4.0343,,-0.9706,-0.615,0,-2.2422,-0.4644,-0.7013,-0.3976,-0.7456,,0.3398,0.4346,0.9145,0.4138,0.5692,0.4838,3.7163,0.4306,0.4989,3.0792,0.4855,0.9902,2.1191,16.0065,1.3989,1.4351,0.5896,7.6818,2.2419,5.5227,,0.4772,0.414,0.2039,1.3168,1.3758,0.4551,0.3444,0.2084,,3284775008,4539772193,5876363238,13736156444,41003381361,25737643664,5524770732,31627497666,5384938759,2469061920,6847007614,5553725727,3891599958,1277605500,5422676258,1443678658,2531700437,770210600,1122771524,704340000,,22252746029,5794285257,23748908859,3598410100,11828167410,5508262656,3961425171,44077051827,,47.9799,35.2662,125.1935,63.1146,86.9824,51.0437,184.5244,38.7348,-51.6613,-46.9135,51.2798,51.8901,17.3878,43.8258,20.5853,31.8782,57.7427,45.6999,36.3409,31.5475,,48.8667,188.8591,43.7817,76.7678,67.7875,33.4807,83.5153,53.0357,,2.6152,3.1228,4.8324,2.6769,2.6092,3.4638,1.8174,6.5384,3.3505,1.9173,1.6022,1.7611,2.3069,6.6807,1.3447,1.8256,4.2682,3.9664,3.8305,2.9454,,3.0825,1.181,3.3447,2.065,6.7168,1.4713,1.998,1.974,,2.7487,2.6251,9.6287,5.3795,1.3193,3.2013,14.8845,5.0253,2.8809,5.3733,6.6178,8.2898,1.8391,16.6605,4.502,6.31,8.1356,12.4616,19.68,6.4409,,1.847,2.2902,3.3815,1.5931,2.4621,0.9728,2.2926,2.2573,
2018/10/26,0.3617,1.99,1.5444,0.2502,-0.3376,0.6105,1.1933,-3.142,0.3846,-0.6441,2.5692,0.5376,0.6295,3.4229,-0.5357,0.6445,-1.5576,-2.4012,0.5694,-1.1628,,-4.2384,0.2475,0.8148,0.1835,-1.1082,2.2599,0.5988,0.6186,,0.3052,0.5897,0.6622,0.3028,0.4007,0.7369,2.7494,0.9269,0.3576,2.4894,0.4775,0.962,1.9444,23.7566,0.8752,0.8263,0.6251,5.1479,1.9663,4.0173,,0.974,0.3955,0.2336,0.7471,1.1612,0.6487,0.5628,0.1926,,3296654845,4630115919,5967117882,13770525476,40864949959,25894772136,5590698784,30633758873,5405650062,2453158139,7022918876,5583584468,3916097440,1321337000,5393626206,1452982709,2492265851,751716000,1129164879,696150000,,21309583283,5808627547,23942418487,3605012688,11697088273,5632743168,3985146280,44349733544,,48.1535,35.9681,127.127,63.2725,86.6887,51.3553,186.7263,37.5178,-51.86,-46.6113,52.5973,52.1691,17.4972,45.326,20.475,32.0837,56.8433,44.6025,36.5478,31.1807,,46.7955,189.3266,44.1384,76.9087,67.0363,34.2373,84.0154,53.3638,,2.6246,3.1849,4.907,2.6836,2.6004,3.485,1.839,6.3329,3.3634,1.9049,1.6434,1.7706,2.3214,6.9094,1.3375,1.8374,4.2017,3.8711,3.8523,2.9111,,2.9518,1.1839,3.372,2.0688,6.6424,1.5045,2.01,1.9862,,2.7586,2.6773,9.7774,5.3929,1.3149,3.2208,15.0621,4.8674,2.892,5.3387,6.7878,8.3344,1.8507,17.2308,4.4779,6.3506,8.0089,12.1623,19.7921,6.366,,1.7687,2.2959,3.4091,1.596,2.4348,0.9947,2.3064,2.2713,
2018/10/29,0,-2.7642,-5.2471,0.6656,-1.2195,-1.0922,0,-3.3206,-1.2133,-2.269,0,2.852,-1.6979,1.3327,-4.8474,-1.2807,-0.6329,-1.9048,0,-0.8145,,-1.4938,0,-1.6165,-1.2821,-4.0401,6.3536,-0.1984,-1.1858,,0.3139,0.4016,0.835,0.3794,0.3026,0.4763,1.9747,0.9554,0.2709,1.6426,0.4035,1.007,1.7077,20.1298,2.0748,0.6274,0.5531,2.5972,1.4099,3.4125,,0.5878,0.3921,0.2186,0.7247,1.8169,1.4655,0.3742,0.1749,,3296654845,4502128974,5654014359,13862176228,40366596911,25611940887,5590698784,29616545934,5340064270,2397494907,7022918876,5742831084,3849604275,1338947000,5132175744,1434374606,2476492017,737397600,1129164879,690480000,,20991265857,5808627547,23555399231,3558794576,11224513489,5990624640,3977239244,43823847375,,48.1535,34.9738,120.4564,63.6936,85.6315,50.7944,186.7263,36.272,-51.2308,-45.5537,52.5973,53.657,17.2001,45.93,19.4825,31.6728,56.4836,43.753,36.5478,30.9267,,46.0965,189.3266,43.4249,75.9227,64.328,36.4126,83.8487,52.731,,2.6246,3.0969,4.6495,2.7015,2.5686,3.4469,1.839,6.1226,3.3226,1.8617,1.6434,1.8211,2.282,7.0014,1.2727,1.8138,4.1751,3.7974,3.8523,2.8874,,2.9077,1.1839,3.3175,2.0423,6.3741,1.6001,2.006,1.9627,,2.7586,2.6033,9.2643,5.4288,1.2988,3.1856,15.0621,4.7058,2.8569,5.2176,6.7878,8.5721,1.8193,17.4604,4.2609,6.2693,7.9582,11.9307,19.7921,6.3141,,1.7423,2.2959,3.354,1.5755,2.3364,1.0579,2.3018,2.2444,
